rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.80244734401698,84.9770949689176,301381,赛维时代,bottom_area,2025-04-08,18.08,2025-04-08,17.58,2.8441410693970424,6.655290102389088,28.44932844932846,False,1.8018,2.4312,2,2,2,100.0,49.686755952380956,66.46875000000001,17.155858930602957,2.8441410693970424,历史2/2次成功; 当前距低点2.84%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
73,73.64256459704984,64.30352236843447,601137,博威合金,bottom_area,2025-04-08,16.47,2025-04-08,16.06,2.5529265255292666,7.970112079701129,29.406593406593412,False,-5.0173,3.618,2,3,2,66.66666666666666,23.212517096637267,25.82417582417582,17.447073474470734,2.5529265255292666,历史2/3次成功; 当前距低点2.55%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
74,73.63176218459573,65.18442550645712,300731,科创新源,bottom_area,2025-04-08,20.31,2025-04-08,19.66,3.3062054933875817,9.308240081383511,30.28368794326241,False,-0.636,7.3005,2,4,2,50.0,46.41168834075698,53.7536092396535,16.69379450661242,3.3062054933875817,历史2/4次成功; 当前距低点3.31%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
75,73.06400827438078,64.34537799892443,603000,人民网,bottom_area,2025-04-08,19.1,2025-04-08,18.54,3.020496224379732,4.0992448759439135,27.179890023566383,False,0.4206,1.5317,2,5,2,40.0,37.591985970485084,48.493150684931514,16.97950377562027,3.020496224379732,历史2/5次成功; 当前距低点3.02%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
76,73.03675690975692,62.32896103896104,002636,金安国纪,bottom_area,2025-04-08,7.02,2025-04-08,6.93,1.2987012987012967,10.822510822510822,28.99590163934426,False,-8.8312,2.9747,1,2,1,50.0,69.0,69.0,18.701298701298704,1.2987012987012967,历史1/2次成功; 当前距低点1.30%; 最新日涨幅-8.83%; 状态bottom_area; 底部未确认
77,72.80342122786625,62.44135053942584,002855,捷荣技术,bottom_area,2025-04-08,14.86,2025-04-08,14.63,1.5721120984278785,8.680792891319204,31.120527306967976,False,-8.5538,2.1723,2,4,2,50.0,20.62239851527635,21.093749999999993,18.427887901572124,1.5721120984278785,历史2/4次成功; 当前距低点1.57%; 最新日涨幅-8.55%; 状态bottom_area; 底部未确认
78,72.57672550625526,63.06725564015571,600202,哈空调,bottom_area,2025-04-08,4.47,2025-04-08,4.37,2.2883295194507927,7.3226544622425696,29.855537720706266,False,-7.8351,12.7244,3,6,3,50.0,32.76691905647049,41.50485436893204,17.71167048054921,2.2883295194507927,历史3/6次成功; 当前距低点2.29%; 最新日涨幅-7.84%; 状态bottom_area; 底部未确认
79,72.37826805816137,61.953414634146355,000700,模塑科技,bottom_area,2025-04-08,6.24,2025-04-08,6.15,1.4634146341463392,10.406504065040645,31.666666666666664,False,-8.6384,6.2648,1,2,1,50.0,52.926829268292686,52.926829268292686,18.53658536585366,1.4634146341463392,历史1/2次成功; 当前距低点1.46%; 最新日涨幅-8.64%; 状态bottom_area; 底部未确认
80,72.36686975232756,63.64710865624462,001696,宗申动力,bottom_area,2025-04-08,17.81,2025-04-08,17.3,2.9479768786127054,9.132947976878603,30.8,False,-6.8027,5.8094,2,4,2,50.0,43.97040827678273,65.16853932584267,17.052023121387293,2.9479768786127054,历史2/4次成功; 当前距低点2.95%; 最新日涨幅-6.80%; 状态bottom_area; 底部未确认
81,72.35408939743677,62.21911956058073,600992,贵绳股份,bottom_area,2025-04-08,12.45,2025-04-08,12.24,1.7156862745097965,5.065359477124177,29.411764705882348,False,-2.5059,2.4815,2,6,2,33.33333333333333,47.083607167364136,61.79906542056074,18.284313725490204,1.7156862745097965,历史2/6次成功; 当前距低点1.72%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
82,72.16671186521673,63.738846749748724,688182,灿勤科技,bottom_area,2025-04-08,20.45,2025-04-08,19.82,3.1786074672048388,9.38446014127144,29.66643009226402,False,-1.7771,3.3067,2,4,2,50.0,37.0756547041707,49.999999999999986,16.821392532795162,3.1786074672048388,历史2/4次成功; 当前距低点3.18%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
83,72.11486239870882,61.32151213241202,002448,中原内配,bottom_area,2025-04-08,6.42,2025-04-08,6.35,1.102362204724414,10.078740157480324,30.143014301430142,False,-8.9362,8.7713,1,2,1,50.0,42.17687074829931,42.17687074829931,18.89763779527559,1.102362204724414,历史1/2次成功; 当前距低点1.10%; 最新日涨幅-8.94%; 状态bottom_area; 底部未确认
84,71.84404848042183,62.68567182656122,301360,荣旗科技,bottom_area,2025-04-08,40.0,2025-04-08,39.02,2.5115325474115755,7.201435161455651,32.479667762588676,False,0.4268,5.4112,2,5,2,40.0,22.42992491752477,23.857583403420236,17.488467452588424,2.5115325474115755,历史2/5次成功; 当前距低点2.51%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
85,71.84166633870856,64.11529844945123,301489,思泉新材,bottom_area,2025-04-08,52.03,2025-04-08,50.15,3.748753738783654,9.591226321036894,28.316180674671237,False,-2.0151,10.6352,2,4,2,50.0,46.08847835418263,71.56118143459918,16.251246261216345,3.748753738783654,历史2/4次成功; 当前距低点3.75%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
86,71.58841240794543,61.704520835241595,301577,美信科技,bottom_area,2025-04-08,44.2,2025-04-08,43.4,1.8433179723502402,5.599078341013825,32.07074659571138,False,0.4317,5.4408,1,2,1,50.0,20.630568882796446,20.630568882796446,18.15668202764976,1.8433179723502402,历史1/2次成功; 当前距低点1.84%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
87,71.29071073235006,62.46835991503058,688220,翱捷科技,bottom_area,2025-04-08,75.99,2025-04-08,73.96,2.744726879394269,11.95240670632775,30.226415094339625,False,-4.3309,5.0559,2,4,2,50.0,35.14159784972857,45.103092783505154,17.255273120605732,2.744726879394269,历史2/4次成功; 当前距低点2.74%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
88,71.24349130385916,63.63333236697611,688339,亿华通,bottom_area,2025-04-08,19.7,2025-04-07,18.98,3.7934668071654314,15.542676501580607,28.078817733990146,True,1.4418,2.5753,2,6,2,33.33333333333333,48.48980297838693,76.30996309963099,16.20653319283457,3.7934668071654314,历史2/6次成功; 当前距低点3.79%; 最新日涨幅1.44%; 状态bottom_area; 底部已确认
89,71.2305660874748,59.35880507289566,601689,拓普集团,bottom_area,2025-04-08,45.86,2025-04-08,45.86,0.0,6.628870475359788,28.455538221528855,False,-9.9902,2.9277,2,4,2,50.0,36.87529609083685,47.99107142857144,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
90,71.10515827235439,62.80689677471507,300438,鹏辉能源,bottom_area,2025-04-08,22.04,2025-04-07,21.36,3.1835205992509352,18.305243445692884,30.196078431372552,False,3.1835,3.9126,1,2,1,50.0,42.98561151079138,42.98561151079138,16.816479400749067,3.1835205992509352,历史1/2次成功; 当前距低点3.18%; 最新日涨幅3.18%; 状态bottom_area; 底部未确认
91,70.7341334673941,62.17659003394783,300363,博腾股份,bottom_area,2025-04-08,14.11,2025-04-08,13.71,2.917578409919756,13.420860685630926,30.33536585365853,False,-6.3703,6.8106,3,6,3,50.0,35.69176778798318,46.29503738953092,17.082421590080244,2.917578409919756,历史3/6次成功; 当前距低点2.92%; 最新日涨幅-6.37%; 状态bottom_area; 底部未确认
92,70.72080593204119,61.80671124045942,002534,西子洁能,bottom_area,2025-04-08,10.65,2025-04-08,10.38,2.6011560693641576,9.730250481695565,28.364389233954444,False,-5.6687,2.2562,2,4,2,50.0,29.824446659191896,33.11594202898551,17.39884393063584,2.6011560693641576,历史2/4次成功; 当前距低点2.60%; 最新日涨幅-5.67%; 状态bottom_area; 底部未确认
93,70.67298668913784,60.80236090953072,002693,双成药业,bottom_area,2025-04-08,7.01,2025-04-08,6.89,1.7416545718432528,8.417997097242381,28.895768833849328,False,-8.366,7.075,3,9,3,33.33333333333333,59.74209192291882,102.85714285714285,18.258345428156748,1.7416545718432528,历史3/9次成功; 当前距低点1.74%; 最新日涨幅-8.37%; 状态bottom_area; 底部未确认
94,70.536240946152,61.909240612910544,300502,新易盛,bottom_area,2025-04-08,70.37,2025-04-08,68.43,2.8350138827999376,11.354669004822439,32.68076733890801,False,-5.1873,9.8375,3,6,3,50.0,33.242324009109716,34.5909668057319,17.164986117200066,2.8350138827999376,历史3/6次成功; 当前距低点2.84%; 最新日涨幅-5.19%; 状态bottom_area; 底部未确认
95,70.41679428384943,61.90385726136041,002759,天际股份,bottom_area,2025-04-08,6.69,2025-04-08,6.5,2.923076923076929,5.846153846153845,31.72268907563025,False,-2.193,2.6663,2,4,2,50.0,24.07780992460108,27.166666666666668,17.076923076923073,2.923076923076929,历史2/4次成功; 当前距低点2.92%; 最新日涨幅-2.19%; 状态bottom_area; 底部未确认
96,70.27627550354887,60.554465500114595,001311,多利科技,bottom_area,2025-04-08,23.42,2025-04-08,23.0,1.8260869565217466,9.086956521739129,31.669637551990487,False,-6.656,7.1296,1,2,1,50.0,46.9244288224956,46.9244288224956,18.173913043478255,1.8260869565217466,历史1/2次成功; 当前距低点1.83%; 最新日涨幅-6.66%; 状态bottom_area; 底部未确认
97,70.09962916323978,60.638875936719394,001288,运机集团,bottom_area,2025-04-08,24.51,2025-04-08,24.02,2.0399666944213237,10.116569525395501,32.26170332769318,False,-8.099,7.8857,1,2,1,50.0,50.27272727272728,50.27272727272728,17.960033305578676,2.0399666944213237,历史1/2次成功; 当前距低点2.04%; 最新日涨幅-8.10%; 状态bottom_area; 底部未确认
98,69.72018444871712,63.02316441118374,300753,爱朋医疗,bottom_area,2025-04-08,19.48,2025-04-08,18.65,4.450402144772128,8.579088471849875,29.087452471482898,False,3.3422,13.2674,2,4,2,50.0,26.344523125076314,28.044496487119456,15.549597855227873,4.450402144772128,历史2/4次成功; 当前距低点4.45%; 最新日涨幅3.34%; 状态bottom_area; 底部未确认
99,69.4581485783747,62.83536694957566,300677,英科医疗,bottom_area,2025-04-08,20.93,2025-04-07,20.03,4.49326010983524,14.078881677483777,28.946434905995034,True,1.0623,2.9992,1,2,1,50.0,69.06438631790746,69.06438631790746,15.506739890164761,4.49326010983524,历史1/2次成功; 当前距低点4.49%; 最新日涨幅1.06%; 状态bottom_area; 底部已确认
100,69.39924711431578,62.01569787720091,688228,开普云,bottom_area,2025-04-08,52.73,2025-04-08,50.79,3.81964953731049,9.23410120102382,27.109644087256036,False,-0.1137,4.3926,2,4,2,50.0,35.6693485068216,41.53424657534245,16.18035046268951,3.81964953731049,历史2/4次成功; 当前距低点3.82%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
101,69.3657063984095,58.01405497277554,603236,移远通信,bottom_area,2025-04-08,60.98,2025-04-08,60.86,0.19717384160367638,9.185014788038126,31.60260732748933,False,-9.8196,7.7892,2,5,2,40.0,41.47102866468776,43.55271994627266,19.802826158396325,0.19717384160367638,历史2/5次成功; 当前距低点0.20%; 最新日涨幅-9.82%; 状态bottom_area; 底部未确认
102,69.09021262953348,62.35224620129165,301499,维科精密,bottom_area,2025-04-08,20.34,2025-04-08,19.49,4.361210877373019,9.594663930220632,30.26833631484795,False,0.7929,7.9942,2,4,2,50.0,21.64412366506522,21.950454687989964,15.638789122626982,4.361210877373019,历史2/4次成功; 当前距低点4.36%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
103,69.08728374363267,60.42543961060966,002652,扬子新材,bottom_area,2025-04-08,2.33,2025-04-08,2.27,2.643171806167403,8.370044052863433,27.936507936507933,False,-4.5082,5.1913,2,4,2,50.0,22.913286713286713,23.426573426573423,17.356828193832598,2.643171806167403,历史2/4次成功; 当前距低点2.64%; 最新日涨幅-4.51%; 状态bottom_area; 底部未确认
104,68.87652682838032,60.72593607305939,300389,艾比森,bottom_area,2025-04-08,9.03,2025-04-08,8.76,3.0821917808219133,6.164383561643846,28.431372549019613,False,2.6136,2.9201,1,3,1,33.33333333333333,56.07985480943739,56.07985480943739,16.917808219178088,3.0821917808219133,历史1/3次成功; 当前距低点3.08%; 最新日涨幅2.61%; 状态bottom_area; 底部未确认
105,68.84090228165203,60.64342949211073,688251,井松智能,bottom_area,2025-04-08,16.29,2025-04-07,15.81,3.0360531309297825,14.800759013282718,30.044247787610622,True,2.6465,3.489,1,3,1,33.33333333333333,39.7972972972973,39.7972972972973,16.963946869070217,3.0360531309297825,历史1/3次成功; 当前距低点3.04%; 最新日涨幅2.65%; 状态bottom_area; 底部已确认
106,68.7612080436748,59.90829139275699,002176,江特电机,bottom_area,2025-04-08,6.74,2025-04-08,6.58,2.4316109422492422,3.9513677811550116,27.85087719298245,False,0.4471,2.4731,1,4,1,25.0,39.01808785529715,39.01808785529715,17.568389057750757,2.4316109422492422,历史1/4次成功; 当前距低点2.43%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
107,68.66511312217195,57.220927601809954,603063,禾望电气,bottom_area,2025-04-08,25.6,2025-04-08,25.6,0.0,5.468749999999995,29.125138427463998,False,-9.9859,4.9303,2,4,2,50.0,25.38133119252664,28.846153846153843,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
108,68.23856022960649,59.00566016743578,001336,楚环科技,bottom_area,2025-04-08,16.68,2025-04-08,16.35,2.0183486238532002,8.012232415902131,31.78973717146432,False,-4.4674,16.785,1,2,1,50.0,40.95427435387674,40.95427435387674,17.9816513761468,2.0183486238532002,历史1/2次成功; 当前距低点2.02%; 最新日涨幅-4.47%; 状态bottom_area; 底部未确认
109,68.19671520396155,59.78932209677945,002405,四维图新,bottom_area,2025-04-08,7.78,2025-04-08,7.57,2.7741083223249663,6.605019815059444,27.281460134486068,False,-2.75,3.1126,2,5,2,40.0,32.54994124559342,41.62162162162163,17.225891677675033,2.7741083223249663,历史2/5次成功; 当前距低点2.77%; 最新日涨幅-2.75%; 状态bottom_area; 底部未确认
110,68.13707467401741,60.102771084337355,002230,科大讯飞,bottom_area,2025-04-08,42.79,2025-04-08,41.5,3.108433734939757,5.445783132530116,30.099376789624387,False,-1.3828,2.629,1,2,1,50.0,53.5211267605634,53.5211267605634,16.89156626506024,3.108433734939757,历史1/2次成功; 当前距低点3.11%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
111,68.01170016197143,59.398864770280746,600198,大唐电信,bottom_area,2025-04-08,7.2,2025-04-08,7.02,2.564102564102573,6.980056980056984,29.019211324570282,False,-3.8718,2.4153,2,5,2,40.0,38.09149793782044,43.60189573459716,17.43589743589743,2.564102564102573,历史2/5次成功; 当前距低点2.56%; 最新日涨幅-3.87%; 状态bottom_area; 底部未确认
112,67.92748655220865,60.57017700079792,605289,罗曼股份,bottom_area,2025-04-08,20.17,2025-04-08,19.45,3.701799485861195,10.53984575835476,30.161579892280077,False,-6.4037,2.9441,3,6,3,50.0,36.66817112129804,53.38199513381995,16.298200514138806,3.701799485861195,历史3/6次成功; 当前距低点3.70%; 最新日涨幅-6.40%; 状态bottom_area; 底部未确认
113,67.73892552655352,60.84021523263908,688160,步科股份,bottom_area,2025-04-08,72.14,2025-04-08,69.3,4.098124098124104,12.626262626262626,30.12704174228676,False,-5.65,4.2364,2,3,2,66.66666666666666,23.53371779406109,26.542553191489354,15.901875901875897,4.098124098124104,历史2/3次成功; 当前距低点4.10%; 最新日涨幅-5.65%; 状态bottom_area; 底部未确认
114,67.65014893529741,59.65188165694983,600130,波导股份,bottom_area,2025-04-08,2.67,2025-04-08,2.59,3.0888030888030915,7.335907335907334,32.727272727272734,False,-4.9822,5.1996,2,4,2,50.0,24.216949996886484,28.301886792452823,16.91119691119691,3.0888030888030915,历史2/4次成功; 当前距低点3.09%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
115,67.46506518257901,59.5174215763157,600110,诺德股份,bottom_area,2025-04-08,3.31,2025-04-08,3.21,3.1152647975077907,6.5420560747663545,28.982300884955748,False,-1.7804,2.2479,2,5,2,40.0,35.27002857329815,36.28808864265928,16.88473520249221,3.1152647975077907,历史2/5次成功; 当前距低点3.12%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
116,67.37382494079898,59.034855967078194,605299,舒华体育,bottom_area,2025-04-08,7.49,2025-04-08,7.29,2.7434842249657088,6.9958847736625485,29.90384615384616,False,-3.4794,1.6605,1,2,1,50.0,56.12903225806454,56.12903225806454,17.25651577503429,2.7434842249657088,历史1/2次成功; 当前距低点2.74%; 最新日涨幅-3.48%; 状态bottom_area; 底部未确认
117,67.35340705868464,60.51585891605791,688092,爱科科技,bottom_area,2025-04-08,18.71,2025-04-07,17.97,4.117974401780757,15.470228158041188,28.062449959967978,False,2.9153,1.4087,1,2,1,50.0,42.12279866730127,42.12279866730127,15.882025598219244,4.117974401780757,历史1/2次成功; 当前距低点4.12%; 最新日涨幅2.92%; 状态bottom_area; 底部未确认
118,67.31768611797172,57.83632187600387,002841,视源股份,bottom_area,2025-04-08,32.33,2025-04-08,31.8,1.666666666666659,7.044025157232698,28.184281842818425,False,-4.2641,1.4895,1,2,1,50.0,30.356569225827172,30.356569225827172,18.333333333333343,1.666666666666659,历史1/2次成功; 当前距低点1.67%; 最新日涨幅-4.26%; 状态bottom_area; 底部未确认
119,67.28678137307726,57.555355790988784,603048,浙江黎明,bottom_area,2025-04-08,14.23,2025-04-08,14.03,1.4255167498218182,9.052031361368506,29.06976744186047,False,-8.7235,3.6661,1,2,1,50.0,25.889967637540458,25.889967637540458,18.574483250178183,1.4255167498218182,历史1/2次成功; 当前距低点1.43%; 最新日涨幅-8.72%; 状态bottom_area; 底部未确认
120,67.25504438372673,59.66283018867927,603004,鼎龙科技,bottom_area,2025-04-08,17.54,2025-04-08,16.96,3.4198113207547065,10.259433962264142,29.274395329441198,False,-6.9002,11.9198,2,5,2,40.0,52.20363732099522,55.7168784029038,16.580188679245296,3.4198113207547065,历史2/5次成功; 当前距低点3.42%; 最新日涨幅-6.90%; 状态bottom_area; 底部未确认
121,66.88401545654729,57.862558448018554,603012,创力集团,bottom_area,2025-04-08,4.99,2025-04-08,4.89,2.0449897750511354,6.95296523517384,28.61313868613139,False,-4.9524,4.0173,1,2,1,50.0,35.13513513513512,35.13513513513512,17.955010224948865,2.0449897750511354,历史1/2次成功; 当前距低点2.04%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
122,66.82919876691152,58.47554892104758,603106,恒银科技,bottom_area,2025-04-08,6.93,2025-04-08,6.75,2.6666666666666625,10.518518518518517,27.497314715359835,False,-7.6,3.1514,2,5,2,40.0,34.38467161853536,34.60144927536232,17.33333333333334,2.6666666666666625,历史2/5次成功; 当前距低点2.67%; 最新日涨幅-7.60%; 状态bottom_area; 底部未确认
123,66.80098092854138,57.84663828924699,688038,中科通达,bottom_area,2025-04-08,11.68,2025-04-08,11.44,2.0979020979020997,7.342657342657341,30.03058103975536,False,-0.0855,2.3068,1,3,1,33.33333333333333,44.92753623188406,44.92753623188406,17.902097902097903,2.0979020979020997,历史1/3次成功; 当前距低点2.10%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
124,66.40898806427947,59.19126285818407,603348,文灿股份,bottom_area,2025-04-08,20.01,2025-04-08,19.3,3.678756476683942,8.963730569948188,28.14594192107222,False,-4.2125,3.6985,2,4,2,50.0,28.97219153238415,31.539888682745836,16.32124352331606,3.678756476683942,历史2/4次成功; 当前距低点3.68%; 最新日涨幅-4.21%; 状态bottom_area; 底部未确认
125,66.17498387551728,59.13139163646748,002455,百川股份,bottom_area,2025-04-08,6.8,2025-04-08,6.55,3.816793893129771,10.992366412213737,27.6243093922652,False,-5.9474,6.3488,3,6,3,50.0,30.342374800018018,35.42600896860987,16.18320610687023,3.816793893129771,历史3/6次成功; 当前距低点3.82%; 最新日涨幅-5.95%; 状态bottom_area; 底部未确认
126,66.02864989026156,59.566839176405125,300424,航新科技,bottom_area,2025-04-08,12.5,2025-04-07,11.98,4.34056761268781,19.782971619365604,32.84753363228699,True,4.3406,4.077,1,3,1,33.33333333333333,52.29885057471265,52.29885057471265,15.659432387312192,4.34056761268781,历史1/3次成功; 当前距低点4.34%; 最新日涨幅4.34%; 状态bottom_area; 底部已确认
127,66.02222926694564,57.61596545470222,002494,华斯股份,bottom_area,2025-04-08,3.66,2025-04-08,3.57,2.5210084033613533,6.442577030812324,28.0241935483871,False,-4.1885,5.8037,2,5,2,40.0,27.977766743903775,35.67251461988303,17.47899159663865,2.5210084033613533,历史2/5次成功; 当前距低点2.52%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
128,65.9702369275415,56.83132749436255,603311,金海高科,bottom_area,2025-04-08,8.42,2025-04-08,8.27,1.813784764207985,10.27811366384522,27.77292576419214,False,-8.3787,3.1033,1,2,1,50.0,26.75675675675676,26.75675675675676,18.186215235792016,1.813784764207985,历史1/2次成功; 当前距低点1.81%; 最新日涨幅-8.38%; 状态bottom_area; 底部未确认
129,65.76916142371103,59.774752787255395,603033,三维股份,bottom_area,2025-04-08,10.59,2025-04-08,10.11,4.74777448071217,4.74777448071217,28.601694915254246,False,2.4178,0.6308,2,5,2,40.0,34.1918204477373,43.461160275319564,15.252225519287832,4.74777448071217,历史2/5次成功; 当前距低点4.75%; 最新日涨幅2.42%; 状态bottom_area; 底部未确认
130,65.68302430387372,58.23475297555631,300703,创源股份,bottom_area,2025-04-08,11.29,2025-04-08,10.92,3.388278388278381,6.501831501831509,30.357142857142854,False,2.1719,5.1513,1,2,1,50.0,20.914127423822727,20.914127423822727,16.61172161172162,3.388278388278381,历史1/2次成功; 当前距低点3.39%; 最新日涨幅2.17%; 状态bottom_area; 底部未确认
131,65.62870515355957,58.344679899078365,300414,中光防雷,bottom_area,2025-04-08,6.44,2025-04-07,6.22,3.536977491961425,18.9710610932476,30.58035714285715,False,3.2051,2.6211,1,2,1,50.0,23.327895595432295,23.327895595432295,16.463022508038577,3.536977491961425,历史1/2次成功; 当前距低点3.54%; 最新日涨幅3.21%; 状态bottom_area; 底部未确认
132,65.57676406854803,54.96338307144049,603275,众辰科技,bottom_area,2025-04-08,31.88,2025-04-08,31.78,0.3146633102580172,12.083071113908106,32.66949152542373,False,-9.714,7.6044,1,2,1,50.0,38.17642698295033,38.17642698295033,19.685336689741984,0.3146633102580172,历史1/2次成功; 当前距低点0.31%; 最新日涨幅-9.71%; 状态bottom_area; 底部未确认
133,65.53915120967746,57.935161290322604,002491,通鼎互联,bottom_area,2025-04-08,3.84,2025-04-08,3.72,3.225806451612894,9.946236559139775,29.811320754716974,False,-5.8824,2.7462,1,2,1,50.0,52.39520958083833,52.39520958083833,16.774193548387107,3.225806451612894,历史1/2次成功; 当前距低点3.23%; 最新日涨幅-5.88%; 状态bottom_area; 底部未确认
134,65.30659922832454,59.49856661856663,300450,先导智能,bottom_area,2025-04-08,17.62,2025-04-07,16.8,4.880952380952382,15.476190476190462,30.949445129469783,True,1.8497,1.7983,1,2,1,50.0,36.81257014590347,36.81257014590347,15.119047619047619,4.880952380952382,历史1/2次成功; 当前距低点4.88%; 最新日涨幅1.85%; 状态bottom_area; 底部已确认
135,65.08462339080792,56.5406959958756,000668,荣丰控股,bottom_area,2025-04-08,4.5,2025-04-08,4.4,2.2727272727272645,7.954545454545446,29.599999999999994,False,-2.5974,3.57,1,2,1,50.0,20.604914933837428,20.604914933837428,17.727272727272737,2.2727272727272645,历史1/2次成功; 当前距低点2.27%; 最新日涨幅-2.60%; 状态bottom_area; 底部未确认
136,65.07911171658779,57.65681222707426,002334,英威腾,bottom_area,2025-04-08,7.1,2025-04-08,6.87,3.3478893740902405,9.024745269286756,31.845238095238095,False,-6.4559,6.7011,1,2,1,50.0,51.62523900573612,51.62523900573612,16.65211062590976,3.3478893740902405,历史1/2次成功; 当前距低点3.35%; 最新日涨幅-6.46%; 状态bottom_area; 底部未确认
137,64.87933797840324,56.57225904761904,300739,明阳电路,bottom_area,2025-04-08,10.76,2025-04-07,10.5,2.476190476190474,18.0952380952381,32.17054263565892,False,2.4762,2.9711,1,3,1,33.33333333333333,20.239999999999995,20.239999999999995,17.52380952380953,2.476190476190474,历史1/3次成功; 当前距低点2.48%; 最新日涨幅2.48%; 状态bottom_area; 底部未确认
138,64.86546099777341,57.85104528852965,688320,禾川科技,bottom_area,2025-04-08,30.73,2025-04-08,29.63,3.712453594330076,9.618629767127903,27.696437286481206,False,0.163,6.8517,2,7,2,28.57142857142857,35.920181555465064,38.29133374308544,16.287546405669925,3.712453594330076,历史2/7次成功; 当前距低点3.71%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
139,64.83927142769626,55.27504327443202,000006,深振业A,bottom_area,2025-04-08,5.71,2025-04-08,5.64,1.2411347517730547,8.865248226950355,31.386861313868625,False,-8.9314,5.6296,1,4,1,25.0,32.20338983050848,32.20338983050848,18.758865248226947,1.2411347517730547,历史1/4次成功; 当前距低点1.24%; 最新日涨幅-8.93%; 状态bottom_area; 底部未确认
140,64.75622317596566,53.96351931330472,603011,合锻智能,bottom_area,2025-04-08,10.08,2025-04-08,10.08,0.0,3.174603174603177,30.958904109589042,False,-10.0,13.6002,1,2,1,50.0,41.201716738197426,41.201716738197426,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
141,64.7073692104961,57.361762246549475,603131,上海沪工,bottom_area,2025-04-08,15.29,2025-04-08,14.79,3.3806626098715347,7.7755240027045325,31.464318813716403,False,-2.7354,3.2201,2,5,2,40.0,26.933725790626717,30.158730158730158,16.619337390128468,3.3806626098715347,历史2/5次成功; 当前距低点3.38%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
142,64.6217879812518,57.211796821866635,301538,骏鼎达,bottom_area,2025-04-08,58.37,2025-04-07,56.5,3.3097345132743317,15.823008849557517,30.246913580246915,True,0.8814,4.0859,1,3,1,33.33333333333333,24.70246332687516,24.70246332687516,16.690265486725668,3.3097345132743317,历史1/3次成功; 当前距低点3.31%; 最新日涨幅0.88%; 状态bottom_area; 底部已确认
143,64.61564437455631,56.39394052044611,002439,启明星辰,bottom_area,2025-04-08,14.61,2025-04-08,14.25,2.5263157894736805,4.982456140350884,28.39195979899497,False,-0.6122,3.6436,1,2,1,50.0,22.924411400247834,22.924411400247834,17.47368421052632,2.5263157894736805,历史1/2次成功; 当前距低点2.53%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
144,64.56799786875705,56.27201352227467,002063,远光软件,bottom_area,2025-04-08,5.44,2025-04-08,5.31,2.448210922787209,6.026365348399253,27.260273972602743,False,-2.1583,4.2304,1,2,1,50.0,21.311475409836078,21.311475409836078,17.551789077212792,2.448210922787209,历史1/2次成功; 当前距低点2.45%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
145,64.45171422562545,53.876892655367236,002363,隆基机械,bottom_area,2025-04-08,5.91,2025-04-08,5.9,0.1694915254237252,7.627118644067784,31.31548311990686,False,-9.9085,7.4696,1,3,1,33.33333333333333,54.96828752642705,54.96828752642705,19.830508474576273,0.1694915254237252,历史1/3次成功; 当前距低点0.17%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
