rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.43593262949622,80.76805634803,300712,永福股份,confirmed_rebound,2025-04-07,19.67,2025-04-07,19.46,1.0791366906474864,18.191161356628978,29.107468123861562,False,-19.1533,2.4731,4,4,4,100.0,14.991870982291754,25.401730531520393,6.920863309352514,1.0791366906474864,历史4/4次成功; 当前距低点1.08%; 最新日涨幅-19.15%; 状态confirmed_rebound; 底部未确认
150,75.30367665363595,72.19443393776689,300557,理工光科,confirmed_rebound,2025-04-07,26.47,2025-04-07,26.0,1.8076923076923033,18.076923076923073,30.666666666666664,False,-18.3529,3.5318,2,2,2,100.0,11.16114193174911,14.165753924790064,6.192307692307697,1.8076923076923033,历史2/2次成功; 当前距低点1.81%; 最新日涨幅-18.35%; 状态confirmed_rebound; 底部未确认
151,75.30263512392406,69.72466215178153,300578,会畅科技,confirmed_rebound,2025-04-07,15.36,2025-04-07,15.36,0.0,18.359375000000004,30.591956619972887,False,-20.0,3.641,3,3,3,100.0,11.15409759022329,16.75438596491228,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
152,75.2880919442762,69.71119624470019,000887,中鼎股份,bottom_area,2025-04-07,16.52,2025-04-07,16.52,0.0,3.8740920096852336,31.195335276967935,False,-10.0218,1.4103,2,2,2,100.0,17.53331314354936,23.84615384615385,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
153,75.18407065246618,74.31426009490914,300677,英科医疗,confirmed_rebound,2025-04-07,20.71,2025-04-07,20.03,3.394907638542185,14.078881677483777,28.946434905995034,False,-14.3507,4.889,2,2,2,100.0,42.014244681641536,69.06438631790746,4.605092361457816,3.394907638542185,历史2/2次成功; 当前距低点3.39%; 最新日涨幅-14.35%; 状态confirmed_rebound; 底部未确认
154,75.18382609022491,71.09490813070745,300597,吉大通信,confirmed_rebound,2025-04-07,7.4,2025-04-07,7.32,1.0928961748633887,19.672131147540973,30.352045670789717,False,-19.1257,4.3588,1,1,1,100.0,13.154362416107377,13.154362416107377,6.907103825136611,1.0928961748633887,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-19.13%; 状态confirmed_rebound; 底部未确认
155,75.16796010516124,69.59996306033447,601100,恒立液压,bottom_area,2025-04-07,70.83,2025-04-07,70.83,0.0,2.8236622899901174,28.79260078415603,False,-10.0,0.8398,2,2,2,100.0,16.93528527061543,24.322723908216147,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
156,75.05662237762239,69.49687257187257,002700,万憬能源,confirmed_rebound,2025-04-07,8.19,2025-04-07,8.19,0.0,8.05860805860806,29.69957081545065,False,-10.0,2.1601,2,2,2,100.0,26.59608909608909,29.54545454545454,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
157,75.00916203640718,69.45292781148812,300668,杰恩股份,confirmed_rebound,2025-04-07,14.26,2025-04-07,14.26,0.0,21.17812061711081,30.50682261208577,False,-20.0224,2.7691,2,2,2,100.0,26.35982694348452,27.622377622377613,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
158,74.99811312790209,69.44269734065007,000422,湖北宜化,bottom_area,2025-04-07,11.7,2025-04-07,11.7,0.0,5.8974358974359085,29.090909090909093,False,-10.0,4.6952,1,1,1,100.0,32.75643731532291,32.75643731532291,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
159,74.93971990291317,69.38862953973441,000612,焦作万方,bottom_area,2025-04-07,6.66,2025-04-07,6.66,0.0,5.105105105105103,28.077753779697623,False,-10.0,2.8106,4,5,4,80.0,25.799083546959174,38.94736842105262,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
160,74.91222417371453,69.36317053121715,603353,和顺石油,bottom_area,2025-04-07,15.34,2025-04-07,15.34,0.0,1.1734028683181206,28.684332868433295,False,-9.9765,1.4881,5,6,5,83.33333333333334,18.4399849348592,27.079174983366617,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
161,74.90478473840582,69.73531807402821,300550,和仁科技,confirmed_rebound,2025-04-07,10.63,2025-04-07,10.6,0.28301886792453906,19.9056603773585,32.868904369854334,False,-19.7736,1.9288,2,2,2,100.0,19.089253187613846,27.62295081967214,7.71698113207546,0.28301886792453906,历史2/2次成功; 当前距低点0.28%; 最新日涨幅-19.77%; 状态confirmed_rebound; 底部未确认
162,74.90022893066906,69.35206382469357,002178,延华智能,bottom_area,2025-04-07,5.55,2025-04-07,5.55,0.0,4.504504504504505,32.64563106796117,False,-10.0486,2.3821,5,6,5,83.33333333333334,18.38027145892594,29.076086956521735,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
163,74.80888898599353,72.5153793146466,300393,中来股份,confirmed_rebound,2025-04-07,4.73,2025-04-07,4.62,2.3809523809523876,18.83116883116883,28.482972136222905,False,-18.1661,3.8525,5,6,5,83.33333333333334,22.691491450992945,36.516853932584276,5.619047619047612,2.3809523809523876,历史5/6次成功; 当前距低点2.38%; 最新日涨幅-18.17%; 状态confirmed_rebound; 底部未确认
164,74.78716637357202,70.33099455835469,300767,震安科技,confirmed_rebound,2025-04-07,8.75,2025-04-07,8.68,0.8064516129032291,17.511520737327185,29.659643435980556,False,-18.9815,7.3255,3,3,3,100.0,12.041420622441112,15.487804878048797,7.1935483870967705,0.8064516129032291,历史3/3次成功; 当前距低点0.81%; 最新日涨幅-18.98%; 状态confirmed_rebound; 底部未确认
165,74.77793408524334,69.23882785670679,300895,铜牛信息,confirmed_rebound,2025-04-07,40.25,2025-04-07,40.25,0.0,18.062111801242246,27.083333333333336,False,-19.996,12.1702,2,2,2,100.0,25.208751917778482,35.27357392316647,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
166,74.73865144365618,69.20245504042238,300582,英飞特,confirmed_rebound,2025-04-07,10.52,2025-04-07,10.52,0.0,17.965779467680616,29.58500669344043,False,-20.0,5.2149,2,2,2,100.0,25.013199142055765,35.48094373865699,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
167,74.66883570740269,72.84561405282345,300721,怡达股份,confirmed_rebound,2025-04-07,14.0,2025-03-31,13.63,2.7146001467351373,10.78503301540718,31.5075376884422,True,-3.3149,22.8507,6,7,6,85.71428571428571,14.204544325389381,22.270742358078603,5.285399853264863,2.7146001467351373,历史6/7次成功; 当前距低点2.71%; 最新日涨幅-3.31%; 状态confirmed_rebound; 底部已确认
168,74.66711119045918,69.13621406523998,603228,景旺电子,bottom_area,2025-04-07,28.24,2025-04-07,28.24,0.0,1.133144475920681,32.11538461538462,False,-10.0064,0.7628,2,2,2,100.0,14.442011103440802,14.566719829877735,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
169,74.54958620689658,69.02739463601534,603163,圣晖集成,bottom_area,2025-04-07,22.73,2025-04-07,22.73,0.0,7.215134183897935,32.41153731787095,False,-9.9802,3.7255,1,1,1,100.0,30.52362707535122,30.52362707535122,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
170,74.54059992036517,69.01907400033811,002861,瀛通通讯,bottom_area,2025-04-07,11.89,2025-04-07,11.89,0.0,2.607232968881402,30.630105017502917,False,-9.9924,2.3913,5,6,5,83.33333333333334,16.590003586047157,30.546075085324233,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
171,74.48925507514636,69.39992708864568,300414,中光防雷,confirmed_rebound,2025-04-07,6.24,2025-04-07,6.22,0.32154340836013606,18.9710610932476,30.58035714285715,False,-19.6911,3.4185,2,2,2,100.0,17.758312148961235,23.327895595432295,7.678456591639864,0.32154340836013606,历史2/2次成功; 当前距低点0.32%; 最新日涨幅-19.69%; 状态confirmed_rebound; 底部未确认
172,74.43719631751765,74.45081416197542,688169,石头科技,confirmed_rebound,2025-04-07,188.07,2025-04-07,180.82,4.009512222099326,17.055635438557683,31.706764361521316,False,-16.7942,3.7766,4,4,4,100.0,16.94893563635416,29.71190476190475,3.9904877779006744,4.009512222099326,历史4/4次成功; 当前距低点4.01%; 最新日涨幅-16.79%; 状态confirmed_rebound; 底部未确认
173,74.37812689479414,68.86863601369826,000759,中百集团,confirmed_rebound,2025-04-07,6.9,2025-04-07,6.9,0.0,10.869565217391305,29.158110882956876,False,-10.0391,10.2607,2,2,2,100.0,23.218473191926165,34.68634686346863,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
174,74.34428714160782,74.29012367115993,300401,花园生物,confirmed_rebound,2025-04-07,12.07,2025-04-07,11.61,3.9621016365202486,17.657192075796736,28.685503685503694,False,-15.0,4.746,3,3,3,100.0,32.17051291626935,54.995801847187245,4.037898363479751,3.9621016365202486,历史3/3次成功; 当前距低点3.96%; 最新日涨幅-15.00%; 状态confirmed_rebound; 底部未确认
175,74.32773495254754,70.87914778373707,301505,苏州规划,confirmed_rebound,2025-04-07,18.58,2025-04-07,18.3,1.53005464480873,20.218579234972673,27.839116719242895,False,-18.6515,5.1508,1,1,1,100.0,17.353077279037482,17.353077279037482,6.46994535519127,1.53005464480873,历史1/1次成功; 当前距低点1.53%; 最新日涨幅-18.65%; 状态confirmed_rebound; 底部未确认
176,74.27590840399007,69.33985119992742,300370,安控科技,confirmed_rebound,2025-04-07,2.36,2025-04-07,2.35,0.4255319148936079,19.148936170212753,32.664756446991404,False,-19.4539,4.6753,2,2,2,100.0,18.710021321961612,23.13432835820894,7.574468085106393,0.4255319148936079,历史2/2次成功; 当前距低点0.43%; 最新日涨幅-19.45%; 状态confirmed_rebound; 底部未确认
177,74.22518465817666,68.8284447798031,300719,安达维尔,confirmed_rebound,2025-04-07,13.07,2025-04-07,13.06,0.07656967840734906,20.061255742725873,32.47156153050672,False,-19.9633,5.0795,2,2,2,100.0,11.682922831031517,11.827384123601487,7.923430321592651,0.07656967840734906,历史2/2次成功; 当前距低点0.08%; 最新日涨幅-19.96%; 状态confirmed_rebound; 底部未确认
178,74.1996789704038,68.70340645407758,002520,日发精机,bottom_area,2025-04-07,5.72,2025-04-07,5.72,0.0,3.6713286713286704,31.90476190476191,False,-10.0629,2.7631,5,6,5,83.33333333333334,14.892866240560476,30.752212389380546,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
179,74.19629534917416,68.70027347145755,002277,友阿股份,bottom_area,2025-04-07,4.7,2025-04-07,4.7,0.0,6.170212765957447,28.895612708018152,False,-9.9617,3.1989,2,2,2,100.0,12.09824447020188,13.184584178498993,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
180,74.19200120689656,68.6962974137931,605122,四方新材,bottom_area,2025-04-07,9.59,2025-04-07,9.59,0.0,7.820646506777893,27.786144578313248,False,-9.9531,1.4544,2,2,2,100.0,12.07686781609196,12.176724137931044,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
181,74.17030879712748,68.6762118491921,603083,剑桥科技,bottom_area,2025-04-07,33.14,2025-04-07,33.14,0.0,3.168376584188284,27.54700480979449,False,-9.9946,1.9895,1,1,1,100.0,28.63554757630162,28.63554757630162,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
182,74.137397523454,68.64573844764259,002475,立讯精密,bottom_area,2025-04-07,31.88,2025-04-07,31.88,0.0,0.0,32.17021276595745,False,-9.9944,0.6288,2,2,2,100.0,11.805045417433266,13.613138686131391,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
183,74.05928932281002,71.9700549290176,300648,星云股份,confirmed_rebound,2025-04-07,21.22,2025-04-07,20.7,2.5120772946859886,14.782608695652186,29.687500000000007,False,-15.5255,6.2263,6,7,6,85.71428571428571,16.20824740884154,26.78362573099414,5.487922705314012,2.5120772946859886,历史6/7次成功; 当前距低点2.51%; 最新日涨幅-15.53%; 状态confirmed_rebound; 底部未确认
184,73.98601037239712,72.54352637964578,300450,先导智能,confirmed_rebound,2025-04-07,17.3,2025-04-07,16.8,2.976190476190476,15.476190476190462,30.949445129469783,False,-16.6265,3.1127,2,2,2,100.0,27.361508953548753,36.81257014590347,5.023809523809525,2.976190476190476,历史2/2次成功; 当前距低点2.98%; 最新日涨幅-16.63%; 状态confirmed_rebound; 底部未确认
185,73.98012356979406,68.50011441647598,601231,环旭电子,bottom_area,2025-04-07,13.9,2025-04-07,13.9,0.0,3.884892086330929,31.08577094695092,False,-9.9741,0.4988,1,1,1,100.0,27.688787185354684,27.688787185354684,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
186,73.80515498253256,68.33810646530792,300471,厚普股份,confirmed_rebound,2025-04-07,7.12,2025-04-07,7.12,0.0,18.25842696629213,30.73929961089494,False,-20.0,4.1363,2,2,2,100.0,20.366163791978032,20.386007237635724,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
187,73.80110591526301,68.33435732894722,603002,宏昌电子,bottom_area,2025-04-07,5.14,2025-04-07,5.14,0.0,5.252918287937752,27.298444130127308,False,-9.9825,1.8376,2,2,2,100.0,10.130953381436617,12.133072407045011,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
188,73.77018239727538,68.9159637119122,688109,品茗科技,confirmed_rebound,2025-04-07,21.75,2025-04-07,21.65,0.4618937644341867,19.122401847575063,29.93527508090615,False,-19.265,1.8937,1,1,1,100.0,33.54344889689329,33.54344889689329,7.538106235565814,0.4618937644341867,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-19.27%; 状态confirmed_rebound; 底部未确认
189,73.766935052971,68.3027176416398,000158,常山北明,bottom_area,2025-04-07,19.21,2025-04-07,19.21,0.0,5.778240499739716,32.57283257283257,False,-9.9813,1.9845,2,2,2,100.0,9.960847535697837,11.538461538461533,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
190,73.75761020417212,68.2940835223816,300364,中文在线,confirmed_rebound,2025-04-07,18.47,2025-04-07,18.47,0.0,17.920952896589075,30.51166290443943,False,-20.0087,5.8957,7,8,7,87.5,13.87948130312683,20.7773851590106,8.0,0.0,历史7/8次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
191,73.53644352987732,68.08929956470122,300703,创源股份,confirmed_rebound,2025-04-07,11.05,2025-04-07,11.05,0.0,16.561085972850677,29.52806122448979,False,-19.9855,5.1264,2,2,2,100.0,19.02849228333993,20.914127423822727,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
192,73.39058221912344,68.3046682923574,301587,中瑞股份,confirmed_rebound,2025-04-07,18.77,2025-04-07,18.72,0.2670940170940209,22.80982905982906,31.403444485159397,False,-19.7863,9.1291,2,2,2,100.0,11.202379845869716,13.552068473609118,7.732905982905979,0.2670940170940209,历史2/2次成功; 当前距低点0.27%; 最新日涨幅-19.79%; 状态confirmed_rebound; 底部未确认
193,73.35513711110995,67.92142325102773,300727,润禾材料,confirmed_rebound,2025-04-07,30.24,2025-04-07,30.24,0.0,18.71693121693122,27.724665391969417,False,-20.0,4.9291,6,7,6,85.71428571428571,15.744979076186002,26.812499999999993,8.0,0.0,历史6/7次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
194,73.34331133632219,73.62995491353928,688136,科兴制药,confirmed_rebound,2025-04-07,22.81,2025-04-07,21.89,4.202832343535853,18.775696665143897,27.03333333333333,False,-16.0162,4.2617,3,3,3,100.0,31.572111058069996,60.65012831479899,3.797167656464147,4.202832343535853,历史3/3次成功; 当前距低点4.20%; 最新日涨幅-16.02%; 状态confirmed_rebound; 底部未确认
195,73.31761485806861,67.8866804241376,301577,美信科技,confirmed_rebound,2025-04-07,44.01,2025-04-07,44.01,0.0,17.4505794137696,31.11598059164189,False,-19.9964,6.2432,2,2,2,100.0,17.939142065255847,20.630568882796446,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
196,73.28595092024541,67.85736196319019,603277,银都股份,bottom_area,2025-04-07,20.75,2025-04-07,20.75,0.0,2.4096385542168677,27.675148135238764,False,-10.0173,0.4451,1,1,1,100.0,24.23312883435582,24.23312883435582,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
197,73.1886535819431,67.76727183513249,002484,江海股份,bottom_area,2025-04-07,17.67,2025-04-07,17.67,0.0,2.886247877758902,31.776061776061766,False,-9.9847,1.2889,1,1,1,100.0,23.748773307163887,23.748773307163887,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
198,73.02978344236082,67.6201698540378,002554,惠博普,bottom_area,2025-04-07,2.29,2025-04-07,2.29,0.0,6.986899563318784,29.75460122699386,False,-9.8425,2.899,4,5,4,80.0,16.29123577439678,28.404669260700388,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-9.84%; 状态bottom_area; 底部未确认
199,73.0270955648683,67.61768107858175,301567,贝隆精密,confirmed_rebound,2025-04-07,32.78,2025-04-07,32.78,0.0,17.60219646125685,29.414298018949175,False,-20.0098,7.0104,2,2,2,100.0,16.4929090246331,16.59192825112107,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
200,72.9610286966817,71.92847564681932,300349,金卡智能,confirmed_rebound,2025-04-07,11.09,2025-04-07,10.74,3.258845437616384,17.597765363128495,27.137042062415194,False,-16.6165,4.5539,2,2,2,100.0,27.519587336476757,45.48693586698337,4.741154562383616,3.258845437616384,历史2/2次成功; 当前距低点3.26%; 最新日涨幅-16.62%; 状态confirmed_rebound; 底部未确认
201,72.92143180726482,68.66560463791447,688357,建龙微纳,confirmed_rebound,2025-04-07,21.93,2025-04-07,21.74,0.87396504139835,14.995400183992649,28.697933748770087,False,-15.0,2.1727,6,7,6,85.71428571428571,18.201009620675084,31.65083135391925,7.12603495860165,0.87396504139835,历史6/7次成功; 当前距低点0.87%; 最新日涨幅-15.00%; 状态confirmed_rebound; 底部未确认
202,72.89282140444695,67.49335315226568,300694,蠡湖股份,confirmed_rebound,2025-04-07,11.23,2025-04-07,11.23,0.0,15.04897595725734,30.07471980074719,False,-20.0142,4.6712,2,2,2,100.0,15.824479313256395,17.840909090909072,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
203,72.77296464870247,67.3823746747245,301487,盟固利,confirmed_rebound,2025-04-07,16.46,2025-04-07,16.46,0.0,18.286755771567424,31.98347107438016,False,-20.0194,6.2585,2,2,2,100.0,15.227820831852117,18.439999999999998,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
204,72.71073442622951,67.32475409836066,300445,康斯特,confirmed_rebound,2025-04-07,16.02,2025-04-07,16.02,0.0,17.665418227215994,28.418230563002677,False,-19.98,7.4015,1,1,1,100.0,31.584699453551895,31.584699453551895,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
205,72.65310439052335,68.25733219703434,301539,宏鑫科技,confirmed_rebound,2025-04-07,16.0,2025-04-07,15.88,0.7556675062972242,16.30982367758185,29.26503340757238,False,-19.3955,15.0137,2,2,2,100.0,16.93685006124736,18.61137897782063,7.244332493702776,0.7556675062972242,历史2/2次成功; 当前距低点0.76%; 最新日涨幅-19.40%; 状态confirmed_rebound; 底部未确认
206,72.6237779859485,67.24423887587822,603677,奇精机械,bottom_area,2025-04-07,18.23,2025-04-07,18.23,0.0,1.2068019747668615,30.313455657492355,False,-9.9753,1.4057,1,1,1,100.0,20.936768149882898,20.936768149882898,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
207,72.62321554757676,71.82370274584598,301611,珂玛科技,confirmed_rebound,2025-04-07,47.72,2025-04-07,46.14,3.4243606415257872,19.20242739488513,29.878419452887535,False,-17.2677,9.2012,2,2,2,100.0,28.985188217875084,46.48437499999999,4.575639358474213,3.4243606415257872,历史2/2次成功; 当前距低点3.42%; 最新日涨幅-17.27%; 状态confirmed_rebound; 底部未确认
208,72.62246656857441,67.24302460053185,688332,中科蓝讯,confirmed_rebound,2025-04-07,99.52,2025-04-07,99.52,0.0,11.635852090032154,27.8840579710145,False,-20.0,10.9065,2,2,2,100.0,14.478626884579876,18.388512165935378,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
209,72.53172669925985,67.15900620301838,002824,和胜股份,bottom_area,2025-04-07,14.57,2025-04-07,14.57,0.0,5.628002745367194,31.884057971014496,False,-10.0062,2.4978,4,5,4,80.0,13.81186130655046,19.06976744186047,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
210,72.25374692096524,66.90161751941226,301600,慧翰股份,confirmed_rebound,2025-04-07,131.67,2025-04-07,131.67,0.0,14.984430773904473,27.99803138841801,False,-20.0012,14.8493,2,2,2,100.0,12.643104943076636,15.504220346512659,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
211,72.13063366336634,66.78762376237624,002383,合众思壮,bottom_area,2025-04-07,6.87,2025-04-07,6.87,0.0,7.278020378457059,27.224576271186436,False,-9.9607,2.9882,1,1,1,100.0,18.48184818481848,18.48184818481848,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
212,72.09188114754099,66.75174180327869,002384,东山精密,bottom_area,2025-04-07,26.69,2025-04-07,26.69,0.0,0.0,29.01595744680851,False,-10.0135,0.316,1,1,1,100.0,18.28893442622951,18.28893442622951,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
213,71.9089024390244,66.58231707317074,000886,海南高速,bottom_area,2025-04-07,5.57,2025-04-07,5.57,0.0,5.745062836624765,30.112923462986192,False,-10.0162,3.1398,1,1,1,100.0,17.378048780487816,17.378048780487816,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
214,71.9020580551524,66.57597968069666,605060,联德股份,bottom_area,2025-04-07,16.79,2025-04-07,16.79,0.0,7.147111375818936,27.0,False,-10.0214,0.8775,1,1,1,100.0,17.34397677793906,17.34397677793906,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
215,71.8395544702627,66.61748658318427,301516,中远通,confirmed_rebound,2025-04-07,12.91,2025-04-07,12.9,0.07751937984495957,17.829457364341074,31.0529128808124,False,-19.9132,9.4022,1,1,1,100.0,16.47435897435899,16.47435897435899,7.922480620155041,0.07751937984495957,历史1/1次成功; 当前距低点0.08%; 最新日涨幅-19.91%; 状态confirmed_rebound; 底部未确认
216,71.83432160508849,70.56860476796972,688018,乐鑫科技,confirmed_rebound,2025-04-07,170.25,2025-04-07,165.17,3.0756190591511854,15.032996306835392,29.11158798283262,False,-17.5385,5.1348,1,1,1,100.0,34.629119477604306,34.629119477604306,4.924380940848814,3.0756190591511854,历史1/1次成功; 当前距低点3.08%; 最新日涨幅-17.54%; 状态confirmed_rebound; 底部未确认
217,71.72758032786886,66.41442622950821,603219,富佳股份,bottom_area,2025-04-07,14.22,2025-04-07,14.22,0.0,3.164556962025311,27.374872318692532,False,-10.0,0.4189,1,1,1,100.0,16.475409836065587,16.475409836065587,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
218,71.69879385403331,66.38777208706787,300819,聚杰微纤,confirmed_rebound,2025-04-07,21.05,2025-04-07,21.05,0.0,18.14726840855107,29.005059021922424,False,-19.9924,5.2426,1,1,1,100.0,26.54716175842936,26.54716175842936,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
219,71.64683242936148,66.33965965681618,301316,慧博云通,confirmed_rebound,2025-04-07,19.2,2025-04-07,19.2,0.0,14.322916666666668,30.181818181818183,False,-20.0,7.2272,2,2,2,100.0,9.621826111914974,10.544217687074834,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
220,71.63767944250871,66.33118466898955,600320,振华重工,bottom_area,2025-04-07,3.83,2025-04-07,3.83,0.0,6.00522193211487,29.07407407407408,False,-9.8824,3.8127,1,1,1,100.0,16.02787456445993,16.02787456445993,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.88%; 状态bottom_area; 底部未确认
221,71.62673668330908,66.32105248454543,600130,波导股份,bottom_area,2025-04-07,2.81,2025-04-07,2.81,0.0,7.829181494661913,27.01298701298701,False,-9.9359,2.6977,3,4,3,75.0,20.140067121211995,28.301886792452823,8.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
222,71.59397919826077,69.96065647890882,300673,佩蒂股份,confirmed_rebound,2025-04-07,12.85,2025-04-07,12.5,2.799999999999997,16.08,30.050363738108565,False,-16.6667,9.705,2,2,2,100.0,11.31535741348825,14.252336448598133,5.200000000000003,2.799999999999997,历史2/2次成功; 当前距低点2.80%; 最新日涨幅-16.67%; 状态confirmed_rebound; 底部未确认
223,71.58191984971823,66.27955541640577,300308,中际旭创,confirmed_rebound,2025-04-07,75.1,2025-04-07,75.1,0.0,9.853528628495347,31.646491307909358,False,-20.0043,5.6066,1,1,1,100.0,25.965351701106254,25.965351701106254,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
224,71.55640451817861,66.25593010942464,688800,瑞可达,confirmed_rebound,2025-04-07,37.16,2025-04-07,37.16,0.0,17.303552206673864,31.185185185185194,False,-20.0,4.974,1,1,1,100.0,25.83833392163784,25.83833392163784,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
