rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.92065320496351,80.99346389076096,600048,保利发展,bottom_area,2025-12-23,6.27,2025-12-17,6.19,1.292407108239082,2.9079159935379595,27.60233918128655,False,-1.1041,0.6806,2,2,2,100.0,31.721247836269217,31.987577639751546,13.707592891760918,1.292407108239082,历史2/2次成功; 当前距低点1.29%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
31,63.70159536248028,58.60974353327699,002728,特一药业,bottom_area,2025-12-23,11.24,2025-12-19,10.91,3.024747937671861,4.12465627864344,27.508305647840537,False,0.6267,10.179,1,4,1,25.0,39.3073593073593,39.3073593073593,11.975252062328138,3.024747937671861,历史1/4次成功; 当前距低点3.02%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
32,62.14291566642442,57.988220291324424,600222,太龙药业,bottom_area,2025-12-23,6.86,2025-12-16,6.61,3.7821482602118,8.623298033282895,29.978813559322028,True,-2.4182,3.3789,1,2,1,50.0,37.696335078534034,37.696335078534034,11.2178517397882,3.7821482602118,历史1/2次成功; 当前距低点3.78%; 最新日涨幅-2.42%; 状态bottom_area; 底部已确认
33,61.8699221273171,57.45926028985507,301487,盟固利,bottom_area,2025-12-23,21.43,2025-12-17,20.7,3.5265700483091806,4.830917874396135,28.000000000000004,False,0.7522,4.5798,1,2,1,50.0,18.439999999999998,18.439999999999998,11.47342995169082,3.5265700483091806,历史1/2次成功; 当前距低点3.53%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
34,61.38526892921051,56.42644417985711,002453,华软科技,bottom_area,2025-12-23,6.23,2025-12-17,6.05,2.975206611570258,6.115702479338845,28.31753554502369,False,-1.2678,2.6747,1,2,1,50.0,28.60169491525425,28.60169491525425,12.02479338842974,2.975206611570258,历史1/2次成功; 当前距低点2.98%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
35,60.28793517451416,55.78711254765455,002017,东信和平,bottom_area,2025-12-23,20.78,2025-12-16,20.11,3.33167578319245,10.691198408751875,30.342916522341532,True,-3.2138,3.2163,1,3,1,33.33333333333333,50.390015600624025,50.390015600624025,11.66832421680755,3.33167578319245,历史1/3次成功; 当前距低点3.33%; 最新日涨幅-3.21%; 状态bottom_area; 底部已确认
36,59.521952857995586,54.918739079110104,300681,英搏尔,bottom_area,2025-12-23,24.04,2025-12-17,23.3,3.1759656652360446,5.36480686695279,28.593319031566043,False,-1.3946,2.8944,2,6,2,33.33333333333333,25.734448723198668,27.487589035182385,11.824034334763954,3.1759656652360446,历史2/6次成功; 当前距低点3.18%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
37,59.474080735411654,54.65717171717171,601162,天风证券,bottom_area,2025-12-23,4.17,2025-12-17,4.05,2.962962962962966,5.925925925925932,27.678571428571423,False,-0.9501,1.3377,1,2,1,50.0,18.939393939393938,18.939393939393938,12.037037037037033,2.962962962962966,历史1/2次成功; 当前距低点2.96%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
38,59.24267873180275,54.49434138320748,002589,瑞康医药,bottom_area,2025-12-23,3.42,2025-12-17,3.32,3.012048192771087,7.831325301204826,29.211087420042652,True,-3.1161,7.3247,2,7,2,28.57142857142857,32.78239542171958,37.073170731707336,11.987951807228912,3.012048192771087,历史2/7次成功; 当前距低点3.01%; 最新日涨幅-3.12%; 状态bottom_area; 底部已确认
39,58.39628453216111,54.37698139800493,300056,中创环保,bottom_area,2025-12-23,8.76,2025-12-17,8.45,3.6686390532544437,8.284023668639067,29.34782608695653,True,-3.3113,5.4121,1,2,1,50.0,27.10472279260781,27.10472279260781,11.331360946745555,3.6686390532544437,历史1/2次成功; 当前距低点3.67%; 最新日涨幅-3.31%; 状态bottom_area; 底部已确认
40,57.772558259465356,50.411539888682725,000890,法尔胜,bottom_area,2025-12-23,5.4,2025-12-23,5.39,0.18552875695734092,5.751391465677189,31.074168797953973,False,-7.5342,16.2125,1,4,1,25.0,32.954545454545446,32.954545454545446,14.814471243042659,0.18552875695734092,历史1/4次成功; 当前距低点0.19%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
41,57.67142648326967,53.66626002907058,000665,湖北广电,bottom_area,2025-12-23,5.42,2025-12-17,5.23,3.632887189292533,5.927342256214141,27.46185852981969,False,-1.0949,1.2447,2,7,2,28.57142857142857,34.919124227805554,43.606557377049185,11.367112810707466,3.632887189292533,历史2/7次成功; 当前距低点3.63%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
42,56.766644792673034,52.85637835602579,001282,三联锻造,bottom_area,2025-12-23,20.08,2025-12-17,19.37,3.6654620547237857,5.214248838409902,27.992565055762075,False,-1.035,2.1559,1,3,1,33.33333333333333,37.31343283582089,37.31343283582089,11.334537945276214,3.6654620547237857,历史1/3次成功; 当前距低点3.67%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
43,55.64847430478852,50.965722041811134,688348,昱能科技,bottom_area,2025-12-23,50.68,2025-12-17,49.31,2.778341107280465,5.049685662137486,31.77919203099059,False,-0.3343,0.6886,1,3,1,33.33333333333333,16.27422813482398,16.27422813482398,12.221658892719534,2.778341107280465,历史1/3次成功; 当前距低点2.78%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
44,55.22505695366908,51.380501915254904,603767,中马传动,bottom_area,2025-12-23,22.88,2025-11-21,22.08,3.623188405797105,9.601449275362324,27.725040916530286,True,-3.7442,2.7584,1,3,1,33.33333333333333,29.881925522252505,29.881925522252505,11.376811594202895,3.623188405797105,历史1/3次成功; 当前距低点3.62%; 最新日涨幅-3.74%; 状态bottom_area; 底部已确认
45,53.749592653036714,51.28894041738079,002468,申通快递,bottom_area,2025-12-23,14.33,2025-11-21,13.65,4.981684981684979,9.010989010989015,31.988041853512705,True,-0.4861,0.7413,1,2,1,50.0,16.382699868938413,16.382699868938413,10.01831501831502,4.981684981684979,历史1/2次成功; 当前距低点4.98%; 最新日涨幅-0.49%; 状态bottom_area; 底部已确认
