rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.37239954075778,87.6046153846154,300735,光弘科技,bottom_area,2024-01-23,18.09,2024-01-22,17.55,3.0769230769230718,8.660968660968658,27.178423236514526,False,2.6092,3.0496,3,3,3,100.0,50.43111523258737,93.48973607038124,16.92307692307693,3.0769230769230718,历史3/3次成功; 当前距低点3.08%; 最新日涨幅2.61%; 状态bottom_area; 底部未确认
74,69.68557181708536,60.30482176478542,688131,皓元医药,bottom_area,2024-01-23,39.6,2024-01-23,38.8,2.0618556701031037,3.7371134020618633,27.4766355140187,False,0.3802,1.4788,1,3,1,33.33333333333333,35.228598705844924,35.228598705844924,17.9381443298969,2.0618556701031037,历史1/3次成功; 当前距低点2.06%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
75,69.47989672787439,60.942619144074804,000002,万科A,bottom_area,2024-01-23,9.18,2024-01-23,8.93,2.799552071668533,3.1354983202687694,27.398373983739845,False,1.4365,0.8045,1,2,1,50.0,28.255902513328245,28.255902513328245,17.20044792833147,2.799552071668533,历史1/2次成功; 当前距低点2.80%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
76,69.26611802647949,60.32991414903318,002213,大为股份,bottom_area,2024-01-23,11.45,2024-01-23,11.18,2.4150268336314813,3.3094812164579697,27.07110241356817,False,0.0,1.6097,1,2,1,50.0,20.248254460822338,20.248254460822338,17.58497316636852,2.4150268336314813,历史1/2次成功; 当前距低点2.42%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
77,68.9475064315613,61.16060365378577,601890,亚星锚链,bottom_area,2024-01-23,7.87,2024-01-23,7.61,3.416557161629432,3.8107752956636007,27.17703349282296,False,0.8974,2.2832,1,2,1,50.0,36.991150442477874,36.991150442477874,16.58344283837057,3.416557161629432,历史1/2次成功; 当前距低点3.42%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
78,68.91170068101721,58.913877034929655,300508,维宏股份,bottom_area,2024-01-23,22.51,2024-01-23,22.2,1.3963963963964068,4.054054054054064,30.733229329173163,False,-1.9172,3.1473,1,3,1,33.33333333333333,42.06627680311891,42.06627680311891,18.603603603603595,1.3963963963964068,历史1/3次成功; 当前距低点1.40%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
79,68.66433908036129,60.12084988603061,000561,烽火电子,bottom_area,2024-01-23,6.84,2024-01-23,6.66,2.702702702702698,3.3033033033032995,27.13347921225383,False,0.885,1.2827,1,2,1,50.0,22.65060240963854,22.65060240963854,17.297297297297305,2.702702702702698,历史1/2次成功; 当前距低点2.70%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
80,68.4999860997879,60.16684046934495,603158,腾龙股份,bottom_area,2024-01-23,7.87,2024-01-22,7.65,2.875816993464049,7.581699346405229,29.622815087396496,True,2.0752,3.5733,1,3,1,33.33333333333333,35.270805812417436,35.270805812417436,17.124183006535954,2.875816993464049,历史1/3次成功; 当前距低点2.88%; 最新日涨幅2.08%; 状态bottom_area; 底部已确认
81,68.33774023897152,60.043040562482666,603078,江化微,bottom_area,2024-01-23,13.16,2024-01-23,12.79,2.8928850664581782,3.362001563721669,32.613277133825086,False,1.3087,1.4687,1,2,1,50.0,24.563540397888758,24.563540397888758,17.107114933541823,2.8928850664581782,历史1/2次成功; 当前距低点2.89%; 最新日涨幅1.31%; 状态bottom_area; 底部未确认
82,67.96290712939775,59.9017759430144,002279,久其软件,bottom_area,2024-01-23,5.38,2024-01-23,5.22,3.065134099616861,3.6398467432950268,28.785811732605733,False,1.5094,1.8459,1,2,1,50.0,25.915492957746476,25.915492957746476,16.93486590038314,3.065134099616861,历史1/2次成功; 当前距低点3.07%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
83,67.94542986281739,59.62577805072725,300682,朗新科技,bottom_area,2024-01-23,12.37,2024-01-23,12.03,2.8262676641729,4.073150457190359,27.311178247734148,False,0.6509,1.4443,1,2,1,50.0,21.503593145384194,21.503593145384194,17.1737323358271,2.8262676641729,历史1/2次成功; 当前距低点2.83%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
84,67.9293718211879,60.58481838979121,000566,海南海药,bottom_area,2024-01-23,3.91,2024-01-23,3.77,3.713527851458889,4.244031830238731,27.63915547024952,False,0.7732,0.982,1,2,1,50.0,37.53581661891116,37.53581661891116,16.28647214854111,3.713527851458889,历史1/2次成功; 当前距低点3.71%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
85,67.74554009546176,59.72791774701825,688220,翱捷科技,bottom_area,2024-01-23,53.19,2024-01-23,51.6,3.0813953488372023,4.224806201550387,27.067137809187276,False,1.7406,0.9766,1,2,1,50.0,25.180102915951984,25.180102915951984,16.9186046511628,3.0813953488372023,历史1/2次成功; 当前距低点3.08%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
86,67.7121040685801,58.525466111684835,000665,湖北广电,bottom_area,2024-01-23,4.09,2024-01-23,4.01,1.9950124688279323,2.992518703241898,29.151943462897535,False,0.4914,1.0331,1,4,1,25.0,26.231691078561926,26.231691078561926,18.004987531172066,1.9950124688279323,历史1/4次成功; 当前距低点2.00%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
87,67.29986462452486,59.27347482282814,603229,奥翔药业,bottom_area,2024-01-23,10.9,2024-01-23,10.58,3.0245746691871482,3.5916824196597426,32.9531051964512,False,1.5843,0.7811,1,3,1,33.33333333333333,41.48479427549196,41.48479427549196,16.975425330812854,3.0245746691871482,历史1/3次成功; 当前距低点3.02%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
88,67.28709828331704,58.40893948204605,002589,瑞康医药,bottom_area,2024-01-23,2.75,2024-01-23,2.69,2.2304832713754665,2.6022304832713696,28.457446808510632,False,0.365,1.8567,1,4,1,25.0,28.49162011173183,28.49162011173183,17.769516728624534,2.2304832713754665,历史1/4次成功; 当前距低点2.23%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
89,66.97827144862428,58.08777705831234,600071,凤凰光学,bottom_area,2024-01-23,16.87,2024-01-23,16.51,2.1804966686856413,3.9975772259236835,29.74468085106382,False,-0.1775,1.6341,1,2,1,50.0,27.791986359761296,27.791986359761296,17.81950333131436,2.1804966686856413,历史1/2次成功; 当前距低点2.18%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
90,66.92149927051328,58.3591218601015,300572,安车检测,bottom_area,2024-01-23,12.8,2024-01-23,12.49,2.4819855884707804,3.442754203362688,31.67396061269147,False,0.0,3.4132,1,4,1,25.0,31.306715063520883,31.306715063520883,17.51801441152922,2.4819855884707804,历史1/4次成功; 当前距低点2.48%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
91,66.64019908674561,57.434147937238734,002313,日海智能,bottom_area,2024-01-23,8.31,2024-01-23,8.16,1.8382352941176512,4.289215686274506,30.017152658662095,False,-1.0714,2.2184,1,2,1,50.0,20.08238928939237,20.08238928939237,18.161764705882348,1.8382352941176512,历史1/2次成功; 当前距低点1.84%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
92,66.06874432581448,59.04113821138214,600992,贵绳股份,bottom_area,2024-01-23,12.77,2024-01-23,12.3,3.8211382113821046,4.471544715447146,29.3103448275862,False,0.0,2.1582,1,3,1,33.33333333333333,61.79906542056074,61.79906542056074,16.178861788617898,3.8211382113821046,历史1/3次成功; 当前距低点3.82%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
93,65.95561657036517,59.20727564650434,688326,经纬恒润,bottom_area,2024-01-23,83.63,2024-01-23,80.36,4.069188651070179,6.5953210552513655,32.18565400843882,False,2.0749,1.3174,1,2,1,50.0,34.48938586529221,34.48938586529221,15.930811348929822,4.069188651070179,历史1/2次成功; 当前距低点4.07%; 最新日涨幅2.07%; 状态bottom_area; 底部未确认
94,65.71683055813358,58.94622679888126,600325,华发股份,bottom_area,2024-01-23,6.46,2024-01-23,6.21,4.025764895330113,4.669887278582931,27.198124267291906,False,3.36,1.3882,1,2,1,50.0,32.553606237816766,32.553606237816766,15.974235104669887,4.025764895330113,历史1/2次成功; 当前距低点4.03%; 最新日涨幅3.36%; 状态bottom_area; 底部未确认
95,65.41053040879693,58.18728165199728,002761,浙江建投,bottom_area,2024-01-23,8.99,2024-01-23,8.68,3.5714285714285774,3.917050691244238,32.60869565217392,False,2.1591,1.6315,1,4,1,25.0,43.73730534867976,43.73730534867976,16.428571428571423,3.5714285714285774,历史1/4次成功; 当前距低点3.57%; 最新日涨幅2.16%; 状态bottom_area; 底部未确认
96,65.35437584677587,55.64360073739299,688173,希荻微,bottom_area,2024-01-23,12.95,2024-01-23,12.8,1.171874999999989,3.8281249999999876,27.683615819209034,False,-1.5957,1.9022,1,4,1,25.0,23.120837297811605,23.120837297811605,18.82812500000001,1.171874999999989,历史1/4次成功; 当前距低点1.17%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
97,64.74853427267017,57.04518801685129,002442,龙星科技,bottom_area,2024-01-23,5.08,2024-01-23,4.93,3.0425963488843886,4.259634888438133,30.268741159830277,False,-0.3922,3.5877,1,2,1,50.0,32.75434243176177,32.75434243176177,16.957403651115612,3.0425963488843886,历史1/2次成功; 当前距低点3.04%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
98,64.52187878607914,57.478712594876,000401,金隅冀东,bottom_area,2024-01-23,5.68,2024-01-23,5.48,3.649635036496337,4.379562043795607,28.083989501312328,False,1.61,0.5247,1,2,1,50.0,20.053120849933585,20.053120849933585,16.350364963503665,3.649635036496337,历史1/2次成功; 当前距低点3.65%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
99,64.40195497076492,57.637733871354655,000576,甘化科工,bottom_area,2024-01-23,7.72,2024-01-23,7.43,3.9030955585464344,4.172274562584125,30.947955390334574,False,0.7833,0.9164,1,2,1,50.0,24.015009380863045,24.015009380863045,16.096904441453567,3.9030955585464344,历史1/2次成功; 当前距低点3.90%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
100,64.30738122933063,56.3832489451477,688143,长盈通,bottom_area,2024-01-23,24.79,2024-01-23,24.12,2.77777777777777,4.560530679933656,27.305605786618443,False,-1.705,1.5097,1,2,1,50.0,25.949367088607595,25.949367088607595,17.222222222222232,2.77777777777777,历史1/2次成功; 当前距低点2.78%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
101,63.276067963969076,55.87263741142521,603033,三维股份,bottom_area,2024-01-23,13.69,2024-01-23,13.27,3.165033911077618,4.6721929163526825,29.862579281183944,False,1.7088,0.2694,1,3,1,33.33333333333333,24.922480620155024,24.922480620155024,16.834966088922382,3.165033911077618,历史1/3次成功; 当前距低点3.17%; 最新日涨幅1.71%; 状态bottom_area; 底部未确认
102,63.18185848252345,55.284126172208026,002272,川润股份,bottom_area,2024-01-23,5.39,2024-01-23,5.25,2.6666666666666607,5.714285714285711,27.083333333333336,False,-3.2316,3.2079,1,3,1,33.33333333333333,48.337595907928375,48.337595907928375,17.33333333333334,2.6666666666666607,历史1/3次成功; 当前距低点2.67%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
103,63.01152277931591,54.14587887552169,002331,皖通科技,bottom_area,2024-01-23,7.28,2024-01-23,7.16,1.6759776536312863,3.3519553072625725,28.61415752741774,False,-0.9524,2.2997,1,4,1,25.0,21.247892074199,21.247892074199,18.324022346368714,1.6759776536312863,历史1/4次成功; 当前距低点1.68%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
104,62.87905451501265,55.520659090909085,688070,纵横股份,bottom_area,2024-01-23,28.37,2024-01-23,27.5,3.163636363636367,4.872727272727272,30.90452261306532,False,-0.1056,1.2087,1,2,1,50.0,26.04166666666665,26.04166666666665,16.836363636363632,3.163636363636367,历史1/2次成功; 当前距低点3.16%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
105,62.46652882383652,53.55311247611676,300658,延江股份,bottom_area,2024-01-23,5.9,2024-01-23,5.81,1.5490533562822848,6.54044750430294,29.146341463414632,False,-4.5307,4.5425,1,4,1,25.0,26.72018348623853,26.72018348623853,18.450946643717717,1.5490533562822848,历史1/4次成功; 当前距低点1.55%; 最新日涨幅-4.53%; 状态bottom_area; 底部未确认
106,61.85595546360291,54.90801662837763,000670,盈方微,bottom_area,2024-01-23,5.69,2024-01-23,5.5,3.4545454545454617,4.363636363636368,30.90452261306533,False,0.708,1.5876,1,3,1,33.33333333333333,23.28519855595668,23.28519855595668,16.54545454545454,3.4545454545454617,历史1/3次成功; 当前距低点3.45%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
107,61.78731482031488,56.2690384615385,600397,江钨装备,bottom_area,2024-01-23,2.59,2024-01-23,2.47,4.858299595141687,5.668016194331971,28.818443804034583,False,1.1719,2.4816,1,2,1,50.0,28.36538461538461,28.36538461538461,15.141700404858316,4.858299595141687,历史1/2次成功; 当前距低点4.86%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
108,61.54491902761849,55.39450024987504,002617,露笑科技,bottom_area,2024-01-23,5.44,2024-01-23,5.22,4.2145593869731925,4.5977011494252915,28.395061728395067,False,3.4221,1.358,1,4,1,25.0,36.60589060308556,36.60589060308556,15.785440613026807,4.2145593869731925,历史1/4次成功; 当前距低点4.21%; 最新日涨幅3.42%; 状态bottom_area; 底部未确认
109,61.30790834506462,55.837456122088945,002172,澳洋健康,bottom_area,2024-01-23,3.45,2024-01-23,3.29,4.8632218844984845,9.118541033434644,29.09482758620689,False,-5.4795,7.9186,2,4,2,50.0,25.46022590723384,29.824561403508774,15.136778115501517,4.8632218844984845,历史2/4次成功; 当前距低点4.86%; 最新日涨幅-5.48%; 状态bottom_area; 底部未确认
110,61.20936885443031,54.36915136724168,002036,联创电子,bottom_area,2024-01-23,7.71,2024-01-22,7.45,3.489932885906037,10.469798657718124,27.45861733203505,False,2.2546,2.4773,1,4,1,25.0,22.210743801652896,22.210743801652896,16.510067114093964,3.489932885906037,历史1/4次成功; 当前距低点3.49%; 最新日涨幅2.25%; 状态bottom_area; 底部未确认
111,61.198162692847156,54.204086956521756,002735,王子新材,bottom_area,2024-01-23,11.16,2024-01-23,10.8,3.3333333333333277,6.944444444444444,28.618638466622603,False,-0.8,5.7467,1,2,1,50.0,21.043478260869563,21.043478260869563,16.666666666666675,3.3333333333333277,历史1/2次成功; 当前距低点3.33%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
112,60.99916474735757,54.23474213022159,603160,汇顶科技,bottom_area,2024-01-23,58.16,2024-01-23,56.17,3.5428164500623014,4.3261527505786,29.7875,False,2.3763,0.9055,1,3,1,33.33333333333333,20.747474747474755,20.747474747474755,16.4571835499377,3.5428164500623014,历史1/3次成功; 当前距低点3.54%; 最新日涨幅2.38%; 状态bottom_area; 底部未确认
113,60.66909300332157,52.124150326797405,603226,菲林格尔,bottom_area,2024-01-23,5.49,2024-01-23,5.4,1.6666666666666639,6.851851851851837,28.759894459102895,False,-3.3451,1.7012,1,4,1,25.0,20.479302832244016,20.479302832244016,18.33333333333334,1.6666666666666639,历史1/4次成功; 当前距低点1.67%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
114,60.37462211374164,54.76132274909457,002600,领益智造,bottom_area,2024-01-23,5.19,2024-01-22,4.96,4.637096774193557,9.677419354838717,27.272727272727277,False,3.5928,1.0879,1,4,1,25.0,38.381201044386415,38.381201044386415,15.362903225806445,4.637096774193557,历史1/4次成功; 当前距低点4.64%; 最新日涨幅3.59%; 状态bottom_area; 底部未确认
115,60.27727659574468,50.23106382978724,603038,华立股份,bottom_area,2024-01-23,13.53,2024-01-23,13.53,0.0,4.730229120473027,30.96938775510205,False,-9.98,18.3054,1,2,1,50.0,21.134751773049636,21.134751773049636,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
116,60.21817522394741,52.060641616346636,000679,大连友谊,bottom_area,2024-01-23,5.08,2024-01-23,4.98,2.0080321285140488,5.02008032128514,29.56152758132956,False,-1.5504,3.5427,1,5,1,20.0,24.94061757719715,24.94061757719715,17.991967871485954,2.0080321285140488,历史1/5次成功; 当前距低点2.01%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
117,59.04848160232381,52.98142144892144,688083,中望软件,bottom_area,2024-01-23,76.69,2024-01-23,73.71,4.042870709537382,4.46343779677114,27.493606138107417,False,2.1172,1.3251,1,4,1,25.0,21.52777777777778,21.52777777777778,15.957129290462618,4.042870709537382,历史1/4次成功; 当前距低点4.04%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
118,59.01977358490565,52.69622641509433,000868,安凯客车,bottom_area,2024-01-23,4.4,2024-01-23,4.24,3.7735849056603805,4.481132075471686,29.568106312292354,False,-0.9009,2.2113,1,5,1,20.0,69.53846153846153,69.53846153846153,16.226415094339618,3.7735849056603805,历史1/5次成功; 当前距低点3.77%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
119,56.5080365046923,47.64573950962222,688115,思林杰,bottom_area,2024-01-23,25.15,2024-01-23,24.99,0.6402561024409771,3.641456582633054,28.94512368495878,False,-3.4549,3.5244,1,4,1,25.0,23.658728081654015,23.658728081654015,19.359743897559024,0.6402561024409771,历史1/4次成功; 当前距低点0.64%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
120,56.28223273307496,50.820243902439,002366,融发核电,bottom_area,2024-01-23,4.28,2024-01-23,4.1,4.390243902439039,5.365853658536601,29.188255613126085,False,2.3923,1.8047,1,5,1,20.0,25.0,25.0,15.609756097560961,4.390243902439039,历史1/5次成功; 当前距低点4.39%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
