rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.6861842424705,85.77996284589507,601388,怡球资源,bottom_area,2024-07-09,2.16,2024-07-09,2.1,2.8571428571428594,3.3333333333333255,29.292929292929294,False,0.9346,0.9538,4,4,4,100.0,20.829293334305355,35.632183908045974,5.142857142857141,2.8571428571428594,历史4/4次成功; 当前距低点2.86%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
74,77.25760521059487,77.63787234042553,600094,大名城,bottom_area,2024-07-09,3.43,2024-07-09,3.29,4.255319148936175,6.079027355623105,30.000000000000004,False,-0.8671,1.6196,2,2,2,100.0,51.71595225176342,87.28070175438596,3.744680851063826,4.255319148936175,历史2/2次成功; 当前距低点4.26%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
75,77.2358073695828,75.79293831361942,603057,紫燕食品,bottom_area,2024-07-09,14.33,2024-07-09,13.91,3.0194104960460098,3.882099209202007,31.81372549019607,False,0.9866,1.4928,1,1,1,100.0,19.124700239808163,19.124700239808163,4.98058950395399,3.0194104960460098,历史1/1次成功; 当前距低点3.02%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
76,77.17501553920978,75.17677768807904,603325,博隆技术,bottom_area,2024-07-09,61.91,2024-07-09,60.32,2.6359416445623283,3.53116710875332,30.41070604522382,False,-0.0161,1.4448,1,1,1,100.0,33.584541062801925,33.584541062801925,5.364058355437671,2.6359416445623283,历史1/1次成功; 当前距低点2.64%; 最新日涨幅-0.02%; 状态bottom_area; 底部未确认
77,77.14233348819076,75.08727835538662,000568,泸州老窖,bottom_area,2024-07-09,135.95,2024-07-09,132.51,2.5960304882650354,3.3129575126405664,32.88933907318308,False,1.2211,0.7076,1,1,1,100.0,10.141010046402663,10.141010046402663,5.403969511734965,2.5960304882650354,历史1/1次成功; 当前距低点2.60%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
78,77.08081895247379,75.43981555715644,603187,海容冷链,bottom_area,2024-07-09,11.07,2024-07-09,10.76,2.8810408921933135,3.5315985130111596,30.175210902011685,False,1.5596,0.9749,1,1,1,100.0,15.530047265361235,15.530047265361235,5.1189591078066865,2.8810408921933135,历史1/1次成功; 当前距低点2.88%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
79,77.07953907480433,76.28061122465198,002121,科陆电子,bottom_area,2024-07-09,3.59,2024-07-09,3.47,3.45821325648414,4.322766570605185,30.18108651911468,False,0.5602,0.5881,2,2,2,100.0,10.458803491590388,11.826697892271683,4.5417867435158605,3.45821325648414,历史2/2次成功; 当前距低点3.46%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
80,77.07781719612585,75.84403128332741,002191,劲嘉股份,bottom_area,2024-07-09,3.59,2024-07-09,3.48,3.160919540229881,4.02298850574713,27.348643006263053,False,0.5602,0.9098,1,1,1,100.0,21.134020618556693,21.134020618556693,4.839080459770119,3.160919540229881,历史1/1次成功; 当前距低点3.16%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
81,76.91515146037925,76.21209845384847,000928,中钢国际,bottom_area,2024-07-09,5.29,2024-07-09,5.11,3.5225048923679,4.696673189823861,28.33099579242636,False,1.1472,1.5113,4,5,4,80.0,20.878546281974685,33.7972166998012,4.4774951076321,3.5225048923679,历史4/5次成功; 当前距低点3.52%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
82,76.88566123622867,74.78625243014525,300741,华宝股份,bottom_area,2024-07-09,14.42,2024-07-09,14.06,2.560455192034135,3.0583214793741087,32.011605415860735,False,1.0512,0.21,1,1,1,100.0,8.0865068171133,8.0865068171133,5.4395448079658655,2.560455192034135,历史1/1次成功; 当前距低点2.56%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
83,76.73554750723271,76.41380516967618,002176,江特电机,bottom_area,2024-07-09,7.41,2024-07-09,7.14,3.7815126050420234,5.602240896358548,32.83160865475072,False,-1.7241,3.0153,3,3,3,100.0,20.944375855763404,39.01808785529715,4.218487394957977,3.7815126050420234,历史3/3次成功; 当前距低点3.78%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
84,76.60628267250063,75.57837192735649,600389,江山股份,bottom_area,2024-07-09,13.47,2024-07-09,13.04,3.29754601226995,4.21779141104295,28.74316939890711,False,0.1487,0.9744,1,1,1,100.0,21.380520620064356,21.380520620064356,4.70245398773005,3.29754601226995,历史1/1次成功; 当前距低点3.30%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
85,76.54948633830642,76.84369898934875,002860,星帅尔,bottom_area,2024-07-09,7.94,2024-07-09,7.62,4.199475065616801,4.330708661417323,28.984156570363467,False,3.5202,1.4117,2,2,2,100.0,22.572592144919646,30.917874396135282,3.800524934383199,4.199475065616801,历史2/2次成功; 当前距低点4.20%; 最新日涨幅3.52%; 状态bottom_area; 底部未确认
86,76.50786159216916,75.75567755966186,002367,康力电梯,bottom_area,2024-07-09,5.64,2024-07-09,5.45,3.4862385321100824,3.6697247706422047,29.036458333333325,False,0.8945,0.9271,1,1,1,100.0,24.646781789638936,24.646781789638936,4.513761467889918,3.4862385321100824,历史1/1次成功; 当前距低点3.49%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
87,76.35986416337715,76.7625529658208,002101,广东鸿图,bottom_area,2024-07-09,9.76,2024-07-09,9.36,4.273504273504278,5.021367521367528,28.495034377387324,False,1.2448,0.9307,1,1,1,100.0,39.710444674250255,39.710444674250255,3.7264957264957226,4.273504273504278,历史1/1次成功; 当前距低点4.27%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
88,76.28618457342107,72.2003824042743,300751,迈为股份,bottom_area,2024-07-09,106.62,2024-07-09,105.42,1.1383039271485513,4.524758110415477,28.528813559322032,False,-3.2486,1.4055,1,1,1,100.0,9.439329882650446,9.439329882650446,6.861696072851449,1.1383039271485513,历史1/1次成功; 当前距低点1.14%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
89,76.19010272441685,74.13057544021994,002172,澳洋健康,bottom_area,2024-07-09,2.39,2024-07-09,2.33,2.5751072961373414,5.150214592274683,30.03003003003003,False,-1.6461,1.5863,4,5,4,80.0,20.54741976028543,29.824561403508774,5.424892703862659,2.5751072961373414,历史4/5次成功; 当前距低点2.58%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
90,76.07865704310292,76.67224864551987,300569,天能重工,bottom_area,2024-07-09,4.03,2024-07-09,3.86,4.404145077720218,4.922279792746113,27.443609022556398,False,1.5113,0.763,2,2,2,100.0,24.159674315709548,40.25316455696202,3.595854922279783,4.404145077720218,历史2/2次成功; 当前距低点4.40%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
91,76.03575972508588,74.72067583046963,002320,海峡股份,bottom_area,2024-07-09,5.0,2024-07-09,4.85,3.0927835051546464,4.12371134020619,27.28635682158921,False,0.2004,0.7958,1,1,1,100.0,14.259259259259249,14.259259259259249,4.907216494845354,3.0927835051546464,历史1/1次成功; 当前距低点3.09%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
92,75.87323280330074,76.13179361179361,603012,创力集团,bottom_area,2024-07-09,4.24,2024-07-09,4.07,4.176904176904174,4.422604422604415,27.19141323792486,False,2.1687,1.2698,1,1,1,100.0,35.13513513513512,35.13513513513512,3.8230958230958256,4.176904176904174,历史1/1次成功; 当前距低点4.18%; 最新日涨幅2.17%; 状态bottom_area; 底部未确认
93,75.8013631914755,76.20712065263142,600161,天坛生物,bottom_area,2024-07-09,23.89,2024-07-05,22.91,4.277608031427326,5.325185508511562,29.42082563154652,False,0.6743,0.3865,1,1,1,100.0,36.77455357142857,36.77455357142857,3.722391968572674,4.277608031427326,历史1/1次成功; 当前距低点4.28%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
94,75.7836353075288,74.20190197391554,002706,良信股份,bottom_area,2024-07-09,6.38,2024-07-08,6.2,2.903225806451608,5.483870967741932,29.943502824858754,False,1.5924,1.6955,3,4,3,75.0,13.31320867002797,14.727153188691638,5.096774193548392,2.903225806451608,历史3/4次成功; 当前距低点2.90%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
95,75.78334432565913,75.51733682056265,001308,康冠科技,bottom_area,2024-07-09,22.03,2024-07-09,21.22,3.8171536286522256,4.1470311027332825,29.101236217841635,False,3.0402,2.5829,1,1,1,100.0,27.421758569299566,27.421758569299566,4.182846371347774,3.8171536286522256,历史1/1次成功; 当前距低点3.82%; 最新日涨幅3.04%; 状态bottom_area; 底部未确认
96,75.77709416103502,73.05298292902064,000930,中粮科技,bottom_area,2024-07-09,4.87,2024-07-09,4.77,2.096436058700221,4.402515723270459,28.162650602409638,False,-1.8145,1.0202,1,1,1,100.0,15.552995391705066,15.552995391705066,5.903563941299779,2.096436058700221,历史1/1次成功; 当前距低点2.10%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
97,75.66131695882018,74.77233603667135,002677,浙江美大,bottom_area,2024-07-09,7.94,2024-07-09,7.68,3.3854166666666754,3.645833333333337,27.20379146919432,False,1.0178,0.4399,1,1,1,100.0,18.124118476727787,18.124118476727787,4.614583333333325,3.3854166666666754,历史1/1次成功; 当前距低点3.39%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
98,75.51455241873889,74.07743743709717,300622,博士眼镜,bottom_area,2024-07-09,11.67,2024-07-09,11.33,3.0008826125330965,3.8834951456310636,30.49079754601227,False,0.5168,0.8331,1,1,1,100.0,9.674461256304461,9.674461256304461,4.999117387466903,3.0008826125330965,历史1/1次成功; 当前距低点3.00%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
99,75.490156419465,74.3560102705906,000068,华控赛格,bottom_area,2024-07-09,2.57,2024-07-09,2.49,3.2128514056224744,4.819277108433721,29.059829059829053,False,0.0,0.9695,1,1,1,100.0,13.7704918032787,13.7704918032787,4.787148594377526,3.2128514056224744,历史1/1次成功; 当前距低点3.21%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
100,75.2835014924836,75.11369114240777,603190,亚通精工,bottom_area,2024-07-09,21.94,2024-07-09,21.12,3.882575757575759,3.929924242424234,30.43478260869565,False,2.7635,2.3895,2,2,2,100.0,9.386902525164045,9.45010183299389,4.117424242424241,3.882575757575759,历史2/2次成功; 当前距低点3.88%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
101,74.90384990977772,75.10851025998646,605123,派克新材,bottom_area,2024-07-09,49.03,2024-07-09,47.08,4.141886151231952,4.630416312659303,31.649245063879206,False,0.9471,0.9452,2,2,2,100.0,12.537691853738242,15.71713589004656,3.858113848768048,4.141886151231952,历史2/2次成功; 当前距低点4.14%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
102,74.7485043185233,75.10011810302599,603308,应流股份,bottom_area,2024-07-09,11.79,2024-07-09,11.31,4.244031830238715,4.509283819628645,31.867469879518072,False,1.6379,0.9488,2,2,2,100.0,13.744681053603557,14.186046511627906,3.7559681697612852,4.244031830238715,历史2/2次成功; 当前距低点4.24%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
103,74.70785138374117,73.73375408210603,601933,永辉超市,bottom_area,2024-07-09,2.18,2024-07-09,2.11,3.31753554502371,3.7914691943128,31.27035830618893,False,0.0,1.0667,1,1,1,100.0,11.70825335892515,11.70825335892515,4.68246445497629,3.31753554502371,历史1/1次成功; 当前距低点3.32%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
104,74.69374409893335,73.20697982868197,000516,国际医学,bottom_area,2024-07-09,4.53,2024-07-09,4.4,2.954545454545452,4.318181818181807,30.926216640502354,False,-1.0917,0.9222,1,1,1,100.0,26.89969604863221,26.89969604863221,5.0454545454545485,2.954545454545452,历史1/1次成功; 当前距低点2.95%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
105,74.67871890705207,73.81497354497355,002060,广东建工,bottom_area,2024-07-09,3.35,2024-07-09,3.24,3.3950617283950573,3.703703703703693,27.67857142857143,False,1.2085,1.083,1,1,1,100.0,13.095238095238093,13.095238095238093,4.604938271604943,3.3950617283950573,历史1/1次成功; 当前距低点3.40%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
106,74.25401186300729,72.70805976176055,600256,广汇能源,bottom_area,2024-07-09,6.02,2024-07-09,5.85,2.905982905982905,3.7606837606837717,29.51807228915664,False,-0.4959,1.6168,1,1,1,100.0,23.62204724409449,23.62204724409449,5.094017094017095,2.905982905982905,历史1/1次成功; 当前距低点2.91%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
107,74.10264082046349,68.82043935643568,002430,杭氧股份,bottom_area,2024-07-09,19.22,2024-07-09,19.19,0.1563314226159332,2.657634184471068,29.577981651376138,False,-2.0387,0.9856,1,1,1,100.0,8.854166666666677,8.854166666666677,7.843668577384067,0.1563314226159332,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
108,73.8062259855661,73.60266419981501,300568,星源材质,bottom_area,2024-07-09,7.81,2024-07-09,7.52,3.856382978723405,4.787234042553196,27.6923076923077,False,2.7632,1.7686,1,1,1,100.0,17.608695652173925,17.608695652173925,4.1436170212765955,3.856382978723405,历史1/1次成功; 当前距低点3.86%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
109,73.41589847553537,73.76265901689312,688161,威高骨科,bottom_area,2024-07-09,19.4,2024-07-05,18.61,4.24502955400322,7.415368081676513,32.179300291545196,True,1.6239,0.2622,3,4,3,75.0,18.20605591408855,33.591836734693864,3.75497044599678,4.24502955400322,历史3/4次成功; 当前距低点4.25%; 最新日涨幅1.62%; 状态bottom_area; 底部已确认
110,73.1685540991341,72.68187371128758,000862,银星能源,bottom_area,2024-07-09,4.54,2024-07-09,4.38,3.6529680365296837,4.566210045662104,31.562500000000004,False,-0.4386,1.0985,1,1,1,100.0,32.63785394932937,32.63785394932937,4.347031963470316,3.6529680365296837,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
111,73.13576167856645,72.75430149314785,688186,广大特材,bottom_area,2024-07-09,9.46,2024-07-09,9.12,3.728070175438615,4.0570175438596605,29.792147806004625,False,1.2848,0.9471,1,1,1,100.0,11.474739210472489,11.474739210472489,4.2719298245613855,3.728070175438615,历史1/1次成功; 当前距低点3.73%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
112,72.93914095667115,73.83575230716336,001324,长青科技,bottom_area,2024-07-09,15.35,2024-07-09,14.67,4.635310156782547,4.703476482617583,31.735691019078637,False,1.6556,1.304,2,2,2,100.0,11.743330454986909,13.057213057213065,3.3646898432174526,4.635310156782547,历史2/2次成功; 当前距低点4.64%; 最新日涨幅1.66%; 状态bottom_area; 底部未确认
113,72.6079590907066,72.62664118490207,002035,华帝股份,bottom_area,2024-07-09,6.22,2024-07-09,5.98,4.013377926421393,4.013377926421393,32.19954648526077,False,1.8003,2.8033,1,1,1,100.0,14.285714285714274,14.285714285714274,3.9866220735786073,4.013377926421393,历史1/1次成功; 当前距低点4.01%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
114,72.17896586638754,72.34156501355639,600230,沧州大化,bottom_area,2024-07-09,9.61,2024-07-09,9.23,4.1170097508125565,4.442036836403035,27.6078431372549,False,1.3713,0.7446,1,1,1,100.0,14.02337228714524,14.02337228714524,3.8829902491874435,4.1170097508125565,历史1/1次成功; 当前距低点4.12%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
115,72.08983934228904,72.18420382534173,603197,保隆科技,bottom_area,2024-07-09,31.21,2024-07-09,29.99,4.06802267422475,5.635211737245753,29.97898669157133,False,3.276,2.0233,3,4,3,75.0,16.74352431491484,20.16154085119603,3.93197732577525,4.06802267422475,历史3/4次成功; 当前距低点4.07%; 最新日涨幅3.28%; 状态bottom_area; 底部未确认
116,71.99848276881376,72.06578155314354,688122,西部超导,bottom_area,2024-07-09,33.41,2024-07-09,32.11,4.048582995951408,4.858299595141707,27.74527452745274,False,3.2129,0.9913,1,1,1,100.0,11.701885935014767,11.701885935014767,3.9514170040485923,4.048582995951408,历史1/1次成功; 当前距低点4.05%; 最新日涨幅3.21%; 状态bottom_area; 底部未确认
117,71.52585361387051,72.76775666088291,002416,爱施德,bottom_area,2024-07-09,9.0,2024-07-05,8.58,4.895104895104894,5.9440559440559415,29.901960784313726,False,3.8062,0.9241,2,2,2,100.0,9.185999041516526,9.811320754716984,3.1048951048951063,4.895104895104894,历史2/2次成功; 当前距低点4.90%; 最新日涨幅3.81%; 状态bottom_area; 底部未确认
118,71.11000561972924,71.67533218342952,603357,设计总院,bottom_area,2024-07-09,8.52,2024-07-09,8.16,4.411764705882345,4.779411764705889,27.978817299205648,False,1.9139,2.0095,1,1,1,100.0,14.054600606673395,14.054600606673395,3.5882352941176547,4.411764705882345,历史1/1次成功; 当前距低点4.41%; 最新日涨幅1.91%; 状态bottom_area; 底部未确认
119,70.57919170887332,69.3852418862273,600141,兴发集团,bottom_area,2024-07-09,18.55,2024-07-08,17.99,3.112840466926083,4.724847137298507,27.547321788159486,False,2.3731,0.7929,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,4.887159533073918,3.112840466926083,历史2/3次成功; 当前距低点3.11%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
120,68.95021567346326,70.1179797979798,002438,江苏神通,bottom_area,2024-07-09,10.76,2024-07-09,10.26,4.873294346978558,5.750487329434697,28.401953942777393,False,3.7608,1.5786,1,1,1,100.0,11.33919843597263,11.33919843597263,3.1267056530214417,4.873294346978558,历史1/1次成功; 当前距低点4.87%; 最新日涨幅3.76%; 状态bottom_area; 底部未确认
121,67.49315894880418,65.12881864180746,001914,招商积余,bottom_area,2024-07-09,9.52,2024-07-09,9.32,2.145922746781108,3.8626609442060027,27.975270479134462,False,-0.7299,0.6949,2,3,2,66.66666666666666,12.445461493557683,16.03206412825651,5.854077253218892,2.145922746781108,历史2/3次成功; 当前距低点2.15%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
122,67.27430820043719,66.29308938507401,002705,新宝股份,bottom_area,2024-07-09,13.08,2024-07-09,12.67,3.2359905288082094,3.393843725335436,29.806094182825486,False,0.8481,0.5735,2,3,2,66.66666666666666,9.593984538118622,10.808080808080812,4.764009471191791,3.2359905288082094,历史2/3次成功; 当前距低点3.24%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
123,66.93276630551199,65.27346266577779,300558,贝达药业,bottom_area,2024-07-09,31.25,2024-07-09,30.43,2.6947091685836355,3.9763391390075613,31.954382826475847,False,-0.8251,1.8452,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,5.3052908314163645,2.6947091685836355,历史2/3次成功; 当前距低点2.69%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
124,65.1038079527891,64.09727272727272,600058,五矿发展,bottom_area,2024-07-09,6.47,2024-07-09,6.27,3.189792663476877,3.827751196172252,28.91156462585035,False,0.3101,0.4049,1,2,1,50.0,99.54954954954954,99.54954954954954,4.810207336523123,3.189792663476877,历史1/2次成功; 当前距低点3.19%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
125,63.16787196415143,62.306903838384656,002623,亚玛顿,bottom_area,2024-07-09,15.4,2024-07-09,14.91,3.2863849765258233,4.359490274983235,27.831558567279767,False,-0.1944,0.6888,2,3,2,66.66666666666666,11.253736119337951,11.601884570082444,4.713615023474177,3.2863849765258233,历史2/3次成功; 当前距低点3.29%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
126,62.98719060320905,64.05982014990514,002735,王子新材,bottom_area,2024-07-09,8.6,2024-07-09,8.2,4.87804878048781,5.000000000000003,28.57142857142858,False,2.2592,3.8673,2,3,2,66.66666666666666,17.71561668145519,21.043478260869563,3.1219512195121903,4.87804878048781,历史2/3次成功; 当前距低点4.88%; 最新日涨幅2.26%; 状态bottom_area; 底部未确认
127,61.397909275885354,59.19110047461991,601636,旗滨集团,bottom_area,2024-07-09,6.33,2024-07-09,6.2,2.0967741935483852,2.741935483870966,27.57009345794393,False,0.317,1.0546,1,2,1,50.0,10.224438902743147,10.224438902743147,5.903225806451615,2.0967741935483852,历史1/2次成功; 当前距低点2.10%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
