rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.57503785090827,80.65174087127012,300480,光力科技,bottom_area,2023-12-22,20.67,2023-12-22,20.53,0.6819288845591844,3.555772040915735,28.64094542926659,False,-2.1307,1.6477,4,4,4,100.0,28.906122193898153,39.69465648854962,14.318071115440814,0.6819288845591844,历史4/4次成功; 当前距低点0.68%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
16,77.85383333333333,67.69898550724638,002862,实丰文化,bottom_area,2023-12-22,19.51,2023-12-22,19.51,0.0,9.943618657098911,29.920977011494248,False,-10.0092,31.2236,1,1,1,100.0,23.381642512077295,23.381642512077295,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
17,77.59290735790326,68.23139720558883,002137,实益达,bottom_area,2023-12-22,6.72,2023-12-22,6.68,0.5988023952095813,4.041916167664677,31.1340206185567,False,-2.6087,5.2194,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,14.40119760479042,0.5988023952095813,历史2/3次成功; 当前距低点0.60%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
18,77.33599753274191,68.36863689201076,688308,欧科亿,bottom_area,2023-12-22,26.25,2023-12-22,26.02,0.8839354342813237,3.497309761721753,27.11484593837536,False,-2.4164,0.7913,1,1,1,100.0,15.344138076194483,15.344138076194483,14.116064565718675,0.8839354342813237,历史1/1次成功; 当前距低点0.88%; 最新日涨幅-2.42%; 状态bottom_area; 底部未确认
19,76.19565484804632,66.25709117221419,002313,日海智能,bottom_area,2023-12-22,10.39,2023-12-22,10.39,0.0,11.934552454282967,27.138849929873764,False,-9.9653,11.4321,1,1,1,100.0,15.629522431259046,15.629522431259046,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
20,76.05269882539929,67.10748496761457,301357,北方长龙,bottom_area,2023-12-22,50.2,2023-12-22,49.81,0.782975306163422,7.889981931339088,27.842966826017673,False,-5.2651,20.9937,1,1,1,100.0,17.541229385307357,17.541229385307357,14.217024693836578,0.782975306163422,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-5.27%; 状态bottom_area; 底部未确认
21,75.19558990702447,67.76048743163669,600152,维科技术,bottom_area,2023-12-22,6.94,2023-12-21,6.81,1.9089574155653568,3.377386196769463,27.78366914103924,False,-0.8571,1.361,2,3,2,66.66666666666666,23.6894821099949,24.87644151565074,13.091042584434643,1.9089574155653568,历史2/3次成功; 当前距低点1.91%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
22,72.04109590867115,65.88206408871997,000301,东方盛虹,bottom_area,2023-12-22,8.75,2023-12-21,8.52,2.6995305164319303,4.3427230046948475,30.900243309002434,False,-0.2281,0.4058,3,5,3,60.0,21.059105732176175,28.337639965546952,12.300469483568069,2.6995305164319303,历史3/5次成功; 当前距低点2.70%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
23,71.4391728079946,62.690663987822745,002456,欧菲光,bottom_area,2023-12-22,8.23,2023-12-21,8.19,0.48840048840049965,3.418803418803433,29.274611398963735,False,-1.0817,3.7939,2,3,2,66.66666666666666,18.85779803607102,19.191919191919197,14.5115995115995,0.48840048840049965,历史2/3次成功; 当前距低点0.49%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
24,60.00271584485316,53.896261724821784,000421,南京公用,bottom_area,2023-12-22,7.03,2023-12-22,6.91,1.7366136034732287,9.696092619392184,28.909465020576135,False,-7.7428,13.5296,1,4,1,25.0,30.864197530864196,30.864197530864196,13.263386396526771,1.7366136034732287,历史1/4次成功; 当前距低点1.74%; 最新日涨幅-7.74%; 状态bottom_area; 底部未确认
25,59.684205097728515,52.39027133207277,600960,渤海汽车,bottom_area,2023-12-22,3.99,2023-12-22,3.97,0.5037783375314866,3.526448362720406,28.59712230215826,False,-2.9197,2.2689,1,2,1,50.0,16.445623342175058,16.445623342175058,14.496221662468514,0.5037783375314866,历史1/2次成功; 当前距低点0.50%; 最新日涨幅-2.92%; 状态bottom_area; 底部未确认
26,59.23131081696319,54.608478581979305,300347,泰格医药,bottom_area,2023-12-22,53.63,2023-12-21,52.0,3.13461538461539,4.692307692307688,28.95204262877442,False,-0.0186,1.5766,1,2,1,50.0,20.78172934893761,20.78172934893761,11.86538461538461,3.13461538461539,历史1/2次成功; 当前距低点3.13%; 最新日涨幅-0.02%; 状态bottom_area; 底部未确认
27,57.61933971605682,50.60124426863255,000710,贝瑞基因,bottom_area,2023-12-22,11.41,2023-12-22,11.35,0.5286343612334846,3.788546255506606,30.75045759609518,False,-3.387,5.4956,1,2,1,50.0,17.3469387755102,17.3469387755102,14.471365638766514,0.5286343612334846,历史1/2次成功; 当前距低点0.53%; 最新日涨幅-3.39%; 状态bottom_area; 底部未确认
