rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.29892902114301,75.62070046581456,002179,中航光电,bottom_area,2023-06-06,41.04,2023-06-05,40.93,0.2687515269973111,3.322746151966771,28.743036211699163,False,-0.7497,0.275,1,1,1,100.0,46.79276315789475,46.79276315789475,19.73124847300269,0.2687515269973111,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
15,76.2228945676273,64.03856569622221,603327,福蓉科技,bottom_area,2023-06-06,11.3,2023-06-01,11.25,0.44444444444445075,3.8222222222222197,27.419354838709676,False,-2.8375,0.328,2,4,2,50.0,45.01020983632018,52.609776304888165,19.55555555555555,0.44444444444445075,历史2/4次成功; 当前距低点0.44%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
16,75.00751157484868,65.63475630844992,601127,赛力斯,bottom_area,2023-06-06,25.77,2023-06-01,25.1,2.6693227091633394,8.40637450199203,27.372685185185187,True,-3.0109,1.1595,4,7,4,57.14285714285714,26.57118632672534,30.591200733272228,17.33067729083666,2.6693227091633394,历史4/7次成功; 当前距低点2.67%; 最新日涨幅-3.01%; 状态bottom_area; 底部已确认
17,74.31662159138337,62.8743050457673,600009,上海机场,bottom_area,2023-06-06,45.19,2023-06-06,44.82,0.8255243195002174,2.7443105756358697,29.83719474013776,False,-1.3319,0.5436,2,3,2,66.66666666666666,23.97760122344691,27.704918032786885,19.174475680499782,0.8255243195002174,历史2/3次成功; 当前距低点0.83%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
18,73.92196740741035,61.82661229321644,688001,华兴源创,confirmed_rebound,2023-06-06,30.23,2023-06-06,30.17,0.19887305270135472,21.24627113026184,27.909199522102746,False,-19.8356,2.4722,2,3,2,66.66666666666666,31.093420358649794,35.3639240506329,19.80112694729865,0.19887305270135472,历史2/3次成功; 当前距低点0.20%; 最新日涨幅-19.84%; 状态confirmed_rebound; 底部未确认
19,69.67491565916188,60.87801218323878,300758,七彩化学,bottom_area,2023-06-06,9.91,2023-04-26,9.66,2.5879917184265007,9.523809523809524,30.252707581227433,True,-2.9383,0.903,1,2,1,50.0,38.59480269489894,38.59480269489894,17.4120082815735,2.5879917184265007,历史1/2次成功; 当前距低点2.59%; 最新日涨幅-2.94%; 状态bottom_area; 底部已确认
20,68.30795557135265,58.493922378199834,002079,苏州固锝,bottom_area,2023-06-06,12.29,2023-05-10,12.11,1.4863748967795187,7.101568951279945,28.512396694214885,True,-3.6078,2.2983,1,2,1,50.0,22.488479262672804,22.488479262672804,18.513625103220484,1.4863748967795187,历史1/2次成功; 当前距低点1.49%; 最新日涨幅-3.61%; 状态bottom_area; 底部已确认
21,68.2332293655786,58.71805551732617,600955,维远股份,bottom_area,2023-06-06,18.55,2023-06-01,18.23,1.7553483269336274,4.552934722984083,28.453689167974883,False,-1.9556,0.2873,1,2,1,50.0,25.969084423305596,25.969084423305596,18.24465167306637,1.7553483269336274,历史1/2次成功; 当前距低点1.76%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
22,67.24433424705435,58.0902643173532,002455,百川股份,bottom_area,2023-06-06,7.78,2023-05-05,7.63,1.9659239842726126,7.86369593709044,28.691588785046722,True,-2.9925,0.9367,1,3,1,33.33333333333333,35.42600896860987,35.42600896860987,18.034076015727386,1.9659239842726126,历史1/3次成功; 当前距低点1.97%; 最新日涨幅-2.99%; 状态bottom_area; 底部已确认
23,66.30841526617345,58.94470046082948,002363,隆基机械,bottom_area,2023-06-06,6.74,2023-04-25,6.51,3.5330261136712817,10.445468509984648,28.774617067833702,True,-4.1252,1.5369,1,2,1,50.0,54.96828752642705,54.96828752642705,16.46697388632872,3.5330261136712817,历史1/2次成功; 当前距低点3.53%; 最新日涨幅-4.13%; 状态bottom_area; 底部已确认
24,65.16692901397444,56.30031012476089,002570,贝因美,bottom_area,2023-06-06,4.14,2023-05-30,4.06,1.9704433497536966,3.694581280788187,29.636048526863085,False,-0.9569,0.6222,1,3,1,33.33333333333333,35.05154639175259,35.05154639175259,18.029556650246302,1.9704433497536966,历史1/3次成功; 当前距低点1.97%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
25,62.62517735625466,52.472260650505866,603078,江化微,bottom_area,2023-06-06,16.9,2023-06-06,16.85,0.2967359050444935,4.451038575667655,28.267347807577682,False,-3.9773,1.943,1,2,1,50.0,24.563540397888758,24.563540397888758,19.703264094955507,0.2967359050444935,历史1/2次成功; 当前距低点0.30%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
26,58.011852986217455,48.34321082184788,600984,建设机械,bottom_area,2023-06-06,4.44,2023-06-06,4.44,0.0,2.477477477477464,28.95999999999999,False,-1.9868,0.9157,1,3,1,33.33333333333333,20.21439509954057,20.21439509954057,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
27,57.959844576278364,52.89380552966758,000792,盐湖股份,bottom_area,2023-06-06,19.42,2023-05-30,18.5,4.972972972972982,7.5675675675675595,29.49695121951219,True,-1.6709,0.2749,1,2,1,50.0,24.904214559386965,24.904214559386965,15.027027027027017,4.972972972972982,历史1/2次成功; 当前距低点4.97%; 最新日涨幅-1.67%; 状态bottom_area; 底部已确认
