rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.8058632025564,91.40529135152968,000811,冰轮环境,bottom_area,2025-06-16,8.95,2025-06-16,8.86,1.0158013544018043,1.4672686230248395,31.264546159813815,False,0.0,1.6517,5,5,5,100.0,28.501712040676264,47.451868629671566,6.9841986455981955,1.0158013544018043,历史5/5次成功; 当前距低点1.02%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,84.89019756859027,82.24166596013782,300697,电工合金,bottom_area,2025-06-16,11.75,2025-06-10,11.48,2.3519163763066167,6.271777003484311,27.43362831858407,False,-0.4237,2.347,4,4,4,100.0,18.086211280198423,31.64400494437578,5.648083623693384,2.3519163763066167,历史4/4次成功; 当前距低点2.35%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
13,84.37899142358515,79.75044804226714,300817,双飞集团,bottom_area,2025-06-16,22.73,2025-06-16,22.49,1.067140951534024,2.0453534904401995,28.91908975979773,False,0.1322,2.5931,1,1,1,100.0,16.470588235294116,16.470588235294116,6.932859048465977,1.067140951534024,历史1/1次成功; 当前距低点1.07%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
14,84.19785341907392,81.61858979839856,300553,集智股份,bottom_area,2025-06-16,36.53,2025-06-13,35.68,2.3822869955156993,6.446188340807167,27.641452038126147,False,-0.1367,2.5352,4,4,4,100.0,15.10862445255024,17.361392148927557,5.617713004484301,2.3822869955156993,历史4/4次成功; 当前距低点2.38%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
15,83.74870955618513,79.08994293770452,002041,登海种业,bottom_area,2025-06-16,9.86,2025-06-03,9.76,1.0245901639344226,6.249999999999995,28.023598820059004,False,-0.2024,0.6842,2,2,2,100.0,18.2043468358871,21.395106715252467,6.975409836065577,1.0245901639344226,历史2/2次成功; 当前距低点1.02%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
16,83.25199142140713,79.75177464530752,688448,磁谷科技,bottom_area,2025-06-16,28.8,2025-06-13,28.3,1.76678445229682,2.65017667844523,28.154353896928153,False,1.2302,1.618,1,1,1,100.0,25.053995680345576,25.053995680345576,6.23321554770318,1.76678445229682,历史1/1次成功; 当前距低点1.77%; 最新日涨幅1.23%; 状态bottom_area; 底部未确认
17,83.10618128489675,78.33987192505522,688152,麒麟信安,bottom_area,2025-06-16,40.17,2025-06-16,39.8,0.9296482412060417,2.562814070351767,32.31292517006803,False,0.425,3.1278,3,3,3,100.0,13.706827500026916,21.006836544437533,7.070351758793958,0.9296482412060417,历史3/3次成功; 当前距低点0.93%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
18,81.9757843486288,79.16844091903722,603577,汇金通,bottom_area,2025-06-16,9.34,2025-06-16,9.14,2.1881838074398168,2.297592997811806,28.926905132192836,False,0.7551,3.3986,1,1,1,100.0,27.083333333333325,27.083333333333325,5.811816192560183,2.1881838074398168,历史1/1次成功; 当前距低点2.19%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
19,81.8626447400128,79.78239272236306,300819,聚杰微纤,bottom_area,2025-06-16,21.6,2025-06-13,21.04,2.6615969581749157,3.9923954372623567,32.12903225806452,False,1.1236,1.4411,2,2,2,100.0,19.520611758074537,26.54716175842936,5.338403041825085,2.6615969581749157,历史2/2次成功; 当前距低点2.66%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
20,81.68544850660993,80.71578844270326,001230,劲旅环境,bottom_area,2025-06-16,21.11,2025-06-13,20.42,3.3790401567090975,5.484818805093033,27.356812522234076,False,2.9254,12.5887,1,1,1,100.0,84.69119579500656,84.69119579500656,4.620959843290903,3.3790401567090975,历史1/1次成功; 当前距低点3.38%; 最新日涨幅2.93%; 状态bottom_area; 底部未确认
21,81.56288596680382,78.57602106663128,000695,滨海能源,bottom_area,2025-06-16,12.88,2025-06-16,12.62,2.060221870047556,2.456418383518229,29.693593314763234,False,1.0989,6.4437,4,5,4,80.0,15.663048012579045,21.910112359550556,5.939778129952444,2.060221870047556,历史4/5次成功; 当前距低点2.06%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
22,81.42961529285357,79.24537307695107,002811,郑中设计,bottom_area,2025-06-16,10.71,2025-06-16,10.44,2.586206896551737,3.352490421455936,29.22033898305085,False,1.3245,3.9112,2,2,2,100.0,15.709273124134537,16.78832116788322,5.413793103448263,2.586206896551737,历史2/2次成功; 当前距低点2.59%; 最新日涨幅1.32%; 状态bottom_area; 底部未确认
23,81.10703319688272,77.8021665128941,000596,古井贡酒,bottom_area,2025-06-16,134.15,2025-06-16,131.73,1.8370910195096153,3.4540347680862458,27.152574240999844,False,-0.7399,1.4395,2,2,2,100.0,21.240505577290524,29.07889301941346,6.162908980490385,1.8370910195096153,历史2/2次成功; 当前距低点1.84%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
24,80.27475143080183,78.2855356769118,688135,利扬芯片,bottom_area,2025-06-16,18.67,2025-06-13,18.18,2.695269526952706,4.6204620462046195,29.725550831078472,False,2.4698,2.3952,4,5,4,80.0,21.885753754645094,40.41850220264317,5.304730473047294,2.695269526952706,历史4/5次成功; 当前距低点2.70%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
25,80.08880063444903,78.11535996173161,600770,综艺股份,bottom_area,2025-06-16,5.32,2025-06-13,5.18,2.702702702702714,3.281853281853281,31.390728476821195,False,2.3077,2.6989,1,1,1,100.0,27.72861356932153,27.72861356932153,5.297297297297286,2.702702702702714,历史1/1次成功; 当前距低点2.70%; 最新日涨幅2.31%; 状态bottom_area; 底部未确认
26,77.52982134560608,71.94724785466107,605377,华旺科技,bottom_area,2025-06-16,8.64,2025-06-16,8.63,0.11587485515642858,0.6952491309385714,28.559602649006617,False,-0.346,0.4377,1,1,1,100.0,25.16904583020285,25.16904583020285,7.884125144843572,0.11587485515642858,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
27,75.71448137892122,71.13261689671485,688179,阿拉丁,bottom_area,2025-06-16,12.01,2025-06-16,11.92,0.7550335570469787,2.097315436241611,31.729667812142043,False,-0.2492,1.2763,2,2,2,100.0,11.957491434311619,12.021924482338617,7.244966442953022,0.7550335570469787,历史2/2次成功; 当前距低点0.76%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
28,75.50214888446914,70.42859426596051,000999,华润三九,bottom_area,2025-06-16,31.35,2025-06-16,31.23,0.384245917387131,1.3128402177393537,28.17387304507819,False,-0.9479,0.7661,1,1,1,100.0,20.293951384963254,20.293951384963254,7.6157540826128685,0.384245917387131,历史1/1次成功; 当前距低点0.38%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
29,75.30597544938914,72.50709998156914,603949,雪龙集团,bottom_area,2025-06-16,18.59,2025-06-16,18.22,2.0307354555433648,4.500548847420419,28.88368462138955,False,-2.9243,3.3947,1,1,1,100.0,11.812778603268944,11.812778603268944,5.969264544456636,2.0307354555433648,历史1/1次成功; 当前距低点2.03%; 最新日涨幅-2.92%; 状态bottom_area; 底部未确认
30,74.72979853464197,73.18677469668013,688019,安集科技,bottom_area,2025-06-16,136.98,2025-06-16,133.1,2.915101427498118,6.904583020285498,28.628880905142374,False,-2.9749,2.9986,2,2,2,100.0,9.640892211698112,11.17480823576908,5.084898572501882,2.915101427498118,历史2/2次成功; 当前距低点2.92%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
31,73.35203244905473,73.19626502791161,300530,领湃科技,bottom_area,2025-06-16,40.6,2025-06-16,39.08,3.889457523029691,4.631525076765615,27.629629629629633,False,2.889,7.2914,6,8,6,75.0,19.995850432361813,34.07510431154381,4.110542476970309,3.889457523029691,历史6/8次成功; 当前距低点3.89%; 最新日涨幅2.89%; 状态bottom_area; 底部未确认
32,71.42837264345819,71.65767721053189,605388,均瑶健康,bottom_area,2025-06-16,9.0,2025-06-16,8.64,4.16666666666666,5.555555555555539,29.9837925445705,False,-1.0989,7.5419,2,2,2,100.0,16.76170543296708,25.045372050816695,3.83333333333334,4.16666666666666,历史2/2次成功; 当前距低点4.17%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
33,71.1335104336084,71.17765161290322,002471,中超控股,bottom_area,2025-06-16,5.16,2025-06-16,4.96,4.032258064516133,6.854838709677416,27.272727272727277,False,-1.3384,16.2035,1,1,1,100.0,29.2,29.2,3.967741935483868,4.032258064516133,历史1/1次成功; 当前距低点4.03%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
34,70.39086711196273,66.98121709295667,300492,华图山鼎,bottom_area,2025-06-16,64.34,2025-06-11,63.44,1.4186633039092145,5.42244640605296,29.72972972972973,False,-2.3672,0.466,2,3,2,66.66666666666666,13.489799780661322,14.94511680270195,6.581336696090785,1.4186633039092145,历史2/3次成功; 当前距低点1.42%; 最新日涨幅-2.37%; 状态bottom_area; 底部未确认
