rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,100.49822115295004,90.08647955646745,300480,光力科技,bottom_area,2023-12-27,20.61,2023-12-26,20.28,1.6272189349112343,3.6489151873767183,29.509906152241918,False,0.7331,1.9004,4,4,4,100.0,28.906122193898153,39.69465648854962,13.372781065088764,1.6272189349112343,历史4/4次成功; 当前距低点1.63%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
21,79.67213680087892,74.11045324539856,002369,卓翼科技,bottom_area,2023-12-27,5.45,2023-12-26,5.26,3.6121673003802353,3.802281368821296,32.47753530166881,False,3.0246,3.6533,1,1,1,100.0,17.345132743362825,17.345132743362825,11.387832699619764,3.6121673003802353,历史1/1次成功; 当前距低点3.61%; 最新日涨幅3.02%; 状态bottom_area; 底部未确认
22,78.18927493930734,68.94890176786842,002821,凯莱英,bottom_area,2023-12-27,113.0,2023-12-27,112.16,0.7489300998573497,1.6315977175463607,29.23659305993691,False,-0.0177,0.7077,1,1,1,100.0,16.80893761044718,16.80893761044718,14.25106990014265,0.7489300998573497,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-0.02%; 状态bottom_area; 底部未确认
23,77.91611252751353,68.9554737610515,301393,昊帆生物,bottom_area,2023-12-27,57.9,2023-12-27,57.36,0.9414225941422579,1.5516039051603914,29.688649178720272,False,-0.3957,3.1439,1,1,1,100.0,19.203856320945413,19.203856320945413,14.058577405857742,0.9414225941422579,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
24,76.15542491757834,69.49766537723792,002456,欧菲光,bottom_area,2023-12-27,8.33,2023-12-26,8.12,2.586206896551735,5.295566502463074,29.879101899827297,False,1.2151,7.2937,2,3,2,66.66666666666666,18.85779803607102,19.191919191919197,12.413793103448265,2.586206896551735,历史2/3次成功; 当前距低点2.59%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
25,75.33755053053379,67.68913315494464,601858,中国科传,bottom_area,2023-12-27,23.82,2023-12-27,23.41,1.7513882956001714,2.1785561725758287,28.6280487804878,False,0.4639,1.1217,2,4,2,50.0,18.34569069308085,21.243523316062173,13.24861170439983,1.7513882956001714,历史2/4次成功; 当前距低点1.75%; 最新日涨幅0.46%; 状态bottom_area; 底部未确认
26,73.71755486200969,66.26817755943664,000980,众泰汽车,bottom_area,2023-12-27,2.86,2023-12-27,2.81,1.7793594306049758,5.693950177935949,28.31632653061224,False,-1.0381,1.9931,2,4,2,50.0,33.52213473772031,43.49775784753364,13.220640569395023,1.7793594306049758,历史2/4次成功; 当前距低点1.78%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
27,72.67947865359963,65.0399243018233,000829,天音控股,bottom_area,2023-12-27,9.25,2023-12-27,9.11,1.5367727771679536,1.7563117453347987,29.105058365758758,False,0.8724,1.6582,1,2,1,50.0,34.80519480519481,34.80519480519481,13.463227222832048,1.5367727771679536,历史1/2次成功; 当前距低点1.54%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
28,71.32416881859662,64.2452896781354,000058,深赛格,bottom_area,2023-12-27,7.02,2023-12-27,6.89,1.8867924528301872,1.8867924528301872,27.320675105485236,False,1.7391,0.711,1,2,1,50.0,34.82352941176472,34.82352941176472,13.11320754716981,1.8867924528301872,历史1/2次成功; 当前距低点1.89%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
29,70.58836756291582,63.24059263258438,301371,敷尔佳,bottom_area,2023-12-27,36.88,2023-12-26,36.3,1.5977961432507035,2.920110192837472,27.544910179640723,False,1.458,3.0174,1,2,1,50.0,25.879396984924636,25.879396984924636,13.402203856749296,1.5977961432507035,历史1/2次成功; 当前距低点1.60%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
30,70.46822935087148,63.20112886566621,002406,远东传动,bottom_area,2023-12-27,6.14,2023-12-26,6.04,1.655629139072842,2.8145695364238397,27.66467065868263,False,1.4876,2.2564,1,2,1,50.0,26.376146788990813,26.376146788990813,13.344370860927157,1.655629139072842,历史1/2次成功; 当前距低点1.66%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
31,69.80534423671234,62.18314950753605,600960,渤海汽车,bottom_area,2023-12-27,3.92,2023-12-26,3.87,1.2919896640826827,3.617571059431516,30.395683453237403,False,0.7712,1.6473,1,2,1,50.0,16.445623342175058,16.445623342175058,13.708010335917317,1.2919896640826827,历史1/2次成功; 当前距低点1.29%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
32,68.38602707658899,61.21965207026814,300363,博腾股份,bottom_area,2023-12-27,24.15,2023-12-26,23.78,1.5559293523969615,3.9108494533221183,27.18922229026331,False,-0.2066,0.8984,1,2,1,50.0,36.97403760071621,36.97403760071621,13.444070647603038,1.5559293523969615,历史1/2次成功; 当前距低点1.56%; 最新日涨幅-0.21%; 状态bottom_area; 底部未确认
33,67.26926688034364,60.283980276837134,300654,世纪天鸿,bottom_area,2023-12-27,10.71,2023-12-27,10.54,1.612903225806468,4.83870967741937,27.510316368638243,False,0.1871,6.6777,1,3,1,33.33333333333333,29.61325966850828,29.61325966850828,13.387096774193532,1.612903225806468,历史1/3次成功; 当前距低点1.61%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
34,65.43734633566017,57.246173587595806,002343,慈文传媒,bottom_area,2023-12-27,6.22,2023-12-27,6.2,0.32258064516128343,5.322580645161292,27.990708478513348,False,-1.5823,3.2769,1,2,1,50.0,40.33149171270718,40.33149171270718,14.677419354838717,0.32258064516128343,历史1/2次成功; 当前距低点0.32%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
35,64.7602354180939,58.04917369180487,300347,泰格医药,bottom_area,2023-12-27,51.89,2023-12-26,51.06,1.6255385820603176,6.28672150411281,30.236371088946573,False,-0.7839,1.231,1,2,1,50.0,20.78172934893761,20.78172934893761,13.374461417939681,1.6255385820603176,历史1/2次成功; 当前距低点1.63%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
