rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.3056239739032,86.00907489220589,002819,东方中科,bottom_area,2025-01-06,24.23,2025-01-06,23.88,1.4656616415410444,3.6850921273031934,28.072289156626518,False,-1.2632,1.6314,4,4,4,100.0,27.47733029526597,51.677148846960186,6.534338358458956,1.4656616415410444,历史4/4次成功; 当前距低点1.47%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
146,73.21681168333315,71.56261752787316,603058,永吉股份,bottom_area,2025-01-06,8.41,2025-01-06,8.18,2.8117359413202987,4.7677261613692,32.508250825082506,False,-0.8255,1.6785,1,1,1,100.0,16.308470290771165,16.308470290771165,5.188264058679701,2.8117359413202987,历史1/1次成功; 当前距低点2.81%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
147,73.2094028907572,71.40547509878785,001318,阳光乳业,bottom_area,2025-01-06,10.64,2025-01-06,10.36,2.702702702702714,4.633204633204638,30.51643192488263,False,-1.845,3.5943,1,1,1,100.0,14.127082048118439,14.127082048118439,5.297297297297286,2.702702702702714,历史1/1次成功; 当前距低点2.70%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
148,72.94098640405386,73.46033388079249,300369,绿盟科技,bottom_area,2025-01-06,6.45,2025-01-06,6.18,4.368932038834959,5.663430420711983,32.60632497273719,False,0.1553,2.5643,1,1,1,100.0,23.126338329764458,23.126338329764458,3.6310679611650407,4.368932038834959,历史1/1次成功; 当前距低点4.37%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
149,72.93435993236427,74.03789046708276,300517,海波重科,bottom_area,2025-01-06,7.89,2025-01-06,7.53,4.780876494023897,6.108897742363877,27.526467757459095,False,-0.2528,1.7854,3,3,3,100.0,20.420907921813196,36.88286544046467,3.2191235059761034,4.780876494023897,历史3/3次成功; 当前距低点4.78%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
150,72.83926127765191,71.33628431513344,300363,博腾股份,bottom_area,2025-01-06,15.53,2025-01-03,15.09,2.9158383035122566,6.891981444665336,28.177058543550697,False,1.6361,2.7747,3,5,3,60.0,30.56126692011493,46.29503738953092,5.084161696487744,2.9158383035122566,历史3/5次成功; 当前距低点2.92%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
151,72.6768877922812,73.99440573770492,000068,华控赛格,bottom_area,2025-01-06,3.19,2025-01-06,3.04,4.934210526315787,6.5789473684210575,32.29398663697105,False,1.2698,1.582,2,2,2,100.0,16.260245901639355,18.750000000000007,3.0657894736842133,4.934210526315787,历史2/2次成功; 当前距低点4.93%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
152,72.62834512034593,71.12829736758295,300654,世纪天鸿,bottom_area,2025-01-06,9.18,2025-01-06,8.92,2.9147982062780247,5.381165919282516,29.874213836477992,False,-2.0277,3.6293,3,4,3,75.0,19.40342622525188,29.61325966850828,5.085201793721976,2.9147982062780247,历史3/4次成功; 当前距低点2.91%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
153,72.56669793368492,73.30552527503963,002622,皓宸医疗,bottom_area,2025-01-06,2.54,2025-01-06,2.43,4.526748971193411,6.9958847736625485,31.161473087818685,False,0.3953,3.1102,4,5,4,80.0,17.56189746968067,20.819112627986343,3.47325102880659,4.526748971193411,历史4/5次成功; 当前距低点4.53%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
154,72.24025705731218,67.62705723250026,002195,岩山科技,bottom_area,2025-01-06,3.53,2025-01-06,3.51,0.5698005698005704,5.128205128205133,31.445312500000007,False,-4.336,4.7599,1,1,1,100.0,17.72151898734177,17.72151898734177,7.43019943019943,0.5698005698005704,历史1/1次成功; 当前距低点0.57%; 最新日涨幅-4.34%; 状态bottom_area; 底部未确认
155,71.90950145178088,72.64858532561374,300746,汉嘉数智,bottom_area,2025-01-06,10.38,2025-01-06,9.93,4.531722054380675,6.948640483383681,31.893004115226343,False,-0.4794,2.2492,2,2,2,100.0,26.564040911837,36.90896259703598,3.4682779456193247,4.531722054380675,历史2/2次成功; 当前距低点4.53%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
156,71.6689737290615,70.07885386819484,600336,澳柯玛,bottom_area,2025-01-06,6.17,2025-01-06,6.0,2.833333333333332,4.33333333333333,27.448609431680772,False,-0.9631,1.8063,1,1,1,100.0,8.595988538681942,8.595988538681942,5.166666666666668,2.833333333333332,历史1/1次成功; 当前距低点2.83%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
157,71.66213064124224,72.30588627387417,300535,达威股份,bottom_area,2025-01-06,12.4,2025-01-06,11.87,4.465037910699252,6.149957877000847,28.060606060606062,False,-0.4815,2.5968,2,2,2,100.0,23.90415435628202,26.329787234042563,3.5349620893007487,4.465037910699252,历史2/2次成功; 当前距低点4.47%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
158,71.65072024165006,67.3761872102795,000555,神州信息,bottom_area,2025-01-06,10.05,2025-01-06,9.97,0.8024072216649957,2.607823470411231,28.530465949820783,False,-1.277,1.7066,1,1,1,100.0,9.009009009008997,9.009009009008997,7.197592778335005,0.8024072216649957,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
159,71.59832369176858,70.00553715825954,002526,山东矿机,bottom_area,2025-01-06,3.27,2025-01-06,3.18,2.8301886792452784,4.40251572327043,29.33333333333333,False,-0.9091,4.8429,1,1,1,100.0,8.163265306122437,8.163265306122437,5.169811320754722,2.8301886792452784,历史1/1次成功; 当前距低点2.83%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
160,71.53094905905112,71.91660307279305,002248,华东数控,bottom_area,2025-01-06,7.31,2025-01-06,7.01,4.2796005706134075,5.991440798858772,30.31809145129225,False,-0.4087,2.8003,2,2,2,100.0,19.538131041890438,29.251700680272112,3.720399429386593,4.2796005706134075,历史2/2次成功; 当前距低点4.28%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
161,71.35045760985263,67.27149909613854,001270,铖昌科技,bottom_area,2025-01-06,34.37,2025-01-06,34.05,0.9397944199706323,2.643171806167418,31.73616680032078,False,-1.264,2.7384,1,1,1,100.0,10.130270826191285,10.130270826191285,7.0602055800293675,0.9397944199706323,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
162,71.25936193837688,68.48292675086225,000058,深赛格,bottom_area,2025-01-06,7.38,2025-01-06,7.24,1.933701657458559,3.7292817679557952,29.227761485826004,False,-1.8617,1.2047,2,3,2,66.66666666666666,27.87688098495213,34.82352941176472,6.066298342541441,1.933701657458559,历史2/3次成功; 当前距低点1.93%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
163,71.14674176791958,71.33436090894033,301587,中瑞股份,bottom_area,2025-01-06,21.9,2025-01-06,21.03,4.136947218259617,5.087969567284832,32.05169628432956,False,1.1547,4.422,1,1,1,100.0,8.852691218130312,8.852691218130312,3.8630527817403837,4.136947218259617,历史1/1次成功; 当前距低点4.14%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
164,71.1398400974364,71.1799414729141,300721,怡达股份,bottom_area,2025-01-06,11.36,2025-01-06,10.92,4.029304029304025,6.043956043956046,27.00534759358289,False,-0.6124,1.7759,5,6,5,83.33333333333334,15.2872114322255,22.270742358078603,3.9706959706959752,4.029304029304025,历史5/6次成功; 当前距低点4.03%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
165,70.54398039761351,66.58611075037538,000886,海南高速,bottom_area,2025-01-06,6.07,2025-01-06,6.01,0.998336106489193,7.154742096505834,29.953379953379955,False,-3.9557,3.8066,1,1,1,100.0,17.378048780487816,17.378048780487816,7.001663893510806,0.998336106489193,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
166,70.47913650291177,67.53021865760167,688331,荣昌生物,bottom_area,2025-01-06,27.48,2025-01-06,27.0,1.7777777777777795,7.74074074074074,32.27990970654627,False,-1.9622,3.1364,2,3,2,66.66666666666666,20.843469485313637,26.761565836298917,6.2222222222222205,1.7777777777777795,历史2/3次成功; 当前距低点1.78%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
167,70.38112249501597,69.73285500500893,688084,晶品特装,bottom_area,2025-01-06,50.6,2025-01-06,48.88,3.5188216039279845,4.33715220949263,28.808622196329736,False,-0.5503,2.4987,1,1,1,100.0,15.138539042821153,15.138539042821153,4.481178396072016,3.5188216039279845,历史1/1次成功; 当前距低点3.52%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
168,70.25434668103328,71.19465342437408,300422,博世科,bottom_area,2025-01-06,4.24,2025-01-06,4.05,4.691358024691368,4.938271604938276,27.549194991055458,False,1.6787,1.3054,1,1,1,100.0,14.897579143389194,14.897579143389194,3.3086419753086322,4.691358024691368,历史1/1次成功; 当前距低点4.69%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
169,69.21140964205809,69.30783793832009,002492,恒基达鑫,bottom_area,2025-01-06,4.6,2025-01-06,4.42,4.072398190045242,5.203619909502272,28.013029315960907,False,-0.2169,1.3794,1,1,1,100.0,19.639278557114217,19.639278557114217,3.9276018099547576,4.072398190045242,历史1/1次成功; 当前距低点4.07%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
170,68.57807142857145,63.4982142857143,002277,友阿股份,confirmed_rebound,2025-01-06,4.93,2025-01-06,4.93,0.0,10.750507099391486,31.527777777777782,False,-10.0365,11.9858,1,1,1,100.0,11.011904761904766,11.011904761904766,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
171,68.51315387546234,68.42038047820375,688130,晶华微,bottom_area,2025-01-06,23.01,2025-01-06,22.14,3.9295392953929587,6.097560975609746,27.266754270696453,False,-1.3293,6.505,1,1,1,100.0,13.116828342471528,13.116828342471528,4.070460704607042,3.9295392953929587,历史1/1次成功; 当前距低点3.93%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
172,68.38025114060258,69.59052107229468,300448,浩云科技,bottom_area,2025-01-06,5.98,2025-01-06,5.7,4.912280701754391,6.491228070175441,32.142857142857146,False,-0.4992,4.2657,2,2,2,100.0,14.787747700509064,17.703349282296656,3.0877192982456094,4.912280701754391,历史2/2次成功; 当前距低点4.91%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
173,68.23017125720139,67.67629873558027,000676,智度股份,bottom_area,2025-01-06,7.82,2025-01-06,7.55,3.5761589403973573,4.370860927152319,31.363636363636367,False,0.6435,2.6547,2,3,2,66.66666666666666,21.200400285051472,30.321592649310862,4.423841059602643,3.5761589403973573,历史2/3次成功; 当前距低点3.58%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
174,67.93154559924137,67.77951677656498,300405,科隆股份,confirmed_rebound,2025-01-06,4.28,2025-01-06,4.12,3.883495145631071,8.009708737864079,28.347826086956516,False,-3.6036,8.7738,2,2,2,100.0,12.870353272063518,14.767255216693417,4.116504854368929,3.883495145631071,历史2/2次成功; 当前距低点3.88%; 最新日涨幅-3.60%; 状态confirmed_rebound; 底部未确认
175,67.67399704360678,67.94853658536584,601996,丰林集团,bottom_area,2025-01-06,1.98,2025-01-06,1.9,4.210526315789478,6.315789473684216,31.40794223826715,False,-1.4925,1.9069,1,1,1,100.0,14.024390243902452,14.024390243902452,3.7894736842105226,4.210526315789478,历史1/1次成功; 当前距低点4.21%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
176,66.94006505926808,68.00310205693975,002574,明牌珠宝,bottom_area,2025-01-06,4.35,2025-01-06,4.15,4.819277108433717,6.5060240963855325,28.07625649913344,False,-0.9112,1.3235,1,1,1,100.0,21.779859484777532,21.779859484777532,3.1807228915662837,4.819277108433717,历史1/1次成功; 当前距低点4.82%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
177,66.74373764435234,67.25344798699058,002565,顺灏股份,bottom_area,2025-01-06,2.85,2025-01-06,2.73,4.3956043956043995,6.2271062271062245,28.157894736842103,False,-0.6969,2.1497,1,1,1,100.0,12.556053811659185,12.556053811659185,3.604395604395601,4.3956043956043995,历史1/1次成功; 当前距低点4.40%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
178,65.59500395090296,61.26205614620828,600171,上海贝岭,bottom_area,2025-01-06,33.65,2025-01-06,33.5,0.44776119402984654,5.91044776119402,29.429113124078366,False,-4.1584,7.1749,2,3,2,66.66666666666666,20.89400538671861,31.741821396993807,7.552238805970153,0.44776119402984654,历史2/3次成功; 当前距低点0.45%; 最新日涨幅-4.16%; 状态bottom_area; 底部未确认
179,65.4874464572965,64.69307566770237,002210,飞马国际,bottom_area,2025-01-06,2.15,2025-01-06,2.08,3.3653846153846074,6.249999999999995,31.57894736842105,False,-2.2727,4.4088,2,3,2,66.66666666666666,25.050999592003254,32.558139534883715,4.634615384615392,3.3653846153846074,历史2/3次成功; 当前距低点3.37%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
180,65.36392804513403,66.5076103159884,605298,必得科技,bottom_area,2025-01-06,11.77,2025-01-06,11.22,4.901960784313716,6.773618538324419,32.28726614363307,False,-0.6751,1.0158,1,1,1,100.0,14.753123140987512,14.753123140987512,3.098039215686284,4.901960784313716,历史1/1次成功; 当前距低点4.90%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
181,64.56707187236684,63.20498005414572,300494,盛天网络,bottom_area,2025-01-06,10.32,2025-01-06,10.03,2.8913260219342067,3.688933200398814,29.8110566829951,False,-0.2899,4.5095,2,3,2,66.66666666666666,11.239444717682995,12.437395659432388,5.108673978065793,2.8913260219342067,历史2/3次成功; 当前距低点2.89%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
182,60.30612053058455,58.86203851892038,600307,酒钢宏兴,bottom_area,2025-01-06,1.5,2025-01-06,1.46,2.739726027397263,3.424657534246579,27.722772277227726,False,0.0,0.7825,1,2,1,50.0,16.33663366336634,16.33663366336634,5.260273972602738,2.739726027397263,历史1/2次成功; 当前距低点2.74%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
183,59.29771550194605,57.29247874584159,300451,创业慧康,bottom_area,2025-01-06,4.16,2025-01-06,4.07,2.2113022113022076,3.6855036855036722,31.249999999999993,False,-0.2398,2.2019,1,2,1,50.0,23.89380530973452,23.89380530973452,5.788697788697792,2.2113022113022076,历史1/2次成功; 当前距低点2.21%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
184,55.26746699626095,52.576648928059285,688343,云天励飞,confirmed_rebound,2025-01-06,42.58,2025-01-06,41.99,1.405096451536071,12.16956418194808,27.227036395147312,False,-7.7956,8.6539,1,2,1,50.0,9.087466868610369,9.087466868610369,6.594903548463929,1.405096451536071,历史1/2次成功; 当前距低点1.41%; 最新日涨幅-7.80%; 状态confirmed_rebound; 底部未确认
185,53.829016836140475,50.40361352075055,000925,众合科技,bottom_area,2025-01-06,6.91,2025-01-06,6.87,0.5822416302765653,5.5312954876273634,28.13807531380753,False,-5.472,5.5104,1,2,1,50.0,16.94152923538231,16.94152923538231,7.417758369723434,0.5822416302765653,历史1/2次成功; 当前距低点0.58%; 最新日涨幅-5.47%; 状态bottom_area; 底部未确认
