rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.3329644276907,89.41749964285447,688195,腾景科技,bottom_area,2022-10-11,23.27,2022-10-11,22.99,1.2179208351457205,3.3492822966507316,32.122822556834954,False,0.3017,1.5108,5,5,5,100.0,20.292253478423152,38.77410468319559,6.782079164854279,1.2179208351457205,历史5/5次成功; 当前距低点1.22%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
148,68.34431867179421,68.21370619828667,688259,创耀科技,confirmed_rebound,2022-10-11,61.0,2022-10-11,58.71,3.900528019076817,15.653210696644532,27.32111908888339,False,-9.1992,10.1592,2,2,2,100.0,15.413495063343102,18.26390911739005,4.099471980923183,3.900528019076817,历史2/2次成功; 当前距低点3.90%; 最新日涨幅-9.20%; 状态confirmed_rebound; 底部未确认
149,68.20816437035793,68.25706495420572,002094,青岛金王,bottom_area,2022-10-11,3.35,2022-10-11,3.22,4.037267080745338,4.968944099378873,31.779661016949145,False,-0.2976,5.2118,1,1,1,100.0,13.55932203389829,13.55932203389829,3.962732919254662,4.037267080745338,历史1/1次成功; 当前距低点4.04%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
150,67.40019540184701,63.65562932887511,600183,生益科技,bottom_area,2022-10-11,12.77,2022-10-11,12.64,1.02848101265822,1.8196202531645462,28.425821064552657,False,0.5512,0.2814,1,2,1,50.0,21.132075471698116,21.132075471698116,6.97151898734178,1.02848101265822,历史1/2次成功; 当前距低点1.03%; 最新日涨幅0.55%; 状态bottom_area; 底部未确认
151,64.32767256843188,65.18906975131739,000856,冀东装备,bottom_area,2022-10-11,7.81,2022-10-11,7.46,4.691689008042891,5.361930294906172,28.74880611270297,False,-3.5802,6.8348,1,1,1,100.0,15.301724137931036,15.301724137931036,3.3083109919571094,4.691689008042891,历史1/1次成功; 当前距低点4.69%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
152,64.11019431290562,64.522705405297,001219,青岛食品,bottom_area,2022-10-11,19.02,2022-10-10,18.23,4.333516182117384,5.869445968184313,27.572506952721497,False,1.2241,7.6019,2,3,2,66.66666666666666,13.52933136482784,16.264559068219636,3.6664838178826167,4.333516182117384,历史2/3次成功; 当前距低点4.33%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
153,62.96507249912953,60.865222328786395,000681,视觉中国,bottom_area,2022-10-11,9.6,2022-10-11,9.39,2.236421725239607,3.833865814696479,27.713625866050805,False,0.2088,1.4515,1,2,1,50.0,20.93690248565965,20.93690248565965,5.763578274760393,2.236421725239607,历史1/2次成功; 当前距低点2.24%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
154,60.77062472283032,60.03456870801935,000676,智度股份,bottom_area,2022-10-11,5.22,2022-10-10,5.05,3.3663366336633653,3.960396039603964,30.631868131868135,False,2.3529,1.1627,1,2,1,50.0,30.321592649310862,30.321592649310862,4.633663366336635,3.3663366336633653,历史1/2次成功; 当前距低点3.37%; 最新日涨幅2.35%; 状态bottom_area; 底部未确认
155,60.43425396565015,59.23712735021036,688045,必易微,bottom_area,2022-10-11,45.92,2022-10-11,44.6,2.9596412556053817,3.766816143497757,29.40804051915163,False,0.7018,2.5488,1,2,1,50.0,21.048975338659265,21.048975338659265,5.040358744394618,2.9596412556053817,历史1/2次成功; 当前距低点2.96%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
156,59.92424232287559,58.568755854800926,002355,兴民智通,bottom_area,2022-10-11,4.39,2022-10-11,4.27,2.8103044496487146,3.5128805620608987,30.342577487765094,False,1.3857,1.3034,1,2,1,50.0,15.624999999999991,15.624999999999991,5.189695550351285,2.8103044496487146,历史1/2次成功; 当前距低点2.81%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
157,57.61276536880838,55.12768122863808,603313,梦百合,bottom_area,2022-10-11,9.53,2022-10-11,9.37,1.707577374599788,2.3479188900747134,28.144171779141107,False,-0.3138,0.5435,1,3,1,33.33333333333333,25.52486187845302,25.52486187845302,6.292422625400213,1.707577374599788,历史1/3次成功; 当前距低点1.71%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
