rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.91540706931455,83.72625459469573,605258,协和电子,bottom_area,2022-09-09,22.83,2022-09-01,22.37,2.0563254358515746,5.274921770227983,28.98412698412698,False,0.1316,1.6285,1,1,1,100.0,49.971379507727534,49.971379507727534,5.943674564148425,2.0563254358515746,历史1/1次成功; 当前距低点2.06%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
12,77.37311450500381,73.68843363093632,688097,博众精工,bottom_area,2022-09-09,28.43,2022-09-09,28.02,1.463240542469665,3.4975017844396876,27.371695178849144,False,-1.5582,0.8365,1,1,1,100.0,11.207645525629896,11.207645525629896,6.5367594575303345,1.463240542469665,历史1/1次成功; 当前距低点1.46%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
13,77.3477624019667,71.87559792085477,002012,凯恩股份,bottom_area,2022-09-09,5.38,2022-09-09,5.37,0.18621973929236102,2.0484171322160205,28.874172185430456,False,-1.8248,4.2558,1,1,1,100.0,25.646123260437374,25.646123260437374,7.81378026070764,0.18621973929236102,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
14,77.33498909254936,75.7316206394159,601828,美凯龙,bottom_area,2022-09-09,4.95,2022-08-03,4.81,2.9106029106029228,7.692307692307695,27.010622154779973,True,1.227,0.6069,1,1,1,100.0,8.267716535433069,8.267716535433069,5.089397089397077,2.9106029106029228,历史1/1次成功; 当前距低点2.91%; 最新日涨幅1.23%; 状态bottom_area; 底部已确认
15,75.89066286133294,74.79463078507875,002645,华宏科技,bottom_area,2022-09-09,18.78,2022-09-02,18.19,3.243540406816931,5.99230346344145,28.27287066246056,False,1.2945,0.8249,1,1,1,100.0,16.50485436893203,16.50485436893203,4.756459593183069,3.243540406816931,历史1/1次成功; 当前距低点3.24%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
16,75.78224852784267,73.19554228177093,002813,路畅科技,bottom_area,2022-09-09,28.41,2022-09-01,27.8,2.1942446043165447,7.194244604316546,27.415143603133153,True,-1.0449,1.2544,1,1,1,100.0,8.324838600067956,8.324838600067956,5.805755395683455,2.1942446043165447,历史1/1次成功; 当前距低点2.19%; 最新日涨幅-1.04%; 状态bottom_area; 底部已确认
17,75.36021598738878,73.73744398591438,603055,台华新材,bottom_area,2022-09-09,10.76,2022-09-01,10.46,2.8680688336519973,7.934990439770538,31.767775603392035,True,-1.1029,0.3278,1,1,1,100.0,19.498069498069512,19.498069498069512,5.131931166348003,2.8680688336519973,历史1/1次成功; 当前距低点2.87%; 最新日涨幅-1.10%; 状态bottom_area; 底部已确认
18,75.30564039395402,73.77853514756394,605319,无锡振华,bottom_area,2022-09-09,14.03,2022-08-29,13.63,2.9347028613352792,5.282465150403513,27.345415778251603,False,-1.1972,1.0381,2,2,2,100.0,13.062675652733196,17.248790972595383,5.065297138664721,2.9347028613352792,历史2/2次成功; 当前距低点2.93%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
19,74.27166747924876,74.97984300978685,300340,科恒股份,confirmed_rebound,2022-09-09,12.79,2022-09-02,12.24,4.493464052287573,9.722222222222218,27.999999999999996,True,-0.9295,1.8076,3,3,3,100.0,22.983554026895213,42.54473161033797,3.5065359477124276,4.493464052287573,历史3/3次成功; 当前距低点4.49%; 最新日涨幅-0.93%; 状态confirmed_rebound; 底部已确认
20,73.17991882499318,71.697405624906,002184,海得控制,bottom_area,2022-09-09,11.22,2022-09-06,10.9,2.935779816513764,7.4311926605504635,31.40339836375079,True,-1.5789,1.7108,1,1,1,100.0,9.360126916975144,9.360126916975144,5.064220183486237,2.935779816513764,历史1/1次成功; 当前距低点2.94%; 最新日涨幅-1.58%; 状态bottom_area; 底部已确认
21,71.72859183218968,70.55165703597315,002669,康达新材,bottom_area,2022-09-09,13.14,2022-09-01,12.74,3.1397174254317135,6.122448979591832,27.981910684002266,False,-1.3514,1.7976,1,1,1,100.0,14.89361702127659,14.89361702127659,4.860282574568286,3.1397174254317135,历史1/1次成功; 当前距低点3.14%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
22,70.66016986270613,69.70829112867321,603191,望变电气,confirmed_rebound,2022-09-09,23.2,2022-09-02,22.46,3.294746215494205,9.349955476402483,28.924050632911392,True,-2.398,4.3366,1,1,1,100.0,13.281249999999995,13.281249999999995,4.705253784505795,3.294746215494205,历史1/1次成功; 当前距低点3.29%; 最新日涨幅-2.40%; 状态confirmed_rebound; 底部已确认
23,68.96711523158922,70.10170937170938,000761,本钢板材,confirmed_rebound,2022-09-09,3.46,2022-07-15,3.3,4.848484848484853,8.484848484848492,31.818181818181817,True,0.2899,0.151,1,1,1,100.0,11.969111969111971,11.969111969111971,3.151515151515147,4.848484848484853,历史1/1次成功; 当前距低点4.85%; 最新日涨幅0.29%; 状态confirmed_rebound; 底部已确认
24,65.64585423592987,64.696821071151,002617,露笑科技,confirmed_rebound,2022-09-09,11.78,2022-09-02,11.41,3.242769500438205,9.02716914986853,28.99813316739266,True,-1.34,2.2453,2,3,2,66.66666666666666,24.589617556362565,36.60589060308556,4.757230499561795,3.242769500438205,历史2/3次成功; 当前距低点3.24%; 最新日涨幅-1.34%; 状态confirmed_rebound; 底部已确认
25,62.51851916990153,59.27183789986421,601966,玲珑轮胎,bottom_area,2022-09-09,21.44,2022-09-09,21.18,1.2275731822474105,1.8885741265344598,30.099009900990104,False,-0.6027,0.7919,1,2,1,50.0,22.476907287033857,22.476907287033857,6.77242681775259,1.2275731822474105,历史1/2次成功; 当前距低点1.23%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
