rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.7775035118479,81.88037555130528,600345,长江通信,bottom_area,2026-03-23,34.88,48.1,2026-03-23,34.4,1.395348837209314,8.023255813953483,28.48232848232849,27.48440748440748,False,-5.4743,5.4258,3,3,3,100.0,31.2998435491533,42.21453287197233,18.604651162790688,1.395348837209314,历史3/3次成功; 当前距低点1.40%; 最新日涨幅-5.47%; 状态bottom_area; 底部未确认
68,74.22745169587988,62.22301206851386,001696,宗申动力,bottom_area,2026-03-23,18.66,25.86,2026-03-23,18.6,0.32258064516128343,5.752688172043012,28.07424593967517,27.842227378190255,False,-6.9327,4.1885,2,4,2,50.0,43.97040827678273,65.16853932584267,19.67741935483872,0.32258064516128343,历史2/4次成功; 当前距低点0.32%; 最新日涨幅-6.93%; 状态bottom_area; 底部未确认
69,73.97007198224443,62.4840359601568,300539,横河精密,bottom_area,2026-03-23,25.84,35.9,2026-03-23,25.65,0.7407407407407458,7.212475633528272,28.551532033426184,28.022284122562674,False,-5.1047,3.6226,3,5,3,60.0,28.832929295944616,39.25845147219192,19.259259259259256,0.7407407407407458,历史3/5次成功; 当前距低点0.74%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
70,73.45127358774548,62.14583880279807,002017,东信和平,bottom_area,2026-03-23,18.25,25.2,2026-03-23,18.1,0.8287292817679479,5.745856353591154,28.17460317460317,27.579365079365076,False,-5.4404,3.044,2,4,2,50.0,49.75990088832793,50.390015600624025,19.17127071823205,0.8287292817679479,历史2/4次成功; 当前距低点0.83%; 最新日涨幅-5.44%; 状态bottom_area; 底部未确认
71,73.34873538295177,61.73006899260655,688315,诺禾致源,bottom_area,2026-03-23,13.07,18.24,2026-03-23,13.0,0.5384615384615407,5.692307692307693,28.728070175438592,28.344298245614024,False,-4.9455,1.1303,3,6,3,50.0,43.9664586037573,86.2826357231662,19.46153846153846,0.5384615384615407,历史3/6次成功; 当前距低点0.54%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
72,73.11586864856802,61.763715865112815,300591,万里马,bottom_area,2026-03-23,6.79,9.34,2026-03-23,6.74,0.7418397626112733,5.192878338278926,27.8372591006424,27.301927194860813,False,-4.096,4.8644,2,3,2,66.66666666666666,27.19593471612817,29.663608562691135,19.258160237388726,0.7418397626112733,历史2/3次成功; 当前距低点0.74%; 最新日涨幅-4.10%; 状态bottom_area; 底部未确认
73,72.8748695294172,62.62453319917491,002652,扬子新材,bottom_area,2026-03-23,4.24,6.14,2026-03-23,4.17,1.6786570743405345,8.39328537170263,32.08469055374593,30.944625407166114,False,-8.4233,9.0512,2,4,2,50.0,22.913286713286713,23.426573426573423,18.32134292565947,1.6786570743405345,历史2/4次成功; 当前距低点1.68%; 最新日涨幅-8.42%; 状态bottom_area; 底部未确认
74,72.83445617615716,61.634611762531,300437,清水源,bottom_area,2026-03-23,15.64,23.0,2026-03-23,15.51,0.8381689232753113,6.060606060606057,32.565217391304344,31.999999999999996,False,-3.1579,10.9457,6,10,6,60.0,25.46041348171349,30.330330330330323,19.161831076724688,0.8381689232753113,历史6/10次成功; 当前距低点0.84%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
75,72.80284249353512,62.11041638217358,300631,久吾高科,bottom_area,2026-03-23,24.49,34.99,2026-03-23,24.18,1.2820512820512768,6.906534325889171,30.894541297513577,30.00857387825094,False,-5.517,2.8499,2,5,2,40.0,36.95426508199188,50.86505190311419,18.717948717948723,1.2820512820512768,历史2/5次成功; 当前距低点1.28%; 最新日涨幅-5.52%; 状态bottom_area; 底部未确认
76,72.66950723479992,61.31503257443639,300153,科泰电源,bottom_area,2026-03-23,28.21,41.4,2026-03-23,28.02,0.6780870806566783,6.745182012847968,32.31884057971015,31.859903381642507,False,-4.6637,3.9985,2,3,2,66.66666666666666,24.002174471327702,26.1835396941005,19.321912919343323,0.6780870806566783,历史2/3次成功; 当前距低点0.68%; 最新日涨幅-4.66%; 状态bottom_area; 底部未确认
77,72.62107486824624,61.72978872351808,688543,国科军工,bottom_area,2026-03-23,62.55,86.49,2026-03-23,61.88,1.0827407886231328,5.850032320620552,28.454156549890154,27.679500520291363,False,-2.2656,5.3812,1,2,1,50.0,33.916331836445266,33.916331836445266,18.91725921137687,1.0827407886231328,历史1/2次成功; 当前距低点1.08%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
78,72.5901832121559,62.064892659723526,002481,双塔食品,bottom_area,2026-03-23,4.34,6.06,2026-03-23,4.28,1.4018691588784955,4.672897196261686,29.37293729372936,28.38283828382838,False,-4.1943,1.6038,2,5,2,40.0,38.17824915035744,54.6583850931677,18.598130841121506,1.4018691588784955,历史2/5次成功; 当前距低点1.40%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
79,72.46200289405837,61.113792935711864,002536,飞龙股份,bottom_area,2026-03-23,29.21,41.67,2026-03-23,29.02,0.6547208821502456,7.684355616815991,30.357571394288463,29.901607871370288,False,-6.7667,5.9199,2,4,2,50.0,42.07826100545388,55.505617977528075,19.345279117849756,0.6547208821502456,历史2/4次成功; 当前距低点0.65%; 最新日涨幅-6.77%; 状态bottom_area; 底部未确认
80,72.33231814201588,61.24206460835406,688328,深科达,bottom_area,2026-03-23,34.9,50.15,2026-03-23,34.6,0.8670520231213791,9.421965317919069,31.006979062811563,30.408773678963115,False,-9.9355,11.8186,2,3,2,66.66666666666666,25.92621803443088,29.170984455958543,19.132947976878622,0.8670520231213791,历史2/3次成功; 当前距低点0.87%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
81,72.20847038435903,61.61831497224877,002167,东方锆业,bottom_area,2026-03-23,11.73,16.6,2026-03-23,11.58,1.2953367875647699,7.081174438687395,30.240963855421693,29.33734939759037,False,-6.3099,5.2021,2,5,2,40.0,34.47141316073355,41.1650485436893,18.704663212435232,1.2953367875647699,历史2/5次成功; 当前距低点1.30%; 最新日涨幅-6.31%; 状态bottom_area; 底部未确认
82,71.82724072310413,60.817636589897226,300347,泰格医药,bottom_area,2026-03-23,47.54,67.85,2026-03-23,47.13,0.8699342244854585,5.962232123912572,30.537951363301392,29.933677229182017,False,-5.3177,2.3666,3,5,3,60.0,21.457454955505728,23.423271500843175,19.13006577551454,0.8699342244854585,历史3/5次成功; 当前距低点0.87%; 最新日涨幅-5.32%; 状态bottom_area; 底部未确认
83,71.67294951249784,60.995657612827436,300490,华自科技,bottom_area,2026-03-23,14.99,20.36,2026-03-23,14.82,1.1470985155195677,7.624831309041828,27.21021611001964,26.375245579567775,False,-7.2975,6.8992,2,5,2,40.0,29.306678646301293,32.06349206349206,18.852901484480434,1.1470985155195677,历史2/5次成功; 当前距低点1.15%; 最新日涨幅-7.30%; 状态bottom_area; 底部未确认
84,71.53474551446733,62.27871181793372,603095,越剑智能,bottom_area,2026-03-23,16.7,22.35,2026-03-23,16.31,2.3911710606989613,11.281422440220723,27.02460850111858,25.279642058165557,False,-1.3002,2.6073,2,5,2,40.0,41.23968729208249,49.20159680638723,17.60882893930104,2.3911710606989613,历史2/5次成功; 当前距低点2.39%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
85,71.47921732508038,60.99404093697834,688001,华兴源创,bottom_area,2026-03-23,28.19,38.5,2026-03-23,27.83,1.2935680919870751,8.911246855910889,27.71428571428572,26.779220779220775,False,-7.3612,1.3685,2,5,2,40.0,31.093420358649794,35.3639240506329,18.706431908012927,1.2935680919870751,历史2/5次成功; 当前距低点1.29%; 最新日涨幅-7.36%; 状态bottom_area; 底部未确认
86,71.4224756921681,61.14331045607444,300637,扬帆新材,bottom_area,2026-03-23,10.35,14.23,2026-03-23,10.2,1.4705882352941213,7.54901960784315,28.320449754040766,27.26633872101195,False,-6.9245,3.1155,3,7,3,42.857142857142854,27.8753928017014,31.810193321616865,18.52941176470588,1.4705882352941213,历史3/7次成功; 当前距低点1.47%; 最新日涨幅-6.92%; 状态bottom_area; 底部未确认
87,71.39750283518778,62.68774439012687,300491,通合科技,bottom_area,2026-03-23,24.5,32.64,2026-03-23,23.82,2.85474391267842,6.21326616288833,27.02205882352941,24.938725490196077,False,-2.7778,5.3032,2,4,2,50.0,27.454626403406884,27.64444444444444,17.14525608732158,2.85474391267842,历史2/4次成功; 当前距低点2.85%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
88,71.18433579427372,59.32027982856144,605289,罗曼股份,bottom_area,2026-03-23,101.7,143.0,2026-03-23,101.7,0.0,10.226155358898712,28.881118881118876,28.881118881118876,False,-10.0,5.3157,3,6,3,50.0,36.66817112129804,53.38199513381995,20.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
89,71.00060270742135,59.897422901141574,000426,兴业银锡,bottom_area,2026-03-23,36.09,52.32,2026-03-23,35.85,0.6694560669456122,7.33612273361226,31.479357798165136,31.020642201834857,False,-8.3312,6.1166,2,4,2,50.0,35.719262009556815,40.796019900497505,19.33054393305439,0.6694560669456122,历史2/4次成功; 当前距低点0.67%; 最新日涨幅-8.33%; 状态bottom_area; 底部未确认
90,70.67398104133741,59.57032504750109,002045,国光电器,bottom_area,2026-03-23,11.32,16.38,2026-03-23,11.25,0.6222222222222248,6.222222222222216,31.318681318681314,30.891330891330888,False,-5.8236,2.3753,4,8,4,50.0,33.38167588262236,40.89958158995815,19.377777777777776,0.6222222222222248,历史4/8次成功; 当前距低点0.62%; 最新日涨幅-5.82%; 状态bottom_area; 底部未确认
91,70.28747110180774,60.013292178929554,688258,卓易信息,bottom_area,2026-03-23,99.3,141.39,2026-03-23,98.0,1.3265306122448952,10.78571428571428,30.688167480019796,29.768724803734347,False,-8.8991,5.6839,2,6,2,33.33333333333333,40.66907871782036,53.62126245847176,18.673469387755105,1.3265306122448952,历史2/6次成功; 当前距低点1.33%; 最新日涨幅-8.90%; 状态bottom_area; 底部未确认
92,69.88011176702175,59.03772671258699,603000,人民网,bottom_area,2026-03-23,18.84,27.18,2026-03-23,18.7,0.7486631016042812,4.278074866310164,31.199411331861665,30.684326710816777,False,-4.3655,2.6335,3,6,3,50.0,32.068164431423405,48.493150684931514,19.25133689839572,0.7486631016042812,历史3/6次成功; 当前距低点0.75%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
93,69.85018554463818,59.29730651905596,300699,光威复材,bottom_area,2026-03-23,31.95,43.94,2026-03-23,31.63,1.0116977552956063,5.848877647802713,28.015475648611744,27.287209831588527,False,-5.221,3.2862,1,3,1,33.33333333333333,49.6271186440678,49.6271186440678,18.988302244704393,1.0116977552956063,历史1/3次成功; 当前距低点1.01%; 最新日涨幅-5.22%; 状态bottom_area; 底部未确认
94,69.71882502496129,58.67738214770497,002584,西陇科学,bottom_area,2026-03-23,7.44,10.48,2026-03-23,7.4,0.540540540540541,5.270270270270266,29.389312977099237,29.00763358778626,False,-4.8593,3.8724,2,5,2,40.0,49.24631494697527,68.08510638297875,19.45945945945946,0.540540540540541,历史2/5次成功; 当前距低点0.54%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
95,69.67859862713907,58.649872586429964,600327,大东方,bottom_area,2026-03-23,3.68,5.38,2026-03-23,3.66,0.5464480874316944,5.737704918032786,31.970260223048324,31.598513011152413,False,-5.8824,2.0765,2,4,2,50.0,27.5041625041625,33.030303030303024,19.453551912568308,0.5464480874316944,历史2/4次成功; 当前距低点0.55%; 最新日涨幅-5.88%; 状态bottom_area; 底部未确认
96,69.5341430597295,58.79384932480456,002676,顺威股份,bottom_area,2026-03-23,6.35,9.14,2026-03-23,6.3,0.7936507936507908,5.71428571428572,31.07221006564552,30.525164113785568,False,-4.7976,2.0965,2,4,2,50.0,31.308457711442777,39.33333333333333,19.20634920634921,0.7936507936507908,历史2/4次成功; 当前距低点0.79%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
97,69.5135264950214,58.96615842194789,300423,昇辉科技,bottom_area,2026-03-23,8.33,12.04,2026-03-23,8.25,0.9696969696969706,7.515151515151505,31.47840531561461,30.813953488372086,False,-5.6625,7.1474,2,4,2,50.0,34.39283609062897,45.50084889643465,19.03030303030303,0.9696969696969706,历史2/4次成功; 当前距低点0.97%; 最新日涨幅-5.66%; 状态bottom_area; 底部未确认
98,69.14801915781348,58.75187780075348,603069,海汽集团,bottom_area,2026-03-23,17.18,24.05,2026-03-23,17.0,1.0588235294117632,5.823529411764697,29.313929313929314,28.565488565488568,False,-4.9253,1.9675,2,8,2,25.0,48.661265848453205,76.0375880971026,18.94117647058824,1.0588235294117632,历史2/8次成功; 当前距低点1.06%; 最新日涨幅-4.93%; 状态bottom_area; 底部未确认
99,69.09581249357504,58.84223930418604,600714,金瑞矿业,bottom_area,2026-03-23,18.8,27.18,2026-03-23,18.58,1.1840688912809605,9.472551130247588,31.64091243561443,30.83149374540103,False,-5.2419,9.1528,1,2,1,50.0,29.84901277584205,29.84901277584205,18.81593110871904,1.1840688912809605,历史1/2次成功; 当前距低点1.18%; 最新日涨幅-5.24%; 状态bottom_area; 底部未确认
100,68.79608529974264,58.70699418773526,002373,千方科技,bottom_area,2026-03-23,9.38,13.46,2026-03-23,9.26,1.2958963282937472,7.01943844492441,31.203566121842503,30.312035661218424,False,-6.2,2.5192,1,2,1,50.0,30.49267643142478,30.49267643142478,18.704103671706253,1.2958963282937472,历史1/2次成功; 当前距低点1.30%; 最新日涨幅-6.20%; 状态bottom_area; 底部未确认
101,68.77882978559167,58.17278827722214,688035,德邦科技,bottom_area,2026-03-23,54.75,78.03,2026-03-23,54.31,0.8101638740563389,8.635610384827835,30.398564654620014,29.834678969627067,False,-7.5325,4.414,2,4,2,50.0,28.171838226186054,30.132850241545906,19.189836125943664,0.8101638740563389,历史2/4次成功; 当前距低点0.81%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
102,68.7655743824416,58.17068215668756,002658,雪迪龙,bottom_area,2026-03-23,8.62,11.8,2026-03-23,8.55,0.8187134502923802,7.368421052631567,27.54237288135593,26.949152542372897,False,-7.906,5.0337,2,4,2,50.0,28.265316254592392,34.81481481481481,19.18128654970762,0.8187134502923802,历史2/4次成功; 当前距低点0.82%; 最新日涨幅-7.91%; 状态bottom_area; 底部未确认
103,68.64172303271984,58.009158318195,000607,华媒控股,bottom_area,2026-03-23,3.95,5.67,2026-03-23,3.92,0.765306122448986,5.357142857142856,30.864197530864196,30.335097001763668,False,-4.5894,2.242,2,5,2,40.0,48.408904717089726,59.82721382289418,19.234693877551017,0.765306122448986,历史2/5次成功; 当前距低点0.77%; 最新日涨幅-4.59%; 状态bottom_area; 底部未确认
104,68.34213246461209,58.05181137797383,600227,赤天化,bottom_area,2026-03-23,3.87,5.4,2026-03-23,3.83,1.044386422976502,12.010443864229764,29.07407407407408,28.33333333333334,False,-9.1549,25.1887,1,4,1,25.0,44.72049689440993,44.72049689440993,18.9556135770235,1.044386422976502,历史1/4次成功; 当前距低点1.04%; 最新日涨幅-9.15%; 状态bottom_area; 底部未确认
105,67.82488273546274,57.57630113366956,300049,福瑞医科,bottom_area,2026-03-23,50.0,68.27,2026-03-23,49.5,1.0101010101010102,5.3131313131313185,27.493774718031343,26.76138860407206,False,-3.3816,2.5142,1,2,1,50.0,20.910384068278802,20.910384068278802,18.98989898989899,1.0101010101010102,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
106,67.73755860403867,58.01201492537316,000070,特发信息,bottom_area,2026-03-23,13.6,18.55,2026-03-23,13.4,1.4925373134328304,7.686567164179099,27.762803234501348,26.684636118598387,False,-7.1038,7.6384,1,4,1,25.0,50.60532687651331,50.60532687651331,18.507462686567173,1.4925373134328304,历史1/4次成功; 当前距低点1.49%; 最新日涨幅-7.10%; 状态bottom_area; 底部未确认
107,67.68608558180783,58.27110375275939,600595,中孚实业,bottom_area,2026-03-23,6.87,9.3,2026-03-23,6.75,1.7777777777777795,6.370370370370367,27.41935483870968,26.129032258064523,False,-2.4148,2.3684,1,2,1,50.0,23.84105960264901,23.84105960264901,18.22222222222222,1.7777777777777795,历史1/2次成功; 当前距低点1.78%; 最新日涨幅-2.41%; 状态bottom_area; 底部未确认
108,67.36446897510116,56.84117108503405,002343,慈文传媒,bottom_area,2026-03-23,5.92,8.74,2026-03-23,5.88,0.680272108843538,5.442176870748304,32.723112128146454,32.265446224256294,False,-5.7325,3.2171,2,5,2,40.0,41.087051038695236,41.842610364683296,19.319727891156464,0.680272108843538,历史2/5次成功; 当前距低点0.68%; 最新日涨幅-5.73%; 状态bottom_area; 底部未确认
109,67.36247565923632,57.21681382614645,600185,珠免集团,bottom_area,2026-03-23,5.82,8.28,2026-03-23,5.76,1.0416666666666752,6.770833333333344,30.43478260869565,29.710144927536223,False,-6.2802,2.0301,1,3,1,33.33333333333333,38.80903490759753,38.80903490759753,18.95833333333333,1.0416666666666752,历史1/3次成功; 当前距低点1.04%; 最新日涨幅-6.28%; 状态bottom_area; 底部未确认
110,67.26995384963739,56.62610449129238,688232,新点软件,bottom_area,2026-03-23,21.94,30.57,2026-03-23,21.82,0.5499541704857974,4.766269477543534,28.622832842656198,28.230291135099765,False,-5.0216,1.0212,1,2,1,50.0,51.87398153177622,51.87398153177622,19.450045829514202,0.5499541704857974,历史1/2次成功; 当前距低点0.55%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
111,67.20779212146141,57.3095500000439,603696,安记食品,bottom_area,2026-03-23,15.32,22.0,2026-03-23,15.13,1.2557832121612658,5.221414408460007,31.227272727272727,30.363636363636363,False,-4.6671,2.8089,1,3,1,33.33333333333333,41.93227091633467,41.93227091633467,18.744216787838734,1.2557832121612658,历史1/3次成功; 当前距低点1.26%; 最新日涨幅-4.67%; 状态bottom_area; 底部未确认
112,67.01979739637888,56.48122699386503,601061,中信金属,bottom_area,2026-03-23,11.48,16.16,2026-03-23,11.41,0.6134969325153399,4.907975460122704,29.393564356435643,28.960396039603957,False,-5.3586,3.8778,1,2,1,50.0,52.610966057441246,52.610966057441246,19.38650306748466,0.6134969325153399,历史1/2次成功; 当前距低点0.61%; 最新日涨幅-5.36%; 状态bottom_area; 底部未确认
113,66.9489329978847,56.0908745899148,605337,李子园,bottom_area,2026-03-23,10.28,14.95,2026-03-23,10.25,0.29268292682926206,4.292682926829264,31.438127090301,31.237458193979933,False,-4.8148,1.5847,2,5,2,40.0,32.30210571551354,37.98882681564246,19.70731707317074,0.29268292682926206,历史2/5次成功; 当前距低点0.29%; 最新日涨幅-4.81%; 状态bottom_area; 底部未确认
114,66.77549356067483,56.3394594594595,002546,新联电子,bottom_area,2026-03-23,8.94,12.4,2026-03-23,8.88,0.6756756756756612,6.531531531531531,28.387096774193544,27.90322580645162,False,-5.9937,5.1167,1,2,1,50.0,70.3703703703704,70.3703703703704,19.32432432432434,0.6756756756756612,历史1/2次成功; 当前距低点0.68%; 最新日涨幅-5.99%; 状态bottom_area; 底部未确认
115,66.54910378056488,56.0226938958669,000676,智度股份,bottom_area,2026-03-23,7.27,9.97,2026-03-23,7.23,0.5532503457814543,6.224066390041483,27.482447342026077,27.081243731193588,False,-6.3144,2.3918,2,5,2,40.0,35.12959507660551,39.937597503900164,19.446749654218547,0.5532503457814543,历史2/5次成功; 当前距低点0.55%; 最新日涨幅-6.31%; 状态bottom_area; 底部未确认
116,66.43214817610593,57.429074867226326,600963,岳阳林纸,bottom_area,2026-03-23,4.58,6.2,2026-03-23,4.49,2.0044543429844066,7.34966592427617,27.580645161290324,26.129032258064516,False,-5.567,3.4316,1,2,1,50.0,32.307692307692314,32.307692307692314,17.995545657015594,2.0044543429844066,历史1/2次成功; 当前距低点2.00%; 最新日涨幅-5.57%; 状态bottom_area; 底部未确认
117,66.25129706571906,56.66490506969082,688227,品高股份,bottom_area,2026-03-23,57.1,77.75,2026-03-23,56.3,1.4209591474245191,8.952042628774434,27.588424437299043,26.559485530546624,False,-7.0638,2.3299,2,7,2,28.57142857142857,34.14196887920967,36.87150837988826,18.57904085257548,1.4209591474245191,历史2/7次成功; 当前距低点1.42%; 最新日涨幅-7.06%; 状态bottom_area; 底部未确认
118,66.20929391953509,55.985800005489224,000566,海南海药,bottom_area,2026-03-23,5.06,7.27,2026-03-23,5.02,0.7968127490039849,5.378486055776902,30.94910591471802,30.39889958734526,False,-3.4351,3.0627,2,5,2,40.0,37.916844479668356,38.29787234042554,19.203187250996017,0.7968127490039849,历史2/5次成功; 当前距低点0.80%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
119,66.20733047511513,56.18992712110561,603236,移远通信,bottom_area,2026-03-23,72.92,107.04,2026-03-23,72.2,0.9972299168975053,4.4321329639889235,32.54857997010463,31.875934230194325,False,-4.6922,2.4778,2,5,2,40.0,41.47102866468776,43.55271994627266,19.002770083102497,0.9972299168975053,历史2/5次成功; 当前距低点1.00%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
120,66.19595447921692,55.183942452646036,688114,华大智造,bottom_area,2026-03-23,49.0,69.85,2026-03-23,48.99,0.02041232904674017,5.266380894060008,29.863994273443083,29.849677881173935,False,-4.9835,0.9656,2,5,2,40.0,24.08861592942264,27.745919717688572,19.97958767095326,0.02041232904674017,历史2/5次成功; 当前距低点0.02%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
121,65.76346257363507,56.5570445518824,301387,光大同创,bottom_area,2026-03-23,48.47,65.99,2026-03-23,47.65,1.7208814270724035,10.220356768100745,27.792089710562202,26.549477193514164,False,-9.5878,7.1645,1,2,1,50.0,24.143302180685357,24.143302180685357,18.279118572927597,1.7208814270724035,历史1/2次成功; 当前距低点1.72%; 最新日涨幅-9.59%; 状态bottom_area; 底部未确认
122,65.74514433984197,55.20935843793586,002664,信质集团,bottom_area,2026-03-23,19.2,27.55,2026-03-23,19.12,0.41841004184099523,5.700836820083681,30.5989110707804,30.30852994555354,False,-1.6897,2.9062,1,3,1,33.33333333333333,52.526315789473685,52.526315789473685,19.581589958159007,0.41841004184099523,历史1/3次成功; 当前距低点0.42%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
123,65.68919969835761,55.52911065379287,001311,多利科技,bottom_area,2026-03-23,29.71,42.08,2026-03-23,29.48,0.7801899592944384,7.293080054274078,29.942965779467677,29.396387832699617,False,-6.0702,2.2205,1,2,1,50.0,46.9244288224956,46.9244288224956,19.21981004070556,0.7801899592944384,历史1/2次成功; 当前距低点0.78%; 最新日涨幅-6.07%; 状态bottom_area; 底部未确认
124,65.57372847740801,55.93209983856898,600262,北方股份,bottom_area,2026-03-23,23.1,33.47,2026-03-23,22.81,1.2713722051731815,6.707584392810176,31.849417388706307,30.982969823722726,False,-6.4777,3.7193,1,3,1,33.33333333333333,34.717715768981186,34.717715768981186,18.728627794826817,1.2713722051731815,历史1/3次成功; 当前距低点1.27%; 最新日涨幅-6.48%; 状态bottom_area; 底部未确认
125,65.11257589639531,54.61922688829854,002241,歌尔股份,bottom_area,2026-03-23,22.33,31.86,2026-03-23,22.25,0.35955056179774514,3.82022471910113,30.163214061519145,29.91211550533585,False,-4.6948,2.7547,1,2,1,50.0,36.8763557483731,36.8763557483731,19.640449438202257,0.35955056179774514,历史1/2次成功; 当前距低点0.36%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
126,64.83135430169139,55.07779021510446,688084,晶品特装,bottom_area,2026-03-23,61.45,86.44,2026-03-23,60.81,1.0524584772241417,8.89656306528531,29.650624710782044,28.91022674687644,False,-8.2562,2.392,1,4,1,25.0,28.830083565459613,28.830083565459613,18.94754152277586,1.0524584772241417,历史1/4次成功; 当前距低点1.05%; 最新日涨幅-8.26%; 状态bottom_area; 底部未确认
127,64.68074813006392,55.27854626904032,600301,华锡有色,bottom_area,2026-03-23,45.6,65.8,2026-03-23,44.98,1.3783903957314463,9.204090706980882,31.641337386018236,30.699088145896653,False,-8.0089,4.8113,1,3,1,33.33333333333333,32.51582278481012,32.51582278481012,18.621609604268556,1.3783903957314463,历史1/3次成功; 当前距低点1.38%; 最新日涨幅-8.01%; 状态bottom_area; 底部未确认
128,64.59457846195554,54.52199844424016,600184,光电股份,bottom_area,2026-03-23,14.42,19.72,2026-03-23,14.32,0.6983240223463663,6.28491620111732,27.383367139959425,26.8762677484787,False,-6.727,2.1256,1,2,1,50.0,40.50632911392405,40.50632911392405,19.301675977653634,0.6983240223463663,历史1/2次成功; 当前距低点0.70%; 最新日涨幅-6.73%; 状态bottom_area; 底部未确认
129,64.25384899960116,54.67755419677598,002554,惠博普,bottom_area,2026-03-23,3.54,5.13,2026-03-23,3.5,1.142857142857144,5.142857142857148,31.773879142300192,30.994152046783626,False,-2.2099,4.3409,1,5,1,20.0,28.404669260700388,28.404669260700388,18.857142857142858,1.142857142857144,历史1/5次成功; 当前距低点1.14%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
130,64.17283527563924,53.618752223756985,301551,无线传媒,bottom_area,2026-03-23,27.81,40.65,2026-03-23,27.77,0.1440403312927589,6.1217140799423815,31.68511685116851,31.58671586715867,False,-6.9277,3.7666,1,2,1,50.0,28.855721393034813,28.855721393034813,19.855959668707243,0.1440403312927589,历史1/2次成功; 当前距低点0.14%; 最新日涨幅-6.93%; 状态bottom_area; 底部未确认
131,64.12148426685401,54.24390622574655,002765,蓝黛科技,bottom_area,2026-03-23,9.83,13.66,2026-03-23,9.75,0.8205128205128212,6.256410256410251,28.62371888726208,28.03806734992679,False,-4.0976,2.6273,2,5,2,40.0,28.84234116406334,29.470802919708017,19.179487179487182,0.8205128205128212,历史2/5次成功; 当前距低点0.82%; 最新日涨幅-4.10%; 状态bottom_area; 底部未确认
132,63.89361942961083,54.12807880286288,688225,亚信安全,bottom_area,2026-03-23,16.85,23.2,2026-03-23,16.7,0.8982035928143841,6.407185628742516,28.01724137931035,27.370689655172402,False,-7.3667,1.1814,2,5,2,40.0,29.171951583224075,36.786114221724524,19.101796407185617,0.8982035928143841,历史2/5次成功; 当前距低点0.90%; 最新日涨幅-7.37%; 状态bottom_area; 底部未确认
133,63.58838617992179,53.37154715341157,301518,长华化学,bottom_area,2026-03-23,38.5,52.76,2026-03-23,38.35,0.3911342894393705,7.953063885267267,27.312357846853676,27.02805155420773,False,-7.9608,5.8533,1,3,1,33.33333333333333,55.817490494296564,55.817490494296564,19.60886571056063,0.3911342894393705,历史1/3次成功; 当前距低点0.39%; 最新日涨幅-7.96%; 状态bottom_area; 底部未确认
134,63.478801087764474,53.46796627451038,300562,乐心医疗,bottom_area,2026-03-23,12.06,17.45,2026-03-23,11.99,0.5838198498748981,7.08924103419516,31.28939828080229,30.888252148997132,False,-7.9389,5.1142,2,5,2,40.0,21.769223291533006,22.71604938271605,19.416180150125104,0.5838198498748981,历史2/5次成功; 当前距低点0.58%; 最新日涨幅-7.94%; 状态bottom_area; 底部未确认
135,63.24620420274527,54.04189549932642,002380,科远智慧,bottom_area,2026-03-23,31.13,43.0,2026-03-23,30.71,1.3676326929338918,9.08498860306089,28.58139534883721,27.6046511627907,False,-7.763,6.5523,1,3,1,33.33333333333333,25.735294117647072,25.735294117647072,18.632367307066108,1.3676326929338918,历史1/3次成功; 当前距低点1.37%; 最新日涨幅-7.76%; 状态bottom_area; 底部未确认
