rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.03142251041483,87.84845709702284,603348,文灿股份,bottom_area,2024-01-23,28.17,2024-01-23,27.62,1.9913106444605384,3.330919623461253,32.137592137592144,False,0.1422,1.2755,4,4,4,100.0,21.33680304512298,31.539888682745836,8.008689355539463,1.9913106444605384,历史4/4次成功; 当前距低点1.99%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
146,72.81755591207848,67.01165542788883,688115,思林杰,bottom_area,2024-01-23,25.15,2024-01-23,24.99,0.6402561024409771,3.641456582633054,28.94512368495878,False,-3.4549,3.5244,3,4,3,75.0,19.44322226588305,23.658728081654015,9.359743897559024,0.6402561024409771,历史3/4次成功; 当前距低点0.64%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
147,72.69074889870846,71.2794866997289,301382,蜂助手,confirmed_rebound,2024-01-23,29.85,2024-01-22,28.71,3.970741901776386,11.529083942877055,28.759305210918107,False,1.4961,6.4226,1,1,1,100.0,16.735366859027195,16.735366859027195,6.029258098223615,3.970741901776386,历史1/1次成功; 当前距低点3.97%; 最新日涨幅1.50%; 状态confirmed_rebound; 底部未确认
148,72.56266818348988,69.88276048772218,603229,奥翔药业,bottom_area,2024-01-23,10.9,2024-01-23,10.58,3.0245746691871482,3.5916824196597426,32.9531051964512,False,1.5843,0.7811,2,3,2,66.66666666666666,26.30174229463547,41.48479427549196,6.975425330812852,3.0245746691871482,历史2/3次成功; 当前距低点3.02%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
149,71.74539791620143,66.9245609020693,605069,正和生态,bottom_area,2024-01-23,8.26,2024-01-23,8.15,1.3496932515337352,2.6993865030674704,28.130511463844794,False,-1.0778,5.259,2,3,2,66.66666666666666,12.33975725214817,12.604042806183122,8.650306748466265,1.3496932515337352,历史2/3次成功; 当前距低点1.35%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
150,71.68437346437346,67.38,603273,天元智能,bottom_area,2024-01-23,20.35,2024-01-22,20.0,1.750000000000007,8.000000000000007,30.747922437673125,False,0.5932,10.4957,1,2,1,50.0,201.34228187919464,201.34228187919464,8.249999999999993,1.750000000000007,历史1/2次成功; 当前距低点1.75%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
151,71.40813065783907,71.06148924687868,000619,海螺新材,bottom_area,2024-01-23,5.74,2024-01-23,5.48,4.744525547445251,8.576642335766419,27.894736842105257,False,-4.3333,7.3259,2,2,2,100.0,30.854879005665808,32.01692524682651,5.25547445255475,4.744525547445251,历史2/2次成功; 当前距低点4.74%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
152,70.95696843386605,65.97753205254213,002861,瀛通通讯,bottom_area,2024-01-23,11.13,2024-01-23,11.0,1.181818181818189,4.818181818181812,28.478543563068925,False,-3.5529,4.958,2,3,2,66.66666666666666,15.40543462591899,18.668012108980825,8.818181818181811,1.181818181818189,历史2/3次成功; 当前距低点1.18%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
153,70.86504186332071,70.5882252935421,300416,苏试试验,bottom_area,2024-01-23,13.77,2024-01-23,13.14,4.794520547945198,5.327245053272445,28.664495114006517,False,2.1513,2.2935,1,1,1,100.0,12.901785714285719,12.901785714285719,5.205479452054802,4.794520547945198,历史1/1次成功; 当前距低点4.79%; 最新日涨幅2.15%; 状态bottom_area; 底部未确认
154,70.6676363761176,68.24010312400719,603033,三维股份,bottom_area,2024-01-23,13.69,2024-01-23,13.27,3.165033911077618,4.6721929163526825,29.862579281183944,False,1.7088,0.2694,2,3,2,66.66666666666666,19.192009540846744,24.922480620155024,6.834966088922383,3.165033911077618,历史2/3次成功; 当前距低点3.17%; 最新日涨幅1.71%; 状态bottom_area; 底部未确认
155,70.61308997128492,70.06192205196537,002093,国脉科技,confirmed_rebound,2024-01-23,6.61,2024-01-22,6.32,4.588607594936709,11.234177215189872,28.828828828828833,False,1.5361,0.7385,1,1,1,100.0,17.76315789473684,17.76315789473684,5.4113924050632916,4.588607594936709,历史1/1次成功; 当前距低点4.59%; 最新日涨幅1.54%; 状态confirmed_rebound; 底部未确认
156,70.58659357269536,66.95865206102528,002589,瑞康医药,bottom_area,2024-01-23,2.75,2024-01-23,2.69,2.2304832713754665,2.6022304832713696,28.457446808510632,False,0.365,1.8567,2,4,2,50.0,20.291150106243748,28.49162011173183,7.769516728624534,2.2304832713754665,历史2/4次成功; 当前距低点2.23%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
157,70.41850585085238,66.08090093918409,688001,华兴源创,bottom_area,2024-01-23,25.67,2024-01-23,25.25,1.66336633663367,2.8910891089108928,30.24861878453039,False,-0.7347,0.2926,2,4,2,50.0,31.093420358649794,35.3639240506329,8.33663366336633,1.66336633663367,历史2/4次成功; 当前距低点1.66%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
158,69.92701629930735,66.65170963073454,300572,安车检测,bottom_area,2024-01-23,12.8,2024-01-23,12.49,2.4819855884707804,3.442754203362688,31.67396061269147,False,0.0,3.4132,2,4,2,50.0,21.723853615311352,31.306715063520883,7.51801441152922,2.4819855884707804,历史2/4次成功; 当前距低点2.48%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
159,69.27493904564716,65.56701149881748,300386,飞天诚信,bottom_area,2024-01-23,8.7,2024-01-23,8.52,2.112676056338025,3.521126760563389,27.17948717948718,False,-0.6849,1.953,2,3,2,66.66666666666666,14.3937969924812,15.037593984962406,7.8873239436619755,2.112676056338025,历史2/3次成功; 当前距低点2.11%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
160,69.19727465717244,67.18984518759578,000670,盈方微,bottom_area,2024-01-23,5.69,2024-01-23,5.5,3.4545454545454617,4.363636363636368,30.90452261306533,False,0.708,1.5876,2,3,2,66.66666666666666,17.094312673616972,23.28519855595668,6.545454545454539,3.4545454545454617,历史2/3次成功; 当前距低点3.45%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
161,68.22605872985761,65.1631835413223,002357,富临运业,bottom_area,2024-01-23,6.34,2024-01-23,6.18,2.588996763754048,3.8834951456310716,28.13953488372093,False,-3.0581,8.8779,2,3,2,66.66666666666666,28.276502666746573,31.941031941031934,7.411003236245953,2.588996763754048,历史2/3次成功; 当前距低点2.59%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
162,68.16734874698545,65.20355097537738,002272,川润股份,bottom_area,2024-01-23,5.39,2024-01-23,5.25,2.6666666666666607,5.714285714285711,27.083333333333336,False,-3.2316,3.2079,2,3,2,66.66666666666666,29.44561456296072,48.337595907928375,7.33333333333334,2.6666666666666607,历史2/3次成功; 当前距低点2.67%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
163,68.07955505113871,63.90138741262117,002331,皖通科技,bottom_area,2024-01-23,7.28,2024-01-23,7.16,1.6759776536312863,3.3519553072625725,28.61415752741774,False,-0.9524,2.2997,2,4,2,50.0,19.530196037099497,21.247892074199,8.324022346368714,1.6759776536312863,历史2/4次成功; 当前距低点1.68%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
164,65.89444523909779,61.68010333689373,300602,飞荣达,confirmed_rebound,2024-01-23,13.26,2024-01-22,13.06,1.5313935681470083,11.485451761102603,27.88514632799558,False,0.3026,2.5016,1,2,1,50.0,26.890756302520995,26.890756302520995,8.468606431852994,1.5313935681470083,历史1/2次成功; 当前距低点1.53%; 最新日涨幅0.30%; 状态confirmed_rebound; 底部未确认
165,65.27406225522037,65.10422514614349,002172,澳洋健康,bottom_area,2024-01-23,3.45,2024-01-23,3.29,4.8632218844984845,9.118541033434644,29.09482758620689,False,-5.4795,7.9186,3,4,3,75.0,21.114898079570036,29.824561403508774,5.136778115501516,4.8632218844984845,历史3/4次成功; 当前距低点4.86%; 最新日涨幅-5.48%; 状态bottom_area; 底部未确认
166,65.22503216271838,62.119078250207984,000701,厦门信达,bottom_area,2024-01-23,4.62,2024-01-23,4.51,2.43902439024391,3.5476718403547705,27.72435897435898,False,0.4348,3.2142,1,2,1,50.0,30.161579892280066,30.161579892280066,7.56097560975609,2.43902439024391,历史1/2次成功; 当前距低点2.44%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
167,65.03510694681731,63.08588333458312,300458,全志科技,bottom_area,2024-01-23,17.93,2024-01-22,17.34,3.4025374855824673,8.419838523644756,28.992628992629,False,2.2818,1.7538,2,4,2,50.0,13.836929041457784,17.541498429789147,6.597462514417534,3.4025374855824673,历史2/4次成功; 当前距低点3.40%; 最新日涨幅2.28%; 状态bottom_area; 底部未确认
168,64.8708922242111,61.98056595903137,300655,晶瑞电材,bottom_area,2024-01-23,7.87,2024-01-23,7.67,2.60756192959583,3.1290743155149965,27.436140018921478,False,1.8111,1.3003,1,2,1,50.0,31.482834185536895,31.482834185536895,7.39243807040417,2.60756192959583,历史1/2次成功; 当前距低点2.61%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
169,64.18764015876931,63.23447346318456,002617,露笑科技,bottom_area,2024-01-23,5.44,2024-01-23,5.22,4.2145593869731925,4.5977011494252915,28.395061728395067,False,3.4221,1.358,2,4,2,50.0,24.589617556362565,36.60589060308556,5.7854406130268075,4.2145593869731925,历史2/4次成功; 当前距低点4.21%; 最新日涨幅3.42%; 状态bottom_area; 底部未确认
170,64.13382394297636,60.93789623293391,002009,天奇股份,bottom_area,2024-01-23,11.04,2024-01-23,10.79,2.3169601482854496,4.170528266913819,31.098339719029376,False,-0.6301,2.7288,1,2,1,50.0,44.78798586572438,44.78798586572438,7.683039851714551,2.3169601482854496,历史1/2次成功; 当前距低点2.32%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
171,63.95447989373734,62.799055877014595,688083,中望软件,bottom_area,2024-01-23,76.69,2024-01-23,73.71,4.042870709537382,4.46343779677114,27.493606138107417,False,2.1172,1.3251,2,4,2,50.0,20.144091907310933,21.52777777777778,5.9571292904626185,4.042870709537382,历史2/4次成功; 当前距低点4.04%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
172,63.83419769230765,60.242799999999974,300558,贝达药业,bottom_area,2024-01-23,41.6,2024-01-22,40.8,1.960784313725501,7.696078431372551,32.60654112983152,False,1.4634,0.7095,1,2,1,50.0,14.211764705882352,14.211764705882352,8.039215686274499,1.960784313725501,历史1/2次成功; 当前距低点1.96%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
173,63.55160055187671,60.942619144074804,000002,万科A,bottom_area,2024-01-23,9.18,2024-01-23,8.93,2.799552071668533,3.1354983202687694,27.398373983739845,False,1.4365,0.8045,1,2,1,50.0,28.255902513328245,28.255902513328245,7.200447928331467,2.799552071668533,历史1/2次成功; 当前距低点2.80%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
174,62.31054030200802,59.839408441342655,300657,弘信电子,confirmed_rebound,2024-01-23,15.74,2024-01-22,15.3,2.875816993464049,10.326797385620903,31.23595505617977,False,2.1415,2.1459,1,2,1,50.0,33.47457627118643,33.47457627118643,7.124183006535952,2.875816993464049,历史1/2次成功; 当前距低点2.88%; 最新日涨幅2.14%; 状态confirmed_rebound; 底部未确认
175,62.08781772068885,60.58481838979121,000566,海南海药,bottom_area,2024-01-23,3.91,2024-01-23,3.77,3.713527851458889,4.244031830238731,27.63915547024952,False,0.7732,0.982,1,2,1,50.0,37.53581661891116,37.53581661891116,6.286472148541112,3.713527851458889,历史1/2次成功; 当前距低点3.71%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
176,60.38193148321464,59.04113821138214,600992,贵绳股份,bottom_area,2024-01-23,12.77,2024-01-23,12.3,3.8211382113821046,4.471544715447146,29.3103448275862,False,0.0,2.1582,1,3,1,33.33333333333333,61.79906542056074,61.79906542056074,6.178861788617896,3.8211382113821046,历史1/3次成功; 当前距低点3.82%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
177,60.050327950996525,58.94622679888126,600325,华发股份,bottom_area,2024-01-23,6.46,2024-01-23,6.21,4.025764895330113,4.669887278582931,27.198124267291906,False,3.36,1.3882,1,2,1,50.0,32.553606237816766,32.553606237816766,5.974235104669888,4.025764895330113,历史1/2次成功; 当前距低点4.03%; 最新日涨幅3.36%; 状态bottom_area; 底部未确认
178,59.894528878775226,56.177454005416806,000860,顺鑫农业,bottom_area,2024-01-23,18.0,2024-01-23,17.71,1.637492941840763,3.218520609824959,31.46284829721362,False,-1.4778,1.0916,1,2,1,50.0,10.865257595772784,10.865257595772784,8.362507058159238,1.637492941840763,历史1/2次成功; 当前距低点1.64%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
179,59.78442119526227,57.68161867025165,000547,航天发展,bottom_area,2024-01-23,6.94,2024-01-23,6.73,3.1203566121842488,3.7147102526002973,32.29376257545271,False,1.909,0.9309,1,2,1,50.0,14.656084656084673,14.656084656084673,6.879643387815753,3.1203566121842488,历史1/2次成功; 当前距低点3.12%; 最新日涨幅1.91%; 状态bottom_area; 底部未确认
180,59.76014962920349,57.73225464344407,688321,微芯生物,bottom_area,2024-01-23,17.48,2024-01-23,16.94,3.187721369539546,3.8961038961038965,29.73869763583575,False,1.451,0.8895,1,2,1,50.0,15.754082612872244,15.754082612872244,6.8122786304604555,3.187721369539546,历史1/2次成功; 当前距低点3.19%; 最新日涨幅1.45%; 状态bottom_area; 底部未确认
181,59.458188405797145,56.39333333333336,000069,华侨城A,bottom_area,2024-01-23,2.76,2024-01-23,2.7,2.2222222222222077,3.7037037037036904,29.319371727748685,False,-0.361,0.6189,1,2,1,50.0,19.193548387096765,19.193548387096765,7.777777777777793,2.2222222222222077,历史1/2次成功; 当前距低点2.22%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
182,59.001058676604416,56.993338787499326,002007,华兰生物,bottom_area,2024-01-23,18.48,2024-01-23,17.91,3.1825795644891137,3.6850921273031836,27.046843177189412,False,1.9305,0.6687,1,2,1,50.0,11.718388142658643,11.718388142658643,6.817420435510887,3.1825795644891137,历史1/2次成功; 当前距低点3.18%; 最新日涨幅1.93%; 状态bottom_area; 底部未确认
183,58.74950366847781,58.071102933275995,002366,融发核电,bottom_area,2024-01-23,4.28,2024-01-23,4.1,4.390243902439039,5.365853658536601,29.188255613126085,False,2.3923,1.8047,2,5,2,40.0,20.64977973568282,25.0,5.609756097560962,4.390243902439039,历史2/5次成功; 当前距低点4.39%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
184,58.370149332402534,55.27634791447531,300702,天宇股份,bottom_area,2024-01-23,17.17,2024-01-23,16.81,2.1415823914336887,3.271861986912557,30.53719008264463,False,-0.1163,1.0045,1,2,1,50.0,12.199762187871588,12.199762187871588,7.858417608566312,2.1415823914336887,历史1/2次成功; 当前距低点2.14%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
185,58.06418564458924,56.27811377043761,600171,上海贝岭,bottom_area,2024-01-23,11.69,2024-01-23,11.31,3.359858532272316,3.8019451812555234,31.990378833433546,False,2.0961,0.964,1,2,1,50.0,10.046189376443415,10.046189376443415,6.640141467727684,3.359858532272316,历史1/2次成功; 当前距低点3.36%; 最新日涨幅2.10%; 状态bottom_area; 底部未确认
186,57.98026388539645,55.476836778507035,002655,共达电声,bottom_area,2024-01-23,9.95,2024-01-23,9.69,2.6831785345717214,3.818369453044386,29.98554913294798,False,-0.2006,2.3563,1,2,1,50.0,19.91657977059437,19.91657977059437,7.316821465428279,2.6831785345717214,历史1/2次成功; 当前距低点2.68%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
187,57.961789163639104,56.25588164163581,002705,新宝股份,bottom_area,2024-01-23,12.96,2024-01-23,12.53,3.4317637669593095,4.229848363926585,27.151162790697676,False,1.7268,0.7348,1,2,1,50.0,10.808080808080812,10.808080808080812,6.568236233040691,3.4317637669593095,历史1/2次成功; 当前距低点3.43%; 最新日涨幅1.73%; 状态bottom_area; 底部未确认
188,57.828265018110315,54.89917108336482,601633,长城汽车,bottom_area,2024-01-23,22.51,2024-01-23,22.01,2.2716946842344385,2.907769195820068,29.68051118210862,False,0.4911,0.2181,1,4,1,25.0,10.12706969580286,10.12706969580286,7.728305315765562,2.2716946842344385,历史1/4次成功; 当前距低点2.27%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
189,57.673300840004664,54.27506948640484,300512,中亚股份,bottom_area,2024-01-23,6.74,2024-01-23,6.62,1.8126888217522674,5.740181268882173,27.808069792802613,False,-3.0216,1.0961,1,2,1,50.0,12.999999999999995,12.999999999999995,8.187311178247732,1.8126888217522674,历史1/2次成功; 当前距低点1.81%; 最新日涨幅-3.02%; 状态bottom_area; 底部未确认
190,57.497249351107115,55.520659090909085,688070,纵横股份,bottom_area,2024-01-23,28.37,2024-01-23,27.5,3.163636363636367,4.872727272727272,30.90452261306532,False,-0.1056,1.2087,1,2,1,50.0,26.04166666666665,26.04166666666665,6.836363636363633,3.163636363636367,历史1/2次成功; 当前距低点3.16%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
191,56.51746041604394,53.985716471188205,002799,环球印务,bottom_area,2024-01-23,8.7,2024-01-23,8.48,2.594339622641496,3.6556603773584753,30.662305805396567,False,-1.1364,2.2312,1,2,1,50.0,10.810810810810821,10.810810810810821,7.405660377358505,2.594339622641496,历史1/2次成功; 当前距低点2.59%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
192,55.77678714812954,52.42432999400638,688121,卓然股份,bottom_area,2024-01-23,16.31,2024-01-23,16.03,1.7467248908296789,3.9301310043668054,27.95505617977528,False,-0.7304,1.9128,1,3,1,33.33333333333333,11.470588235294118,11.470588235294118,8.253275109170321,1.7467248908296789,历史1/3次成功; 当前距低点1.75%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
193,55.25417021276597,50.23106382978724,603038,华立股份,bottom_area,2024-01-23,13.53,2024-01-23,13.53,0.0,4.730229120473027,30.96938775510205,False,-9.98,18.3054,1,2,1,50.0,21.134751773049636,21.134751773049636,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
194,54.25172903018802,54.08065633694129,688047,龙芯中科,bottom_area,2024-01-23,89.78,2024-01-23,85.64,4.834189631013546,6.5039701074264284,31.12987535182951,False,3.457,1.2738,1,2,1,50.0,16.304347826086957,16.304347826086957,5.165810368986455,4.834189631013546,历史1/2次成功; 当前距低点4.83%; 最新日涨幅3.46%; 状态bottom_area; 底部未确认
