rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.48947914023805,80.87124341901402,605258,协和电子,bottom_area,2022-09-05,22.7,2022-09-01,22.37,1.4751899865891742,3.933839964237814,28.98412698412698,False,-1.689,1.7925,1,1,1,100.0,49.971379507727534,49.971379507727534,8.524810013410827,1.4751899865891742,历史1/1次成功; 当前距低点1.48%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
14,80.55374645892176,76.7546489041045,002534,西子洁能,bottom_area,2022-09-05,17.88,2022-09-02,17.45,2.464183381088824,4.756446991404022,29.38081748280049,False,0.846,1.6016,1,1,1,100.0,17.489177489177486,17.489177489177486,7.535816618911177,2.464183381088824,历史1/1次成功; 当前距低点2.46%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
15,80.23798774294349,76.838073008073,000761,本钢板材,bottom_area,2022-09-05,3.39,2022-07-15,3.3,2.7272727272727364,8.484848484848492,31.818181818181817,True,1.194,0.1241,1,1,1,100.0,11.969111969111971,11.969111969111971,7.2727272727272645,2.7272727272727364,历史1/1次成功; 当前距低点2.73%; 最新日涨幅1.19%; 状态bottom_area; 底部已确认
16,79.65768993307991,73.76497098646036,002110,三钢闽光,bottom_area,2022-09-05,5.22,2022-08-31,5.17,0.9671179883945807,1.547388781431336,30.41722745625841,False,0.3846,0.3728,1,1,1,100.0,22.90322580645161,22.90322580645161,9.03288201160542,0.9671179883945807,历史1/1次成功; 当前距低点0.97%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
17,79.30211250668,74.4945623433855,002196,方正电机,bottom_area,2022-09-05,8.29,2022-09-01,8.15,1.71779141104293,5.521472392638028,27.29705619982159,False,-0.2407,1.7285,1,1,1,100.0,18.661971830985923,18.661971830985923,8.28220858895707,1.71779141104293,历史1/1次成功; 当前距低点1.72%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
18,78.79699171792436,76.05308886971528,603178,圣龙股份,bottom_area,2022-09-05,11.17,2022-09-02,10.83,3.1394275161588165,4.801477377654659,28.373015873015866,False,0.0,1.2256,1,1,1,100.0,21.994535519125673,21.994535519125673,6.860572483841184,3.1394275161588165,历史1/1次成功; 当前距低点3.14%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
19,78.37540750265325,76.7117785698139,605208,永茂泰,bottom_area,2022-09-05,17.43,2022-09-01,16.78,3.8736591179976076,9.356376638855782,28.44349680170575,True,-2.5713,4.5163,2,2,2,100.0,31.149039563701308,46.887631366208595,6.126340882002393,3.8736591179976076,历史2/2次成功; 当前距低点3.87%; 最新日涨幅-2.57%; 状态bottom_area; 底部已确认
20,78.29302976224754,74.87756202094144,601606,长城军工,bottom_area,2022-09-05,11.97,2022-08-29,11.66,2.658662092624361,5.488850771869645,27.033792240300375,False,-1.1561,1.3586,2,2,2,100.0,15.587696731854795,18.886462882096076,7.341337907375639,2.658662092624361,历史2/2次成功; 当前距低点2.66%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
21,78.20092606745565,72.26084006233178,300611,美力科技,bottom_area,2022-09-05,9.44,2022-09-05,9.36,0.8547008547008554,3.3119658119658175,32.71028037383178,False,-1.6667,3.246,1,1,1,100.0,35.911602209944746,35.911602209944746,9.145299145299145,0.8547008547008554,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
22,77.65572707606393,74.92776191883787,002801,微光股份,bottom_area,2022-09-05,28.73,2022-09-01,27.86,3.122756640344584,7.465900933237624,27.636363636363637,True,-0.1043,1.805,1,1,1,100.0,29.019607843137262,29.019607843137262,6.8772433596554166,3.122756640344584,历史1/1次成功; 当前距低点3.12%; 最新日涨幅-0.10%; 状态bottom_area; 底部已确认
23,77.52994061373151,72.14946233100333,000799,酒鬼酒,bottom_area,2022-09-05,137.93,2022-09-05,136.26,1.22559812123882,4.821664464993411,27.858958068614996,False,-4.0153,1.9191,1,1,1,100.0,10.235623910902333,10.235623910902333,8.77440187876118,1.22559812123882,历史1/1次成功; 当前距低点1.23%; 最新日涨幅-4.02%; 状态bottom_area; 底部未确认
24,77.4681405179034,73.04521900044524,603191,望变电气,bottom_area,2022-09-05,22.89,2022-09-02,22.46,1.9145146927871761,3.6064113980409562,28.924050632911392,False,-0.4783,3.7058,1,1,1,100.0,13.281249999999995,13.281249999999995,8.085485307212824,1.9145146927871761,历史1/1次成功; 当前距低点1.91%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
25,77.30316687107624,71.23486827169675,002747,埃斯顿,bottom_area,2022-09-05,18.43,2022-09-05,18.3,0.7103825136611968,2.7868852459016282,31.177134261000372,False,-1.8114,1.7735,2,2,2,100.0,11.959894638947768,13.690987124463508,9.289617486338804,0.7103825136611968,历史2/2次成功; 当前距低点0.71%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
26,76.36802610728249,74.50003824171286,688135,利扬芯片,bottom_area,2022-09-05,30.55,2022-09-01,29.46,3.6999321113374064,6.1439239646978905,27.259259259259256,False,-1.4834,1.7386,2,2,2,100.0,26.321954062162078,40.41850220264317,6.3000678886625945,3.6999321113374064,历史2/2次成功; 当前距低点3.70%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
27,76.23412729744517,70.64180478786774,688288,鸿泉技术,bottom_area,2022-09-05,19.15,2022-09-05,18.96,1.002109704641338,5.432489451476781,30.600292825768665,False,-2.4949,0.7781,2,3,2,66.66666666666666,28.064237891308274,41.992882562277565,8.997890295358662,1.002109704641338,历史2/3次成功; 当前距低点1.00%; 最新日涨幅-2.49%; 状态bottom_area; 底部未确认
28,75.8491535032277,72.046179020055,300428,立中集团,bottom_area,2022-09-05,29.8,2022-09-02,29.13,2.300034328870586,6.968760727772061,30.642857142857142,False,-2.2951,1.6246,1,1,1,100.0,12.635791881074907,12.635791881074907,7.699965671129415,2.300034328870586,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-2.30%; 状态bottom_area; 底部未确认
29,75.47199280351832,71.79513312072241,002585,双星新材,bottom_area,2022-09-05,19.37,2022-09-01,18.92,2.3784355179703978,6.5539112050739865,30.389992641648263,False,-1.3245,3.2505,1,1,1,100.0,12.247129579004932,12.247129579004932,7.621564482029602,2.3784355179703978,历史1/1次成功; 当前距低点2.38%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
30,75.27696743618029,69.66688332278711,688237,超卓航科,bottom_area,2022-09-05,55.0,2022-09-02,54.49,0.935951550743252,5.523949348504309,29.417098445595858,False,-2.1178,4.0987,1,1,1,100.0,22.961574507966244,22.961574507966244,9.064048449256749,0.935951550743252,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-2.12%; 状态bottom_area; 底部未确认
31,75.26913336376846,74.6734240260327,002350,北京科锐,bottom_area,2022-09-05,8.9,2022-09-02,8.51,4.5828437132785025,7.638072855464165,30.813008130081304,True,1.7143,7.1963,1,1,1,100.0,23.07692307692308,23.07692307692308,5.417156286721498,4.5828437132785025,历史1/1次成功; 当前距低点4.58%; 最新日涨幅1.71%; 状态bottom_area; 底部已确认
32,75.19494961726862,73.12325606778587,300707,威唐工业,bottom_area,2022-09-05,18.46,2022-09-02,17.83,3.533370723499734,7.0667414469994485,32.35963581183612,True,-1.2306,2.0723,1,1,1,100.0,24.351297405189634,24.351297405189634,6.4666292765002655,3.533370723499734,历史1/1次成功; 当前距低点3.53%; 最新日涨幅-1.23%; 状态bottom_area; 底部已确认
33,74.8865862798326,72.21429348978582,688058,宝兰德,bottom_area,2022-09-05,41.67,2022-08-31,40.42,3.0925284512617517,7.397328055418097,31.49152542372881,True,-3.0705,1.4664,1,1,1,100.0,24.27558257345491,24.27558257345491,6.907471548738249,3.0925284512617517,历史1/1次成功; 当前距低点3.09%; 最新日涨幅-3.07%; 状态bottom_area; 底部已确认
34,74.73597391039478,70.21943272766853,000037,深南电A,bottom_area,2022-09-05,8.24,2022-09-05,8.1,1.7283950617284023,4.5679012345679135,31.41405588484336,False,-2.7155,9.3421,3,5,3,60.0,32.47405090542621,45.16765285996055,8.271604938271599,1.7283950617284023,历史3/5次成功; 当前距低点1.73%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
35,74.45154325153997,72.94201810347708,002669,康达新材,bottom_area,2022-09-05,13.24,2022-09-01,12.74,3.924646781789639,5.57299843014128,27.981910684002266,False,1.4559,2.2719,1,1,1,100.0,14.89361702127659,14.89361702127659,6.075353218210362,3.924646781789639,历史1/1次成功; 当前距低点3.92%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
36,74.39301398656355,72.97669006749052,002169,智光电气,bottom_area,2022-09-05,9.12,2022-09-02,8.77,3.9908779931584912,6.49942987457241,30.72669826224329,False,0.6623,8.772,1,1,1,100.0,15.891891891891898,15.891891891891898,6.009122006841509,3.9908779931584912,历史1/1次成功; 当前距低点3.99%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
37,73.95037028079527,71.67766386554624,002043,兔宝宝,bottom_area,2022-09-05,8.61,2022-08-04,8.33,3.361344537815118,8.403361344537807,30.2928870292887,True,-0.3472,1.7266,1,1,1,100.0,14.470588235294123,14.470588235294123,6.638655462184882,3.361344537815118,历史1/1次成功; 当前距低点3.36%; 最新日涨幅-0.35%; 状态bottom_area; 底部已确认
38,73.38935859741957,70.2657693621238,002617,露笑科技,bottom_area,2022-09-05,11.72,2022-09-02,11.41,2.7169149868536415,4.294478527607364,28.99813316739266,False,0.7739,2.748,2,3,2,66.66666666666666,24.589617556362565,36.60589060308556,7.283085013146359,2.7169149868536415,历史2/3次成功; 当前距低点2.72%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
39,72.94491670426156,71.52239754858384,688045,必易微,bottom_area,2022-09-05,61.34,2022-09-01,59.0,3.9661016949152597,7.084745762711863,28.743961352657006,True,-0.5674,5.5585,1,1,1,100.0,21.048975338659265,21.048975338659265,6.033898305084741,3.9661016949152597,历史1/1次成功; 当前距低点3.97%; 最新日涨幅-0.57%; 状态bottom_area; 底部已确认
40,72.85996132868686,67.08521126353816,688286,敏芯股份,bottom_area,2022-09-05,46.77,2022-09-05,46.46,0.6672406371071938,4.821351700387434,29.723188625018903,False,-3.0874,1.6996,1,1,1,100.0,16.00279524807827,16.00279524807827,9.332759362892807,0.6672406371071938,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
41,72.37480604072746,70.22644888050897,002119,康强电子,bottom_area,2022-09-05,13.01,2022-09-01,12.58,3.418124006359298,5.166931637519875,30.8030803080308,False,-0.4591,5.1697,1,1,1,100.0,16.557911908646,16.557911908646,6.581875993640702,3.418124006359298,历史1/1次成功; 当前距低点3.42%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
42,68.18009810555074,68.10606976884546,000547,航天发展,bottom_area,2022-09-05,11.04,2022-08-31,10.52,4.942965779467677,7.414448669201532,30.789473684210527,True,-0.8086,1.8064,1,1,1,100.0,14.656084656084673,14.656084656084673,5.057034220532324,4.942965779467677,历史1/1次成功; 当前距低点4.94%; 最新日涨幅-0.81%; 状态bottom_area; 底部已确认
43,63.860767800373075,59.89049878011807,002520,日发精机,bottom_area,2022-09-05,6.23,2022-09-01,6.13,1.6313213703099598,3.7520391517128946,29.62112514351321,False,-0.9539,2.1924,1,2,1,50.0,30.752212389380546,30.752212389380546,8.368678629690042,1.6313213703099598,历史1/2次成功; 当前距低点1.63%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
44,62.30606301885328,58.08726998517274,605319,无锡振华,bottom_area,2022-09-05,13.81,2022-08-29,13.63,1.3206162876008782,5.209097578870132,27.345415778251603,False,-0.4326,0.6479,1,2,1,50.0,17.248790972595383,17.248790972595383,8.679383712399122,1.3206162876008782,历史1/2次成功; 当前距低点1.32%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
45,59.08929584486716,56.32097665342749,688165,埃夫特,bottom_area,2022-09-05,8.26,2022-09-02,8.06,2.4813895781637627,5.583126550868477,28.4826974267968,False,-1.7836,0.539,1,2,1,50.0,21.98142414860681,21.98142414860681,7.518610421836238,2.4813895781637627,历史1/2次成功; 当前距低点2.48%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
46,57.305291660054124,52.87863578987104,601966,玲珑轮胎,bottom_area,2022-09-05,21.92,2022-09-05,21.75,0.7816091954023066,3.4482758620689653,28.21782178217822,False,-2.3173,0.6626,1,2,1,50.0,22.476907287033857,22.476907287033857,9.218390804597695,0.7816091954023066,历史1/2次成功; 当前距低点0.78%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
47,56.30258510929478,51.74545681063123,000625,长安汽车,bottom_area,2022-09-05,14.08,2022-09-05,14.0,0.571428571428572,2.7857142857142896,32.95019157088122,False,-2.2222,2.5907,1,2,1,50.0,13.808139534883724,13.808139534883724,9.428571428571429,0.571428571428572,历史1/2次成功; 当前距低点0.57%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
48,48.40515958832363,47.669324379776725,002607,中公教育,confirmed_rebound,2022-09-05,4.47,2022-08-25,4.29,4.195804195804189,10.023310023310017,28.02013422818792,True,-1.5419,1.3489,1,4,1,25.0,18.337408312958438,18.337408312958438,5.804195804195811,4.195804195804189,历史1/4次成功; 当前距低点4.20%; 最新日涨幅-1.54%; 状态confirmed_rebound; 底部已确认
