rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.12292192881749,87.6046153846154,300735,光弘科技,bottom_area,2024-01-23,18.09,2024-01-22,17.55,3.0769230769230718,8.660968660968658,27.178423236514526,False,2.6092,3.0496,3,3,3,100.0,50.43111523258737,93.48973607038124,11.923076923076929,3.0769230769230718,历史3/3次成功; 当前距低点3.08%; 最新日涨幅2.61%; 状态bottom_area; 底部未确认
74,76.49366487995691,70.77783098131984,300567,精测电子,bottom_area,2024-01-23,61.79,2024-01-23,59.8,3.327759197324418,4.448160535117063,32.78633247161965,False,-0.6592,1.8561,1,1,1,100.0,18.414634146341452,18.414634146341452,11.672240802675582,3.327759197324418,历史1/1次成功; 当前距低点3.33%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
75,76.36376813781814,71.76298404474342,605188,国光连锁,bottom_area,2024-01-23,7.76,2024-01-23,7.45,4.16107382550335,4.832214765100663,29.383886255924175,False,-0.3851,1.5245,2,2,2,100.0,17.259313800489593,19.218749999999993,10.838926174496649,4.16107382550335,历史2/2次成功; 当前距低点4.16%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
76,76.2213295648982,72.26684333975551,002600,领益智造,bottom_area,2024-01-23,5.19,2024-01-22,4.96,4.637096774193557,9.677419354838717,27.272727272727277,False,3.5928,1.0879,3,4,3,75.0,24.163569811380693,38.381201044386415,10.362903225806443,4.637096774193557,历史3/4次成功; 当前距低点4.64%; 最新日涨幅3.59%; 状态bottom_area; 底部未确认
77,76.14682284874436,67.01165542788883,688115,思林杰,bottom_area,2024-01-23,25.15,2024-01-23,24.99,0.6402561024409771,3.641456582633054,28.94512368495878,False,-3.4549,3.5244,3,4,3,75.0,19.44322226588305,23.658728081654015,14.35974389755902,0.6402561024409771,历史3/4次成功; 当前距低点0.64%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
78,75.96827414199913,71.96192205196536,002093,国脉科技,bottom_area,2024-01-23,6.61,2024-01-22,6.32,4.588607594936709,11.234177215189872,28.828828828828833,False,1.5361,0.7385,1,1,1,100.0,17.76315789473684,17.76315789473684,10.41139240506329,4.588607594936709,历史1/1次成功; 当前距低点4.59%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
79,74.99542997542996,67.38,603273,天元智能,bottom_area,2024-01-23,20.35,2024-01-22,20.0,1.750000000000007,8.000000000000007,30.747922437673125,False,0.5932,10.4957,1,2,1,50.0,201.34228187919464,201.34228187919464,13.249999999999993,1.750000000000007,历史1/2次成功; 当前距低点1.75%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
80,74.90364133402261,67.32682343870474,300446,航天智造,bottom_area,2024-01-23,13.2,2024-01-23,12.97,1.773323053199681,2.6985350809560495,27.663134411600666,False,0.9174,3.2027,1,2,1,50.0,51.92697768762679,51.92697768762679,13.22667694680032,1.773323053199681,历史1/2次成功; 当前距低点1.77%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
81,74.80026446509426,71.06148924687868,000619,海螺新材,bottom_area,2024-01-23,5.74,2024-01-23,5.48,4.744525547445251,8.576642335766419,27.894736842105257,False,-4.3333,7.3259,2,2,2,100.0,30.854879005665808,32.01692524682651,10.255474452554749,4.744525547445251,历史2/2次成功; 当前距低点4.74%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
82,73.66849172680563,66.08090093918409,688001,华兴源创,bottom_area,2024-01-23,25.67,2024-01-23,25.25,1.66336633663367,2.8910891089108928,30.24861878453039,False,-0.7347,0.2926,2,4,2,50.0,31.093420358649794,35.3639240506329,13.33663366336633,1.66336633663367,历史2/4次成功; 当前距低点1.66%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
83,73.48870147925501,66.86837429224889,600418,江淮汽车,bottom_area,2024-01-23,13.07,2024-01-23,12.76,2.4294670846395023,2.8996865203761835,30.0438596491228,False,0.5385,1.912,2,4,2,50.0,22.244942178639526,24.365079365079367,12.570532915360497,2.4294670846395023,历史2/4次成功; 当前距低点2.43%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
84,72.47754422308046,67.168794864281,688320,禾川科技,bottom_area,2024-01-23,30.6,2024-01-23,29.59,3.4133153092260957,4.731328151402496,28.127277143551133,False,1.5936,2.2274,2,4,2,50.0,35.920181555465064,38.29133374308544,11.586684690773904,3.4133153092260957,历史2/4次成功; 当前距低点3.41%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
85,72.14793457108105,66.0625567476002,300420,五洋自控,bottom_area,2024-01-23,2.6,2024-01-23,2.53,2.7667984189723436,3.1620553359683825,28.53107344632769,False,0.0,1.1693,2,4,2,50.0,22.047619047619047,22.666666666666657,12.233201581027656,2.7667984189723436,历史2/4次成功; 当前距低点2.77%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
86,71.40199306964762,65.1631835413223,002357,富临运业,bottom_area,2024-01-23,6.34,2024-01-23,6.18,2.588996763754048,3.8834951456310716,28.13953488372093,False,-3.0581,8.8779,2,3,2,66.66666666666666,28.276502666746573,31.941031941031934,12.411003236245952,2.588996763754048,历史2/3次成功; 当前距低点2.59%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
87,71.22195844313299,63.90138741262117,002331,皖通科技,bottom_area,2024-01-23,7.28,2024-01-23,7.16,1.6759776536312863,3.3519553072625725,28.61415752741774,False,-0.9524,2.2997,2,4,2,50.0,19.530196037099497,21.247892074199,13.324022346368714,1.6759776536312863,历史2/4次成功; 当前距低点1.68%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
88,71.05532061458734,63.58010333689372,300602,飞荣达,bottom_area,2024-01-23,13.26,2024-01-22,13.06,1.5313935681470083,11.485451761102603,27.88514632799558,False,0.3026,2.5016,1,2,1,50.0,26.890756302520995,26.890756302520995,13.468606431852992,1.5313935681470083,历史1/2次成功; 当前距低点1.53%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
89,70.97083527618267,66.21536794215517,000868,安凯客车,bottom_area,2024-01-23,4.4,2024-01-23,4.24,3.7735849056603805,4.481132075471686,29.568106312292354,False,-0.9009,2.2113,3,5,3,60.0,36.016889930434594,69.53846153846153,11.226415094339618,3.7735849056603805,历史3/5次成功; 当前距低点3.77%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
90,70.8956655980202,65.89661225457006,002761,浙江建投,bottom_area,2024-01-23,8.99,2024-01-23,8.68,3.5714285714285774,3.917050691244238,32.60869565217392,False,2.1591,1.6315,2,4,2,50.0,31.018652674339886,43.73730534867976,11.428571428571422,3.5714285714285774,历史2/4次成功; 当前距低点3.57%; 最新日涨幅2.16%; 状态bottom_area; 底部未确认
91,70.52786007626868,63.022142857142846,002164,宁波东力,bottom_area,2024-01-23,4.87,2024-01-23,4.8,1.4583333333333393,3.3333333333333366,28.143712574850298,False,-2.0121,3.26,1,2,1,50.0,45.468509984639034,45.468509984639034,13.54166666666666,1.4583333333333393,历史1/2次成功; 当前距低点1.46%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
92,70.44708839996544,63.19518224114547,002370,亚太药业,bottom_area,2024-01-23,3.66,2024-01-23,3.6,1.666666666666668,2.77777777777778,30.367504835589937,False,-1.0811,1.767,2,4,2,50.0,15.619259360997129,15.633423180592995,13.33333333333333,1.666666666666668,历史2/4次成功; 当前距低点1.67%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
93,70.06954159887006,62.71869763078715,300658,延江股份,bottom_area,2024-01-23,5.9,2024-01-23,5.81,1.5490533562822848,6.54044750430294,29.146341463414632,False,-4.5307,4.5425,2,4,2,50.0,21.830856360810415,26.72018348623853,13.450946643717716,1.5490533562822848,历史2/4次成功; 当前距低点1.55%; 最新日涨幅-4.53%; 状态bottom_area; 底部未确认
94,69.58979073633247,62.399143201930855,000837,秦川机床,bottom_area,2024-01-23,8.04,2024-01-22,7.91,1.6434892541087105,8.59671302149178,27.431192660550458,False,0.7519,2.256,1,2,1,50.0,21.915584415584412,21.915584415584412,13.35651074589129,1.6434892541087105,历史1/2次成功; 当前距低点1.64%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
95,68.87379394299471,63.920186734937005,002036,联创电子,bottom_area,2024-01-23,7.71,2024-01-22,7.45,3.489932885906037,10.469798657718124,27.45861733203505,False,2.2546,2.4773,2,4,2,50.0,19.393729649477176,22.210743801652896,11.510067114093962,3.489932885906037,历史2/4次成功; 当前距低点3.49%; 最新日涨幅2.25%; 状态bottom_area; 底部未确认
96,68.25703479159758,62.119078250207984,000701,厦门信达,bottom_area,2024-01-23,4.62,2024-01-23,4.51,2.43902439024391,3.5476718403547705,27.72435897435898,False,0.4348,3.2142,1,2,1,50.0,30.161579892280066,30.161579892280066,12.56097560975609,2.43902439024391,历史1/2次成功; 当前距低点2.44%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
97,67.99574424042534,60.779553603500624,300507,苏奥传感,bottom_area,2024-01-23,5.5,2024-01-23,5.42,1.4760147601476028,2.583025830258297,27.052489905787347,False,-0.5425,1.6861,1,2,1,50.0,33.6283185840708,33.6283185840708,13.523985239852395,1.4760147601476028,历史1/2次成功; 当前距低点1.48%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
98,67.90996710115047,62.30044496487122,000795,英洛华,bottom_area,2024-01-23,5.02,2024-01-23,4.88,2.868852459016387,3.2786885245901667,27.272727272727277,False,0.4,0.8955,1,2,1,50.0,36.40552995391707,36.40552995391707,12.131147540983612,2.868852459016387,历史1/2次成功; 当前距低点2.87%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
99,67.89116503809782,61.98056595903137,300655,晶瑞电材,bottom_area,2024-01-23,7.87,2024-01-23,7.67,2.60756192959583,3.1290743155149965,27.436140018921478,False,1.8111,1.3003,1,2,1,50.0,31.482834185536895,31.482834185536895,12.392438070404168,2.60756192959583,历史1/2次成功; 当前距低点2.61%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
100,67.72602477789283,61.63354183590579,688246,嘉和美康,bottom_area,2024-01-23,25.22,2024-01-23,24.62,2.4370430544272863,4.630381803411862,29.677235075692654,False,-0.5912,1.1168,1,2,1,50.0,58.0508474576271,58.0508474576271,12.562956945572711,2.4370430544272863,历史1/2次成功; 当前距低点2.44%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
101,67.60740953323847,61.163920691914754,300421,力星股份,bottom_area,2024-01-23,9.63,2024-01-23,9.43,2.1208907741251437,5.514316012725341,28.015267175572518,False,-2.0346,5.4919,1,2,1,50.0,43.59974009096816,43.59974009096816,12.879109225874855,2.1208907741251437,历史1/2次成功; 当前距低点2.12%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
102,67.30482323880561,61.692900411310816,300762,上海瀚讯,bottom_area,2024-01-23,11.29,2024-01-23,10.98,2.823315118397074,3.8251366120218573,28.515624999999993,False,1.5288,2.607,1,2,1,50.0,32.580961727183514,32.580961727183514,12.176684881602926,2.823315118397074,历史1/2次成功; 当前距低点2.82%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
103,67.2896792764443,61.73940844134265,300657,弘信电子,bottom_area,2024-01-23,15.74,2024-01-22,15.3,2.875816993464049,10.326797385620903,31.23595505617977,False,2.1415,2.1459,1,2,1,50.0,33.47457627118643,33.47457627118643,12.12418300653595,2.875816993464049,历史1/2次成功; 当前距低点2.88%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
104,67.1117220424028,60.93789623293391,002009,天奇股份,bottom_area,2024-01-23,11.04,2024-01-23,10.79,2.3169601482854496,4.170528266913819,31.098339719029376,False,-0.6301,2.7288,1,2,1,50.0,44.78798586572438,44.78798586572438,12.68303985171455,2.3169601482854496,历史1/2次成功; 当前距低点2.32%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
105,66.9724212216124,62.799055877014595,688083,中望软件,bottom_area,2024-01-23,76.69,2024-01-23,73.71,4.042870709537382,4.46343779677114,27.493606138107417,False,2.1172,1.3251,2,4,2,50.0,20.144091907310933,21.52777777777778,10.957129290462616,4.042870709537382,历史2/4次成功; 当前距低点4.04%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
106,66.73124469022467,60.30482176478542,688131,皓元医药,bottom_area,2024-01-23,39.6,2024-01-23,38.8,2.0618556701031037,3.7371134020618633,27.4766355140187,False,0.3802,1.4788,1,3,1,33.33333333333333,35.228598705844924,35.228598705844924,12.938144329896895,2.0618556701031037,历史1/3次成功; 当前距低点2.06%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
107,66.51574863987554,60.942619144074804,000002,万科A,bottom_area,2024-01-23,9.18,2024-01-23,8.93,2.799552071668533,3.1354983202687694,27.398373983739845,False,1.4365,0.8045,1,2,1,50.0,28.255902513328245,28.255902513328245,12.200447928331466,2.799552071668533,历史1/2次成功; 当前距低点2.80%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
108,66.00657391474569,58.913877034929655,300508,维宏股份,bottom_area,2024-01-23,22.51,2024-01-23,22.2,1.3963963963964068,4.054054054054064,30.733229329173163,False,-1.9172,3.1473,1,3,1,33.33333333333333,42.06627680311891,42.06627680311891,13.603603603603592,1.3963963963964068,历史1/3次成功; 当前距低点1.40%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
109,65.99050392962158,61.16060365378577,601890,亚星锚链,bottom_area,2024-01-23,7.87,2024-01-23,7.61,3.416557161629432,3.8107752956636007,27.17703349282296,False,0.8974,2.2832,1,2,1,50.0,36.991150442477874,36.991150442477874,11.583442838370567,3.416557161629432,历史1/2次成功; 当前距低点3.42%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
110,65.73740296748873,60.12084988603061,000561,烽火电子,bottom_area,2024-01-23,6.84,2024-01-23,6.66,2.702702702702698,3.3033033033032995,27.13347921225383,False,0.885,1.2827,1,2,1,50.0,22.65060240963854,22.65060240963854,12.2972972972973,2.702702702702698,历史1/2次成功; 当前距低点2.70%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
111,65.6016085858586,59.82103030303032,300365,恒华科技,bottom_area,2024-01-23,5.64,2024-01-23,5.5,2.5454545454545396,3.0909090909090895,28.84864165588616,False,1.6216,2.4341,1,2,1,50.0,19.111111111111114,19.111111111111114,12.45454545454546,2.5454545454545396,历史1/2次成功; 当前距低点2.55%; 最新日涨幅1.62%; 状态bottom_area; 底部未确认
112,65.57574004139852,60.16684046934495,603158,腾龙股份,bottom_area,2024-01-23,7.87,2024-01-22,7.65,2.875816993464049,7.581699346405229,29.622815087396496,True,2.0752,3.5733,1,3,1,33.33333333333333,35.270805812417436,35.270805812417436,12.12418300653595,2.875816993464049,历史1/3次成功; 当前距低点2.88%; 最新日涨幅2.08%; 状态bottom_area; 底部已确认
113,65.41999522075666,60.043040562482666,603078,江化微,bottom_area,2024-01-23,13.16,2024-01-23,12.79,2.8928850664581782,3.362001563721669,32.613277133825086,False,1.3087,1.4687,1,2,1,50.0,24.563540397888758,24.563540397888758,12.107114933541821,2.8928850664581782,历史1/2次成功; 当前距低点2.89%; 最新日涨幅1.31%; 状态bottom_area; 底部未确认
114,65.05689160502473,59.9017759430144,002279,久其软件,bottom_area,2024-01-23,5.38,2024-01-23,5.22,3.065134099616861,3.6398467432950268,28.785811732605733,False,1.5094,1.8459,1,2,1,50.0,25.915492957746476,25.915492957746476,11.934865900383139,3.065134099616861,历史1/2次成功; 当前距低点3.07%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
115,65.00859477093836,60.58481838979121,000566,海南海药,bottom_area,2024-01-23,3.91,2024-01-23,3.77,3.713527851458889,4.244031830238731,27.63915547024952,False,0.7732,0.982,1,2,1,50.0,37.53581661891116,37.53581661891116,11.28647214854111,3.713527851458889,历史1/2次成功; 当前距低点3.71%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
116,64.84841605358723,59.72791774701825,688220,翱捷科技,bottom_area,2024-01-23,53.19,2024-01-23,51.6,3.0813953488372023,4.224806201550387,27.067137809187276,False,1.7406,0.9766,1,2,1,50.0,25.180102915951984,25.180102915951984,11.918604651162797,3.0813953488372023,历史1/2次成功; 当前距低点3.08%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
117,64.843068382665,58.525466111684835,000665,湖北广电,bottom_area,2024-01-23,4.09,2024-01-23,4.01,1.9950124688279323,2.992518703241898,29.151943462897535,False,0.4914,1.0331,1,4,1,25.0,26.231691078561926,26.231691078561926,13.004987531172068,1.9950124688279323,历史1/4次成功; 当前距低点2.00%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
118,64.43037015228607,58.40893948204605,002589,瑞康医药,bottom_area,2024-01-23,2.75,2024-01-23,2.69,2.2304832713754665,2.6022304832713696,28.457446808510632,False,0.365,1.8567,1,4,1,25.0,28.49162011173183,28.49162011173183,12.769516728624533,2.2304832713754665,历史1/4次成功; 当前距低点2.23%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
119,64.42319781890322,59.27347482282814,603229,奥翔药业,bottom_area,2024-01-23,10.9,2024-01-23,10.58,3.0245746691871482,3.5916824196597426,32.9531051964512,False,1.5843,0.7811,1,3,1,33.33333333333333,41.48479427549196,41.48479427549196,11.975425330812852,3.0245746691871482,历史1/3次成功; 当前距低点3.02%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
120,64.26085375038949,59.0133590402742,002185,华天科技,bottom_area,2024-01-23,7.04,2024-01-23,6.84,2.9239766081871372,3.654970760233918,27.078891257995743,False,1.0043,0.4742,1,2,1,50.0,19.40874035989716,19.40874035989716,12.076023391812862,2.9239766081871372,历史1/2次成功; 当前距低点2.92%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
121,64.13586125528482,58.08777705831234,600071,凤凰光学,bottom_area,2024-01-23,16.87,2024-01-23,16.51,2.1804966686856413,3.9975772259236835,29.74468085106382,False,-0.1775,1.6341,1,2,1,50.0,27.791986359761296,27.791986359761296,12.819503331314358,2.1804966686856413,历史1/2次成功; 当前距低点2.18%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
122,64.07421242663565,58.3591218601015,300572,安车检测,bottom_area,2024-01-23,12.8,2024-01-23,12.49,2.4819855884707804,3.442754203362688,31.67396061269147,False,0.0,3.4132,1,4,1,25.0,31.306715063520883,31.306715063520883,12.518014411529219,2.4819855884707804,历史1/4次成功; 当前距低点2.48%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
123,63.9783523752232,57.330170351600884,600386,北巴传媒,bottom_area,2024-01-23,3.79,2024-01-23,3.73,1.6085790884718514,2.949061662198388,29.62264150943396,False,-0.5249,1.7826,1,2,1,50.0,16.708229426433917,16.708229426433917,13.391420911528149,1.6085790884718514,历史1/2次成功; 当前距低点1.61%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
124,63.633755564253356,57.27622452053419,002671,龙泉股份,bottom_area,2024-01-23,4.41,2024-01-23,4.33,1.8475750577367223,3.464203233256359,32.13166144200626,False,-0.2262,2.2622,1,2,1,50.0,19.347826086956534,19.347826086956534,13.152424942263277,1.8475750577367223,历史1/2次成功; 当前距低点1.85%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
125,63.225337904514554,59.04113821138214,600992,贵绳股份,bottom_area,2024-01-23,12.77,2024-01-23,12.3,3.8211382113821046,4.471544715447146,29.3103448275862,False,0.0,2.1582,1,3,1,33.33333333333333,61.79906542056074,61.79906542056074,11.178861788617894,3.8211382113821046,历史1/3次成功; 当前距低点3.82%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
126,63.16679605617572,56.888849284113284,688282,理工导航,bottom_area,2024-01-23,28.2,2024-01-23,27.68,1.8786127167630042,4.190751445086706,30.8,False,-0.6342,4.4826,1,2,1,50.0,17.645625152327572,17.645625152327572,13.121387283236995,1.8786127167630042,历史1/2次成功; 当前距低点1.88%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
127,63.111005383618114,59.20727564650434,688326,经纬恒润,bottom_area,2024-01-23,83.63,2024-01-23,80.36,4.069188651070179,6.5953210552513655,32.18565400843882,False,2.0749,1.3174,1,2,1,50.0,34.48938586529221,34.48938586529221,10.93081134892982,4.069188651070179,历史1/2次成功; 当前距低点4.07%; 最新日涨幅2.07%; 状态bottom_area; 底部未确认
128,62.88357925456505,58.94622679888126,600325,华发股份,bottom_area,2024-01-23,6.46,2024-01-23,6.21,4.025764895330113,4.669887278582931,27.198124267291906,False,3.36,1.3882,1,2,1,50.0,32.553606237816766,32.553606237816766,10.974235104669887,4.025764895330113,历史1/2次成功; 当前距低点4.03%; 最新日涨幅3.36%; 状态bottom_area; 底部未确认
129,62.55758782617129,57.73225464344407,688321,微芯生物,bottom_area,2024-01-23,17.48,2024-01-23,16.94,3.187721369539546,3.8961038961038965,29.73869763583575,False,1.451,0.8895,1,2,1,50.0,15.754082612872244,15.754082612872244,11.812278630460455,3.187721369539546,历史1/2次成功; 当前距低点3.19%; 最新日涨幅1.45%; 状态bottom_area; 底部未确认
130,62.21655797101454,56.39333333333336,000069,华侨城A,bottom_area,2024-01-23,2.76,2024-01-23,2.7,2.2222222222222077,3.7037037037036904,29.319371727748685,False,-0.361,0.6189,1,2,1,50.0,19.193548387096765,19.193548387096765,12.777777777777791,2.2222222222222077,历史1/2次成功; 当前距低点2.22%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
131,61.980495129726506,57.04518801685129,002442,龙星科技,bottom_area,2024-01-23,5.08,2024-01-23,4.93,3.0425963488843886,4.259634888438133,30.268741159830277,False,-0.3922,3.5877,1,2,1,50.0,32.75434243176177,32.75434243176177,11.95740365111561,3.0425963488843886,历史1/2次成功; 当前距低点3.04%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
132,61.912420308692575,56.12988754898656,000729,燕京啤酒,bottom_area,2024-01-23,7.78,2024-01-23,7.61,2.2339027595269374,3.416557161629432,28.61163227016885,False,-0.1284,0.872,1,2,1,50.0,17.9203539823009,17.9203539823009,12.766097240473062,2.2339027595269374,历史1/2次成功; 当前距低点2.23%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
133,61.838159354277714,56.15849353123261,300485,赛升药业,bottom_area,2024-01-23,8.8,2024-01-23,8.6,2.32558139534885,3.2558139534883854,28.63070539419088,False,-0.4525,1.3422,1,2,1,50.0,19.197952218430032,19.197952218430032,12.67441860465115,2.32558139534885,历史1/2次成功; 当前距低点2.33%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
134,61.7491380728756,57.478712594876,000401,金隅冀东,bottom_area,2024-01-23,5.68,2024-01-23,5.48,3.649635036496337,4.379562043795607,28.083989501312328,False,1.61,0.5247,1,2,1,50.0,20.053120849933585,20.053120849933585,11.350364963503662,3.649635036496337,历史1/2次成功; 当前距低点3.65%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
135,61.62832567889858,57.637733871354655,000576,甘化科工,bottom_area,2024-01-23,7.72,2024-01-23,7.43,3.9030955585464344,4.172274562584125,30.947955390334574,False,0.7833,0.9164,1,2,1,50.0,24.015009380863045,24.015009380863045,11.096904441453564,3.9030955585464344,历史1/2次成功; 当前距低点3.90%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
136,61.533070319996675,55.745287758737184,300639,凯普生物,bottom_area,2024-01-23,7.45,2024-01-23,7.29,2.194787379972567,2.880658436213991,27.67857142857143,False,-0.6667,0.851,1,2,1,50.0,15.373134328358212,15.373134328358212,12.805212620027431,2.194787379972567,历史1/2次成功; 当前距低点2.19%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
137,61.53094668280528,58.071102933275995,002366,融发核电,bottom_area,2024-01-23,4.28,2024-01-23,4.1,4.390243902439039,5.365853658536601,29.188255613126085,False,2.3923,1.8047,2,5,2,40.0,20.64977973568282,25.0,10.60975609756096,4.390243902439039,历史2/5次成功; 当前距低点4.39%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
138,61.17794330180308,55.66959636733779,603203,快克智能,bottom_area,2024-01-23,22.32,2024-01-23,21.79,2.4323083983478715,3.7631941257457564,31.52105593966059,False,-1.2389,0.6286,1,2,1,50.0,17.877739331026522,17.877739331026522,12.567691601652129,2.4323083983478715,历史1/2次成功; 当前距低点2.43%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
139,60.6816234250132,55.476836778507035,002655,共达电声,bottom_area,2024-01-23,9.95,2024-01-23,9.69,2.6831785345717214,3.818369453044386,29.98554913294798,False,-0.2006,2.3563,1,2,1,50.0,19.91657977059437,19.91657977059437,12.316821465428278,2.6831785345717214,历史1/2次成功; 当前距低点2.68%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
140,60.56814284180101,55.87263741142521,603033,三维股份,bottom_area,2024-01-23,13.69,2024-01-23,13.27,3.165033911077618,4.6721929163526825,29.862579281183944,False,1.7088,0.2694,1,3,1,33.33333333333333,24.922480620155024,24.922480620155024,11.834966088922382,3.165033911077618,历史1/3次成功; 当前距低点3.17%; 最新日涨幅1.71%; 状态bottom_area; 底部未确认
141,60.48944974037047,55.284126172208026,002272,川润股份,bottom_area,2024-01-23,5.39,2024-01-23,5.25,2.6666666666666607,5.714285714285711,27.083333333333336,False,-3.2316,3.2079,1,3,1,33.33333333333333,48.337595907928375,48.337595907928375,12.33333333333334,2.6666666666666607,历史1/3次成功; 当前距低点2.67%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
142,60.18815193305988,55.520659090909085,688070,纵横股份,bottom_area,2024-01-23,28.37,2024-01-23,27.5,3.163636363636367,4.872727272727272,30.90452261306532,False,-0.1056,1.2087,1,2,1,50.0,26.04166666666665,26.04166666666665,11.836363636363632,3.163636363636367,历史1/2次成功; 当前距低点3.16%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
143,59.78894855353546,53.15103813105829,002861,瀛通通讯,bottom_area,2024-01-23,11.13,2024-01-23,11.0,1.181818181818189,4.818181818181812,28.478543563068925,False,-3.5529,4.958,1,3,1,33.33333333333333,18.668012108980825,18.668012108980825,13.81818181818181,1.181818181818189,历史1/3次成功; 当前距低点1.18%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
144,59.20222882514881,54.90801662837763,000670,盈方微,bottom_area,2024-01-23,5.69,2024-01-23,5.5,3.4545454545454617,4.363636363636368,30.90452261306533,False,0.708,1.5876,1,3,1,33.33333333333333,23.28519855595668,23.28519855595668,11.545454545454538,3.4545454545454617,历史1/3次成功; 当前距低点3.45%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
145,58.98338680760768,54.37229038469923,688196,卓越新能,bottom_area,2024-01-23,30.67,2024-01-23,29.74,3.1271015467384102,3.7659717552118397,30.449017773620206,False,-0.4221,0.285,1,2,1,50.0,19.41979522184301,19.41979522184301,11.87289845326159,3.1271015467384102,历史1/2次成功; 当前距低点3.13%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
146,58.9421197843763,53.62165331884044,603192,汇得科技,bottom_area,2024-01-23,17.36,2024-01-23,16.95,2.4188790560471984,5.014749262536881,28.08655070004243,False,-3.5556,2.8173,1,2,1,50.0,16.917728852838945,16.917728852838945,12.5811209439528,2.4188790560471984,历史1/2次成功; 当前距低点2.42%; 最新日涨幅-3.56%; 状态bottom_area; 底部未确认
