rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.1077422530716,79.85202124646148,605258,协和电子,bottom_area,2022-09-08,22.8,2022-09-01,22.37,1.9222172552525691,5.274921770227983,28.98412698412698,False,-2.3555,1.8912,1,1,1,100.0,49.971379507727534,49.971379507727534,6.077782744747432,1.9222172552525691,历史1/1次成功; 当前距低点1.92%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
22,70.19332992262956,65.95707281019469,002648,卫星化学,bottom_area,2022-09-08,21.1,2022-09-08,20.94,0.7640878701050627,5.300859598853865,27.165217391304342,False,-3.653,1.4214,1,1,1,100.0,11.12469437652812,11.12469437652812,7.235912129894937,0.7640878701050627,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-3.65%; 状态bottom_area; 底部未确认
23,70.05391287866067,70.79261846261845,000761,本钢板材,confirmed_rebound,2022-09-08,3.45,2022-07-15,3.3,4.5454545454545565,8.484848484848492,31.818181818181817,True,0.5831,0.2274,1,1,1,100.0,11.969111969111971,11.969111969111971,3.4545454545454435,4.5454545454545565,历史1/1次成功; 当前距低点4.55%; 最新日涨幅0.58%; 状态confirmed_rebound; 底部已确认
24,68.9256790395729,68.26151296745712,002607,中公教育,confirmed_rebound,2022-09-08,4.44,2022-08-25,4.29,3.496503496503505,10.023310023310017,28.02013422818792,True,-0.8929,1.2177,3,4,3,75.0,12.142693223038266,18.337408312958438,4.503496503496495,3.496503496503505,历史3/4次成功; 当前距低点3.50%; 最新日涨幅-0.89%; 状态confirmed_rebound; 底部已确认
25,67.60540208514432,68.14996111639162,002196,方正电机,confirmed_rebound,2022-09-08,8.51,2022-09-01,8.15,4.417177914110422,8.343558282208585,27.29705619982159,True,-0.9313,2.3962,1,1,1,100.0,18.661971830985923,18.661971830985923,3.5828220858895783,4.417177914110422,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-0.93%; 状态confirmed_rebound; 底部已确认
26,67.16951973783159,67.93226801022712,002184,海得控制,bottom_area,2022-09-08,11.4,2022-09-06,10.9,4.587155963302751,7.4311926605504635,31.40339836375079,True,-1.8088,2.6449,1,1,1,100.0,9.360126916975144,9.360126916975144,3.412844036697249,4.587155963302751,历史1/1次成功; 当前距低点4.59%; 最新日涨幅-1.81%; 状态bottom_area; 底部已确认
27,66.61858719624801,67.33030695748022,002669,康达新材,bottom_area,2022-09-08,13.32,2022-09-01,12.74,4.552590266875982,6.122448979591832,27.981910684002266,False,-0.8191,1.4411,1,1,1,100.0,14.89361702127659,14.89361702127659,3.4474097331240183,4.552590266875982,历史1/1次成功; 当前距低点4.55%; 最新日涨幅-0.82%; 状态bottom_area; 底部未确认
28,66.05288356220599,66.32404824457893,002119,康强电子,confirmed_rebound,2022-09-08,13.11,2022-09-01,12.58,4.213036565977737,10.651828298887121,30.8030803080308,True,-4.3066,6.0647,1,1,1,100.0,16.557911908646,16.557911908646,3.7869634340222627,4.213036565977737,历史1/1次成功; 当前距低点4.21%; 最新日涨幅-4.31%; 状态confirmed_rebound; 底部已确认
29,58.86486307474411,59.59962562855679,002617,露笑科技,confirmed_rebound,2022-09-08,11.94,2022-09-02,11.41,4.645048203330406,9.02716914986853,28.99813316739266,True,-3.163,3.06,2,3,2,66.66666666666666,24.589617556362565,36.60589060308556,3.354951796669594,4.645048203330406,历史2/3次成功; 当前距低点4.65%; 最新日涨幅-3.16%; 状态confirmed_rebound; 底部已确认
30,56.8726091461762,53.27824206882114,601966,玲珑轮胎,bottom_area,2022-09-08,21.57,2022-09-08,21.44,0.6063432835820849,2.7985074626865574,29.240924092409237,False,-1.2815,0.793,1,2,1,50.0,22.476907287033857,22.476907287033857,7.393656716417915,0.6063432835820849,历史1/2次成功; 当前距低点0.61%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
31,54.0310159047572,50.93117109634551,000625,长安汽车,bottom_area,2022-09-08,14.13,2022-09-05,14.0,0.9285714285714342,4.428571428571423,32.95019157088122,False,-1.1197,2.0488,1,2,1,50.0,13.808139534883724,13.808139534883724,7.071428571428566,0.9285714285714342,历史1/2次成功; 当前距低点0.93%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
