rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.17211445062875,86.0934693877551,002687,乔治白,bottom_area,2024-08-22,3.96,2024-08-22,3.92,1.020408163265307,1.785714285714293,32.99145299145299,False,0.0,0.6725,1,1,1,100.0,64.00000000000001,64.00000000000001,6.979591836734693,1.020408163265307,历史1/1次成功; 当前距低点1.02%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,81.50972046275662,75.96708003767294,300424,航新科技,bottom_area,2024-08-22,11.82,2024-08-22,11.78,0.3395585738539977,3.3106960950764055,32.45412844036698,False,-1.2531,4.2882,2,2,2,100.0,32.85630960247343,52.29885057471265,7.6604414261460025,0.3395585738539977,历史2/2次成功; 当前距低点0.34%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
13,81.29763606695215,78.4176106441276,600011,华能国际,bottom_area,2024-08-22,7.21,2024-08-21,7.06,2.12464589235128,2.4079320113314564,28.686868686868692,False,0.4178,0.3869,1,1,1,100.0,22.267759562841515,22.267759562841515,5.87535410764872,2.12464589235128,历史1/1次成功; 当前距低点2.12%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
14,81.25678649682558,75.58686528325214,002196,方正电机,bottom_area,2024-08-22,4.17,2024-08-22,4.16,0.24038461538461023,3.1249999999999973,29.010238907849832,False,-2.1127,3.1854,3,3,3,100.0,12.929796808220722,18.661971830985923,7.7596153846153895,0.24038461538461023,历史3/3次成功; 当前距低点0.24%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
15,80.52896547651699,75.32337123415641,002732,燕塘乳业,bottom_area,2024-08-22,13.37,2024-08-22,13.3,0.526315789473673,4.66165413533834,28.030303030303028,False,-0.5948,0.4841,3,3,3,100.0,15.018124914819245,25.344352617079892,7.473684210526327,0.526315789473673,历史3/3次成功; 当前距低点0.53%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
16,80.32557933088837,74.69593471868295,000155,川能动力,bottom_area,2024-08-22,8.98,2024-08-22,8.96,0.22321428571428092,2.790178571428571,28.605577689243024,False,-2.1786,0.5889,2,2,2,100.0,24.596039194147934,37.70685579196216,7.77678571428572,0.22321428571428092,历史2/2次成功; 当前距低点0.22%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
17,80.16400484094717,74.40131771147118,301360,荣旗科技,bottom_area,2024-08-22,40.85,2024-08-22,40.8,0.12254901960785358,5.196078431372561,28.421052631578952,False,-5.1544,9.2226,3,3,3,100.0,15.326502560091912,23.857583403420236,7.877450980392147,0.12254901960785358,历史3/3次成功; 当前距低点0.12%; 最新日涨幅-5.15%; 状态bottom_area; 底部未确认
18,79.83874233211017,74.92285537842682,300411,金盾股份,bottom_area,2024-08-22,10.12,2024-08-22,10.05,0.6965174129353084,3.5820895522388,31.164383561643827,False,-1.7476,5.6685,2,2,2,100.0,31.617823010318947,33.550488599348526,7.303482587064691,0.6965174129353084,历史2/2次成功; 当前距低点0.70%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
19,79.5439090293088,74.00543757228613,000591,太阳能,bottom_area,2024-08-22,4.03,2024-08-22,4.02,0.24875621890548946,2.48756218905474,27.436823104693147,False,-1.7073,0.6523,2,2,2,100.0,21.19678360962714,32.84132841328414,7.7512437810945105,0.24875621890548946,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
20,79.48764566198668,73.88744084336332,002715,登云股份,bottom_area,2024-08-22,9.89,2024-08-22,9.87,0.20263424518745035,3.8500506585613046,29.449606862044327,False,-2.6575,1.8275,1,1,1,100.0,36.66369313113291,36.66369313113291,7.7973657548125495,0.20263424518745035,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-2.66%; 状态bottom_area; 底部未确认
21,78.8775866943867,73.03480249480249,001218,丽臣实业,bottom_area,2024-08-22,13.69,2024-08-22,13.69,0.0,1.6070124178232332,30.85858585858586,False,-1.0123,0.4287,2,2,2,100.0,25.18711018711019,29.999999999999993,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
22,78.75328317444198,74.60731938575697,600997,开滦股份,bottom_area,2024-08-22,5.96,2024-07-30,5.89,1.1884550084889693,6.451612903225805,30.70588235294118,False,-0.1675,0.2667,1,1,1,100.0,12.77955271565495,12.77955271565495,6.811544991511031,1.1884550084889693,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
23,78.68035116277989,73.10018441364657,688065,凯赛生物,bottom_area,2024-08-22,34.06,2024-08-22,34.0,0.1764705882353008,1.7647058823529453,29.853517639777184,False,-1.2181,0.1842,2,2,2,100.0,15.443749219478864,18.007614213197968,7.8235294117647,0.1764705882353008,历史2/2次成功; 当前距低点0.18%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
24,78.62356374127762,77.74968300665735,600210,紫江企业,confirmed_rebound,2024-08-22,4.84,2024-07-25,4.68,3.4188034188034218,9.61538461538462,27.329192546583858,True,0.207,0.631,2,2,2,100.0,18.895455922199744,19.867549668874158,4.581196581196578,3.4188034188034218,历史2/2次成功; 当前距低点3.42%; 最新日涨幅0.21%; 状态confirmed_rebound; 底部已确认
25,78.54715904956032,73.25927176431644,002110,三钢闽光,bottom_area,2024-08-22,2.66,2024-08-22,2.65,0.3773584905660465,3.0188679245283048,29.521276595744677,False,-2.5641,0.3158,2,2,2,100.0,18.761554423693642,22.90322580645161,7.622641509433954,0.3773584905660465,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
26,78.53779605602772,75.2494099727508,300675,建科院,bottom_area,2024-08-22,11.46,2024-08-21,11.26,1.776198934280649,7.637655417406744,29.625,False,-4.4204,6.3893,2,2,2,100.0,16.98464270382078,18.698630136986296,6.223801065719351,1.776198934280649,历史2/2次成功; 当前距低点1.78%; 最新日涨幅-4.42%; 状态bottom_area; 底部未确认
27,78.06888308760061,73.08347228684369,002682,龙洲股份,bottom_area,2024-08-22,3.53,2024-08-22,3.51,0.5698005698005704,3.4188034188034218,27.027027027027025,False,-1.9444,2.284,2,2,2,100.0,20.175363365532185,26.929674099485425,7.43019943019943,0.5698005698005704,历史2/2次成功; 当前距低点0.57%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
28,77.79007071775682,72.32326052652589,603291,联合水务,bottom_area,2024-08-22,9.43,2024-08-22,9.41,0.21253985122209962,1.4877789585547352,27.335907335907333,False,-0.4224,0.8891,2,2,2,100.0,11.708878426410102,12.102772143340088,7.7874601487779,0.21253985122209962,历史2/2次成功; 当前距低点0.21%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
29,77.65052419141948,72.20629718260699,000421,南京公用,bottom_area,2024-08-22,4.52,2024-08-22,4.51,0.2217294900221682,2.882483370288246,31.14503816793893,False,-2.5862,2.618,5,6,5,83.33333333333334,13.970468207119307,30.864197530864196,7.7782705099778315,0.2217294900221682,历史5/6次成功; 当前距低点0.22%; 最新日涨幅-2.59%; 状态bottom_area; 底部未确认
30,77.05005484091562,71.92466681886536,000600,建投能源,bottom_area,2024-08-22,4.76,2024-08-22,4.74,0.42194092827003316,1.898734177215187,27.411944869831544,False,-0.6263,0.9783,2,2,2,100.0,12.132753415704464,13.438735177865627,7.578059071729967,0.42194092827003316,历史2/2次成功; 当前距低点0.42%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
31,76.97987142553987,72.3170412999323,000726,鲁泰A,bottom_area,2024-08-22,5.36,2024-08-21,5.32,0.7518796992481209,2.631578947368415,29.536423841059595,False,0.0,0.6095,1,1,1,100.0,12.480252764612954,12.480252764612954,7.248120300751879,0.7518796992481209,历史1/1次成功; 当前距低点0.75%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
32,76.96900834795312,71.75419633278193,300690,双一科技,bottom_area,2024-08-22,17.04,2024-08-22,16.98,0.3533568904593564,7.65606595995289,28.71536523929471,False,-1.7301,7.6931,2,2,2,100.0,10.375537865748704,11.160714285714286,7.646643109540643,0.3533568904593564,历史2/2次成功; 当前距低点0.35%; 最新日涨幅-1.73%; 状态bottom_area; 底部未确认
33,76.41274171087267,70.9838578294966,000906,浙商中拓,bottom_area,2024-08-22,5.91,2024-08-22,5.9,0.1694915254237252,1.8644067796610073,27.784577723378206,False,-1.1706,0.4393,1,1,1,100.0,20.646766169154233,20.646766169154233,7.830508474576275,0.1694915254237252,历史1/1次成功; 当前距低点0.17%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
34,76.211915129027,70.73130786428304,002230,科大讯飞,bottom_area,2024-08-22,33.08,2024-08-22,33.04,0.12106537530266086,4.388619854721559,27.256715103478648,False,-2.7059,1.132,1,1,1,100.0,18.69535978480161,18.69535978480161,7.878934624697339,0.12106537530266086,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
35,75.80437808428177,72.72537141309684,300642,透景生命,confirmed_rebound,2024-08-22,12.15,2024-08-22,11.93,1.844090528080475,10.05867560771166,27.6969696969697,False,-3.8005,6.5548,2,2,2,100.0,14.461816221077022,19.960539296284104,6.155909471919525,1.844090528080475,历史2/2次成功; 当前距低点1.84%; 最新日涨幅-3.80%; 状态confirmed_rebound; 底部未确认
36,75.60175623174041,70.24042199180133,000708,中信特钢,bottom_area,2024-08-22,11.33,2024-08-22,11.31,0.1768346595932765,1.679929266136158,30.61349693251534,False,-1.2206,0.1127,1,1,1,100.0,16.739811912225715,16.739811912225715,7.823165340406724,0.1768346595932765,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
37,75.05151365939713,70.58339075819057,301538,骏鼎达,bottom_area,2024-08-22,69.76,2024-08-22,69.2,0.8092485549132981,3.7572254335260036,27.80386019822639,False,-0.8809,9.3071,2,2,2,100.0,9.669233674155395,10.10519247985676,7.190751445086701,0.8092485549132981,历史2/2次成功; 当前距低点0.81%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
38,74.46736020151134,68.95125944584383,000539,粤电力A,bottom_area,2024-08-22,4.2,2024-08-22,4.2,0.0,2.6190476190476053,30.232558139534877,False,-2.0979,0.6026,1,1,1,100.0,19.89924433249369,19.89924433249369,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.10%; 状态bottom_area; 底部未确认
39,74.34975991256944,73.56876597465666,605296,神农集团,bottom_area,2024-08-22,27.28,2024-08-22,26.37,3.450891164201745,4.247250663632906,28.49783080260304,False,0.7014,7.0481,1,1,1,100.0,12.455902306648564,12.455902306648564,4.549108835798255,3.450891164201745,历史1/1次成功; 当前距低点3.45%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
40,74.31850491039764,73.21306562425966,603367,辰欣药业,confirmed_rebound,2024-08-22,13.14,2024-07-30,12.73,3.2207384131971732,9.112333071484683,27.048710601719193,True,-0.6051,0.3203,1,1,1,100.0,31.216931216931226,31.216931216931226,4.779261586802827,3.2207384131971732,历史1/1次成功; 当前距低点3.22%; 最新日涨幅-0.61%; 状态confirmed_rebound; 底部已确认
41,73.67790117955535,68.5215744790327,000801,四川九洲,bottom_area,2024-08-22,8.76,2024-08-22,8.74,0.2288329519450752,2.6315789473684257,27.105921601334444,False,-2.2321,1.7619,1,1,1,100.0,8.13609467455621,8.13609467455621,7.771167048054925,0.2288329519450752,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-2.23%; 状态bottom_area; 底部未确认
42,73.0020465732835,68.28962904272427,002311,海大集团,bottom_area,2024-08-22,37.84,2024-08-22,37.64,0.5313496280552679,2.019128586609984,30.986431976530987,False,-1.0978,0.218,1,1,1,100.0,10.59734513274336,10.59734513274336,7.468650371944732,0.5313496280552679,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
43,72.55788675026031,67.89836167997223,002372,伟星新材,bottom_area,2024-08-22,12.8,2024-08-22,12.73,0.5498821681068365,1.4925373134328317,32.46684350132627,False,-0.0781,0.2957,1,1,1,100.0,8.720930232558127,8.720930232558127,7.450117831893163,0.5498821681068365,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
44,72.54283892617451,67.16929530201344,002140,东华科技,bottom_area,2024-08-22,6.56,2024-08-22,6.56,0.0,2.591463414634159,27.111111111111114,False,-1.7964,0.4087,1,1,1,100.0,10.318791946308728,10.318791946308728,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
45,72.46281915154862,71.86804909011317,300518,新迅达,confirmed_rebound,2024-08-22,8.7,2024-08-22,8.4,3.5714285714285587,15.476190476190462,31.540342298288504,False,-9.2805,14.3939,3,3,3,100.0,14.359710929947731,16.514806378132132,4.428571428571441,3.5714285714285587,历史3/3次成功; 当前距低点3.57%; 最新日涨幅-9.28%; 状态confirmed_rebound; 底部未确认
46,71.80376944724375,66.86787330847727,688261,东微半导,bottom_area,2024-08-22,30.27,2024-08-22,30.18,0.29821073558648065,4.34062292909211,28.483412322274887,False,-3.136,2.012,1,1,1,100.0,10.31071927749703,10.31071927749703,7.701789264413519,0.29821073558648065,历史1/1次成功; 当前距低点0.30%; 最新日涨幅-3.14%; 状态bottom_area; 底部未确认
47,70.12392686998012,65.17617189544204,002651,利君股份,bottom_area,2024-08-22,5.09,2024-08-20,5.08,0.1968503937007832,2.559055118110234,30.02754820936639,False,-0.5859,1.6464,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,7.803149606299217,0.1968503937007832,历史2/3次成功; 当前距低点0.20%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
