rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.94486556088451,83.62125396078729,000811,冰轮环境,bottom_area,2025-06-18,8.91,2025-06-17,8.8,1.2499999999999936,2.045454545454542,31.7300232738557,False,0.7919,1.5251,4,5,4,80.0,32.856204090254195,47.451868629671566,13.750000000000007,1.2499999999999936,历史4/5次成功; 当前距低点1.25%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
19,79.37837620124364,69.02467495760317,000999,华润三九,bottom_area,2025-06-18,31.02,2025-06-18,31.02,0.0,0.7736943907156737,28.65685372585096,False,-0.5769,0.4634,1,1,1,100.0,20.293951384963254,20.293951384963254,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
20,79.19101361482764,70.06911296398613,688448,磁谷科技,bottom_area,2025-06-18,28.21,2025-06-18,27.95,0.9302325581395404,2.50447227191413,29.042904290429046,False,-0.2475,1.54,1,1,1,100.0,25.053995680345576,25.053995680345576,14.06976744186046,0.9302325581395404,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
21,77.40658242895299,71.09928207354154,688188,柏楚电子,bottom_area,2025-06-18,140.67,2025-06-11,136.66,2.934289477535483,4.200204888043326,31.8675840063815,False,0.9328,0.2473,2,3,2,66.66666666666666,31.735459223955836,34.07281509974057,12.065710522464517,2.934289477535483,历史2/3次成功; 当前距低点2.93%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
22,75.7013479539561,66.84958762886598,300368,汇金股份,bottom_area,2025-06-18,9.78,2025-06-18,9.7,0.8247422680412378,6.288659793814445,28.83345561261923,False,-3.4551,12.8339,1,1,1,100.0,16.66666666666668,16.66666666666668,14.175257731958762,0.8247422680412378,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
23,75.68902575496195,71.46454502676836,688682,霍莱沃,bottom_area,2025-06-18,28.86,2025-06-13,27.64,4.413892908827782,9.11722141823444,32.25490196078431,True,-0.0346,2.3914,1,1,1,100.0,26.22699386503069,26.22699386503069,10.586107091172217,4.413892908827782,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-0.03%; 状态bottom_area; 底部已确认
24,75.53871027154962,68.33596918111178,300697,电工合金,bottom_area,2025-06-18,11.57,2025-06-18,11.33,2.11827007943513,2.9126213592233015,28.38179519595449,False,0.0,2.1005,2,4,2,50.0,26.320564313031607,31.64400494437578,12.881729920564869,2.11827007943513,历史2/4次成功; 当前距低点2.12%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
25,73.3764487520276,69.36288850233537,688318,财富趋势,bottom_area,2025-06-18,101.04,2025-06-06,96.71,4.477303277840981,8.458277323958233,30.906622847753095,True,-2.2729,1.1144,5,7,5,71.42857142857143,27.609815538164007,36.949152542372886,10.522696722159019,4.477303277840981,历史5/7次成功; 当前距低点4.48%; 最新日涨幅-2.27%; 状态bottom_area; 底部已确认
26,71.73159114799478,67.34251902727684,301517,陕西华达,bottom_area,2025-06-18,38.78,2025-06-18,37.25,4.107382550335573,4.241610738255029,32.94329432943294,False,2.214,9.6524,2,3,2,66.66666666666666,25.917659007393933,34.40118284869394,10.892617449664426,4.107382550335573,历史2/3次成功; 当前距低点4.11%; 最新日涨幅2.21%; 状态bottom_area; 底部未确认
27,71.36869870549889,63.60880670514659,001311,多利科技,bottom_area,2025-06-18,19.96,2025-06-18,19.7,1.3197969543147288,1.7258883248730958,32.13916637960731,False,-0.3992,1.7661,1,2,1,50.0,46.9244288224956,46.9244288224956,13.680203045685271,1.3197969543147288,历史1/2次成功; 当前距低点1.32%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
28,70.15105977152936,61.21768376062723,000715,中兴商业,bottom_area,2025-06-18,5.28,2025-06-18,5.27,0.18975332068312478,2.087286527514238,30.657894736842106,False,-2.2222,1.8807,2,4,2,50.0,26.722157697767457,29.105691056910565,14.810246679316874,0.18975332068312478,历史2/4次成功; 当前距低点0.19%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
29,68.99776233743863,61.2545361042035,000695,滨海能源,bottom_area,2025-06-18,12.76,2025-06-16,12.62,1.1093502377179125,7.2107765451664045,29.693593314763234,True,-4.918,8.899,2,5,2,40.0,21.042229280647017,21.910112359550556,13.890649762282086,1.1093502377179125,历史2/5次成功; 当前距低点1.11%; 最新日涨幅-4.92%; 状态bottom_area; 底部已确认
30,68.94372922919291,64.95275814111649,001223,欧克科技,bottom_area,2025-06-18,38.36,2025-05-26,36.78,4.2958129418162,10.250135943447516,31.661092530657747,True,-0.0521,1.8544,2,3,2,66.66666666666666,28.658843988122396,30.11687144141446,10.7041870581838,4.2958129418162,历史2/3次成功; 当前距低点4.30%; 最新日涨幅-0.05%; 状态bottom_area; 底部已确认
31,68.503424339564,62.199694370342385,000596,古井贡酒,bottom_area,2025-06-18,134.78,2025-06-16,131.73,2.3153419873984755,4.676231686024441,27.152574240999844,False,0.5821,1.0084,1,2,1,50.0,29.07889301941346,29.07889301941346,12.684658012601524,2.3153419873984755,历史1/2次成功; 当前距低点2.32%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
32,65.53244418946119,59.86368084277407,688135,利扬芯片,bottom_area,2025-06-18,18.66,2025-06-13,18.18,2.640264026402643,4.6204620462046195,29.725550831078472,False,-0.3737,1.5349,2,5,2,40.0,31.309047435333802,40.41850220264317,12.359735973597356,2.640264026402643,历史2/5次成功; 当前距低点2.64%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
33,65.36131007257039,58.17354727745614,002811,郑中设计,bottom_area,2025-06-18,10.57,2025-06-16,10.44,1.2452107279693563,3.4482758620689773,29.22033898305085,False,-0.6579,2.573,1,2,1,50.0,16.78832116788322,16.78832116788322,13.754789272030642,1.2452107279693563,历史1/2次成功; 当前距低点1.25%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
34,62.574957152058246,54.51080997570931,002136,安纳达,bottom_area,2025-06-18,10.42,2025-06-18,10.41,0.09606147934677989,1.4409221902017326,30.367892976588625,False,-1.6053,2.7206,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,14.90393852065322,0.09606147934677989,历史1/3次成功; 当前距低点0.10%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
35,61.044214808994994,55.041542207792205,603139,康惠股份,bottom_area,2025-06-18,21.53,2025-06-18,21.12,1.9412878787878796,4.92424242424242,30.06622516556291,False,-1.6895,8.207,1,4,1,25.0,29.315476190476186,29.315476190476186,13.058712121212121,1.9412878787878796,历史1/4次成功; 当前距低点1.94%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
36,56.34823347823815,51.47353523898015,300540,蜀道装备,bottom_area,2025-06-18,16.33,2025-06-16,15.91,2.639849151477047,4.588309239472032,32.26905065985525,False,-1.5078,1.9263,1,4,1,25.0,18.695652173913043,18.695652173913043,12.360150848522952,2.639849151477047,历史1/4次成功; 当前距低点2.64%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
