rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.27745238811026,84.54897279828053,001896,豫能控股,bottom_area,2023-04-25,4.32,2023-04-24,4.27,1.1709601873536468,5.85480093676815,27.993254637436767,False,-2.0408,0.5697,4,4,4,100.0,16.014849599176554,34.93975903614456,6.829039812646354,1.1709601873536468,历史4/4次成功; 当前距低点1.17%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
73,73.60558439725207,71.53727852004108,600234,科新发展,bottom_area,2023-04-25,5.7,2023-04-25,5.56,2.517985611510802,5.035971223021588,28.626444159178437,False,-2.2298,1.1596,1,1,1,100.0,12.571428571428566,12.571428571428566,5.482014388489198,2.517985611510802,历史1/1次成功; 当前距低点2.52%; 最新日涨幅-2.23%; 状态bottom_area; 底部未确认
74,73.33660024887602,68.22552429667522,000629,钒钛股份,confirmed_rebound,2023-04-25,4.09,2023-04-25,4.08,0.24509803921568107,9.803921568627459,31.08108108108108,False,-9.713,2.5158,1,1,1,100.0,27.173913043478265,27.173913043478265,7.754901960784319,0.24509803921568107,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-9.71%; 状态confirmed_rebound; 底部未确认
75,73.31584210297082,68.68091354507906,601877,正泰电器,bottom_area,2023-04-25,24.93,2023-04-25,24.78,0.6053268765133114,3.672316384180791,27.50146284376828,False,-2.4266,0.7075,1,1,1,100.0,13.607843137254896,13.607843137254896,7.394673123486689,0.6053268765133114,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
76,73.03821967150887,70.75667781541982,000691,亚太实业,bottom_area,2023-04-25,3.92,2023-04-25,3.83,2.349869451697124,7.5718015665796345,27.73584905660377,False,-3.6855,3.179,1,1,1,100.0,16.528925619834727,16.528925619834727,5.650130548302876,2.349869451697124,历史1/1次成功; 当前距低点2.35%; 最新日涨幅-3.69%; 状态bottom_area; 底部未确认
77,72.95858862814023,70.13024315175203,603090,宏盛股份,bottom_area,2023-04-25,19.4,2023-04-25,19.03,1.94429847609037,5.254860746190226,29.387755102040806,False,-3.6743,2.0035,1,1,1,100.0,8.189482135688475,8.189482135688475,6.05570152390963,1.94429847609037,历史1/1次成功; 当前距低点1.94%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
78,72.72208232771298,67.99531148119749,002748,世龙实业,bottom_area,2023-04-25,9.92,2023-04-25,9.87,0.5065856129685989,3.140830800405274,29.500000000000004,False,-2.6497,1.039,1,1,1,100.0,8.711433756805816,8.711433756805816,7.493414387031401,0.5065856129685989,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
79,72.69335918582132,69.01402110180331,688020,方邦股份,confirmed_rebound,2023-04-25,52.22,2023-04-25,51.55,1.2997090203685775,8.651794374393793,28.482241953385127,False,-4.9336,1.9545,3,4,3,75.0,8.668589614213264,9.28211586901762,6.700290979631422,1.2997090203685775,历史3/4次成功; 当前距低点1.30%; 最新日涨幅-4.93%; 状态confirmed_rebound; 底部未确认
80,71.54436409415504,67.3080163008369,688157,松井股份,bottom_area,2023-04-25,76.81,2023-04-25,76.18,0.8269887109477493,5.014439485429237,28.077794561933526,False,-0.8391,1.5787,1,1,1,100.0,8.943820224719094,8.943820224719094,7.17301128905225,0.8269887109477493,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
81,71.22407519829058,68.54430947108285,300771,智莱科技,confirmed_rebound,2023-04-25,10.17,2023-04-25,9.97,2.00601805416248,10.330992978936804,32.176870748299315,False,-18.3788,12.7196,1,1,1,100.0,10.634573304157549,10.634573304157549,5.99398194583752,2.00601805416248,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-18.38%; 状态confirmed_rebound; 底部未确认
82,71.2238204602415,68.2968141399576,002172,澳洋健康,bottom_area,2023-04-25,3.36,2023-04-25,3.3,1.81818181818182,4.242424242424246,27.947598253275114,False,-2.0408,1.4017,2,3,2,66.66666666666666,25.46022590723384,29.824561403508774,6.18181818181818,1.81818181818182,历史2/3次成功; 当前距低点1.82%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
83,70.39234771728616,70.35745972073042,603363,傲农生物,bottom_area,2023-04-25,9.68,2023-04-25,9.31,3.9742212674543413,7.841031149301811,29.576399394856278,False,-1.3252,3.2926,1,1,1,100.0,24.078947368421055,24.078947368421055,4.025778732545659,3.9742212674543413,历史1/1次成功; 当前距低点3.97%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
84,70.36402500000001,65.151875,002009,天奇股份,bottom_area,2023-04-25,11.61,2023-04-25,11.61,0.0,5.512489233419471,31.26110124333926,False,-10.0,4.9221,1,1,1,100.0,9.687500000000004,9.687500000000004,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
85,70.23116864608077,65.02885985748219,002742,三圣股份,bottom_area,2023-04-25,3.62,2023-04-25,3.62,0.0,1.933701657458559,29.708737864077673,False,-4.9869,0.6607,1,1,1,100.0,9.026128266033252,9.026128266033252,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.99%; 状态bottom_area; 底部未确认
86,70.12306473207992,66.06670289378158,300496,中科创达,bottom_area,2023-04-25,84.98,2023-04-25,84.22,0.9023984801709869,5.2600332462598045,32.70475429484619,False,-3.4428,2.5221,1,1,1,100.0,13.409523809523808,13.409523809523808,7.097601519829014,0.9023984801709869,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
87,69.96040028667296,66.97688452161901,002786,银宝山新,bottom_area,2023-04-25,5.28,2023-04-25,5.19,1.7341040462427717,4.431599229287082,30.522088353413647,False,-2.583,2.0463,2,3,2,66.66666666666666,17.33319935691319,18.75000000000001,6.265895953757228,1.7341040462427717,历史2/3次成功; 当前距低点1.73%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
88,67.81901935640178,64.85425348289787,002355,兴民智通,bottom_area,2023-04-25,3.64,2023-04-25,3.58,1.6759776536312863,5.865921787709496,30.888030888030883,False,-3.7037,1.3243,2,3,2,66.66666666666666,15.423741217798595,15.624999999999991,6.324022346368714,1.6759776536312863,历史2/3次成功; 当前距低点1.68%; 最新日涨幅-3.70%; 状态bottom_area; 底部未确认
89,63.41030838006925,59.24897212210365,002316,亚联发展,confirmed_rebound,2023-04-25,4.26,2023-04-25,4.24,0.4716981132075371,8.726415094339625,28.739495798319325,False,-9.5541,18.7142,3,5,3,60.0,18.35722483987543,24.890829694323134,7.5283018867924625,0.4716981132075371,历史3/5次成功; 当前距低点0.47%; 最新日涨幅-9.55%; 状态confirmed_rebound; 底部未确认
90,63.33252676204768,60.585963101448655,603158,腾龙股份,bottom_area,2023-04-25,6.6,2023-04-25,6.49,1.6949152542372794,5.392912172573184,27.647714604236345,False,-2.7982,1.4875,1,2,1,50.0,35.270805812417436,35.270805812417436,6.305084745762721,1.6949152542372794,历史1/2次成功; 当前距低点1.69%; 最新日涨幅-2.80%; 状态bottom_area; 底部未确认
91,62.02639800121996,62.771283903541985,300564,筑博设计,confirmed_rebound,2023-04-25,12.0,2023-04-25,11.47,4.620749782040099,14.908456843940707,31.726190476190474,False,-15.493,9.8995,1,1,1,100.0,11.648351648351648,11.648351648351648,3.379250217959901,4.620749782040099,历史1/1次成功; 当前距低点4.62%; 最新日涨幅-15.49%; 状态confirmed_rebound; 底部未确认
92,59.81528933076126,57.233997625760516,002622,皓宸医疗,bottom_area,2023-04-25,2.98,2023-04-25,2.93,1.7064846416382191,4.4368600682593815,29.736211031175053,False,-1.9737,1.2328,1,2,1,50.0,17.391304347826082,17.391304347826082,6.293515358361781,1.7064846416382191,历史1/2次成功; 当前距低点1.71%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
93,59.25878741167049,56.81713784400759,002112,三变科技,bottom_area,2023-04-25,9.55,2023-04-25,9.38,1.8123667377398713,5.7569296375266426,29.046898638426622,False,-2.4515,8.741,1,2,1,50.0,16.44803229061553,16.44803229061553,6.187633262260129,1.8123667377398713,历史1/2次成功; 当前距低点1.81%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
94,58.80043064819526,56.568679985744,603029,天鹅股份,bottom_area,2023-04-25,18.98,2023-04-25,18.61,1.9881783987103763,5.749596990865128,29.640831758034025,False,-2.316,2.8565,1,2,1,50.0,17.26734803657881,17.26734803657881,6.011821601289624,1.9881783987103763,历史1/2次成功; 当前距低点1.99%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
95,58.36124921230013,55.33638983639372,002623,亚玛顿,bottom_area,2023-04-25,26.27,2023-04-25,25.95,1.233140655105974,5.85741811175337,30.42895442359249,False,-3.7376,1.493,1,2,1,50.0,11.601884570082444,11.601884570082444,6.7668593448940255,1.233140655105974,历史1/2次成功; 当前距低点1.23%; 最新日涨幅-3.74%; 状态bottom_area; 底部未确认
96,58.2621253078367,56.07889134960358,002769,普路通,bottom_area,2023-04-25,8.61,2023-04-25,8.44,2.014218009478672,4.383886255924183,28.231292517006807,False,-1.8244,1.5049,1,2,1,50.0,14.953271028037399,14.953271028037399,5.985781990521328,2.014218009478672,历史1/2次成功; 当前距低点2.01%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
97,55.71541008826291,52.98780952848552,300458,全志科技,bottom_area,2023-04-25,27.71,2023-04-25,27.33,1.3904134650567237,3.732162458836455,27.984189723320167,False,-2.2575,6.4883,1,3,1,33.33333333333333,10.132359653126422,10.132359653126422,6.6095865349432765,1.3904134650567237,历史1/3次成功; 当前距低点1.39%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
98,51.44452908989767,48.43326513227368,603068,博通集成,bottom_area,2023-04-25,29.17,2023-04-25,28.92,0.8644536652835407,6.396957123098194,27.536958155850655,False,-4.8287,2.8984,1,2,1,50.0,9.807631661936297,9.807631661936297,7.13554633471646,0.8644536652835407,历史1/2次成功; 当前距低点0.86%; 最新日涨幅-4.83%; 状态bottom_area; 底部未确认
