rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.3665141693185,90.12629482562606,300480,光力科技,bottom_area,2023-12-25,20.83,2023-12-25,20.5,1.6097560975609673,2.292682926829263,28.745220716023635,False,0.7741,1.2877,4,4,4,100.0,28.906122193898153,39.69465648854962,6.390243902439033,1.6097560975609673,历史4/4次成功; 当前距低点1.61%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
12,80.55964975641693,79.01977717555987,688121,卓然股份,bottom_area,2023-12-25,20.28,2023-12-21,19.69,2.9964448958862357,7.668867445403747,27.980980248719817,True,0.0987,1.0355,2,2,2,100.0,10.331567409572514,11.470588235294118,5.003555104113764,2.9964448958862357,历史2/2次成功; 当前距低点3.00%; 最新日涨幅0.10%; 状态bottom_area; 底部已确认
13,79.1812511479743,74.37545266789492,002451,摩恩电气,bottom_area,2023-12-25,6.76,2023-12-25,6.71,0.7451564828613982,1.3412816691505194,28.99470899470899,False,0.1481,2.1232,1,1,1,100.0,23.464566929133863,23.464566929133863,7.254843517138602,0.7451564828613982,历史1/1次成功; 当前距低点0.75%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
14,79.16195015222496,74.68681344422545,002142,宁波银行,bottom_area,2023-12-25,19.68,2023-12-22,19.49,0.9748589020010329,2.5654181631605955,32.97799174690509,False,0.5107,0.2911,1,1,1,100.0,27.95425667090217,27.95425667090217,7.025141097998968,0.9748589020010329,历史1/1次成功; 当前距低点0.97%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
15,78.99724461462016,76.7240730240207,301357,北方长龙,bottom_area,2023-12-25,50.79,2023-12-25,49.56,2.481840193704594,4.136400322840995,28.205128205128204,False,1.1753,13.2964,1,1,1,100.0,17.541229385307357,17.541229385307357,5.518159806295405,2.481840193704594,历史1/1次成功; 当前距低点2.48%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
16,78.99043284048368,73.71978236947496,301499,维科精密,bottom_area,2023-12-25,29.35,2023-12-25,29.23,0.4105371193978823,2.463222716387269,29.904076738609113,False,-0.744,3.8068,2,2,2,100.0,21.64412366506522,21.950454687989964,7.5894628806021185,0.4105371193978823,历史2/2次成功; 当前距低点0.41%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
17,78.28824989688376,75.21594745532295,688059,华锐精密,bottom_area,2023-12-25,77.03,2023-12-21,75.58,1.9184969568668997,5.451177560201118,27.74378585086042,False,-1.2436,0.9549,2,2,2,100.0,8.333981274083223,8.495327102803742,6.0815030431331,1.9184969568668997,历史2/2次成功; 当前距低点1.92%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
18,77.6824904893546,74.30905183312264,002369,卓翼科技,bottom_area,2023-12-25,5.41,2023-12-25,5.32,1.6917293233082678,2.631578947368415,31.707317073170728,False,-0.9158,2.0491,1,1,1,100.0,17.345132743362825,17.345132743362825,6.308270676691732,1.6917293233082678,历史1/1次成功; 当前距低点1.69%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
19,77.38572642547045,74.55926394083315,603363,傲农生物,bottom_area,2023-12-25,5.93,2023-12-25,5.81,2.065404475043031,7.917383820998279,31.807511737089207,False,-6.6142,5.1478,2,2,2,100.0,16.81928034371643,24.078947368421055,5.934595524956969,2.065404475043031,历史2/2次成功; 当前距低点2.07%; 最新日涨幅-6.61%; 状态bottom_area; 底部未确认
20,77.19610065287432,72.09498027103074,000710,贝瑞基因,bottom_area,2023-12-25,11.25,2023-12-25,11.2,0.44642857142857784,2.7678571428571477,31.665649786455162,False,-1.4023,3.2999,2,2,2,100.0,13.34858824670914,17.3469387755102,7.553571428571422,0.44642857142857784,历史2/2次成功; 当前距低点0.45%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
21,76.42478065649559,73.7995238095238,603153,上海建科,bottom_area,2023-12-25,20.6,2023-12-25,20.16,2.182539682539689,4.117063492063484,32.75517011340894,False,-0.097,21.504,1,1,1,100.0,20.622119815668214,20.622119815668214,5.817460317460312,2.182539682539689,历史1/1次成功; 当前距低点2.18%; 最新日涨幅-0.10%; 状态bottom_area; 底部未确认
22,76.35712663018884,77.26891780898004,002706,良信股份,bottom_area,2023-12-25,8.61,2023-12-21,8.23,4.617253948967181,5.103280680437423,29.05172413793103,False,1.0563,0.7393,3,3,3,100.0,13.31320867002797,14.727153188691638,3.3827460510328193,4.617253948967181,历史3/3次成功; 当前距低点4.62%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
23,76.02717492476155,76.48227607163409,600199,金种子酒,bottom_area,2023-12-25,18.15,2023-12-21,17.4,4.310344827586207,5.000000000000006,27.1356783919598,False,0.6656,0.9006,2,2,2,100.0,21.988506873820672,23.70304114490161,3.689655172413793,4.310344827586207,历史2/2次成功; 当前距低点4.31%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
24,74.70034588165699,72.13523954646097,002508,老板电器,bottom_area,2023-12-25,21.53,2023-12-21,21.07,2.183198860939729,4.318936877076412,31.922455573505655,False,-1.5996,0.3789,1,1,1,100.0,11.682435211846977,11.682435211846977,5.816801139060271,2.183198860939729,历史1/1次成功; 当前距低点2.18%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
25,74.24851333314304,72.2892833467073,002605,姚记科技,bottom_area,2023-12-25,22.02,2023-12-25,21.46,2.609506057781914,4.753028890959923,27.69541778975741,False,-7.6342,12.3151,2,2,2,100.0,11.284715905645513,12.862318840579725,5.390493942218086,2.609506057781914,历史2/2次成功; 当前距低点2.61%; 最新日涨幅-7.63%; 状态bottom_area; 底部未确认
26,74.15557341193016,74.78902863513328,300347,泰格医药,bottom_area,2023-12-25,54.31,2023-12-21,52.0,4.442307692307697,5.538461538461544,28.95204262877442,False,1.2679,1.4917,2,2,2,100.0,14.502635341907641,20.78172934893761,3.5576923076923035,4.442307692307697,历史2/2次成功; 当前距低点4.44%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
27,73.77301765251421,71.85315790628901,002313,日海智能,bottom_area,2023-12-25,10.15,2023-12-25,9.89,2.6289180990899874,5.4600606673407395,30.645161290322577,False,-2.3099,8.6106,1,1,1,100.0,15.629522431259046,15.629522431259046,5.3710819009100135,2.6289180990899874,历史1/1次成功; 当前距低点2.63%; 最新日涨幅-2.31%; 状态bottom_area; 底部未确认
28,73.49721757050277,69.17248411016949,605188,国光连锁,bottom_area,2023-12-25,8.33,2023-12-25,8.26,0.8474576271186476,3.3898305084745686,31.338320864505402,False,-2.0,0.8625,1,1,1,100.0,19.218749999999993,19.218749999999993,7.152542372881353,0.8474576271186476,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-2.00%; 状态bottom_area; 底部未确认
29,73.39118152923979,69.10843193367629,301393,昊帆生物,bottom_area,2023-12-25,58.84,2023-12-25,58.33,0.8743356763243701,2.314417966740959,28.49963226280951,False,-1.1092,3.0555,1,1,1,100.0,19.203856320945413,19.203856320945413,7.125664323675631,0.8743356763243701,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
30,73.38194349010551,68.3563663967611,603168,莎普爱思,bottom_area,2023-12-25,9.63,2023-12-25,9.6,0.3125000000000119,6.041666666666668,27.601809954751133,False,-6.7764,7.9748,1,1,1,100.0,18.488529014844794,18.488529014844794,7.6874999999999885,0.3125000000000119,历史1/1次成功; 当前距低点0.31%; 最新日涨幅-6.78%; 状态bottom_area; 底部未确认
31,73.32579597157871,70.66161636877514,002456,欧菲光,bottom_area,2023-12-25,8.36,2023-12-21,8.19,2.075702075702075,4.02930402930403,29.274611398963735,False,1.5796,4.3925,2,3,2,66.66666666666666,18.85779803607102,19.191919191919197,5.924297924297925,2.075702075702075,历史2/3次成功; 当前距低点2.08%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
32,73.28916052519477,68.7581171445505,601016,节能风电,bottom_area,2023-12-25,2.95,2023-12-21,2.93,0.6825938566552906,2.3890784982935096,28.186274509803923,False,-1.0067,0.1994,1,1,1,100.0,14.970059880239523,14.970059880239523,7.3174061433447095,0.6825938566552906,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
33,72.82195393474089,67.42773512476008,601933,永辉超市,bottom_area,2023-12-25,2.83,2023-12-25,2.83,0.0,1.413427561837457,29.072681704260656,False,-1.3937,0.3291,1,1,1,100.0,11.70825335892515,11.70825335892515,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
34,72.79377851101124,73.93902164061434,002129,TCL中环,bottom_area,2023-12-25,15.03,2023-12-21,14.34,4.811715481171545,6.136680613668067,27.502527805864514,False,0.6024,1.4796,1,1,1,100.0,31.12759643916912,31.12759643916912,3.1882845188284556,4.811715481171545,历史1/1次成功; 当前距低点4.81%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
35,69.58008608521871,70.79753909393688,688308,欧科亿,bottom_area,2023-12-25,26.75,2023-12-25,25.5,4.901960784313726,5.058823529411762,28.571428571428577,False,1.9048,0.8741,1,1,1,100.0,15.344138076194483,15.344138076194483,3.098039215686274,4.901960784313726,历史1/1次成功; 当前距低点4.90%; 最新日涨幅1.90%; 状态bottom_area; 底部未确认
36,68.9863651983991,69.56734518700185,000712,锦龙股份,confirmed_rebound,2023-12-25,13.89,2023-12-25,13.3,4.436090225563909,9.774436090225555,27.322404371584696,False,-4.7325,3.9661,1,1,1,100.0,45.922746781115876,45.922746781115876,3.5639097744360915,4.436090225563909,历史1/1次成功; 当前距低点4.44%; 最新日涨幅-4.73%; 状态confirmed_rebound; 底部未确认
37,68.33949104907232,69.54950378622041,600132,重庆啤酒,bottom_area,2023-12-25,63.64,2023-12-21,60.66,4.912627761292457,6.495219254863168,27.30976632714201,False,0.7121,0.8641,1,1,1,100.0,8.765027322404368,8.765027322404368,3.0873722387075433,4.912627761292457,历史1/1次成功; 当前距低点4.91%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
38,66.54514629242021,62.82585563861426,600960,渤海汽车,bottom_area,2023-12-25,4.0,2023-12-25,3.96,1.010101010101011,1.7676767676767748,28.77697841726618,False,0.2506,1.4254,1,2,1,50.0,16.445623342175058,16.445623342175058,6.989898989898989,1.010101010101011,历史1/2次成功; 当前距低点1.01%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
39,59.20470971400262,56.64501850138761,603106,恒银科技,confirmed_rebound,2023-12-25,7.17,2023-12-25,7.05,1.7021276595744694,8.085106382978728,27.16942148760331,False,-7.9589,10.6714,1,2,1,50.0,34.60144927536232,34.60144927536232,6.297872340425531,1.7021276595744694,历史1/2次成功; 当前距低点1.70%; 最新日涨幅-7.96%; 状态confirmed_rebound; 底部未确认
