rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,102.1109491639692,87.27304478632777,300128,锦富技术,bottom_area,2026-06-15,5.87,8.54,2026-06-12,5.79,1.381692573402419,9.844559585492233,32.201405152224815,31.26463700234191,False,0.8591065292096189,5.059465044673945,3,3,3,100.0,27.43711749293164,32.834165280088726,18.618307426597582,1.381692573402419,历史3/3次成功; 当前距低点1.38%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
28,75.09366422886364,66.36321465630132,600871,石化油服,bottom_area,2026-06-15,2.25,3.07,2026-06-10,2.18,3.2110091743119193,5.045871559633022,28.990228013029306,26.7100977198697,False,0.44642857142855874,0.8225732426245269,7,16,7,43.75,42.650890181357546,106.80851063829789,16.78899082568808,3.2110091743119193,历史7/16次成功; 当前距低点3.21%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
29,75.0890149288762,66.06310871729515,603230,内蒙新华,bottom_area,2026-06-15,9.72,13.4,2026-06-11,9.44,2.9661016949152663,4.978813559322041,29.552238805970156,27.462686567164173,False,-0.3076923076922977,0.5287350352572747,2,3,2,66.66666666666666,27.522332876533863,31.521142229544196,17.033898305084737,2.9661016949152663,历史2/3次成功; 当前距低点2.97%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
30,74.67024205785494,66.42841562381993,002788,鹭燕医药,bottom_area,2026-06-15,11.3,15.64,2026-06-11,10.91,3.574702108157659,3.941338221814846,30.24296675191816,27.74936061381074,False,0.6233303650934996,2.5312275154349044,3,6,3,50.0,33.91793779795372,37.636080870917574,16.42529789184234,3.574702108157659,历史3/6次成功; 当前距低点3.57%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
31,74.31270311033468,64.93793570219965,600845,宝信软件,bottom_area,2026-06-15,18.19,25.0,2026-06-12,17.73,2.594472645234071,2.932882120699377,29.080000000000002,27.24,False,1.4500836586726296,0.7281211444150427,5,15,5,33.33333333333333,50.25800350976688,156.4102564102564,17.40552735476593,2.594472645234071,历史5/15次成功; 当前距低点2.59%; 最新日涨幅1.45%; 状态bottom_area; 底部未确认
32,73.82628061625874,66.81005542569562,002242,九阳股份,bottom_area,2026-06-15,8.57,11.44,2026-06-10,8.2,4.5121951219512315,8.780487804878058,28.321678321678323,25.087412587412583,True,-1.4942528735632066,1.4557841842779435,2,3,2,66.66666666666666,41.296739984289076,58.526315789473685,15.487804878048768,4.5121951219512315,历史2/3次成功; 当前距低点4.51%; 最新日涨幅-1.49%; 状态bottom_area; 底部已确认
33,73.47731583846281,64.95882713945082,688089,嘉必优,bottom_area,2026-06-15,12.14,17.33,2026-06-11,11.76,3.231292517006809,6.80272108843538,32.140796306982104,29.948066935949214,False,-0.41017227235438103,1.3640973534324519,3,6,3,50.0,44.28050579691581,58.830478440637926,16.768707482993193,3.231292517006809,历史3/6次成功; 当前距低点3.23%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
34,73.35506390295131,65.56346385108343,603759,海天股份,bottom_area,2026-06-15,7.59,10.36,2026-06-12,7.31,3.830369357045147,6.566347469220253,29.440154440154444,26.737451737451735,False,-0.1315789473684159,0.7545261607761607,2,3,2,66.66666666666666,35.430318916557454,39.90825688073395,16.169630642954854,3.830369357045147,历史2/3次成功; 当前距低点3.83%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
35,73.25541582598707,63.08546655730341,002548,金新农,bottom_area,2026-06-15,3.97,5.48,2026-06-15,3.9,1.7948717948718023,5.384615384615396,28.832116788321176,27.55474452554745,False,-0.7499999999999951,3.8681047873531096,3,8,3,37.5,43.684270159199585,59.57142857142858,18.205128205128197,1.7948717948718023,历史3/8次成功; 当前距低点1.79%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
36,73.05649920525502,63.04068883034103,300535,达威股份,bottom_area,2026-06-15,14.98,20.29,2026-06-11,14.7,1.9047619047619126,7.346938775510205,27.550517496303602,26.170527353376045,True,-1.834862385321101,2.6978474558640646,3,7,3,42.857142857142854,23.989878504137753,26.329787234042563,18.095238095238088,1.9047619047619126,历史3/7次成功; 当前距低点1.90%; 最新日涨幅-1.83%; 状态bottom_area; 底部已确认
37,72.83201434627907,66.4987957074722,688251,井松智能,bottom_area,2026-06-15,23.73,32.99,2026-06-11,22.6,4.999999999999996,7.92035398230088,31.49439224007275,28.06911185207639,True,0.12658227848101333,2.1769050501764498,2,4,2,50.0,42.57417047028053,45.35104364326376,15.000000000000005,4.999999999999996,历史2/4次成功; 当前距低点5.00%; 最新日涨幅0.13%; 状态bottom_area; 底部已确认
38,72.71950318208216,64.63606359826075,300032,金龙机电,bottom_area,2026-06-15,4.11,5.49,2026-06-11,3.97,3.526448362720406,6.045340050377828,27.686703096539162,25.136612021857918,False,2.750000000000008,3.1715218930932925,5,11,5,45.45454545454545,33.5386239090401,52.14007782101169,16.473551637279595,3.526448362720406,历史5/11次成功; 当前距低点3.53%; 最新日涨幅2.75%; 状态bottom_area; 底部未确认
39,72.66939732410304,61.54653038674033,600615,鑫源智造,bottom_area,2026-06-15,9.13,12.98,2026-06-15,9.05,0.8839779005524869,6.961325966850818,30.27734976887519,29.66101694915254,False,-2.35294117647058,1.85416275058039,11,25,11,44.0,66.65194781298148,272.25130890052355,19.116022099447513,0.8839779005524869,历史11/25次成功; 当前距低点0.88%; 最新日涨幅-2.35%; 状态bottom_area; 底部未确认
40,72.6421496887047,63.9375439818169,688429,时创能源,bottom_area,2026-06-15,10.68,15.25,2026-06-10,10.37,2.9893924783028014,8.678881388621026,32.00000000000001,29.9672131147541,True,-2.0183486238532167,2.425073323295015,3,6,3,50.0,26.63096146423276,34.1723874904653,17.0106075216972,2.9893924783028014,历史3/6次成功; 当前距低点2.99%; 最新日涨幅-2.02%; 状态bottom_area; 底部已确认
41,72.6341360672022,62.881142531676815,600250,南京商旅,bottom_area,2026-06-15,8.82,11.88,2026-06-11,8.64,2.08333333333333,4.86111111111111,27.27272727272727,25.75757575757576,False,0.0,2.3763120889770293,7,20,7,35.0,29.065282428369905,53.93258426966293,17.91666666666667,2.08333333333333,历史7/20次成功; 当前距低点2.08%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
42,72.58547236291467,64.45711491358776,688015,交控科技,bottom_area,2026-06-15,16.97,23.28,2026-06-11,16.4,3.4756097560975627,4.8170731707317245,29.55326460481101,27.104810996563582,False,0.8318478906714333,0.49952114041868845,2,4,2,50.0,22.104866438119394,23.111997720148185,16.524390243902438,3.4756097560975627,历史2/4次成功; 当前距低点3.48%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
43,72.49985424378639,64.07815400334655,000401,金隅冀东,bottom_area,2026-06-15,3.85,5.12,2026-06-12,3.73,3.2171581769437028,5.093833780160857,27.1484375,24.8046875,False,0.0,0.22253176387875304,10,23,10,43.47826086956522,31.029760840556005,53.51562499999998,16.782841823056298,3.2171581769437028,历史10/23次成功; 当前距低点3.22%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
44,72.42528233227615,64.72738555743842,300423,昇辉科技,bottom_area,2026-06-15,5.97,8.31,2026-06-11,5.75,3.826086956521735,7.826086956521743,30.80625752105897,28.158844765342966,True,0.8445945945945832,3.053036383421883,5,11,5,45.45454545454545,28.5090430114309,45.50084889643465,16.173913043478265,3.826086956521735,历史5/11次成功; 当前距低点3.83%; 最新日涨幅0.84%; 状态bottom_area; 底部已确认
45,71.89220056987898,62.228998382090886,600936,北投科技,bottom_area,2026-06-15,4.92,6.66,2026-06-12,4.82,2.0746887966804906,5.39419087136929,27.627627627627625,26.12612612612613,False,1.6528925619834656,3.657584672891883,2,6,2,33.33333333333333,29.06427690961868,34.03614457831326,17.92531120331951,2.0746887966804906,历史2/6次成功; 当前距低点2.07%; 最新日涨幅1.65%; 状态bottom_area; 底部未确认
46,71.7977744587628,62.335296031453026,000565,渝三峡A,bottom_area,2026-06-15,6.39,8.78,2026-06-08,6.25,2.239999999999995,5.760000000000005,28.81548974943052,27.220956719817767,False,-1.5408320493066285,2.210579497583775,11,27,11,40.74074074074074,38.085900607174686,57.568807339449535,17.760000000000005,2.239999999999995,历史11/27次成功; 当前距低点2.24%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
47,71.7941398283246,60.750434934586806,300779,惠城环保,bottom_area,2026-06-15,54.36,80.3,2026-06-15,53.91,0.8347245409015078,3.2090521239102285,32.86425902864259,32.3038605230386,False,-0.8933454876937086,6.086589974835588,3,6,3,50.0,32.116166063668,35.95800524934382,19.165275459098492,0.8347245409015078,历史3/6次成功; 当前距低点0.83%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
48,71.73168345921293,62.80654312096985,000839,国安股份,bottom_area,2026-06-15,2.66,3.71,2026-06-11,2.59,2.702702702702714,3.8610038610038644,30.188679245283023,28.301886792452823,False,1.526717557251911,1.0595597190054022,7,19,7,36.84210526315789,32.26525194666353,51.898734177215175,17.297297297297288,2.702702702702714,历史7/19次成功; 当前距低点2.70%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
49,71.48202274490794,62.08802796617836,688302,海创药业,bottom_area,2026-06-15,33.43,47.07,2026-06-11,32.69,2.2636892015907066,6.515754053227295,30.550244316974723,28.97811769704695,False,-2.4511234315728103,1.1524447152964876,2,5,2,40.0,38.6518244398128,40.24920312952768,17.736310798409292,2.2636892015907066,历史2/5次成功; 当前距低点2.26%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
50,71.085294891378,62.172949360702226,002652,扬子新材,bottom_area,2026-06-15,4.66,6.71,2026-06-11,4.54,2.643171806167403,9.03083700440529,32.3397913561848,30.551415797317432,True,-3.7190082644628086,5.400164987926466,4,8,4,50.0,23.114952036365093,25.60483870967742,17.356828193832598,2.643171806167403,历史4/8次成功; 当前距低点2.64%; 最新日涨幅-3.72%; 状态bottom_area; 底部已确认
51,71.06519504780073,61.693219609808025,002162,悦心健康,bottom_area,2026-06-15,3.66,4.95,2026-06-11,3.58,2.2346368715083815,5.027932960893847,27.67676767676768,26.060606060606062,False,-0.8130081300812941,1.1567521700773107,7,16,7,43.75,28.04807353143622,43.23432343234324,17.765363128491618,2.2346368715083815,历史7/16次成功; 当前距低点2.23%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
52,71.02263755787465,64.65072201621854,600126,杭钢股份,bottom_area,2026-06-15,6.94,9.78,2026-06-11,6.62,4.8338368580060465,6.042296072507545,32.31083844580777,29.03885480572596,False,2.8148148148148255,1.1521741685138482,6,11,6,54.54545454545454,29.9465154336244,55.84045584045584,15.166163141993955,4.8338368580060465,历史6/11次成功; 当前距低点4.83%; 最新日涨幅2.81%; 状态bottom_area; 底部未确认
53,70.92212223643429,63.47031709002826,600708,光明地产,bottom_area,2026-06-15,2.93,4.16,2026-06-11,2.82,3.900709219858168,5.319148936170226,32.21153846153847,29.567307692307693,False,1.384083044982698,0.7479290858206047,9,20,9,45.0,32.843731781209016,48.909657320872284,16.099290780141835,3.900709219858168,历史9/20次成功; 当前距低点3.90%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
54,70.8728598129062,64.3195474329457,000582,北部湾港,bottom_area,2026-06-15,11.66,15.46,2026-06-11,11.14,4.667863554757626,5.655296229802504,27.943078913324708,24.57956015523933,False,3.829029385574345,2.2847133212096438,8,15,8,53.333333333333336,28.7577580884933,37.39279588336192,15.332136445242375,4.667863554757626,历史8/15次成功; 当前距低点4.67%; 最新日涨幅3.83%; 状态bottom_area; 底部未确认
55,70.79752046802165,62.467905586313144,301169,零点有数,bottom_area,2026-06-15,74.26,99.5,2026-06-11,72.01,3.1245660324954865,5.485349257047616,27.628140703517584,25.36683417085427,False,0.6096734859775133,1.8911525204742274,2,5,2,40.0,28.773742690337933,36.13845665290568,16.875433967504517,3.1245660324954865,历史2/5次成功; 当前距低点3.12%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
56,70.71272307976659,63.318124180231315,000572,海马汽车,bottom_area,2026-06-15,4.23,5.92,2026-06-11,4.07,3.9312039312039344,11.547911547911541,31.249999999999993,28.54729729729729,True,1.4388489208633226,4.220926661351307,9,24,9,37.5,39.455748082668194,95.5116696588869,16.068796068796065,3.9312039312039344,历史9/24次成功; 当前距低点3.93%; 最新日涨幅1.44%; 状态bottom_area; 底部已确认
57,70.66837016096305,62.62301005183997,600992,贵绳股份,bottom_area,2026-06-15,10.15,13.5,2026-06-11,9.82,3.360488798370673,8.350305498981673,27.259259259259256,24.814814814814813,True,1.1964107676969205,2.823983026643274,5,15,5,33.33333333333333,37.750490208557856,61.79906542056074,16.63951120162933,3.360488798370673,历史5/15次成功; 当前距低点3.36%; 最新日涨幅1.20%; 状态bottom_area; 底部已确认
58,70.50452397471449,60.320157448071285,600963,岳阳林纸,bottom_area,2026-06-15,3.53,4.81,2026-06-11,3.48,1.4367816091953973,7.471264367816098,27.650727650727646,26.611226611226606,True,-1.9444444444444486,1.9183783271520285,4,14,4,28.57142857142857,34.57921399328539,40.707964601769895,18.563218390804604,1.4367816091953973,历史4/14次成功; 当前距低点1.44%; 最新日涨幅-1.94%; 状态bottom_area; 底部已确认
59,70.35023132137704,62.72833457340881,002019,亿帆医药,bottom_area,2026-06-15,10.09,13.57,2026-06-10,9.73,3.6998972250770747,5.858170606372048,28.297715549005158,25.64480471628593,False,0.3980099502487455,0.9893909942977869,7,17,7,41.17647058823529,34.67732580390166,54.60251046025103,16.300102774922927,3.6998972250770747,历史7/17次成功; 当前距低点3.70%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
60,70.27767079437146,62.02451074404783,000930,中粮科技,bottom_area,2026-06-15,4.93,7.03,2026-06-11,4.78,3.13807531380752,4.811715481171539,32.005689900426745,29.8719772403983,False,-0.2024291497975894,0.7061821984494422,5,10,5,50.0,27.36194870714509,40.599769319492495,16.86192468619248,3.13807531380752,历史5/10次成功; 当前距低点3.14%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
61,70.19753131071694,62.487616445766626,002107,沃华医药,bottom_area,2026-06-15,6.03,8.33,2026-06-10,5.82,3.6082474226804115,5.670103092783505,30.132052821128447,27.611044417767104,False,0.0,1.6053196657352367,4,11,4,36.36363636363637,42.68750061791668,80.27777777777779,16.39175257731959,3.6082474226804115,历史4/11次成功; 当前距低点3.61%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
62,70.16867194405347,62.47895447073254,002243,力合科创,bottom_area,2026-06-15,7.15,9.58,2026-06-12,6.9,3.6231884057971016,4.4927536231884,27.97494780793319,25.365344467640917,False,1.9971469329529423,1.7481157003549141,5,15,5,33.33333333333333,49.38973496030429,131.57894736842107,16.3768115942029,3.6231884057971016,历史5/15次成功; 当前距低点3.62%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
63,69.93874429254386,63.743148546015284,600604,市北高新,bottom_area,2026-06-15,4.28,5.94,2026-06-08,4.08,4.901960784313729,7.107843137254903,31.313131313131315,27.946127946127948,True,1.4218009478673022,0.6095897170768467,12,27,12,44.44444444444444,38.594129156663875,125.68218298555377,15.09803921568627,4.901960784313729,历史12/27次成功; 当前距低点4.90%; 最新日涨幅1.42%; 状态bottom_area; 底部已确认
64,69.93460701022369,60.6328192153102,000789,万年青,bottom_area,2026-06-15,4.25,5.76,2026-06-12,4.16,2.1634615384615348,4.56730769230768,27.777777777777775,26.215277777777775,False,-0.23474178403755097,0.4207317365892494,7,17,7,41.17647058823529,27.05050470937456,47.599999999999994,17.836538461538463,2.1634615384615348,历史7/17次成功; 当前距低点2.16%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
65,69.79865501590946,63.27650686933646,300288,朗玛信息,bottom_area,2026-06-15,9.76,12.95,2026-06-11,9.33,4.60878885316184,7.288317256162912,27.95366795366795,24.63320463320463,True,0.6185567010309256,1.6350742097140663,4,11,4,36.36363636363637,69.40710351619819,114.64788732394366,15.39121114683816,4.60878885316184,历史4/11次成功; 当前距低点4.61%; 最新日涨幅0.62%; 状态bottom_area; 底部已确认
