rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.64466612814768,81.89533808765832,605133,嵘泰股份,bottom_area,2024-02-05,16.67,2024-02-05,16.43,1.4607425441266098,9.86001217285454,27.171985815602834,False,-8.3562,5.7175,2,2,2,100.0,48.8485542379945,60.01483679525222,13.539257455873392,1.4607425441266098,历史2/2次成功; 当前距低点1.46%; 最新日涨幅-8.36%; 状态bottom_area; 底部未确认
77,80.10299437221803,69.94602192362096,002412,汉森制药,bottom_area,2024-02-05,4.49,2024-02-05,4.48,0.22321428571428092,10.937499999999984,27.62520193861066,False,-9.8394,3.1578,1,1,1,100.0,25.940594059405953,25.940594059405953,14.776785714285717,0.22321428571428092,历史1/1次成功; 当前距低点0.22%; 最新日涨幅-9.84%; 状态bottom_area; 底部未确认
78,79.964675,69.53450000000001,000823,超声电子,bottom_area,2024-02-05,6.07,2024-02-05,6.07,0.0,11.367380560131787,27.565632458233896,False,-9.9407,3.3719,1,1,1,100.0,33.25,33.25,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
79,79.83280123211705,69.41982715836265,000691,亚太实业,bottom_area,2024-02-05,3.32,2024-02-05,3.32,0.0,10.843373493975914,32.520325203252035,False,-10.0271,2.5211,2,2,2,100.0,15.966812679369058,16.528925619834727,15.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
80,79.7967440072516,71.45228162379821,300703,创源股份,confirmed_rebound,2024-02-05,7.12,2024-02-05,7.01,1.569186875891588,18.116975748930095,32.79002876318312,False,-14.8325,5.3904,1,1,1,100.0,20.914127423822727,20.914127423822727,13.430813124108413,1.569186875891588,历史1/1次成功; 当前距低点1.57%; 最新日涨幅-14.83%; 状态confirmed_rebound; 底部未确认
81,79.7201923076923,69.32190635451505,002297,博云新材,bottom_area,2024-02-05,4.91,2024-02-05,4.91,0.0,11.405295315682274,30.05698005698005,False,-10.0733,3.3071,1,1,1,100.0,32.10702341137123,32.10702341137123,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
82,79.68191644507348,72.42079852751459,002254,泰和新材,bottom_area,2024-02-05,9.51,2024-02-05,9.29,2.368137782561902,11.194833153928966,27.984496124031015,False,-5.9347,2.8988,1,1,1,100.0,25.699745547073803,25.699745547073803,12.631862217438098,2.368137782561902,历史1/1次成功; 当前距低点2.37%; 最新日涨幅-5.93%; 状态bottom_area; 底部未确认
83,79.64766574585634,69.25883977900553,000973,佛塑科技,bottom_area,2024-02-05,3.32,2024-02-05,3.32,0.0,10.240963855421697,27.982646420824302,False,-10.0271,3.2046,1,1,1,100.0,31.767955801104957,31.767955801104957,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
84,79.60371875,69.220625,600099,林海股份,bottom_area,2024-02-05,6.87,2024-02-05,6.87,0.0,10.043668122270736,29.96941896024465,False,-9.9607,2.6122,1,1,1,100.0,31.562499999999993,31.562499999999993,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
85,79.55458196134573,71.27641558441559,300471,厚普股份,confirmed_rebound,2024-02-05,7.62,2024-02-05,7.5,1.6000000000000014,15.99999999999999,32.675044883303414,False,-13.3106,3.1031,1,1,1,100.0,20.346320346320343,20.346320346320343,13.399999999999999,1.6000000000000014,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-13.31%; 状态confirmed_rebound; 底部未确认
86,79.518683558442,69.14668135516696,603327,福蓉科技,bottom_area,2024-02-05,8.2,2024-02-05,8.2,0.0,10.975609756097567,27.30496453900709,False,-9.989,0.8471,3,4,3,75.0,35.33162018906968,52.609776304888165,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
87,79.45306836194611,73.09587050379818,688055,龙腾光电,confirmed_rebound,2024-02-05,3.07,2024-02-05,2.98,3.020134228187915,16.10738255033557,29.383886255924168,False,-11.2717,0.4381,2,2,2,100.0,30.869766365949573,45.45454545454546,11.979865771812085,3.020134228187915,历史2/2次成功; 当前距低点3.02%; 最新日涨幅-11.27%; 状态confirmed_rebound; 底部未确认
88,79.43729389043966,71.77872772483424,688322,奥比中光,confirmed_rebound,2024-02-05,19.86,2024-02-05,19.46,2.055498458376149,15.00513874614593,32.757429163787144,False,-11.9681,2.5824,4,5,4,80.0,21.963786074902533,28.749462827675128,12.94450154162385,2.055498458376149,历史4/5次成功; 当前距低点2.06%; 最新日涨幅-11.97%; 状态confirmed_rebound; 底部未确认
89,79.26544117647059,68.9264705882353,000953,中哲精化,bottom_area,2024-02-05,3.45,2024-02-05,3.45,0.0,10.434782608695647,30.722891566265066,False,-9.9217,2.5999,1,1,1,100.0,29.981024667931695,29.981024667931695,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
90,79.1094387755102,68.79081632653062,002248,华东数控,bottom_area,2024-02-05,5.11,2024-02-05,5.11,0.0,9.980430528375729,29.22437673130193,False,-10.0352,3.7091,1,1,1,100.0,29.251700680272112,29.251700680272112,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
91,79.03302763819096,68.7243718592965,002413,雷科防务,bottom_area,2024-02-05,3.27,2024-02-05,3.27,0.0,10.397553516819567,32.298136645962735,False,-9.9174,3.2241,1,1,1,100.0,28.894472361809044,28.894472361809044,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
92,78.98600655896935,71.15746247653738,688167,炬光科技,confirmed_rebound,2024-02-05,63.99,2024-02-05,62.8,1.894904458598734,17.484076433121025,31.70943888647238,False,-13.6204,7.1056,3,4,3,75.0,27.488412054529558,39.13715105373497,13.105095541401266,1.894904458598734,历史3/4次成功; 当前距低点1.89%; 最新日涨幅-13.62%; 状态confirmed_rebound; 底部未确认
93,78.93276013640721,71.27752963232874,002466,天齐锂业,bottom_area,2024-02-05,41.89,2024-02-05,41.06,2.02143205065757,7.890891378470519,32.66644801574286,False,-5.1833,2.4066,1,1,1,100.0,15.303197353913998,15.303197353913998,12.978567949342429,2.02143205065757,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-5.18%; 状态bottom_area; 底部未确认
94,78.62336055426705,68.6196866307456,002383,合众思壮,bottom_area,2024-02-05,5.1,2024-02-05,5.09,0.1964636542239644,11.198428290766214,28.811188811188813,False,-9.7345,2.6266,1,1,1,100.0,18.48184818481848,18.48184818481848,14.803536345776036,0.1964636542239644,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-9.73%; 状态bottom_area; 底部未确认
95,78.61275728987994,68.3589193825043,002682,龙洲股份,bottom_area,2024-02-05,3.98,2024-02-05,3.98,0.0,12.060301507537687,31.497418244406195,False,-9.9548,4.8816,1,1,1,100.0,26.929674099485425,26.929674099485425,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
96,78.49603066170596,71.32803264432404,603016,新宏泰,bottom_area,2024-02-05,15.2,2024-02-05,14.85,2.3569023569023546,7.609427609427614,27.170181461500743,False,-7.8788,1.0985,1,1,1,100.0,19.686935580975316,19.686935580975316,12.643097643097645,2.3569023569023546,历史1/1次成功; 当前距低点2.36%; 最新日涨幅-7.88%; 状态bottom_area; 底部未确认
97,78.47554871822337,68.39478781936225,688210,统联精密,bottom_area,2024-02-05,16.48,2024-02-05,16.46,0.12150668286755513,13.061968408262445,28.528006947459833,False,-11.9188,2.2989,1,1,1,100.0,16.353887399463808,16.353887399463808,14.878493317132444,0.12150668286755513,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-11.92%; 状态bottom_area; 底部未确认
98,78.3903640776699,68.16553398058252,603048,浙江黎明,bottom_area,2024-02-05,12.34,2024-02-05,12.34,0.0,11.021069692058342,28.752886836027713,False,-9.9927,5.6644,1,1,1,100.0,25.889967637540458,25.889967637540458,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
99,78.31574675324676,68.10064935064936,002486,嘉麟杰,bottom_area,2024-02-05,2.04,2024-02-05,2.04,0.0,11.274509803921568,30.37542662116041,False,-10.1322,3.5027,1,1,1,100.0,25.54112554112554,25.54112554112554,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.13%; 状态bottom_area; 底部未确认
100,78.30403696498055,68.09046692607005,002301,齐心集团,bottom_area,2024-02-05,4.81,2024-02-05,4.81,0.0,10.187110187110191,27.341389728096683,False,-9.9251,1.8146,1,1,1,100.0,25.486381322957207,25.486381322957207,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
101,78.25551038062285,68.04826989619379,002632,道明光学,bottom_area,2024-02-05,5.27,2024-02-05,5.27,0.0,9.677419354838722,27.808219178082194,False,-10.0683,3.1963,1,1,1,100.0,25.259515570934255,25.259515570934255,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
102,78.226342364532,68.02290640394088,000790,华神科技,bottom_area,2024-02-05,3.32,2024-02-05,3.32,0.0,9.939759036144581,29.059829059829056,False,-10.0271,2.501,1,1,1,100.0,25.12315270935962,25.12315270935962,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
103,78.1431405454386,69.69965843322568,300589,江龙船艇,bottom_area,2024-02-05,8.94,2024-02-05,8.82,1.360544217687066,12.925170068027217,28.17589576547231,False,-11.1332,3.2876,2,3,2,66.66666666666666,37.60770205852422,44.07616361071933,13.639455782312934,1.360544217687066,历史2/3次成功; 当前距低点1.36%; 最新日涨幅-11.13%; 状态bottom_area; 底部未确认
104,78.02934978137137,67.85160850554033,002355,兴民智通,bottom_area,2024-02-05,3.39,2024-02-05,3.39,0.0,11.504424778761052,28.329809725158565,False,-10.0796,3.11,4,5,4,80.0,17.535529599679155,21.138211382113823,15.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态bottom_area; 底部未确认
105,78.00639513108615,67.83164794007492,002760,凤形股份,bottom_area,2024-02-05,13.56,2024-02-05,13.56,0.0,13.20058997050147,31.722054380664648,False,-10.0199,2.645,1,1,1,100.0,24.094881398252184,24.094881398252184,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
106,77.93326009501187,67.76805225653207,002264,新华都,bottom_area,2024-02-05,3.66,2024-02-05,3.66,0.0,11.475409836065571,27.810650887573967,False,-10.0737,3.0757,1,1,1,100.0,23.752969121140143,23.752969121140143,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
107,77.92015111561865,67.75665314401623,001367,海森药业,bottom_area,2024-02-05,29.48,2024-02-05,29.48,0.0,10.651289009497955,30.992509363295877,False,-9.9847,4.9848,1,1,1,100.0,23.691683569979716,23.691683569979716,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
108,77.89626936316695,67.73588640275388,002696,百洋股份,bottom_area,2024-02-05,4.46,2024-02-05,4.46,0.0,10.313901345291479,30.42121684867395,False,-10.0806,3.434,1,1,1,100.0,23.58003442340792,23.58003442340792,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态bottom_area; 底部未确认
109,77.85383333333333,67.69898550724638,002862,实丰文化,bottom_area,2024-02-05,10.4,2024-02-05,10.4,0.0,11.05769230769231,32.90322580645161,False,-9.9567,4.7022,1,1,1,100.0,23.381642512077295,23.381642512077295,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
110,77.84790123456791,67.69382716049384,001331,胜通能源,bottom_area,2024-02-05,11.7,2024-02-05,11.7,0.0,10.256410256410266,29.390464695232353,False,-10.0,5.4694,1,1,1,100.0,23.35390946502057,23.35390946502057,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
111,77.8291393017815,68.86689959675361,002537,海联金汇,bottom_area,2024-02-05,4.33,2024-02-05,4.29,0.9324009324009332,10.256410256410266,27.411167512690355,False,-9.2243,2.2785,1,1,1,100.0,28.832116788321155,28.832116788321155,14.067599067599065,0.9324009324009332,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-9.22%; 状态bottom_area; 底部未确认
112,77.67542825768666,67.54385065885798,002208,合肥城建,bottom_area,2024-02-05,4.84,2024-02-05,4.84,0.0,10.743801652892571,27.653213751868467,False,-10.0372,2.7102,1,1,1,100.0,22.54758418740848,22.54758418740848,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
113,77.66669137466307,67.53625336927225,600241,时代万恒,bottom_area,2024-02-05,5.41,2024-02-05,5.41,0.0,10.905730129390015,31.518987341772153,False,-9.9834,1.7027,1,1,1,100.0,22.50673854447439,22.50673854447439,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
114,77.63404934204372,69.87222522741463,300342,天银机电,confirmed_rebound,2024-02-05,8.84,2024-02-05,8.68,1.8433179723502322,16.244239631336406,31.974921630094045,False,-12.6482,6.5637,3,4,3,75.0,19.9461838944793,26.68539325842696,13.156682027649769,1.8433179723502322,历史3/4次成功; 当前距低点1.84%; 最新日涨幅-12.65%; 状态confirmed_rebound; 底部未确认
115,77.56555084745763,67.44830508474577,002090,金智科技,bottom_area,2024-02-05,6.66,2024-02-05,6.66,0.0,10.960960960960954,29.894736842105264,False,-10.0,3.552,1,1,1,100.0,22.033898305084744,22.033898305084744,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
116,77.56555084745763,67.44830508474577,002427,尤夫股份,bottom_area,2024-02-05,3.41,2024-02-05,3.41,0.0,10.263929618768318,28.059071729957807,False,-10.0264,1.0373,1,1,1,100.0,22.033898305084747,22.033898305084747,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
117,77.51121194379392,67.40105386416863,002574,明牌珠宝,bottom_area,2024-02-05,4.15,2024-02-05,4.15,0.0,8.674698795180708,29.89864864864864,False,-9.9783,2.3294,1,1,1,100.0,21.779859484777532,21.779859484777532,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
118,77.49325173784044,67.8606041784303,002562,兄弟科技,bottom_area,2024-02-05,2.67,2024-02-05,2.66,0.3759398496240521,10.902255639097746,27.717391304347828,False,-8.8737,1.4616,1,1,1,100.0,16.600790513834006,16.600790513834006,14.624060150375948,0.3759398496240521,历史1/1次成功; 当前距低点0.38%; 最新日涨幅-8.87%; 状态bottom_area; 底部未确认
119,77.4611944485791,67.3575603900688,002534,西子洁能,bottom_area,2024-02-05,7.87,2024-02-05,7.87,0.0,10.419313850063524,30.292294065544723,False,-9.9542,0.9211,3,4,3,75.0,25.712690269187092,33.11594202898551,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
120,77.40181454196028,67.30592568866112,600980,北矿科技,bottom_area,2024-02-05,11.24,2024-02-05,11.24,0.0,9.786476868327398,27.623953638119765,False,-10.008,3.4236,1,1,1,100.0,21.268417680973737,21.268417680973737,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
121,77.32095890410957,67.23561643835616,002629,仁智股份,bottom_area,2024-02-05,2.79,2024-02-05,2.79,0.0,12.186379928315407,27.72020725388601,False,-10.0,6.6765,1,1,1,100.0,20.890410958904106,20.890410958904106,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
122,77.3066229116945,67.22315035799522,605287,德才股份,bottom_area,2024-02-05,11.04,2024-02-05,11.04,0.0,9.601449275362324,30.82706766917294,False,-10.0244,4.7781,1,1,1,100.0,20.823389021479702,20.823389021479702,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
123,77.29174886835824,72.93555662346128,002304,洋河股份,bottom_area,2024-02-05,92.17,2024-02-02,88.3,4.382785956964898,5.232163080407706,30.84273182957394,False,1.5647,0.5742,1,1,1,100.0,20.474777448071226,20.474777448071226,10.617214043035101,4.382785956964898,历史1/1次成功; 当前距低点4.38%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
124,77.26849999999999,67.19,601616,广电电气,bottom_area,2024-02-05,2.38,2024-02-05,2.38,0.0,9.663865546218489,28.096676737160127,False,-9.8485,2.3361,1,1,1,100.0,20.645161290322584,20.645161290322584,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.85%; 状态bottom_area; 底部未确认
125,77.26357142857144,67.1857142857143,603153,上海建科,bottom_area,2024-02-05,16.12,2024-02-05,16.12,0.0,11.104218362282872,32.83333333333333,False,-9.9944,12.0043,1,1,1,100.0,20.622119815668214,20.622119815668214,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
126,77.26009886379919,70.49514232673269,300634,彩讯股份,bottom_area,2024-02-05,13.13,2024-02-05,12.8,2.5781250000000004,12.812499999999991,27.846674182638097,False,-9.3232,3.7642,1,1,1,100.0,17.920792079207924,17.920792079207924,12.421874999999998,2.5781250000000004,历史1/1次成功; 当前距低点2.58%; 最新日涨幅-9.32%; 状态bottom_area; 底部未确认
127,77.18484442506382,71.36643448018269,300441,鲍斯股份,confirmed_rebound,2024-02-05,4.71,2024-02-05,4.56,3.2894736842105345,15.789473684210542,32.74336283185841,False,-11.6323,3.0375,2,2,2,100.0,24.873303656896304,29.15291529152916,11.710526315789465,3.2894736842105345,历史2/2次成功; 当前距低点3.29%; 最新日涨幅-11.63%; 状态confirmed_rebound; 底部未确认
128,77.17593333855801,67.86529937710488,601059,信达证券,bottom_area,2024-02-05,13.43,2024-02-05,13.35,0.5992509363295886,5.992509363295886,32.6097930338213,False,-6.0839,5.5343,1,1,1,100.0,19.363395225464192,19.363395225464192,14.400749063670412,0.5992509363295886,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-6.08%; 状态bottom_area; 底部未确认
129,77.1305,67.07000000000001,600173,卧龙新能,bottom_area,2024-02-05,3.57,2024-02-05,3.57,0.0,10.644257703081243,28.0241935483871,False,-10.0756,1.7775,1,1,1,100.0,20.000000000000004,20.000000000000004,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态bottom_area; 底部未确认
130,77.10523622047245,67.048031496063,600232,金鹰股份,bottom_area,2024-02-05,4.07,2024-02-05,4.07,0.0,9.582309582309573,29.340277777777768,False,-9.9558,2.3278,1,1,1,100.0,19.881889763779522,19.881889763779522,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
131,77.10105209581204,67.04439312679308,002357,富临运业,bottom_area,2024-02-05,5.02,2024-02-05,5.02,0.0,10.756972111553786,29.691876750700285,False,-10.0358,5.6968,3,4,3,75.0,24.02899530533914,31.941031941031934,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
132,77.07221484925337,67.01931726022033,002494,华斯股份,bottom_area,2024-02-05,3.45,2024-02-05,3.45,0.0,11.014492753623186,32.35294117647058,False,-9.9217,3.1595,3,4,3,75.0,23.894178818388866,35.67251461988303,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
133,77.05334168336674,67.00290581162325,002492,恒基达鑫,bottom_area,2024-02-05,4.15,2024-02-05,4.15,0.0,10.120481927710841,28.694158075601372,False,-9.9783,2.7066,1,1,1,100.0,19.639278557114217,19.639278557114217,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
134,76.98548305084745,66.94389830508474,002376,新北洋,bottom_area,2024-02-05,4.73,2024-02-05,4.73,0.0,11.416490486257908,28.441754916792732,False,-9.9048,3.2065,1,1,1,100.0,19.322033898305076,19.322033898305076,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
135,76.9639598540146,66.92518248175183,603023,威帝股份,bottom_area,2024-02-05,2.93,2024-02-05,2.93,0.0,12.627986348122855,27.29528535980149,False,-10.1227,3.0382,1,1,1,100.0,19.22141119221411,19.22141119221411,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.12%; 状态bottom_area; 底部未确认
136,76.9446719038817,66.90841035120148,000788,北大医药,bottom_area,2024-02-05,4.47,2024-02-05,4.47,0.0,9.619686800894868,28.135048231511256,False,-10.0604,2.4512,1,1,1,100.0,19.13123844731978,19.13123844731978,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
137,76.93381034482758,66.89896551724138,600249,两面针,bottom_area,2024-02-05,4.06,2024-02-05,4.06,0.0,10.591133004926125,29.020979020979027,False,-9.9778,3.8571,1,1,1,100.0,19.080459770114945,19.080459770114945,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
138,76.91540502793295,66.88296089385474,600246,万通发展,bottom_area,2024-02-05,4.34,2024-02-05,4.34,0.0,11.290322580645167,32.81733746130031,False,-9.9585,1.3705,1,1,1,100.0,18.99441340782122,18.99441340782122,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
139,76.9020631067961,66.87135922330097,002285,世联行,bottom_area,2024-02-05,1.73,2024-02-05,1.73,0.0,10.404624277456644,29.387755102040824,False,-9.8958,1.8196,1,1,1,100.0,18.932038834951463,18.932038834951463,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
140,76.90163580246913,66.87098765432098,002310,东方新能,bottom_area,2024-02-05,1.34,2024-02-05,1.34,0.0,11.194029850746261,27.956989247311824,False,-10.0671,2.4708,1,1,1,100.0,18.93004115226337,18.93004115226337,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
141,76.82309880239522,66.80269461077846,002725,跃岭股份,bottom_area,2024-02-05,7.05,2024-02-05,7.05,0.0,11.063829787234045,31.619786614936963,False,-9.9617,3.3028,1,1,1,100.0,18.562874251497018,18.562874251497018,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
142,76.77718303571429,66.76276785714286,603280,南方路机,bottom_area,2024-02-05,16.9,2024-02-05,16.9,0.0,10.710059171597647,27.21791559000862,False,-10.0106,9.2946,1,1,1,100.0,18.348214285714302,18.348214285714302,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
143,76.74159090909092,66.7318181818182,600358,国旅联合,bottom_area,2024-02-05,3.56,2024-02-05,3.56,0.0,10.674157303370784,29.365079365079367,False,-10.101,2.1985,1,1,1,100.0,18.181818181818198,18.181818181818198,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.10%; 状态bottom_area; 底部未确认
144,76.71335062240664,66.70726141078839,000554,泰山石油,bottom_area,2024-02-05,4.66,2024-02-05,4.66,0.0,8.798283261802577,29.286798179059176,False,-10.0386,9.778,1,1,1,100.0,18.049792531120335,18.049792531120335,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
145,76.66741752577319,66.66731958762887,002637,赞宇科技,bottom_area,2024-02-05,7.38,2024-02-05,7.38,0.0,10.569105691056913,28.83317261330761,False,-10.0,1.2502,1,1,1,100.0,17.83505154639176,17.83505154639176,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
146,76.59575,66.605,001313,粤海饲料,bottom_area,2024-02-05,5.97,2024-02-05,5.97,0.0,12.73031825795646,28.33133253301321,False,-9.9548,3.183,1,1,1,100.0,17.5,17.5,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
147,76.5861541598695,66.59665579119087,002664,信质集团,bottom_area,2024-02-05,10.2,2024-02-05,10.2,0.0,10.588235294117649,27.1948608137045,False,-9.9735,2.8985,1,1,1,100.0,17.45513866231648,17.45513866231648,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
148,76.57731034482758,66.58896551724138,603216,梦天家居,bottom_area,2024-02-05,8.89,2024-02-05,8.89,0.0,7.874015748031487,29.27605409705648,False,-10.0202,5.2642,1,1,1,100.0,17.41379310344827,17.41379310344827,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
149,76.5712843137255,66.58372549019609,002449,国星光电,bottom_area,2024-02-05,5.58,2024-02-05,5.58,0.0,10.931899641577067,27.532467532467532,False,-10.0,3.3858,1,1,1,100.0,17.38562091503268,17.38562091503268,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
150,76.5617485549133,66.57543352601157,000850,华茂股份,bottom_area,2024-02-05,3.0,2024-02-05,3.0,0.0,9.666666666666668,29.411764705882355,False,-9.9099,3.415,1,1,1,100.0,17.341040462427735,17.341040462427735,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
151,76.55520386266095,66.5697424892704,002295,精艺股份,bottom_area,2024-02-05,5.02,2024-02-05,5.02,0.0,11.553784860557771,31.23287671232877,False,-10.0358,3.2475,1,1,1,100.0,17.31044349070099,17.31044349070099,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
152,76.54947980446022,67.81385293609175,002219,新里程,bottom_area,2024-02-05,2.03,2024-02-05,2.01,0.9950248756218916,11.9402985074627,27.173913043478265,False,-8.9686,1.4939,1,1,1,100.0,23.938223938223942,23.938223938223942,14.004975124378108,0.9950248756218916,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-8.97%; 状态bottom_area; 底部未确认
153,76.50319711538461,66.52451923076923,000599,青岛双星,bottom_area,2024-02-05,3.22,2024-02-05,3.22,0.0,9.627329192546572,28.125,False,-10.0559,2.3845,1,1,1,100.0,17.06730769230769,17.06730769230769,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
