rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.55028953716611,82.50323185011707,300586,美联新材,bottom_area,2023-10-23,8.65,2023-10-23,8.54,1.2880562060890073,8.313817330210783,27.008547008547012,False,-5.7734,1.8924,2,2,2,100.0,69.69134206257787,124.33414043583537,8.711943793910994,1.2880562060890073,历史2/2次成功; 当前距低点1.29%; 最新日涨幅-5.77%; 状态bottom_area; 底部未确认
39,75.26680024892617,68.71556087170177,600032,浙江新能,bottom_area,2023-10-23,9.01,2023-10-23,8.99,0.22246941045605756,3.6707452725250285,32.70958083832335,False,-3.9446,1.515,1,1,1,100.0,19.31608133086876,19.31608133086876,9.777530589543943,0.22246941045605756,历史1/1次成功; 当前距低点0.22%; 最新日涨幅-3.94%; 状态bottom_area; 底部未确认
40,75.25913742748902,69.37248209580198,000006,深振业A,bottom_area,2023-10-23,4.16,2023-10-23,4.13,0.7263922518159867,2.6634382566586035,32.295081967213115,False,-2.1176,1.1449,1,1,1,100.0,18.809980806142043,18.809980806142043,9.273607748184014,0.7263922518159867,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.12%; 状态bottom_area; 底部未确认
41,75.23801943869336,69.21385093167702,000965,天保基建,bottom_area,2023-10-23,3.24,2023-10-23,3.22,0.6211180124223608,2.795031055900617,29.8474945533769,False,-1.8182,1.2994,1,1,1,100.0,16.666666666666664,16.666666666666664,9.378881987577639,0.6211180124223608,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
42,74.90269484445972,68.81359695592549,000729,燕京啤酒,bottom_area,2023-10-23,9.12,2023-10-23,9.07,0.551267916207265,3.0871003307607428,32.059925093632955,False,-0.9772,0.4842,1,1,1,100.0,13.658536585365852,13.658536585365852,9.448732083792736,0.551267916207265,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
43,74.87030696502269,68.65538369382203,601156,东航物流,bottom_area,2023-10-23,11.08,2023-10-23,11.03,0.45330915684497475,2.5385312783318326,32.33128834355829,False,-2.2065,0.6791,1,1,1,100.0,11.607142857142852,11.607142857142852,9.546690843155027,0.45330915684497475,历史1/1次成功; 当前距低点0.45%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
44,74.85808529743923,69.26849291700661,000688,国城矿业,bottom_area,2023-10-23,9.79,2023-10-23,9.7,0.9278350515463903,5.05154639175258,28.148148148148156,False,-3.7365,0.4041,1,1,1,100.0,30.935251798561143,30.935251798561143,9.072164948453612,0.9278350515463903,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-3.74%; 状态bottom_area; 底部未确认
45,74.6586534875019,71.6049144873079,301378,通达海,bottom_area,2023-10-23,47.6,2023-10-23,46.3,2.807775377969772,4.103671706263511,31.162652393696117,False,-0.8127,3.486,1,1,1,100.0,16.487324457413823,16.487324457413823,7.192224622030229,2.807775377969772,历史1/1次成功; 当前距低点2.81%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
46,73.82126188334,68.17931829544203,600428,中远海特,bottom_area,2023-10-23,4.87,2023-10-23,4.83,0.828157349896481,3.5196687370600404,27.0392749244713,False,-2.7944,0.8086,1,1,1,100.0,13.642564802182811,13.642564802182811,9.17184265010352,0.828157349896481,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
47,73.43922123750541,67.82949331263133,300750,宁德时代,bottom_area,2023-10-23,177.26,2023-10-23,175.8,0.8304891922639246,2.5597269624573378,27.939006394490896,False,-2.0663,0.5195,1,1,1,100.0,11.790369198887497,11.790369198887497,9.169510807736076,0.8304891922639246,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
48,72.56111867831966,68.32758686376617,603260,合盛硅业,bottom_area,2023-10-23,54.1,2023-10-23,53.12,1.8448795180722968,4.028614457831327,28.69798657718121,False,-2.0637,0.1989,2,3,2,66.66666666666666,25.95293278658251,34.21399022188793,8.155120481927703,1.8448795180722968,历史2/3次成功; 当前距低点1.84%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
49,72.31964037122971,65.74512761020883,600078,澄星股份,bottom_area,2023-10-23,6.41,2023-10-23,6.41,0.0,5.61622464898595,29.714912280701743,False,-5.037,0.7117,1,1,1,100.0,12.877030162413009,12.877030162413009,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-5.04%; 状态bottom_area; 底部未确认
50,72.20157194130128,66.87125454966159,002707,众信旅游,bottom_area,2023-10-23,6.21,2023-10-23,6.15,0.9756097560975545,3.2520325203251916,28.90173410404624,False,-2.0505,1.2117,3,4,3,75.0,12.584111793354854,15.533980582524274,9.024390243902445,0.9756097560975545,历史3/4次成功; 当前距低点0.98%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
51,71.82128912906981,66.23812543872354,301371,敷尔佳,bottom_area,2023-10-23,40.1,2023-10-23,39.8,0.7537688442211162,3.4924623115577904,27.252787424602452,False,-3.9521,5.3187,1,1,1,100.0,12.50923872875093,12.50923872875093,9.246231155778885,0.7537688442211162,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
52,70.45122138020564,66.14546917123498,688320,禾川科技,bottom_area,2023-10-23,33.09,2023-10-23,32.54,1.690227412415502,5.869698832206527,29.199303742384686,False,-3.7802,2.7323,2,3,2,66.66666666666666,22.54043551008414,33.54902936784469,8.309772587584499,1.690227412415502,历史2/3次成功; 当前距低点1.69%; 最新日涨幅-3.78%; 状态bottom_area; 底部未确认
53,68.8131623447723,64.91553943271391,603129,春风动力,bottom_area,2023-10-23,106.16,2023-10-23,104.14,1.93969656231995,6.654503552909538,29.67314964883847,False,-4.4206,1.1055,2,3,2,66.66666666666666,18.985918968477026,20.09633197480549,8.06030343768005,1.93969656231995,历史2/3次成功; 当前距低点1.94%; 最新日涨幅-4.42%; 状态bottom_area; 底部未确认
54,68.6556309572333,63.04602408943333,000428,华天酒店,bottom_area,2023-10-23,3.81,2023-10-23,3.79,0.5277044854881272,3.43007915567282,32.32142857142857,False,-2.0566,1.1219,2,3,2,66.66666666666666,21.25012714881498,28.045977011494273,9.472295514511874,0.5277044854881272,历史2/3次成功; 当前距低点0.53%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
55,67.68491412060946,62.206500706147594,600202,哈空调,bottom_area,2023-10-23,5.28,2023-10-23,5.25,0.5714285714285762,4.3809523809523885,30.0,False,-3.2967,3.1479,2,3,2,66.66666666666666,27.487587001817616,41.50485436893204,9.428571428571425,0.5714285714285762,历史2/3次成功; 当前距低点0.57%; 最新日涨幅-3.30%; 状态bottom_area; 底部未确认
56,65.92888025778115,61.10981747066494,002798,帝欧水华,bottom_area,2023-10-23,5.96,2023-10-23,5.9,1.0169491525423662,4.06779661016948,27.96092796092795,False,-2.9316,1.828,1,2,1,50.0,29.776674937965264,29.776674937965264,8.983050847457633,1.0169491525423662,历史1/2次成功; 当前距低点1.02%; 最新日涨幅-2.93%; 状态bottom_area; 底部未确认
57,64.04235816948926,59.36342536346408,300721,怡达股份,bottom_area,2023-10-23,13.88,2023-10-23,13.74,1.0189228529839924,4.876273653566229,29.06556530717605,False,-2.5965,1.7001,1,2,1,50.0,20.411663807890235,20.411663807890235,8.98107714701601,1.0189228529839924,历史1/2次成功; 当前距低点1.02%; 最新日涨幅-2.60%; 状态bottom_area; 底部未确认
58,63.96656372655385,59.02103082399221,002068,黑猫股份,bottom_area,2023-10-23,9.07,2023-10-23,9.0,0.777777777777781,4.33333333333334,27.594529364440866,False,-3.2017,1.1718,2,3,2,66.66666666666666,12.89084672397248,15.184678522571824,9.22222222222222,0.777777777777781,历史2/3次成功; 当前距低点0.78%; 最新日涨幅-3.20%; 状态bottom_area; 底部未确认
59,63.53500763044849,58.65715184449317,300757,罗博特科,bottom_area,2023-10-23,61.1,2023-10-23,60.61,0.8084474509156938,5.42814717043392,29.26003734827265,False,-4.3818,2.5879,2,3,2,66.66666666666666,11.310458956528425,12.459396751740133,9.191552549084307,0.8084474509156938,历史2/3次成功; 当前距低点0.81%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
60,62.996921810555165,57.708859030837026,002366,融发核电,bottom_area,2023-10-23,5.02,2023-10-23,5.0,0.39999999999999153,3.5999999999999943,28.469241773962807,False,-3.0888,1.1986,2,4,2,50.0,20.64977973568282,25.0,9.600000000000009,0.39999999999999153,历史2/4次成功; 当前距低点0.40%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
61,61.32638934961349,56.914231069458246,002312,川发龙蟒,bottom_area,2023-10-23,6.54,2023-10-23,6.47,1.0819165378670832,4.17310664605874,27.13963963963965,False,-3.1111,0.8256,1,2,1,50.0,18.231186966640802,18.231186966640802,8.918083462132916,1.0819165378670832,历史1/2次成功; 当前距低点1.08%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
62,61.144261982036376,56.42980338394572,000721,西安饮食,bottom_area,2023-10-23,10.21,2023-10-23,10.13,0.7897334649555782,5.5281342546890295,30.521262002743477,False,-3.6792,4.4189,2,4,2,50.0,18.550514430346464,20.485175202156327,9.210266535044424,0.7897334649555782,历史2/4次成功; 当前距低点0.79%; 最新日涨幅-3.68%; 状态bottom_area; 底部未确认
63,59.7969884502676,55.11425024342746,688101,三达膜,bottom_area,2023-10-23,12.57,2023-10-23,12.48,0.7211538461538449,4.246794871794866,27.77777777777778,False,-2.709,0.4553,1,2,1,50.0,33.755274261603375,33.755274261603375,9.278846153846155,0.7211538461538449,历史1/2次成功; 当前距低点0.72%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
64,59.15979592889178,54.32034684622784,600328,中盐化工,bottom_area,2023-10-23,7.7,2023-10-23,7.66,0.522193211488251,3.7859007832898173,27.73584905660377,False,-3.2663,0.8227,1,2,1,50.0,37.26315789473683,37.26315789473683,9.47780678851175,0.522193211488251,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-3.27%; 状态bottom_area; 底部未确认
65,59.02728368938561,54.159592416003036,300651,金陵体育,bottom_area,2023-10-23,18.67,2023-10-23,18.58,0.4843918191604059,3.8213132400430623,29.754253308128547,False,-2.659,2.3439,1,2,1,50.0,25.720461095100855,25.720461095100855,9.515608180839594,0.4843918191604059,历史1/2次成功; 当前距低点0.48%; 最新日涨幅-2.66%; 状态bottom_area; 底部未确认
66,55.08422440107882,50.83275741710295,002069,獐子岛,bottom_area,2023-10-23,3.85,2023-10-23,3.82,0.7853403141361323,2.879581151832469,32.50883392226149,False,-2.2843,0.7693,1,3,1,33.33333333333333,30.967741935483854,30.967741935483854,9.214659685863868,0.7853403141361323,历史1/3次成功; 当前距低点0.79%; 最新日涨幅-2.28%; 状态bottom_area; 底部未确认
67,54.51446242703979,51.21400436778269,300378,鼎捷数智,bottom_area,2023-10-23,18.9,2023-10-23,18.58,1.7222820236813794,7.481162540365989,27.619789637709403,False,-11.8881,8.3573,1,3,1,33.33333333333333,14.878892733564003,14.878892733564003,8.277717976318621,1.7222820236813794,历史1/3次成功; 当前距低点1.72%; 最新日涨幅-11.89%; 状态bottom_area; 底部未确认
68,52.72959006762956,48.83364583333335,603191,望变电气,bottom_area,2023-10-23,14.54,2023-10-23,14.4,0.9722222222222138,4.374999999999993,31.656383483626012,False,-3.2601,2.0964,1,2,1,50.0,13.281249999999995,13.281249999999995,9.027777777777787,0.9722222222222138,历史1/2次成功; 当前距低点0.97%; 最新日涨幅-3.26%; 状态bottom_area; 底部未确认
69,52.597038296631894,49.72830069553227,000977,浪潮信息,bottom_area,2023-10-23,28.29,2023-10-23,27.72,2.0562770562770574,6.782106782106792,28.13067150635209,False,-4.5868,5.9191,1,3,1,33.33333333333333,10.985371239304456,10.985371239304456,7.9437229437229435,2.0562770562770574,历史1/3次成功; 当前距低点2.06%; 最新日涨幅-4.59%; 状态bottom_area; 底部未确认
