rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,82.01376099292136,77.8344650553513,300735,光弘科技,bottom_area,2022-03-08,11.07,2022-03-08,10.93,1.280878316559932,5.123513266239712,30.159744408945688,False,-2.2085,0.6914,1,1,1,100.0,31.262729124236255,31.262729124236255,6.719121683440068,1.280878316559932,历史1/1次成功; 当前距低点1.28%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
12,75.69413779729092,70.51694441021206,002706,良信股份,bottom_area,2022-03-08,12.64,2022-03-08,12.6,0.31746031746032477,6.904761904761914,31.03448275862069,False,-4.0971,1.3522,2,2,2,100.0,13.49867706463227,14.727153188691638,7.682539682539676,0.31746031746032477,历史2/2次成功; 当前距低点0.32%; 最新日涨幅-4.10%; 状态bottom_area; 底部未确认
13,75.28559779412625,71.6690664413914,601233,桐昆股份,bottom_area,2022-03-08,16.9,2022-03-08,16.66,1.4405762304921874,7.382953181272511,30.0,False,-5.0562,2.4264,1,1,1,100.0,10.288065843621398,10.288065843621398,6.559423769507814,1.4405762304921874,历史1/1次成功; 当前距低点1.44%; 最新日涨幅-5.06%; 状态bottom_area; 底部未确认
14,74.90164243648621,73.18499251497003,002355,兴民智通,bottom_area,2022-03-08,5.15,2022-02-24,5.01,2.794411177644722,7.984031936127751,27.18023255813954,True,-0.9615,0.9195,1,1,1,100.0,15.624999999999991,15.624999999999991,5.205588822355278,2.794411177644722,历史1/1次成功; 当前距低点2.79%; 最新日涨幅-0.96%; 状态bottom_area; 底部已确认
15,74.12053256500295,69.9430380506337,002127,南极电商,bottom_area,2022-03-08,5.13,2022-03-08,5.08,0.9842519685039335,6.496062992125985,30.219780219780223,False,-4.8237,2.8771,2,2,2,100.0,18.586734079691826,19.17659804983748,7.0157480314960665,0.9842519685039335,历史2/2次成功; 当前距低点0.98%; 最新日涨幅-4.82%; 状态bottom_area; 底部未确认
16,73.96577863371203,73.7317735521239,603196,璞源材料,confirmed_rebound,2022-03-08,7.31,2022-01-27,7.04,3.8352272727272667,10.795454545454543,28.960645812310798,True,-4.8177,1.4497,3,3,3,100.0,18.419848031946557,22.85714285714286,4.164772727272734,3.8352272727272667,历史3/3次成功; 当前距低点3.84%; 最新日涨幅-4.82%; 状态confirmed_rebound; 底部已确认
17,73.77500163200469,70.62809254017002,600305,恒顺醋业,bottom_area,2022-03-08,11.15,2022-03-08,10.96,1.733576642335762,5.656934306569336,32.719459791282986,False,-3.2118,1.5293,1,1,1,100.0,8.283049917718035,8.283049917718035,6.266423357664238,1.733576642335762,历史1/1次成功; 当前距低点1.73%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
18,72.8620989461296,67.7888675669273,000547,航天发展,bottom_area,2022-03-08,12.09,2022-03-08,12.06,0.24875621890546734,6.467661691542283,29.883720930232556,False,-5.2508,3.5569,1,1,1,100.0,14.656084656084673,14.656084656084673,7.751243781094533,0.24875621890546734,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-5.25%; 状态bottom_area; 底部未确认
19,71.83027629914011,67.4485579331685,300418,昆仑万维,bottom_area,2022-03-08,16.6,2022-03-08,16.48,0.7281553398058312,6.796116504854374,30.110262934690407,False,-2.9807,1.8921,1,1,1,100.0,8.487914558740876,8.487914558740876,7.271844660194168,0.7281553398058312,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.98%; 状态bottom_area; 底部未确认
20,71.75338585148234,67.55902372398464,002695,煌上煌,bottom_area,2022-03-08,11.61,2022-03-08,11.51,0.8688097306689804,6.16854908774979,31.406436233611444,False,-4.1288,0.8772,1,1,1,100.0,21.021021021021024,21.021021021021024,7.13119026933102,0.8688097306689804,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-4.13%; 状态bottom_area; 底部未确认
21,71.22607379826788,66.47476287782037,300737,科顺股份,bottom_area,2022-03-08,12.2,2022-03-08,12.15,0.41152263374484715,6.6666666666666705,28.403064230995867,False,-4.9844,1.6955,1,1,1,100.0,9.586206896551728,9.586206896551728,7.5884773662551535,0.41152263374484715,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
22,71.05627640073705,65.89269466316708,300534,陇神戎发,confirmed_rebound,2022-03-08,12.71,2022-03-08,12.7,0.07874015748032728,11.338582677165366,27.42857142857143,False,-10.7444,19.6349,1,1,1,100.0,12.592592592592586,12.592592592592586,7.921259842519674,0.07874015748032728,历史1/1次成功; 当前距低点0.08%; 最新日涨幅-10.74%; 状态confirmed_rebound; 底部未确认
23,70.15318494666421,67.82560747663553,002326,永太科技,confirmed_rebound,2022-03-08,29.14,2022-03-08,28.5,2.2456140350877214,9.543859649122803,27.295918367346943,False,-5.8481,6.7548,1,1,1,100.0,9.707567078685555,9.707567078685555,5.754385964912279,2.2456140350877214,历史1/1次成功; 当前距低点2.25%; 最新日涨幅-5.85%; 状态confirmed_rebound; 底部未确认
24,69.26060342542141,65.24695750764073,605178,时空科技,bottom_area,2022-03-08,25.88,2022-03-08,25.65,0.8966861598440562,4.483430799220281,30.355688297583495,False,-3.0712,0.7564,1,1,1,100.0,8.93226855959774,8.93226855959774,7.103313840155943,0.8966861598440562,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-3.07%; 状态bottom_area; 底部未确认
25,57.444344854900336,54.53713340020061,601633,长城汽车,bottom_area,2022-03-08,30.39,2022-03-08,30.0,1.3000000000000018,7.233333333333339,29.078014184397162,False,-4.7932,0.5691,1,2,1,50.0,8.124373119358085,8.124373119358085,6.6999999999999975,1.3000000000000018,历史1/2次成功; 当前距低点1.30%; 最新日涨幅-4.79%; 状态bottom_area; 底部未确认
