rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.7829709700171,82.59511170982397,600048,保利发展,bottom_area,2025-12-22,6.34,2025-12-17,6.19,2.423263327948295,2.9079159935379595,27.60233918128655,False,0.158,0.891,2,2,2,100.0,31.721247836269217,31.987577639751546,12.576736672051705,2.423263327948295,历史2/2次成功; 当前距低点2.42%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
12,71.72205954063914,63.372619168002956,603353,和顺石油,bottom_area,2025-12-22,25.92,2025-12-22,25.7,0.8560311284046787,5.058365758754866,32.36842105263158,False,-3.2836,3.5842,4,6,4,66.66666666666666,20.579050936015864,27.079174983366617,14.14396887159532,0.8560311284046787,历史4/6次成功; 当前距低点0.86%; 最新日涨幅-3.28%; 状态bottom_area; 底部未确认
13,70.68973805476169,67.38416822648976,603178,圣龙股份,bottom_area,2025-12-22,18.53,2025-12-05,17.66,4.926387315968295,5.832389580973959,28.182187881252542,False,-0.2691,1.0645,5,7,5,71.42857142857143,31.669983984855786,47.51869476546566,10.073612684031705,4.926387315968295,历史5/7次成功; 当前距低点4.93%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
14,70.62104249330982,63.95354522515531,600161,天坛生物,bottom_area,2025-12-22,16.45,2025-12-17,16.1,2.1739130434782474,2.484472049689432,27.08333333333332,False,0.0608,0.2719,1,2,1,50.0,36.77455357142857,36.77455357142857,12.82608695652175,2.1739130434782474,历史1/2次成功; 当前距低点2.17%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
15,69.16665871589494,63.02228217566282,603038,华立股份,bottom_area,2025-12-22,15.97,2025-12-17,15.58,2.5032092426187456,5.0064184852374805,29.661399548532724,False,-0.1875,1.2749,2,4,2,50.0,24.944081982976137,28.753412192902637,12.496790757381254,2.5032092426187456,历史2/4次成功; 当前距低点2.50%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
16,68.98419242304331,63.7973136213107,688337,普源精电,bottom_area,2025-12-22,36.93,2025-12-04,35.75,3.3006993006993,6.545454545454556,28.499999999999996,False,-0.0541,0.7054,3,6,3,50.0,38.886602295188766,54.46153846153845,11.6993006993007,3.3006993006993,历史3/6次成功; 当前距低点3.30%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
17,68.64238951150058,64.79302841334803,000692,惠天热电,bottom_area,2025-12-22,3.56,2025-12-17,3.41,4.398826979472139,5.571847507331377,28.511530398322844,False,-0.2801,2.5622,3,5,3,60.0,36.0341608954005,59.042553191489375,10.60117302052786,4.398826979472139,历史3/5次成功; 当前距低点4.40%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
18,68.35265223136807,63.67748845313066,002459,晶澳科技,bottom_area,2025-12-22,11.23,2025-12-16,10.83,3.693444136657437,3.970452446906738,29.215686274509807,False,0.8079,0.9111,3,6,3,50.0,20.58355421886888,26.683937823834192,11.306555863342563,3.693444136657437,历史3/6次成功; 当前距低点3.69%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
19,67.71751939071963,59.587283841832694,002317,众生药业,bottom_area,2025-12-22,19.03,2025-12-22,18.91,0.6345848757271338,1.00475938656796,30.477941176470587,False,-0.7303,4.1485,2,5,2,40.0,45.076007303712714,58.31999999999999,14.365415124272864,0.6345848757271338,历史2/5次成功; 当前距低点0.63%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
20,67.3560927749694,61.864628155472545,600383,金地集团,bottom_area,2025-12-22,3.16,2025-12-15,3.07,2.931596091205222,4.234527687296428,32.675438596491226,False,-0.3155,1.589,2,4,2,50.0,23.971329265701364,32.594936708860764,12.068403908794778,2.931596091205222,历史2/4次成功; 当前距低点2.93%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
21,66.07719477325871,60.072621626769205,002728,特一药业,bottom_area,2025-12-22,11.17,2025-12-19,10.91,2.383134738771767,2.9330889092575645,27.508305647840537,False,0.6306,6.5087,1,4,1,25.0,39.3073593073593,39.3073593073593,12.616865261228233,2.383134738771767,历史1/4次成功; 当前距低点2.38%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
22,64.69268411357085,59.221579130434776,301487,盟固利,bottom_area,2025-12-22,21.27,2025-12-17,20.7,2.7536231884057982,4.2995169082125635,28.000000000000004,False,0.0,2.9542,1,2,1,50.0,18.439999999999998,18.439999999999998,12.246376811594201,2.7536231884057982,历史1/2次成功; 当前距低点2.75%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
23,63.87710456672242,60.34620933941617,002679,福建金森,bottom_area,2025-12-22,12.22,2025-12-18,11.7,4.444444444444456,7.179487179487179,28.308823529411768,True,-1.6103,4.4277,2,4,2,50.0,25.158831573922193,33.50951374207188,10.555555555555543,4.444444444444456,历史2/4次成功; 当前距低点4.44%; 最新日涨幅-1.61%; 状态bottom_area; 底部已确认
24,63.683539337166316,60.418929965498805,002184,海得控制,bottom_area,2025-12-22,12.77,2025-12-17,12.2,4.672131147540986,4.918032786885258,29.357266936884773,False,0.6304,1.9601,2,5,2,40.0,36.72789775210886,50.27203482045704,10.327868852459012,4.672131147540986,历史2/5次成功; 当前距低点4.67%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
25,63.5144789883816,58.80137909681087,300609,汇纳科技,bottom_area,2025-12-22,36.63,2025-12-17,35.44,3.357787810383761,6.997742663656896,28.20097244732577,False,-2.346,3.309,2,5,2,40.0,34.393200561751826,49.87035436473638,11.642212189616238,3.357787810383761,历史2/5次成功; 当前距低点3.36%; 最新日涨幅-2.35%; 状态bottom_area; 底部未确认
26,63.372466822149086,57.466805669904254,002632,道明光学,bottom_area,2025-12-22,12.29,2025-12-19,12.02,2.2462562396006622,4.908485856905157,27.28372655777375,False,-0.0813,5.895,1,2,1,50.0,25.259515570934255,25.259515570934255,12.753743760399338,2.2462562396006622,历史1/2次成功; 当前距低点2.25%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
27,61.73309099772719,58.79401466966727,301357,北方长龙,bottom_area,2025-12-22,141.24,2025-12-17,134.67,4.878592114056599,11.056657013440272,28.36702127659575,True,-0.8703,9.6716,2,4,2,50.0,22.135509084496352,26.72978878368535,10.121407885943402,4.878592114056599,历史2/4次成功; 当前距低点4.88%; 最新日涨幅-0.87%; 状态bottom_area; 底部已确认
28,61.12829281508531,57.59156814679929,002453,华软科技,bottom_area,2025-12-22,6.31,2025-12-17,6.05,4.297520661157021,6.115702479338845,28.31753554502369,False,1.4469,3.3942,1,2,1,50.0,28.60169491525425,28.60169491525425,10.702479338842979,4.297520661157021,历史1/2次成功; 当前距低点4.30%; 最新日涨幅1.45%; 状态bottom_area; 底部未确认
29,60.449519262298345,56.58531986531986,601162,天风证券,bottom_area,2025-12-22,4.21,2025-12-17,4.05,3.9506172839506206,5.925925925925932,27.678571428571423,False,0.0,1.6156,1,2,1,50.0,18.939393939393938,18.939393939393938,11.04938271604938,3.9506172839506206,历史1/2次成功; 当前距低点3.95%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
30,58.82564713437468,55.77170045250066,300681,英搏尔,bottom_area,2025-12-22,24.38,2025-12-17,23.3,4.635193133047203,5.36480686695279,28.593319031566043,False,1.4143,3.5355,2,6,2,33.33333333333333,25.734448723198668,27.487589035182385,10.364806866952797,4.635193133047203,历史2/6次成功; 当前距低点4.64%; 最新日涨幅1.41%; 状态bottom_area; 底部未确认
31,58.09793533424266,55.23058125277992,000665,湖北广电,bottom_area,2025-12-22,5.48,2025-12-17,5.23,4.780114722753346,5.927342256214141,27.46185852981969,False,0.1828,1.5069,2,7,2,28.57142857142857,34.919124227805554,43.606557377049185,10.219885277246654,4.780114722753346,历史2/7次成功; 当前距低点4.78%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
32,57.42989120711341,54.564514649262755,001282,三联锻造,bottom_area,2025-12-22,20.29,2025-12-17,19.37,4.7496128033040685,5.214248838409902,27.992565055762075,False,0.6448,2.4195,1,3,1,33.33333333333333,37.31343283582089,37.31343283582089,10.250387196695932,4.7496128033040685,历史1/3次成功; 当前距低点4.75%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
33,54.43927272566539,50.17967458693382,688348,昱能科技,bottom_area,2025-12-22,50.85,2025-12-17,49.31,3.1230987629284104,5.049685662137486,31.77919203099059,False,-0.255,0.8273,1,3,1,33.33333333333333,16.27422813482398,16.27422813482398,11.87690123707159,3.1230987629284104,历史1/3次成功; 当前距低点3.12%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
34,50.766291549232875,47.462097402597394,002605,姚记科技,bottom_area,2025-12-22,23.27,2025-12-17,22.4,3.8839285714285765,4.776785714285716,27.71861890932559,False,-0.0859,0.9488,1,5,1,20.0,23.2121212121212,23.2121212121212,11.116071428571422,3.8839285714285765,历史1/5次成功; 当前距低点3.88%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
