rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.82699255291135,89.37539144836083,002838,道恩股份,bottom_area,2024-06-28,9.06,2024-06-26,8.94,1.342281879194642,5.369127516778528,28.934817170111295,False,0.0,0.6812,5,5,5,100.0,21.59029103722908,38.59649122807017,8.657718120805358,1.342281879194642,历史5/5次成功; 当前距低点1.34%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
73,71.81494656711703,69.76309095091369,600984,建设机械,confirmed_rebound,2024-06-28,2.38,2024-06-25,2.3,3.478260869565221,11.304347826086968,28.57142857142858,True,-0.4184,0.828,3,4,3,75.0,19.992073836141934,20.705882352941174,6.52173913043478,3.478260869565221,历史3/4次成功; 当前距低点3.48%; 最新日涨幅-0.42%; 状态confirmed_rebound; 底部已确认
74,71.5765405051839,67.7883670522633,000723,美锦能源,bottom_area,2024-06-28,4.76,2024-06-24,4.66,2.145922746781108,6.223175965665237,27.187500000000004,False,-0.8333,0.4966,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,7.854077253218892,2.145922746781108,历史2/3次成功; 当前距低点2.15%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
75,71.18758030689943,70.82874411302983,002159,三特索道,bottom_area,2024-06-28,12.83,2024-06-24,12.25,4.734693877551021,5.714285714285708,27.471876850207227,False,0.8648,1.8096,1,1,1,100.0,13.461538461538462,13.461538461538462,5.26530612244898,4.734693877551021,历史1/1次成功; 当前距低点4.73%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
76,71.01487697801592,64.73706110960602,300763,锦浪科技,bottom_area,2024-06-28,41.64,2024-06-28,41.58,0.14430014430014976,4.569504569504566,31.947626841243864,False,-3.3426,2.356,2,3,2,66.66666666666666,35.856982644858604,36.020348268440614,9.85569985569985,0.14430014430014976,历史2/3次成功; 当前距低点0.14%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
77,70.24515544696219,67.00090127973301,002218,拓日新能,bottom_area,2024-06-28,2.85,2024-06-25,2.78,2.517985611510802,6.474820143884898,32.850241545893724,False,-0.6969,1.0017,2,3,2,66.66666666666666,27.07119251242463,39.04109589041095,7.4820143884891985,2.517985611510802,历史2/3次成功; 当前距低点2.52%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
78,69.84532953567009,63.847531154490646,000002,万科A,bottom_area,2024-06-28,6.93,2024-06-28,6.91,0.289435600578865,3.1837916063675795,30.34274193548387,False,-1.0,1.632,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,9.710564399421136,0.289435600578865,历史2/3次成功; 当前距低点0.29%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
79,69.57305369165812,63.2482306287801,002810,山东赫达,bottom_area,2024-06-28,11.78,2024-06-28,11.78,0.0,2.037351443123941,30.089020771513365,False,-0.8418,0.8625,2,3,2,66.66666666666666,28.126687968351778,46.13526570048308,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
80,69.01070306443232,68.97440074824902,002624,完美世界,bottom_area,2024-06-28,7.6,2024-06-25,7.24,4.972375690607727,8.011049723756907,29.503407984420637,True,-0.7833,1.2353,1,1,1,100.0,19.685039370078737,19.685039370078737,5.027624309392274,4.972375690607727,历史1/1次成功; 当前距低点4.97%; 最新日涨幅-0.78%; 状态bottom_area; 底部已确认
81,68.9911003536239,63.16373629540287,300558,贝达药业,bottom_area,2024-06-28,32.55,2024-06-28,32.43,0.3700277520813982,3.731113166820848,27.482110912343472,False,-1.3636,1.1697,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,9.629972247918603,0.3700277520813982,历史2/3次成功; 当前距低点0.37%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
82,68.88313800357011,64.61257904546899,688161,威高骨科,bottom_area,2024-06-28,19.82,2024-06-26,19.5,1.6410256410256423,6.6666666666666705,28.935860058309043,False,-0.8008,1.3538,2,4,2,50.0,22.925362940900264,33.591836734693864,8.358974358974358,1.6410256410256423,历史2/4次成功; 当前距低点1.64%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
83,68.58846987870065,65.63769515582028,300357,我武生物,bottom_area,2024-06-28,20.22,2024-06-25,19.69,2.6917216861350814,8.633824276282374,28.993869455463393,True,-2.6481,1.6176,2,3,2,66.66666666666666,12.678246954524772,13.65142478462557,7.3082783138649186,2.6917216861350814,历史2/3次成功; 当前距低点2.69%; 最新日涨幅-2.65%; 状态bottom_area; 底部已确认
84,68.41629534662154,67.81761595827784,000721,西安饮食,bottom_area,2024-06-28,6.91,2024-06-24,6.61,4.538577912254158,6.505295007564292,28.15217391304347,False,0.7289,1.7049,4,6,4,66.66666666666666,17.09089748145515,20.485175202156327,5.461422087745843,4.538577912254158,历史4/6次成功; 当前距低点4.54%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
85,68.15481461566661,65.22628742514969,600186,莲花控股,bottom_area,2024-06-28,3.43,2024-06-24,3.34,2.694610778443123,6.287425149700598,27.074235807860266,False,0.0,1.2263,1,2,1,50.0,53.49544072948328,53.49544072948328,7.305389221556878,2.694610778443123,历史1/2次成功; 当前距低点2.69%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
86,67.96701108492421,62.814898676366084,603060,国检集团,bottom_area,2024-06-28,5.84,2024-06-26,5.79,0.8635578583765081,5.354058721934363,27.71535580524344,False,-1.8487,0.2835,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,9.136442141623492,0.8635578583765081,历史2/3次成功; 当前距低点0.86%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
87,67.9033615771228,61.957649884199604,300601,康泰生物,bottom_area,2024-06-28,15.61,2024-06-28,15.58,0.1925545571245145,2.75994865211811,28.103368712505773,False,-0.8889,0.9678,2,3,2,66.66666666666666,11.290363482671175,11.580726965342352,9.807445442875485,0.1925545571245145,历史2/3次成功; 当前距低点0.19%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
88,67.89662565126321,66.15821303222495,300769,德方纳米,confirmed_rebound,2024-06-28,28.2,2024-06-26,27.21,3.6383682469680205,10.694597574421168,27.323717948717942,True,-1.3986,2.5514,4,6,4,66.66666666666666,20.629171874437542,41.300000000000004,6.361631753031979,3.6383682469680205,历史4/6次成功; 当前距低点3.64%; 最新日涨幅-1.40%; 状态confirmed_rebound; 底部已确认
89,62.624617827898064,59.69520954223082,000779,甘咨询,bottom_area,2024-06-28,7.01,2024-06-26,6.84,2.4853801169590635,4.678362573099419,29.26577042399173,False,0.0,1.1459,1,2,1,50.0,17.69825918762089,17.69825918762089,7.514619883040938,2.4853801169590635,历史1/2次成功; 当前距低点2.49%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
90,61.23214986664215,60.44017515767948,002555,三七互娱,bottom_area,2024-06-28,13.05,2024-06-25,12.51,4.316546762589935,6.7146282973621085,28.391528334287347,False,-0.153,2.3241,2,3,2,66.66666666666666,13.845350052246609,16.78160919540231,5.683453237410065,4.316546762589935,历史2/3次成功; 当前距低点4.32%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
91,56.30044943797245,54.72860947904428,300631,久吾高科,bottom_area,2024-06-28,19.15,2024-06-26,18.5,3.513513513513506,6.05405405405406,27.07922743397714,False,0.0,0.5717,1,3,1,33.33333333333333,23.04347826086956,23.04347826086956,6.486486486486495,3.513513513513506,历史1/3次成功; 当前距低点3.51%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
