rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,102.30025439842126,87.29213324416183,000919,金陵药业,bottom_area,2026-05-28,6.27,8.83,2026-05-28,6.19,1.292407108239082,2.2617124394184116,29.898074745186857,28.992072480181207,False,0.8039,1.7367,3,3,3,100.0,26.44527661799429,31.2267657992565,18.707592891760918,1.292407108239082,历史3/3次成功; 当前距低点1.29%; 最新日涨幅0.80%; 状态bottom_area; 底部未确认
69,67.61449471569186,57.57365013257141,002772,众兴菌业,bottom_area,2026-05-28,13.75,19.2,2026-05-28,13.59,1.177336276674026,2.8697571743929404,29.21875,28.385416666666664,False,-0.5785,1.6093,1,3,1,33.33333333333333,32.175502742230364,32.175502742230364,18.822663723325974,1.177336276674026,历史1/3次成功; 当前距低点1.18%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
70,67.13263246689257,58.572095440912975,002589,瑞康医药,bottom_area,2026-05-28,2.86,3.95,2026-05-27,2.79,2.508960573476697,3.5842293906810068,29.367088607594937,27.594936708860768,False,2.1429,2.2414,2,8,2,25.0,32.78239542171958,37.073170731707336,17.4910394265233,2.508960573476697,历史2/8次成功; 当前距低点2.51%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
71,66.95653984304046,57.88929227210501,002367,康力电梯,bottom_area,2026-05-28,5.58,7.62,2026-05-28,5.47,2.0109689213894026,3.1078610603290664,28.21522309711286,26.77165354330709,False,-0.1789,0.9694,1,2,1,50.0,24.646781789638936,24.646781789638936,17.989031078610598,2.0109689213894026,历史1/2次成功; 当前距低点2.01%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
72,66.58710723843787,59.26664623151823,002418,康盛股份,bottom_area,2026-05-28,4.89,6.69,2026-05-27,4.72,3.601694915254236,5.084745762711869,29.446935724962636,26.905829596412566,False,2.9474,5.9363,1,2,1,50.0,29.078014184397176,29.078014184397176,16.398305084745765,3.601694915254236,历史1/2次成功; 当前距低点3.60%; 最新日涨幅2.95%; 状态bottom_area; 底部未确认
73,66.12634238310709,59.28568627450981,605099,共创草坪,bottom_area,2026-05-28,42.12,55.88,2026-05-26,40.5,3.999999999999994,10.07407407407407,27.52326413743737,24.62419470293487,True,1.1285,1.5191,1,3,1,33.33333333333333,44.31372549019606,44.31372549019606,16.000000000000007,3.999999999999994,历史1/3次成功; 当前距低点4.00%; 最新日涨幅1.13%; 状态bottom_area; 底部已确认
74,65.96668578804702,57.40073060539566,002769,普路通,bottom_area,2026-05-28,7.8,10.99,2026-05-28,7.62,2.362204724409445,4.199475065616801,30.664240218380346,29.026387625113742,False,0.0,2.4279,1,5,1,20.0,35.51912568306011,35.51912568306011,17.637795275590555,2.362204724409445,历史1/5次成功; 当前距低点2.36%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
75,65.95492666342822,58.1927959523358,603017,中衡设计,bottom_area,2026-05-28,12.55,17.8,2026-05-27,12.17,3.122432210353334,6.573541495480696,31.629213483146067,29.49438202247191,False,1.0467,2.7029,1,3,1,33.33333333333333,36.87423687423689,36.87423687423689,16.877567789646665,3.122432210353334,历史1/3次成功; 当前距低点3.12%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
76,65.45254972219601,57.763729033303605,000592,平潭发展,bottom_area,2026-05-28,8.88,12.46,2026-05-28,8.61,3.1358885017421763,4.529616724738683,30.89887640449439,28.73194221508828,False,1.4857,6.1948,1,5,1,20.0,46.9545957918051,46.9545957918051,16.864111498257824,3.1358885017421763,历史1/5次成功; 当前距低点3.14%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
77,65.43268188596271,58.48630806638582,600770,综艺股份,bottom_area,2026-05-28,6.5,8.62,2026-05-28,6.26,3.833865814696489,4.792332268370604,27.378190255220414,24.593967517401385,False,2.3622,2.9674,1,2,1,50.0,27.72861356932153,27.72861356932153,16.166134185303513,3.833865814696489,历史1/2次成功; 当前距低点3.83%; 最新日涨幅2.36%; 状态bottom_area; 底部未确认
78,65.1163773849093,56.26868687359057,002394,联发股份,bottom_area,2026-05-28,10.29,14.18,2026-05-28,10.09,1.9821605550049484,5.054509415262634,28.843441466854724,27.433004231311713,False,-0.7715,2.5499,1,4,1,25.0,36.41404805914972,36.41404805914972,18.017839444995055,1.9821605550049484,历史1/4次成功; 当前距低点1.98%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
79,64.67186428138382,58.47102272544677,600325,华发股份,bottom_area,2026-05-28,2.81,3.77,2026-05-27,2.69,4.460966542750933,7.434944237918223,28.647214854111407,25.46419098143236,True,2.1818,2.1862,2,6,2,33.33333333333333,28.917704890244938,32.553606237816766,15.539033457249069,4.460966542750933,历史2/6次成功; 当前距低点4.46%; 最新日涨幅2.18%; 状态bottom_area; 底部已确认
80,63.89880698082021,55.02666610260315,603318,水发燃气,bottom_area,2026-05-28,9.08,12.28,2026-05-28,8.92,1.793721973094172,3.9237668161434938,27.361563517915304,26.058631921824098,False,-0.3293,4.825,1,3,1,33.33333333333333,26.037735849056602,26.037735849056602,18.206278026905828,1.793721973094172,历史1/3次成功; 当前距低点1.79%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
81,63.683139609509375,56.1263102296623,002756,永兴材料,bottom_area,2026-05-28,63.28,89.88,2026-05-28,61.4,3.0618892508143367,7.638436482084698,31.686693368936357,29.595015576323984,False,-1.3562,3.4647,1,2,1,50.0,28.0506329113924,28.0506329113924,16.938110749185665,3.0618892508143367,历史1/2次成功; 当前距低点3.06%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
82,63.502084361257474,56.48258707779412,000547,航天发展,bottom_area,2026-05-28,21.79,29.97,2026-05-27,21.04,3.5646387832699618,6.89163498098859,29.796463129796464,27.293960627293963,False,2.783,5.6051,1,4,1,25.0,34.489051094890506,34.489051094890506,16.435361216730037,3.5646387832699618,历史1/4次成功; 当前距低点3.56%; 最新日涨幅2.78%; 状态bottom_area; 底部未确认
83,63.10111454434426,57.21750778816204,301618,长联科技,bottom_area,2026-05-28,40.3,56.1,2026-05-28,38.52,4.620976116303203,5.0363447559709185,31.336898395721924,28.16399286987523,False,2.0253,5.9362,1,3,1,33.33333333333333,50.278688524590166,50.278688524590166,15.379023883696796,4.620976116303203,历史1/3次成功; 当前距低点4.62%; 最新日涨幅2.03%; 状态bottom_area; 底部未确认
84,63.04626662126663,55.16392674939977,000710,贝瑞基因,bottom_area,2026-05-28,8.86,12.09,2026-05-28,8.63,2.6651216685978985,3.1286210892236337,28.61869313482216,26.716294458229946,False,1.0262,2.0418,1,7,1,14.285714285714285,39.58742632612967,39.58742632612967,17.334878331402102,2.6651216685978985,历史1/7次成功; 当前距低点2.67%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
85,62.70312589318562,52.36488829720035,603778,国晟科技,bottom_area,2026-05-28,17.1,25.0,2026-05-28,17.08,0.11709601873538132,9.192037470725998,31.680000000000007,31.599999999999994,False,-9.6672,10.6225,1,2,1,50.0,21.784232365145225,21.784232365145225,19.88290398126462,0.11709601873538132,历史1/2次成功; 当前距低点0.12%; 最新日涨幅-9.67%; 状态bottom_area; 底部未确认
86,62.527721573010865,54.206923076923076,002320,海峡股份,bottom_area,2026-05-28,7.57,11.0,2026-05-28,7.41,2.1592442645074246,3.1039136302294135,32.63636363636363,31.181818181818176,False,-0.2635,0.8094,1,3,1,33.33333333333333,26.111111111111097,26.111111111111097,17.840755735492575,2.1592442645074246,历史1/3次成功; 当前距低点2.16%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
87,62.253876286812165,55.119304257999005,300485,赛升药业,bottom_area,2026-05-28,8.73,12.14,2026-05-27,8.45,3.313609467455635,4.615384615384623,30.395387149917635,28.088962108731465,False,0.692,1.7112,1,5,1,20.0,34.915773353751916,34.915773353751916,16.686390532544365,3.313609467455635,历史1/5次成功; 当前距低点3.31%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
88,61.811235380384716,55.69988707885971,002218,拓日新能,bottom_area,2026-05-28,4.63,6.46,2026-05-28,4.44,4.279279279279267,4.729729729729729,31.269349845201234,28.328173374613,False,2.8889,3.8726,1,4,1,25.0,39.04109589041095,39.04109589041095,15.720720720720735,4.279279279279267,历史1/4次成功; 当前距低点4.28%; 最新日涨幅2.89%; 状态bottom_area; 底部未确认
89,61.12672208963418,52.49355180111272,002612,朗姿股份,bottom_area,2026-05-28,13.0,17.94,2026-05-28,12.79,1.6419077404222115,7.505863956215801,28.70680044593089,27.536231884057976,False,-5.5919,4.2747,1,3,1,33.33333333333333,20.77294685990338,20.77294685990338,18.35809225957779,1.6419077404222115,历史1/3次成功; 当前距低点1.64%; 最新日涨幅-5.59%; 状态bottom_area; 底部未确认
90,60.23285461087904,53.05267848350566,605188,国光连锁,bottom_area,2026-05-28,13.95,18.72,2026-05-26,13.54,3.028064992614477,6.7946824224520075,27.670940170940174,25.48076923076923,False,-1.6913,1.6722,1,6,1,16.666666666666664,50.993377483443716,50.993377483443716,16.971935007385525,3.028064992614477,历史1/6次成功; 当前距低点3.03%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
91,58.95886379975236,51.1340763201556,300683,海特生物,bottom_area,2026-05-28,28.1,39.16,2026-05-28,27.5,2.181818181818187,3.963636363636363,29.7752808988764,28.243105209397335,False,-0.9517,2.7287,1,5,1,20.0,22.089364380113267,22.089364380113267,17.818181818181813,2.181818181818187,历史1/5次成功; 当前距低点2.18%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
92,58.31811400302047,52.757268930717615,301333,诺思格,bottom_area,2026-05-28,50.7,70.24,2026-05-27,48.52,4.492992580379225,5.193734542456711,30.92255125284737,27.818906605922542,False,0.5753,1.4899,1,4,1,25.0,25.840279645065877,25.840279645065877,15.507007419620777,4.492992580379225,历史1/4次成功; 当前距低点4.49%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
93,57.73506400182879,48.86994431672601,605338,巴比食品,bottom_area,2026-05-28,20.11,28.01,2026-05-28,19.94,0.852557673019048,4.312938816449345,28.811138878971793,28.204212781149597,False,-2.8502,0.9335,1,3,1,33.33333333333333,21.238938053097343,21.238938053097343,19.147442326980954,0.852557673019048,历史1/3次成功; 当前距低点0.85%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
94,56.7348323001841,49.67795817844719,688356,键凯科技,bottom_area,2026-05-28,76.69,111.43,2026-05-28,74.67,2.705236373376183,4.231953930628092,32.98932064973526,31.17652337790542,False,-0.622,1.5588,1,6,1,16.666666666666664,27.899088403646378,27.899088403646378,17.29476362662382,2.705236373376183,历史1/6次成功; 当前距低点2.71%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
95,53.77770837642192,44.8147569803516,605303,园林股份,bottom_area,2026-05-28,25.09,35.09,2026-05-28,25.09,0.0,0.757273814268638,28.49814762040468,28.49814762040468,False,-10.0072,2.0632,1,5,1,20.0,23.681489141675293,23.681489141675293,20.0,0.0,历史1/5次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
