rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.29358844550312,82.63117181726855,605133,嵘泰股份,bottom_area,2024-01-05,25.38,2024-01-04,25.24,0.5546751188589563,3.1299524564183945,29.51689472214466,False,0.3162,5.6405,2,2,2,100.0,48.8485542379945,60.01483679525222,7.445324881141044,0.5546751188589563,历史2/2次成功; 当前距低点0.55%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
12,79.78068783068785,74.27857142857145,600172,黄河旋风,bottom_area,2024-01-05,3.51,2024-01-05,3.5,0.28571428571427965,4.0000000000000036,28.278688524590162,False,-3.0387,1.6283,1,1,1,100.0,51.074589127686465,51.074589127686465,7.714285714285721,0.28571428571427965,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-3.04%; 状态bottom_area; 底部未确认
13,78.08858568657872,73.0738899862709,002703,浙江世宝,bottom_area,2024-01-05,12.8,2024-01-05,12.73,0.5498821681068365,2.513747054202673,27.257142857142853,False,-0.8521,1.8778,2,2,2,100.0,19.879684567497247,23.257467994310083,7.450117831893163,0.5498821681068365,历史2/2次成功; 当前距低点0.55%; 最新日涨幅-0.85%; 状态bottom_area; 底部未确认
14,77.81733398624544,72.90718580365387,002284,亚太股份,bottom_area,2024-01-05,8.22,2024-01-05,8.17,0.6119951040391763,4.1615667074663385,28.080985915492956,False,-2.6066,1.6266,2,2,2,100.0,19.744809897113992,27.214170692431566,7.388004895960824,0.6119951040391763,历史2/2次成功; 当前距低点0.61%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
15,77.54761265351908,72.63104931525562,601777,千里科技,bottom_area,2024-01-05,3.38,2024-01-05,3.36,0.5952380952380958,3.2738095238095335,27.114967462039054,False,-1.4577,0.3593,2,2,2,100.0,18.054796625798296,27.96352583586626,7.404761904761904,0.5952380952380958,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
16,76.87658757074479,73.57340721192034,688020,方邦股份,bottom_area,2024-01-05,46.81,2023-12-28,46.02,1.716644936983918,7.93133420252064,27.595972309628696,True,-1.577,1.0452,3,4,3,75.0,8.668589614213264,9.28211586901762,6.283355063016083,1.716644936983918,历史3/4次成功; 当前距低点1.72%; 最新日涨幅-1.58%; 状态bottom_area; 底部已确认
17,76.39243431034745,71.91943710165904,600178,东安动力,bottom_area,2024-01-05,12.85,2024-01-05,12.74,0.8634222919937161,7.927786499215069,27.572484366117113,False,-6.8841,9.6413,2,2,2,100.0,27.731397459165148,36.84210526315788,7.136577708006284,0.8634222919937161,历史2/2次成功; 当前距低点0.86%; 最新日涨幅-6.88%; 状态bottom_area; 底部未确认
18,74.63254604655896,70.04000263754038,002409,雅克科技,bottom_area,2024-01-05,49.01,2024-01-05,48.67,0.6985822888843154,3.883295664680502,30.580516331479103,False,-2.4677,2.0745,1,1,1,100.0,22.057904603207675,22.057904603207675,7.301417711115684,0.6985822888843154,历史1/1次成功; 当前距低点0.70%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
19,74.62843546528102,69.67535856018304,002821,凯莱英,bottom_area,2024-01-05,107.36,2024-01-05,106.9,0.43030869971935803,4.0130963517305815,32.55520504731861,False,-2.7976,1.3431,1,1,1,100.0,16.80893761044718,16.80893761044718,7.569691300280643,0.43030869971935803,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-2.80%; 状态bottom_area; 底部未确认
20,73.63749646938115,69.47135598416729,605358,立昂微,bottom_area,2024-01-05,25.96,2023-12-26,25.71,0.9723842862699339,7.662388175807074,28.583333333333332,True,-2.1854,0.7516,1,1,1,100.0,13.16339869281045,13.16339869281045,7.027615713730066,0.9723842862699339,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-2.19%; 状态bottom_area; 底部已确认
21,73.59945475188113,71.99877321681049,301393,昊帆生物,bottom_area,2024-01-05,58.69,2023-12-28,57.06,2.8566421310900725,6.6947073256221525,30.056386369208134,False,-2.5083,3.9753,1,1,1,100.0,19.203856320945413,19.203856320945413,5.143357868909928,2.8566421310900725,历史1/1次成功; 当前距低点2.86%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
22,73.43861503136438,68.15554262346652,002632,道明光学,confirmed_rebound,2024-01-05,8.37,2024-01-05,8.36,0.11961722488038024,9.569377990430631,28.36332476435305,False,-9.9031,14.8459,1,1,1,100.0,25.259515570934255,25.259515570934255,7.880382775119619,0.11961722488038024,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-9.90%; 状态confirmed_rebound; 底部未确认
23,73.13069563124921,68.31162125880955,000700,模塑科技,bottom_area,2024-01-05,6.6,2024-01-05,6.57,0.4566210045662003,2.587519025875189,28.586956521739122,False,-0.9009,1.712,1,1,1,100.0,9.799554565701547,9.799554565701547,7.5433789954338,0.4566210045662003,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
24,72.87327586491413,68.71714594914124,603186,华正新材,bottom_area,2024-01-05,31.97,2024-01-05,31.67,0.9472687085569851,5.083675402589199,27.858769931662863,False,-1.2967,1.5302,1,1,1,100.0,17.994186046511643,17.994186046511643,7.052731291443015,0.9472687085569851,历史1/1次成功; 当前距低点0.95%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
25,72.46139846022747,68.04350154811777,601933,永辉超市,bottom_area,2024-01-05,2.76,2023-12-27,2.74,0.7299270072992544,4.014598540145981,31.32832080200501,False,-0.7194,0.3182,1,1,1,100.0,11.70825335892515,11.70825335892515,7.270072992700746,0.7299270072992544,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
26,72.25929253892097,68.08106812596358,603259,药明康德,bottom_area,2024-01-05,68.11,2024-01-05,67.5,0.9037037037037029,3.0370370370370328,27.105831533477314,False,-1.5182,0.6907,1,1,1,100.0,14.040390163483993,14.040390163483993,7.096296296296297,0.9037037037037029,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
27,72.09091810488876,70.78564761390311,301509,金凯生科,bottom_area,2024-01-05,62.17,2023-12-28,60.33,3.0498922592408477,6.59704956074922,28.35767723548272,False,-0.8611,8.4486,1,1,1,100.0,15.05054819877544,15.05054819877544,4.950107740759152,3.0498922592408477,历史1/1次成功; 当前距低点3.05%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
28,71.65803191876373,70.60737339748984,002369,卓翼科技,confirmed_rebound,2024-01-05,5.43,2023-12-26,5.26,3.2319391634980974,8.365019011406853,32.47753530166881,True,-2.8623,2.3992,1,1,1,100.0,17.345132743362825,17.345132743362825,4.768060836501903,3.2319391634980974,历史1/1次成功; 当前距低点3.23%; 最新日涨幅-2.86%; 状态confirmed_rebound; 底部已确认
29,71.41117629644775,69.84509932879858,002195,岩山科技,bottom_area,2024-01-05,2.89,2024-01-05,2.81,2.8469750889679744,6.405693950177942,27.948717948717945,False,-3.0201,2.0596,1,1,1,100.0,17.72151898734177,17.72151898734177,5.153024911032025,2.8469750889679744,历史1/1次成功; 当前距低点2.85%; 最新日涨幅-3.02%; 状态bottom_area; 底部未确认
30,71.18498941492376,72.48766631684975,002796,世嘉科技,confirmed_rebound,2024-01-05,11.04,2023-12-26,10.52,4.942965779467677,9.125475285171111,28.092959671907046,True,-2.5596,1.9168,2,2,2,100.0,31.7614424410541,36.33841886269071,3.057034220532323,4.942965779467677,历史2/2次成功; 当前距低点4.94%; 最新日涨幅-2.56%; 状态confirmed_rebound; 底部已确认
31,69.74493876116348,69.41544144144144,300466,赛摩智能,confirmed_rebound,2024-01-05,6.91,2023-12-26,6.66,3.7537537537537538,9.459459459459458,28.387096774193555,True,-1.707,2.7977,1,1,1,100.0,17.33333333333334,17.33333333333334,4.246246246246247,3.7537537537537538,历史1/1次成功; 当前距低点3.75%; 最新日涨幅-1.71%; 状态confirmed_rebound; 底部已确认
32,69.33684681204583,69.83312281172304,601949,中国出版,confirmed_rebound,2024-01-05,7.88,2023-12-28,7.55,4.370860927152319,9.27152317880795,27.12355212355212,True,-1.99,0.5952,2,2,2,100.0,10.476804976507188,11.050228310502291,3.629139072847681,4.370860927152319,历史2/2次成功; 当前距低点4.37%; 最新日涨幅-1.99%; 状态confirmed_rebound; 底部已确认
33,69.30400303934694,69.04623044568304,601016,节能风电,bottom_area,2024-01-05,3.0,2023-12-27,2.89,3.806228373702418,5.8823529411764675,29.166666666666664,False,-0.6623,0.4309,1,1,1,100.0,14.970059880239523,14.970059880239523,4.193771626297583,3.806228373702418,历史1/1次成功; 当前距低点3.81%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
34,68.38646547328065,64.84671259051994,002660,茂硕电源,confirmed_rebound,2024-01-05,10.64,2024-01-05,10.51,1.2369172216936326,8.658420551855377,27.914951989026065,False,-8.826,22.4331,2,3,2,66.66666666666666,20.21622144792876,24.71428571428572,6.763082778306368,1.2369172216936326,历史2/3次成功; 当前距低点1.24%; 最新日涨幅-8.83%; 状态confirmed_rebound; 底部未确认
35,62.869517989744466,59.69013594164454,600960,渤海汽车,bottom_area,2024-01-05,3.89,2023-12-28,3.84,1.3020833333333404,7.291666666666674,30.935251798561147,True,-2.2613,1.6736,1,2,1,50.0,16.445623342175058,16.445623342175058,6.697916666666661,1.3020833333333404,历史1/2次成功; 当前距低点1.30%; 最新日涨幅-2.26%; 状态bottom_area; 底部已确认
36,62.5568868795988,60.0652896781354,000058,深赛格,bottom_area,2024-01-05,7.02,2023-12-27,6.89,1.8867924528301872,5.370101596516692,27.320675105485236,False,-1.9553,0.6374,1,2,1,50.0,34.82352941176472,34.82352941176472,6.1132075471698135,1.8867924528301872,历史1/2次成功; 当前距低点1.89%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
37,55.38298421279945,51.81671368340059,000625,长安汽车,bottom_area,2024-01-05,14.89,2024-01-05,14.81,0.5401755570560437,4.051316677920322,31.052141527001858,False,-2.6161,2.122,1,2,1,50.0,13.808139534883724,13.808139534883724,7.459824442943956,0.5401755570560437,历史1/2次成功; 当前距低点0.54%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
38,54.88443317582064,51.39214820150955,600986,浙文互联,bottom_area,2024-01-05,5.18,2024-01-05,5.15,0.5825242718446477,4.27184466019417,27.97202797202797,False,-3.5382,3.3444,1,2,1,50.0,22.25969645868466,22.25969645868466,7.4174757281553525,0.5825242718446477,历史1/2次成功; 当前距低点0.58%; 最新日涨幅-3.54%; 状态bottom_area; 底部未确认
