rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.00095761684655,86.00907489220589,002819,东方中科,bottom_area,2025-01-06,24.23,2025-01-06,23.88,1.4656616415410444,3.6850921273031934,28.072289156626518,False,-1.2632,1.6314,4,4,4,100.0,27.47733029526597,51.677148846960186,8.534338358458957,1.4656616415410444,历史4/4次成功; 当前距低点1.47%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
73,78.68849904181191,75.39678571428574,600429,三元股份,bottom_area,2025-01-06,4.1,2025-01-06,3.99,2.7568922305764265,6.265664160401002,31.79487179487179,False,-1.4423,0.7259,1,1,1,100.0,36.25000000000001,36.25000000000001,7.243107769423574,2.7568922305764265,历史1/1次成功; 当前距低点2.76%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
74,78.57199996053191,76.30891688621048,300553,集智股份,bottom_area,2025-01-06,24.48,2025-01-06,23.66,3.4657650042265438,6.466610312764163,28.324750075734624,False,-1.2505,2.2764,3,3,3,100.0,16.510005891650533,17.361392148927557,6.534234995773456,3.4657650042265438,历史3/3次成功; 当前距低点3.47%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
75,78.56471549915354,76.55380919773069,300683,海特生物,bottom_area,2025-01-06,23.07,2025-01-06,22.26,3.6388140161725007,6.963162623539969,28.03103782735208,False,2.0345,0.8496,2,2,2,100.0,14.141425562387008,16.532137518684582,6.3611859838275,3.6388140161725007,历史2/2次成功; 当前距低点3.64%; 最新日涨幅2.03%; 状态bottom_area; 底部未确认
76,78.49330037552258,73.09756955546808,002177,御银股份,bottom_area,2025-01-06,4.01,2025-01-06,3.96,1.262626262626258,6.060606060606066,32.423208191126285,False,-4.5238,6.4089,3,4,3,75.0,19.953534592773906,29.666666666666668,8.737373737373742,1.262626262626258,历史3/4次成功; 当前距低点1.26%; 最新日涨幅-4.52%; 状态bottom_area; 底部未确认
77,78.46113736935672,77.00214927777776,600939,重庆建工,bottom_area,2025-01-06,2.85,2025-01-06,2.74,4.014598540145981,4.379562043795607,27.894736842105257,False,1.0638,0.7191,2,2,2,100.0,21.158247039304307,31.277533039647576,5.98540145985402,4.014598540145981,历史2/2次成功; 当前距低点4.01%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
78,78.45130630685975,77.36547507769906,600231,凌钢股份,bottom_area,2025-01-06,1.71,2025-01-06,1.64,4.268292682926833,4.268292682926833,27.753303964757713,False,1.7857,0.3858,2,2,2,100.0,26.221410724581972,29.302325581395344,5.731707317073168,4.268292682926833,历史2/2次成功; 当前距低点4.27%; 最新日涨幅1.79%; 状态bottom_area; 底部未确认
79,78.41895059364577,74.65364024226575,300616,尚品宅配,bottom_area,2025-01-06,11.44,2025-01-06,11.17,2.4171888988361645,5.192479856759177,32.261976955730745,False,-2.1386,3.1929,2,2,2,100.0,11.423822212968835,11.61116111611162,7.582811101163836,2.4171888988361645,历史2/2次成功; 当前距低点2.42%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
80,78.2684495563502,76.04869318007201,688216,气派科技,bottom_area,2025-01-06,18.98,2025-01-06,18.34,3.489640130861508,6.324972737186478,27.509881422924902,False,-1.1973,1.0919,3,3,3,100.0,15.403616550732519,17.447495961227773,6.510359869138494,3.489640130861508,历史3/3次成功; 当前距低点3.49%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
81,78.07063627143137,75.82784097498806,301356,天振股份,bottom_area,2025-01-06,14.91,2025-01-06,14.41,3.4698126301179735,6.037473976405269,28.592666005946484,False,0.2016,1.0708,1,1,1,100.0,24.83340737450022,24.83340737450022,6.530187369882026,3.4698126301179735,历史1/1次成功; 当前距低点3.47%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
82,77.70448284923752,75.78848190227,300334,津膜科技,bottom_area,2025-01-06,5.34,2025-01-06,5.15,3.689320388349505,6.019417475728147,30.872483221476504,False,-1.476,1.4143,3,3,3,100.0,16.45232466509062,20.444444444444457,6.310679611650497,3.689320388349505,历史3/3次成功; 当前距低点3.69%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
83,77.66591172218146,77.18985096731697,001324,长青科技,bottom_area,2025-01-06,15.89,2025-01-06,15.18,4.6772068511199,4.743083003952574,28.362435110901373,False,1.5985,2.5148,3,3,3,100.0,13.623024665969455,17.38241308793455,5.3227931488801,4.6772068511199,历史3/3次成功; 当前距低点4.68%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
84,77.55384544524352,73.36463892307934,002194,武汉凡谷,bottom_area,2025-01-06,10.28,2025-01-06,10.07,2.0854021847070414,4.568023833167816,28.98448519040902,False,-0.7722,3.3214,1,1,1,100.0,17.093311312964495,17.093311312964495,7.914597815292959,2.0854021847070414,历史1/1次成功; 当前距低点2.09%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
85,77.4968564415775,71.07991928399467,002256,兆新股份,bottom_area,2025-01-06,2.16,2025-01-06,2.15,0.4651162790697782,6.976744186046507,31.9620253164557,False,-5.2632,4.218,5,6,5,83.33333333333334,21.113177779249643,31.775700934579426,9.534883720930223,0.4651162790697782,历史5/6次成功; 当前距低点0.47%; 最新日涨幅-5.26%; 状态bottom_area; 底部未确认
86,77.46145091770468,76.67827612591974,000042,中洲控股,bottom_area,2025-01-06,4.21,2025-01-06,4.03,4.466501240694782,4.962779156327548,32.495812395309876,False,0.0,1.1544,2,2,2,100.0,24.956445993031362,28.57142857142858,5.533498759305218,4.466501240694782,历史2/2次成功; 当前距低点4.47%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
87,77.42001742506064,74.18611759439183,001219,青岛食品,bottom_area,2025-01-06,13.03,2025-01-06,12.68,2.760252365930597,4.889589905362784,27.749287749287753,False,-1.3626,2.0658,5,6,5,83.33333333333334,15.893331480539011,27.212020033388985,7.2397476340694045,2.760252365930597,历史5/6次成功; 当前距低点2.76%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
88,77.36263381753791,75.885222407828,000607,华媒控股,bottom_area,2025-01-06,3.39,2025-01-06,3.26,3.9877300613497035,5.21472392638038,31.656184486373164,False,-1.7391,1.6333,2,2,2,100.0,37.297026600566255,59.82721382289418,6.012269938650297,3.9877300613497035,历史2/2次成功; 当前距低点3.99%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
89,77.36105533921476,76.93673084399389,000936,华西股份,bottom_area,2025-01-06,6.89,2025-01-06,6.58,4.711246200607897,9.270516717325233,28.94168466522678,False,0.731,5.7942,3,3,3,100.0,12.679420329999392,13.593749999999988,5.288753799392104,4.711246200607897,历史3/3次成功; 当前距低点4.71%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
90,77.0067800503191,73.55423435605526,688121,卓然股份,bottom_area,2025-01-06,10.29,2025-01-06,10.03,2.592223330009968,3.58923230309074,27.737752161383295,False,0.5865,1.3499,4,6,4,66.66666666666666,24.074391837695273,55.206611570247944,7.4077766699900325,2.592223330009968,历史4/6次成功; 当前距低点2.59%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
91,76.95879992129234,75.58453563698355,688251,井松智能,bottom_area,2025-01-06,15.4,2025-01-06,14.8,4.054054054054052,5.270270270270266,27.557513460597153,False,0.2604,1.5303,2,2,2,100.0,14.020316560359092,16.313725490196084,5.945945945945949,4.054054054054052,历史2/2次成功; 当前距低点4.05%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
92,76.8044051158308,75.84160522764027,605577,龙版传媒,bottom_area,2025-01-06,13.47,2025-01-06,12.91,4.337722695584822,4.570100697134003,32.05263157894736,False,1.2782,1.1189,3,4,3,75.0,39.71297297620256,80.80939947780678,5.662277304415179,4.337722695584822,历史3/4次成功; 当前距低点4.34%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
93,76.72885779529675,73.86725581955663,002232,启明信息,bottom_area,2025-01-06,17.14,2025-01-06,16.64,3.004807692307692,6.550480769230768,30.084033613445378,False,-0.6377,3.0305,2,2,2,100.0,14.399018053861134,17.044757817290016,6.9951923076923075,3.004807692307692,历史2/2次成功; 当前距低点3.00%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
94,76.54560993977542,74.2974938885356,300427,红相股份,bottom_area,2025-01-06,5.42,2025-01-06,5.24,3.4351145038167887,5.725190839694653,30.59602649006622,False,-0.5505,2.602,2,2,2,100.0,21.986854608805835,31.168831168831172,6.564885496183212,3.4351145038167887,历史2/2次成功; 当前距低点3.44%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
95,76.47892114863251,73.56970103178622,300499,高澜股份,bottom_area,2025-01-06,18.41,2025-01-06,17.88,2.9642058165548164,4.474272930648774,27.139364303178485,False,1.0983,11.8699,3,4,3,75.0,10.661775771673113,11.346863468634691,7.0357941834451845,2.9642058165548164,历史3/4次成功; 当前距低点2.96%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
96,76.34434542399079,74.07252707942858,301390,经纬股份,bottom_area,2025-01-06,30.29,2025-01-06,29.29,3.4141345168999657,6.930693069306935,28.959495512975984,False,-2.1957,4.8529,2,2,2,100.0,20.520181601938216,22.29713460149289,6.585865483100034,3.4141345168999657,历史2/2次成功; 当前距低点3.41%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
97,76.03841367297595,72.0179918006117,002614,奥佳华,bottom_area,2025-01-06,6.18,2025-01-06,6.05,2.1487603305785106,4.132231404958678,30.459770114942526,False,-1.4354,2.5821,1,1,1,100.0,10.62992125984252,10.62992125984252,7.851239669421489,2.1487603305785106,历史1/1次成功; 当前距低点2.15%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
98,75.9681370239755,74.24376569177933,688238,和元生物,bottom_area,2025-01-06,4.65,2025-01-06,4.48,3.7946428571428554,4.910714285714279,31.914893617021274,False,1.087,1.3099,4,5,4,80.0,13.63199680680134,20.425531914893615,6.205357142857145,3.7946428571428554,历史4/5次成功; 当前距低点3.79%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
99,75.87479708250173,70.7685162935835,001287,中电港,bottom_area,2025-01-06,18.1,2025-01-06,17.86,1.343784994400907,3.8073908174692037,29.988239905919258,False,-1.1469,2.3507,2,3,2,66.66666666666666,32.93376029113394,42.36351071181756,8.656215005599094,1.343784994400907,历史2/3次成功; 当前距低点1.34%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
100,75.85080014950954,69.9190404040404,000839,国安股份,bottom_area,2025-01-06,2.77,2025-01-06,2.75,0.7272727272727278,4.363636363636368,27.631578947368418,False,-2.807,1.2638,1,1,1,100.0,21.75925925925925,21.75925925925925,9.272727272727273,0.7272727272727278,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
101,75.70298325121101,72.51243606437836,000036,华联控股,bottom_area,2025-01-06,3.75,2025-01-06,3.65,2.739726027397263,4.657534246575341,29.94241842610365,False,-0.7937,1.1746,1,1,1,100.0,20.532319391634985,20.532319391634985,7.260273972602738,2.739726027397263,历史1/1次成功; 当前距低点2.74%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
102,75.62510619140303,75.09993184285165,300637,扬帆新材,bottom_area,2025-01-06,8.58,2025-01-06,8.2,4.634146341463424,6.097560975609757,29.794520547945208,False,0.2336,2.2548,5,6,5,83.33333333333334,21.303506279865232,31.810193321616865,5.365853658536576,4.634146341463424,历史5/6次成功; 当前距低点4.63%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
103,75.61623680733297,73.16632370586944,002616,长青集团,bottom_area,2025-01-06,4.42,2025-01-06,4.28,3.2710280373831697,5.841121495327103,29.021558872305143,False,-1.559,2.7924,1,1,1,100.0,30.560578661844474,30.560578661844474,6.728971962616831,3.2710280373831697,历史1/1次成功; 当前距低点3.27%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
104,75.34668414950048,74.60067737574302,300732,设研院,bottom_area,2025-01-06,6.3,2025-01-06,6.03,4.4776119402985,5.970149253731334,27.611044417767104,False,0.3185,2.0122,2,2,2,100.0,13.922755911954837,14.3801652892562,5.5223880597015,4.4776119402985,历史2/2次成功; 当前距低点4.48%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
105,75.24909222820237,68.40826566200215,002647,仁东控股,bottom_area,2025-01-06,5.36,2025-01-06,5.36,0.0,0.0,29.380764163372852,False,-4.9645,0.0603,2,2,2,100.0,10.52831001076426,10.656620021528528,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-4.96%; 状态bottom_area; 底部未确认
106,74.96899413298785,74.61058065352908,001278,一彬科技,bottom_area,2025-01-06,14.78,2025-01-06,14.11,4.7484053862508855,4.890148830616593,30.62930186823992,False,0.8874,3.0656,2,2,2,100.0,17.295402871941434,19.72699251431088,5.251594613749115,4.7484053862508855,历史2/2次成功; 当前距低点4.75%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
107,74.94032397869714,68.12756725336102,002798,帝欧水华,bottom_area,2025-01-06,3.47,2025-01-06,3.47,0.0,5.475504322766569,28.008298755186722,False,-10.1036,6.8878,4,5,4,80.0,19.019178781510895,29.776674937965264,10.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.10%; 状态bottom_area; 底部未确认
108,74.62673227366882,72.31081519419546,301315,威士顿,bottom_area,2025-01-06,58.7,2025-01-06,56.8,3.3450704225352212,5.598591549295774,28.083059002279064,False,-1.675,24.292,1,1,1,100.0,26.868686868686865,26.868686868686865,6.65492957746478,3.3450704225352212,历史1/1次成功; 当前距低点3.35%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
109,74.60892157959475,71.56261752787316,603058,永吉股份,bottom_area,2025-01-06,8.41,2025-01-06,8.18,2.8117359413202987,4.7677261613692,32.508250825082506,False,-0.8255,1.6785,1,1,1,100.0,16.308470290771165,16.308470290771165,7.188264058679702,2.8117359413202987,历史1/1次成功; 当前距低点2.81%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
110,74.59993056373361,71.40547509878785,001318,阳光乳业,bottom_area,2025-01-06,10.64,2025-01-06,10.36,2.702702702702714,4.633204633204638,30.51643192488263,False,-1.845,3.5943,1,1,1,100.0,14.127082048118439,14.127082048118439,7.297297297297287,2.702702702702714,历史1/1次成功; 当前距低点2.70%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
111,74.3946405894098,67.631491444918,601798,蓝科高新,bottom_area,2025-01-06,5.88,2025-01-06,5.88,0.0,5.952380952380961,29.749103942652322,False,-9.9541,7.0789,4,5,4,80.0,16.35210454256991,21.74721189591078,10.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
112,74.34869140679277,73.46033388079249,300369,绿盟科技,bottom_area,2025-01-06,6.45,2025-01-06,6.18,4.368932038834959,5.663430420711983,32.60632497273719,False,0.1553,2.5643,1,1,1,100.0,23.126338329764458,23.126338329764458,5.631067961165042,4.368932038834959,历史1/1次成功; 当前距低点4.37%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
113,74.34755464774358,74.03789046708276,300517,海波重科,bottom_area,2025-01-06,7.89,2025-01-06,7.53,4.780876494023897,6.108897742363877,27.526467757459095,False,-0.2528,1.7854,3,3,3,100.0,20.420907921813196,36.88286544046467,5.219123505976104,4.780876494023897,历史3/3次成功; 当前距低点4.78%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
114,74.16639383349505,70.38995483069381,603232,格尔软件,bottom_area,2025-01-06,11.78,2025-01-06,11.52,2.256944444444443,3.645833333333333,29.32515337423314,False,-0.7582,2.6339,4,6,4,66.66666666666666,25.4253843944112,48.01488833746897,7.743055555555557,2.256944444444443,历史4/6次成功; 当前距低点2.26%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
115,74.087188691608,73.99440573770492,000068,华控赛格,bottom_area,2025-01-06,3.19,2025-01-06,3.04,4.934210526315787,6.5789473684210575,32.29398663697105,False,1.2698,1.582,2,2,2,100.0,16.260245901639355,18.750000000000007,5.065789473684214,4.934210526315787,历史2/2次成功; 当前距低点4.93%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
116,73.96931546453803,73.30552527503963,002622,皓宸医疗,bottom_area,2025-01-06,2.54,2025-01-06,2.43,4.526748971193411,6.9958847736625485,31.161473087818685,False,0.3953,3.1102,4,5,4,80.0,17.56189746968067,20.819112627986343,5.47325102880659,4.526748971193411,历史4/5次成功; 当前距低点4.53%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
117,73.94070996650858,68.71813193913437,002324,普利特,bottom_area,2025-01-06,8.75,2025-01-06,8.65,1.1560693641618456,3.468208092485537,32.47462919594067,False,-1.6854,1.5917,2,3,2,66.66666666666666,19.609158186864022,25.957446808510653,8.843930635838154,1.1560693641618456,历史2/3次成功; 当前距低点1.16%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
118,73.66245998361546,68.95199275045371,601020,华钰矿业,bottom_area,2025-01-06,11.93,2025-01-06,11.75,1.531914893617019,5.106382978723401,27.018633540372676,False,-1.6488,2.5506,2,3,2,66.66666666666666,25.473613124913108,26.324110671936758,8.468085106382981,1.531914893617019,历史2/3次成功; 当前距低点1.53%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
119,73.58513507932962,67.62705723250026,002195,岩山科技,bottom_area,2025-01-06,3.53,2025-01-06,3.51,0.5698005698005704,5.128205128205133,31.445312500000007,False,-4.336,4.7599,1,1,1,100.0,17.72151898734177,17.72151898734177,9.43019943019943,0.5698005698005704,历史1/1次成功; 当前距低点0.57%; 最新日涨幅-4.34%; 状态bottom_area; 底部未确认
120,73.36009072864546,71.5818469517391,688288,鸿泉技术,bottom_area,2025-01-06,14.25,2025-01-06,13.74,3.7117903930130987,6.695778748180495,27.493403693931395,False,-2.4641,1.8112,4,5,4,80.0,20.778113160263228,41.992882562277565,6.288209606986903,3.7117903930130987,历史4/5次成功; 当前距低点3.71%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
121,73.29948305540968,72.64858532561374,300746,汉嘉数智,bottom_area,2025-01-06,10.38,2025-01-06,9.93,4.531722054380675,6.948640483383681,31.893004115226343,False,-0.4794,2.2492,2,2,2,100.0,26.564040911837,36.90896259703598,5.468277945619325,4.531722054380675,历史2/2次成功; 当前距低点4.53%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
122,73.04643849619528,72.30588627387417,300535,达威股份,bottom_area,2025-01-06,12.4,2025-01-06,11.87,4.465037910699252,6.149957877000847,28.060606060606062,False,-0.4815,2.5968,2,2,2,100.0,23.90415435628202,26.329787234042563,5.534962089300749,4.465037910699252,历史2/2次成功; 当前距低点4.47%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
123,72.98980629520808,69.72288287228137,002312,川发龙蟒,bottom_area,2025-01-06,13.04,2025-01-06,12.71,2.596380802517689,6.766325727773402,30.126443100604728,False,0.7728,5.713,3,5,3,60.0,17.97113495710594,21.638330757341585,7.403619197482311,2.596380802517689,历史3/5次成功; 当前距低点2.60%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
124,72.84267610864461,67.56626440268253,002617,露笑科技,bottom_area,2025-01-06,6.71,2025-01-06,6.64,1.0542168674698837,5.7228915662650595,28.60215053763442,False,-3.4532,7.0333,3,5,3,60.0,20.160639035020765,36.60589060308556,8.945783132530117,1.0542168674698837,历史3/5次成功; 当前距低点1.05%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
125,72.77067115486541,67.01916695630777,300418,昆仑万维,bottom_area,2025-01-06,35.54,2025-01-06,35.3,0.6798866855524136,2.974504249291797,32.825880114176975,False,0.1973,2.3967,2,3,2,66.66666666666666,22.00345125107852,32.568306010928964,9.320113314447587,0.6798866855524136,历史2/3次成功; 当前距低点0.68%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
126,72.7616734530177,66.44521242829069,688107,安路科技,bottom_area,2025-01-06,25.52,2025-01-06,25.46,0.23566378633149537,4.791830322073837,29.47368421052632,False,-3.6981,0.8254,4,6,4,66.66666666666666,29.49386663688085,67.95615731785945,9.764336213668505,0.23566378633149537,历史4/6次成功; 当前距低点0.24%; 最新日涨幅-3.70%; 状态bottom_area; 底部未确认
127,72.68336103971792,67.27149909613854,001270,铖昌科技,bottom_area,2025-01-06,34.37,2025-01-06,34.05,0.9397944199706323,2.643171806167418,31.73616680032078,False,-1.264,2.7384,1,1,1,100.0,10.130270826191285,10.130270826191285,9.060205580029368,0.9397944199706323,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
128,72.60303779115803,68.48292675086225,000058,深赛格,bottom_area,2025-01-06,7.38,2025-01-06,7.24,1.933701657458559,3.7292817679557952,29.227761485826004,False,-1.8617,1.2047,2,3,2,66.66666666666666,27.87688098495213,34.82352941176472,8.066298342541442,1.933701657458559,历史2/3次成功; 当前距低点1.93%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
129,71.86253896634416,66.58611075037538,000886,海南高速,bottom_area,2025-01-06,6.07,2025-01-06,6.01,0.998336106489193,7.154742096505834,29.953379953379955,False,-3.9557,3.8066,1,1,1,100.0,17.378048780487816,17.378048780487816,9.001663893510807,0.998336106489193,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
130,71.80614953330132,67.53021865760167,688331,荣昌生物,bottom_area,2025-01-06,27.48,2025-01-06,27.0,1.7777777777777795,7.74074074074074,32.27990970654627,False,-1.9622,3.1364,2,3,2,66.66666666666666,20.843469485313637,26.761565836298917,8.222222222222221,1.7777777777777795,历史2/3次成功; 当前距低点1.78%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
131,71.73328141420046,70.84768534735848,002551,尚荣医疗,bottom_area,2025-01-06,2.88,2025-01-06,2.76,4.347826086956526,7.24637681159421,31.000000000000007,False,-0.6897,3.1725,3,4,3,75.0,35.46090766462019,52.61780104712043,5.652173913043475,4.347826086956526,历史3/4次成功; 当前距低点4.35%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
132,71.72837227867005,69.73285500500893,688084,晶品特装,bottom_area,2025-01-06,50.6,2025-01-06,48.88,3.5188216039279845,4.33715220949263,28.808622196329736,False,-0.5503,2.4987,1,1,1,100.0,15.138539042821153,15.138539042821153,6.481178396072015,3.5188216039279845,历史1/1次成功; 当前距低点3.52%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
133,71.61443322050836,71.19465342437408,300422,博世科,bottom_area,2025-01-06,4.24,2025-01-06,4.05,4.691358024691368,4.938271604938276,27.549194991055458,False,1.6787,1.3054,1,1,1,100.0,14.897579143389194,14.897579143389194,5.308641975308633,4.691358024691368,历史1/1次成功; 当前距低点4.69%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
134,71.4468681990551,67.23706948640483,000420,吉林化纤,bottom_area,2025-01-06,3.37,2025-01-06,3.31,1.8126888217522674,3.021148036253779,28.96995708154507,False,0.0,1.7569,1,2,1,50.0,53.9249146757679,53.9249146757679,8.187311178247732,1.8126888217522674,历史1/2次成功; 当前距低点1.81%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
135,71.17730078204252,69.67951677656497,300405,科隆股份,bottom_area,2025-01-06,4.28,2025-01-06,4.12,3.883495145631071,8.009708737864079,28.347826086956516,False,-3.6036,8.7738,2,2,2,100.0,12.870353272063518,14.767255216693417,6.116504854368929,3.883495145631071,历史2/2次成功; 当前距低点3.88%; 最新日涨幅-3.60%; 状态bottom_area; 底部未确认
136,71.06720922999804,70.4606612138103,300648,星云股份,bottom_area,2025-01-06,20.91,2025-01-06,20.0,4.550000000000001,6.699999999999999,32.432432432432435,False,-0.7123,2.2475,5,6,5,83.33333333333334,17.80283806708044,26.78362573099414,5.45,4.550000000000001,历史5/6次成功; 当前距低点4.55%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
137,70.5433254841771,69.30783793832009,002492,恒基达鑫,bottom_area,2025-01-06,4.6,2025-01-06,4.42,4.072398190045242,5.203619909502272,28.013029315960907,False,-0.2169,1.3794,1,1,1,100.0,19.639278557114217,19.639278557114217,5.927601809954758,4.072398190045242,历史1/1次成功; 当前距低点4.07%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
138,70.44139263024141,70.352,603273,天元智能,bottom_area,2025-01-06,15.74,2025-01-06,15.0,4.9333333333333345,5.0666666666666655,32.43243243243243,False,2.5407,5.6931,3,5,3,60.0,74.3255125585847,201.34228187919464,5.0666666666666655,4.9333333333333345,历史3/5次成功; 当前距低点4.93%; 最新日涨幅2.54%; 状态bottom_area; 底部未确认
139,70.38732930737672,66.74469061807102,300507,苏奥传感,bottom_area,2025-01-06,6.01,2025-01-06,5.88,2.210884353741495,4.591836734693885,30.823529411764707,False,-1.4754,2.5932,2,3,2,66.66666666666666,21.92924880610189,33.6283185840708,7.789115646258506,2.210884353741495,历史2/3次成功; 当前距低点2.21%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
140,69.84803571428573,63.4982142857143,002277,友阿股份,confirmed_rebound,2025-01-06,4.93,2025-01-06,4.93,0.0,10.750507099391486,31.527777777777782,False,-10.0365,11.9858,1,1,1,100.0,11.011904761904766,11.011904761904766,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
141,69.82982247501683,68.42038047820375,688130,晶华微,bottom_area,2025-01-06,23.01,2025-01-06,22.14,3.9295392953929587,6.097560975609746,27.266754270696453,False,-1.3293,6.505,1,1,1,100.0,13.116828342471528,13.116828342471528,6.070460704607042,3.9295392953929587,历史1/1次成功; 当前距低点3.93%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
142,69.70689318111121,69.59052107229468,300448,浩云科技,bottom_area,2025-01-06,5.98,2025-01-06,5.7,4.912280701754391,6.491228070175441,32.142857142857146,False,-0.4992,4.2657,2,2,2,100.0,14.787747700509064,17.703349282296656,5.087719298245609,4.912280701754391,历史2/2次成功; 当前距低点4.91%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
143,69.53696423790122,67.67629873558027,000676,智度股份,bottom_area,2025-01-06,7.82,2025-01-06,7.55,3.5761589403973573,4.370860927152319,31.363636363636367,False,0.6435,2.6547,2,3,2,66.66666666666666,21.200400285051472,30.321592649310862,6.423841059602643,3.5761589403973573,历史2/3次成功; 当前距低点3.58%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
144,69.25297044489612,68.3593837294781,688148,芳源股份,bottom_area,2025-01-06,4.59,2025-01-06,4.4,4.318181818181807,6.363636363636349,31.142410015649443,False,-0.4338,0.925,3,4,3,75.0,21.71956061791728,26.66666666666668,5.681818181818193,4.318181818181807,历史3/4次成功; 当前距低点4.32%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
145,69.118415272355,63.41918945338092,688062,迈威生物,bottom_area,2025-01-06,18.65,2025-01-06,18.56,0.4849137931034475,3.987068965517252,31.764705882352946,False,-2.8646,1.8559,2,3,2,66.66666666666666,22.731861478441513,35.34313725490197,9.515086206896553,0.4849137931034475,历史2/3次成功; 当前距低点0.48%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
146,68.97805986696228,67.94853658536584,601996,丰林集团,bottom_area,2025-01-06,1.98,2025-01-06,1.9,4.210526315789478,6.315789473684216,31.40794223826715,False,-1.4925,1.9069,1,1,1,100.0,14.024390243902452,14.024390243902452,5.789473684210523,4.210526315789478,历史1/1次成功; 当前距低点4.21%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
