rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.17510597789173,83.83849633641455,000065,北方国际,bottom_area,2024-07-10,9.66,2024-07-09,9.54,1.2578616352201362,3.4591194968553474,28.000000000000007,False,-1.5291,0.5471,3,3,3,100.0,29.926993896325044,41.48061104582843,13.742138364779862,1.2578616352201362,历史3/3次成功; 当前距低点1.26%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
73,64.39016738035984,60.92812010626396,002389,航天彩虹,bottom_area,2024-07-10,12.46,2024-07-09,11.92,4.530201342281887,5.620805369127516,28.106151990349815,False,0.1608,1.1596,1,2,1,50.0,49.39236111111112,49.39236111111112,10.469798657718114,4.530201342281887,历史1/2次成功; 当前距低点4.53%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
74,63.909249045388506,55.831445090509035,688083,中望软件,bottom_area,2024-07-10,56.6,2024-07-10,56.46,0.2479631597591225,5.66772936592277,29.318978467701545,False,-2.7324,0.7979,2,5,2,40.0,20.144091907310933,21.52777777777778,14.752036840240876,0.2479631597591225,历史2/5次成功; 当前距低点0.25%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
75,63.86586249303244,58.66313397596272,000404,长虹华意,bottom_area,2024-07-10,5.26,2024-07-09,5.11,2.935420743639911,5.28375733855185,31.409395973154357,False,-0.5671,1.2391,1,2,1,50.0,40.139211136890964,40.139211136890964,12.064579256360089,2.935420743639911,历史1/2次成功; 当前距低点2.94%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
76,63.10530640042021,58.201763342088306,002366,融发核电,bottom_area,2024-07-10,3.27,2024-07-09,3.17,3.154574132492116,5.047318611987387,30.634573304157552,False,0.3067,0.7059,2,6,2,33.33333333333333,20.64977973568282,25.0,11.845425867507883,3.154574132492116,历史2/6次成功; 当前距低点3.15%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
77,62.485323883989224,56.70865831665801,002167,东方锆业,bottom_area,2024-07-10,5.36,2024-07-09,5.24,2.2900763358778646,6.1068702290076216,29.75871313672922,False,-1.8315,2.0732,1,3,1,33.33333333333333,41.1650485436893,41.1650485436893,12.709923664122137,2.2900763358778646,历史1/3次成功; 当前距低点2.29%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
78,62.174349433174534,57.05804747232685,002860,星帅尔,bottom_area,2024-07-10,7.84,2024-07-09,7.62,2.8871391076115454,5.118110236220468,28.984156570363467,False,-1.2594,0.9735,1,2,1,50.0,30.917874396135282,30.917874396135282,12.112860892388454,2.8871391076115454,历史1/2次成功; 当前距低点2.89%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
79,61.91662208841712,55.96875598615918,000657,中钨高新,bottom_area,2024-07-10,8.85,2024-07-09,8.67,2.076124567474045,5.420991926182245,28.465346534653463,False,-1.3378,0.9928,1,2,1,50.0,15.120000000000006,15.120000000000006,12.923875432525955,2.076124567474045,历史1/2次成功; 当前距低点2.08%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
80,61.542184678522574,56.534815321477424,002176,江特电机,bottom_area,2024-07-10,7.35,2024-07-09,7.14,2.941176470588235,8.12324929971989,32.83160865475072,True,-0.8097,2.6114,1,3,1,33.33333333333333,39.01808785529715,39.01808785529715,12.058823529411764,2.941176470588235,历史1/3次成功; 当前距低点2.94%; 最新日涨幅-0.81%; 状态bottom_area; 底部已确认
81,61.47246568608938,56.48806552215695,300558,贝达药业,bottom_area,2024-07-10,31.33,2024-07-09,30.43,2.957607624055204,4.699309891554386,31.954382826475847,False,0.256,1.0855,1,3,1,33.33333333333333,25.688589094997194,25.688589094997194,12.042392375944795,2.957607624055204,历史1/3次成功; 当前距低点2.96%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
82,61.37580509116797,54.56141971016866,001914,招商积余,bottom_area,2024-07-10,9.42,2024-07-10,9.31,1.1815252416756115,3.5445757250268537,28.052550231839252,False,-1.0504,0.6932,1,3,1,33.33333333333333,16.03206412825651,16.03206412825651,13.81847475832439,1.1815252416756115,历史1/3次成功; 当前距低点1.18%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
83,61.27426189454612,55.53923245614034,000705,浙江震元,bottom_area,2024-07-10,6.9,2024-07-09,6.75,2.2222222222222276,4.444444444444442,30.555555555555557,False,-1.5692,1.6433,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,12.777777777777771,2.2222222222222276,历史1/3次成功; 当前距低点2.22%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
84,61.24106980830229,57.198818936895904,002612,朗姿股份,bottom_area,2024-07-10,13.28,2024-07-09,12.79,3.8311180609851467,5.082095387021114,32.896117523609654,False,0.4539,1.025,1,2,1,50.0,20.77294685990338,20.77294685990338,11.168881939014852,3.8311180609851467,历史1/2次成功; 当前距低点3.83%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
85,59.98831971651647,54.848104671396094,000597,东北制药,bottom_area,2024-07-10,3.82,2024-07-09,3.72,2.688172043010743,5.107526881720428,29.00763358778626,False,-0.5208,0.4473,1,2,1,50.0,16.59751037344398,16.59751037344398,12.311827956989257,2.688172043010743,历史1/2次成功; 当前距低点2.69%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
86,59.77080395017992,54.74216336225211,600141,兴发集团,bottom_area,2024-07-10,18.49,2024-07-08,17.99,2.7793218454697057,5.336297943301839,27.547321788159486,False,-0.3235,0.7468,1,3,1,33.33333333333333,36.58969804618119,36.58969804618119,12.220678154530294,2.7793218454697057,历史1/3次成功; 当前距低点2.78%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
87,59.622288241993154,54.56614853298283,605123,派克新材,bottom_area,2024-07-10,48.37,2024-07-09,47.08,2.740016992353439,5.352591333899752,31.649245063879206,False,-1.3461,0.8358,1,2,1,50.0,15.71713589004656,15.71713589004656,12.25998300764656,2.740016992353439,历史1/2次成功; 当前距低点2.74%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
88,59.33341008609557,55.17824330431471,600129,太极集团,bottom_area,2024-07-10,27.92,2024-07-09,26.95,3.5992578849721797,6.122448979591845,30.2355682112348,False,-0.0358,1.1347,1,2,1,50.0,29.540598290598297,29.540598290598297,11.400742115027821,3.5992578849721797,历史1/2次成功; 当前距低点3.60%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
89,59.31697750695072,55.15764110144388,000799,酒鬼酒,bottom_area,2024-07-10,39.2,2024-07-09,37.84,3.5940803382663833,6.342494714587733,28.536355051935786,False,0.5128,1.9692,1,3,1,33.33333333333333,26.337693222354336,26.337693222354336,11.405919661733616,3.5940803382663833,历史1/3次成功; 当前距低点3.59%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
90,58.83844472938937,53.461563357251954,300593,新雷能,bottom_area,2024-07-10,8.7,2024-07-09,8.5,2.35294117647058,7.176470588235287,31.945556445156125,True,-3.2258,1.8756,1,3,1,33.33333333333333,25.499655410062033,25.499655410062033,12.64705882352942,2.35294117647058,历史1/3次成功; 当前距低点2.35%; 最新日涨幅-3.23%; 状态bottom_area; 底部已确认
91,57.80744392239253,54.748798274483555,603060,国检集团,bottom_area,2024-07-10,5.71,2024-07-09,5.46,4.5787545787545785,5.494505494505491,31.835205992509362,False,1.6014,0.2376,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,10.42124542124542,4.5787545787545785,历史1/3次成功; 当前距低点4.58%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
92,57.70044769185654,51.096214946578435,001226,拓山重工,bottom_area,2024-07-10,21.76,2024-07-10,21.55,0.9744779582366629,6.914153132250572,27.854034147974556,False,-5.1025,16.5551,1,2,1,50.0,25.473251028806576,25.473251028806576,14.025522041763336,0.9744779582366629,历史1/2次成功; 当前距低点0.97%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
93,57.36481315526698,54.35821253942077,002571,德力股份,bottom_area,2024-07-10,3.86,2024-07-05,3.69,4.607046070460703,7.3170731707317085,28.488372093023255,True,-1.2788,3.7001,1,2,1,50.0,28.291814946619215,28.291814946619215,10.392953929539297,4.607046070460703,历史1/2次成功; 当前距低点4.61%; 最新日涨幅-1.28%; 状态bottom_area; 底部已确认
94,56.1316249003811,49.10309190485156,002043,兔宝宝,bottom_area,2024-07-10,9.4,2024-07-10,9.37,0.3201707577374721,3.415154749199576,27.923076923076927,False,-2.9928,1.5982,1,3,1,33.33333333333333,15.96638655462185,15.96638655462185,14.679829242262526,0.3201707577374721,历史1/3次成功; 当前距低点0.32%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
95,55.75832838505238,48.875729232307705,688111,金山办公,bottom_area,2024-07-10,187.33,2024-07-10,186.53,0.4288854339784546,4.701656569988747,31.84375913475592,False,-3.4431,0.9271,1,4,1,25.0,27.68058076225045,27.68058076225045,14.571114566021546,0.4288854339784546,历史1/4次成功; 当前距低点0.43%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
96,55.70522991915727,51.030180623973735,002555,三七互娱,bottom_area,2024-07-10,12.52,2024-07-09,12.18,2.791461412151066,4.761904761904763,30.28048082427017,False,-0.556,1.4,1,3,1,33.33333333333333,16.78160919540231,16.78160919540231,12.208538587848933,2.791461412151066,历史1/3次成功; 当前距低点2.79%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
97,55.641348468176204,48.885954241892684,000697,炼石航空,bottom_area,2024-07-10,5.46,2024-07-10,5.43,0.5524861878453085,4.05156537753224,28.83355176933159,False,-4.0422,1.6601,1,3,1,33.33333333333333,27.861771058315338,27.861771058315338,14.44751381215469,0.5524861878453085,历史1/3次成功; 当前距低点0.55%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
98,55.41779001044111,50.19876249876247,002531,天顺风能,bottom_area,2024-07-10,7.94,2024-07-10,7.77,2.1879021879021985,7.335907335907339,30.810329474621557,False,-7.4592,2.4297,1,3,1,33.33333333333333,15.128205128205142,15.128205128205142,12.8120978120978,2.1879021879021985,历史1/3次成功; 当前距低点2.19%; 最新日涨幅-7.46%; 状态bottom_area; 底部未确认
99,54.67625352366949,50.35476269533823,002145,钛能化学,bottom_area,2024-07-10,3.35,2024-07-01,3.25,3.0769230769230793,5.230769230769228,31.72268907563025,False,-2.0468,0.906,1,3,1,33.33333333333333,16.649537512846855,16.649537512846855,11.92307692307692,3.0769230769230793,历史1/3次成功; 当前距低点3.08%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
100,52.050099073475835,49.605868093120165,688061,灿瑞科技,bottom_area,2024-07-10,24.76,2024-07-08,23.6,4.915254237288136,6.652542372881356,29.845422116527942,False,-0.7615,2.2697,1,2,1,50.0,15.713159968479115,15.713159968479115,10.084745762711863,4.915254237288136,历史1/2次成功; 当前距低点4.92%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
