rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.97458699827804,83.74239351308421,603368,柳药集团,bottom_area,2024-06-24,17.65,2024-06-24,17.4,1.4367816091954024,3.3333333333333446,27.800829875518684,False,-2.1076,1.9823,3,3,3,100.0,31.603524634675978,42.85714285714285,6.5632183908045985,1.4367816091954024,历史3/3次成功; 当前距低点1.44%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
73,72.01535667945319,66.68088581430851,603255,鼎际得,confirmed_rebound,2024-06-24,24.57,2024-06-24,24.57,0.0,9.523809523809524,31.578947368421044,False,-10.0,3.2204,2,2,2,100.0,11.456375345744673,12.757367783609205,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
74,71.22214473152579,68.89502392344498,601588,北辰实业,confirmed_rebound,2024-06-24,1.35,2024-06-24,1.32,2.2727272727272747,10.606060606060598,32.6530612244898,False,-8.1633,2.5217,1,1,1,100.0,15.789473684210531,15.789473684210531,5.727272727272725,2.2727272727272747,历史1/1次成功; 当前距低点2.27%; 最新日涨幅-8.16%; 状态confirmed_rebound; 底部未确认
75,70.73838712652436,66.59949975949642,600984,建设机械,bottom_area,2024-06-24,2.33,2024-06-24,2.31,0.8658008658008665,4.761904761904756,28.260869565217394,False,-4.1152,1.3384,3,4,3,75.0,19.992073836141934,20.705882352941174,7.134199134199133,0.8658008658008665,历史3/4次成功; 当前距低点0.87%; 最新日涨幅-4.12%; 状态bottom_area; 底部未确认
76,70.654357175842,66.9621041048797,601828,美凯龙,bottom_area,2024-06-24,2.51,2024-06-24,2.48,1.209677419354831,5.645161290322586,29.745042492917843,False,-4.1985,0.6129,2,3,2,66.66666666666666,21.04033308786043,33.81294964028779,6.790322580645169,1.209677419354831,历史2/3次成功; 当前距低点1.21%; 最新日涨幅-4.20%; 状态bottom_area; 底部未确认
77,70.33897329862191,66.06823348039549,688186,广大特材,bottom_area,2024-06-24,9.48,2024-06-24,9.41,0.7438894792773676,7.013815090329438,27.559661277906084,False,-6.5089,2.5711,1,1,1,100.0,11.474739210472489,11.474739210472489,7.256110520722632,0.7438894792773676,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-6.51%; 状态bottom_area; 底部未确认
78,70.11000000000001,64.91666666666667,688265,南模生物,bottom_area,2024-06-24,20.63,2024-06-24,20.63,0.0,5.0412021328163,29.155219780219788,False,-4.7993,0.6948,1,1,1,100.0,8.422939068100368,8.422939068100368,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
79,70.02672470389922,65.98838468732784,002136,安纳达,bottom_area,2024-06-24,8.85,2024-06-24,8.77,0.912200684150514,4.6750285062713814,27.818930041152267,False,-3.9088,1.0858,1,1,1,100.0,13.108614232209742,13.108614232209742,7.087799315849486,0.912200684150514,历史1/1次成功; 当前距低点0.91%; 最新日涨幅-3.91%; 状态bottom_area; 底部未确认
80,69.00396303878797,64.80807587688132,688017,绿的谐波,confirmed_rebound,2024-06-24,81.8,2024-06-24,81.2,0.7389162561576285,8.0911330049261,28.033324470442256,False,-5.5318,2.9001,3,4,3,75.0,19.02045667161674,22.08643815201191,7.261083743842371,0.7389162561576285,历史3/4次成功; 当前距低点0.74%; 最新日涨幅-5.53%; 状态confirmed_rebound; 底部未确认
81,68.17572972972972,63.12567567567567,000555,神州信息,confirmed_rebound,2024-06-24,10.03,2024-06-24,10.03,0.0,11.864406779661032,28.04878048780488,False,-9.9641,3.5883,1,1,1,100.0,9.009009009008997,9.009009009008997,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
82,68.03957323635547,63.52468570312079,000002,万科A,bottom_area,2024-06-24,6.99,2024-06-24,6.96,0.4310344827586242,2.5862068965517198,29.838709677419356,False,-2.7816,1.5795,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,7.5689655172413755,0.4310344827586242,历史2/3次成功; 当前距低点0.43%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
83,66.04406115189586,61.15190847397764,002218,拓日新能,bottom_area,2024-06-24,2.81,2024-06-24,2.81,0.0,4.62633451957295,32.125603864734295,False,-5.0676,2.0026,2,3,2,66.66666666666666,27.07119251242463,39.04109589041095,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-5.07%; 状态bottom_area; 底部未确认
84,55.0029676803155,51.21291667132522,000779,甘咨询,bottom_area,2024-06-24,6.94,2024-06-24,6.92,0.2890173410404691,4.913294797687859,28.43846949327818,False,-4.6703,1.591,1,2,1,50.0,17.69825918762089,17.69825918762089,7.710982658959531,0.2890173410404691,历史1/2次成功; 当前距低点0.29%; 最新日涨幅-4.67%; 状态bottom_area; 底部未确认
