rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.9803052172312,86.78046688643886,301421,波长光电,bottom_area,2024-08-28,30.15,2024-08-28,29.74,1.3786146603900475,2.689979825151314,31.045675863667988,False,-0.0663,8.9821,3,3,3,100.0,47.22423823724819,56.02000000000002,8.621385339609953,1.3786146603900475,历史3/3次成功; 当前距低点1.38%; 最新日涨幅-0.07%; 状态bottom_area; 底部未确认
12,84.61767402563403,79.91669213532103,000600,建投能源,bottom_area,2024-08-28,4.59,2024-08-26,4.5,1.999999999999997,4.22222222222223,31.08728943338438,False,1.1013,1.4923,2,2,2,100.0,12.132753415704464,13.438735177865627,8.000000000000004,1.999999999999997,历史2/2次成功; 当前距低点2.00%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
13,84.61499994907504,82.3103112345088,002219,新里程,bottom_area,2024-08-28,1.75,2024-08-23,1.69,3.550295857988169,7.6923076923077,29.288702928870297,True,0.5747,0.7925,2,2,2,100.0,34.81175156302061,45.685279187817265,6.44970414201183,3.550295857988169,历史2/2次成功; 当前距低点3.55%; 最新日涨幅0.57%; 状态bottom_area; 底部已确认
14,84.29582663766831,77.58112033931582,603132,金徽股份,bottom_area,2024-08-28,10.93,2024-08-28,10.86,0.6445672191528572,2.02578268876612,27.551701134089395,False,0.0,0.9264,2,2,2,100.0,22.799643005292072,33.20754716981132,9.355432780847144,0.6445672191528572,历史2/2次成功; 当前距低点0.64%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
15,83.67895906486886,78.01843894690477,688261,东微半导,bottom_area,2024-08-28,29.84,2024-08-28,29.45,1.3242784380305623,2.30899830220713,30.2132701421801,False,0.1678,0.9385,1,1,1,100.0,10.31071927749703,10.31071927749703,8.675721561969437,1.3242784380305623,历史1/1次成功; 当前距低点1.32%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
16,83.6520580454178,81.4257341743224,603063,禾望电气,bottom_area,2024-08-28,11.85,2024-08-27,11.44,3.5839160839160855,4.982517482517485,27.180140038192242,False,3.0435,2.1236,3,3,3,100.0,22.994961535758502,28.846153846153843,6.416083916083915,3.5839160839160855,历史3/3次成功; 当前距低点3.58%; 最新日涨幅3.04%; 状态bottom_area; 底部未确认
17,83.01349183810373,77.54906411364045,001205,盛航股份,bottom_area,2024-08-28,14.22,2024-08-28,14.02,1.4265335235378107,2.853067047075609,27.806385169927918,False,-1.4553,0.3489,2,2,2,100.0,14.847099716702502,14.929577464788741,8.57346647646219,1.4265335235378107,历史2/2次成功; 当前距低点1.43%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
18,82.92057890072378,77.08204896022998,301333,诺思格,bottom_area,2024-08-28,38.96,2024-08-23,38.51,1.1685276551545127,5.115554401454165,27.17473524962179,False,-0.256,1.0403,1,1,1,100.0,25.840279645065877,25.840279645065877,8.831472344845489,1.1685276551545127,历史1/1次成功; 当前距低点1.17%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
19,82.91566619095909,79.01920208799915,301510,固高科技,bottom_area,2024-08-28,20.3,2024-08-21,19.81,2.473498233215558,3.9878849066128352,28.91998564764981,False,0.995,0.8042,2,2,2,100.0,13.11170999855176,16.010654039656714,7.526501766784442,2.473498233215558,历史2/2次成功; 当前距低点2.47%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
20,82.84855061432351,79.90153303235108,688239,航宇科技,bottom_area,2024-08-28,26.95,2024-08-27,26.14,3.0986993114001478,3.7107880642693143,30.293333333333333,False,1.4684,1.0093,2,2,2,100.0,25.519179905072154,33.80660015349194,6.901300688599853,3.0986993114001478,历史2/2次成功; 当前距低点3.10%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
21,82.74540465058823,77.30079269721752,301509,金凯生科,bottom_area,2024-08-28,25.57,2024-08-28,25.21,1.4280047600158643,2.7766759222530712,29.6792189679219,False,-0.273,2.6685,2,2,2,100.0,13.530341666955287,15.05054819877544,8.571995239984137,1.4280047600158643,历史2/2次成功; 当前距低点1.43%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
22,82.17310367170732,77.26824956865364,301518,长华化学,bottom_area,2024-08-28,13.8,2024-08-28,13.56,1.7699115044247802,3.244837758112091,28.21598729486501,False,0.5831,1.387,1,1,1,100.0,11.740041928721173,11.740041928721173,8.23008849557522,1.7699115044247802,历史1/1次成功; 当前距低点1.77%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
23,82.15036663161469,77.17187017831917,002311,海大集团,bottom_area,2024-08-28,37.28,2024-08-28,36.65,1.7189631650750412,2.1555252387448816,32.801613494682805,False,0.269,0.2248,1,1,1,100.0,10.59734513274336,10.59734513274336,8.28103683492496,1.7189631650750412,历史1/1次成功; 当前距低点1.72%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
24,82.07694774750152,79.04476496201531,002715,登云股份,bottom_area,2024-08-28,9.88,2024-08-23,9.59,3.0239833159541285,5.5265901981230385,31.45103645461044,False,1.0225,1.2526,1,1,1,100.0,36.66369313113291,36.66369313113291,6.976016684045872,3.0239833159541285,历史1/1次成功; 当前距低点3.02%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
25,81.82011278819078,75.02565462753947,000957,中通客车,bottom_area,2024-08-28,8.9,2024-08-28,8.86,0.45146726862303527,2.934537246049659,30.78125000000001,False,-1.5487,3.7952,3,4,3,75.0,132.3344468028054,354.54545454545456,9.548532731376966,0.45146726862303527,历史3/4次成功; 当前距低点0.45%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
26,81.5090203561023,76.46373503165914,603291,联合水务,bottom_area,2024-08-28,9.26,2024-08-28,9.11,1.6465422612513763,2.8540065861690427,29.65250965250965,False,-0.1079,0.8519,2,2,2,100.0,11.708878426410102,12.102772143340088,8.353457738748624,1.6465422612513763,历史2/2次成功; 当前距低点1.65%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
27,81.42699453950492,76.85333222338328,002735,王子新材,bottom_area,2024-08-28,7.78,2024-08-28,7.63,1.9659239842726126,3.145478374836176,27.950897072710102,False,1.039,2.3833,3,4,3,75.0,16.078703803896957,21.043478260869563,8.034076015727386,1.9659239842726126,历史3/4次成功; 当前距低点1.97%; 最新日涨幅1.04%; 状态bottom_area; 底部未确认
28,81.36778909424766,74.800960578357,600956,新天绿能,bottom_area,2024-08-28,6.88,2024-08-28,6.84,0.5847953216374274,2.192982456140356,27.15654952076678,False,-1.0072,0.2162,2,2,2,100.0,29.592978019840494,41.27358490566036,9.415204678362574,0.5847953216374274,历史2/2次成功; 当前距低点0.58%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
29,81.08850214810889,78.13431513260083,688065,凯赛生物,bottom_area,2024-08-28,34.78,2024-08-27,33.75,3.0518518518518554,3.9407407407407358,30.36930059830823,False,1.5771,0.1621,2,2,2,100.0,15.443749219478864,18.007614213197968,6.948148148148145,3.0518518518518554,历史2/2次成功; 当前距低点3.05%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
30,80.98578893396517,77.02560365602068,000983,山西焦煤,bottom_area,2024-08-28,7.78,2024-08-26,7.6,2.368421052631587,3.4210526315789567,29.95391705069125,False,1.5666,0.6221,3,4,3,75.0,21.938729333444627,27.212389380530986,7.631578947368413,2.368421052631587,历史3/4次成功; 当前距低点2.37%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
31,80.95019982532955,77.33032799874657,603079,圣达生物,bottom_area,2024-08-28,10.66,2024-08-26,10.39,2.598652550529351,4.523580365736274,28.83561643835616,False,0.0,1.336,1,1,1,100.0,22.232558139534888,22.232558139534888,7.4013474494706495,2.598652550529351,历史1/1次成功; 当前距低点2.60%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
32,80.85785429868938,77.2792959900588,600011,华能国际,bottom_area,2024-08-28,7.04,2024-08-27,6.86,2.6239067055393543,3.6443148688046643,30.707070707070706,False,1.1494,0.5215,1,1,1,100.0,22.267759562841515,22.267759562841515,7.376093294460646,2.6239067055393543,历史1/1次成功; 当前距低点2.62%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
33,80.1877818564319,77.51724553622441,688311,盟升电子,bottom_area,2024-08-28,17.3,2024-08-28,16.76,3.221957040572787,7.279236276849635,28.161165880840105,False,1.7647,1.9421,4,5,4,80.0,24.211331122206257,40.786357176693514,6.778042959427213,3.221957040572787,历史4/5次成功; 当前距低点3.22%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
34,79.85940436080098,78.08475093056096,000155,川能动力,bottom_area,2024-08-28,9.24,2024-08-23,8.9,3.8202247191011214,3.932584269662917,29.08366533864542,False,2.5527,0.6621,2,2,2,100.0,24.596039194147934,37.70685579196216,6.179775280898879,3.8202247191011214,历史2/2次成功; 当前距低点3.82%; 最新日涨幅2.55%; 状态bottom_area; 底部未确认
35,79.84038485632144,77.3643405811827,002674,兴业科技,bottom_area,2024-08-28,8.03,2024-08-21,7.77,3.3462033462033434,6.30630630630631,31.72231985940247,False,0.5006,0.5724,1,1,1,100.0,31.578947368421055,31.578947368421055,6.653796653796657,3.3462033462033434,历史1/1次成功; 当前距低点3.35%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
36,79.42604670590922,72.77100500031712,600990,四创电子,bottom_area,2024-08-28,14.74,2024-08-28,14.68,0.40871934604904975,2.656675749318805,27.326732673267323,False,-0.1355,1.1304,2,2,2,100.0,16.52088768445676,20.55837563451777,9.591280653950951,0.40871934604904975,历史2/2次成功; 当前距低点0.41%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
37,78.78368342350085,77.7009650579394,600210,紫江企业,bottom_area,2024-08-28,4.88,2024-07-25,4.68,4.273504273504278,9.61538461538462,27.329192546583858,True,0.2053,0.8604,2,2,2,100.0,18.895455922199744,19.867549668874158,5.726495726495723,4.273504273504278,历史2/2次成功; 当前距低点4.27%; 最新日涨幅0.21%; 状态bottom_area; 底部已确认
38,78.7428186536202,74.00640850904155,000037,深南电A,bottom_area,2024-08-28,7.0,2024-08-28,6.88,1.7441860465116297,2.325581395348839,28.92561983471074,False,0.7194,1.169,5,8,5,62.5,25.1379177155272,45.16765285996055,8.25581395348837,1.7441860465116297,历史5/8次成功; 当前距低点1.74%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
39,78.73691497132346,72.28717415952728,600262,北方股份,bottom_area,2024-08-28,15.59,2024-08-28,15.51,0.515796260477112,2.385557704706647,31.03601600711427,False,-1.3915,1.8776,2,2,2,100.0,15.232202330188693,17.269624573378834,9.484203739522888,0.515796260477112,历史2/2次成功; 当前距低点0.52%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
40,78.12061028277233,73.80986600754196,002230,科大讯飞,bottom_area,2024-08-28,33.32,2024-08-28,32.66,2.0208205756276905,2.571953459889784,28.093350946719518,False,-0.03,0.7061,1,1,1,100.0,18.69535978480161,18.69535978480161,7.97917942437231,2.0208205756276905,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-0.03%; 状态bottom_area; 底部未确认
41,77.91565556559594,74.81748652026344,301596,瑞迪智驱,bottom_area,2024-08-28,61.29,2024-08-28,59.58,2.8700906344410893,5.001678415575704,29.905882352941177,False,1.8106,10.7384,1,1,1,100.0,12.04996326230713,12.04996326230713,7.129909365558912,2.8700906344410893,历史1/1次成功; 当前距低点2.87%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
42,77.63665530937736,75.76341920374705,000628,高新发展,bottom_area,2024-08-28,35.43,2024-08-28,34.16,3.717798594847785,4.7716627634660504,27.31914893617022,False,-0.7563,7.4965,1,1,1,100.0,99.77973568281939,99.77973568281939,6.2822014051522155,3.717798594847785,历史1/1次成功; 当前距低点3.72%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
43,77.14050154970981,72.10170456735334,301391,卡莱特,bottom_area,2024-08-28,28.59,2024-08-28,28.18,1.4549325762952452,7.3811213626685666,29.72568578553616,False,-14.0925,9.5314,1,1,1,100.0,12.790058286594078,12.790058286594078,8.545067423704754,1.4549325762952452,历史1/1次成功; 当前距低点1.45%; 最新日涨幅-14.09%; 状态bottom_area; 底部未确认
44,76.76784886840639,74.01310115717521,002140,东华科技,bottom_area,2024-08-28,6.69,2024-08-23,6.49,3.081664098613254,4.314329738058541,27.888888888888886,False,0.6015,0.4089,1,1,1,100.0,10.318791946308728,10.318791946308728,6.9183359013867465,3.081664098613254,历史1/1次成功; 当前距低点3.08%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
45,76.46542397806942,75.36158481399934,300718,长盛轴承,bottom_area,2024-08-28,13.04,2024-08-26,12.51,4.23661071143085,7.513988808952835,31.936887921653966,True,-0.3058,9.2607,2,2,2,100.0,28.3390173981811,44.03914590747332,5.763389288569151,4.23661071143085,历史2/2次成功; 当前距低点4.24%; 最新日涨幅-0.31%; 状态bottom_area; 底部已确认
46,75.77002660207269,72.02944185345956,300478,杭州高新,bottom_area,2024-08-28,6.99,2024-08-28,6.83,2.3426061493411443,4.099560761347002,28.10526315789474,False,-0.2853,3.6456,1,1,1,100.0,13.067655236329937,13.067655236329937,7.657393850658856,2.3426061493411443,历史1/1次成功; 当前距低点2.34%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
47,75.72631606335929,71.61707521451754,605358,立昂微,bottom_area,2024-08-28,18.23,2024-08-28,17.86,2.0716685330347198,2.8555431131019127,27.83838383838384,False,0.4961,0.6037,2,3,2,66.66666666666666,23.94523012457015,34.72706155632985,7.928331466965282,2.0716685330347198,历史2/3次成功; 当前距低点2.07%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
48,75.3226649694128,68.97776379582719,000726,鲁泰A,bottom_area,2024-08-28,5.24,2024-08-26,5.22,0.3831417624521162,2.2988505747126458,30.860927152317885,False,-0.7576,0.7424,1,1,1,100.0,12.480252764612954,12.480252764612954,9.616858237547884,0.3831417624521162,历史1/1次成功; 当前距低点0.38%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
49,75.2806494878893,69.45695126632796,002357,富临运业,bottom_area,2024-08-28,5.2,2024-08-27,5.16,0.7751937984496131,3.8759689922480653,27.52808988764045,False,-0.1919,2.5973,3,4,3,75.0,24.02899530533914,31.941031941031934,9.224806201550386,0.7751937984496131,历史3/4次成功; 当前距低点0.78%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
50,74.5626276077135,72.83794068617951,605296,神农集团,bottom_area,2024-08-28,27.24,2024-08-28,26.25,3.771428571428565,4.685714285714288,28.82321041214751,False,2.1755,3.9145,1,1,1,100.0,12.455902306648564,12.455902306648564,6.228571428571436,3.771428571428565,历史1/1次成功; 当前距低点3.77%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
51,74.39272061342818,70.2137344884528,002196,方正电机,bottom_area,2024-08-28,4.15,2024-08-28,4.07,1.9656019656019672,3.1941031941031914,30.546075085324233,False,1.467,2.0447,2,3,2,66.66666666666666,15.100216684723728,18.661971830985923,8.034398034398032,1.9656019656019672,历史2/3次成功; 当前距低点1.97%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
52,73.29891691819627,69.7299257023002,688202,美迪西,bottom_area,2024-08-28,24.09,2024-08-28,23.53,2.3799405014874573,4.419889502762428,29.59305804907241,False,0.5006,1.4719,3,5,3,60.0,15.355860460707573,23.795418261555337,7.620059498512544,2.3799405014874573,历史3/5次成功; 当前距低点2.38%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
53,73.00328771396806,70.34925486962791,600997,开滦股份,bottom_area,2024-08-28,6.07,2024-07-30,5.89,3.056027164685919,6.451612903225805,30.70588235294118,False,-0.3284,0.3027,1,1,1,100.0,12.77955271565495,12.77955271565495,6.9439728353140815,3.056027164685919,历史1/1次成功; 当前距低点3.06%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
54,72.67103936059587,71.60037948051342,002403,爱仕达,bottom_area,2024-08-28,6.42,2024-08-28,6.16,4.220779220779217,6.493506493506485,27.444051825677267,False,0.3125,8.1358,3,4,3,75.0,15.477183354247614,21.63892445582587,5.7792207792207835,4.220779220779217,历史3/4次成功; 当前距低点4.22%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
55,70.60672010036795,65.71160461488654,603282,亚光股份,bottom_area,2024-08-28,12.35,2024-08-26,12.2,1.2295081967213144,3.1147540983606623,27.164179104477615,False,0.081,1.9116,1,2,1,50.0,34.64991023339317,34.64991023339317,8.770491803278686,1.2295081967213144,历史1/2次成功; 当前距低点1.23%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
56,70.54654114087229,68.10550191428717,002732,燕塘乳业,bottom_area,2024-08-28,13.42,2024-08-23,13.01,3.1514219830899317,5.918524212144502,29.599567099567103,False,0.0,0.3884,2,3,2,66.66666666666666,18.30149123153517,25.344352617079892,6.848578016910069,3.1514219830899317,历史2/3次成功; 当前距低点3.15%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
57,64.19450575275732,60.21241783522745,301538,骏鼎达,bottom_area,2024-08-28,68.21,2024-08-28,67.11,1.6390999850990826,2.831172701534802,29.984350547730827,False,0.9024,5.134,1,2,1,50.0,10.10519247985676,10.10519247985676,8.360900014900919,1.6390999850990826,历史1/2次成功; 当前距低点1.64%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
58,63.51362335117486,59.851846684603395,300690,双一科技,bottom_area,2024-08-28,16.77,2024-08-23,16.46,1.8833535844471365,5.953827460510331,30.89840470193115,False,0.5396,3.481,1,2,1,50.0,11.160714285714286,11.160714285714286,8.116646415552864,1.8833535844471365,历史1/2次成功; 当前距低点1.88%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
59,61.88136949903748,60.15838658235828,000591,太阳能,bottom_area,2024-08-28,4.12,2024-08-23,3.98,3.5175879396984957,4.271356783919607,28.158844765342963,False,1.9802,0.5556,1,2,1,50.0,32.84132841328414,32.84132841328414,6.482412060301504,3.5175879396984957,历史1/2次成功; 当前距低点3.52%; 最新日涨幅1.98%; 状态bottom_area; 底部未确认
60,58.43098377167643,55.36306326820826,300751,迈为股份,bottom_area,2024-08-28,79.6,2024-08-28,77.91,2.169169554614296,3.234501347708908,27.89449329014345,False,-0.4876,0.9333,1,2,1,50.0,13.004138993165853,13.004138993165853,7.830830445385704,2.169169554614296,历史1/2次成功; 当前距低点2.17%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
61,56.48337343877754,55.62684536571716,301591,肯特股份,bottom_area,2024-08-28,29.29,2024-08-28,28.11,4.197794379224475,5.549626467449315,27.644787644787648,False,1.2094,4.7724,1,2,1,50.0,16.816218012628774,16.816218012628774,5.802205620775525,4.197794379224475,历史1/2次成功; 当前距低点4.20%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
62,55.84892969808777,51.45390835908279,000625,长安汽车,bottom_area,2024-08-28,11.52,2024-08-28,11.44,0.6993006993007,2.1853146853146854,29.076255424674518,False,-1.3699,1.224,1,2,1,50.0,13.808139534883724,13.808139534883724,9.3006993006993,0.6993006993007,历史1/2次成功; 当前距低点0.70%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
