rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.94677359813578,80.5860337299326,601689,拓普集团,bottom_area,2024-02-02,47.19,2024-02-02,45.88,2.855274629468167,9.590235396687007,30.358227079538548,False,-4.6089,1.3124,4,4,4,100.0,25.570214436129103,47.99107142857144,7.144725370531833,2.855274629468167,历史4/4次成功; 当前距低点2.86%; 最新日涨幅-4.61%; 状态bottom_area; 底部未确认
143,66.29281030699667,65.19375844056567,002725,跃岭股份,confirmed_rebound,2024-02-02,7.83,2024-02-02,7.52,4.122340425531921,13.297872340425531,27.061105722599425,False,-5.5489,3.6677,1,1,1,100.0,18.562874251497018,18.562874251497018,5.87765957446808,4.122340425531921,历史1/1次成功; 当前距低点4.12%; 最新日涨幅-5.55%; 状态confirmed_rebound; 底部未确认
144,66.11389358604247,64.56549042207418,688038,中科通达,confirmed_rebound,2024-02-02,8.84,2024-02-02,8.52,3.7558685446009425,16.079812206572782,31.067961165048548,False,-7.8206,4.4184,1,1,1,100.0,10.692853246044741,10.692853246044741,6.244131455399058,3.7558685446009425,历史1/1次成功; 当前距低点3.76%; 最新日涨幅-7.82%; 状态confirmed_rebound; 底部未确认
145,65.85395087859119,65.57626636304732,000428,华天酒店,confirmed_rebound,2024-02-02,3.07,2024-02-02,2.93,4.778156996587019,10.921501706484635,27.832512315270925,False,-2.2293,2.5433,3,4,3,75.0,22.610023200353346,28.045977011494273,5.221843003412982,4.778156996587019,历史3/4次成功; 当前距低点4.78%; 最新日涨幅-2.23%; 状态confirmed_rebound; 底部未确认
146,65.84671960202614,65.06652724967267,300730,科创信息,confirmed_rebound,2024-02-02,8.59,2024-02-02,8.23,4.37424058323207,14.094775212636696,29.47729220222793,False,-6.0175,4.3967,1,1,1,100.0,20.966643975493536,20.966643975493536,5.62575941676793,4.37424058323207,历史1/1次成功; 当前距低点4.37%; 最新日涨幅-6.02%; 状态confirmed_rebound; 底部未确认
147,65.8220586011287,65.03517130928968,688028,沃尔德,confirmed_rebound,2024-02-02,15.29,2024-02-02,14.65,4.368600682593849,13.242320819112624,28.986912263693643,False,-6.4259,3.1919,1,1,1,100.0,20.728929384965834,20.728929384965834,5.631399317406151,4.368600682593849,历史1/1次成功; 当前距低点4.37%; 最新日涨幅-6.43%; 状态confirmed_rebound; 底部未确认
148,65.76180132531601,65.29540557123575,002348,高乐股份,confirmed_rebound,2024-02-02,2.94,2024-02-02,2.81,4.62633451957295,13.879003558718866,31.463414634146336,False,-5.4662,1.9952,1,1,1,100.0,25.287356321839088,25.287356321839088,5.373665480427051,4.62633451957295,历史1/1次成功; 当前距低点4.63%; 最新日涨幅-5.47%; 状态confirmed_rebound; 底部未确认
149,65.67375970980535,64.94362428880693,688226,威腾电气,confirmed_rebound,2024-02-02,11.83,2024-02-02,11.33,4.41306266548985,14.386584289496918,32.958579881656796,False,-7.5781,6.1024,1,1,1,100.0,20.78175895765472,20.78175895765472,5.58693733451015,4.41306266548985,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-7.58%; 状态confirmed_rebound; 底部未确认
150,65.37136788995434,64.62129923808374,300340,科恒股份,confirmed_rebound,2024-02-02,7.84,2024-02-02,7.51,4.394141145139815,14.38082556591212,28.679962013295345,False,-6.1078,3.889,3,4,3,75.0,22.983554026895213,42.54473161033797,5.605858854860185,4.394141145139815,历史3/4次成功; 当前距低点4.39%; 最新日涨幅-6.11%; 状态confirmed_rebound; 底部未确认
151,65.16836932539047,64.29938917579358,301338,凯格精机,confirmed_rebound,2024-02-02,25.01,2024-02-02,23.98,4.29524603836531,14.929107589658042,28.009606724707297,False,-7.3361,7.2004,1,1,1,100.0,15.873925501432662,15.873925501432662,5.70475396163469,4.29524603836531,历史1/1次成功; 当前距低点4.30%; 最新日涨幅-7.34%; 状态confirmed_rebound; 底部未确认
152,65.10573533936018,64.40941731434029,300508,维宏股份,confirmed_rebound,2024-02-02,18.13,2024-02-02,17.36,4.435483870967739,14.170506912442402,28.026533996683256,False,-6.1108,4.245,3,4,3,75.0,22.351185699713707,42.06627680311891,5.564516129032262,4.435483870967739,历史3/4次成功; 当前距低点4.44%; 最新日涨幅-6.11%; 状态confirmed_rebound; 底部未确认
153,65.0777744228957,64.07149073596261,603290,斯达半导,confirmed_rebound,2024-02-02,125.56,2024-02-02,120.52,4.181878526385668,10.429804181878533,32.27311042427648,False,-4.9004,1.6253,3,4,3,75.0,17.42566546302117,23.2822670787034,5.818121473614333,4.181878526385668,历史3/4次成功; 当前距低点4.18%; 最新日涨幅-4.90%; 状态confirmed_rebound; 底部未确认
154,65.07629386770711,62.275266593000126,002798,帝欧水华,confirmed_rebound,2024-02-02,4.58,2024-02-02,4.46,2.690582959641258,15.246636771300443,29.874213836477992,False,-7.6613,3.4332,2,3,2,66.66666666666666,24.210371367287713,29.776674937965264,7.309417040358743,2.690582959641258,历史2/3次成功; 当前距低点2.69%; 最新日涨幅-7.66%; 状态confirmed_rebound; 底部未确认
155,64.92925317388553,63.859830180433285,002241,歌尔股份,confirmed_rebound,2024-02-02,14.63,2024-02-02,14.05,4.128113879003559,10.106761565836297,27.01298701298701,False,-3.8133,2.2141,1,1,1,100.0,11.461988304093552,11.461988304093552,5.871886120996442,4.128113879003559,历史1/1次成功; 当前距低点4.13%; 最新日涨幅-3.81%; 状态confirmed_rebound; 底部未确认
156,64.54031857051714,64.36552401647879,002825,纳尔股份,confirmed_rebound,2024-02-02,6.26,2024-02-02,5.97,4.857621440536014,13.23283082077052,29.097387173396676,False,-5.1515,2.4119,1,1,1,100.0,23.123123123123136,23.123123123123136,5.142378559463986,4.857621440536014,历史1/1次成功; 当前距低点4.86%; 最新日涨幅-5.15%; 状态confirmed_rebound; 底部未确认
157,64.40344750313301,63.51575739971532,000812,陕西金叶,confirmed_rebound,2024-02-02,4.15,2024-02-02,3.98,4.271356783919607,12.562814070351768,32.77027027027027,False,-4.5977,3.8494,1,1,1,100.0,11.368015414258185,11.368015414258185,5.7286432160803935,4.271356783919607,历史1/1次成功; 当前距低点4.27%; 最新日涨幅-4.60%; 状态confirmed_rebound; 底部未确认
158,64.39425100783805,63.460067276358664,002335,科华数据,confirmed_rebound,2024-02-02,19.7,2024-02-02,18.9,4.232804232804237,10.899470899470911,30.71847507331379,False,-4.7849,2.506,1,1,1,100.0,10.596026490066222,10.596026490066222,5.767195767195764,4.232804232804237,历史1/1次成功; 当前距低点4.23%; 最新日涨幅-4.78%; 状态confirmed_rebound; 底部未确认
159,64.30270378270917,63.9069349469968,300605,恒锋信息,confirmed_rebound,2024-02-02,9.85,2024-02-02,9.41,4.675876726886285,15.302869287991495,29.034690799396678,False,-6.8117,4.4776,1,1,1,100.0,18.429752066115707,18.429752066115707,5.324123273113716,4.675876726886285,历史1/1次成功; 当前距低点4.68%; 最新日涨幅-6.81%; 状态confirmed_rebound; 底部未确认
160,64.16693930715905,63.229550171745764,300386,飞天诚信,confirmed_rebound,2024-02-02,7.15,2024-02-02,6.86,4.227405247813412,15.014577259475208,27.330508474576266,False,-6.658,2.8642,3,4,3,75.0,13.457172778281393,15.037593984962406,5.772594752186589,4.227405247813412,历史3/4次成功; 当前距低点4.23%; 最新日涨幅-6.66%; 状态confirmed_rebound; 底部未确认
161,63.906843531823206,63.266790399378124,600990,四创电子,confirmed_rebound,2024-02-02,12.85,2024-02-02,12.3,4.471544715447146,13.170731707317065,29.3103448275862,False,-5.5147,2.9392,1,1,1,100.0,12.483399734395755,12.483399734395755,5.528455284552855,4.471544715447146,历史1/1次成功; 当前距低点4.47%; 最新日涨幅-5.51%; 状态confirmed_rebound; 底部未确认
162,63.9056421991909,63.15004774149786,300767,震安科技,confirmed_rebound,2024-02-02,11.45,2024-02-02,10.97,4.3755697356426495,14.858705560619862,29.18011620400258,False,-6.9862,5.2345,1,1,1,100.0,10.679283541737075,10.679283541737075,5.624430264357351,4.3755697356426495,历史1/1次成功; 当前距低点4.38%; 最新日涨幅-6.99%; 状态confirmed_rebound; 底部未确认
163,63.890173008239756,63.68069703116357,002591,恒大高新,confirmed_rebound,2024-02-02,4.56,2024-02-02,4.35,4.827586206896551,16.55172413793105,30.17656500802569,False,-5.5901,9.0973,1,1,1,100.0,19.073083778966122,19.073083778966122,5.172413793103449,4.827586206896551,历史1/1次成功; 当前距低点4.83%; 最新日涨幅-5.59%; 状态confirmed_rebound; 底部未确认
164,63.798261864245,61.383282138669834,300357,我武生物,bottom_area,2024-02-02,20.08,2024-02-02,19.5,2.9743589743589656,9.230769230769234,32.98969072164949,False,-4.381,0.9982,2,3,2,66.66666666666666,12.678246954524772,13.65142478462557,7.025641025641035,2.9743589743589656,历史2/3次成功; 当前距低点2.97%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
165,63.44280436080873,62.99395309794866,688030,山石网科,confirmed_rebound,2024-02-02,12.21,2024-02-02,11.67,4.627249357326487,15.509854327335052,28.884826325411332,False,-6.936,1.1858,1,1,1,100.0,12.9251700680272,12.9251700680272,5.372750642673514,4.627249357326487,历史1/1次成功; 当前距低点4.63%; 最新日涨幅-6.94%; 状态confirmed_rebound; 底部未确认
166,63.18189051119999,62.97958179871807,002068,黑猫股份,confirmed_rebound,2024-02-02,7.16,2024-02-02,6.83,4.831625183016106,13.616398243045383,28.331584470094434,False,-5.6653,2.9057,3,4,3,75.0,19.51982374190758,32.77777777777777,5.168374816983894,4.831625183016106,历史3/4次成功; 当前距低点4.83%; 最新日涨幅-5.67%; 状态confirmed_rebound; 底部未确认
167,63.10287252251977,62.72535878906705,300414,中光防雷,confirmed_rebound,2024-02-02,6.48,2024-02-02,6.19,4.684975767366721,14.701130856219697,27.686915887850468,False,-6.3584,2.6802,1,1,1,100.0,12.18872870249018,12.18872870249018,5.315024232633279,4.684975767366721,历史1/1次成功; 当前距低点4.68%; 最新日涨幅-6.36%; 状态confirmed_rebound; 底部未确认
168,63.068885679371384,63.014795725958535,000608,阳光股份,confirmed_rebound,2024-02-02,2.33,2024-02-02,2.22,4.954954954954949,18.01801801801801,31.692307692307686,False,-4.5082,4.2574,1,1,1,100.0,17.05426356589147,17.05426356589147,5.045045045045052,4.954954954954949,历史1/1次成功; 当前距低点4.95%; 最新日涨幅-4.51%; 状态confirmed_rebound; 底部未确认
169,62.99491837380655,62.737094696969685,000545,金浦钛业,confirmed_rebound,2024-02-02,2.19,2024-02-02,2.09,4.7846889952153155,14.354066985645947,28.17869415807561,False,-5.6034,1.6169,3,4,3,75.0,17.640782828282834,24.6875,5.2153110047846845,4.7846889952153155,历史3/4次成功; 当前距低点4.78%; 最新日涨幅-5.60%; 状态confirmed_rebound; 底部未确认
170,62.692999121125965,62.61220917380492,300518,新迅达,confirmed_rebound,2024-02-02,10.85,2024-02-02,10.34,4.9323017408123775,19.43907156673114,30.32345013477089,False,-8.0508,2.5171,1,1,1,100.0,14.612135176651305,14.612135176651305,5.067698259187623,4.9323017408123775,历史1/1次成功; 当前距低点4.93%; 最新日涨幅-8.05%; 状态confirmed_rebound; 底部未确认
171,62.43563326586753,62.18836343115123,300565,科信技术,confirmed_rebound,2024-02-02,10.06,2024-02-02,9.6,4.791666666666676,16.35416666666667,29.046563192904657,False,-5.5399,3.9668,1,1,1,100.0,10.60948081264109,10.60948081264109,5.208333333333324,4.791666666666676,历史1/1次成功; 当前距低点4.79%; 最新日涨幅-5.54%; 状态confirmed_rebound; 底部未确认
172,62.39525658115293,62.24220198610513,300448,浩云科技,confirmed_rebound,2024-02-02,3.66,2024-02-02,3.49,4.871060171919769,14.899713467048697,28.775510204081634,False,-5.6701,2.7043,1,1,1,100.0,11.87214611872147,11.87214611872147,5.128939828080231,4.871060171919769,历史1/1次成功; 当前距低点4.87%; 最新日涨幅-5.67%; 状态confirmed_rebound; 底部未确认
173,62.130085322207975,60.1007106760052,601798,蓝科高新,confirmed_rebound,2024-02-02,5.39,2024-02-02,5.22,3.256704980842911,12.260536398467444,30.026809651474533,False,-5.6042,2.4502,2,3,2,66.66666666666666,19.458770783120215,21.74721189591078,6.743295019157089,3.256704980842911,历史2/3次成功; 当前距低点3.26%; 最新日涨幅-5.60%; 状态confirmed_rebound; 底部未确认
174,61.941502934760884,61.92812752924699,000670,盈方微,confirmed_rebound,2024-02-02,4.63,2024-02-02,4.41,4.988662131519268,13.605442176870739,28.640776699029118,False,-5.317,3.0073,3,4,3,75.0,15.791812844682374,23.28519855595668,5.011337868480732,4.988662131519268,历史3/4次成功; 当前距低点4.99%; 最新日涨幅-5.32%; 状态confirmed_rebound; 底部未确认
175,60.74202036658528,59.31721490308406,300721,怡达股份,confirmed_rebound,2024-02-02,9.95,2024-02-02,9.59,3.753910323253383,16.37122002085506,27.40348221044664,False,-7.6137,3.0053,2,3,2,66.66666666666666,21.34120308298442,22.270742358078603,6.246089676746617,3.753910323253383,历史2/3次成功; 当前距低点3.75%; 最新日涨幅-7.61%; 状态confirmed_rebound; 底部未确认
176,60.458245353069245,59.10722311054256,688148,芳源股份,confirmed_rebound,2024-02-02,4.9,2024-02-02,4.72,3.8135593220339112,12.711864406779675,27.38461538461539,False,-5.9501,2.941,2,3,2,66.66666666666666,20.943396226415096,26.66666666666668,6.18644067796609,3.8135593220339112,历史2/3次成功; 当前距低点3.81%; 最新日涨幅-5.95%; 状态confirmed_rebound; 底部未确认
177,60.373631559864265,59.270916828177235,000701,厦门信达,confirmed_rebound,2024-02-02,3.87,2024-02-02,3.72,4.032258064516126,13.978494623655912,30.597014925373134,False,-4.914,5.1144,2,3,2,66.66666666666666,24.50429327208239,30.161579892280066,5.9677419354838745,4.032258064516126,历史2/3次成功; 当前距低点4.03%; 最新日涨幅-4.91%; 状态confirmed_rebound; 底部未确认
178,60.31795704169189,59.3195098462598,002812,恩捷股份,bottom_area,2024-02-02,40.4,2024-02-02,38.8,4.12371134020619,9.92268041237114,29.093567251461995,False,-4.038,2.0245,2,3,2,66.66666666666666,15.671532447651856,16.39800995024876,5.876288659793811,4.12371134020619,历史2/3次成功; 当前距低点4.12%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
179,60.23816753577564,58.96911569037706,000695,滨海能源,confirmed_rebound,2024-02-02,7.76,2024-02-02,7.47,3.882195448460509,14.190093708165993,27.475728155339812,False,-6.3932,1.3622,2,3,2,66.66666666666666,21.042229280647017,21.910112359550556,6.117804551539492,3.882195448460509,历史2/3次成功; 当前距低点3.88%; 最新日涨幅-6.39%; 状态confirmed_rebound; 底部未确认
180,60.22824974179826,58.90140424647521,688262,国芯科技,confirmed_rebound,2024-02-02,17.89,2024-02-02,17.23,3.830528148578062,13.232733604178765,27.907949790794973,False,-7.1614,2.419,2,3,2,66.66666666666666,20.044848164336123,27.063197026022312,6.169471851421939,3.830528148578062,历史2/3次成功; 当前距低点3.83%; 最新日涨幅-7.16%; 状态confirmed_rebound; 底部未确认
181,60.091108043876666,57.863718059977955,002455,百川股份,confirmed_rebound,2024-02-02,4.78,2024-02-02,4.64,3.0172413793103576,12.500000000000004,28.834355828220858,False,-7.3643,2.6708,2,4,2,50.0,23.941012929062143,35.42600896860987,6.982758620689642,3.0172413793103576,历史2/4次成功; 当前距低点3.02%; 最新日涨幅-7.36%; 状态confirmed_rebound; 底部未确认
182,59.860141193975345,58.578176148687874,002829,星网宇达,confirmed_rebound,2024-02-02,16.13,2024-02-02,15.53,3.8634900193174477,13.972955569864778,31.61602818141788,False,-5.3959,5.1907,2,3,2,66.66666666666666,18.711111430456917,21.628131021194598,6.136509980682553,3.8634900193174477,历史2/3次成功; 当前距低点3.86%; 最新日涨幅-5.40%; 状态confirmed_rebound; 底部未确认
183,59.69756810967768,58.50499943580167,688039,当虹科技,confirmed_rebound,2024-02-02,20.31,2024-02-02,19.54,3.9406345957011237,13.86898669396111,28.10890360559235,False,-6.9203,2.3091,3,5,3,60.0,17.04110921505497,17.31207289293849,6.059365404298877,3.9406345957011237,历史3/5次成功; 当前距低点3.94%; 最新日涨幅-6.92%; 状态confirmed_rebound; 底部未确认
184,59.363657212322984,58.007852378621486,300556,丝路视觉,confirmed_rebound,2024-02-02,20.28,2024-02-02,19.54,3.787103377686807,13.715455475946776,28.919607129865405,False,-5.8059,8.2991,2,3,2,66.66666666666666,14.708502220864178,16.233354470513625,6.212896622313194,3.787103377686807,历史2/3次成功; 当前距低点3.79%; 最新日涨幅-5.81%; 状态confirmed_rebound; 底部未确认
185,59.32419110272819,57.77241489268201,002623,亚玛顿,confirmed_rebound,2024-02-02,18.95,2024-02-02,18.29,3.608529250956808,11.645708037178801,32.73262228760574,False,-6.7421,1.9163,2,3,2,66.66666666666666,11.253736119337951,11.601884570082444,6.391470749043194,3.608529250956808,历史2/3次成功; 当前距低点3.61%; 最新日涨幅-6.74%; 状态confirmed_rebound; 底部未确认
186,59.1861779991227,58.693117881219095,000058,深赛格,confirmed_rebound,2024-02-02,6.19,2024-02-02,5.92,4.5608108108108185,12.331081081081088,32.955832389580976,False,-4.031,3.068,2,3,2,66.66666666666666,27.87688098495213,34.82352941176472,5.439189189189182,4.5608108108108185,历史2/3次成功; 当前距低点4.56%; 最新日涨幅-4.03%; 状态confirmed_rebound; 底部未确认
187,59.09445008508251,58.01285449284305,002735,王子新材,confirmed_rebound,2024-02-02,8.26,2024-02-02,7.94,4.030226700251881,12.468513853904273,31.84549356223176,False,-5.6,3.9813,2,3,2,66.66666666666666,17.71561668145519,21.043478260869563,5.969773299748119,4.030226700251881,历史2/3次成功; 当前距低点4.03%; 最新日涨幅-5.60%; 状态confirmed_rebound; 底部未确认
188,58.71521718833632,58.22217757746858,603026,石大胜华,confirmed_rebound,2024-02-02,32.12,2024-02-02,30.72,4.5572916666666625,11.979166666666666,30.513458493553497,False,-5.7235,1.9919,2,3,2,66.66666666666666,25.30180597205321,31.14618918600542,5.442708333333338,4.5572916666666625,历史2/3次成功; 当前距低点4.56%; 最新日涨幅-5.72%; 状态confirmed_rebound; 底部未确认
189,58.32219683619366,57.87052445024056,688097,博众精工,confirmed_rebound,2024-02-02,20.5,2024-02-02,19.6,4.59183673469387,13.622448979591825,27.808471454880284,False,-6.9873,5.4904,2,3,2,66.66666666666666,23.834653433741472,36.461661341853045,5.40816326530613,4.59183673469387,历史2/3次成功; 当前距低点4.59%; 最新日涨幅-6.99%; 状态confirmed_rebound; 底部未确认
190,58.139898353945206,57.576299367181946,300651,金陵体育,confirmed_rebound,2024-02-02,14.2,2024-02-02,13.59,4.488594554819716,13.46578366445916,30.307692307692307,False,-6.0847,3.6032,2,3,2,66.66666666666666,20.987248846796938,25.720461095100855,5.511405445180284,4.488594554819716,历史2/3次成功; 当前距低点4.49%; 最新日涨幅-6.08%; 状态confirmed_rebound; 底部未确认
191,57.8848848245802,56.85438436960233,688168,安博通,confirmed_rebound,2024-02-02,24.11,2024-02-02,23.17,4.056970220112204,17.091066033664205,31.22588305135054,False,-7.8716,2.3817,2,3,2,66.66666666666666,11.815106477373549,12.015306122448962,5.943029779887797,4.056970220112204,历史2/3次成功; 当前距低点4.06%; 最新日涨幅-7.87%; 状态confirmed_rebound; 底部未确认
192,57.72661491445001,57.72661491445001,688288,鸿泉技术,confirmed_rebound,2024-02-02,14.7,2024-02-02,14.0,4.999999999999995,15.357142857142847,29.789368104312942,False,-7.1383,1.8628,2,3,2,66.66666666666666,28.064237891308274,41.992882562277565,5.000000000000006,4.999999999999995,历史2/3次成功; 当前距低点5.00%; 最新日涨幅-7.14%; 状态confirmed_rebound; 底部未确认
193,57.561728275055124,55.771530984204134,001239,永达股份,confirmed_rebound,2024-02-02,17.01,2024-02-02,16.46,3.341433778857841,12.089914945321983,29.92762877820348,False,-6.9984,21.6331,1,2,1,50.0,62.04678362573098,62.04678362573098,6.658566221142159,3.341433778857841,历史1/2次成功; 当前距低点3.34%; 最新日涨幅-7.00%; 状态confirmed_rebound; 底部未确认
194,57.52261115016563,57.04927654130763,002622,皓宸医疗,confirmed_rebound,2024-02-02,2.29,2024-02-02,2.19,4.566210045662104,15.068493150684937,29.807692307692314,False,-5.7613,2.5923,2,3,2,66.66666666666666,19.10520848790621,20.819112627986343,5.433789954337896,4.566210045662104,历史2/3次成功; 当前距低点4.57%; 最新日涨幅-5.76%; 状态confirmed_rebound; 底部未确认
195,57.48648687488031,56.92060947078479,002115,三维通信,confirmed_rebound,2024-02-02,5.13,2024-02-02,4.91,4.480651731160891,14.663951120162928,27.366863905325438,False,-6.044,4.2667,2,3,2,66.66666666666666,17.364670705187947,20.720720720720706,5.51934826883911,4.480651731160891,历史2/3次成功; 当前距低点4.48%; 最新日涨幅-6.04%; 状态confirmed_rebound; 底部未确认
196,56.54683044370923,55.9098824161831,002799,环球印务,confirmed_rebound,2024-02-02,7.11,2024-02-02,6.81,4.405286343612345,14.243759177679893,27.78366914103924,False,-4.0486,2.8908,2,3,2,66.66666666666666,11.006820499745029,11.202830188679236,5.594713656387656,4.405286343612345,历史2/3次成功; 当前距低点4.41%; 最新日涨幅-4.05%; 状态confirmed_rebound; 底部未确认
197,56.41822213220427,55.936480682624754,688316,青云科技,confirmed_rebound,2024-02-02,32.86,2024-02-02,31.43,4.549793191218581,16.60833598472796,27.41339491916859,False,-7.6188,4.3956,2,3,2,66.66666666666666,12.921196193206702,13.030303030303022,5.45020680878142,4.549793191218581,历史2/3次成功; 当前距低点4.55%; 最新日涨幅-7.62%; 状态confirmed_rebound; 底部未确认
198,55.661622427774624,53.612549461936474,688279,峰岹科技,bottom_area,2024-02-02,80.9,2024-02-02,78.52,3.0310748853795335,8.787570045848199,31.321612875010935,False,-3.6905,1.6378,1,2,1,50.0,24.37311935807422,24.37311935807422,6.9689251146204665,3.0310748853795335,历史1/2次成功; 当前距低点3.03%; 最新日涨幅-3.69%; 状态bottom_area; 底部未确认
199,54.32794215534094,52.16646320195324,002049,紫光国微,bottom_area,2024-02-02,50.2,2024-02-02,48.8,2.8688524590164053,9.159836065573783,28.319623971797885,False,-5.2294,1.7244,1,2,1,50.0,14.609929078014181,14.609929078014181,7.131147540983596,2.8688524590164053,历史1/2次成功; 当前距低点2.87%; 最新日涨幅-5.23%; 状态bottom_area; 底部未确认
200,54.22717743391586,53.569426250835974,688202,美迪西,confirmed_rebound,2024-02-02,39.5,2024-02-02,37.85,4.35931307793923,13.579920739762219,30.499449136981273,False,-6.4646,2.7382,2,4,2,50.0,17.304624024394695,23.795418261555337,5.6406869220607705,4.35931307793923,历史2/4次成功; 当前距低点4.36%; 最新日涨幅-6.46%; 状态confirmed_rebound; 底部未确认
201,53.93161750361865,53.20759016903995,002607,中公教育,confirmed_rebound,2024-02-02,3.16,2024-02-02,3.03,4.290429042904302,15.181518151815196,30.184331797235025,False,-4.5317,5.3462,3,6,3,50.0,14.514883800332075,18.337408312958438,5.709570957095698,4.290429042904302,历史3/6次成功; 当前距低点4.29%; 最新日涨幅-4.53%; 状态confirmed_rebound; 底部未确认
202,52.70455286801015,51.481038675994185,002007,华兰生物,bottom_area,2024-02-02,17.63,2024-02-02,16.99,3.766921718658038,6.533254855797546,30.794297352342166,False,-0.732,0.7616,1,2,1,50.0,11.718388142658643,11.718388142658643,6.233078281341962,3.766921718658038,历史1/2次成功; 当前距低点3.77%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
203,52.58274491067717,52.402048192771076,000757,浩物股份,confirmed_rebound,2024-02-02,3.48,2024-02-02,3.32,4.81927710843374,12.95180722891567,27.032967032967033,False,-5.6911,3.1639,1,2,1,50.0,52.941176470588246,52.941176470588246,5.18072289156626,4.81927710843374,历史1/2次成功; 当前距低点4.82%; 最新日涨幅-5.69%; 状态confirmed_rebound; 底部未确认
204,52.24142113052894,49.73616186432117,002192,融捷股份,confirmed_rebound,2024-02-02,36.39,2024-02-02,35.53,2.4204897269912733,12.440191387559812,31.607314725697787,False,-7.8267,6.7231,1,3,1,33.33333333333333,25.707231766279197,25.707231766279197,7.579510273008728,2.4204897269912733,历史1/3次成功; 当前距低点2.42%; 最新日涨幅-7.83%; 状态confirmed_rebound; 底部未确认
205,52.15875414336055,50.90441100145856,000955,欣龙控股,confirmed_rebound,2024-02-02,4.18,2024-02-02,4.03,3.7220843672456443,14.392059553349876,29.668411867364746,False,-6.0674,4.4615,1,2,1,50.0,28.498727735368945,28.498727735368945,6.277915632754357,3.7220843672456443,历史1/2次成功; 当前距低点3.72%; 最新日涨幅-6.07%; 状态confirmed_rebound; 底部未确认
206,51.763483418245315,50.02017251011293,688268,华特气体,confirmed_rebound,2024-02-02,41.26,2024-02-02,39.98,3.2016008004002035,11.45572786393198,27.950982158947568,False,-6.8623,1.3451,1,2,1,50.0,17.364636209813877,17.364636209813877,6.798399199599797,3.2016008004002035,历史1/2次成功; 当前距低点3.20%; 最新日涨幅-6.86%; 状态confirmed_rebound; 底部未确认
207,51.618565217977824,49.58460684410649,688309,恒誉环保,confirmed_rebound,2024-02-02,13.53,2024-02-02,13.15,2.889733840304175,12.091254752851711,28.49374660141381,False,-5.8455,0.9247,1,2,1,50.0,11.199999999999998,11.199999999999998,7.110266159695826,2.889733840304175,历史1/2次成功; 当前距低点2.89%; 最新日涨幅-5.85%; 状态confirmed_rebound; 底部未确认
208,51.560273163988334,49.78742709531251,688081,兴图新科,confirmed_rebound,2024-02-02,10.11,2024-02-02,9.8,3.1632653061224354,15.204081632653043,28.727272727272723,False,-7.6712,1.9726,1,2,1,50.0,15.643397813288473,15.643397813288473,6.836734693877565,3.1632653061224354,历史1/2次成功; 当前距低点3.16%; 最新日涨幅-7.67%; 状态confirmed_rebound; 底部未确认
209,51.18195327142431,50.5236152544721,603098,森特股份,confirmed_rebound,2024-02-02,9.9,2024-02-02,9.49,4.320337197049527,11.696522655426758,29.231916480238628,False,-4.5323,1.6391,1,2,1,50.0,33.78486055776891,33.78486055776891,5.679662802950474,4.320337197049527,历史1/2次成功; 当前距低点4.32%; 最新日涨幅-4.53%; 状态confirmed_rebound; 底部未确认
210,50.85652858294622,50.73770491803279,300418,昆仑万维,confirmed_rebound,2024-02-02,29.89,2024-02-01,28.5,4.877192982456142,12.280701754385964,27.203065134099614,True,-3.2373,6.7384,1,2,1,50.0,32.568306010928964,32.568306010928964,5.122807017543858,4.877192982456142,历史1/2次成功; 当前距低点4.88%; 最新日涨幅-3.24%; 状态confirmed_rebound; 底部已确认
211,50.63350172657808,49.80547033392963,002329,皇氏集团,confirmed_rebound,2024-02-02,4.03,2024-02-02,3.87,4.134366925064603,12.403100775193785,27.25563909774436,False,-6.2791,7.1987,1,2,1,50.0,27.644230769230756,27.644230769230756,5.865633074935398,4.134366925064603,历史1/2次成功; 当前距低点4.13%; 最新日涨幅-6.28%; 状态confirmed_rebound; 底部未确认
212,50.227922109875294,49.15340579710145,300749,顶固集创,confirmed_rebound,2024-02-02,6.45,2024-02-02,6.21,3.8647342995169116,15.780998389694048,28.538550057537392,False,-6.3861,4.5313,1,2,1,50.0,20.833333333333336,20.833333333333336,6.135265700483089,3.8647342995169116,历史1/2次成功; 当前距低点3.86%; 最新日涨幅-6.39%; 状态confirmed_rebound; 底部未确认
213,50.14419279263744,48.90619088937094,300466,赛摩智能,confirmed_rebound,2024-02-02,4.78,2024-02-02,4.61,3.6876355748373086,13.665943600867674,27.401574803149597,False,-6.0904,3.0955,1,2,1,50.0,17.33333333333334,17.33333333333334,6.312364425162692,3.6876355748373086,历史1/2次成功; 当前距低点3.69%; 最新日涨幅-6.09%; 状态confirmed_rebound; 底部未确认
