rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.67109410963211,84.9770949689176,301381,赛维时代,bottom_area,2025-04-08,18.08,2025-04-08,17.58,2.8441410693970424,6.655290102389088,28.44932844932846,False,1.8018,2.4312,2,2,2,100.0,49.686755952380956,66.46875000000001,12.155858930602957,2.8441410693970424,历史2/2次成功; 当前距低点2.84%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
73,79.27083021832529,73.31802731154362,300731,科创新源,bottom_area,2025-04-08,20.31,2025-04-08,19.66,3.3062054933875817,9.308240081383511,30.28368794326241,False,-0.636,7.3005,3,4,3,75.0,35.974063636920995,53.7536092396535,11.693794506612418,3.3062054933875817,历史3/4次成功; 当前距低点3.31%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
74,78.94773957947696,74.94772077411679,002127,南极电商,bottom_area,2025-04-08,3.56,2025-04-08,3.4,4.70588235294118,5.588235294117646,27.81316348195329,False,1.7143,3.0503,2,2,2,100.0,18.586734079691826,19.17659804983748,10.29411764705882,4.70588235294118,历史2/2次成功; 当前距低点4.71%; 最新日涨幅1.71%; 状态bottom_area; 底部未确认
75,78.87106336330524,73.1028562350652,603004,鼎龙科技,bottom_area,2025-04-08,17.54,2025-04-08,16.96,3.4198113207547065,10.259433962264142,29.274395329441198,False,-6.9002,11.9198,4,5,4,80.0,35.59153788379536,55.7168784029038,11.580188679245293,3.4198113207547065,历史4/5次成功; 当前距低点3.42%; 最新日涨幅-6.90%; 状态bottom_area; 底部未确认
76,78.6768594016489,72.20987095838768,002075,沙钢股份,bottom_area,2025-04-08,4.98,2025-04-08,4.84,2.892561983471086,11.157024793388432,27.436281859070466,False,-7.4349,4.4333,1,1,1,100.0,30.994152046783608,30.994152046783608,12.107438016528913,2.892561983471086,历史1/1次成功; 当前距低点2.89%; 最新日涨幅-7.43%; 状态bottom_area; 底部未确认
77,78.50005454649698,68.26091699695391,601689,拓普集团,bottom_area,2025-04-08,45.86,2025-04-08,45.86,0.0,6.628870475359788,28.455538221528855,False,-9.9902,2.9277,3,4,3,75.0,30.569446220182318,47.99107142857144,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
78,78.47998968678816,71.08852251407129,603066,音飞储存,bottom_area,2025-04-08,9.81,2025-04-08,9.6,2.187500000000009,7.08333333333333,27.382753403933442,False,-4.572,3.3379,1,1,1,100.0,16.322701688555348,16.322701688555348,12.812499999999991,2.187500000000009,历史1/1次成功; 当前距低点2.19%; 最新日涨幅-4.57%; 状态bottom_area; 底部未确认
79,78.46655180505465,68.2317841783084,603215,比依股份,bottom_area,2025-04-08,13.42,2025-04-08,13.42,0.0,5.812220566318922,32.4269889224572,False,-9.9933,5.0427,3,4,3,75.0,30.412818162948412,36.01562499999999,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
80,78.45161793083525,71.26049077914939,002591,恒大高新,bottom_area,2025-04-08,4.38,2025-04-08,4.28,2.3364485981308327,9.112149532710273,28.666666666666664,False,-4.9892,7.1044,1,1,1,100.0,19.073083778966122,19.073083778966122,12.663551401869167,2.3364485981308327,历史1/1次成功; 当前距低点2.34%; 最新日涨幅-4.99%; 状态bottom_area; 底部未确认
81,78.42954243648242,74.56736644213063,688292,浩瀚深度,confirmed_rebound,2025-04-08,18.39,2025-04-07,17.55,4.786324786324785,17.948717948717942,31.31115459882583,True,2.7949,2.5566,2,2,2,100.0,18.54939223092011,19.078104993597968,10.213675213675213,4.786324786324785,历史2/2次成功; 当前距低点4.79%; 最新日涨幅2.79%; 状态confirmed_rebound; 底部已确认
82,78.3826343680013,72.4527813683976,000551,创元科技,bottom_area,2025-04-08,10.41,2025-04-08,10.08,3.2738095238095246,10.615079365079367,28.510638297872337,False,-6.2162,5.3226,1,1,1,100.0,36.97347893915756,36.97347893915756,11.726190476190474,3.2738095238095246,历史1/1次成功; 当前距低点3.27%; 最新日涨幅-6.22%; 状态bottom_area; 底部未确认
83,78.23663608977392,74.45035956887965,601921,浙版传媒,bottom_area,2025-04-08,7.59,2025-04-07,7.24,4.834254143646404,6.21546961325967,29.57198443579766,False,3.5471,1.1886,1,1,1,100.0,34.15300546448087,34.15300546448087,10.165745856353595,4.834254143646404,历史1/1次成功; 当前距低点4.83%; 最新日涨幅3.55%; 状态bottom_area; 底部未确认
84,78.12217517769562,71.89279064738365,688251,井松智能,bottom_area,2025-04-08,16.29,2025-04-07,15.81,3.0360531309297825,14.800759013282718,30.044247787610622,True,2.6465,3.489,2,3,2,66.66666666666666,28.05551139374669,39.7972972972973,11.963946869070217,3.0360531309297825,历史2/3次成功; 当前距低点3.04%; 最新日涨幅2.65%; 状态bottom_area; 底部已确认
85,77.9080900232144,71.11692455191852,002534,西子洁能,bottom_area,2025-04-08,10.65,2025-04-08,10.38,2.6011560693641576,9.730250481695565,28.364389233954444,False,-5.6687,2.2562,3,4,3,75.0,25.712690269187092,33.11594202898551,12.398843930635842,2.6011560693641576,历史3/4次成功; 当前距低点2.60%; 最新日涨幅-5.67%; 状态bottom_area; 底部未确认
86,77.78363664668615,73.57798586378996,300819,聚杰微纤,confirmed_rebound,2025-04-08,22.0,2025-04-07,21.05,4.5130641330166235,18.14726840855107,29.005059021922424,True,4.5131,6.4181,1,1,1,100.0,26.54716175842936,26.54716175842936,10.486935866983377,4.5130641330166235,历史1/1次成功; 当前距低点4.51%; 最新日涨幅4.51%; 状态confirmed_rebound; 底部已确认
87,77.63237437938174,70.64934014869888,002189,中光学,bottom_area,2025-04-08,16.39,2025-04-08,16.0,2.4375000000000036,7.187499999999991,30.039352864013996,False,-3.5315,2.3042,1,1,1,100.0,17.026022304832722,17.026022304832722,12.562499999999996,2.4375000000000036,历史1/1次成功; 当前距低点2.44%; 最新日涨幅-3.53%; 状态bottom_area; 底部未确认
88,77.60626124686213,71.47945114842564,300389,艾比森,bottom_area,2025-04-08,9.03,2025-04-08,8.76,3.0821917808219133,6.164383561643846,28.431372549019613,False,2.6136,2.9201,2,3,2,66.66666666666666,35.59237495716625,56.07985480943739,11.917808219178086,3.0821917808219133,历史2/3次成功; 当前距低点3.08%; 最新日涨幅2.61%; 状态bottom_area; 底部未确认
89,77.5744850769389,72.34306508138425,301489,思泉新材,bottom_area,2025-04-08,52.03,2025-04-08,50.15,3.748753738783654,9.591226321036894,28.316180674671237,False,-2.0151,10.6352,3,4,3,75.0,36.157116160274086,71.56118143459918,11.251246261216345,3.748753738783654,历史3/4次成功; 当前距低点3.75%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
90,77.28040991075437,71.90484637387948,300480,光力科技,confirmed_rebound,2025-04-08,11.43,2025-04-07,11.03,3.6264732547597496,18.857660924750682,29.56577266922095,True,3.4389,4.069,4,6,4,66.66666666666666,28.906122193898153,39.69465648854962,11.37352674524025,3.6264732547597496,历史4/6次成功; 当前距低点3.63%; 最新日涨幅3.44%; 状态confirmed_rebound; 底部已确认
91,77.19516351701319,72.46786884672503,300486,东杰智能,confirmed_rebound,2025-04-08,5.58,2025-04-07,5.36,4.104477611940293,17.53731343283581,30.92783505154639,True,4.1045,3.5747,3,4,3,75.0,19.73697742983275,21.839080459770123,10.895522388059705,4.104477611940293,历史3/4次成功; 当前距低点4.10%; 最新日涨幅4.10%; 状态confirmed_rebound; 底部已确认
92,77.17867917111343,73.06202169851707,300589,江龙船艇,confirmed_rebound,2025-04-08,10.56,2025-04-07,10.1,4.554455445544563,15.544554455445548,28.823114869626497,False,4.5545,8.0642,3,4,3,75.0,37.640753303003535,44.07616361071933,10.445544554455436,4.554455445544563,历史3/4次成功; 当前距低点4.55%; 最新日涨幅4.55%; 状态confirmed_rebound; 底部未确认
93,76.87987227249874,66.85206284565109,603063,禾望电气,bottom_area,2025-04-08,25.6,2025-04-08,25.6,0.0,5.468749999999995,29.125138427463998,False,-9.9859,4.9303,3,4,3,75.0,22.994961535758502,28.846153846153843,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
94,76.73817512371541,72.9566289541315,000948,南天信息,bottom_area,2025-04-08,15.55,2025-04-08,14.84,4.784366576819413,7.008086253369279,29.333333333333332,False,-2.0781,4.0697,2,2,2,100.0,31.317122307955756,41.16485686080947,10.215633423180586,4.784366576819413,历史2/2次成功; 当前距低点4.78%; 最新日涨幅-2.08%; 状态bottom_area; 底部未确认
95,76.72253883957784,70.2036303107248,002339,积成电子,bottom_area,2025-04-08,6.02,2025-04-08,5.86,2.7303754266211477,9.215017064846416,27.832512315270925,False,-5.7903,5.7077,4,6,4,66.66666666666666,40.44204095029229,82.94930875576038,12.26962457337885,2.7303754266211477,历史4/6次成功; 当前距低点2.73%; 最新日涨幅-5.79%; 状态bottom_area; 底部未确认
96,76.63129329722675,72.40342395683169,300753,爱朋医疗,bottom_area,2025-04-08,19.48,2025-04-08,18.65,4.450402144772128,8.579088471849875,29.087452471482898,False,3.3422,13.2674,3,4,3,75.0,22.60935939200075,28.044496487119456,10.549597855227871,4.450402144772128,历史3/4次成功; 当前距低点4.45%; 最新日涨幅3.34%; 状态bottom_area; 底部未确认
97,76.60045974681783,71.69421057374062,301326,捷邦科技,bottom_area,2025-04-08,48.5,2025-04-08,46.66,3.9434204886412423,11.658808401200183,28.45752836553205,False,-3.5594,8.2682,3,4,3,75.0,45.26994240775613,57.57370382921043,11.056579511358757,3.9434204886412423,历史3/4次成功; 当前距低点3.94%; 最新日涨幅-3.56%; 状态bottom_area; 底部未确认
98,76.3302929004966,66.37416773956227,002851,麦格米特,bottom_area,2025-04-08,45.97,2025-04-08,45.97,0.0,7.657167718077014,27.537831021437576,False,-10.0039,6.891,1,1,1,100.0,16.25896634173258,16.25896634173258,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
99,76.31737064199912,72.14336184929017,000886,海南高速,bottom_area,2025-04-08,5.6,2025-04-08,5.36,4.477611940298495,4.850746268656712,32.74780426599748,False,0.5386,3.7141,1,1,1,100.0,17.378048780487816,17.378048780487816,10.522388059701504,4.477611940298495,历史1/1次成功; 当前距低点4.48%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
100,76.11319855626674,69.96096143236873,600232,金鹰股份,bottom_area,2025-04-08,4.85,2025-04-08,4.71,2.972399150743093,9.55414012738854,27.981651376146786,False,-6.3707,3.0996,1,1,1,100.0,19.881889763779522,19.881889763779522,12.027600849256906,2.972399150743093,历史1/1次成功; 当前距低点2.97%; 最新日涨幅-6.37%; 状态bottom_area; 底部未确认
101,76.11109713053362,70.26682527487422,688005,容百科技,confirmed_rebound,2025-04-08,18.66,2025-04-07,18.08,3.207964601769922,18.086283185840728,28.95874263261297,True,3.208,4.0624,3,5,3,60.0,29.41389552101958,38.76758854924795,11.792035398230077,3.207964601769922,历史3/5次成功; 当前距低点3.21%; 最新日涨幅3.21%; 状态confirmed_rebound; 底部已确认
102,75.13555497859831,69.92906080295565,000811,冰轮环境,bottom_area,2025-04-08,10.53,2025-04-08,10.16,3.641732283464559,8.267716535433069,28.045325779036823,False,-4.2727,3.4384,3,4,3,75.0,32.0817763938432,47.451868629671566,11.35826771653544,3.641732283464559,历史3/4次成功; 当前距低点3.64%; 最新日涨幅-4.27%; 状态bottom_area; 底部未确认
103,75.03654708283246,69.0916077921124,688210,统联精密,bottom_area,2025-04-08,15.8,2025-04-08,15.33,3.0658838878017,10.1761252446184,31.531933899062082,False,-4.9338,7.0426,1,1,1,100.0,16.353887399463808,16.353887399463808,11.9341161121983,3.0658838878017,历史1/1次成功; 当前距低点3.07%; 最新日涨幅-4.93%; 状态bottom_area; 底部未确认
104,74.97873434663047,68.86665003371661,300615,欣天科技,bottom_area,2025-04-08,10.18,2025-04-08,9.89,2.9322548028311335,6.370070778564196,30.35211267605633,False,2.1063,4.8978,2,3,2,66.66666666666666,19.707119986585653,24.306326304106545,12.067745197168867,2.9322548028311335,历史2/3次成功; 当前距低点2.93%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
105,74.9526624362878,69.85521890698465,600143,金发科技,bottom_area,2025-04-08,9.49,2025-04-08,9.15,3.7158469945355175,5.46448087431694,29.831288343558278,False,-2.8659,3.1891,1,1,1,100.0,18.211559432933477,18.211559432933477,11.284153005464482,3.7158469945355175,历史1/1次成功; 当前距低点3.72%; 最新日涨幅-2.87%; 状态bottom_area; 底部未确认
106,74.94473136260311,68.68633699633699,000985,大庆华科,bottom_area,2025-04-08,14.97,2025-04-08,14.56,2.8159340659340666,7.005494505494503,30.03363767419509,False,-3.6059,2.2776,2,3,2,66.66666666666666,52.55963531909581,56.687898089171995,12.184065934065933,2.8159340659340666,历史2/3次成功; 当前距低点2.82%; 最新日涨幅-3.61%; 状态bottom_area; 底部未确认
107,74.92166416247356,67.4031940607391,002558,巨人网络,bottom_area,2025-04-08,12.3,2025-04-08,12.08,1.8211920529801375,5.71192052980132,29.356725146198837,False,-2.148,1.8296,2,3,2,66.66666666666666,20.6927165315437,22.512562814070357,13.17880794701986,1.8211920529801375,历史2/3次成功; 当前距低点1.82%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
108,74.80611082263795,65.04879201968518,002862,实丰文化,bottom_area,2025-04-08,21.46,2025-04-08,21.46,0.0,4.7996272134203055,28.371161548731642,False,-9.9832,4.4994,4,6,4,66.66666666666666,31.355512650637145,45.40647719762062,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
109,74.70392608086503,67.07513916823667,600992,贵绳股份,bottom_area,2025-04-08,12.45,2025-04-08,12.24,1.7156862745097965,5.065359477124177,29.411764705882348,False,-2.5059,2.4815,3,6,3,50.0,37.08012835547853,61.79906542056074,13.284313725490204,1.7156862745097965,历史3/6次成功; 当前距低点1.72%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
110,74.59509959640438,67.63842794981187,605258,协和电子,bottom_area,2025-04-08,25.08,2025-04-08,24.53,2.2421524663677013,10.640032613126781,30.92086736130667,False,-7.9971,3.8818,2,3,2,66.66666666666666,37.33262852937397,49.971379507727534,12.7578475336323,2.2421524663677013,历史2/3次成功; 当前距低点2.24%; 最新日涨幅-8.00%; 状态bottom_area; 底部未确认
111,74.4191935961848,68.82878167450922,002952,亚世光电,bottom_area,2025-04-08,15.63,2025-04-08,15.13,3.304692663582286,11.169861202908125,32.42518981688253,False,-6.1261,4.0887,1,1,1,100.0,17.868177136972186,17.868177136972186,11.695307336417713,3.304692663582286,历史1/1次成功; 当前距低点3.30%; 最新日涨幅-6.13%; 状态bottom_area; 底部未确认
112,74.38553162787862,69.00687107027265,605287,德才股份,bottom_area,2025-04-08,11.04,2025-04-08,10.67,3.467666354264285,10.965323336457358,27.661016949152543,False,-6.7568,4.6918,1,1,1,100.0,20.823389021479702,20.823389021479702,11.532333645735715,3.467666354264285,历史1/1次成功; 当前距低点3.47%; 最新日涨幅-6.76%; 状态bottom_area; 底部未确认
113,74.37681323610968,68.71218572529942,600120,浙江东方,bottom_area,2025-04-08,5.41,2025-04-08,5.24,3.244274809160304,4.961832061068698,30.319148936170205,False,-4.078,3.8471,1,1,1,100.0,16.500711237553332,16.500711237553332,11.755725190839696,3.244274809160304,历史1/1次成功; 当前距低点3.24%; 最新日涨幅-4.08%; 状态bottom_area; 底部未确认
114,74.35476237155342,64.86149750787906,002363,隆基机械,bottom_area,2025-04-08,5.91,2025-04-08,5.9,0.1694915254237252,7.627118644067784,31.31548311990686,False,-9.9085,7.4696,2,3,2,66.66666666666666,36.83479311386288,54.96828752642705,14.830508474576273,0.1694915254237252,历史2/3次成功; 当前距低点0.17%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
115,74.35359840591894,70.20981216457962,301516,中远通,confirmed_rebound,2025-04-08,13.47,2025-04-07,12.9,4.418604651162792,17.829457364341074,31.0529128808124,False,4.3377,7.1582,1,1,1,100.0,16.47435897435899,16.47435897435899,10.581395348837209,4.418604651162792,历史1/1次成功; 当前距低点4.42%; 最新日涨幅4.34%; 状态confirmed_rebound; 底部未确认
116,74.33843806696312,70.65223452645257,300913,兆龙互连,confirmed_rebound,2025-04-08,39.56,2025-04-07,37.76,4.766949152542384,17.50529661016949,30.3192470935597,False,4.7669,3.2076,1,1,1,100.0,23.123003194888174,23.123003194888174,10.233050847457614,4.766949152542384,历史1/1次成功; 当前距低点4.77%; 最新日涨幅4.77%; 状态confirmed_rebound; 底部未确认
117,74.302278040344,69.6913342347026,301325,曼恩斯特,bottom_area,2025-04-08,46.93,2025-04-08,45.1,4.057649667405761,9.046563192904653,29.032258064516125,False,-0.0852,10.7239,1,1,1,100.0,21.520298260149133,21.520298260149133,10.94235033259424,4.057649667405761,历史1/1次成功; 当前距低点4.06%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
118,74.05238105566158,68.65235075145581,002383,合众思壮,bottom_area,2025-04-08,6.63,2025-04-08,6.41,3.4321372854914154,8.268330733229332,32.09745762711864,False,-3.4934,3.6303,1,1,1,100.0,18.48184818481848,18.48184818481848,11.567862714508584,3.4321372854914154,历史1/1次成功; 当前距低点3.43%; 最新日涨幅-3.49%; 状态bottom_area; 底部未确认
119,74.03041810790172,66.62293128207311,603185,弘元绿能,bottom_area,2025-04-08,12.74,2025-04-08,12.51,1.8385291766586764,7.513988808952835,29.12181303116147,False,-3.265,1.8954,4,7,4,57.14285714285714,30.893582668190593,43.51028702057404,13.161470823341324,1.8385291766586764,历史4/7次成功; 当前距低点1.84%; 最新日涨幅-3.27%; 状态bottom_area; 底部未确认
120,73.90462505258186,69.52613399503724,301319,唯特偶,bottom_area,2025-04-08,29.4,2025-04-08,28.21,4.218362282878404,10.811768876285008,29.825870646766173,False,-3.2258,18.4768,1,1,1,100.0,32.817204301075265,32.817204301075265,10.781637717121594,4.218362282878404,历史1/1次成功; 当前距低点4.22%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
121,73.50602178780827,67.69626748842822,300620,光库科技,bottom_area,2025-04-08,36.18,2025-04-08,35.1,3.0769230769230718,6.467236467236456,28.745432399512783,False,2.088,2.8888,4,7,4,57.14285714285714,19.156347716351608,22.444343480236245,11.923076923076929,3.0769230769230718,历史4/7次成功; 当前距低点3.08%; 最新日涨幅2.09%; 状态bottom_area; 底部未确认
122,73.38088354877996,68.63827013493528,688070,纵横股份,confirmed_rebound,2025-04-08,35.61,2025-04-07,34.27,3.910125474175653,19.929967901955056,31.66500498504486,True,1.6557,1.4211,3,5,3,60.0,29.265356000299764,34.23295454545453,11.089874525824348,3.910125474175653,历史3/5次成功; 当前距低点3.91%; 最新日涨幅1.66%; 状态confirmed_rebound; 底部已确认
123,73.3040936227541,63.74269010674269,603305,旭升集团,bottom_area,2025-04-08,10.93,2025-04-08,10.93,0.0,9.0576395242452,31.25786163522013,False,-9.9671,3.9632,4,6,4,66.66666666666666,24.333459355247438,32.41061130334487,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
124,73.03728018802808,66.67444020871888,002522,浙江众成,bottom_area,2025-04-08,3.94,2025-04-08,3.84,2.604166666666669,9.375000000000009,27.954971857410886,False,-7.2941,6.6475,2,3,2,66.66666666666666,36.58749216157104,37.41339491916859,12.39583333333333,2.604166666666669,历史2/3次成功; 当前距低点2.60%; 最新日涨幅-7.29%; 状态bottom_area; 底部未确认
125,72.9714875107473,65.97296289534088,002590,万安科技,bottom_area,2025-04-08,10.77,2025-04-08,10.55,2.085308056872027,9.004739336492884,28.231292517006796,False,-8.1058,4.6081,2,3,2,66.66666666666666,26.45590644270131,30.204778156996575,12.914691943127973,2.085308056872027,历史2/3次成功; 当前距低点2.09%; 最新日涨幅-8.11%; 状态bottom_area; 底部未确认
126,72.87637999100738,67.75787393005719,000803,山高环能,bottom_area,2025-04-08,4.62,2025-04-08,4.46,3.587443946188344,9.192825112107625,28.29581993569132,False,-6.8548,4.4687,1,1,1,100.0,15.576592082616184,15.576592082616184,11.412556053811656,3.587443946188344,历史1/1次成功; 当前距低点3.59%; 最新日涨幅-6.85%; 状态bottom_area; 底部未确认
127,72.8149694793461,65.8853981303392,002472,双环传动,bottom_area,2025-04-08,27.82,2025-04-08,27.24,2.1292217327459686,9.765051395007344,30.510204081632665,False,-8.0026,5.2296,2,3,2,66.66666666666666,26.523424808243806,30.182421227197352,12.87077826725403,2.1292217327459686,历史2/3次成功; 当前距低点2.13%; 最新日涨幅-8.00%; 状态bottom_area; 底部未确认
128,72.75411151201439,64.70748490945672,002685,华东重机,bottom_area,2025-04-08,5.03,2025-04-08,4.97,1.2072434607645974,8.04828973843059,28.898426323319033,False,-8.8768,4.5952,2,5,2,40.0,67.4891774891775,109.52380952380952,13.792756539235402,1.2072434607645974,历史2/5次成功; 当前距低点1.21%; 最新日涨幅-8.88%; 状态bottom_area; 底部未确认
129,72.63044443579176,66.25354110448508,600198,大唐电信,bottom_area,2025-04-08,7.2,2025-04-08,7.02,2.564102564102573,6.980056980056984,29.019211324570282,False,-3.8718,2.4153,3,5,3,60.0,31.611263175478182,43.60189573459716,12.435897435897427,2.564102564102573,历史3/5次成功; 当前距低点2.56%; 最新日涨幅-3.87%; 状态bottom_area; 底部未确认
130,72.59923165597425,68.2469702714659,300475,香农芯创,bottom_area,2025-04-08,26.43,2025-04-08,25.37,4.178163184864007,11.549073709105242,32.77689454160043,False,-2.7236,8.6798,1,1,1,100.0,15.232163080407707,15.232163080407707,10.821836815135992,4.178163184864007,历史1/1次成功; 当前距低点4.18%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
131,72.55642364059794,65.17851345173213,002693,双成药业,bottom_area,2025-04-08,7.01,2025-04-08,6.89,1.7416545718432528,8.417997097242381,28.895768833849328,False,-8.366,7.075,4,9,4,44.44444444444444,49.45362776571852,102.85714285714285,13.258345428156748,1.7416545718432528,历史4/9次成功; 当前距低点1.74%; 最新日涨幅-8.37%; 状态bottom_area; 底部未确认
132,72.49931930660313,68.04239393939393,605259,绿田机械,bottom_area,2025-04-08,13.74,2025-04-08,13.2,4.090909090909098,11.136363636363642,30.343007915567284,False,-6.3395,3.1337,1,1,1,100.0,23.277777777777786,23.277777777777786,10.909090909090901,4.090909090909098,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-6.34%; 状态bottom_area; 底部未确认
133,72.3549472246334,65.3486604904575,000020,深华发A,bottom_area,2025-04-08,10.05,2025-04-08,9.85,2.030456852791889,9.746192893401025,27.466863033873345,False,-8.1353,3.0582,2,3,2,66.66666666666666,22.427072301915857,23.076923076923073,12.96954314720811,2.030456852791889,历史2/3次成功; 当前距低点2.03%; 最新日涨幅-8.14%; 状态bottom_area; 底部未确认
134,72.2775452029157,66.61246683047501,600110,诺德股份,bottom_area,2025-04-08,3.31,2025-04-08,3.21,3.1152647975077907,6.5420560747663545,28.982300884955748,False,-1.7804,2.2479,3,5,3,60.0,30.082099832219168,36.28808864265928,11.884735202492209,3.1152647975077907,历史3/5次成功; 当前距低点3.12%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
135,72.17818740570982,67.30080291970808,600633,浙数文化,bottom_area,2025-04-08,11.37,2025-04-08,10.96,3.740875912408744,8.576642335766419,29.517684887459804,False,-5.4077,4.722,1,1,1,100.0,15.00000000000001,15.00000000000001,11.259124087591255,3.740875912408744,历史1/1次成功; 当前距低点3.74%; 最新日涨幅-5.41%; 状态bottom_area; 底部未确认
136,72.08191353492799,68.66753567413502,300562,乐心医疗,bottom_area,2025-04-08,12.65,2025-04-08,12.06,4.892205638474294,9.369817578772794,28.55450236966824,False,-1.633,12.4442,4,5,4,80.0,19.57937919277642,22.71604938271605,10.107794361525706,4.892205638474294,历史4/5次成功; 当前距低点4.89%; 最新日涨幅-1.63%; 状态bottom_area; 底部未确认
137,71.73124996323676,65.51182150701227,300577,开润股份,bottom_area,2025-04-08,17.18,2025-04-08,16.74,2.6284348864994107,6.750298685782573,32.363636363636374,False,-2.9927,4.4538,2,3,2,66.66666666666666,20.419281621313225,23.626373626373624,12.371565113500589,2.6284348864994107,历史2/3次成功; 当前距低点2.63%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
138,71.6988730259485,67.05148906173203,002916,深南电路,bottom_area,2025-04-08,104.45,2025-04-08,100.53,3.8993335322789235,9.628966477668351,31.378839590443686,False,-4.7424,2.9978,1,1,1,100.0,15.60198664154821,15.60198664154821,11.100666467721076,3.8993335322789235,历史1/1次成功; 当前距低点3.90%; 最新日涨幅-4.74%; 状态bottom_area; 底部未确认
139,71.58975434135928,66.78019617149513,301321,翰博高新,bottom_area,2025-04-08,11.58,2025-04-08,11.16,3.763440860215053,8.69175627240144,32.075471698113205,False,0.0,4.4586,2,3,2,66.66666666666666,18.67835841999342,19.679430097951904,11.236559139784946,3.763440860215053,历史2/3次成功; 当前距低点3.76%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
140,71.52805436231965,66.4413801139433,688286,敏芯股份,bottom_area,2025-04-08,55.33,2025-04-08,53.44,3.5366766467065878,9.80538922155689,27.764260610975946,False,-0.8956,3.9776,4,6,4,66.66666666666666,19.883527966492753,25.016501650165008,11.463323353293411,3.5366766467065878,历史4/6次成功; 当前距低点3.54%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
141,71.44583577131401,66.68323137797346,688339,亿华通,confirmed_rebound,2025-04-08,19.7,2025-04-07,18.98,3.7934668071654314,15.542676501580607,28.078817733990146,True,1.4418,2.5753,3,6,3,50.0,38.99105214145499,76.30996309963099,11.206533192834568,3.7934668071654314,历史3/6次成功; 当前距低点3.79%; 最新日涨幅1.44%; 状态confirmed_rebound; 底部已确认
142,71.22182428491378,64.91641810055646,002494,华斯股份,bottom_area,2025-04-08,3.66,2025-04-08,3.57,2.5210084033613533,6.442577030812324,28.0241935483871,False,-4.1885,5.8037,3,5,3,60.0,23.894178818388866,35.67251461988303,12.478991596638647,2.5210084033613533,历史3/5次成功; 当前距低点2.52%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
143,70.5074262569252,64.30352236843447,601137,博威合金,bottom_area,2025-04-08,16.47,2025-04-08,16.06,2.5529265255292666,7.970112079701129,29.406593406593412,False,-5.0173,3.618,2,3,2,66.66666666666666,23.212517096637267,25.82417582417582,12.447073474470733,2.5529265255292666,历史2/3次成功; 当前距低点2.55%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
144,70.16768100165442,62.57522086948968,002213,大为股份,bottom_area,2025-04-08,12.0,2025-04-08,11.84,1.3513513513513526,10.64189189189189,31.481481481481488,False,-8.7452,8.6193,2,4,2,50.0,18.636031992315928,20.248254460822338,13.648648648648647,1.3513513513513526,历史2/4次成功; 当前距低点1.35%; 最新日涨幅-8.75%; 状态bottom_area; 底部未确认
145,70.16061752038486,64.98202997768935,603131,上海沪工,bottom_area,2025-04-08,15.29,2025-04-08,14.79,3.3806626098715347,7.7755240027045325,31.464318813716403,False,-2.7354,3.2201,3,5,3,60.0,24.56957380750776,30.158730158730158,11.619337390128464,3.3806626098715347,历史3/5次成功; 当前距低点3.38%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
