rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.26747595183471,83.55431747641644,605266,健之佳,bottom_area,2024-06-06,37.03,2024-06-06,36.61,1.1472275334608077,7.620868615132475,31.570093457943926,False,-3.918,0.5437,5,5,5,100.0,20.591377702726223,33.154615273148806,6.852772466539192,1.1472275334608077,历史5/5次成功; 当前距低点1.15%; 最新日涨幅-3.92%; 状态bottom_area; 底部未确认
72,76.74148514472122,72.96940193622987,300683,海特生物,bottom_area,2024-06-06,21.31,2024-06-06,21.02,1.379638439581347,7.373929590865845,32.67136450992953,False,-4.8236,1.3834,1,1,1,100.0,16.532137518684582,16.532137518684582,6.620361560418653,1.379638439581347,历史1/1次成功; 当前距低点1.38%; 最新日涨幅-4.82%; 状态bottom_area; 底部未确认
73,76.62300054001894,72.45581220559957,688202,美迪西,bottom_area,2024-06-06,29.6,2024-06-06,29.28,1.0928961748633887,7.445355191256829,30.23588277340957,False,-4.7925,2.9517,3,4,3,75.0,14.422663894022039,23.795418261555337,6.907103825136611,1.0928961748633887,历史3/4次成功; 当前距低点1.09%; 最新日涨幅-4.79%; 状态bottom_area; 底部未确认
74,76.5536643001121,74.82467402077002,002246,北化股份,bottom_area,2024-06-06,9.14,2024-06-06,8.89,2.8121484814398197,7.424071991001126,28.190630048465266,False,-3.3827,6.8658,2,2,2,100.0,27.399852464800023,31.992687385740403,5.187851518560181,2.8121484814398197,历史2/2次成功; 当前距低点2.81%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
75,76.52167808373835,73.50785598822127,600319,亚星化学,confirmed_rebound,2024-06-06,3.2,2024-06-06,3.14,1.9108280254777086,11.146496815286627,27.14617169373549,False,-7.781,2.872,2,2,2,100.0,19.48679508769049,29.282868525896426,6.089171974522292,1.9108280254777086,历史2/2次成功; 当前距低点1.91%; 最新日涨幅-7.78%; 状态confirmed_rebound; 底部未确认
76,76.48503835088727,72.38916037200842,688026,洁特生物,confirmed_rebound,2024-06-06,9.77,2024-06-06,9.66,1.1387163561076545,9.73084886128364,29.591836734693878,False,-6.7748,1.7501,4,5,4,80.0,14.00770787061218,20.423991726990696,6.861283643892346,1.1387163561076545,历史4/5次成功; 当前距低点1.14%; 最新日涨幅-6.77%; 状态confirmed_rebound; 底部未确认
77,76.47311727763646,74.94730827757682,002836,新宏泽,confirmed_rebound,2024-06-06,5.58,2024-06-06,5.42,2.9520295202952056,12.546125461254606,29.97416020671835,False,-7.1547,2.3851,2,2,2,100.0,39.98890098844028,59.30851063829788,5.047970479704794,2.9520295202952056,历史2/2次成功; 当前距低点2.95%; 最新日涨幅-7.15%; 状态confirmed_rebound; 底部未确认
78,76.40389935769652,72.24731693913998,688015,交控科技,bottom_area,2024-06-06,17.59,2024-06-06,17.4,1.0919540229885132,6.379310344827605,32.11080764728834,False,-5.0216,1.819,1,1,1,100.0,9.123505976095615,9.123505976095615,6.908045977011487,1.0919540229885132,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
79,76.35903192637298,73.06003251980844,002786,银宝山新,confirmed_rebound,2024-06-06,7.76,2024-06-06,7.63,1.7038007863695925,8.256880733944953,29.547553093259467,False,-5.5961,4.0068,5,6,5,83.33333333333334,17.319166555902065,22.074688796680498,6.296199213630407,1.7038007863695925,历史5/6次成功; 当前距低点1.70%; 最新日涨幅-5.60%; 状态confirmed_rebound; 底部未确认
80,76.35454708938404,73.03320308200331,600376,首开股份,bottom_area,2024-06-06,2.41,2024-06-06,2.37,1.6877637130801704,7.172995780590714,29.25373134328358,False,-3.9841,0.6541,1,1,1,100.0,20.652173913043484,20.652173913043484,6.31223628691983,1.6877637130801704,历史1/1次成功; 当前距低点1.69%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
81,76.32017105749175,73.88627038595442,600159,大龙地产,bottom_area,2024-06-06,2.21,2024-06-06,2.16,2.3148148148148064,7.870370370370367,30.546623794212213,False,-4.329,3.3447,2,2,2,100.0,16.258323460925688,19.505494505494493,5.685185185185194,2.3148148148148064,历史2/2次成功; 当前距低点2.31%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
82,76.19587779290032,74.53944566696771,300497,富祥股份,bottom_area,2024-06-06,9.36,2024-06-06,9.1,2.857142857142855,5.824175824175837,31.268882175226594,False,-0.9524,2.6897,2,2,2,100.0,16.202856888459234,24.094025465230157,5.142857142857145,2.857142857142855,历史2/2次成功; 当前距低点2.86%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
83,76.143127053013,72.8511103509612,000586,汇源通信,confirmed_rebound,2024-06-06,7.17,2024-06-06,7.05,1.7021276595744694,10.638297872340425,30.198019801980198,False,-7.1244,3.1225,1,1,1,100.0,30.06430868167203,30.06430868167203,6.297872340425531,1.7021276595744694,历史1/1次成功; 当前距低点1.70%; 最新日涨幅-7.12%; 状态confirmed_rebound; 底部未确认
84,76.09642259243927,71.30797234261017,688329,艾隆科技,bottom_area,2024-06-06,14.57,2024-06-06,14.48,0.6215469613259659,6.767955801104975,29.674599320058277,False,-5.2049,2.6984,2,2,2,100.0,21.479029109856874,21.72890326374596,7.378453038674035,0.6215469613259659,历史2/2次成功; 当前距低点0.62%; 最新日涨幅-5.20%; 状态bottom_area; 底部未确认
85,76.09194569721394,72.9129414499942,688335,复洁科技,bottom_area,2024-06-06,8.0,2024-06-06,7.86,1.7811704834605555,7.251908396946558,30.565371024734983,False,-4.5346,0.7976,1,1,1,100.0,21.15059221658205,21.15059221658205,6.2188295165394445,1.7811704834605555,历史1/1次成功; 当前距低点1.78%; 最新日涨幅-4.53%; 状态bottom_area; 底部未确认
86,76.05686704865565,73.04964255693044,603221,爱丽家居,confirmed_rebound,2024-06-06,8.57,2024-06-06,8.41,1.9024970273483963,9.631391200951255,29.916666666666664,False,-5.9276,2.4075,2,2,2,100.0,16.921160103681622,17.92336217552533,6.097502972651604,1.9024970273483963,历史2/2次成功; 当前距低点1.90%; 最新日涨幅-5.93%; 状态confirmed_rebound; 底部未确认
87,75.91341782009461,73.09386415055535,002544,普天科技,bottom_area,2024-06-06,19.08,2024-06-06,18.7,2.032085561497321,6.0427807486630964,28.761904761904766,False,-2.9008,2.4366,1,1,1,100.0,14.983974358974352,14.983974358974352,5.967914438502679,2.032085561497321,历史1/1次成功; 当前距低点2.03%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
88,75.82175286714642,70.20532672883927,000712,锦龙股份,confirmed_rebound,2024-06-06,8.22,2024-06-06,8.22,0.0,15.328467153284667,27.577092511013205,False,-9.9671,4.1368,2,2,2,100.0,30.404982413114322,45.922746781115876,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
89,75.76516305712133,73.12842002522584,603159,上海亚虹,confirmed_rebound,2024-06-06,9.94,2024-06-06,9.73,2.1582733812949546,9.660842754367929,27.92592592592592,False,-5.603,1.7809,2,2,2,100.0,20.48001792784045,26.909090909090917,5.841726618705046,2.1582733812949546,历史2/2次成功; 当前距低点2.16%; 最新日涨幅-5.60%; 状态confirmed_rebound; 底部未确认
90,75.50021079357067,71.66543398630355,688265,南模生物,bottom_area,2024-06-06,21.2,2024-06-06,20.93,1.2900143334925924,6.688963210702334,28.125000000000007,False,-4.1591,0.6672,1,1,1,100.0,8.422939068100368,8.422939068100368,6.709985666507408,1.2900143334925924,历史1/1次成功; 当前距低点1.29%; 最新日涨幅-4.16%; 状态bottom_area; 底部未确认
91,75.44953161179214,70.2322767662959,300621,维业股份,bottom_area,2024-06-06,7.28,2024-06-06,7.26,0.27548209366391824,6.473829201101937,32.02247191011236,False,-4.4619,2.2877,1,1,1,100.0,28.120300751879686,28.120300751879686,7.724517906336081,0.27548209366391824,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-4.46%; 状态bottom_area; 底部未确认
92,75.44231247617685,71.09824522584877,688170,德龙激光,confirmed_rebound,2024-06-06,22.01,2024-06-06,21.81,0.9170105456212878,9.812012838147641,27.178631051752923,False,-5.8597,3.0502,3,3,3,100.0,17.52166274121132,25.624999999999996,7.082989454378713,0.9170105456212878,历史3/3次成功; 当前距低点0.92%; 最新日涨幅-5.86%; 状态confirmed_rebound; 底部未确认
93,75.28298009725862,72.42136695995997,000633,合金投资,confirmed_rebound,2024-06-06,4.11,2024-06-06,4.03,1.985111662531019,13.64764267990074,27.25631768953068,False,-8.0537,3.4652,2,2,2,100.0,14.55602984156283,16.59090909090908,6.014888337468981,1.985111662531019,历史2/2次成功; 当前距低点1.99%; 最新日涨幅-8.05%; 状态confirmed_rebound; 底部未确认
94,75.13855893618559,69.5727397557274,603023,威帝股份,bottom_area,2024-06-06,1.62,2024-06-06,1.62,0.0,6.1728395061728305,27.999999999999996,False,-5.2632,1.4465,2,2,2,100.0,16.788923417889233,19.22141119221411,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-5.26%; 状态bottom_area; 底部未确认
95,75.10173425077215,69.53864282478902,605178,时空科技,confirmed_rebound,2024-06-06,10.49,2024-06-06,10.49,0.0,11.344137273593894,27.953296703296704,False,-9.9571,3.157,3,3,3,100.0,10.153993681661406,11.97247706422018,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
96,74.8946019139888,72.26885053553869,300710,万隆光电,confirmed_rebound,2024-06-06,14.29,2024-06-06,13.99,2.1443888491779766,15.796997855611144,30.84527928818586,False,-7.3882,5.8118,2,2,2,100.0,15.688479094970239,19.8738907052779,5.855611150822024,2.1443888491779766,历史2/2次成功; 当前距低点2.14%; 最新日涨幅-7.39%; 状态confirmed_rebound; 底部未确认
97,74.8508823605094,72.09741330949358,002196,方正电机,confirmed_rebound,2024-06-06,3.98,2024-06-06,3.9,2.051282051282053,8.2051282051282,29.602888086642604,False,-5.0119,4.0439,2,2,2,100.0,13.625464443100318,18.661971830985923,5.948717948717947,2.051282051282053,历史2/2次成功; 当前距低点2.05%; 最新日涨幅-5.01%; 状态confirmed_rebound; 底部未确认
98,74.80042458024174,70.7684508492023,000590,古汉医药,confirmed_rebound,2024-06-06,5.42,2024-06-06,5.36,1.1194029850746194,8.022388059701486,31.016731016731008,False,-5.9028,3.2839,1,1,1,100.0,11.724137931034493,11.724137931034493,6.880597014925381,1.1194029850746194,历史1/1次成功; 当前距低点1.12%; 最新日涨幅-5.90%; 状态confirmed_rebound; 底部未确认
99,74.76054392556841,69.80241108049377,688357,建龙微纳,bottom_area,2024-06-06,25.51,2024-06-06,25.4,0.43307086614174406,5.0787401574803255,32.012847965738764,False,-3.3712,0.9554,4,5,4,80.0,21.074261587618047,31.65083135391925,7.566929133858256,0.43307086614174406,历史4/5次成功; 当前距低点0.43%; 最新日涨幅-3.37%; 状态bottom_area; 底部未确认
100,74.70995156575319,75.96734205493836,605162,新中港,confirmed_rebound,2024-06-06,7.54,2024-06-06,7.19,4.867872044506254,8.484005563282327,27.520161290322577,False,0.8021,14.3792,3,3,3,100.0,19.602636109745223,26.46502835538753,3.1321279554937465,4.867872044506254,历史3/3次成功; 当前距低点4.87%; 最新日涨幅0.80%; 状态confirmed_rebound; 底部未确认
101,74.67413345717354,69.14271616404957,002490,山东墨龙,bottom_area,2024-06-06,1.88,2024-06-06,1.88,0.0,4.787234042553196,27.413127413127413,False,-5.0505,1.5241,2,2,2,100.0,14.47696862392244,14.885496183206094,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-5.05%; 状态bottom_area; 底部未确认
102,74.6492873374078,70.43156718271376,300749,顶固集创,confirmed_rebound,2024-06-06,5.17,2024-06-06,5.12,0.9765624999999966,9.765625,28.391608391608393,False,-5.6569,3.8244,3,3,3,100.0,14.667363885557775,20.833333333333336,7.023437500000004,0.9765624999999966,历史3/3次成功; 当前距低点0.98%; 最新日涨幅-5.66%; 状态confirmed_rebound; 底部未确认
103,74.62553353476338,71.94738907758243,300399,天利科技,confirmed_rebound,2024-06-06,7.78,2024-06-06,7.62,2.0997375328084007,10.892388451443558,27.497621313035204,False,-6.2651,2.2996,2,2,2,100.0,13.41285296981499,17.594936708860743,5.9002624671916,2.0997375328084007,历史2/2次成功; 当前距低点2.10%; 最新日涨幅-6.27%; 状态confirmed_rebound; 底部未确认
104,74.61309751048952,69.0862013986014,603177,德创环保,confirmed_rebound,2024-06-06,7.08,2024-06-06,7.08,0.0,10.59322033898305,31.791907514450873,False,-10.0381,4.28,2,2,2,100.0,24.388179562373107,37.04615384615384,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
105,74.25636231738216,69.69492956124226,605108,同庆楼,bottom_area,2024-06-06,24.3,2024-06-06,24.13,0.7045171985080884,7.086614173228351,30.36075036075036,False,-3.9526,1.2703,2,2,2,100.0,13.82381061204675,17.52165223184544,7.295482801491912,0.7045171985080884,历史2/2次成功; 当前距低点0.70%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
106,74.2483427662593,69.82719823622254,603366,日出东方,bottom_area,2024-06-06,3.74,2024-06-06,3.71,0.8086253369272304,5.121293800539082,29.198473282442748,False,-3.3592,1.3082,2,2,2,100.0,15.811096797938903,17.583732057416277,7.19137466307277,0.8086253369272304,历史2/2次成功; 当前距低点0.81%; 最新日涨幅-3.36%; 状态bottom_area; 底部未确认
107,74.07180094493908,71.50407361319348,300771,智莱科技,confirmed_rebound,2024-06-06,8.02,2024-06-06,7.85,2.1656050955414003,9.68152866242038,31.07989464442494,False,-5.7579,3.7268,2,2,2,100.0,11.836845328106852,13.039117352056156,5.834394904458599,2.1656050955414003,历史2/2次成功; 当前距低点2.17%; 最新日涨幅-5.76%; 状态confirmed_rebound; 底部未确认
108,73.96822194962395,70.84563043213171,300642,透景生命,confirmed_rebound,2024-06-06,11.58,2024-06-06,11.38,1.7574692442882185,8.172231985940243,27.28434504792332,False,-5.4694,2.0016,1,1,1,100.0,19.960539296284104,19.960539296284104,6.2425307557117815,1.7574692442882185,历史1/1次成功; 当前距低点1.76%; 最新日涨幅-5.47%; 状态confirmed_rebound; 底部未确认
109,73.93358723378738,69.50555697236271,301419,阿莱德,bottom_area,2024-06-06,22.98,2024-06-06,22.8,0.7894736842105251,7.675438596491229,27.15654952076677,False,-4.2101,3.8663,2,2,2,100.0,13.847080496573705,16.103127641589175,7.210526315789475,0.7894736842105251,历史2/2次成功; 当前距低点0.79%; 最新日涨幅-4.21%; 状态bottom_area; 底部未确认
110,73.89405048128344,68.42041711229948,000953,中哲精化,confirmed_rebound,2024-06-06,2.3,2024-06-06,2.3,0.0,13.47826086956522,32.15339233038349,False,-10.1563,4.1613,2,2,2,100.0,20.808694152147662,29.981024667931695,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.16%; 状态confirmed_rebound; 底部未确认
111,73.85284327178243,68.96201348968835,603031,安孚科技,bottom_area,2024-06-06,25.2,2024-06-06,25.09,0.43842168194499576,3.945795137504976,28.314285714285713,False,-2.1739,0.8897,1,1,1,100.0,13.073198518940481,13.073198518940481,7.561578318055004,0.43842168194499576,历史1/1次成功; 当前距低点0.44%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
112,73.83612204574423,73.1515341039413,600281,华阳新材,confirmed_rebound,2024-06-06,2.65,2024-06-06,2.56,3.5156249999999947,13.281249999999995,30.245231607629425,False,-6.3604,3.251,3,3,3,100.0,20.576124214738076,24.86486486486486,4.484375000000005,3.5156249999999947,历史3/3次成功; 当前距低点3.52%; 最新日涨幅-6.36%; 状态confirmed_rebound; 底部未确认
113,73.65689790947185,71.98282171477528,001366,播恩集团,bottom_area,2024-06-06,11.73,2024-06-06,11.41,2.804557405784402,7.624890446976329,30.384380719951192,False,-3.9312,9.4689,2,2,2,100.0,12.028024730987703,15.547445255474459,5.1954425942155975,2.804557405784402,历史2/2次成功; 当前距低点2.80%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
114,73.62429492517647,70.29027598891719,002455,百川股份,confirmed_rebound,2024-06-06,9.58,2024-06-06,9.43,1.5906680805938531,8.907741251325556,31.11760409057706,False,-4.4865,14.386,3,4,3,75.0,19.096769960597644,35.42600896860987,6.4093319194061475,1.5906680805938531,历史3/4次成功; 当前距低点1.59%; 最新日涨幅-4.49%; 状态confirmed_rebound; 底部未确认
115,73.56565341961209,70.99940969567213,002012,凯恩股份,confirmed_rebound,2024-06-06,3.32,2024-06-06,3.25,2.153846153846149,9.53846153846154,28.88402625820569,False,-5.949,3.4498,1,1,1,100.0,25.646123260437374,25.646123260437374,5.846153846153851,2.153846153846149,历史1/1次成功; 当前距低点2.15%; 最新日涨幅-5.95%; 状态confirmed_rebound; 底部未确认
116,73.52219331321126,69.14661340392131,002615,哈尔斯,bottom_area,2024-06-06,6.22,2024-06-06,6.17,0.8103727714748756,6.807131280388978,27.41176470588235,False,-4.7473,4.7146,1,1,1,100.0,28.84012539184954,28.84012539184954,7.189627228525125,0.8103727714748756,历史1/1次成功; 当前距低点0.81%; 最新日涨幅-4.75%; 状态bottom_area; 底部未确认
117,73.19652296529696,68.35808503382029,688205,德科立,bottom_area,2024-06-06,29.33,2024-06-06,29.2,0.4452054794520514,6.78082191780822,31.902985074626873,False,-3.4244,2.4564,1,1,1,100.0,20.12448132780082,20.12448132780082,7.554794520547949,0.4452054794520514,历史1/1次成功; 当前距低点0.45%; 最新日涨幅-3.42%; 状态bottom_area; 底部未确认
118,73.00819425638062,71.0196442182691,000608,阳光股份,confirmed_rebound,2024-06-06,1.6,2024-06-06,1.56,2.5641025641025665,10.897435897435892,31.277533039647576,False,-6.4327,2.9098,2,2,2,100.0,14.117193894746977,17.05426356589147,5.435897435897434,2.5641025641025665,历史2/2次成功; 当前距低点2.56%; 最新日涨幅-6.43%; 状态confirmed_rebound; 底部未确认
119,72.96383802343276,69.99753424657533,600410,华胜天成,confirmed_rebound,2024-06-06,3.87,2024-06-06,3.8,1.8421052631579022,9.736842105263161,27.893738140417458,False,-6.2954,2.869,1,1,1,100.0,16.43835616438356,16.43835616438356,6.157894736842098,1.8421052631579022,历史1/1次成功; 当前距低点1.84%; 最新日涨幅-6.30%; 状态confirmed_rebound; 底部未确认
120,72.8335379983369,70.76692547045923,688038,中科通达,confirmed_rebound,2024-06-06,7.78,2024-06-06,7.59,2.5032938076416387,12.252964426877465,27.98861480075901,False,-8.1464,5.03,2,2,2,100.0,12.013093289689044,13.333333333333346,5.496706192358361,2.5032938076416387,历史2/2次成功; 当前距低点2.50%; 最新日涨幅-8.15%; 状态confirmed_rebound; 底部未确认
121,72.7383780621809,70.90662361869785,002094,青岛金王,confirmed_rebound,2024-06-06,1.92,2024-06-06,1.87,2.6737967914438405,10.695187165775385,30.74074074074074,False,-6.7961,3.9205,2,2,2,100.0,14.854195178439827,16.149068322981368,5.32620320855616,2.6737967914438405,历史2/2次成功; 当前距低点2.67%; 最新日涨幅-6.80%; 状态confirmed_rebound; 底部未确认
122,72.73185563409459,68.21086134148729,300518,新迅达,confirmed_rebound,2024-06-06,7.58,2024-06-06,7.53,0.6640106241699844,11.28818061088978,31.48316651501365,False,-8.2324,3.7087,2,2,2,100.0,15.56347077739172,16.514806378132132,7.335989375830016,0.6640106241699844,历史2/2次成功; 当前距低点0.66%; 最新日涨幅-8.23%; 状态confirmed_rebound; 底部未确认
123,72.60503909219867,70.99899290780147,300334,津膜科技,confirmed_rebound,2024-06-06,4.35,2024-06-06,4.23,2.8368794326240945,12.293144208037814,29.61730449251247,False,-7.6433,2.5503,2,2,2,100.0,17.349881796690315,20.444444444444457,5.163120567375906,2.8368794326240945,历史2/2次成功; 当前距低点2.84%; 最新日涨幅-7.64%; 状态confirmed_rebound; 底部未确认
124,72.38736172976787,68.24515028771098,002148,北纬科技,confirmed_rebound,2024-06-06,4.31,2024-06-06,4.27,0.9367681498829048,8.430913348946143,27.504244482173178,False,-5.8952,3.9538,2,2,2,100.0,19.09129929808615,19.756097560975626,7.063231850117095,0.9367681498829048,历史2/2次成功; 当前距低点0.94%; 最新日涨幅-5.90%; 状态confirmed_rebound; 底部未确认
125,72.29318916083916,66.93813811188811,002319,乐通股份,confirmed_rebound,2024-06-06,9.02,2024-06-06,9.02,0.0,11.308203991130817,28.184713375796182,False,-9.98,2.3573,2,2,2,100.0,12.83945221445222,15.224358974358976,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
126,71.7156570743025,67.12256890968953,300668,杰恩股份,confirmed_rebound,2024-06-06,14.38,2024-06-06,14.3,0.5594405594405599,11.678321678321678,27.48478701825557,False,-8.9873,1.8036,1,1,1,100.0,25.097276264591432,25.097276264591432,7.44055944055944,0.5594405594405599,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-8.99%; 状态confirmed_rebound; 底部未确认
127,71.49670129870131,66.20064935064936,002486,嘉麟杰,confirmed_rebound,2024-06-06,1.52,2024-06-06,1.52,0.0,11.84210526315789,31.531531531531538,False,-10.0592,5.0169,1,1,1,100.0,25.54112554112554,25.54112554112554,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
128,71.1289160949596,68.35246485473292,300578,会畅科技,confirmed_rebound,2024-06-06,11.62,2024-06-06,11.4,1.9298245614034988,10.438596491228065,30.8252427184466,False,-5.6052,3.0431,1,1,1,100.0,8.669165885660737,8.669165885660737,6.070175438596501,1.9298245614034988,历史1/1次成功; 当前距低点1.93%; 最新日涨幅-5.61%; 状态confirmed_rebound; 底部未确认
129,71.08482781455628,66.6686714933641,002670,国盛证券,bottom_area,2024-06-06,9.07,2024-06-06,9.01,0.6659267480577191,4.994450610432864,32.76119402985075,False,-3.3049,2.6351,1,1,1,100.0,13.747228381374727,13.747228381374727,7.334073251942281,0.6659267480577191,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-3.30%; 状态bottom_area; 底部未确认
130,71.03316775895995,67.48864231694787,688228,开普云,confirmed_rebound,2024-06-06,39.36,2024-06-06,38.84,1.3388259526261481,11.714727085478879,28.339483394833948,False,-7.9514,4.2173,2,3,2,66.66666666666666,35.6693485068216,41.53424657534245,6.661174047373852,1.3388259526261481,历史2/3次成功; 当前距低点1.34%; 最新日涨幅-7.95%; 状态confirmed_rebound; 底部未确认
131,70.90068248181109,68.83026801977623,300640,德艺文创,confirmed_rebound,2024-06-06,3.75,2024-06-06,3.66,2.459016393442619,11.748633879781414,27.091633466135452,False,-6.7164,3.4816,1,1,1,100.0,17.724867724867735,17.724867724867735,5.540983606557381,2.459016393442619,历史1/1次成功; 当前距低点2.46%; 最新日涨幅-6.72%; 状态confirmed_rebound; 底部未确认
132,70.80939337942482,66.74630779242827,000886,海南高速,bottom_area,2024-06-06,4.35,2024-06-06,4.31,0.928074245939676,5.80046403712297,30.818619582664535,False,-3.5477,2.1625,1,1,1,100.0,17.378048780487816,17.378048780487816,7.071925754060324,0.928074245939676,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
133,70.45486399528416,71.11422636127917,301517,陕西华达,bottom_area,2024-06-06,59.88,2024-06-06,57.31,4.4843831792008375,7.590298377246543,30.85183397683397,False,-2.7922,37.7096,1,1,1,100.0,34.40118284869394,34.40118284869394,3.5156168207991625,4.4843831792008375,历史1/1次成功; 当前距低点4.48%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
134,70.07103319999439,67.7942068392022,000710,贝瑞基因,confirmed_rebound,2024-06-06,7.17,2024-06-06,7.01,2.2824536376604874,11.126961483594869,30.93596059113301,False,-7.1244,4.6251,3,4,3,75.0,14.156995339075937,17.3469387755102,5.717546362339513,2.2824536376604874,历史3/4次成功; 当前距低点2.28%; 最新日涨幅-7.12%; 状态confirmed_rebound; 底部未确认
135,69.55742997667478,64.76535498662001,001358,兴欣新材,confirmed_rebound,2024-06-06,20.77,2024-06-06,20.71,0.2897151134717466,10.188314823756636,28.58620689655172,False,-8.7033,19.2053,1,1,1,100.0,9.117771211481637,9.117771211481637,7.710284886528254,0.2897151134717466,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-8.70%; 状态confirmed_rebound; 底部未确认
136,69.22211374407583,64.09454976303317,002640,跨境通,confirmed_rebound,2024-06-06,1.67,2024-06-06,1.67,0.0,9.580838323353301,31.83673469387756,False,-10.2151,9.1874,1,1,1,100.0,14.218009478673,14.218009478673,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.22%; 状态confirmed_rebound; 底部未确认
137,68.90814865507079,67.41014542343883,002596,海南瑞泽,confirmed_rebound,2024-06-06,1.44,2024-06-06,1.4,2.85714285714286,12.85714285714287,30.6930693069307,False,-7.6923,3.258,1,1,1,100.0,14.970059880239523,14.970059880239523,5.142857142857141,2.85714285714286,历史1/1次成功; 当前距低点2.86%; 最新日涨幅-7.69%; 状态confirmed_rebound; 底部未确认
138,67.28213108336149,63.482409159801456,002420,毅昌科技,confirmed_rebound,2024-06-06,4.13,2024-06-06,4.09,0.9779951100244507,9.5354523227384,32.84072249589491,False,-6.982,4.5166,1,1,1,100.0,10.657193605683846,10.657193605683846,7.02200488997555,0.9779951100244507,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-6.98%; 状态confirmed_rebound; 底部未确认
139,66.0495634063402,66.85418008703367,002589,瑞康医药,confirmed_rebound,2024-06-06,2.26,2024-06-06,2.16,4.629629629629613,12.037037037037027,29.18032786885245,False,-5.8333,2.5425,5,6,5,83.33333333333334,19.819367254063703,37.073170731707336,3.3703703703703876,4.629629629629613,历史5/6次成功; 当前距低点4.63%; 最新日涨幅-5.83%; 状态confirmed_rebound; 底部未确认
140,65.85683682682325,61.50540893313989,300363,博腾股份,bottom_area,2024-06-06,13.49,2024-06-06,13.43,0.44676098287416605,6.55249441548772,27.601078167115904,False,-4.866,1.8744,2,4,2,50.0,41.63453749512357,46.29503738953092,7.553239017125835,0.44676098287416605,历史2/4次成功; 当前距低点0.45%; 最新日涨幅-4.87%; 状态bottom_area; 底部未确认
141,65.25576601485363,62.20568101046933,000546,金圆股份,confirmed_rebound,2024-06-06,4.03,2024-06-06,3.97,1.5113350125944598,10.327455919395458,27.155963302752294,False,-6.9284,3.2406,2,3,2,66.66666666666666,9.380957916763542,10.151515151515152,6.48866498740554,1.5113350125944598,历史2/3次成功; 当前距低点1.51%; 最新日涨幅-6.93%; 状态confirmed_rebound; 底部未确认
142,65.15782286388144,60.92391824257898,300530,领湃科技,confirmed_rebound,2024-06-06,15.84,2024-06-06,15.76,0.5076142131979701,13.578680203045678,29.674252565818833,False,-5.6019,2.5455,3,5,3,60.0,27.802573379948058,34.07510431154381,7.49238578680203,0.5076142131979701,历史3/5次成功; 当前距低点0.51%; 最新日涨幅-5.60%; 状态confirmed_rebound; 底部未确认
143,64.86573672136139,65.94807770480855,300616,尚品宅配,bottom_area,2024-06-06,11.65,2024-06-06,11.11,4.860486048604868,7.020702070207031,30.562500000000004,False,-1.5216,4.2625,1,1,1,100.0,11.236483309826049,11.236483309826049,3.1395139513951316,4.860486048604868,历史1/1次成功; 当前距低点4.86%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
