rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.18761580114796,81.08700736772873,300584,海辰药业,bottom_area,2024-04-16,14.37,2024-04-16,14.2,1.1971830985915488,9.647887323943669,28.96448224112056,False,-7.8255,3.2074,2,2,2,100.0,41.271961465147655,54.23197492163009,13.802816901408452,1.1971830985915488,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-7.83%; 状态bottom_area; 底部未确认
75,76.93223262032085,66.8975935828877,002591,恒大高新,bottom_area,2024-04-16,3.88,2024-04-16,3.88,0.0,3.6082474226804044,30.71428571428571,False,-9.9768,2.3868,1,1,1,100.0,19.073083778966122,19.073083778966122,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
76,76.8848580718287,68.31777750587463,002641,公元股份,bottom_area,2024-04-16,4.37,2024-04-16,4.32,1.1574074074074032,9.02777777777777,27.759197324414714,False,-8.0,2.4852,2,3,2,66.66666666666666,27.68817058116581,38.33780160857909,13.842592592592595,1.1574074074074032,历史2/3次成功; 当前距低点1.16%; 最新日涨幅-8.00%; 状态bottom_area; 底部未确认
77,76.82309880239522,66.80269461077846,002725,跃岭股份,bottom_area,2024-04-16,7.79,2024-04-16,7.79,0.0,8.472400513478808,31.061946902654867,False,-9.9422,5.4204,1,1,1,100.0,18.562874251497018,18.562874251497018,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
78,76.79392857142857,66.77732919254659,002148,北纬科技,bottom_area,2024-04-16,4.1,2024-04-16,4.1,0.0,10.24390243902439,28.321678321678323,False,-9.8901,7.0276,1,1,1,100.0,18.42650103519668,18.42650103519668,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
79,76.76282693676198,66.84900354389728,300731,科创新源,bottom_area,2024-04-16,12.66,2024-04-16,12.65,0.0790513833992078,12.885375494071138,28.892636312535124,False,-11.2202,5.2003,2,3,2,66.66666666666666,46.41168834075698,53.7536092396535,14.920948616600791,0.0790513833992078,历史2/3次成功; 当前距低点0.08%; 最新日涨幅-11.22%; 状态bottom_area; 底部未确认
80,76.72701581519159,67.52217928762313,688292,浩瀚深度,bottom_area,2024-04-16,15.72,2024-04-16,15.62,0.6402048655569874,13.764404609475033,27.685185185185198,False,-11.0357,4.4308,1,1,1,100.0,18.02067946824225,18.02067946824225,14.359795134443013,0.6402048655569874,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-11.04%; 状态bottom_area; 底部未确认
81,76.50040697674419,66.52209302325582,000608,阳光股份,bottom_area,2024-04-16,1.65,2024-04-16,1.65,0.0,9.090909090909099,27.947598253275114,False,-9.8361,2.836,1,1,1,100.0,17.05426356589147,17.05426356589147,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.84%; 状态bottom_area; 底部未确认
82,76.36478793774319,66.40416342412452,000668,荣丰控股,bottom_area,2024-04-16,6.63,2024-04-16,6.63,0.0,0.0,29.692470837751856,False,-10.0407,0.3274,1,1,1,100.0,16.420233463035032,16.420233463035032,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
83,76.178098540146,66.24182481751826,001366,播恩集团,bottom_area,2024-04-16,10.46,2024-04-16,10.46,0.0,11.376673040152959,28.356164383561637,False,-9.9828,6.3536,1,1,1,100.0,15.547445255474459,15.547445255474459,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
84,76.00403570747251,69.76950435663005,603186,华正新材,bottom_area,2024-04-16,19.5,2024-04-16,18.95,2.9023746701847,10.976253298153045,31.09090909090909,False,-7.3194,4.3117,1,1,1,100.0,17.994186046511643,17.994186046511643,12.0976253298153,2.9023746701847,历史1/1次成功; 当前距低点2.90%; 最新日涨幅-7.32%; 状态bottom_area; 底部未确认
85,75.88131178508581,66.89217026091876,688259,创耀科技,bottom_area,2024-04-16,41.3,2024-04-16,41.0,0.7317073170731638,10.12195121951219,30.33135089209856,False,-9.2906,3.1991,3,4,3,75.0,19.921843784116007,22.000256114739393,14.268292682926836,0.7317073170731638,历史3/4次成功; 当前距低点0.73%; 最新日涨幅-9.29%; 状态bottom_area; 底部未确认
86,75.64273028530263,67.20819726652631,688115,思林杰,bottom_area,2024-04-16,17.55,2024-04-16,17.35,1.152737752161379,9.510086455331402,27.34505862646565,False,-7.0937,2.8467,3,5,3,60.0,19.44322226588305,23.658728081654015,13.847262247838621,1.152737752161379,历史3/5次成功; 当前距低点1.15%; 最新日涨幅-7.09%; 状态bottom_area; 底部未确认
87,75.39292050748578,66.78927716787962,300605,恒锋信息,bottom_area,2024-04-16,8.12,2024-04-16,8.04,0.9950248756218916,13.681592039801012,30.62985332182917,False,-11.6431,4.7151,1,1,1,100.0,18.429752066115707,18.429752066115707,14.004975124378108,0.9950248756218916,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-11.64%; 状态bottom_area; 底部未确认
88,75.17226210139293,67.4823370110331,002432,九安医疗,bottom_area,2024-04-16,40.56,2024-04-16,39.88,1.7051153460381134,4.312938816449345,27.464532557293552,False,0.1729,3.2066,1,2,1,50.0,65.03496503496503,65.03496503496503,13.294884653961885,1.7051153460381134,历史1/2次成功; 当前距低点1.71%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
89,74.14718920548056,65.48163275778123,605218,伟时电子,bottom_area,2024-04-16,17.04,2024-04-15,16.9,0.8284023668639088,10.414201183431963,27.467811158798295,True,-1.1027,4.6287,2,3,2,66.66666666666666,28.83722305142083,42.36874236874236,14.171597633136091,0.8284023668639088,历史2/3次成功; 当前距低点0.83%; 最新日涨幅-1.10%; 状态bottom_area; 底部已确认
90,73.69068308064908,65.85143209967356,603000,人民网,bottom_area,2024-04-16,22.92,2024-04-16,22.59,1.460823373173979,6.551571491810537,29.34000625586487,False,-4.3805,2.6536,2,4,2,50.0,37.591985970485084,48.493150684931514,13.539176626826022,1.460823373173979,历史2/4次成功; 当前距低点1.46%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
91,73.59804739699094,65.83432542862619,002829,星网宇达,bottom_area,2024-04-16,18.1,2024-04-16,17.83,1.5143017386427546,9.9831744251262,28.162771958098315,False,-8.632,6.0935,2,3,2,66.66666666666666,18.711111430456917,21.628131021194598,13.485698261357246,1.5143017386427546,历史2/3次成功; 当前距低点1.51%; 最新日涨幅-8.63%; 状态bottom_area; 底部未确认
92,73.58395833171043,63.98605072322647,603226,菲林格尔,bottom_area,2024-04-16,3.59,2024-04-16,3.59,0.0,10.306406685236773,29.19132149901381,False,-10.0251,0.824,4,6,4,66.66666666666666,25.64184976645059,46.687697160883296,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
93,73.39149491995467,66.63813896925184,000002,万科A,bottom_area,2024-04-16,7.07,2024-04-16,6.91,2.3154848046309717,4.920405209840808,32.25490196078431,False,-0.9804,2.2195,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,12.684515195369029,2.3154848046309717,历史2/3次成功; 当前距低点2.32%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
94,73.38909593067791,63.816605157111226,300437,清水源,confirmed_rebound,2024-04-16,7.9,2024-04-16,7.9,0.0,16.708860759493675,32.76595744680851,False,-14.1304,5.409,5,7,5,71.42857142857143,24.628445545144793,30.330330330330323,15.0,0.0,历史5/7次成功; 当前距低点0.00%; 最新日涨幅-14.13%; 状态confirmed_rebound; 底部未确认
95,71.73912020895202,62.86631470413149,300549,优德精密,bottom_area,2024-04-16,12.13,2024-04-16,12.08,0.41390728476821775,14.900662251655636,28.1807372175981,False,-14.5173,4.9933,2,3,2,66.66666666666666,29.104067993206208,38.963531669865645,14.586092715231782,0.41390728476821775,历史2/3次成功; 当前距低点0.41%; 最新日涨幅-14.52%; 状态bottom_area; 底部未确认
96,71.61449964379453,62.46429670348784,603305,旭升集团,bottom_area,2024-04-16,12.24,2024-04-16,12.22,0.1636661211129261,5.319148936170201,28.117647058823525,False,-5.1163,1.5376,2,3,2,66.66666666666666,23.875208564293793,32.41061130334487,14.836333878887073,0.1636661211129261,历史2/3次成功; 当前距低点0.16%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
97,71.52664739078644,62.65375243144102,002406,远东传动,bottom_area,2024-04-16,5.13,2024-04-16,5.11,0.39138943248531455,9.197651663405082,28.23033707865168,False,-8.881,4.1811,2,4,2,50.0,47.12967923391146,67.88321167883211,14.608610567514685,0.39138943248531455,历史2/4次成功; 当前距低点0.39%; 最新日涨幅-8.88%; 状态bottom_area; 底部未确认
98,71.38829388290861,67.11331385581587,301379,天山电子,bottom_area,2024-04-16,19.93,2024-04-16,19.13,4.181913225300579,10.29796131730268,27.72950510011334,False,-6.2559,2.9924,1,1,1,100.0,19.398258115597777,19.398258115597777,10.81808677469942,4.181913225300579,历史1/1次成功; 当前距低点4.18%; 最新日涨幅-6.26%; 状态bottom_area; 底部未确认
99,71.211494729096,62.13777201361441,688176,亚虹医药,bottom_area,2024-04-16,5.41,2024-04-16,5.4,0.18518518518518123,10.370370370370363,30.680359435173294,False,-9.0756,2.8267,2,3,2,66.66666666666666,22.38348155467721,25.473484848484844,14.81481481481482,0.18518518518518123,历史2/3次成功; 当前距低点0.19%; 最新日涨幅-9.08%; 状态bottom_area; 底部未确认
100,70.90555390158634,61.82500612672378,002660,茂硕电源,bottom_area,2024-04-16,6.88,2024-04-16,6.87,0.14556040756913807,13.537117903930126,31.3,False,-9.2348,7.051,2,3,2,66.66666666666666,20.21622144792876,24.71428571428572,14.854439592430863,0.14556040756913807,历史2/3次成功; 当前距低点0.15%; 最新日涨幅-9.23%; 状态bottom_area; 底部未确认
101,70.69573105696382,61.74797809642543,688045,必易微,bottom_area,2024-04-16,21.11,2024-04-16,21.06,0.23741690408357413,9.211775878442552,28.537495758398375,False,-9.087,2.4967,2,3,2,66.66666666666666,20.928075113275824,21.048975338659265,14.762583095916426,0.23741690408357413,历史2/3次成功; 当前距低点0.24%; 最新日涨幅-9.09%; 状态bottom_area; 底部未确认
102,70.63730286791315,61.58771520754005,688017,绿的谐波,bottom_area,2024-04-16,105.33,2024-04-16,105.18,0.1426126640045555,6.4746149458071764,29.171717171717166,False,-5.3299,1.5686,2,3,2,66.66666666666666,18.90433018711707,22.08643815201191,14.857387335995446,0.1426126640045555,历史2/3次成功; 当前距低点0.14%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
103,70.56308541674717,62.32146801843821,688135,利扬芯片,bottom_area,2024-04-16,14.53,2024-04-16,14.41,0.8327550312283083,10.062456627342119,27.51509054325955,False,-9.0738,1.2878,2,3,2,66.66666666666666,31.309047435333802,40.41850220264317,14.167244968771692,0.8327550312283083,历史2/3次成功; 当前距低点0.83%; 最新日涨幅-9.07%; 状态bottom_area; 底部未确认
104,70.5566490985441,61.53651176231869,000561,烽火电子,bottom_area,2024-04-16,6.29,2024-04-16,6.28,0.15923566878980552,8.598726114649683,29.27927927927928,False,-8.1752,2.2824,2,3,2,66.66666666666666,18.832808712326777,22.65060240963854,14.840764331210194,0.15923566878980552,历史2/3次成功; 当前距低点0.16%; 最新日涨幅-8.18%; 状态bottom_area; 底部未确认
105,70.46591258318209,61.27470659407139,600178,东安动力,bottom_area,2024-04-16,9.39,2024-04-16,9.39,0.0,11.075612353567616,29.398496240601503,False,-9.9712,5.7204,2,3,2,66.66666666666666,27.731397459165148,36.84210526315788,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
106,70.34922319069986,61.770049630858416,000701,厦门信达,bottom_area,2024-04-16,3.87,2024-04-16,3.85,0.5194805194805199,11.428571428571427,31.85840707964602,False,-9.3677,12.7711,2,3,2,66.66666666666666,24.50429327208239,30.161579892280066,14.48051948051948,0.5194805194805199,历史2/3次成功; 当前距低点0.52%; 最新日涨幅-9.37%; 状态bottom_area; 底部未确认
107,70.14005993830285,61.16838166742308,688011,新光光电,bottom_area,2024-04-16,12.92,2024-04-16,12.9,0.15503875968991915,14.806201550387598,28.847214561500266,False,-11.8089,1.1042,2,3,2,66.66666666666666,16.802168671233453,18.487394957983174,14.84496124031008,0.15503875968991915,历史2/3次成功; 当前距低点0.16%; 最新日涨幅-11.81%; 状态bottom_area; 底部未确认
108,69.76361916107491,60.664016661804276,002247,聚力文化,bottom_area,2024-04-16,1.27,2024-04-16,1.27,0.0,5.511811023622052,29.05027932960894,False,-9.9291,2.4659,2,3,2,66.66666666666666,24.448118253427992,32.967032967032964,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
109,69.71276510212951,60.619795740982184,002798,帝欧水华,bottom_area,2024-04-16,3.37,2024-04-16,3.37,0.0,9.792284866468846,32.46492985971944,False,-9.893,3.6863,2,3,2,66.66666666666666,24.210371367287713,29.776674937965264,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
110,69.63588872256189,61.49247578846536,688276,百克生物,bottom_area,2024-04-16,40.38,2024-04-15,40.05,0.8239700374531971,5.86766541822722,27.445652173913054,False,-2.8393,1.189,2,3,2,66.66666666666666,16.529359178451564,16.844155844155843,14.176029962546801,0.8239700374531971,历史2/3次成功; 当前距低点0.82%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
111,69.63247237147742,63.06407113855378,688156,路德科技,bottom_area,2024-04-16,13.6,2024-04-16,13.31,2.178812922614569,7.738542449286245,27.148330596606456,False,-5.4242,2.3444,2,4,2,50.0,31.407336570510736,44.22535211267606,12.821187077385432,2.178812922614569,历史2/4次成功; 当前距低点2.18%; 最新日涨幅-5.42%; 状态bottom_area; 底部未确认
112,69.35003276085331,65.02151600331733,301567,贝隆精密,confirmed_rebound,2024-04-16,38.14,2024-04-16,36.66,4.037097654118942,15.739225313693408,29.500000000000004,False,-10.3221,18.944,1,1,1,100.0,16.59192825112107,16.59192825112107,10.962902345881057,4.037097654118942,历史1/1次成功; 当前距低点4.04%; 最新日涨幅-10.32%; 状态confirmed_rebound; 底部未确认
113,69.34013664074372,60.47409949822067,002405,四维图新,bottom_area,2024-04-16,6.34,2024-04-16,6.33,0.15797788309636315,8.530805687203792,31.862217438105482,False,-8.1159,2.5254,2,4,2,50.0,32.54994124559342,41.62162162162163,14.842022116903635,0.15797788309636315,历史2/4次成功; 当前距低点0.16%; 最新日涨幅-8.12%; 状态bottom_area; 底部未确认
114,69.22574526572856,60.894127551289834,300651,金陵体育,bottom_area,2024-04-16,11.42,2024-04-16,11.35,0.6167400881057294,12.951541850220272,28.436317780580072,False,-12.8909,7.913,2,3,2,66.66666666666666,20.987248846796938,25.720461095100855,14.38325991189427,0.6167400881057294,历史2/3次成功; 当前距低点0.62%; 最新日涨幅-12.89%; 状态bottom_area; 底部未确认
115,69.05513953949914,60.04794742565143,002786,银宝山新,bottom_area,2024-04-16,8.99,2024-04-16,8.99,0.0,10.789766407119028,27.849117174959876,False,-10.01,5.4759,3,5,3,60.0,18.91369583683563,22.074688796680498,15.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
116,68.82849150842645,59.850862181240394,002298,中电鑫龙,bottom_area,2024-04-16,4.3,2024-04-16,4.3,0.0,10.000000000000014,31.089743589743595,False,-10.0418,5.8983,2,3,2,66.66666666666666,20.07631997082649,23.734729493891784,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
117,68.82683397591363,61.95034561288355,688311,盟升电子,bottom_area,2024-04-16,21.5,2024-04-16,21.11,1.8474656560871654,12.742775935575562,30.96795291039895,False,-9.2827,3.2891,2,4,2,50.0,21.357888756786508,23.893805309734503,13.152534343912833,1.8474656560871654,历史2/4次成功; 当前距低点1.85%; 最新日涨幅-9.28%; 状态bottom_area; 底部未确认
118,68.79986344017848,60.415792038492164,300359,全通教育,bottom_area,2024-04-16,3.83,2024-04-16,3.81,0.5249343832021002,8.923884514435704,29.44444444444445,False,-8.1535,2.0968,2,3,2,66.66666666666666,17.290192287775735,18.19484240687678,14.475065616797899,0.5249343832021002,历史2/3次成功; 当前距低点0.52%; 最新日涨幅-8.15%; 状态bottom_area; 底部未确认
119,68.62077076222981,59.670235445417234,002622,皓宸医疗,bottom_area,2024-04-16,1.73,2024-04-16,1.73,0.0,6.358381502890179,28.512396694214875,False,-9.8958,1.1118,2,3,2,66.66666666666666,19.10520848790621,20.819112627986343,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
120,68.52041390982305,59.582968617237434,002213,大为股份,bottom_area,2024-04-16,9.52,2024-04-16,9.52,0.0,6.9327731092436995,28.042328042328045,False,-10.0189,4.8609,2,3,2,66.66666666666666,18.636031992315928,20.248254460822338,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
121,68.38960419665895,60.40151890494692,688173,希荻微,bottom_area,2024-04-16,9.69,2024-04-16,9.61,0.8324661810613951,13.943808532778354,28.44378257632167,False,-11.2637,2.9754,3,5,3,60.0,18.7609774073489,23.120837297811605,14.167533818938605,0.8324661810613951,历史3/5次成功; 当前距低点0.83%; 最新日涨幅-11.26%; 状态bottom_area; 底部未确认
122,68.23269655063686,59.70443778976771,300721,怡达股份,confirmed_rebound,2024-04-16,9.01,2024-04-16,8.98,0.3340757238307278,20.712694877505562,30.81664098613251,False,-18.9019,11.4584,2,3,2,66.66666666666666,21.34120308298442,22.270742358078603,14.665924276169271,0.3340757238307278,历史2/3次成功; 当前距低点0.33%; 最新日涨幅-18.90%; 状态confirmed_rebound; 底部未确认
123,68.2259338885914,59.32689903355774,605188,国光连锁,bottom_area,2024-04-16,6.57,2024-04-16,6.57,0.0,1.369863013698628,31.34796238244514,False,-10.0,0.3932,2,3,2,66.66666666666666,17.259313800489593,19.218749999999993,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
124,67.88989477511583,60.133809190304866,300635,中达安,bottom_area,2024-04-16,7.16,2024-04-16,7.09,0.9873060648801169,14.809590973201702,30.42198233562316,False,-12.1472,5.637,2,3,2,66.66666666666666,21.441937374004663,23.97914856646394,14.012693935119882,0.9873060648801169,历史2/3次成功; 当前距低点0.99%; 最新日涨幅-12.15%; 状态bottom_area; 底部未确认
125,67.525049066698,62.42330089370879,688143,长盈通,bottom_area,2024-04-16,19.21,2024-04-16,18.6,3.279569892473115,12.741935483870954,30.232558139534877,False,-8.9573,2.671,2,3,2,66.66666666666666,22.0110407628001,25.949367088607595,11.720430107526884,3.279569892473115,历史2/3次成功; 当前距低点3.28%; 最新日涨幅-8.96%; 状态bottom_area; 底部未确认
126,67.27867223810793,58.89363827765462,002069,獐子岛,bottom_area,2024-04-16,2.82,2024-04-16,2.81,0.35587188612098886,12.099644128113873,27.01298701298701,False,-9.3248,2.6741,2,4,2,50.0,26.47863536564769,30.967741935483854,14.64412811387901,0.35587188612098886,历史2/4次成功; 当前距低点0.36%; 最新日涨幅-9.32%; 状态bottom_area; 底部未确认
127,66.99333983054896,59.010724677285964,002655,共达电声,bottom_area,2024-04-16,8.76,2024-04-16,8.7,0.6896551724137989,11.49425287356322,27.257525083612048,False,-8.75,2.4762,2,4,2,50.0,31.19966919564201,42.48275862068965,14.3103448275862,0.6896551724137989,历史2/4次成功; 当前距低点0.69%; 最新日涨幅-8.75%; 状态bottom_area; 底部未确认
128,66.69271745083037,57.99366734854816,688079,美迪凯,bottom_area,2024-04-16,6.2,2024-04-16,6.2,0.0,12.41935483870967,28.571428571428566,False,-11.3019,1.3806,2,4,2,50.0,29.53584595993638,30.064655172413808,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-11.30%; 状态bottom_area; 底部未确认
129,66.50248604139325,58.50623147147931,002410,广联达,bottom_area,2024-04-16,9.68,2024-04-16,9.62,0.623700623700629,5.717255717255725,32.301196340605216,False,-4.9116,2.8885,2,4,2,50.0,27.678865018907224,39.688715953307394,14.37629937629937,0.623700623700629,历史2/4次成功; 当前距低点0.62%; 最新日涨幅-4.91%; 状态bottom_area; 底部未确认
130,66.40036384189672,63.26145707934355,301321,翰博高新,confirmed_rebound,2024-04-16,11.78,2024-04-16,11.23,4.89759572573463,17.008014247551202,29.812499999999996,False,-11.4286,5.0178,1,1,1,100.0,17.67728674203493,17.67728674203493,10.10240427426537,4.89759572573463,历史1/1次成功; 当前距低点4.90%; 最新日涨幅-11.43%; 状态confirmed_rebound; 底部未确认
131,66.25894290097028,57.616472087800254,002806,华锋股份,bottom_area,2024-04-16,7.73,2024-04-16,7.73,0.0,0.0,30.858676207513412,False,-10.0116,0.8757,2,4,2,50.0,27.507914450538966,34.66407010710809,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
132,66.06629409014654,58.62753196930943,002272,川润股份,bottom_area,2024-04-16,4.65,2024-04-16,4.6,1.086956521739146,9.347826086956536,27.67295597484278,False,-9.002,10.5895,1,4,1,25.0,48.337595907928375,48.337595907928375,13.913043478260853,1.086956521739146,历史1/4次成功; 当前距低点1.09%; 最新日涨幅-9.00%; 状态bottom_area; 底部未确认
133,66.01219806021584,58.10733638910111,300511,雪榕生物,bottom_area,2024-04-16,3.08,2024-04-16,3.06,0.6535947712418306,10.784313725490199,27.999999999999996,False,-9.9415,4.1102,2,4,2,50.0,25.900712191034756,29.220779220779214,14.346405228758169,0.6535947712418306,历史2/4次成功; 当前距低点0.65%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
134,65.47547169465288,57.24348206228086,605289,罗曼股份,bottom_area,2024-04-16,24.3,2024-04-16,24.23,0.28889806025588227,10.111432108955837,30.553167096589277,False,-9.1249,6.8094,2,5,2,40.0,38.45252494443158,53.38199513381995,14.711101939744117,0.28889806025588227,历史2/5次成功; 当前距低点0.29%; 最新日涨幅-9.12%; 状态bottom_area; 底部未确认
135,65.2035977971702,58.495145116779014,300727,润禾材料,bottom_area,2024-04-16,20.09,2024-04-16,19.76,1.6700404858299507,12.095141700404842,30.520393811533047,False,-9.3002,4.9204,2,5,2,40.0,22.273319486404827,26.812499999999993,13.329959514170048,1.6700404858299507,历史2/5次成功; 当前距低点1.67%; 最新日涨幅-9.30%; 状态bottom_area; 底部未确认
136,65.13688556532554,57.570080273491776,002095,生意宝,bottom_area,2024-04-16,12.74,2024-04-16,12.63,0.8709422011084673,9.659540775930315,28.034188034188034,False,-7.6142,2.2632,2,4,2,50.0,25.67649726891973,33.84030418250951,14.12905779889153,0.8709422011084673,历史2/4次成功; 当前距低点0.87%; 最新日涨幅-7.61%; 状态bottom_area; 底部未确认
137,65.12249228576216,57.02606741573032,002685,华东重机,bottom_area,2024-04-16,2.68,2024-04-16,2.67,0.3745318352060012,7.490636704119858,28.22580645161291,False,-9.1525,4.9646,1,2,1,50.0,109.52380952380952,109.52380952380952,14.625468164793997,0.3745318352060012,历史1/2次成功; 当前距低点0.37%; 最新日涨幅-9.15%; 状态bottom_area; 底部未确认
138,65.10594349635618,57.15768076414156,002156,通富微电,bottom_area,2024-04-16,19.65,2024-04-16,19.55,0.5115089514066388,5.268542199488478,29.166666666666668,False,-4.1463,3.509,2,4,2,50.0,19.053339641659626,21.92170818505337,14.48849104859336,0.5115089514066388,历史2/4次成功; 当前距低点0.51%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
139,64.36795238126699,57.26894433113567,688358,祥生医疗,bottom_area,2024-04-16,26.42,2024-04-16,26.1,1.2260536398467443,8.2375478927203,32.01354519406095,False,-6.4448,1.5347,1,2,1,50.0,21.905089408528212,21.905089408528212,13.773946360153255,1.2260536398467443,历史1/2次成功; 当前距低点1.23%; 最新日涨幅-6.44%; 状态bottom_area; 底部未确认
140,64.36310090457621,58.33391772457014,301489,思泉新材,confirmed_rebound,2024-04-16,63.61,2024-04-16,62.23,2.2175799453639766,18.656596496866474,32.498101746393324,False,-15.3447,22.2178,1,2,1,50.0,71.56118143459918,71.56118143459918,12.782420054636024,2.2175799453639766,历史1/2次成功; 当前距低点2.22%; 最新日涨幅-15.34%; 状态confirmed_rebound; 底部未确认
141,64.05182176480943,56.09206983657023,300644,南京聚隆,bottom_area,2024-04-16,13.28,2024-04-16,13.23,0.37792894935751276,14.663643235071802,27.14757709251101,False,-13.3159,5.3916,1,2,1,50.0,45.02014968336211,45.02014968336211,14.622071050642488,0.37792894935751276,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-13.32%; 状态bottom_area; 底部未确认
142,63.940000000000005,55.60000000000001,002150,正泰电源,bottom_area,2024-04-16,11.58,2024-04-16,11.58,0.0,10.276338514680479,29.3040293040293,False,-9.1765,2.0131,1,2,1,50.0,164.87025948103792,164.87025948103792,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.18%; 状态bottom_area; 底部未确认
143,63.67890543360071,55.78519070187319,600198,大唐电信,bottom_area,2024-04-16,5.06,2024-04-16,5.04,0.39682539682538837,10.119047619047615,32.62032085561498,False,-8.167,1.9494,1,2,1,50.0,43.60189573459716,43.60189573459716,14.603174603174612,0.39682539682538837,历史1/2次成功; 当前距低点0.40%; 最新日涨幅-8.17%; 状态bottom_area; 底部未确认
144,63.17970489652313,56.03109336401473,300762,上海瀚讯,bottom_area,2024-04-16,10.55,2024-04-16,10.44,1.0536398467433066,9.578544061302683,28.09917355371901,False,-7.212,4.1687,1,3,1,33.33333333333333,32.580961727183514,32.580961727183514,13.946360153256693,1.0536398467433066,历史1/3次成功; 当前距低点1.05%; 最新日涨幅-7.21%; 状态bottom_area; 底部未确认
145,62.687855140684015,54.82853292835347,300681,英搏尔,bottom_area,2024-04-16,12.92,2024-04-16,12.88,0.3105590062111735,10.248447204968931,27.025495750708206,False,-9.3969,4.8718,2,5,2,40.0,25.734448723198668,27.487589035182385,14.689440993788827,0.3105590062111735,历史2/5次成功; 当前距低点0.31%; 最新日涨幅-9.40%; 状态bottom_area; 底部未确认
146,62.30795699812051,56.124463869736104,301360,荣旗科技,bottom_area,2024-04-16,37.79,2024-04-16,37.09,1.887301159342129,10.272310595847923,30.255735238811575,False,-8.6978,8.7849,1,2,1,50.0,23.857583403420236,23.857583403420236,13.112698840657872,1.887301159342129,历史1/2次成功; 当前距低点1.89%; 最新日涨幅-8.70%; 状态bottom_area; 底部未确认
147,62.296788982336054,55.19794835992745,300486,东杰智能,confirmed_rebound,2024-04-16,4.02,2024-04-16,3.98,1.0050251256281304,16.080402010050253,30.66202090592335,False,-13.3621,4.5106,1,2,1,50.0,18.276374442793454,18.276374442793454,13.994974874371868,1.0050251256281304,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-13.36%; 状态confirmed_rebound; 底部未确认
148,62.04023433367383,58.10318773317456,688070,纵横股份,bottom_area,2024-04-16,36.6,2024-04-16,35.2,3.977272727272723,10.880681818181813,30.912659470068693,False,-8.1786,3.3091,2,4,2,50.0,26.78155672772238,27.521446788778103,11.022727272727275,3.977272727272723,历史2/4次成功; 当前距低点3.98%; 最新日涨幅-8.18%; 状态bottom_area; 底部未确认
