rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.60725467289723,83.23125000000002,300580,贝斯特,bottom_area,2024-04-11,24.61,2024-04-09,24.32,1.1924342105263122,7.565789473684211,28.153618906942395,True,-1.678,1.6814,1,1,1,100.0,53.89266817838245,53.89266817838245,13.807565789473685,1.1924342105263122,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-1.68%; 状态bottom_area; 底部已确认
12,72.09588243948188,63.862614058420775,002676,顺威股份,bottom_area,2024-04-11,4.08,2024-04-10,4.04,0.990099009900991,4.207920792079206,27.72808586762075,False,-1.2107,2.8304,2,3,2,66.66666666666666,31.308457711442777,39.33333333333333,14.009900990099009,0.990099009900991,历史2/3次成功; 当前距低点0.99%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
13,71.80699683753615,65.63479143016544,688327,云从科技,bottom_area,2024-04-11,11.91,2024-04-10,11.6,2.6724137931034524,6.2931034482758665,30.162552679108973,False,1.6212,2.3019,3,7,3,42.857142857142854,34.06702315598246,53.56783919597991,12.327586206896548,2.6724137931034524,历史3/7次成功; 当前距低点2.67%; 最新日涨幅1.62%; 状态bottom_area; 底部未确认
14,70.56233139359409,66.1956631981138,688039,当虹科技,bottom_area,2024-04-11,27.12,2024-04-10,26.06,4.067536454336156,6.98388334612433,29.529475392103837,False,2.1854,3.0411,3,5,3,60.0,17.04110921505497,17.31207289293849,10.932463545663843,4.067536454336156,历史3/5次成功; 当前距低点4.07%; 最新日涨幅2.19%; 状态bottom_area; 底部未确认
15,70.05990646562356,63.53215235049072,002309,中利集团,bottom_area,2024-04-11,1.82,2024-04-11,1.78,2.247191011235957,5.056179775280904,28.799999999999997,False,0.0,0.9821,2,5,2,40.0,23.740579871552146,30.136986301369873,12.752808988764041,2.247191011235957,历史2/5次成功; 当前距低点2.25%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
16,69.53361704373233,61.38058840777896,688220,翱捷科技,bottom_area,2024-04-11,37.56,2024-04-09,37.26,0.8051529790660341,5.475040257648951,31.254612546125472,False,-1.1839,1.1121,2,4,2,50.0,35.14159784972857,45.103092783505154,14.194847020933965,0.8051529790660341,历史2/4次成功; 当前距低点0.81%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
17,69.14293920480813,60.12429496070273,002796,世嘉科技,confirmed_rebound,2024-04-11,11.39,2024-04-11,11.39,0.0,22.300263388937655,32.24271267102914,False,-10.0316,33.4488,2,3,2,66.66666666666666,31.7614424410541,36.33841886269071,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
18,67.23885133761632,62.560053601441,002708,光洋股份,bottom_area,2024-04-11,8.29,2024-04-10,8.0,3.6249999999999893,12.250000000000005,27.20655141037307,False,-5.5809,7.3546,2,3,2,66.66666666666666,26.980574918141464,35.522388059701484,11.37500000000001,3.6249999999999893,历史2/3次成功; 当前距低点3.62%; 最新日涨幅-5.58%; 状态bottom_area; 底部未确认
19,63.61438653494974,57.660330652368216,603188,亚邦股份,bottom_area,2024-04-11,2.76,2024-04-11,2.7,2.2222222222222077,6.296296296296293,27.419354838709676,False,-1.0753,2.6692,1,2,1,50.0,26.005361930294914,26.005361930294914,12.777777777777791,2.2222222222222077,历史1/2次成功; 当前距低点2.22%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
20,62.93053920782413,56.668132338204245,600234,科新发展,bottom_area,2024-04-11,4.9,2024-04-10,4.81,1.8711018711018867,9.35550935550936,29.781021897810223,False,-0.4065,3.1216,1,2,1,50.0,16.366906474820148,16.366906474820148,13.128898128898111,1.8711018711018867,历史1/2次成功; 当前距低点1.87%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
21,60.89500497601173,55.8246891706079,688131,皓元医药,bottom_area,2024-04-11,32.7,2024-04-09,31.8,2.8301886792452895,8.144654088050315,27.727272727272727,True,-1.6245,1.5757,1,4,1,25.0,35.228598705844924,35.228598705844924,12.169811320754711,2.8301886792452895,历史1/4次成功; 当前距低点2.83%; 最新日涨幅-1.62%; 状态bottom_area; 底部已确认
22,60.11256987042605,55.01883771410532,002238,天威视讯,bottom_area,2024-04-11,10.11,2024-04-10,9.84,2.743902439024386,4.674796747967489,30.704225352112672,False,1.506,1.991,1,3,1,33.33333333333333,15.169902912621358,15.169902912621358,12.256097560975613,2.743902439024386,历史1/3次成功; 当前距低点2.74%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
23,60.00634322768578,56.45469947585063,300637,扬帆新材,bottom_area,2024-04-11,7.9,2024-04-10,7.58,4.221635883905018,11.873350923482855,31.402714932126703,True,1.4121,7.2004,1,3,1,33.33333333333333,31.810193321616865,31.810193321616865,10.778364116094982,4.221635883905018,历史1/3次成功; 当前距低点4.22%; 最新日涨幅1.41%; 状态bottom_area; 底部已确认
24,56.65390985543112,49.991169702941505,301486,致尚科技,bottom_area,2024-04-11,42.43,2024-04-11,42.1,0.7838479809976207,5.938242280285035,30.18242122719734,False,-3.3265,18.181,1,2,1,50.0,17.19539300868862,17.19539300868862,14.21615201900238,0.7838479809976207,历史1/2次成功; 当前距低点0.78%; 最新日涨幅-3.33%; 状态bottom_area; 底部未确认
