rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.34229980751162,85.25028607586987,002481,双塔食品,bottom_area,2024-07-04,3.9,2024-06-28,3.84,1.5625000000000013,7.552083333333334,27.819548872180455,True,-2.9851,1.0519,3,3,3,100.0,32.057989655214385,54.6583850931677,6.437499999999999,1.5625000000000013,历史3/3次成功; 当前距低点1.56%; 最新日涨幅-2.99%; 状态bottom_area; 底部已确认
73,76.19991241233234,71.31217955469897,002121,科陆电子,bottom_area,2024-07-04,3.63,2024-07-04,3.61,0.5540166204986154,3.3240997229916927,27.364185110663986,False,-2.4194,0.6375,2,2,2,100.0,10.458803491590388,11.826697892271683,7.445983379501385,0.5540166204986154,历史2/2次成功; 当前距低点0.55%; 最新日涨幅-2.42%; 状态bottom_area; 底部未确认
74,75.95885293508351,73.96954433840803,000516,国际医学,bottom_area,2024-07-04,4.7,2024-06-25,4.58,2.6200873362445436,6.55021834061135,28.100470957613815,False,-2.6915,0.4758,1,1,1,100.0,26.89969604863221,26.89969604863221,5.379912663755457,2.6200873362445436,历史1/1次成功; 当前距低点2.62%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
75,75.85074197500454,71.01915137727765,002416,爱施德,bottom_area,2024-07-04,8.69,2024-07-04,8.64,0.5787037037036914,4.16666666666666,29.411764705882348,False,-2.3596,0.4938,2,2,2,100.0,9.185999041516526,9.811320754716984,7.421296296296309,0.5787037037036914,历史2/2次成功; 当前距低点0.58%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
76,75.82641746570516,70.53316388591043,605098,行动教育,bottom_area,2024-07-04,37.79,2024-07-04,37.7,0.23872679045091857,2.652519893899204,31.128973328461818,False,-3.0528,2.0914,2,2,2,100.0,12.62075789321786,15.082956259426847,7.761273209549081,0.23872679045091857,历史2/2次成功; 当前距低点0.24%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
77,75.6103091334125,70.71945090548861,002612,朗姿股份,bottom_area,2024-07-04,13.43,2024-07-04,13.36,0.5239520958083854,4.041916167664677,29.905561385099684,False,-3.3117,1.3265,2,2,2,100.0,17.118611203934037,20.77294685990338,7.476047904191614,0.5239520958083854,历史2/2次成功; 当前距低点0.52%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
78,75.49538526985941,71.13741735954495,000657,中钨高新,bottom_area,2024-07-04,8.88,2024-07-04,8.8,0.9090909090909097,3.8636363636363615,27.39273927392738,False,-1.4428,0.98,2,2,2,100.0,13.87174533479693,15.120000000000006,7.090909090909091,0.9090909090909097,历史2/2次成功; 当前距低点0.91%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
79,75.25217921104144,70.78631112693556,300461,田中精机,confirmed_rebound,2024-07-04,18.45,2024-07-04,18.3,0.8196721311475332,12.185792349726778,29.53407778205621,False,-12.6834,22.9128,2,2,2,100.0,31.318083795440543,39.80283425754775,7.1803278688524665,0.8196721311475332,历史2/2次成功; 当前距低点0.82%; 最新日涨幅-12.68%; 状态confirmed_rebound; 底部未确认
80,75.1949124518067,70.68338868827352,600161,天坛生物,bottom_area,2024-07-04,23.15,2024-07-04,22.97,0.7836308228123627,4.484109708315199,29.23598274799754,False,-3.2191,0.9544,1,1,1,100.0,36.77455357142857,36.77455357142857,7.216369177187637,0.7836308228123627,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-3.22%; 状态bottom_area; 底部未确认
81,75.09468041572123,70.25567959645723,300393,中来股份,bottom_area,2024-07-04,5.61,2024-07-04,5.58,0.5376344086021551,5.197132616487456,31.36531365313654,False,-3.7736,1.1376,4,5,4,80.0,24.792935742312604,36.516853932584276,7.462365591397845,0.5376344086021551,历史4/5次成功; 当前距低点0.54%; 最新日涨幅-3.77%; 状态bottom_area; 底部未确认
82,75.05245959688,71.53045928097488,002861,瀛通通讯,bottom_area,2024-07-04,8.79,2024-07-04,8.66,1.501154734411074,6.812933025404155,32.13166144200626,False,-7.6681,25.2151,3,4,3,75.0,14.452107932430843,18.668012108980825,6.498845265588926,1.501154734411074,历史3/4次成功; 当前距低点1.50%; 最新日涨幅-7.67%; 状态bottom_area; 底部未确认
83,74.90782865734955,70.02620006887157,688061,灿瑞科技,bottom_area,2024-07-04,24.26,2024-07-04,24.14,0.49710024855012835,6.669428334714164,28.240190249702735,False,-5.3453,3.0464,2,2,2,100.0,13.062304492289648,15.713159968479115,7.502899751449872,0.49710024855012835,历史2/2次成功; 当前距低点0.50%; 最新日涨幅-5.35%; 状态bottom_area; 底部未确认
84,74.85516540435827,69.70812406592053,002068,黑猫股份,bottom_area,2024-07-04,6.75,2024-07-04,6.73,0.29717682020801744,3.566121842496275,31.326530612244895,False,-2.3155,1.0698,3,4,3,75.0,19.51982374190758,32.77777777777777,7.702823179791983,0.29717682020801744,历史3/4次成功; 当前距低点0.30%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
85,74.8317242265325,69.65997385448135,688017,绿的谐波,bottom_area,2024-07-04,75.87,2024-07-04,75.66,0.27755749405235,4.229447528416604,32.94336612603031,False,-0.7846,1.6485,3,4,3,75.0,19.02045667161674,22.08643815201191,7.722442505947651,0.27755749405235,历史3/4次成功; 当前距低点0.28%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
86,74.8150237765949,69.88058070815087,001324,长青科技,bottom_area,2024-07-04,15.51,2024-07-04,15.44,0.4533678756476703,5.181347150259061,28.152629129827822,False,-3.8438,1.3852,2,2,2,100.0,11.743330454986909,13.057213057213065,7.54663212435233,0.4533678756476703,历史2/2次成功; 当前距低点0.45%; 最新日涨幅-3.84%; 状态bottom_area; 底部未确认
87,74.77984953936173,70.30113493759337,300693,盛弘股份,bottom_area,2024-07-04,19.15,2024-07-04,19.0,0.7894736842105189,4.684210526315793,31.99713672154617,False,-2.9889,3.5377,4,5,4,80.0,17.909327621469668,36.12334801762114,7.210526315789481,0.7894736842105189,历史4/5次成功; 当前距低点0.79%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
88,74.72595523654711,69.7457619841268,002172,澳洋健康,bottom_area,2024-07-04,2.42,2024-06-24,2.41,0.41493775933609073,6.224066390041489,27.627627627627625,False,-4.3478,1.0645,4,5,4,80.0,20.54741976028543,29.824561403508774,7.585062240663909,0.41493775933609073,历史4/5次成功; 当前距低点0.41%; 最新日涨幅-4.35%; 状态bottom_area; 底部未确认
89,74.18645087063224,68.95770599834432,000568,泸州老窖,bottom_area,2024-07-04,139.51,2024-07-01,139.23,0.20110608345902548,5.257487610428803,29.48594580906559,False,-2.1738,0.5508,1,1,1,100.0,10.141010046402663,10.141010046402663,7.798893916540975,0.20110608345902548,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
90,74.16287407708728,69.25547444274585,603324,盛剑科技,bottom_area,2024-07-04,20.48,2024-07-04,20.39,0.44139283962726755,5.296714075527211,31.987991994663105,False,-5.6656,1.4915,1,1,1,100.0,24.90241998438719,24.90241998438719,7.558607160372732,0.44139283962726755,历史1/1次成功; 当前距低点0.44%; 最新日涨幅-5.67%; 状态bottom_area; 底部未确认
91,73.73352651158697,68.52428258070671,300450,先导智能,bottom_area,2024-07-04,15.68,2024-07-04,15.65,0.1916932907348202,3.96166134185303,31.83797909407666,False,-3.1501,1.2415,1,1,1,100.0,17.91044776119403,17.91044776119403,7.80830670926518,0.1916932907348202,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
92,73.69305790758335,73.35287068123556,000401,金隅冀东,confirmed_rebound,2024-07-04,4.14,2024-06-24,3.99,3.759398496240588,9.273182957393486,27.848101265822784,True,-4.1667,0.6725,3,3,3,100.0,15.453221788516682,20.053120849933585,4.240601503759412,3.759398496240588,历史3/3次成功; 当前距低点3.76%; 最新日涨幅-4.17%; 状态confirmed_rebound; 底部已确认
93,73.51716223459083,69.12807792207794,002572,索菲亚,bottom_area,2024-07-04,15.12,2024-07-04,15.0,0.7999999999999948,2.7999999999999994,30.36211699164345,False,-1.3699,1.4863,1,1,1,100.0,18.398268398268392,18.398268398268392,7.200000000000005,0.7999999999999948,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
94,73.40240669157981,68.93068515293146,002557,洽洽食品,bottom_area,2024-07-04,27.5,2024-07-04,27.3,0.73260073260073,3.9926739926739923,28.998699609882966,False,-2.8612,1.0711,1,1,1,100.0,16.510832383124292,16.510832383124292,7.26739926739927,0.73260073260073,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
95,73.35712309006735,68.95095379426643,600976,健民集团,bottom_area,2024-07-04,47.81,2024-07-04,47.44,0.7799325463743773,3.9207419898819555,28.982035928143713,False,-2.149,1.0861,1,1,1,100.0,17.200000000000006,17.200000000000006,7.220067453625623,0.7799325463743773,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
96,73.23365793234339,68.76341637756408,603187,海容冷链,bottom_area,2024-07-04,11.1,2024-07-04,11.02,0.7259528130671513,3.1760435571687813,28.48799480856587,False,-1.7699,0.9699,1,1,1,100.0,15.530047265361235,15.530047265361235,7.274047186932848,0.7259528130671513,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
97,73.12615290868506,68.3631363762541,002335,科华数据,bottom_area,2024-07-04,20.14,2024-07-04,20.04,0.49900199600799117,4.491017964071867,27.074235807860266,False,-2.9865,1.3337,1,1,1,100.0,10.596026490066222,10.596026490066222,7.500998003992009,0.49900199600799117,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
98,72.59579691637948,68.09855036855038,002438,江苏神通,bottom_area,2024-07-04,10.43,2024-07-04,10.36,0.6756756756756785,3.3783783783783923,27.70411723656665,False,-0.572,1.173,1,1,1,100.0,11.33919843597263,11.33919843597263,7.324324324324322,0.6756756756756785,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
99,72.46526713400993,67.85077051340355,000921,海信家电,bottom_area,2024-07-04,29.49,2024-07-04,29.32,0.5798090040927631,3.240109140518415,30.356294536817103,False,-0.7405,1.4841,1,1,1,100.0,8.831908831908846,8.831908831908846,7.420190995907237,0.5798090040927631,历史1/1次成功; 当前距低点0.58%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
100,72.01576513012974,67.95184873949582,002035,华帝股份,bottom_area,2024-07-04,6.18,2024-07-04,6.12,0.9803921568627386,3.921568627450984,30.612244897959183,False,-1.4354,1.675,1,1,1,100.0,14.285714285714274,14.285714285714274,7.019607843137261,0.9803921568627386,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
101,71.91373924864841,67.47137608018323,300741,华宝股份,bottom_area,2024-07-04,14.69,2024-07-04,14.59,0.685400959561341,4.455106237148734,29.448742746615086,False,-2.7796,0.1972,1,1,1,100.0,8.0865068171133,8.0865068171133,7.314599040438659,0.685400959561341,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
102,71.84718210804348,67.69360470252265,605089,味知香,bottom_area,2024-07-04,21.2,2024-07-01,21.01,0.9043312708234065,5.568776772965245,28.170940170940167,False,-3.1521,0.3109,1,1,1,100.0,22.180000000000007,22.180000000000007,7.095668729176594,0.9043312708234065,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
103,71.83766657930244,66.84533365362141,300622,博士眼镜,bottom_area,2024-07-04,11.74,2024-07-04,11.71,0.2561912894961516,5.209222886421856,28.159509202453986,False,-4.8622,1.5893,1,1,1,100.0,9.674461256304461,9.674461256304461,7.743808710503848,0.2561912894961516,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
104,71.73982031494731,69.84569964656588,600984,建设机械,confirmed_rebound,2024-07-04,2.36,2024-06-25,2.3,2.6086956521739157,11.304347826086968,28.57142857142858,True,-3.6735,0.7115,3,4,3,75.0,19.992073836141934,20.705882352941174,5.391304347826084,2.6086956521739157,历史3/4次成功; 当前距低点2.61%; 最新日涨幅-3.67%; 状态confirmed_rebound; 底部已确认
105,71.68287386996286,71.55052607606494,605268,王力安防,confirmed_rebound,2024-07-04,6.92,2024-06-24,6.66,3.9039039039039007,9.609609609609604,27.053669222343924,True,-2.2599,0.306,2,2,2,100.0,13.98616654282708,19.692532942898985,4.096096096096099,3.9039039039039007,历史2/2次成功; 当前距低点3.90%; 最新日涨幅-2.26%; 状态confirmed_rebound; 底部已确认
106,71.65317646464334,67.02856044257369,688161,威高骨科,bottom_area,2024-07-04,18.9,2024-07-04,18.8,0.5319148936170099,6.2234042553191395,31.486880466472307,False,-4.6899,0.2791,3,4,3,75.0,18.20605591408855,33.591836734693864,7.468085106382991,0.5319148936170099,历史3/4次成功; 当前距低点0.53%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
107,71.5484960884396,70.80961316842131,603336,宏辉果蔬,confirmed_rebound,2024-07-04,2.99,2024-06-24,2.89,3.4602076124567507,10.380622837370236,30.361445783132535,True,-4.7771,1.1584,2,2,2,100.0,14.778959810874708,15.780141843971643,4.539792387543249,3.4602076124567507,历史2/2次成功; 当前距低点3.46%; 最新日涨幅-4.78%; 状态confirmed_rebound; 底部已确认
108,71.29750468716117,71.88230992041198,000797,中国武夷,confirmed_rebound,2024-07-04,2.36,2024-06-24,2.26,4.424778761061951,11.061946902654867,28.25396825396826,True,-4.4534,1.5172,3,3,3,100.0,15.703255352866844,21.169916434540383,3.5752212389380493,4.424778761061951,历史3/3次成功; 当前距低点4.42%; 最新日涨幅-4.45%; 状态confirmed_rebound; 底部已确认
109,71.29681340158461,67.15705725830294,603057,紫燕食品,bottom_area,2024-07-04,14.73,2024-07-04,14.6,0.8904109589041149,5.273972602739723,28.431372549019606,False,-3.9765,2.1984,1,1,1,100.0,19.124700239808163,19.124700239808163,7.109589041095885,0.8904109589041149,历史1/1次成功; 当前距低点0.89%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
110,70.5836651172864,69.648863592687,002136,安纳达,bottom_area,2024-07-04,9.06,2024-06-24,8.77,3.306727480045621,7.525655644241736,27.818930041152267,True,-3.3084,0.6498,1,1,1,100.0,13.108614232209742,13.108614232209742,4.693272519954379,3.306727480045621,历史1/1次成功; 当前距低点3.31%; 最新日涨幅-3.31%; 状态bottom_area; 底部已确认
111,70.08431441131306,70.14056749802828,000524,岭南控股,confirmed_rebound,2024-07-04,7.98,2024-06-24,7.67,4.041720990873539,9.778357235984354,28.116213683223997,True,-4.5455,1.0251,2,2,2,100.0,18.31016858720398,21.550094517958406,3.9582790091264606,4.041720990873539,历史2/2次成功; 当前距低点4.04%; 最新日涨幅-4.55%; 状态confirmed_rebound; 底部已确认
112,69.78729500458756,68.18168048298409,688141,杰华特,confirmed_rebound,2024-07-04,14.37,2024-07-03,13.98,2.7896995708154417,8.01144492131616,29.64267740312028,False,-2.6423,1.6024,1,1,1,100.0,8.076319916361745,8.076319916361745,5.210300429184558,2.7896995708154417,历史1/1次成功; 当前距低点2.79%; 最新日涨幅-2.64%; 状态confirmed_rebound; 底部未确认
113,69.61668953360197,70.49394754752676,600162,香江控股,confirmed_rebound,2024-07-04,1.35,2024-06-24,1.29,4.651162790697678,10.852713178294564,32.81249999999999,True,-4.2553,0.7166,2,2,2,100.0,27.68063822751323,28.90624999999999,3.3488372093023218,4.651162790697678,历史2/2次成功; 当前距低点4.65%; 最新日涨幅-4.26%; 状态confirmed_rebound; 底部已确认
114,69.56331408870894,68.9587442758793,002208,合肥城建,confirmed_rebound,2024-07-04,4.38,2024-06-25,4.23,3.5460992907801288,10.165484633569733,28.42639593908629,True,-4.7826,0.9359,1,1,1,100.0,22.54758418740848,22.54758418740848,4.453900709219871,3.5460992907801288,历史1/1次成功; 当前距低点3.55%; 最新日涨幅-4.78%; 状态confirmed_rebound; 底部已确认
115,67.96106914114591,67.31072398190048,000897,津滨发展,confirmed_rebound,2024-07-04,2.07,2024-06-25,2.0,3.499999999999992,8.499999999999996,29.824561403508774,True,-3.271,1.881,1,1,1,100.0,13.122171945701359,13.122171945701359,4.500000000000008,3.499999999999992,历史1/1次成功; 当前距低点3.50%; 最新日涨幅-3.27%; 状态confirmed_rebound; 底部已确认
116,67.25982536714533,62.5571530712983,300689,澄天伟业,bottom_area,2024-07-04,12.93,2024-07-04,12.9,0.23255813953487878,4.26356589147286,32.38993710691823,False,-2.4151,3.6767,2,3,2,66.66666666666666,15.003865391242782,18.720602069614284,7.767441860465121,0.23255813953487878,历史2/3次成功; 当前距低点0.23%; 最新日涨幅-2.42%; 状态bottom_area; 底部未确认
117,67.15392270837978,62.61176458908555,002218,拓日新能,bottom_area,2024-07-04,2.79,2024-06-25,2.78,0.3597122302158357,6.474820143884898,32.850241545893724,False,-3.4602,1.1757,2,3,2,66.66666666666666,27.07119251242463,39.04109589041095,7.640287769784164,0.3597122302158357,历史2/3次成功; 当前距低点0.36%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
118,65.45383960998565,61.28570519337566,000002,万科A,bottom_area,2024-07-04,6.94,2024-07-01,6.9,0.5797101449275368,6.521739130434772,30.44354838709677,False,-3.0726,1.5122,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,7.420289855072464,0.5797101449275368,历史2/3次成功; 当前距低点0.58%; 最新日涨幅-3.07%; 状态bottom_area; 底部未确认
119,65.28779571837546,61.01299957014847,300558,贝达药业,bottom_area,2024-07-04,31.4,2024-07-04,31.25,0.47999999999999543,4.575999999999999,30.120751341681572,False,-3.4143,1.1169,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,7.520000000000005,0.47999999999999543,历史2/3次成功; 当前距低点0.48%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
120,65.06499068992309,60.86653591861061,002705,新宝股份,bottom_area,2024-07-04,13.21,2024-07-04,13.14,0.5327245053272472,3.3485540334855366,27.202216066481995,False,-0.6767,0.572,2,3,2,66.66666666666666,9.593984538118622,10.808080808080812,7.467275494672752,0.5327245053272472,历史2/3次成功; 当前距低点0.53%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
121,63.6985590415615,60.03189367113482,688262,国芯科技,bottom_area,2024-07-04,15.39,2024-07-04,15.25,0.9180327868852496,5.508196721311474,30.460556315549475,False,-3.2684,2.2024,2,3,2,66.66666666666666,20.044848164336123,27.063197026022312,7.081967213114751,0.9180327868852496,历史2/3次成功; 当前距低点0.92%; 最新日涨幅-3.27%; 状态bottom_area; 底部未确认
122,62.821377677901744,58.32427944382014,688060,云涌科技,confirmed_rebound,2024-07-04,28.74,2024-07-04,28.7,0.1393728222996486,8.536585365853657,30.508474576271183,False,-6.8697,1.557,2,3,2,66.66666666666666,11.534316193530483,14.937434827945786,7.860627177700352,0.1393728222996486,历史2/3次成功; 当前距低点0.14%; 最新日涨幅-6.87%; 状态confirmed_rebound; 底部未确认
123,62.45366424813511,60.709164931006555,301388,欣灵电气,confirmed_rebound,2024-07-04,24.75,2024-07-04,24.14,2.526926263463129,10.604805302402646,32.0,False,-8.9739,45.6218,2,3,2,66.66666666666666,13.78435561847213,15.745856353591147,5.473073736536871,2.526926263463129,历史2/3次成功; 当前距低点2.53%; 最新日涨幅-8.97%; 状态confirmed_rebound; 底部未确认
124,58.20828094107877,54.13596367368516,601966,玲珑轮胎,bottom_area,2024-07-04,17.42,2024-07-04,17.38,0.2301495972382204,3.337169159953981,29.777777777777782,False,-1.8038,0.746,1,2,1,50.0,22.476907287033857,22.476907287033857,7.769850402761779,0.2301495972382204,历史1/2次成功; 当前距低点0.23%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
125,54.46601109434507,50.863026651375385,000779,甘咨询,bottom_area,2024-07-04,6.81,2024-07-04,6.78,0.4424778761061852,5.162241887905599,29.886246122026883,False,-3.9492,1.1628,1,2,1,50.0,17.69825918762089,17.69825918762089,7.557522123893815,0.4424778761061852,历史1/2次成功; 当前距低点0.44%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
