rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.87477239747761,90.50143210816988,002685,华东重机,bottom_area,2024-08-26,2.84,2024-08-23,2.8,1.42857142857143,2.142857142857145,28.934010152284266,False,0.7092,2.1371,3,3,3,100.0,45.36868260920823,109.52380952380952,8.57142857142857,1.42857142857143,历史3/3次成功; 当前距低点1.43%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
19,82.15124061198118,77.85273644342253,000539,粤电力A,bottom_area,2024-08-26,4.22,2024-08-26,4.13,2.1791767554479384,2.1791767554479384,31.395348837209298,False,1.4423,0.4971,1,1,1,100.0,19.89924433249369,19.89924433249369,7.820823244552062,2.1791767554479384,历史1/1次成功; 当前距低点2.18%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
20,81.50300989703646,76.73152581977428,688065,凯赛生物,bottom_area,2024-08-26,34.43,2024-08-23,33.81,1.8337769890564843,4.702750665483574,30.245512688260774,False,-0.5201,0.1924,2,2,2,100.0,15.443749219478864,18.007614213197968,8.166223010943515,1.8337769890564843,历史2/2次成功; 当前距低点1.83%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
21,81.17073002058598,78.53048108747267,002682,龙洲股份,bottom_area,2024-08-26,3.48,2024-08-26,3.37,3.26409495548961,4.154302670623135,29.93762993762993,False,0.2882,2.3246,2,2,2,100.0,20.175363365532185,26.929674099485425,6.73590504451039,3.26409495548961,历史2/2次成功; 当前距低点3.26%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
22,80.8101369609035,75.35669213532104,000600,建投能源,bottom_area,2024-08-26,4.56,2024-08-26,4.5,1.3333333333333246,4.22222222222223,31.08728943338438,False,-3.1847,2.9046,2,2,2,100.0,12.132753415704464,13.438735177865627,8.666666666666675,1.3333333333333246,历史2/2次成功; 当前距低点1.33%; 最新日涨幅-3.18%; 状态bottom_area; 底部未确认
23,80.37727755348502,77.57850401516997,301509,金凯生科,bottom_area,2024-08-26,26.61,2024-08-23,25.8,3.139534883720925,3.139534883720925,28.03347280334728,False,1.876,2.3933,2,2,2,100.0,13.530341666955287,15.05054819877544,6.860465116279076,3.139534883720925,历史2/2次成功; 当前距低点3.14%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
24,80.19604867089697,76.8914444568794,603079,圣达生物,bottom_area,2024-08-26,10.68,2024-08-26,10.39,2.7911453320500397,2.887391722810384,28.83561643835616,False,1.1364,1.5537,1,1,1,100.0,22.232558139534888,22.232558139534888,7.208854667949962,2.7911453320500397,历史1/1次成功; 当前距低点2.79%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
25,79.56528879119945,73.48587767719454,688239,航宇科技,bottom_area,2024-08-26,26.75,2024-08-26,26.53,0.8292499057670518,4.2593290614398756,29.25333333333333,False,-2.621,1.7886,2,2,2,100.0,25.519179905072154,33.80660015349194,9.170750094232949,0.8292499057670518,历史2/2次成功; 当前距低点0.83%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
26,79.41344912502446,74.42174660859435,000708,中信特钢,bottom_area,2024-08-26,11.48,2024-08-23,11.3,1.5929203539822985,3.0088495575221224,30.67484662576687,False,-0.4337,0.1101,1,1,1,100.0,16.739811912225715,16.739811912225715,8.407079646017703,1.5929203539822985,历史1/1次成功; 当前距低点1.59%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
27,79.35668738517586,77.72252154751025,688091,上海谊众,bottom_area,2024-08-26,23.4,2024-08-26,22.52,3.9076376554174024,4.706927175843689,27.35483870967742,False,0.9927,1.8044,2,2,2,100.0,23.720082805709236,32.96853625171,6.0923623445825985,3.9076376554174024,历史2/2次成功; 当前距低点3.91%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
28,79.26354609134171,75.48434317668345,688261,东微半导,bottom_area,2024-08-26,30.28,2024-08-23,29.56,2.4357239512855293,3.82273342354534,29.9526066350711,False,0.8997,1.1549,1,1,1,100.0,10.31071927749703,10.31071927749703,7.564276048714472,2.4357239512855293,历史1/1次成功; 当前距低点2.44%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
29,78.77220204922031,76.6022409572571,301510,固高科技,bottom_area,2024-08-26,20.51,2024-08-21,19.81,3.5335689045936545,3.9878849066128352,28.91998564764981,False,1.7361,0.8947,2,2,2,100.0,13.11170999855176,16.010654039656714,6.466431095406347,3.5335689045936545,历史2/2次成功; 当前距低点3.53%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
30,78.00452322130687,75.29217010187159,603367,辰欣药业,bottom_area,2024-08-26,13.13,2024-07-30,12.73,3.142183817753341,9.112333071484683,27.048710601719193,True,-0.0761,0.4584,1,1,1,100.0,31.216931216931226,31.216931216931226,6.857816182246659,3.142183817753341,历史1/1次成功; 当前距低点3.14%; 最新日涨幅-0.08%; 状态bottom_area; 底部已确认
31,77.97947366063025,75.33178305047387,002230,科大讯飞,bottom_area,2024-08-26,34.0,2024-08-23,32.95,3.1866464339908864,4.188163884673734,27.454865697930426,False,0.2063,0.6629,1,1,1,100.0,18.69535978480161,18.69535978480161,6.8133535660091145,3.1866464339908864,历史1/1次成功; 当前距低点3.19%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
32,77.65068897135522,73.0778940188863,002651,利君股份,bottom_area,2024-08-26,5.05,2024-08-26,4.96,1.8145161290322551,2.6209677419354818,31.68044077134986,False,0.1984,0.9936,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,8.185483870967746,1.8145161290322551,历史2/3次成功; 当前距低点1.81%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
33,77.48948563267213,72.86855300320087,002311,海大集团,bottom_area,2024-08-26,37.31,2024-08-26,36.66,1.7730496453900866,2.782324058919812,32.78327832783279,False,-0.5597,0.3878,1,1,1,100.0,10.59734513274336,10.59734513274336,8.226950354609913,1.7730496453900866,历史1/1次成功; 当前距低点1.77%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
34,76.62128365042594,72.76426857491639,000037,深南电A,bottom_area,2024-08-26,7.15,2024-08-23,6.99,2.2889842632331923,3.0042918454935617,27.7892561983471,False,0.8463,0.8901,5,8,5,62.5,25.1379177155272,45.16765285996055,7.711015736766807,2.2889842632331923,历史5/8次成功; 当前距低点2.29%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
35,76.4643929667211,75.71629780873066,002715,登云股份,bottom_area,2024-08-26,10.02,2024-08-23,9.59,4.483837330552657,4.796663190823783,31.45103645461044,False,2.454,1.0979,1,1,1,100.0,36.66369313113291,36.66369313113291,5.516162669447344,4.483837330552657,历史1/1次成功; 当前距低点4.48%; 最新日涨幅2.45%; 状态bottom_area; 底部未确认
36,75.98419432716125,70.03151550890436,600011,华能国际,bottom_area,2024-08-26,7.0,2024-08-26,6.95,0.7194244604316521,2.8776978417266212,29.7979797979798,False,-1.6854,0.5268,1,1,1,100.0,22.267759562841515,22.267759562841515,9.28057553956835,0.7194244604316521,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
37,74.73550422165751,68.60687801028173,301596,瑞迪智驱,bottom_area,2024-08-26,61.01,2024-08-26,60.7,0.5107084019769278,1.9110378912685282,28.58823529411764,False,-0.2942,6.4269,1,1,1,100.0,12.04996326230713,12.04996326230713,9.489291598023073,0.5107084019769278,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
38,74.34884904824155,70.35821024771181,688202,美迪西,bottom_area,2024-08-26,24.26,2024-08-26,23.76,2.1043771043771042,4.419191919191907,28.904847396768403,False,0.6639,1.5968,3,5,3,60.0,15.355860460707573,23.795418261555337,7.895622895622896,2.1043771043771042,历史3/5次成功; 当前距低点2.10%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
39,74.0712642374832,72.30403170087378,002674,兴业科技,bottom_area,2024-08-26,8.06,2024-08-21,7.77,3.7323037323037447,6.30630630630631,31.72231985940247,False,-0.861,0.7157,1,1,1,100.0,31.578947368421055,31.578947368421055,6.267696267696256,3.7323037323037447,历史1/1次成功; 当前距低点3.73%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
40,73.27943200051936,71.90524291372375,002140,东华科技,bottom_area,2024-08-26,6.75,2024-08-23,6.49,4.006163328197223,4.314329738058541,27.888888888888886,False,2.8963,0.4854,1,1,1,100.0,10.318791946308728,10.318791946308728,5.993836671802778,4.006163328197223,历史1/1次成功; 当前距低点4.01%; 最新日涨幅2.90%; 状态bottom_area; 底部未确认
41,72.5458924674361,69.10707167590766,002196,方正电机,bottom_area,2024-08-26,4.18,2024-08-23,4.08,2.450980392156854,3.4313725490195996,30.37542662116041,False,2.451,2.569,2,3,2,66.66666666666666,15.100216684723728,18.661971830985923,7.549019607843147,2.450980392156854,历史2/3次成功; 当前距低点2.45%; 最新日涨幅2.45%; 状态bottom_area; 底部未确认
42,72.26803051114513,69.15700076132791,002732,燕塘乳业,bottom_area,2024-08-26,13.36,2024-08-23,13.01,2.690238278247499,3.458877786318225,29.599567099567103,False,0.9826,0.274,2,3,2,66.66666666666666,18.30149123153517,25.344352617079892,7.309761721752501,2.690238278247499,历史2/3次成功; 当前距低点2.69%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
43,72.22945226527585,71.40721876191492,605296,神农集团,bottom_area,2024-08-26,27.53,2024-08-22,26.37,4.3989381873340925,5.498672734167612,28.49783080260304,False,1.437,4.1861,1,1,1,100.0,12.455902306648564,12.455902306648564,5.601061812665908,4.3989381873340925,历史1/1次成功; 当前距低点4.40%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
44,68.83475414961951,67.95319913382927,300639,凯普生物,bottom_area,2024-08-26,5.55,2024-08-26,5.32,4.323308270676683,6.203007518796993,32.65822784810127,False,-1.7699,5.6378,3,4,3,75.0,19.59861285468876,33.27433628318583,5.676691729323318,4.323308270676683,历史3/4次成功; 当前距低点4.32%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
45,67.3748260905426,66.19151410651551,300478,杭州高新,bottom_area,2024-08-26,7.16,2024-08-26,6.88,4.069767441860469,9.447674418604656,27.57894736842105,False,-4.2781,6.773,1,1,1,100.0,13.067655236329937,13.067655236329937,5.930232558139532,4.069767441860469,历史1/1次成功; 当前距低点4.07%; 最新日涨幅-4.28%; 状态bottom_area; 底部未确认
46,65.48049805654058,62.449843868790445,000591,太阳能,bottom_area,2024-08-26,4.08,2024-08-23,3.98,2.5125628140703538,2.5125628140703538,28.158844765342963,False,2.0,0.5276,1,2,1,50.0,32.84132841328414,32.84132841328414,7.487437185929647,2.5125628140703538,历史1/2次成功; 当前距低点2.51%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
47,60.33659801358168,56.41366353454744,301538,骏鼎达,bottom_area,2024-08-26,68.94,2024-08-26,67.94,1.4718869590815424,2.8407418310273873,29.118414188836724,False,-0.2748,6.3437,1,2,1,50.0,10.10519247985676,10.10519247985676,8.52811304091846,1.4718869590815424,历史1/2次成功; 当前距低点1.47%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
48,59.63960273488023,56.189377783275596,000625,长安汽车,bottom_area,2024-08-26,11.97,2024-08-23,11.75,1.8723404255319203,2.7234042553191515,27.154370737755727,False,-0.1668,0.9617,1,2,1,50.0,13.808139534883724,13.808139534883724,8.12765957446808,1.8723404255319203,历史1/2次成功; 当前距低点1.87%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
49,57.35655812617652,55.333243959148824,603282,亚光股份,bottom_area,2024-08-26,12.58,2024-08-26,12.2,3.1147540983606623,3.1147540983606623,27.164179104477615,False,-5.1997,4.3242,1,2,1,50.0,34.64991023339317,34.64991023339317,6.885245901639338,3.1147540983606623,历史1/2次成功; 当前距低点3.11%; 最新日涨幅-5.20%; 状态bottom_area; 底部未确认
50,54.2131163548782,53.75707147196669,300690,双一科技,bottom_area,2024-08-26,17.21,2024-08-23,16.46,4.556500607533414,5.953827460510331,30.89840470193115,False,3.8624,7.7748,1,2,1,50.0,11.160714285714286,11.160714285714286,5.443499392466587,4.556500607533414,历史1/2次成功; 当前距低点4.56%; 最新日涨幅3.86%; 状态bottom_area; 底部未确认
51,52.528494090317785,51.250580743105225,300642,透景生命,bottom_area,2024-08-26,11.47,2024-08-26,11.06,3.7070524412296573,5.967450271247741,32.96969696969697,False,-4.655,5.9249,1,2,1,50.0,19.960539296284104,19.960539296284104,6.292947558770343,3.7070524412296573,历史1/2次成功; 当前距低点3.71%; 最新日涨幅-4.66%; 状态bottom_area; 底部未确认
