rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,103.23313494370723,91.62261265016353,002779,中坚科技,bottom_area,2025-06-04,97.9,2025-06-04,96.84,1.0945890128046285,1.5386204047914032,28.94563064054589,False,0.772,2.774,4,4,4,100.0,30.635890319129533,38.253119429590015,13.90541098719537,1.0945890128046285,历史4/4次成功; 当前距低点1.09%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
12,84.4687262712409,74.56116729505997,605377,华旺科技,bottom_area,2025-06-04,8.79,2025-06-04,8.72,0.8027522935779645,1.490825688073383,27.81456953642384,False,0.1139,0.6505,1,1,1,100.0,25.16904583020285,25.16904583020285,14.197247706422033,0.8027522935779645,历史1/1次成功; 当前距低点0.80%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
13,83.69230850710686,73.85231225986728,000096,广聚能源,bottom_area,2025-06-04,14.11,2025-06-04,14.0,0.7857142857142816,1.571428571428576,27.083333333333332,False,0.0,2.5414,1,1,1,100.0,21.149144254278735,21.149144254278735,14.214285714285719,0.7857142857142816,历史1/1次成功; 当前距低点0.79%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
14,82.3628531266011,71.66854246713852,688305,科德数控,bottom_area,2025-06-04,55.06,2025-06-04,55.04,0.03633720930233126,1.7441860465116297,31.86432285219114,False,-0.757,0.888,1,1,1,100.0,22.69565217391304,22.69565217391304,14.963662790697668,0.03633720930233126,历史1/1次成功; 当前距低点0.04%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
15,81.51253774556059,74.75211419216708,688543,国科军工,bottom_area,2025-06-04,44.76,2025-06-04,43.52,2.8492647058823413,3.2858455882352935,31.604589030331603,False,-1.1921,6.3439,1,1,1,100.0,33.916331836445266,33.916331836445266,12.150735294117657,2.8492647058823413,历史1/1次成功; 当前距低点2.85%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
16,71.40741757310923,63.76510542040119,300819,聚杰微纤,bottom_area,2025-06-04,22.82,2025-06-03,22.5,1.4222222222222236,3.1999999999999953,27.419354838709676,False,1.0181,2.2643,1,2,1,50.0,26.54716175842936,26.54716175842936,13.577777777777774,1.4222222222222236,历史1/2次成功; 当前距低点1.42%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
17,70.13852355385745,64.80605668490284,603192,汇得科技,bottom_area,2025-06-04,21.59,2025-06-03,20.91,3.2520325203252023,4.638928742228593,30.276758919639875,False,0.8407,5.8602,2,4,2,50.0,21.240273286259704,25.562817719680464,11.747967479674799,3.2520325203252023,历史2/4次成功; 当前距低点3.25%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
18,69.68555663364637,64.23863270777481,301518,长华化学,bottom_area,2025-06-04,23.08,2025-06-03,22.38,3.127792672028594,3.3958891867739123,27.005870841487283,False,0.6542,10.344,1,2,1,50.0,55.817490494296564,55.817490494296564,11.872207327971406,3.127792672028594,历史1/2次成功; 当前距低点3.13%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
19,69.35960759443338,63.55794246789929,002042,华孚时尚,bottom_area,2025-06-04,4.76,2025-06-03,4.63,2.8077753779697603,3.887688984881203,28.549382716049386,False,1.9272,1.6772,1,2,1,50.0,42.41758241758243,42.41758241758243,12.19222462203024,2.8077753779697603,历史1/2次成功; 当前距低点2.81%; 最新日涨幅1.93%; 状态bottom_area; 底部未确认
20,68.03625839026138,62.7907555502448,688135,利扬芯片,bottom_area,2025-06-04,19.41,2025-05-30,18.81,3.189792663476882,4.199893673577899,27.290297642056444,False,1.4107,2.7251,2,5,2,40.0,31.309047435333802,40.41850220264317,11.810207336523119,3.189792663476882,历史2/5次成功; 当前距低点3.19%; 最新日涨幅1.41%; 状态bottom_area; 底部未确认
21,67.95809381437054,61.482191772236185,002136,安纳达,bottom_area,2025-06-04,11.07,2025-06-03,10.84,2.121771217712181,2.583025830258297,27.491638795986617,False,1.0036,8.0917,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,12.878228782287819,2.121771217712181,历史1/3次成功; 当前距低点2.12%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
22,66.92034847837442,59.53921568627452,301316,慧博云通,bottom_area,2025-06-04,41.3,2025-06-03,40.8,1.2254901960784315,5.147058823529416,32.147014801263936,False,-0.8641,12.1177,1,3,1,33.33333333333333,43.333333333333336,43.333333333333336,13.774509803921568,1.2254901960784315,历史1/3次成功; 当前距低点1.23%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
23,64.77665331136086,59.82672131147542,301618,长联科技,bottom_area,2025-06-04,62.97,2025-05-30,61.0,3.22950819672131,8.163934426229515,32.177006893484545,False,-2.5081,10.3804,1,2,1,50.0,50.278688524590166,50.278688524590166,11.77049180327869,3.22950819672131,历史1/2次成功; 当前距低点3.23%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
24,62.68286934986877,57.8725144227787,002811,郑中设计,bottom_area,2025-06-04,10.93,2025-06-03,10.59,3.210576015108592,3.4938621340887726,28.203389830508474,False,1.7691,8.116,1,2,1,50.0,16.78832116788322,16.78832116788322,11.789423984891407,3.210576015108592,历史1/2次成功; 当前距低点3.21%; 最新日涨幅1.77%; 状态bottom_area; 底部未确认
25,58.29306742145185,55.509984847798556,001299,美能能源,bottom_area,2025-06-04,10.98,2025-04-29,10.47,4.871060171919769,7.163323782234957,31.11842105263157,True,0.3656,3.0269,1,2,1,50.0,15.247322794492616,15.247322794492616,10.128939828080231,4.871060171919769,历史1/2次成功; 当前距低点4.87%; 最新日涨幅0.37%; 状态bottom_area; 底部已确认
