rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.93223346726012,82.61633079524945,002245,蔚蓝锂芯,bottom_area,2023-05-25,10.7,2023-05-25,10.58,1.1342155009451722,3.0245746691871482,30.303030303030305,False,-1.1091,1.4735,3,3,3,100.0,21.840549125830286,25.653923541247494,8.865784499054827,1.1342155009451722,历史3/3次成功; 当前距低点1.13%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
12,81.25553284409453,75.22346272029714,002570,贝因美,bottom_area,2023-05-25,4.24,2023-05-25,4.2,0.9523809523809532,2.3809523809523725,27.209705372616977,False,-1.3953,1.1843,3,3,3,100.0,19.703716622181236,35.05154639175259,9.047619047619047,0.9523809523809532,历史3/3次成功; 当前距低点0.95%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
13,80.5318183640534,78.77840396732441,001332,锡装股份,bottom_area,2023-05-25,44.03,2023-05-24,42.4,3.8443396226415154,3.9622641509433953,32.290003193867776,False,2.3002,2.8288,2,2,2,100.0,28.620958639500337,31.086142322097377,6.155660377358485,3.8443396226415154,历史2/2次成功; 当前距低点3.84%; 最新日涨幅2.30%; 状态bottom_area; 底部未确认
14,80.35663500805211,75.85720609229453,002567,唐人神,bottom_area,2023-05-25,6.71,2023-05-25,6.58,1.9756838905775058,4.559270516717322,29.323308270676694,False,-2.0438,2.3793,2,2,2,100.0,12.482609477479864,13.8187221396731,8.024316109422495,1.9756838905775058,历史2/2次成功; 当前距低点1.98%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
15,80.27324124741811,76.70306234551765,000518,四环生物,bottom_area,2023-05-25,2.75,2023-04-25,2.68,2.6119402985074567,9.328358208955223,27.956989247311824,True,-1.0791,0.527,2,2,2,100.0,15.635947452229296,17.834394904458602,7.388059701492544,2.6119402985074567,历史2/2次成功; 当前距低点2.61%; 最新日涨幅-1.08%; 状态bottom_area; 底部已确认
16,80.18953769118151,74.63725415070243,600386,北巴传媒,bottom_area,2023-05-25,4.1,2023-05-25,4.05,1.2345679012345634,2.962962962962966,28.822495606326896,False,-1.6787,3.3355,1,1,1,100.0,13.505747126436788,13.505747126436788,8.765432098765437,1.2345679012345634,历史1/1次成功; 当前距低点1.23%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
17,79.98429285034484,74.46370762953453,000572,海马汽车,bottom_area,2023-05-25,4.06,2023-05-25,4.01,1.246882793017452,2.743142144638412,31.918505942275043,False,-0.2457,0.726,1,1,1,100.0,12.723658051689855,12.723658051689855,8.753117206982548,1.246882793017452,历史1/1次成功; 当前距低点1.25%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
18,78.76413447478645,73.91972369848529,688289,圣湘生物,confirmed_rebound,2023-05-25,18.28,2023-04-26,17.98,1.668520578420471,12.45828698553948,27.058823529411757,False,-0.1093,0.7079,1,1,1,100.0,25.182530200451346,25.182530200451346,8.33147942157953,1.668520578420471,历史1/1次成功; 当前距低点1.67%; 最新日涨幅-0.11%; 状态confirmed_rebound; 底部未确认
19,78.09779125355543,73.77588066170719,001201,东瑞股份,bottom_area,2023-05-25,23.83,2023-05-19,23.36,2.0119863013698582,5.265410958904111,31.25367863449087,False,-2.0148,0.8176,1,1,1,100.0,18.4043517679057,18.4043517679057,7.988013698630142,2.0119863013698582,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
20,77.93516534249927,73.22826929658284,600037,歌华有线,bottom_area,2023-05-25,8.23,2023-05-25,8.09,1.7305315203955574,4.202719406674905,28.659611992945326,False,-1.555,1.6444,1,1,1,100.0,12.010113780025275,12.010113780025275,8.269468479604443,1.7305315203955574,历史1/1次成功; 当前距低点1.73%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
21,76.45103452641419,75.41432461552186,300762,上海瀚讯,bottom_area,2023-05-25,11.93,2023-05-10,11.44,4.283216783216785,6.206293706293714,27.50316856780735,False,0.2521,1.0006,1,1,1,100.0,32.580961727183514,32.580961727183514,5.716783216783215,4.283216783216785,历史1/1次成功; 当前距低点4.28%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
22,75.82641090517498,69.87986021940735,002041,登海种业,bottom_area,2023-05-25,15.5,2023-05-25,15.39,0.7147498375568514,2.534113060428842,27.405660377358487,False,-1.211,0.3809,1,1,1,100.0,21.395106715252467,21.395106715252467,9.28525016244315,0.7147498375568514,历史1/1次成功; 当前距低点0.71%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
23,75.72997008659885,74.42187233061703,600203,福日电子,bottom_area,2023-05-25,5.86,2023-05-15,5.63,4.085257548845479,8.348134991119,28.824273072060684,True,-0.5093,0.9563,2,2,2,100.0,21.43150291389641,24.045801526717554,5.914742451154522,4.085257548845479,历史2/2次成功; 当前距低点4.09%; 最新日涨幅-0.51%; 状态bottom_area; 底部已确认
24,74.50598893751,72.00186503366393,688327,云从科技,confirmed_rebound,2023-05-25,32.52,2023-05-25,31.51,3.2053316407489736,10.282450015867974,29.821826280623604,False,-4.2685,15.8281,3,3,3,100.0,10.591511691245048,11.461619348054677,6.794668359251027,3.2053316407489736,历史3/3次成功; 当前距低点3.21%; 最新日涨幅-4.27%; 状态confirmed_rebound; 底部未确认
25,73.70340689877958,70.3308602591953,601369,陕鼓动力,bottom_area,2023-05-25,9.28,2023-05-10,9.05,2.541436464088383,7.182320441988933,32.31114435302916,True,-0.1076,0.727,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,7.458563535911618,2.541436464088383,历史2/3次成功; 当前距低点2.54%; 最新日涨幅-0.11%; 状态bottom_area; 底部已确认
26,72.82494097795494,70.98330853976947,000970,中科三环,bottom_area,2023-05-25,11.91,2023-04-27,11.49,3.655352480417754,9.486510008703219,27.140139505389975,True,-0.2513,0.6515,1,1,1,100.0,14.341463414634154,14.341463414634154,6.344647519582248,3.655352480417754,历史1/1次成功; 当前距低点3.66%; 最新日涨幅-0.25%; 状态bottom_area; 底部已确认
27,72.61427820339291,67.67546229680615,600409,三友化工,bottom_area,2023-05-25,5.44,2023-05-25,5.37,1.3035381750465602,3.351955307262564,27.432432432432435,False,-1.8051,0.7994,2,3,2,66.66666666666666,15.81108961960026,18.95551257253386,8.69646182495344,1.3035381750465602,历史2/3次成功; 当前距低点1.30%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
28,72.09136119535164,71.31675968565723,600415,小商品城,bottom_area,2023-05-25,8.01,2023-05-24,7.67,4.432855280312905,4.823989569752272,29.503676470588243,False,2.0382,2.7541,1,1,1,100.0,12.38532110091743,12.38532110091743,5.567144719687095,4.432855280312905,历史1/1次成功; 当前距低点4.43%; 最新日涨幅2.04%; 状态bottom_area; 底部未确认
29,71.40290460252284,69.59542626569439,600160,巨化股份,bottom_area,2023-05-25,13.9,2023-05-19,13.41,3.6539895600298298,6.040268456375843,29.606299212598426,False,-0.7852,0.6429,1,1,1,100.0,16.05657237936772,16.05657237936772,6.34601043997017,3.6539895600298298,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
30,71.08882534018863,68.14721877438774,603322,超讯通信,confirmed_rebound,2023-05-25,29.19,2023-05-25,28.4,2.78169014084508,10.880281690140844,31.151515151515152,False,-7.3039,10.104,1,1,1,100.0,18.007915567282325,18.007915567282325,7.21830985915492,2.78169014084508,历史1/1次成功; 当前距低点2.78%; 最新日涨幅-7.30%; 状态confirmed_rebound; 底部未确认
31,70.84386948875091,68.96143355288649,300729,乐歌股份,bottom_area,2023-05-25,15.02,2023-05-25,14.5,3.586206896551721,6.827586206896553,30.78758949880668,False,-2.3407,3.0666,1,1,1,100.0,11.817125145292525,11.817125145292525,6.4137931034482785,3.586206896551721,历史1/1次成功; 当前距低点3.59%; 最新日涨幅-2.34%; 状态bottom_area; 底部未确认
32,70.6036916471551,68.48980866370734,603077,和邦生物,bottom_area,2023-05-25,2.43,2023-05-25,2.35,3.404255319148939,7.234042553191486,29.21686746987951,False,-3.9526,1.7092,1,1,1,100.0,17.26618705035971,17.26618705035971,6.5957446808510625,3.404255319148939,历史1/1次成功; 当前距低点3.40%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
33,70.3145220081233,69.52753209326698,688321,微芯生物,bottom_area,2023-05-25,22.97,2023-05-15,22.0,4.409090909090904,9.772727272727266,31.888544891640862,True,-0.6488,0.4224,1,1,1,100.0,15.754082612872244,15.754082612872244,5.590909090909096,4.409090909090904,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-0.65%; 状态bottom_area; 底部已确认
34,61.70237488462363,57.28318817869751,601636,旗滨集团,bottom_area,2023-05-25,8.27,2023-05-25,8.18,1.1002444987775044,1.9559902200489014,32.508250825082506,False,-0.9581,1.065,1,2,1,50.0,10.224438902743147,10.224438902743147,8.899755501222497,1.1002444987775044,历史1/2次成功; 当前距低点1.10%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
35,57.84013223542927,54.86537902214443,688298,东方生物,bottom_area,2023-05-25,53.21,2023-05-19,52.05,2.2286263208453483,6.570605187319889,32.99433573635429,False,-1.0231,0.6329,2,6,2,33.33333333333333,13.83501989429302,15.470039788586028,7.771373679154653,2.2286263208453483,历史2/6次成功; 当前距低点2.23%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
36,57.67402844460553,56.31699248120303,300386,飞天诚信,bottom_area,2023-05-25,10.79,2023-05-17,10.4,3.749999999999988,5.86538461538461,29.72972972972973,False,0.1857,1.5863,1,2,1,50.0,15.037593984962406,15.037593984962406,6.250000000000012,3.749999999999988,历史1/2次成功; 当前距低点3.75%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
