rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.88142327438766,86.20054507817643,603222,济民健康,bottom_area,2022-01-28,14.63,2022-01-28,14.15,3.3922261484098972,4.593639575971734,27.361396303901437,False,1.8802,3.9651,4,4,4,100.0,29.649573637370885,68.46504559270518,6.607773851590104,3.3922261484098972,历史4/4次成功; 当前距低点3.39%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
30,75.08084519530557,69.12349163953024,000848,承德露露,bottom_area,2022-01-28,9.12,2022-01-28,9.06,0.6622516556291249,2.5386313465783514,27.228915662650593,False,-0.5453,0.9855,1,1,1,100.0,16.685082872928174,16.685082872928174,9.337748344370876,0.6622516556291249,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
31,74.95034728778631,71.34547664514565,603171,税友股份,bottom_area,2022-01-28,32.26,2022-01-28,31.5,2.4126984126984063,7.936507936507936,28.555227942844187,False,-4.3014,9.6191,1,1,1,100.0,20.464672183322723,20.464672183322723,7.587301587301594,2.4126984126984063,历史1/1次成功; 当前距低点2.41%; 最新日涨幅-4.30%; 状态bottom_area; 底部未确认
32,74.50640035202946,73.45701443157834,002658,雪迪龙,bottom_area,2022-01-28,7.84,2022-01-28,7.52,4.255319148936175,5.1861702127659655,28.989612842304062,False,3.0223,3.7067,1,1,1,100.0,21.715817694369974,21.715817694369974,5.744680851063826,4.255319148936175,历史1/1次成功; 当前距低点4.26%; 最新日涨幅3.02%; 状态bottom_area; 底部未确认
33,73.73040243273537,68.25982173694057,688356,键凯科技,bottom_area,2022-01-28,210.46,2022-01-28,208.47,0.9545737995874749,7.142514510481132,27.835087233453336,False,-2.4745,2.013,1,1,1,100.0,15.625,15.625,9.045426200412527,0.9545737995874749,历史1/1次成功; 当前距低点0.95%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
34,73.31045630822389,67.63627238343877,600171,上海贝岭,bottom_area,2022-01-28,20.86,2022-01-28,20.7,0.7729468599033823,3.8647342995169116,29.711375212224112,False,-1.1843,1.79,1,1,1,100.0,10.046189376443415,10.046189376443415,9.227053140096618,0.7729468599033823,历史1/1次成功; 当前距低点0.77%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
35,73.30939966402434,72.57911445664324,300400,劲拓股份,bottom_area,2022-01-28,19.38,2022-01-27,18.55,4.474393530997296,7.654986522911041,27.76479750778816,True,4.4744,1.8364,1,1,1,100.0,10.487804878048774,10.487804878048774,5.525606469002704,4.474393530997296,历史1/1次成功; 当前距低点4.47%; 最新日涨幅4.47%; 状态bottom_area; 底部已确认
36,73.2493743610051,67.87283581750059,688339,亿华通,bottom_area,2022-01-28,209.14,2022-01-28,207.07,0.9996619500651921,5.273578982952633,29.2986888828189,False,-2.7256,1.5074,1,1,1,100.0,14.0971239981141,14.0971239981141,9.000338049934808,0.9996619500651921,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
37,73.19373581072604,72.12165712375138,002728,特一药业,bottom_area,2022-01-28,14.8,2022-01-28,14.2,4.225352112676067,5.563380281690147,27.47701736465781,False,1.9284,4.0997,1,1,1,100.0,14.169139465875372,14.169139465875372,5.774647887323934,4.225352112676067,历史1/1次成功; 当前距低点4.23%; 最新日涨幅1.93%; 状态bottom_area; 底部未确认
38,72.1780538549292,71.74969745222933,000518,四环生物,bottom_area,2022-01-28,3.35,2022-01-27,3.2,4.687499999999997,5.624999999999991,27.272727272727277,False,4.6875,1.4877,1,1,1,100.0,17.834394904458602,17.834394904458602,5.3125000000000036,4.687499999999997,历史1/1次成功; 当前距低点4.69%; 最新日涨幅4.69%; 状态bottom_area; 底部未确认
39,68.53354399746347,66.49830858903434,688316,青云科技,bottom_area,2022-01-28,50.84,2022-01-27,49.16,3.4174125305126255,5.085435313262816,30.564971751412433,False,3.1865,6.2893,2,3,2,66.66666666666666,12.921196193206702,13.030303030303022,6.5825874694873745,3.4174125305126255,历史2/3次成功; 当前距低点3.42%; 最新日涨幅3.19%; 状态bottom_area; 底部未确认
40,68.07365615678364,62.51694158281747,300573,兴齐眼药,bottom_area,2022-01-28,100.12,2022-01-28,99.59,0.532181945978513,5.231448940656686,27.57090909090909,False,-3.0315,2.712,2,3,2,66.66666666666666,28.675536306353806,42.86062675283501,9.467818054021487,0.532181945978513,历史2/3次成功; 当前距低点0.53%; 最新日涨幅-3.03%; 状态bottom_area; 底部未确认
41,67.07735829201519,65.8220562314742,002145,钛能化学,bottom_area,2022-01-28,10.12,2022-01-28,9.73,4.008221993833492,8.427543679342243,28.978102189781012,False,-3.2505,2.5427,1,1,1,100.0,10.326894502228816,10.326894502228816,5.991778006166508,4.008221993833492,历史1/1次成功; 当前距低点4.01%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
42,65.05604850228913,60.94530329346608,600211,西藏药业,bottom_area,2022-01-28,41.29,2022-01-28,40.65,1.5744157441574431,3.1242312423124305,28.18021201413428,False,0.1941,0.5674,1,2,1,50.0,13.252533280349695,13.252533280349695,8.425584255842558,1.5744157441574431,历史1/2次成功; 当前距低点1.57%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
43,63.193723427879654,59.60496330469898,600316,洪都航空,bottom_area,2022-01-28,30.61,2022-01-28,30.03,1.9314019314019257,3.296703296703291,31.51653363740023,False,0.3607,1.0299,1,2,1,50.0,10.422364023093307,10.422364023093307,8.068598068598074,1.9314019314019257,历史1/2次成功; 当前距低点1.93%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
44,58.24458421026343,56.913840815748486,300540,蜀道装备,bottom_area,2022-01-28,25.49,2022-01-27,24.56,3.786644951140064,6.22964169381108,27.508854781582066,False,3.0315,2.8645,1,2,1,50.0,18.695652173913043,18.695652173913043,6.2133550488599365,3.786644951140064,历史1/2次成功; 当前距低点3.79%; 最新日涨幅3.03%; 状态bottom_area; 底部未确认
45,57.728038191902925,52.66811594202898,688189,南新制药,bottom_area,2022-01-28,26.73,2022-01-28,26.68,0.1874062968515769,3.785607196401805,28.452668275677123,False,-1.2925,1.4211,1,2,1,50.0,14.06130268199233,14.06130268199233,9.812593703148424,0.1874062968515769,历史1/2次成功; 当前距低点0.19%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
46,57.44640212190556,52.58775119617225,300612,宣亚国际,bottom_area,2022-01-28,19.32,2022-01-28,19.25,0.3636363636363651,4.779220779220788,28.385416666666664,False,-0.4124,4.6671,1,2,1,50.0,15.789473684210526,15.789473684210526,9.636363636363637,0.3636363636363651,历史1/2次成功; 当前距低点0.36%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
