rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.8568242455019,82.77730858468676,688077,大地熊,bottom_area,2023-05-22,26.5,2023-05-22,25.86,2.474864655839136,3.209590100541384,32.83116883116883,False,1.2997,1.0392,1,1,1,100.0,53.68518518518518,53.68518518518518,7.525135344160865,2.474864655839136,历史1/1次成功; 当前距低点2.47%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
17,75.30550827902012,71.41898667838257,002383,合众思壮,bottom_area,2023-05-22,6.45,2023-05-22,6.31,2.218700475435825,6.180665610142641,30.811403508771928,False,-4.8673,4.7618,1,1,1,100.0,18.48184818481848,18.48184818481848,7.781299524564175,2.218700475435825,历史1/1次成功; 当前距低点2.22%; 最新日涨幅-4.87%; 状态bottom_area; 底部未确认
18,74.32994494860604,72.29096890263429,002567,唐人神,bottom_area,2023-05-22,7.02,2023-05-19,6.78,3.539823008849548,4.572271386430673,27.175080558539204,False,-0.9873,1.6988,2,2,2,100.0,12.482609477479864,13.8187221396731,6.460176991150453,3.539823008849548,历史2/2次成功; 当前距低点3.54%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
19,74.10273794952147,72.65426919900906,002079,苏州固锝,bottom_area,2023-05-22,12.59,2023-05-10,12.11,3.96366639141206,5.6977704376548415,28.512396694214885,False,-1.022,1.3312,2,2,2,100.0,19.631336405529957,22.488479262672804,6.03633360858794,3.96366639141206,历史2/2次成功; 当前距低点3.96%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
20,73.11169938273571,67.69901003616854,000572,海马汽车,bottom_area,2023-05-22,4.19,2023-05-22,4.15,0.9638554216867478,4.337349397590354,29.541595925297102,False,-2.7842,1.4588,1,1,1,100.0,12.723658051689855,12.723658051689855,9.036144578313253,0.9638554216867478,历史1/1次成功; 当前距低点0.96%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
21,71.94816149407883,71.8548435154873,002041,登海种业,bottom_area,2023-05-22,16.17,2023-05-19,15.41,4.931862426995467,4.931862426995467,27.311320754716977,False,2.3418,0.5951,1,1,1,100.0,21.395106715252467,21.395106715252467,5.068137573004533,4.931862426995467,历史1/1次成功; 当前距低点4.93%; 最新日涨幅2.34%; 状态bottom_area; 底部未确认
22,71.57973480772063,71.41649710006334,001201,东瑞股份,bottom_area,2023-05-22,24.5,2023-05-19,23.36,4.880136986301372,4.922945205479461,31.25367863449087,False,1.9983,0.9515,1,1,1,100.0,18.4043517679057,18.4043517679057,5.119863013698628,4.880136986301372,历史1/1次成功; 当前距低点4.88%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
23,71.03437066948098,65.7526041098382,000892,欢瑞世纪,bottom_area,2023-05-22,4.27,2023-05-22,4.23,0.9456264775413509,4.964539007092197,31.55339805825242,False,-4.6875,8.2443,1,1,1,100.0,12.250712250712256,12.250712250712256,9.05437352245865,0.9456264775413509,历史1/1次成功; 当前距低点0.95%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
24,70.80682052206967,69.5812418307329,601858,中国科传,bottom_area,2023-05-22,36.96,2023-05-22,35.51,4.0833568009011625,6.448887637285269,28.11740890688259,False,-2.2481,2.9022,1,1,1,100.0,21.243523316062173,21.243523316062173,5.916643199098838,4.0833568009011625,历史1/1次成功; 当前距低点4.08%; 最新日涨幅-2.25%; 状态bottom_area; 底部未确认
25,68.48095390819994,68.01411992770356,601369,陕鼓动力,bottom_area,2023-05-22,9.47,2023-05-10,9.05,4.640883977900551,5.1933701657458435,32.31114435302916,False,1.9376,0.7227,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,5.35911602209945,4.640883977900551,历史2/3次成功; 当前距低点4.64%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
26,62.994609425895185,62.121032407662426,300727,润禾材料,bottom_area,2023-05-22,26.88,2023-05-16,25.78,4.26687354538401,6.5166795965865,30.661646046261424,False,-1.3216,2.1177,2,3,2,66.66666666666666,22.273319486404827,26.812499999999993,5.733126454615991,4.26687354538401,历史2/3次成功; 当前距低点4.27%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
27,61.42580028212644,57.109392694733764,601636,旗滨集团,bottom_area,2023-05-22,8.6,2023-05-22,8.5,1.17647058823529,2.35294117647058,29.867986798679862,False,-0.8074,1.1239,1,2,1,50.0,10.224438902743147,10.224438902743147,8.82352941176471,1.17647058823529,历史1/2次成功; 当前距低点1.18%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
28,58.58362883879857,55.3472234025479,688298,东方生物,bottom_area,2023-05-22,53.1,2023-05-19,52.05,2.017291066282429,3.765609990393854,32.99433573635429,False,-0.8033,0.5402,2,6,2,33.33333333333333,13.83501989429302,15.470039788586028,7.982708933717572,2.017291066282429,历史2/6次成功; 当前距低点2.02%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
29,56.59405309835594,54.75321233869299,000509,华塑控股,bottom_area,2023-05-22,3.48,2023-05-12,3.37,3.26409495548961,9.792284866468846,28.902953586497894,True,-1.6949,0.3364,1,2,1,50.0,13.953488372093018,13.953488372093018,6.73590504451039,3.26409495548961,历史1/2次成功; 当前距低点3.26%; 最新日涨幅-1.69%; 状态bottom_area; 底部已确认
30,50.219862115555884,49.94468478889531,300386,飞天诚信,bottom_area,2023-05-22,10.89,2023-05-17,10.4,4.7115384615384635,5.86538461538461,29.72972972972973,False,-0.5479,1.2521,1,2,1,50.0,15.037593984962406,15.037593984962406,5.288461538461537,4.7115384615384635,历史1/2次成功; 当前距低点4.71%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
