rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.27185579206967,87.61668135516699,603327,福蓉科技,bottom_area,2022-09-01,17.93,2022-09-01,17.6,1.8749999999999902,3.69318181818181,30.43478260869565,False,0.5045,1.3019,3,3,3,100.0,35.33162018906968,52.609776304888165,6.12500000000001,1.8749999999999902,历史3/3次成功; 当前距低点1.87%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
12,81.29442696006895,75.37109730484931,688135,利扬芯片,bottom_area,2022-09-01,29.48,2022-09-01,29.46,0.06788866259334547,3.428377460964012,27.259259259259256,False,-1.6021,1.2762,2,2,2,100.0,26.321954062162078,40.41850220264317,7.932111337406654,0.06788866259334547,历史2/2次成功; 当前距低点0.07%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
13,81.12350927942727,76.71450249351821,688237,超卓航科,bottom_area,2022-09-01,55.4,2022-09-01,54.8,1.0948905109489078,4.72627737226278,29.015544041450784,False,-1.9295,4.9206,1,1,1,100.0,22.961574507966244,22.961574507966244,6.9051094890510925,1.0948905109489078,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
14,80.99685168081066,77.88984094557132,002534,西子洁能,bottom_area,2022-09-01,18.15,2022-09-01,17.8,1.9662921348314484,3.8764044943820095,27.964386887899632,False,0.3317,1.857,1,1,1,100.0,17.489177489177486,17.489177489177486,6.033707865168552,1.9662921348314484,历史1/1次成功; 当前距低点1.97%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
15,80.99304763326867,76.83955801104975,300611,美力科技,confirmed_rebound,2022-09-01,9.62,2022-08-31,9.5,1.2631578947368338,11.789473684210519,31.70381020848311,False,-1.636,2.6969,1,1,1,100.0,35.911602209944746,35.911602209944746,6.736842105263166,1.2631578947368338,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-1.64%; 状态confirmed_rebound; 底部未确认
16,80.87274790666912,75.56256417590717,300620,光库科技,bottom_area,2022-09-01,38.5,2022-09-01,38.32,0.4697286012526089,3.8883089770354955,29.77826644676562,False,-1.6352,0.9113,3,3,3,100.0,15.610459068618967,22.444343480236245,7.5302713987473915,0.4697286012526089,历史3/3次成功; 当前距低点0.47%; 最新日涨幅-1.64%; 状态bottom_area; 底部未确认
17,80.84997097390016,80.22876192573622,603197,保隆科技,bottom_area,2022-09-01,49.8,2022-09-01,48.07,3.5989182442271623,5.055127938423133,29.60902035437107,False,1.2813,2.4828,3,3,3,100.0,16.74352431491484,20.16154085119603,4.401081755772838,3.5989182442271623,历史3/3次成功; 当前距低点3.60%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
18,80.396845734228,76.03320114667942,002671,龙泉股份,bottom_area,2022-09-01,4.6,2022-08-26,4.55,1.098901098901095,5.4945054945054945,27.316293929712458,False,-0.2169,0.827,1,1,1,100.0,19.347826086956534,19.347826086956534,6.901098901098905,1.098901098901095,历史1/1次成功; 当前距低点1.10%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
19,80.39408998390589,75.30454165159144,300400,劲拓股份,bottom_area,2022-09-01,15.08,2022-09-01,14.99,0.600400266844562,4.60306871247498,32.598920863309345,False,-1.1148,1.4336,3,3,3,100.0,15.825022903209952,27.014218009478668,7.399599733155437,0.600400266844562,历史3/3次成功; 当前距低点0.60%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
20,80.27633570189032,75.29584332960856,605258,协和电子,bottom_area,2022-09-01,22.52,2022-09-01,22.37,0.6705409029950763,3.933839964237814,28.98412698412698,False,-2.1295,2.3816,1,1,1,100.0,49.971379507727534,49.971379507727534,7.329459097004924,0.6705409029950763,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
21,80.01250308287938,75.95695910402172,002843,泰嘉股份,bottom_area,2022-09-01,17.98,2022-09-01,17.75,1.2957746478873262,6.873239436619712,28.829190056134728,False,-3.2293,3.12,1,1,1,100.0,31.56626506024095,31.56626506024095,6.704225352112673,1.2957746478873262,历史1/1次成功; 当前距低点1.30%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
22,79.22022227562063,76.64451083348422,000547,航天发展,bottom_area,2022-09-01,10.76,2022-08-31,10.52,2.281368821292778,3.5171102661597056,30.789473684210527,False,1.7013,1.8561,1,1,1,100.0,14.656084656084673,14.656084656084673,5.718631178707223,2.281368821292778,历史1/1次成功; 当前距低点2.28%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
23,78.87861489395117,73.49607320735103,002520,日发精机,bottom_area,2022-09-01,6.15,2022-09-01,6.13,0.32626427406199776,3.5889070146818884,29.62112514351321,False,-1.6,2.7947,2,2,2,100.0,19.4083642592064,30.752212389380546,7.673735725938002,0.32626427406199776,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
24,78.82843632208548,74.54559969976819,601798,蓝科高新,confirmed_rebound,2022-09-01,7.38,2022-09-01,7.3,1.0958904109589052,8.9041095890411,30.805687203791475,False,-8.323,6.4652,2,2,2,100.0,15.076504498680027,21.74721189591078,6.904109589041095,1.0958904109589052,历史2/2次成功; 当前距低点1.10%; 最新日涨幅-8.32%; 状态confirmed_rebound; 底部未确认
25,78.80917126171325,74.3371254328139,002045,国光电器,bottom_area,2022-09-01,12.58,2022-09-01,12.46,0.9630818619582602,4.574638844301753,28.881278538812776,False,-2.5562,20.0742,2,2,2,100.0,31.73630149504698,33.77563329312426,7.03691813804174,0.9630818619582602,历史2/2次成功; 当前距低点0.96%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
26,78.57098293457135,75.67289472572949,002801,微光股份,bottom_area,2022-09-01,28.43,2022-09-01,27.86,2.0459440057430016,4.845656855707112,27.636363636363637,False,-1.2847,1.6865,1,1,1,100.0,29.019607843137262,29.019607843137262,5.954055994256999,2.0459440057430016,历史1/1次成功; 当前距低点2.05%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
27,78.44721698467546,75.56031603589776,688071,华依科技,confirmed_rebound,2022-09-01,60.22,2022-09-01,59.01,2.0504999152686003,9.35434672089477,29.253087159812974,False,-6.6212,2.3843,3,3,3,100.0,15.566966896291156,16.966413867822318,5.9495000847314,2.0504999152686003,历史3/3次成功; 当前距低点2.05%; 最新日涨幅-6.62%; 状态confirmed_rebound; 底部未确认
28,78.19652173384618,73.76497098646036,002110,三钢闽光,bottom_area,2022-09-01,5.22,2022-08-31,5.17,0.9671179883945807,1.547388781431336,30.41722745625841,False,0.3846,0.2759,1,1,1,100.0,22.90322580645161,22.90322580645161,7.03288201160542,0.9671179883945807,历史1/1次成功; 当前距低点0.97%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
29,77.83738227001271,74.4945623433855,002196,方正电机,bottom_area,2022-09-01,8.29,2022-09-01,8.15,1.71779141104293,5.521472392638028,27.29705619982159,False,-0.7186,3.9709,1,1,1,100.0,18.661971830985923,18.661971830985923,6.28220858895707,1.71779141104293,历史1/1次成功; 当前距低点1.72%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
30,77.77132715943502,75.61361092199095,002585,双星新材,bottom_area,2022-09-01,19.4,2022-09-01,18.92,2.5369978858350786,3.964059196617336,30.389992641648263,False,0.7792,3.1796,1,1,1,100.0,12.247129579004932,12.247129579004932,5.463002114164922,2.5369978858350786,历史1/1次成功; 当前距低点2.54%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
31,77.39452556261102,72.11227236160718,002747,埃斯顿,bottom_area,2022-09-01,18.49,2022-09-01,18.43,0.32555615843732355,3.635377102550199,30.68822865739,False,-2.1693,2.2972,2,2,2,100.0,11.959894638947768,13.690987124463508,7.674443841562677,0.32555615843732355,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
32,77.2089136736168,74.1558448634557,688355,明志科技,confirmed_rebound,2022-09-01,23.57,2022-09-01,23.13,1.9022913964548263,12.40812797233031,30.498798076923084,False,-10.0725,15.5519,2,2,2,100.0,22.865963695552168,35.08474576271185,6.097708603545174,1.9022913964548263,历史2/2次成功; 当前距低点1.90%; 最新日涨幅-10.07%; 状态confirmed_rebound; 底部未确认
33,77.17299448647195,76.7110783159672,601606,长城军工,bottom_area,2022-09-01,12.09,2022-08-29,11.66,3.6878216123499117,5.488850771869645,27.033792240300375,False,3.2451,2.6515,2,2,2,100.0,15.587696731854795,18.886462882096076,4.312178387650088,3.6878216123499117,历史2/2次成功; 当前距低点3.69%; 最新日涨幅3.25%; 状态bottom_area; 底部未确认
34,77.12668995665567,73.75237703165102,300707,威唐工业,bottom_area,2022-09-01,18.22,2022-09-01,17.92,1.6741071428571268,6.863839285714269,32.018209408194224,False,-3.4958,3.8386,1,1,1,100.0,24.351297405189634,24.351297405189634,6.325892857142873,1.6741071428571268,历史1/1次成功; 当前距低点1.67%; 最新日涨幅-3.50%; 状态bottom_area; 底部未确认
35,76.87232985699451,73.49542033335821,300428,立中集团,bottom_area,2022-09-01,29.93,2022-09-01,29.44,1.6644021739130381,4.585597826086949,29.9047619047619,False,-0.2998,1.7014,1,1,1,100.0,12.635791881074907,12.635791881074907,6.335597826086962,1.6644021739130381,历史1/1次成功; 当前距低点1.66%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
36,76.86110775243833,72.02074662617257,688165,埃夫特,bottom_area,2022-09-01,8.13,2022-09-01,8.08,0.6188118811881276,4.207920792079206,28.30523513753327,False,-2.401,0.6185,2,2,2,100.0,15.062568361728554,21.98142414860681,7.381188118811872,0.6188118811881276,历史2/2次成功; 当前距低点0.62%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
37,76.7899245130554,72.95251035685297,002169,智光电气,bottom_area,2022-09-01,9.11,2022-09-01,8.99,1.334816462736365,7.563959955506115,28.988941548183256,False,-8.8088,18.94,1,1,1,100.0,15.891891891891898,15.891891891891898,6.665183537263636,1.334816462736365,历史1/1次成功; 当前距低点1.33%; 最新日涨幅-8.81%; 状态bottom_area; 底部未确认
38,76.71039578344002,75.85099314342266,688058,宝兰德,bottom_area,2022-09-01,41.8,2022-08-31,40.42,3.414151410192962,5.0964868876793545,31.49152542372881,False,2.3256,2.3339,1,1,1,100.0,24.27558257345491,24.27558257345491,4.585848589807038,3.414151410192962,历史1/1次成功; 当前距低点3.41%; 最新日涨幅2.33%; 状态bottom_area; 底部未确认
39,76.04668407230123,74.4429464022357,688327,云从科技,bottom_area,2022-09-01,19.57,2022-08-31,19.02,2.891692954784441,6.414300736067292,27.570449352627573,False,1.821,3.339,1,1,1,100.0,10.301109350237724,10.301109350237724,5.108307045215558,2.891692954784441,历史1/1次成功; 当前距低点2.89%; 最新日涨幅1.82%; 状态bottom_area; 底部未确认
40,75.95212029283458,72.83080028080029,000761,本钢板材,confirmed_rebound,2022-09-01,3.36,2022-07-15,3.3,1.81818181818182,8.484848484848492,31.818181818181817,True,-0.2967,0.137,1,1,1,100.0,11.969111969111971,11.969111969111971,6.18181818181818,1.81818181818182,历史1/1次成功; 当前距低点1.82%; 最新日涨幅-0.30%; 状态confirmed_rebound; 底部已确认
41,75.75864136559663,74.78359569139097,601828,美凯龙,bottom_area,2022-09-01,4.97,2022-08-03,4.81,3.3264033264033293,7.692307692307695,27.010622154779973,True,0.0,0.5814,1,1,1,100.0,8.267716535433069,8.267716535433069,4.673596673596671,3.3264033264033293,历史1/1次成功; 当前距低点3.33%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
42,75.7413382636709,71.37258798212713,002184,海得控制,bottom_area,2022-09-01,11.07,2022-09-01,10.97,0.9115770282588845,2.8258887876025405,30.962869729389553,False,0.0904,2.4901,1,1,1,100.0,9.360126916975144,9.360126916975144,7.088422971741116,0.9115770282588845,历史1/1次成功; 当前距低点0.91%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
43,75.73232615702462,70.26545415171032,688286,敏芯股份,bottom_area,2022-09-01,47.34,2022-09-01,47.29,0.10573059843519617,5.476844998942702,28.467705339585542,False,-0.9209,1.5815,1,1,1,100.0,16.00279524807827,16.00279524807827,7.894269401564805,0.10573059843519617,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
44,75.44671318374468,71.05232091425503,605319,无锡振华,bottom_area,2022-09-01,13.75,2022-08-29,13.63,0.8804108584005812,5.209097578870132,27.345415778251603,False,-0.3623,0.8799,2,2,2,100.0,13.062675652733196,17.248790972595383,7.11958914159942,0.8804108584005812,历史2/2次成功; 当前距低点0.88%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
45,75.37499564445211,70.40615068945041,002735,王子新材,bottom_area,2022-09-01,19.86,2022-09-01,19.77,0.4552352048558415,3.6924633282751667,27.18232044198895,False,-1.9259,1.7712,1,1,1,100.0,21.043478260869563,21.043478260869563,7.544764795144158,0.4552352048558415,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
46,75.33493439038905,75.84959693499754,688083,中望软件,confirmed_rebound,2022-09-01,182.63,2022-08-31,175.01,4.35403691217645,8.479515456259644,32.42074371548829,True,3.1808,1.2854,2,2,2,100.0,20.144091907310933,21.52777777777778,3.6459630878235503,4.35403691217645,历史2/2次成功; 当前距低点4.35%; 最新日涨幅3.18%; 状态confirmed_rebound; 底部已确认
47,75.0148659758892,69.88481136063615,002119,康强电子,bottom_area,2022-09-01,12.62,2022-09-01,12.58,0.31796502384737,4.133545310015895,30.8030803080308,False,-2.1705,5.3155,1,1,1,100.0,16.557911908646,16.557911908646,7.68203497615263,0.31796502384737,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
48,74.83586068181239,70.15541886826536,603178,圣龙股份,bottom_area,2022-09-01,10.96,2022-09-01,10.89,0.6427915518824635,4.040404040404036,27.97619047619047,False,-0.1821,1.9891,1,1,1,100.0,21.994535519125673,21.994535519125673,7.357208448117536,0.6427915518824635,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
49,74.78430583777264,70.44982084581082,300757,罗博特科,bottom_area,2022-09-01,43.91,2022-09-01,43.52,0.8961397058823378,5.65257352941175,29.69305331179321,False,-1.3702,1.3516,2,2,2,100.0,10.016233200121208,10.161521161316717,7.103860294117663,0.8961397058823378,历史2/2次成功; 当前距低点0.90%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
50,74.23849793338822,69.63082830713809,603055,台华新材,bottom_area,2022-09-01,10.53,2022-09-01,10.46,0.6692160611854541,3.537284894837468,31.767775603392035,False,-1.8639,0.3896,1,1,1,100.0,19.498069498069512,19.498069498069512,7.330783938814546,0.6692160611854541,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
51,74.12137558914357,69.23771428571432,603109,神驰机电,bottom_area,2022-09-01,17.58,2022-09-01,17.5,0.45714285714284736,6.571428571428563,27.566225165562912,False,-7.6681,15.7414,1,1,1,100.0,25.00000000000001,25.00000000000001,7.5428571428571525,0.45714285714284736,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-7.67%; 状态bottom_area; 底部未确认
52,73.48408793757916,68.86850161996058,002669,康达新材,bottom_area,2022-09-01,12.82,2022-09-01,12.74,0.6279434850863428,3.4536891679748787,27.981910684002266,False,-0.8507,1.9895,1,1,1,100.0,14.89361702127659,14.89361702127659,7.372056514913658,0.6279434850863428,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-0.85%; 状态bottom_area; 底部未确认
53,73.4733492579607,72.79332667332667,000020,深华发A,bottom_area,2022-09-01,9.42,2022-08-31,9.1,3.51648351648352,7.142857142857147,28.906250000000007,False,2.0585,3.2535,1,1,1,100.0,9.09090909090908,9.09090909090908,4.48351648351648,3.51648351648352,历史1/1次成功; 当前距低点3.52%; 最新日涨幅2.06%; 状态bottom_area; 底部未确认
54,73.35356982112124,72.42466295598791,605208,永茂泰,confirmed_rebound,2022-09-01,17.34,2022-09-01,16.78,3.337306317044092,8.045292014302728,28.44349680170575,False,-4.2518,9.448,2,2,2,100.0,31.149039563701308,46.887631366208595,4.662693682955908,3.337306317044092,历史2/2次成功; 当前距低点3.34%; 最新日涨幅-4.25%; 状态confirmed_rebound; 底部未确认
55,73.07877643562213,68.17295815234965,605069,正和生态,bottom_area,2022-09-01,10.35,2022-08-29,10.31,0.38797284190105863,5.237633365664395,30.66577000672494,False,-0.767,1.0089,1,1,1,100.0,8.212560386473426,8.212560386473426,7.612027158098941,0.38797284190105863,历史1/1次成功; 当前距低点0.39%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
56,73.02787674676193,68.48770745798318,603191,望变电气,bottom_area,2022-09-01,22.76,2022-09-01,22.61,0.6634232640424685,2.6979212737726646,28.4493670886076,False,-0.0878,5.1527,1,1,1,100.0,13.281249999999995,13.281249999999995,7.336576735957531,0.6634232640424685,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
57,72.64355606370862,67.39273587999915,002580,圣阳股份,bottom_area,2022-09-01,9.97,2022-09-01,9.96,0.10040160642570066,4.518072289156619,30.929264909847426,False,-7.342,19.7255,1,1,1,100.0,10.70780399274047,10.70780399274047,7.899598393574299,0.10040160642570066,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-7.34%; 状态bottom_area; 底部未确认
58,72.22012205504164,67.61305436629655,603260,合盛硅业,bottom_area,2022-09-01,106.97,2022-09-01,106.36,0.5735238811583296,6.534411432869502,30.845253576072828,False,-4.6613,1.0683,1,1,1,100.0,17.691875351277094,17.691875351277094,7.426476118841671,0.5735238811583296,历史1/1次成功; 当前距低点0.57%; 最新日涨幅-4.66%; 状态bottom_area; 底部未确认
59,72.21194616934054,67.73593487080333,300499,高澜股份,bottom_area,2022-09-01,10.46,2022-09-01,10.39,0.6737247353224282,4.427333974975929,28.344827586206893,False,-2.0599,2.9788,1,1,1,100.0,9.365737996443379,9.365737996443379,7.326275264677571,0.6737247353224282,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
60,72.17696420838932,67.67258375890903,300740,水羊股份,bottom_area,2022-09-01,13.93,2022-09-01,13.84,0.6502890173410394,3.973988439306363,30.869130869130867,False,-1.3456,1.8551,1,1,1,100.0,8.73786407766991,8.73786407766991,7.34971098265896,0.6502890173410394,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
61,71.96841920736729,67.5201465983177,002813,路畅科技,bottom_area,2022-09-01,27.99,2022-09-01,27.8,0.6834532374100638,2.8776978417266212,27.415143603133153,False,-1.2001,1.4119,1,1,1,100.0,8.324838600067956,8.324838600067956,7.316546762589936,0.6834532374100638,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
62,71.52524040732652,67.36659962732124,600063,皖维高新,bottom_area,2022-09-01,7.97,2022-09-01,7.9,0.8860759493670809,3.2911392405063267,30.08849557522124,False,-1.3614,2.5207,1,1,1,100.0,9.983079526226732,9.983079526226732,7.113924050632919,0.8860759493670809,历史1/1次成功; 当前距低点0.89%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
63,71.41864165607066,70.43386919801881,688115,思林杰,confirmed_rebound,2022-09-01,49.78,2022-08-29,48.2,3.2780082987551826,10.954356846473017,30.647482014388483,True,-1.6011,4.1513,1,1,1,100.0,16.977032898820603,16.977032898820603,4.721991701244818,3.2780082987551826,历史1/1次成功; 当前距低点3.28%; 最新日涨幅-1.60%; 状态confirmed_rebound; 底部已确认
64,71.0723686786297,65.80774877650897,600405,动力源,bottom_area,2022-09-01,6.61,2022-09-01,6.61,0.0,7.5642965204236,31.855670103092777,False,-8.7017,18.8862,1,1,1,100.0,13.213703099510612,13.213703099510612,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-8.70%; 状态bottom_area; 底部未确认
65,71.00169230769231,65.74230769230769,002350,北京科锐,confirmed_rebound,2022-09-01,8.82,2022-09-01,8.82,0.0,8.843537414965978,28.292682926829272,False,-10.0,12.3537,1,1,1,100.0,23.07692307692308,23.07692307692308,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
66,65.54556237472212,60.69033553215011,002617,露笑科技,bottom_area,2022-09-01,11.55,2022-09-01,11.55,0.0,5.281385281385276,28.12694461729931,False,-4.3874,4.3618,2,3,2,66.66666666666666,24.589617556362565,36.60589060308556,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-4.39%; 状态bottom_area; 底部未确认
67,56.05766615805001,52.2544420871931,000625,长安汽车,bottom_area,2022-09-01,14.41,2022-09-01,14.36,0.3481894150417877,2.3676880222841215,31.22605363984674,False,-0.7576,1.8018,1,2,1,50.0,13.808139534883724,13.808139534883724,7.651810584958213,0.3481894150417877,历史1/2次成功; 当前距低点0.35%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
