rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.25401882093558,86.46153607586986,002481,双塔食品,bottom_area,2024-07-05,3.95,2024-06-28,3.84,2.864583333333342,7.552083333333334,27.819548872180455,True,1.2821,0.6587,3,3,3,100.0,32.057989655214385,54.6583850931677,12.135416666666657,2.864583333333342,历史3/3次成功; 当前距低点2.86%; 最新日涨幅1.28%; 状态bottom_area; 底部已确认
73,61.916550657904196,56.84777626607684,688262,国芯科技,bottom_area,2024-07-05,15.55,2024-07-05,15.11,2.9119788219722125,3.9046988749172726,31.098951208390336,False,1.0396,1.5642,1,3,1,33.33333333333333,27.063197026022312,27.063197026022312,12.088021178027788,2.9119788219722125,历史1/3次成功; 当前距低点2.91%; 最新日涨幅1.04%; 状态bottom_area; 底部未确认
74,61.74647441490429,56.29345077778076,601966,玲珑轮胎,bottom_area,2024-07-05,17.4,2024-07-05,16.97,2.5338833235120783,2.9463759575721866,31.434343434343436,False,-0.1148,0.8196,1,2,1,50.0,22.476907287033857,22.476907287033857,12.466116676487921,2.5338833235120783,历史1/2次成功; 当前距低点2.53%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
75,61.52964153474414,56.651838966396205,000697,炼石航空,bottom_area,2024-07-05,5.72,2024-07-05,5.55,3.063063063063062,3.4234234234234306,27.260812581913502,False,2.1429,1.1543,1,3,1,33.33333333333333,27.861771058315338,27.861771058315338,11.936936936936938,3.063063063063062,历史1/3次成功; 当前距低点3.06%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
76,61.439233755061096,55.93783961841516,002145,钛能化学,bottom_area,2024-07-05,3.33,2024-07-01,3.25,2.4615384615384635,5.230769230769228,31.72268907563025,False,1.2158,0.5221,1,3,1,33.33333333333333,16.649537512846855,16.649537512846855,12.538461538461537,2.4615384615384635,历史1/3次成功; 当前距低点2.46%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
77,60.824275426581075,55.560324154469534,002555,三七互娱,bottom_area,2024-07-05,12.84,2024-06-25,12.51,2.637889688249401,6.7146282973621085,28.391528334287347,False,0.4695,1.1959,1,3,1,33.33333333333333,16.78160919540231,16.78160919540231,12.362110311750598,2.637889688249401,历史1/3次成功; 当前距低点2.64%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
78,60.80903094233158,55.313285917348765,605123,派克新材,bottom_area,2024-07-05,50.52,2024-07-05,49.33,2.4123251571052196,2.9596594364484106,28.382694541231125,False,-0.0396,0.6483,1,2,1,50.0,15.71713589004656,15.71713589004656,12.587674842894781,2.4123251571052196,历史1/2次成功; 当前距低点2.41%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
79,60.75452477623445,56.525029557589626,000705,浙江震元,bottom_area,2024-07-05,7.15,2024-06-24,6.9,3.6231884057971016,6.666666666666665,29.01234567901235,False,2.4355,1.9,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,11.376811594202898,3.6231884057971016,历史1/3次成功; 当前距低点3.62%; 最新日涨幅2.44%; 状态bottom_area; 底部未确认
80,60.032545861092395,56.18075897670468,000597,东北制药,bottom_area,2024-07-05,3.96,2024-06-24,3.81,3.937007874015746,5.511811023622035,27.290076335877867,False,2.0619,0.5519,1,2,1,50.0,16.59751037344398,16.59751037344398,11.062992125984254,3.937007874015746,历史1/2次成功; 当前距低点3.94%; 最新日涨幅2.06%; 状态bottom_area; 底部未确认
81,59.97143103091464,56.82821253942076,002571,德力股份,bottom_area,2024-07-05,3.86,2024-07-05,3.69,4.607046070460703,5.149051490514904,28.488372093023255,False,1.0471,4.3726,1,2,1,50.0,28.291814946619215,28.291814946619215,10.392953929539297,4.607046070460703,历史1/2次成功; 当前距低点4.61%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
82,58.86845076690562,56.1455138300819,605268,王力安防,bottom_area,2024-07-05,6.99,2024-06-24,6.66,4.954954954954956,9.609609609609604,27.053669222343924,True,1.0116,0.1747,1,2,1,50.0,19.692532942898985,19.692532942898985,10.045045045045043,4.954954954954956,历史1/2次成功; 当前距低点4.95%; 最新日涨幅1.01%; 状态bottom_area; 底部已确认
83,58.42456735102045,54.750356668563825,000401,金隅冀东,bottom_area,2024-07-05,4.15,2024-06-24,3.99,4.010025062656645,9.273182957393486,27.848101265822784,True,0.2415,0.4198,1,3,1,33.33333333333333,20.053120849933585,20.053120849933585,10.989974937343355,4.010025062656645,历史1/3次成功; 当前距低点4.01%; 最新日涨幅0.24%; 状态bottom_area; 底部已确认
84,58.39423415329774,55.03686545454549,000657,中钨高新,bottom_area,2024-07-05,9.18,2024-07-04,8.8,4.318181818181807,4.431818181818168,27.39273927392738,False,3.3784,1.8203,1,2,1,50.0,15.120000000000006,15.120000000000006,10.681818181818192,4.318181818181807,历史1/2次成功; 当前距低点4.32%; 最新日涨幅3.38%; 状态bottom_area; 底部未确认
85,57.42750892857143,49.93696428571429,002857,三晖电气,bottom_area,2024-07-05,12.17,2024-07-05,12.17,0.0,4.437140509449473,28.41176470588235,False,-9.9852,17.591,1,2,1,50.0,19.55357142857144,19.55357142857144,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
86,54.953389182580295,52.30216225399628,688111,金山办公,bottom_area,2024-07-05,197.66,2024-07-05,188.53,4.842730599904522,5.463321487296458,31.11297866121017,False,3.2598,1.0774,1,4,1,25.0,27.68058076225045,27.68058076225045,10.157269400095478,4.842730599904522,历史1/4次成功; 当前距低点4.84%; 最新日涨幅3.26%; 状态bottom_area; 底部未确认
