rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.96279142798682,86.05601062466481,000411,英特集团,bottom_area,2023-08-23,11.7,2023-08-22,11.44,2.272727272727271,5.419580419580428,27.594936708860768,False,0.3431,5.5815,3,3,3,100.0,31.816283905822544,47.98426745329401,5.727272727272729,2.272727272727271,历史3/3次成功; 当前距低点2.27%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
39,75.53513835721323,73.38721973094174,603015,弘讯科技,confirmed_rebound,2023-08-23,8.61,2023-08-17,8.4,2.499999999999989,8.095238095238091,29.883138564273786,True,-2.0478,1.065,1,1,1,100.0,23.318385650224208,23.318385650224208,5.5000000000000115,2.499999999999989,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-2.05%; 状态confirmed_rebound; 底部已确认
40,75.0077104386088,73.89922210700374,300635,中达安,bottom_area,2023-08-23,13.76,2023-08-14,13.33,3.2258064516129012,6.826706676669168,27.475516866158866,False,-1.7143,2.2982,2,2,2,100.0,17.279896863877134,23.97914856646394,4.774193548387099,3.2258064516129012,历史2/2次成功; 当前距低点3.23%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
41,74.43650095491407,69.07660402837742,603301,振德医疗,bottom_area,2023-08-23,25.93,2023-08-22,25.9,0.11583011583012022,4.5945945945946,30.132182357701648,False,-1.2943,0.5681,1,1,1,100.0,9.734928454140272,9.734928454140272,7.8841698841698795,0.11583011583012022,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
42,74.36411362636606,69.51169329837005,300357,我武生物,bottom_area,2023-08-23,30.61,2023-08-23,30.46,0.4924491135915908,5.416940249507546,27.372436814496893,False,-3.8026,1.0729,2,2,2,100.0,10.239125147090727,11.705069124423972,7.50755088640841,0.4924491135915908,历史2/2次成功; 当前距低点0.49%; 最新日涨幅-3.80%; 状态bottom_area; 底部未确认
43,74.30786670667032,74.25353485190064,002765,蓝黛科技,confirmed_rebound,2023-08-23,6.56,2023-08-21,6.31,3.961965134706815,8.874801901743274,29.339305711086226,False,-0.4552,2.4345,3,3,3,100.0,21.75707182275358,28.213879408418663,4.038034865293185,3.961965134706815,历史3/3次成功; 当前距低点3.96%; 最新日涨幅-0.46%; 状态confirmed_rebound; 底部未确认
44,74.1579825886726,68.66479869321536,002176,江特电机,bottom_area,2023-08-23,9.2,2023-08-23,9.2,0.0,3.804347826086972,31.85185185185186,False,-3.9666,1.8695,2,2,2,100.0,11.907519855996531,13.689095127610203,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
45,73.93082490951477,68.92268616194485,002121,科陆电子,bottom_area,2023-08-23,5.67,2023-08-23,5.65,0.3539823008849482,2.8318584070796327,27.096774193548384,False,-2.4096,1.0481,1,1,1,100.0,11.826697892271683,11.826697892271683,7.646017699115052,0.3539823008849482,历史1/1次成功; 当前距低点0.35%; 最新日涨幅-2.41%; 状态bottom_area; 底部未确认
46,73.93036874236876,69.51661538461539,002819,东方中科,bottom_area,2023-08-23,25.2,2023-08-22,25.0,0.7999999999999973,3.920000000000002,28.57142857142857,False,-2.3634,0.4761,1,1,1,100.0,20.487179487179493,20.487179487179493,7.200000000000004,0.7999999999999973,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
47,73.86723229014112,68.98257512929227,002451,摩恩电气,bottom_area,2023-08-23,6.79,2023-08-23,6.76,0.44378698224852436,6.213017751479289,28.767123287671236,False,-7.9946,13.6758,1,1,1,100.0,23.464566929133863,23.464566929133863,7.5562130177514755,0.44378698224852436,历史1/1次成功; 当前距低点0.44%; 最新日涨幅-7.99%; 状态bottom_area; 底部未确认
48,73.61703519570914,68.31573422022007,002459,晶澳科技,bottom_area,2023-08-23,26.0,2023-08-23,25.97,0.11551790527532205,3.8120908740854915,27.76077885952713,False,-3.3816,1.1063,1,1,1,100.0,15.855457227138645,15.855457227138645,7.884482094724678,0.11551790527532205,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
49,73.49397480474394,69.15899601952889,002812,恩捷股份,bottom_area,2023-08-23,70.86,2023-08-23,70.27,0.8396186139177508,5.165789099188857,29.091826437941474,False,-6.2698,3.2142,2,2,2,100.0,12.59852935086754,16.39800995024876,7.16038138608225,0.8396186139177508,历史2/2次成功; 当前距低点0.84%; 最新日涨幅-6.27%; 状态bottom_area; 底部未确认
50,73.22671042471043,67.80250965250966,002219,新里程,bottom_area,2023-08-23,3.54,2023-08-23,3.54,0.0,3.107344632768358,31.923076923076927,False,-3.0137,0.452,1,1,1,100.0,23.938223938223942,23.938223938223942,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
51,72.76919248602846,67.60591590918084,000534,万泽股份,bottom_area,2023-08-23,11.47,2023-08-23,11.45,0.17467248908298122,4.803493449781666,32.64705882352942,False,-4.655,1.1727,1,1,1,100.0,12.764350453172202,12.764350453172202,7.825327510917019,0.17467248908298122,历史1/1次成功; 当前距低点0.17%; 最新日涨幅-4.66%; 状态bottom_area; 底部未确认
52,72.43512411233475,67.27623209361676,603061,金海通,bottom_area,2023-08-23,87.77,2023-08-22,87.63,0.1597626383658571,5.215108980942608,29.438763185441662,False,-3.8558,3.8552,1,1,1,100.0,10.80909090909091,10.80909090909091,7.840237361634143,0.1597626383658571,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
53,72.32274926957676,67.1499963416865,603211,晋拓股份,bottom_area,2023-08-23,14.02,2023-08-23,14.0,0.14285714285713982,3.285714285714292,28.461931527848748,False,-3.1099,4.5335,1,1,1,100.0,9.923175416133178,9.923175416133178,7.857142857142859,0.14285714285713982,历史1/1次成功; 当前距低点0.14%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
54,71.73897578475336,66.42497757847534,300683,海特生物,bottom_area,2023-08-23,31.74,2023-08-23,31.74,0.0,4.5998739760554646,32.396166134185314,False,-4.1088,0.9523,1,1,1,100.0,16.532137518684582,16.532137518684582,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.11%; 状态bottom_area; 底部未确认
55,70.51545150295036,68.78059066453544,688277,天智航,confirmed_rebound,2023-08-23,13.67,2023-08-23,13.31,2.704733283245676,8.489857250187821,29.088971763452314,False,-6.1771,2.3483,1,1,1,100.0,20.469798657718112,20.469798657718112,5.295266716754324,2.704733283245676,历史1/1次成功; 当前距低点2.70%; 最新日涨幅-6.18%; 状态confirmed_rebound; 底部未确认
56,70.38685894736842,65.17301754385964,688068,热景生物,bottom_area,2023-08-23,36.85,2023-08-23,36.85,0.0,4.179104477611937,28.833526458091924,False,-4.0365,0.9528,1,1,1,100.0,9.80116959064327,9.80116959064327,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
57,66.32191069283029,64.97596143154261,688117,圣诺生物,bottom_area,2023-08-23,24.91,2023-08-22,24.2,2.933884297520665,5.1652892561983474,30.995152552038785,False,-0.6778,6.2822,2,3,2,66.66666666666666,21.282532060339015,24.6076585059636,5.066115702479335,2.933884297520665,历史2/3次成功; 当前距低点2.93%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
58,58.00568510991585,58.29654097024051,000890,法尔胜,confirmed_rebound,2023-08-23,4.65,2023-08-14,4.46,4.260089686098664,8.96860986547086,27.47967479674797,True,0.0,5.7397,1,2,1,50.0,32.954545454545446,32.954545454545446,3.739910313901336,4.260089686098664,历史1/2次成功; 当前距低点4.26%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部已确认
59,56.61608028775728,53.57719471901945,300458,全志科技,bottom_area,2023-08-23,23.23,2023-08-22,22.97,1.1319111885067548,3.7875489769264306,27.194928684627577,False,-2.1895,1.2204,1,3,1,33.33333333333333,10.132359653126422,10.132359653126422,6.868088811493244,1.1319111885067548,历史1/3次成功; 当前距低点1.13%; 最新日涨幅-2.19%; 状态bottom_area; 底部未确认
