rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.93517708341106,86.292625466744,002176,江特电机,bottom_area,2025-04-08,6.74,2025-04-08,6.58,2.4316109422492422,3.9513677811550116,27.85087719298245,False,0.4471,2.4731,4,4,4,100.0,18.369346317592864,39.01808785529715,5.568389057750759,2.4316109422492422,历史4/4次成功; 当前距低点2.43%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
73,80.46259867306458,74.5024061787635,603305,旭升集团,confirmed_rebound,2025-04-08,10.93,2025-04-08,10.93,0.0,9.0576395242452,31.25786163522013,False,-9.9671,3.9632,6,6,6,100.0,20.174226767545644,32.41061130334487,8.0,0.0,历史6/6次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
74,80.4217190905683,77.74826981279497,605258,协和电子,confirmed_rebound,2025-04-08,25.08,2025-04-08,24.53,2.2421524663677013,10.640032613126781,30.92086736130667,False,-7.9971,3.8818,3,3,3,100.0,29.679448581254412,49.971379507727534,5.757847533632299,2.2421524663677013,历史3/3次成功; 当前距低点2.24%; 最新日涨幅-8.00%; 状态confirmed_rebound; 底部未确认
75,80.39437956929132,78.3014785818192,300577,开润股份,bottom_area,2025-04-08,17.18,2025-04-08,16.74,2.6284348864994107,6.750298685782573,32.363636363636374,False,-2.9927,4.4538,3,3,3,100.0,16.95865657547232,23.626373626373624,5.37156511350059,2.6284348864994107,历史3/3次成功; 当前距低点2.63%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
76,80.26788306764908,76.99933966943628,603185,弘元绿能,bottom_area,2025-04-08,12.74,2025-04-08,12.51,1.8385291766586764,7.513988808952835,29.12181303116147,False,-3.265,1.8954,6,7,6,85.71428571428571,24.77596263097275,43.51028702057404,6.161470823341324,1.8385291766586764,历史6/7次成功; 当前距低点1.84%; 最新日涨幅-3.27%; 状态bottom_area; 底部未确认
77,80.19224001351542,81.35377837904053,603033,三维股份,bottom_area,2025-04-08,10.59,2025-04-08,10.11,4.74777448071217,4.74777448071217,28.601694915254246,False,2.4178,0.6308,5,5,5,100.0,20.208087070238054,43.461160275319564,3.2522255192878298,4.74777448071217,历史5/5次成功; 当前距低点4.75%; 最新日涨幅2.42%; 状态bottom_area; 底部未确认
78,80.18189338181627,78.40543153668216,300502,新易盛,confirmed_rebound,2025-04-08,70.37,2025-04-08,68.43,2.8350138827999376,11.354669004822439,32.68076733890801,False,-5.1873,9.8375,6,6,6,100.0,23.813242954118294,34.5909668057319,5.164986117200063,2.8350138827999376,历史6/6次成功; 当前距低点2.84%; 最新日涨幅-5.19%; 状态confirmed_rebound; 底部未确认
79,80.13419981853998,78.88577163584564,300438,鹏辉能源,confirmed_rebound,2025-04-08,22.04,2025-04-07,21.36,3.1835205992509352,18.305243445692884,30.196078431372552,False,3.1835,3.9126,2,2,2,100.0,31.312895710418175,42.98561151079138,4.816479400749065,3.1835205992509352,历史2/2次成功; 当前距低点3.18%; 最新日涨幅3.18%; 状态confirmed_rebound; 底部未确认
80,80.11620457323386,80.9174302083023,300365,恒华科技,confirmed_rebound,2025-04-08,5.09,2025-04-07,4.87,4.517453798767962,18.480492813141673,30.32904148783977,True,4.3033,3.3906,4,4,4,100.0,16.06034876071641,20.0892857142857,3.4825462012320383,4.517453798767962,历史4/4次成功; 当前距低点4.52%; 最新日涨幅4.30%; 状态confirmed_rebound; 底部已确认
81,79.99608321242347,78.37115130098387,603005,晶方科技,confirmed_rebound,2025-04-08,25.62,2025-04-08,24.89,2.9329047810365627,9.481719566090797,31.95735374521596,False,-4.7584,7.3016,5,5,5,100.0,24.828893557780685,40.10416666666666,5.067095218963438,2.9329047810365627,历史5/5次成功; 当前距低点2.93%; 最新日涨幅-4.76%; 状态confirmed_rebound; 底部未确认
82,79.8487125714451,80.78508514931211,300342,天银机电,confirmed_rebound,2025-04-08,14.08,2025-04-07,13.46,4.606240713224363,17.979197622585435,31.64042661249365,True,4.6062,5.5774,5,5,5,100.0,16.43717191109488,26.68539325842696,3.3937592867756377,4.606240713224363,历史5/5次成功; 当前距低点4.61%; 最新日涨幅4.61%; 状态confirmed_rebound; 底部已确认
83,79.80257147762937,77.31594281095862,002416,爱施德,confirmed_rebound,2025-04-08,10.87,2025-04-08,10.62,2.354048964218456,8.380414312617708,27.210418094585336,False,-4.5654,2.9118,5,5,5,100.0,12.060077684820877,17.222222222222214,5.645951035781544,2.354048964218456,历史5/5次成功; 当前距低点2.35%; 最新日涨幅-4.57%; 状态confirmed_rebound; 底部未确认
84,79.77697204433301,76.8600203294057,002236,大华股份,bottom_area,2025-04-08,14.84,2025-04-08,14.54,2.063273727647873,3.9202200825309514,28.86497064579257,False,0.135,3.4598,1,1,1,100.0,13.14131413141315,13.14131413141315,5.936726272352128,2.063273727647873,历史1/1次成功; 当前距低点2.06%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
85,79.72824492388284,79.34395362437596,301489,思泉新材,confirmed_rebound,2025-04-08,52.03,2025-04-08,50.15,3.748753738783654,9.591226321036894,28.316180674671237,False,-2.0151,10.6352,4,4,4,100.0,29.84468897205742,71.56118143459918,4.251246261216346,3.748753738783654,历史4/4次成功; 当前距低点3.75%; 最新日涨幅-2.02%; 状态confirmed_rebound; 底部未确认
86,79.71844564876324,79.13923094704155,300578,会畅科技,bottom_area,2025-04-08,15.74,2025-04-08,15.19,3.620803159973672,7.044107965766965,31.360144600090372,False,2.474,3.1694,3,3,3,100.0,11.15409759022329,16.75438596491228,4.379196840026328,3.620803159973672,历史3/3次成功; 当前距低点3.62%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
87,79.67914828881318,76.73261584053658,000823,超声电子,confirmed_rebound,2025-04-08,8.5,2025-04-08,8.33,2.0408163265306114,10.6842737094838,29.64527027027027,False,-8.2073,6.2473,2,2,2,100.0,38.41761862917399,43.585237258347966,5.959183673469388,2.0408163265306114,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-8.21%; 状态confirmed_rebound; 底部未确认
88,79.46159035167177,76.58862789399544,002590,万安科技,confirmed_rebound,2025-04-08,10.77,2025-04-08,10.55,2.085308056872027,9.004739336492884,28.231292517006796,False,-8.1058,4.6081,3,3,3,100.0,21.522205718621752,30.204778156996575,5.9146919431279725,2.085308056872027,历史3/3次成功; 当前距低点2.09%; 最新日涨幅-8.11%; 状态confirmed_rebound; 底部未确认
89,79.43944406015734,75.95307347444509,002841,视源股份,bottom_area,2025-04-08,32.33,2025-04-08,31.8,1.666666666666659,7.044025157232698,28.184281842818425,False,-4.2641,1.4895,2,2,2,100.0,19.425126206693953,30.356569225827172,6.333333333333341,1.666666666666659,历史2/2次成功; 当前距低点1.67%; 最新日涨幅-4.26%; 状态bottom_area; 底部未确认
90,79.3512029508225,78.18636076848142,300798,锦鸡股份,confirmed_rebound,2025-04-08,6.39,2025-04-07,6.19,3.2310177705977265,16.15508885298869,27.85547785547785,False,3.231,9.8923,1,1,1,100.0,44.801512287334596,44.801512287334596,4.7689822294022735,3.2310177705977265,历史1/1次成功; 当前距低点3.23%; 最新日涨幅3.23%; 状态confirmed_rebound; 底部未确认
91,79.28887081337801,78.40911517673142,603004,鼎龙科技,confirmed_rebound,2025-04-08,17.54,2025-04-08,16.96,3.4198113207547065,10.259433962264142,29.274395329441198,False,-6.9002,11.9198,5,5,5,100.0,31.00153219382874,55.7168784029038,4.5801886792452935,3.4198113207547065,历史5/5次成功; 当前距低点3.42%; 最新日涨幅-6.90%; 状态confirmed_rebound; 底部未确认
92,79.28495587044534,73.41199617633828,600397,江钨装备,bottom_area,2025-04-08,4.78,2025-04-08,4.78,0.0,0.0,29.394387001477096,False,-9.9812,0.8832,3,3,3,100.0,20.763420302893984,28.36538461538461,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
93,79.28306982745906,79.80403053881646,300424,航新科技,confirmed_rebound,2025-04-08,12.5,2025-04-07,11.98,4.34056761268781,19.782971619365604,32.84753363228699,True,4.3406,4.077,3,3,3,100.0,24.572713417982058,52.29885057471265,3.6594323873121906,4.34056761268781,历史3/3次成功; 当前距低点4.34%; 最新日涨幅4.34%; 状态confirmed_rebound; 底部已确认
94,79.27758994819239,79.6122218540042,300539,横河精密,confirmed_rebound,2025-04-08,11.61,2025-04-07,11.14,4.219030520646309,15.529622980251334,30.635118306351174,True,4.219,6.155,3,3,3,100.0,22.051674414396718,39.25845147219192,3.7809694793536908,4.219030520646309,历史3/3次成功; 当前距低点4.22%; 最新日涨幅4.22%; 状态confirmed_rebound; 底部已确认
95,79.22026822833625,79.55523765002056,300359,全通教育,confirmed_rebound,2025-04-08,4.94,2025-04-07,4.74,4.2194092827004255,17.72151898734177,31.89655172413793,False,4.2194,3.2872,4,4,4,100.0,14.276832336438266,18.19484240687678,3.780590717299575,4.2194092827004255,历史4/4次成功; 当前距低点4.22%; 最新日涨幅4.22%; 状态confirmed_rebound; 底部未确认
96,79.2125335391858,79.7646902940235,301499,维科精密,confirmed_rebound,2025-04-08,20.34,2025-04-08,19.49,4.361210877373019,9.594663930220632,30.26833631484795,False,0.7929,7.9942,4,4,4,100.0,17.141134916311575,21.950454687989964,3.6387891226269806,4.361210877373019,历史4/4次成功; 当前距低点4.36%; 最新日涨幅0.79%; 状态confirmed_rebound; 底部未确认
97,79.20020557382198,77.3473906598005,605319,无锡振华,bottom_area,2025-04-08,26.35,2025-04-08,25.64,2.7691107644305806,5.694227769110768,31.97134518439904,False,-0.3027,2.9076,3,3,3,100.0,13.553565605925918,17.248790972595383,5.230889235569419,2.7691107644305806,历史3/3次成功; 当前距低点2.77%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
98,79.15618127017439,77.63221380135622,300591,万里马,confirmed_rebound,2025-04-08,3.79,2025-04-07,3.68,2.9891304347826053,17.39130434782609,27.55905511811023,True,1.6086,7.876,1,1,1,100.0,29.663608562691135,29.663608562691135,5.010869565217395,2.9891304347826053,历史1/1次成功; 当前距低点2.99%; 最新日涨幅1.61%; 状态confirmed_rebound; 底部已确认
99,79.12730749960497,77.01846848165489,002115,三维通信,confirmed_rebound,2025-04-08,6.72,2025-04-08,6.55,2.5954198473282433,8.549618320610696,30.979978925184408,False,-7.6923,17.8906,4,4,4,100.0,13.419493191200443,20.720720720720706,5.404580152671757,2.5954198473282433,历史4/4次成功; 当前距低点2.60%; 最新日涨幅-7.69%; 状态confirmed_rebound; 底部未确认
100,79.12408957859253,78.02734279625798,688169,石头科技,confirmed_rebound,2025-04-08,184.52,2025-04-08,178.67,3.274192645659609,8.020372754239666,32.51878989311478,False,-1.8876,2.9376,4,4,4,100.0,16.94893563635416,29.71190476190475,4.725807354340391,3.274192645659609,历史4/4次成功; 当前距低点3.27%; 最新日涨幅-1.89%; 状态confirmed_rebound; 底部未确认
101,79.11302866714203,76.94165754232878,601137,博威合金,bottom_area,2025-04-08,16.47,2025-04-08,16.06,2.5529265255292666,7.970112079701129,29.406593406593412,False,-5.0173,3.618,3,3,3,100.0,18.937258174922082,25.82417582417582,5.447073474470733,2.5529265255292666,历史3/3次成功; 当前距低点2.55%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
102,79.02918810405208,75.71269896600126,001287,中电港,bottom_area,2025-04-08,16.09,2025-04-08,15.81,1.7710309930423742,4.68058191018343,28.78378378378378,False,-1.2883,2.472,3,4,3,75.0,30.030374355579976,42.36351071181756,6.228969006957626,1.7710309930423742,历史3/4次成功; 当前距低点1.77%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
103,79.02845181166806,74.93623106817921,603186,华正新材,confirmed_rebound,2025-04-08,20.48,2025-04-08,20.23,1.2357884330202669,9.787444389520516,27.360861759425497,False,-8.8968,6.4159,2,2,2,100.0,18.891552126158196,19.78891820580475,6.764211566979733,1.2357884330202669,历史2/2次成功; 当前距低点1.24%; 最新日涨幅-8.90%; 状态confirmed_rebound; 底部未确认
104,79.01209174148026,77.6689043330563,002230,科大讯飞,bottom_area,2025-04-08,42.79,2025-04-08,41.5,3.108433734939757,5.445783132530116,30.099376789624387,False,-1.3828,2.629,2,2,2,100.0,36.10824327268251,53.5211267605634,4.891566265060243,3.108433734939757,历史2/2次成功; 当前距低点3.11%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
105,78.9914102978852,76.05515170470842,000020,深华发A,confirmed_rebound,2025-04-08,10.05,2025-04-08,9.85,2.030456852791889,9.746192893401025,27.466863033873345,False,-8.1353,3.0582,3,3,3,100.0,17.981684564913593,23.076923076923073,5.969543147208111,2.030456852791889,历史3/3次成功; 当前距低点2.03%; 最新日涨幅-8.14%; 状态confirmed_rebound; 底部未确认
106,78.95743898633063,78.03402483942652,300703,创源股份,bottom_area,2025-04-08,11.29,2025-04-08,10.92,3.388278388278381,6.501831501831509,30.357142857142854,False,2.1719,5.1513,2,2,2,100.0,19.02849228333993,20.914127423822727,4.611721611721619,3.388278388278381,历史2/2次成功; 当前距低点3.39%; 最新日涨幅2.17%; 状态bottom_area; 底部未确认
107,78.9367324284512,78.81776222132466,002777,久远银海,bottom_area,2025-04-08,15.9,2025-04-08,15.3,3.9215686274509776,6.666666666666663,30.39126478616924,False,-1.3035,3.8364,6,6,6,100.0,18.91902522533803,51.99999999999999,4.078431372549023,3.9215686274509776,历史6/6次成功; 当前距低点3.92%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
108,78.87881642666916,76.30152061909097,000668,荣丰控股,bottom_area,2025-04-08,4.5,2025-04-08,4.4,2.2727272727272645,7.954545454545446,29.599999999999994,False,-2.5974,3.57,2,2,2,100.0,18.512574198436226,20.604914933837428,5.7272727272727355,2.2727272727272645,历史2/2次成功; 当前距低点2.27%; 最新日涨幅-2.60%; 状态bottom_area; 底部未确认
109,78.84851319936878,79.60001646036099,300677,英科医疗,confirmed_rebound,2025-04-08,20.93,2025-04-07,20.03,4.49326010983524,14.078881677483777,28.946434905995034,True,1.0623,2.9992,2,2,2,100.0,42.014244681641536,69.06438631790746,3.50673989016476,4.49326010983524,历史2/2次成功; 当前距低点4.49%; 最新日涨幅1.06%; 状态confirmed_rebound; 底部已确认
110,78.79328922109826,77.49676538948708,000868,安凯客车,confirmed_rebound,2025-04-08,5.26,2025-04-08,5.1,3.137254901960787,8.235294117647058,28.870292887029294,False,-6.4057,6.2413,7,7,7,100.0,22.632830999772345,69.53846153846153,4.8627450980392135,3.137254901960787,历史7/7次成功; 当前距低点3.14%; 最新日涨幅-6.41%; 状态confirmed_rebound; 底部未确认
111,78.75511469812196,75.53008952620871,001311,多利科技,confirmed_rebound,2025-04-08,23.42,2025-04-08,23.0,1.8260869565217466,9.086956521739129,31.669637551990487,False,-6.656,7.1296,2,2,2,100.0,29.32025691977575,46.9244288224956,6.173913043478254,1.8260869565217466,历史2/2次成功; 当前距低点1.83%; 最新日涨幅-6.66%; 状态confirmed_rebound; 底部未确认
112,78.72407342801847,75.81894665440676,603012,创力集团,bottom_area,2025-04-08,4.99,2025-04-08,4.89,2.0449897750511354,6.95296523517384,28.61313868613139,False,-4.9524,4.0173,2,2,2,100.0,23.341523341523335,35.13513513513512,5.955010224948865,2.0449897750511354,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
113,78.68414702738623,76.60000476573973,002522,浙江众成,confirmed_rebound,2025-04-08,3.94,2025-04-08,3.84,2.604166666666669,9.375000000000009,27.954971857410886,False,-7.2941,6.6475,3,3,3,100.0,27.943574009353377,37.41339491916859,5.395833333333331,2.604166666666669,历史3/3次成功; 当前距低点2.60%; 最新日涨幅-7.29%; 状态confirmed_rebound; 底部未确认
114,78.62436925080058,77.64078347242722,688259,创耀科技,confirmed_rebound,2025-04-08,34.29,2025-04-08,33.18,3.345388788426761,10.91018685955394,31.304347826086953,False,-2.0006,5.721,6,6,6,100.0,15.743386613119558,22.000256114739393,4.654611211573239,3.345388788426761,历史6/6次成功; 当前距低点3.35%; 最新日涨幅-2.00%; 状态confirmed_rebound; 底部未确认
115,78.56297846105086,75.64818178210146,605122,四方新材,bottom_area,2025-04-08,9.53,2025-04-08,9.34,2.034261241970016,4.49678800856531,29.66867469879518,False,-0.6257,1.7726,2,2,2,100.0,12.07686781609196,12.176724137931044,5.9657387580299845,2.034261241970016,历史2/2次成功; 当前距低点2.03%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
116,78.48357822658508,77.92183203588023,300480,光力科技,confirmed_rebound,2025-04-08,11.43,2025-04-07,11.03,3.6264732547597496,18.857660924750682,29.56577266922095,True,3.4389,4.069,5,6,5,83.33333333333334,25.144396362360865,39.69465648854962,4.373526745240251,3.6264732547597496,历史5/6次成功; 当前距低点3.63%; 最新日涨幅3.44%; 状态confirmed_rebound; 底部已确认
117,78.42447307683743,74.69324392527167,002778,中晟高科,bottom_area,2025-04-08,15.23,2025-04-08,15.01,1.4656895403064667,5.729513657561622,29.131255901794145,False,-2.0579,2.6388,1,1,1,100.0,16.63987138263666,16.63987138263666,6.5343104596935335,1.4656895403064667,历史1/1次成功; 当前距低点1.47%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
118,78.41892408971944,75.51228705368405,603116,红蜻蜓,confirmed_rebound,2025-04-08,4.51,2025-04-08,4.42,2.036199095022621,8.144796380090504,30.173775671406005,False,-8.1466,3.589,3,3,3,100.0,15.133446184600086,23.86831275720163,5.963800904977379,2.036199095022621,历史3/3次成功; 当前距低点2.04%; 最新日涨幅-8.15%; 状态confirmed_rebound; 底部未确认
119,78.33822678973641,77.98265819279516,301321,翰博高新,confirmed_rebound,2025-04-08,11.58,2025-04-08,11.16,3.763440860215053,8.69175627240144,32.075471698113205,False,0.0,4.4586,3,3,3,100.0,16.89948039830902,19.679430097951904,4.236559139784947,3.763440860215053,历史3/3次成功; 当前距低点3.76%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部未确认
120,78.33095645969946,78.22776561465975,300563,神宇股份,bottom_area,2025-04-08,30.93,2025-04-08,29.76,3.9314516129032198,7.123655913978485,30.108031939877872,False,-0.4185,8.4382,4,4,4,100.0,15.86814673160799,20.477137176938378,4.06854838709678,3.9314516129032198,历史4/4次成功; 当前距低点3.93%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
121,78.3230678214439,76.29653534123403,000619,海螺新材,confirmed_rebound,2025-04-08,5.06,2025-04-08,4.93,2.636916835699795,8.722109533468572,27.178729689807973,False,-6.4695,3.7771,3,3,3,100.0,26.71347164854606,32.01692524682651,5.363083164300205,2.636916835699795,历史3/3次成功; 当前距低点2.64%; 最新日涨幅-6.47%; 状态confirmed_rebound; 底部未确认
122,78.31890159499112,72.51750147684362,603129,春风动力,bottom_area,2025-04-08,139.46,2025-04-08,139.46,0.0,5.4065681915961505,29.315762797769896,False,-9.9968,3.771,3,3,3,100.0,15.954309015288315,20.09633197480549,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
123,78.31882467335683,78.23365483881068,301326,捷邦科技,confirmed_rebound,2025-04-08,48.5,2025-04-08,46.66,3.9434204886412423,11.658808401200183,28.45752836553205,False,-3.5594,8.2682,4,4,4,100.0,36.47663200490698,57.57370382921043,4.056579511358758,3.9434204886412423,历史4/4次成功; 当前距低点3.94%; 最新日涨幅-3.56%; 状态confirmed_rebound; 底部未确认
124,78.28177453609393,75.06471530858325,002554,惠博普,bottom_area,2025-04-08,2.24,2025-04-08,2.2,1.8181818181818195,4.999999999999994,32.51533742331287,False,-2.1834,3.1623,4,5,4,80.0,16.29123577439678,28.404669260700388,6.181818181818181,1.8181818181818195,历史4/5次成功; 当前距低点1.82%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
125,78.14357274458332,75.30287878081907,000039,中集集团,bottom_area,2025-04-08,7.38,2025-04-08,7.23,2.0746887966804906,3.457814661134163,28.768472906403943,False,-2.122,4.1332,2,2,2,100.0,10.71596364113223,12.219644238205724,5.9253112033195094,2.0746887966804906,历史2/2次成功; 当前距低点2.07%; 最新日涨幅-2.12%; 状态bottom_area; 底部未确认
126,78.13472536033326,74.6864142292367,301525,儒竞科技,confirmed_rebound,2025-04-08,60.87,2025-04-08,59.88,1.6533066132264442,9.936539746158978,29.13609467455621,False,-1.9017,4.0557,1,1,1,100.0,29.118028534370954,29.118028534370954,6.3466933867735555,1.6533066132264442,历史1/1次成功; 当前距低点1.65%; 最新日涨幅-1.90%; 状态confirmed_rebound; 底部未确认
127,78.12789566895628,77.43485858292225,688286,敏芯股份,confirmed_rebound,2025-04-08,55.33,2025-04-08,53.44,3.5366766467065878,9.80538922155689,27.764260610975946,False,-0.8956,3.9776,6,6,6,100.0,16.98108245921111,25.016501650165008,4.463323353293412,3.5366766467065878,历史6/6次成功; 当前距低点3.54%; 最新日涨幅-0.90%; 状态confirmed_rebound; 底部未确认
128,77.94977078691332,75.06596371101406,001288,运机集团,confirmed_rebound,2025-04-08,24.51,2025-04-08,24.02,2.0399666944213237,10.116569525395501,32.26170332769318,False,-8.099,7.8857,2,2,2,100.0,29.446708463949843,50.27272727272728,5.960033305578677,2.0399666944213237,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-8.10%; 状态confirmed_rebound; 底部未确认
129,77.92119186873008,73.28324136456943,002130,沃尔核材,confirmed_rebound,2025-04-08,16.18,2025-04-08,16.05,0.8099688473520187,8.411214953271013,28.316212594908443,False,-9.2541,8.2861,2,2,2,100.0,44.62349643296797,58.35694050991501,7.190031152647982,0.8099688473520187,历史2/2次成功; 当前距低点0.81%; 最新日涨幅-9.25%; 状态confirmed_rebound; 底部未确认
130,77.89807348652296,78.35407548937098,300706,阿石创,confirmed_rebound,2025-04-08,18.42,2025-04-07,17.66,4.3035107587769055,17.723669309173268,30.08709422011085,True,4.1266,4.2194,3,3,3,100.0,16.323010856894204,28.81508078994613,3.696489241223095,4.3035107587769055,历史3/3次成功; 当前距低点4.30%; 最新日涨幅4.13%; 状态confirmed_rebound; 底部已确认
131,77.8540712948029,75.99528149899308,605299,舒华体育,bottom_area,2025-04-08,7.49,2025-04-08,7.29,2.7434842249657088,6.9958847736625485,29.90384615384616,False,-3.4794,1.6605,2,2,2,100.0,32.85175017158546,56.12903225806454,5.256515775034291,2.7434842249657088,历史2/2次成功; 当前距低点2.74%; 最新日涨幅-3.48%; 状态bottom_area; 底部未确认
132,77.84303126109369,72.70621465701178,600156,华升股份,confirmed_rebound,2025-04-08,4.45,2025-04-08,4.43,0.45146726862303527,11.060948081264115,30.564263322884017,False,-9.5528,5.519,3,3,3,100.0,20.460000158453216,35.05747126436782,7.548532731376965,0.45146726862303527,历史3/3次成功; 当前距低点0.45%; 最新日涨幅-9.55%; 状态confirmed_rebound; 底部未确认
133,77.82557574707621,78.97429273227291,300688,创业黑马,confirmed_rebound,2025-04-08,23.98,2025-04-07,22.89,4.761904761904761,18.74180865006553,32.59717314487632,False,4.7619,5.4329,5,5,5,100.0,17.803417147396512,39.651707970529145,3.238095238095239,4.761904761904761,历史5/5次成功; 当前距低点4.76%; 最新日涨幅4.76%; 状态confirmed_rebound; 底部未确认
134,77.77207293580173,75.79172531134756,301459,丰茂股份,confirmed_rebound,2025-04-08,43.63,2025-04-08,42.5,2.658823529411771,8.164705882352937,28.45117845117845,False,-1.3788,8.4328,3,3,3,100.0,14.052919131217203,20.772345063843044,5.34117647058823,2.658823529411771,历史3/3次成功; 当前距低点2.66%; 最新日涨幅-1.38%; 状态confirmed_rebound; 底部未确认
135,77.72298755761186,76.57308458096934,688800,瑞可达,bottom_area,2025-04-08,38.09,2025-04-08,36.9,3.224932249322506,6.124661246612461,31.66666666666667,False,2.5027,4.6284,1,1,1,100.0,25.83833392163784,25.83833392163784,4.775067750677494,3.224932249322506,历史1/1次成功; 当前距低点3.22%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
136,77.66088050267011,77.12765228931188,000811,冰轮环境,confirmed_rebound,2025-04-08,10.53,2025-04-08,10.16,3.641732283464559,8.267716535433069,28.045325779036823,False,-4.2727,3.4384,4,4,4,100.0,26.832268255973535,47.451868629671566,4.358267716535441,3.641732283464559,历史4/4次成功; 当前距低点3.64%; 最新日涨幅-4.27%; 状态confirmed_rebound; 底部未确认
137,77.64481086033209,75.3617918712901,002063,远光软件,bottom_area,2025-04-08,5.44,2025-04-08,5.31,2.448210922787209,6.026365348399253,27.260273972602743,False,-2.1583,4.2304,2,2,2,100.0,15.611359006693187,21.311475409836078,5.551789077212792,2.448210922787209,历史2/2次成功; 当前距低点2.45%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
138,77.6093505363211,76.37583712825379,000977,浪潮信息,confirmed_rebound,2025-04-08,44.63,2025-04-08,43.26,3.1668978270920127,8.136846971798436,30.225806451612907,False,-5.0021,6.2234,4,4,4,100.0,16.969699860341773,40.11544011544013,4.833102172907988,3.1668978270920127,历史4/4次成功; 当前距低点3.17%; 最新日涨幅-5.00%; 状态confirmed_rebound; 底部未确认
139,77.6081871579537,74.41251433337548,603311,金海高科,confirmed_rebound,2025-04-08,8.42,2025-04-08,8.27,1.813784764207985,10.27811366384522,27.77292576419214,False,-8.3787,3.1033,2,2,2,100.0,23.16098707403056,26.75675675675676,6.186215235792016,1.813784764207985,历史2/2次成功; 当前距低点1.81%; 最新日涨幅-8.38%; 状态confirmed_rebound; 底部未确认
140,77.58717335033937,75.41906870581892,002439,启明星辰,bottom_area,2025-04-08,14.61,2025-04-08,14.25,2.5263157894736805,4.982456140350884,28.39195979899497,False,-0.6122,3.6436,2,2,2,100.0,16.87671347214464,22.924411400247834,5.4736842105263195,2.5263157894736805,历史2/2次成功; 当前距低点2.53%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
141,77.55210032070393,76.18754723588215,002156,通富微电,confirmed_rebound,2025-04-08,22.78,2025-04-08,22.1,3.0769230769230753,9.095022624434378,31.999999999999996,False,-4.6463,3.8074,4,4,4,100.0,14.854472318638509,21.92170818505337,4.923076923076924,3.0769230769230753,历史4/4次成功; 当前距低点3.08%; 最新日涨幅-4.65%; 状态confirmed_rebound; 底部未确认
142,77.48751252462819,74.58978006179582,001336,楚环科技,confirmed_rebound,2025-04-08,16.68,2025-04-08,16.35,2.0183486238532002,8.012232415902131,31.78973717146432,False,-4.4674,16.785,2,2,2,100.0,26.62158561387693,40.95427435387674,5.9816513761468,2.0183486238532002,历史2/2次成功; 当前距低点2.02%; 最新日涨幅-4.47%; 状态confirmed_rebound; 底部未确认
143,77.48564625120575,75.04436885766191,603161,科华控股,bottom_area,2025-04-08,9.64,2025-04-08,9.42,2.3354564755838707,7.855626326963909,29.753914988814316,False,-7.8394,4.5803,1,1,1,100.0,39.40435280641466,39.40435280641466,5.664543524416129,2.3354564755838707,历史1/1次成功; 当前距低点2.34%; 最新日涨幅-7.84%; 状态bottom_area; 底部未确认
144,77.4730427389425,75.70559689698943,002449,国星光电,confirmed_rebound,2025-04-08,7.71,2025-04-08,7.5,2.7999999999999994,8.533333333333342,29.5774647887324,False,-6.7715,6.2609,3,3,3,100.0,25.535467188115152,41.61849710982658,5.2,2.7999999999999994,历史3/3次成功; 当前距低点2.80%; 最新日涨幅-6.77%; 状态confirmed_rebound; 底部未确认
