rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.48869349080154,78.45098991000819,002674,兴业科技,bottom_area,2024-09-18,7.8,2024-09-18,7.72,1.0362694300518145,2.9792746113989694,32.16168717047452,False,-1.0152,0.4385,1,1,1,100.0,31.578947368421055,31.578947368421055,13.963730569948185,1.0362694300518145,历史1/1次成功; 当前距低点1.04%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
19,73.54799674340258,68.41247577378843,300337,银邦股份,bottom_area,2024-09-18,7.46,2024-09-18,7.2,3.611111111111108,4.583333333333335,31.297709923664126,False,0.8108,4.272,2,3,2,66.66666666666666,25.586787314274673,34.09610983981694,11.388888888888891,3.611111111111108,历史2/3次成功; 当前距低点3.61%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
20,72.61525040861378,66.03093901217244,300473,德尔股份,bottom_area,2024-09-18,15.82,2024-09-18,15.45,2.3948220064724985,3.3656957928802673,29.612756264236907,False,-0.815,4.9407,2,3,2,66.66666666666666,20.34659419496271,21.37137137137137,12.6051779935275,2.3948220064724985,历史2/3次成功; 当前距低点2.39%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
21,71.57290154117325,63.417029798438705,000591,太阳能,bottom_area,2024-09-18,4.02,2024-08-23,3.98,1.0050251256281304,7.035175879396981,28.158844765342963,True,-0.2481,0.3685,1,2,1,50.0,32.84132841328414,32.84132841328414,13.994974874371868,1.0050251256281304,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-0.25%; 状态bottom_area; 底部已确认
22,71.25377309025903,63.01444376584635,688358,祥生医疗,bottom_area,2024-09-18,18.99,2024-09-18,18.82,0.9032943676939328,3.2943676939426196,29.274708756106726,False,-1.9618,0.6251,2,3,2,66.66666666666666,25.684345470547626,29.46360153256704,14.096705632306067,0.9032943676939328,历史2/3次成功; 当前距低点0.90%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
23,71.14245215585825,65.10417797225581,605266,健之佳,bottom_area,2024-09-18,17.65,2024-09-18,17.18,2.73573923166472,6.984866123399297,27.203389830508478,False,-3.1284,3.8622,3,5,3,60.0,27.535824841136375,33.154615273148806,12.26426076833528,2.73573923166472,历史3/5次成功; 当前距低点2.74%; 最新日涨幅-3.13%; 状态bottom_area; 底部未确认
24,70.5831507927167,62.525333916075624,603306,华懋科技,bottom_area,2024-09-18,17.3,2024-09-18,17.13,0.9924109748978501,7.238762405137199,31.287605294825514,False,-3.0269,7.6994,2,3,2,66.66666666666666,34.36217350632288,49.205252246026255,14.007589025102149,0.9924109748978501,历史2/3次成功; 当前距低点0.99%; 最新日涨幅-3.03%; 状态bottom_area; 底部未确认
25,70.45111537235891,64.08570066030812,000922,佳电股份,bottom_area,2024-09-18,8.91,2024-09-18,8.7,2.413793103448286,2.9885057471264553,30.6772908366534,False,1.25,0.8098,1,2,1,50.0,40.42553191489362,40.42553191489362,12.586206896551714,2.413793103448286,历史1/2次成功; 当前距低点2.41%; 最新日涨幅1.25%; 状态bottom_area; 底部未确认
26,70.36805642993288,65.41919780626044,000037,深南电A,bottom_area,2024-09-18,6.94,2024-09-18,6.7,3.5820895522388088,4.328358208955224,30.785123966942145,False,2.2091,1.7274,4,8,4,50.0,28.58259131916628,45.16765285996055,11.417910447761189,3.5820895522388088,历史4/8次成功; 当前距低点3.58%; 最新日涨幅2.21%; 状态bottom_area; 底部未确认
27,67.39992748496992,61.36982700387365,600262,北方股份,bottom_area,2024-09-18,15.79,2024-08-29,15.41,2.4659312134977225,7.722258273848159,31.48065807025344,True,0.5092,1.9333,1,2,1,50.0,17.269624573378834,17.269624573378834,12.534068786502278,2.4659312134977225,历史1/2次成功; 当前距低点2.47%; 最新日涨幅0.51%; 状态bottom_area; 底部已确认
28,67.31988836804638,59.60152623942479,002806,华锋股份,bottom_area,2024-09-18,8.39,2024-09-18,8.31,0.9626955475330934,3.2490974729241824,32.05233033524121,False,-1.6413,4.3123,2,4,2,50.0,27.507914450538966,34.66407010710809,14.037304452466906,0.9626955475330934,历史2/4次成功; 当前距低点0.96%; 最新日涨幅-1.64%; 状态bottom_area; 底部未确认
29,66.45348667468828,59.444373927958814,002682,龙洲股份,bottom_area,2024-09-18,3.35,2024-09-18,3.3,1.5151515151515234,3.63636363636364,31.392931392931388,False,-1.7595,2.1177,1,2,1,50.0,26.929674099485425,26.929674099485425,13.484848484848477,1.5151515151515234,历史1/2次成功; 当前距低点1.52%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
30,66.40812013121693,60.53287089708781,000899,赣能股份,bottom_area,2024-09-18,7.31,2024-09-18,7.13,2.524544179523138,3.2258064516129092,28.628628628628633,False,0.9669,0.6315,2,6,2,33.33333333333333,25.459668242296914,27.473958333333325,12.475455820476862,2.524544179523138,历史2/6次成功; 当前距低点2.52%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
31,65.46773751147336,59.13138981208172,301326,捷邦科技,bottom_area,2024-09-18,30.11,2024-09-18,29.51,2.033209081667224,6.743476787529645,30.054515287982923,False,-5.7,12.1743,1,2,1,50.0,41.81240063593006,41.81240063593006,12.966790918332777,2.033209081667224,历史1/2次成功; 当前距低点2.03%; 最新日涨幅-5.70%; 状态bottom_area; 底部未确认
32,65.13533973495062,59.74196765498654,000683,博源化工,bottom_area,2024-09-18,5.04,2024-09-18,4.9,2.8571428571428505,3.6734693877550963,29.69870875179339,False,1.4085,0.8801,1,2,1,50.0,22.50673854447439,22.50673854447439,12.14285714285715,2.8571428571428505,历史1/2次成功; 当前距低点2.86%; 最新日涨幅1.41%; 状态bottom_area; 底部未确认
33,65.07567271958312,58.25017510259918,000966,长源电力,bottom_area,2024-09-18,3.93,2024-09-18,3.87,1.5503875968992262,2.3255813953488333,28.33333333333334,False,-0.7576,0.3168,1,2,1,50.0,20.94117647058823,20.94117647058823,13.449612403100774,1.5503875968992262,历史1/2次成功; 当前距低点1.55%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
34,65.01964676950993,58.95549266247379,603132,金徽股份,bottom_area,2024-09-18,10.49,2024-09-18,10.26,2.2417153996101407,3.4113060428849864,31.554369579719815,False,-0.5687,1.0107,1,2,1,50.0,33.20754716981132,33.20754716981132,12.758284600389857,2.2417153996101407,历史1/2次成功; 当前距低点2.24%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
35,64.45698284111499,57.52273529830556,301509,金凯生科,bottom_area,2024-09-18,24.82,2024-09-18,24.48,1.3888888888888884,3.4722222222222134,31.71548117154812,False,-1.3905,1.8657,1,2,1,50.0,15.05054819877544,15.05054819877544,13.61111111111111,1.3888888888888884,历史1/2次成功; 当前距低点1.39%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
36,63.609322491857554,57.02588744967618,603060,国检集团,bottom_area,2024-09-18,5.6,2024-09-18,5.51,1.6333938294010864,3.629764065335757,29.719387755102044,False,-1.5817,0.9429,1,4,1,25.0,36.2098138747885,36.2098138747885,13.366606170598914,1.6333938294010864,历史1/4次成功; 当前距低点1.63%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
37,62.62851633795391,57.260625336461445,300401,花园生物,bottom_area,2024-09-18,12.23,2024-09-10,11.91,2.6868178001679284,6.045340050377839,30.023501762632193,False,-0.0817,2.8663,1,2,1,50.0,29.551451187335093,29.551451187335093,12.31318219983207,2.6868178001679284,历史1/2次成功; 当前距低点2.69%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
38,62.412813584400276,58.1595425930353,000155,川能动力,bottom_area,2024-09-18,9.23,2024-08-23,8.9,3.707865168539327,7.752808988764039,29.08366533864542,True,-1.7039,0.5104,1,2,1,50.0,37.70685579196216,37.70685579196216,11.292134831460674,3.707865168539327,历史1/2次成功; 当前距低点3.71%; 最新日涨幅-1.70%; 状态bottom_area; 底部已确认
39,61.927280712493186,54.00538186295092,002036,联创电子,bottom_area,2024-09-18,6.49,2024-09-18,6.48,0.15432098765431768,4.475308641975295,30.247578040904187,False,-4.8387,7.3596,2,5,2,40.0,19.393729649477176,22.210743801652896,14.84567901234568,0.15432098765431768,历史2/5次成功; 当前距低点0.15%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
40,61.85069162468579,55.948638979828935,001229,魅视科技,bottom_area,2024-09-18,22.22,2024-09-18,21.76,2.1139705882352815,4.365808823529408,28.23218997361477,False,-1.5071,2.6641,1,2,1,50.0,15.47576301615797,15.47576301615797,12.886029411764719,2.1139705882352815,历史1/2次成功; 当前距低点2.11%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
41,61.069265811702195,55.43988868490648,002732,燕塘乳业,bottom_area,2024-09-18,13.31,2024-08-23,13.01,2.30591852421215,7.455803228285938,29.599567099567103,True,-1.1144,0.2811,1,3,1,33.33333333333333,25.344352617079892,25.344352617079892,12.694081475787849,2.30591852421215,历史1/3次成功; 当前距低点2.31%; 最新日涨幅-1.11%; 状态bottom_area; 底部已确认
42,57.83572278071636,52.283234061517135,300400,劲拓股份,bottom_area,2024-09-18,11.29,2024-09-18,11.06,2.079566003616624,3.526220614828199,28.64516129032258,False,-0.5286,2.7217,1,5,1,20.0,27.014218009478668,27.014218009478668,12.920433996383377,2.079566003616624,历史1/5次成功; 当前距低点2.08%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
