rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.72094666481263,90.69908223380814,002246,北化股份,bottom_area,2025-01-13,9.3,2025-01-06,9.2,1.086956521739146,4.347826086956526,27.38752959747435,False,0.7584,2.047,4,4,4,100.0,25.577113458996685,31.992687385740403,8.913043478260855,1.086956521739146,历史4/4次成功; 当前距低点1.09%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
27,80.48750917196504,79.11697883002756,600996,贵广网络,bottom_area,2025-01-13,7.62,2025-01-13,7.32,4.098360655737703,4.781420765027318,27.810650887573967,False,-0.3922,0.8624,3,3,3,100.0,39.36151142531999,47.237076648841345,5.901639344262298,4.098360655737703,历史3/3次成功; 当前距低点4.10%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
28,80.32279152727875,76.39826525530373,300347,泰格医药,bottom_area,2025-01-13,49.66,2025-01-13,48.51,2.3706452277880823,3.2776747062461418,29.797395079594786,False,1.2024,1.3212,3,4,3,75.0,18.593206315379337,23.423271500843175,7.629354772211919,2.3706452277880823,历史3/4次成功; 当前距低点2.37%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
29,80.14574397556581,76.21086441188135,300682,朗新科技,bottom_area,2025-01-13,10.42,2025-01-13,10.18,2.357563850687625,3.6345776031434283,29.256428075052128,False,-0.4776,1.1259,2,2,2,100.0,19.0651074809093,21.503593145384194,7.642436149312376,2.357563850687625,历史2/2次成功; 当前距低点2.36%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
30,80.02561692251142,76.92424295029213,000818,航锦科技,bottom_area,2025-01-13,15.13,2025-01-13,14.7,2.9251700680272212,3.605442176870756,31.340495095749652,False,-0.6566,1.7813,1,1,1,100.0,46.52489626556016,46.52489626556016,7.074829931972778,2.9251700680272212,历史1/1次成功; 当前距低点2.93%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
31,79.95371641221375,76.00825,601005,重庆钢铁,bottom_area,2025-01-13,1.31,2025-01-13,1.28,2.343750000000002,3.1250000000000027,28.888888888888893,False,0.0,1.1999,1,1,1,100.0,12.00000000000001,12.00000000000001,7.656249999999998,2.343750000000002,历史1/1次成功; 当前距低点2.34%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
32,79.60070584379989,77.67959751808384,600939,重庆建工,bottom_area,2025-01-13,2.79,2025-01-13,2.69,3.7174721189591113,4.0892193308550135,29.21052631578947,False,0.722,0.479,2,2,2,100.0,21.158247039304307,31.277533039647576,6.282527881040889,3.7174721189591113,历史2/2次成功; 当前距低点3.72%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
33,79.50170189435428,77.10855479592391,300683,海特生物,bottom_area,2025-01-13,21.62,2025-01-13,20.91,3.3955045432807305,3.6824485891917726,32.39573229873909,False,0.3714,0.6538,2,2,2,100.0,14.141425562387008,16.532137518684582,6.6044954567192695,3.3955045432807305,历史2/2次成功; 当前距低点3.40%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
34,79.4028043677009,77.80655362412318,605186,健麾信息,bottom_area,2025-01-13,18.23,2025-01-13,17.54,3.9338654503990953,4.275940706955531,32.460531382364266,False,1.5599,1.2799,2,2,2,100.0,24.49337016684467,37.29468599033817,6.066134549600905,3.9338654503990953,历史2/2次成功; 当前距低点3.93%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
35,79.26780602614153,77.40534093819879,605208,永茂泰,bottom_area,2025-01-13,7.19,2025-01-13,6.93,3.7518037518037617,5.6277056277056365,29.501525940996952,False,-2.1769,6.2174,3,3,3,100.0,25.911040281243864,46.887631366208595,6.248196248196239,3.7518037518037617,历史3/3次成功; 当前距低点3.75%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
36,79.21077398661248,77.20637764393344,688197,首药控股,bottom_area,2025-01-13,28.08,2025-01-13,27.09,3.6544850498338812,4.724990771502403,27.216550241805482,False,2.407,0.6497,2,2,2,100.0,17.841954610509095,19.863013698630137,6.34551495016612,3.6544850498338812,历史2/2次成功; 当前距低点3.65%; 最新日涨幅2.41%; 状态bottom_area; 底部未确认
37,79.06977353165848,78.6446672223485,000718,苏宁环球,bottom_area,2025-01-13,2.22,2025-01-13,2.12,4.7169811320754755,4.7169811320754755,30.71895424836601,False,0.4525,1.2005,3,3,3,100.0,21.932173136992418,36.111111111111114,5.283018867924525,4.7169811320754755,历史3/3次成功; 当前距低点4.72%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
38,79.03708656178028,76.75941240853632,001219,青岛食品,bottom_area,2025-01-13,12.84,2025-01-13,12.41,3.464947622884768,3.867848509266724,29.287749287749286,False,0.2342,1.467,5,6,5,83.33333333333334,15.893331480539011,27.212020033388985,6.535052377115233,3.464947622884768,历史5/6次成功; 当前距低点3.46%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
39,79.02111109567521,75.97662562188506,603178,圣龙股份,bottom_area,2025-01-13,16.82,2025-01-08,16.34,2.9375764993880074,8.690330477356193,30.46808510638298,True,-1.6374,1.387,4,5,4,80.0,25.72204322843939,44.66270354096666,7.0624235006119935,2.9375764993880074,历史4/5次成功; 当前距低点2.94%; 最新日涨幅-1.64%; 状态bottom_area; 底部已确认
40,78.99722671244956,77.74124010353451,002457,青龙管业,bottom_area,2025-01-13,10.77,2025-01-13,10.34,4.158607350096709,4.352030947775622,28.68965517241379,False,0.2793,2.2295,2,2,2,100.0,26.89712291266139,42.51290877796902,5.841392649903292,4.158607350096709,历史2/2次成功; 当前距低点4.16%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
41,78.96365333593207,78.1080527580174,000965,天保基建,bottom_area,2025-01-13,2.83,2025-01-13,2.71,4.428044280442808,4.428044280442808,29.427083333333332,False,1.0714,1.6189,3,3,3,100.0,15.50534256681183,16.666666666666664,5.5719557195571925,4.428044280442808,历史3/3次成功; 当前距低点4.43%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
42,78.9034988992417,77.0910924217761,002110,三钢闽光,bottom_area,2025-01-13,3.02,2025-01-13,2.91,3.780068728522332,3.780068728522332,27.611940298507452,False,1.6835,0.526,2,2,2,100.0,18.761554423693642,22.90322580645161,6.219931271477668,3.780068728522332,历史2/2次成功; 当前距低点3.78%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
43,78.89170412779193,71.71973102526538,002397,梦洁股份,confirmed_rebound,2025-01-13,3.04,2025-01-13,3.04,0.0,11.184210526315784,31.838565022421523,False,-10.0592,19.167,3,3,3,100.0,21.88027432938374,42.36641221374045,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
44,78.55031995311835,76.50427537902806,601588,北辰实业,bottom_area,2025-01-13,1.72,2025-01-13,1.66,3.6144578313253044,4.216867469879522,32.24489795918368,False,0.5848,0.7311,2,2,2,100.0,13.576555023923442,15.789473684210531,6.3855421686746965,3.6144578313253044,历史2/2次成功; 当前距低点3.61%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
45,78.53471412684202,75.88110371915147,601858,中国科传,bottom_area,2025-01-13,18.73,2025-01-13,18.15,3.195592286501388,3.526170798898075,29.04612978889758,False,0.6989,0.4526,4,5,4,80.0,15.091688883734559,21.243523316062173,6.8044077134986125,3.195592286501388,历史4/5次成功; 当前距低点3.20%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
46,78.4787622682091,76.65590593190595,300456,赛微电子,bottom_area,2025-01-13,15.98,2025-01-13,15.4,3.766233766233767,3.896103896103894,30.94170403587444,False,0.8838,1.6353,1,1,1,100.0,32.91891891891892,32.91891891891892,6.233766233766234,3.766233766233767,历史1/1次成功; 当前距低点3.77%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
47,78.46036925035811,73.63203883495146,300384,三联虹普,bottom_area,2025-01-13,15.25,2025-01-13,15.0,1.6666666666666667,3.7333333333333365,28.842504743833015,False,-1.6129,2.9581,1,1,1,100.0,13.398058252427186,13.398058252427186,8.333333333333334,1.6666666666666667,历史1/1次成功; 当前距低点1.67%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
48,78.21411881378205,75.41430624654505,300450,先导智能,bottom_area,2025-01-13,18.37,2025-01-13,17.82,3.0864197530864237,4.657687991021315,27.235606369946915,False,0.768,1.0617,1,1,1,100.0,17.91044776119403,17.91044776119403,6.913580246913577,3.0864197530864237,历史1/1次成功; 当前距低点3.09%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
49,78.2028316805836,77.28218816386641,600185,珠免集团,bottom_area,2025-01-13,5.96,2025-01-13,5.71,4.378283712784588,4.5534150612959685,27.53807106598985,False,0.5059,1.5915,2,2,2,100.0,27.12190875814659,38.80903490759753,5.6217162872154125,4.378283712784588,历史2/2次成功; 当前距低点4.38%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
50,77.70524700970851,76.08836916495325,300393,中来股份,bottom_area,2025-01-13,5.6,2025-01-13,5.39,3.896103896103896,4.823747680890551,29.357798165137616,False,0.7194,1.3461,4,5,4,80.0,24.792935742312604,36.516853932584276,6.103896103896105,3.896103896103896,历史4/5次成功; 当前距低点3.90%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
51,77.62414255028884,76.1670340723824,000736,中交地产,bottom_area,2025-01-13,8.05,2025-01-13,7.74,4.005167958656338,4.263565891472869,28.990825688073397,False,1.0038,1.693,2,2,2,100.0,16.552779667305668,19.029126213592225,5.994832041343663,4.005167958656338,历史2/2次成功; 当前距低点4.01%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
52,77.18787908657326,74.58884072249586,002515,金字火腿,bottom_area,2025-01-13,4.19,2025-01-13,4.06,3.2019704433497735,3.9408866995073932,27.370304114490168,False,0.0,1.1084,1,1,1,100.0,14.888888888888888,14.888888888888888,6.798029556650227,3.2019704433497735,历史1/1次成功; 当前距低点3.20%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
53,77.18638676363739,73.32598910208634,000062,深圳华强,bottom_area,2025-01-13,20.4,2025-01-13,19.94,2.306920762286847,2.808425275827476,28.324946081955428,False,-0.342,0.8886,3,4,3,75.0,23.76757225860402,37.385512073272274,7.693079237713153,2.306920762286847,历史3/4次成功; 当前距低点2.31%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
54,76.84458555598727,74.38484756865714,000877,天山股份,bottom_area,2025-01-13,5.02,2025-01-13,4.86,3.292181069958832,3.292181069958832,29.360465116279066,False,1.6194,0.7265,1,1,1,100.0,14.897959183673459,14.897959183673459,6.707818930041168,3.292181069958832,历史1/1次成功; 当前距低点3.29%; 最新日涨幅1.62%; 状态bottom_area; 底部未确认
55,76.64536098100572,75.25062948621806,000926,福星股份,bottom_area,2025-01-13,2.32,2025-01-13,2.23,4.035874439461877,4.48430493273543,30.312500000000004,False,0.4329,1.8302,1,1,1,100.0,28.668941979522177,28.668941979522177,5.964125560538124,4.035874439461877,历史1/1次成功; 当前距低点4.04%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
56,76.52601445084248,75.86630742971452,688310,迈得医疗,bottom_area,2025-01-13,10.35,2025-01-06,9.9,4.545454545454538,6.3636363636363535,27.631578947368418,False,1.5702,0.5129,2,2,2,100.0,21.558837598660606,23.648648648648653,5.454545454545463,4.545454545454538,历史2/2次成功; 当前距低点4.55%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
57,75.93294569825544,69.8429786568362,601216,君正集团,bottom_area,2025-01-13,4.92,2025-01-13,4.89,0.6134969325153425,2.249488752556244,32.45856353591161,False,-1.2048,0.8081,1,1,1,100.0,19.955654101995574,19.955654101995574,9.386503067484659,0.6134969325153425,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
58,75.87672267478104,74.93997301212944,002495,佳隆股份,bottom_area,2025-01-13,2.16,2025-01-13,2.07,4.347826086956537,5.797101449275368,32.57328990228013,False,0.0,6.2446,4,5,4,80.0,24.156002636507218,38.07339449541283,5.652173913043463,4.347826086956537,历史4/5次成功; 当前距低点4.35%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
59,75.79349612075133,72.00382131471376,600325,华发股份,bottom_area,2025-01-13,5.32,2025-01-13,5.2,2.3076923076923097,2.8846153846153744,29.539295392953925,False,0.3774,0.8727,2,3,2,66.66666666666666,28.917704890244938,32.553606237816766,7.692307692307692,2.3076923076923097,历史2/3次成功; 当前距低点2.31%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
60,75.58647127912371,72.02396243664096,688117,圣诺生物,bottom_area,2025-01-13,23.27,2025-01-13,22.71,2.465874064288854,4.051078819903118,27.629063097514333,False,-0.2572,0.9369,3,4,3,75.0,18.715888726986787,24.6076585059636,7.534125935711146,2.465874064288854,历史3/4次成功; 当前距低点2.47%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
61,75.50067316034979,75.50067316034979,300559,佳发教育,bottom_area,2025-01-13,10.5,2025-01-13,10.0,5.0,5.299999999999994,28.315412186379923,False,0.6711,0.9738,2,2,2,100.0,25.164909464246165,29.09783989834816,5.0,5.0,历史2/2次成功; 当前距低点5.00%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
62,75.25014443078933,72.98852806811533,688327,云从科技,bottom_area,2025-01-13,10.65,2025-01-13,10.3,3.3980582524271807,4.174757281553395,29.78868438991138,False,-3.0055,3.0493,6,7,6,85.71428571428571,22.329267423613754,53.56783919597991,6.601941747572821,3.3980582524271807,历史6/7次成功; 当前距低点3.40%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
63,74.83405986333926,72.07813131313131,000839,国安股份,bottom_area,2025-01-13,2.72,2025-01-13,2.64,3.030303030303033,3.4090909090909034,30.526315789473678,False,-0.7299,0.8742,1,1,1,100.0,21.75925925925925,21.75925925925925,6.969696969696967,3.030303030303033,历史1/1次成功; 当前距低点3.03%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
64,74.71762469511502,71.30803730716325,002810,山东赫达,bottom_area,2025-01-13,11.67,2025-01-13,11.38,2.5483304042179187,2.987697715289981,27.144686299615866,False,0.6903,0.8433,2,3,2,66.66666666666666,28.126687968351778,46.13526570048308,7.451669595782081,2.5483304042179187,历史2/3次成功; 当前距低点2.55%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
65,74.66724375777093,71.18027482890552,002047,宝鹰股份,bottom_area,2025-01-13,2.47,2025-01-13,2.41,2.4896265560165993,4.979253112033181,28.27380952380952,False,-3.1373,1.9165,1,1,1,100.0,20.51948051948051,20.51948051948051,7.510373443983401,2.4896265560165993,历史1/1次成功; 当前距低点2.49%; 最新日涨幅-3.14%; 状态bottom_area; 底部未确认
66,74.64897578046096,73.10336184432384,603103,横店影视,bottom_area,2025-01-13,12.25,2025-01-13,11.79,3.9016115351993292,4.74978795589483,27.356746765249547,False,-0.6488,0.638,1,1,1,100.0,37.951807228915676,37.951807228915676,6.098388464800672,3.9016115351993292,历史1/1次成功; 当前距低点3.90%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
67,74.5983906179929,73.96207720077975,000014,沙河股份,bottom_area,2025-01-13,9.88,2025-01-13,9.45,4.550264550264567,4.550264550264567,31.91642651296831,False,-0.4032,1.8663,3,3,3,100.0,17.186453631091226,20.605355064027936,5.449735449735433,4.550264550264567,历史3/3次成功; 当前距低点4.55%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
68,74.24581215202193,71.99703816402713,603232,格尔软件,bottom_area,2025-01-13,11.91,2025-01-06,11.52,3.385416666666672,6.33680555555556,29.32515337423314,False,0.2525,1.9293,4,6,4,66.66666666666666,25.4253843944112,48.01488833746897,6.6145833333333295,3.385416666666672,历史4/6次成功; 当前距低点3.39%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
69,74.1010696187061,73.27149637335296,002085,万丰奥威,bottom_area,2025-01-13,16.34,2025-01-08,15.65,4.408945686900955,9.32907348242811,28.47349177330895,True,-0.9096,2.8631,2,2,2,100.0,19.21447601874808,27.236737925574023,5.591054313099045,4.408945686900955,历史2/2次成功; 当前距低点4.41%; 最新日涨幅-0.91%; 状态bottom_area; 底部已确认
70,73.53433701405467,72.77745151826473,000036,华联控股,bottom_area,2025-01-13,3.75,2025-01-13,3.59,4.456824512534823,5.013927576601676,31.09404990403071,False,0.8065,0.8113,1,1,1,100.0,20.532319391634985,20.532319391634985,5.543175487465178,4.456824512534823,历史1/1次成功; 当前距低点4.46%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
71,73.47935375984467,72.54331103678932,600117,西宁特钢,bottom_area,2025-01-13,2.17,2025-01-13,2.08,4.3269230769230695,5.288461538461532,27.526132404181187,False,1.8779,0.2898,1,1,1,100.0,17.681159420289838,17.681159420289838,5.6730769230769305,4.3269230769230695,历史1/1次成功; 当前距低点4.33%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
72,73.28464494037955,70.5466457520988,300434,金石亚药,bottom_area,2025-01-13,8.58,2025-01-13,8.33,3.0012004801920766,6.242496998799515,27.439024390243905,False,-4.9834,7.0471,3,4,3,75.0,27.550445413638354,39.62264150943396,6.998799519807925,3.0012004801920766,历史3/4次成功; 当前距低点3.00%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
73,73.25645031674208,72.10280542986425,600207,安彩高科,bottom_area,2025-01-13,4.0,2025-01-13,3.84,4.1666666666666705,4.427083333333331,28.888888888888896,False,0.7557,0.9311,1,1,1,100.0,13.348416289592757,13.348416289592757,5.83333333333333,4.1666666666666705,历史1/1次成功; 当前距低点4.17%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
