rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.17647740835463,85.06705882352941,301260,格力博,bottom_area,2025-06-16,19.32,2025-06-16,19.04,1.4705882352941237,2.4684873949579957,27.272727272727277,False,0.625,2.6543,1,1,1,100.0,58.71313672922254,58.71313672922254,13.529411764705875,1.4705882352941237,历史1/1次成功; 当前距低点1.47%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
12,82.56029963599967,71.94724785466107,605377,华旺科技,bottom_area,2025-06-16,8.64,2025-06-16,8.63,0.11587485515642858,0.6952491309385714,28.559602649006617,False,-0.346,0.4377,1,1,1,100.0,25.16904583020285,25.16904583020285,14.884125144843571,0.11587485515642858,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
13,80.41327966357012,70.42859426596051,000999,华润三九,bottom_area,2025-06-16,31.35,2025-06-16,31.23,0.384245917387131,1.3128402177393537,28.17387304507819,False,-0.9479,0.7661,1,1,1,100.0,20.293951384963254,20.293951384963254,14.61575408261287,0.384245917387131,历史1/1次成功; 当前距低点0.38%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
14,80.37713647354913,73.11252137161041,300346,南大光电,bottom_area,2025-06-16,30.57,2025-06-13,29.85,2.412060301507534,3.1825795644891097,27.513355998057303,False,0.2295,1.7852,2,3,2,66.66666666666666,36.15780748591896,46.69811320754715,12.587939698492464,2.412060301507534,历史2/3次成功; 当前距低点2.41%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
15,78.98270579662285,71.8042467460712,300553,集智股份,bottom_area,2025-06-16,36.53,2025-06-13,35.68,2.3822869955156993,6.446188340807167,27.641452038126147,False,-0.1367,2.5352,3,4,3,75.0,16.510005891650533,17.361392148927557,12.6177130044843,2.3822869955156993,历史3/4次成功; 当前距低点2.38%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
16,77.60917064446741,69.68878302480745,688188,柏楚电子,bottom_area,2025-06-16,139.01,2025-06-11,136.66,1.7195960778574524,2.8757500365871556,31.8675840063815,False,-0.3513,0.264,2,3,2,66.66666666666666,31.735459223955836,34.07281509974057,13.280403922142547,1.7195960778574524,历史2/3次成功; 当前距低点1.72%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
17,77.30902030409268,69.38317847464191,000715,中兴商业,bottom_area,2025-06-16,5.41,2025-06-16,5.32,1.6917293233082678,2.631578947368415,29.999999999999993,False,0.1852,1.3431,2,4,2,50.0,26.722157697767457,29.105691056910565,13.30827067669173,1.6917293233082678,历史2/4次成功; 当前距低点1.69%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
18,75.92282838709677,71.17765161290322,002471,中超控股,bottom_area,2025-06-16,5.16,2025-06-16,4.96,4.032258064516133,6.854838709677416,27.272727272727277,False,-1.3384,16.2035,1,1,1,100.0,29.2,29.2,10.967741935483867,4.032258064516133,历史1/1次成功; 当前距低点4.03%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
19,75.28388855451134,67.34339830643871,001311,多利科技,bottom_area,2025-06-16,20.1,2025-06-10,19.8,1.5151515151515187,5.707070707070702,31.794695142955565,False,0.3495,1.8684,1,2,1,50.0,46.9244288224956,46.9244288224956,13.48484848484848,1.5151515151515187,历史1/2次成功; 当前距低点1.52%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
20,70.9618573745664,63.268204909614255,002136,安纳达,bottom_area,2025-06-16,10.6,2025-06-13,10.46,1.3384321223709252,2.963671128107062,30.0334448160535,False,0.6648,3.0233,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,13.661567877629075,1.3384321223709252,历史1/3次成功; 当前距低点1.34%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
21,70.22097746870008,63.456548782491915,000695,滨海能源,bottom_area,2025-06-16,12.88,2025-06-16,12.62,2.060221870047556,2.456418383518229,29.693593314763234,False,1.0989,6.4437,2,5,2,40.0,21.042229280647017,21.910112359550556,12.939778129952442,2.060221870047556,历史2/5次成功; 当前距低点2.06%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
22,70.02348440278587,63.6232556242448,300697,电工合金,bottom_area,2025-06-16,11.75,2025-06-10,11.48,2.3519163763066167,6.271777003484311,27.43362831858407,False,-0.4237,2.347,2,4,2,50.0,26.320564313031607,31.64400494437578,12.648083623693381,2.3519163763066167,历史2/4次成功; 当前距低点2.35%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
23,69.89926534076764,63.91826830151992,688135,利扬芯片,bottom_area,2025-06-16,18.67,2025-06-13,18.18,2.695269526952706,4.6204620462046195,29.725550831078472,False,2.4698,2.3952,2,5,2,40.0,31.309047435333802,40.41850220264317,12.304730473047293,2.695269526952706,历史2/5次成功; 当前距低点2.70%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
24,66.683427224358,60.93933102242906,300819,聚杰微纤,bottom_area,2025-06-16,21.6,2025-06-13,21.04,2.6615969581749157,3.9923954372623567,32.12903225806452,False,1.1236,1.4411,1,2,1,50.0,26.54716175842936,26.54716175842936,12.338403041825083,2.6615969581749157,历史1/2次成功; 当前距低点2.66%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
25,65.6840404949633,59.11010657712899,000596,古井贡酒,bottom_area,2025-06-16,134.15,2025-06-16,131.73,1.8370910195096153,3.4540347680862458,27.152574240999844,False,-0.7399,1.4395,1,2,1,50.0,29.07889301941346,29.07889301941346,13.162908980490384,1.8370910195096153,历史1/2次成功; 当前距低点1.84%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
26,64.97654043787156,59.296076013088324,002811,郑中设计,bottom_area,2025-06-16,10.71,2025-06-16,10.44,2.586206896551737,3.352490421455936,29.22033898305085,False,1.3245,3.9112,1,2,1,50.0,16.78832116788322,16.78832116788322,12.413793103448262,2.586206896551737,历史1/2次成功; 当前距低点2.59%; 最新日涨幅1.32%; 状态bottom_area; 底部未确认
27,63.67399459296489,59.53581549616265,300530,领湃科技,bottom_area,2025-06-16,40.6,2025-06-16,39.08,3.889457523029691,4.631525076765615,27.629629629629633,False,2.889,7.2914,3,8,3,37.5,27.802573379948058,34.07510431154381,11.11054247697031,3.889457523029691,历史3/8次成功; 当前距低点3.89%; 最新日涨幅2.89%; 状态bottom_area; 底部未确认
28,61.61094236954282,56.083453529363524,300540,蜀道装备,bottom_area,2025-06-16,16.3,2025-06-16,15.91,2.4512884978001295,3.4569453174104385,32.26905065985525,False,0.9913,2.3192,1,4,1,25.0,18.695652173913043,18.695652173913043,12.548711502199868,2.4512884978001295,历史1/4次成功; 当前距低点2.45%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
29,59.70942780944638,52.83100694064894,688152,麒麟信安,bottom_area,2025-06-16,40.17,2025-06-16,39.8,0.9296482412060417,2.562814070351767,32.31292517006803,False,0.425,3.1278,1,3,1,33.33333333333333,21.006836544437533,21.006836544437533,14.070351758793958,0.9296482412060417,历史1/3次成功; 当前距低点0.93%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
30,56.44353931034486,53.04843920145193,605388,均瑶健康,bottom_area,2025-06-16,9.0,2025-06-16,8.64,4.16666666666666,5.555555555555539,29.9837925445705,False,-1.0989,7.5419,1,2,1,50.0,25.045372050816695,25.045372050816695,10.83333333333334,4.16666666666666,历史1/2次成功; 当前距低点4.17%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
