rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
100,74.24818482252358,63.82623700810623,002840,华统股份,bottom_area,2026-06-09,7.79,11.2,2026-06-09,7.66,1.697127937336813,2.872062663185375,31.60714285714285,30.44642857142857,False,0.12853470437017567,2.128171364579571,1,3,1,33.33333333333333,49.690082644628106,49.690082644628106,18.30287206266319,1.697127937336813,历史1/3次成功; 当前距低点1.70%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
101,74.17142862627641,64.2725412721521,300753,爱朋医疗,bottom_area,2026-06-09,21.05,29.2,2026-06-08,20.61,2.134885977680744,6.501698204754973,29.41780821917808,27.910958904109584,False,0.3336510962821837,3.070175302149495,2,5,2,40.0,26.344523125076314,28.044496487119456,17.865114022319258,2.134885977680744,历史2/5次成功; 当前距低点2.13%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
102,74.15700559567404,63.01682762502345,603348,文灿股份,bottom_area,2026-06-09,15.16,22.0,2026-06-09,15.0,1.0666666666666678,3.2666666666666684,31.818181818181817,31.09090909090909,False,-1.6223231667748195,0.7965919131783261,2,5,2,40.0,28.97219153238415,31.539888682745836,18.933333333333334,1.0666666666666678,历史2/5次成功; 当前距低点1.07%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
103,73.98899954997222,64.11846830451927,300775,三角防务,bottom_area,2026-06-09,22.45,32.58,2026-06-09,21.98,2.138307552320286,4.595086442220191,32.53529772866789,31.092694904849598,False,0.5373936408419322,3.1981354899812713,1,2,1,50.0,37.224782386072704,37.224782386072704,17.861692447679715,2.138307552320286,历史1/2次成功; 当前距低点2.14%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
104,73.17406957235751,63.69402817027072,600955,维远股份,bottom_area,2026-06-09,15.05,20.14,2026-06-09,14.7,2.3809523809523907,3.537414965986404,27.010923535253234,25.273088381330684,False,0.6688963210702337,0.6711272727272727,2,5,2,40.0,26.250535477646064,26.53198653198653,17.619047619047613,2.3809523809523907,历史2/5次成功; 当前距低点2.38%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
105,73.1243265548479,64.95006254465406,300409,道氏技术,bottom_area,2026-06-09,20.77,28.54,2026-06-08,20.07,3.487792725460883,5.680119581464876,29.67764540995094,27.224947442186405,False,1.9636720667648433,2.649410419771577,3,7,3,42.857142857142854,40.380652619765016,50.03460207612457,16.51220727453912,3.487792725460883,历史3/7次成功; 当前距低点3.49%; 最新日涨幅1.96%; 状态bottom_area; 底部未确认
106,72.6035499043929,63.052891360136876,002437,誉衡药业,bottom_area,2026-06-09,2.72,3.79,2026-06-09,2.66,2.2556390977443628,3.3834586466165355,29.815303430079155,28.23218997361477,False,0.3690036900369176,2.392657978563327,1,2,1,50.0,32.934131736526965,32.934131736526965,17.744360902255636,2.2556390977443628,历史1/2次成功; 当前距低点2.26%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
107,72.38323748530892,63.995336927223725,000932,华菱钢铁,bottom_area,2026-06-09,3.83,5.29,2026-06-09,3.71,3.234501347708898,3.7735849056603805,29.867674858223065,27.5992438563327,False,1.5915119363395291,1.2193588664901829,1,2,1,50.0,55.72289156626506,55.72289156626506,16.765498652291104,3.234501347708898,历史1/2次成功; 当前距低点3.23%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
108,72.34999696780503,63.72797660376609,300423,昇辉科技,bottom_area,2026-06-09,6.12,8.31,2026-06-08,5.94,3.0303030303030254,7.407407407407399,28.51985559566787,26.353790613718413,False,0.8237232289950658,2.7298870505181103,2,5,2,40.0,34.39283609062897,45.50084889643465,16.969696969696976,3.0303030303030254,历史2/5次成功; 当前距低点3.03%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
109,72.22320283986656,63.05614409790854,300736,百邦科技,bottom_area,2026-06-09,29.0,40.88,2026-06-09,28.28,2.545968882602542,5.905233380480898,30.82191780821918,29.06066536203523,False,1.115760111576014,6.243489766052563,1,2,1,50.0,36.51050080775442,36.51050080775442,17.45403111739746,2.545968882602542,历史1/2次成功; 当前距低点2.55%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
110,71.95472493451535,63.212392782273064,002518,科士达,bottom_area,2026-06-09,48.85,65.58,2026-06-08,47.48,2.885425442291501,4.317607413647861,27.599878011588903,25.510826471485203,False,1.7496354926057167,2.0659260084608997,1,2,1,50.0,41.51162790697675,41.51162790697675,17.1145745577085,2.885425442291501,历史1/2次成功; 当前距低点2.89%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
111,71.91193838739626,61.69388816076891,603759,海天股份,bottom_area,2026-06-09,7.68,10.36,2026-06-08,7.56,1.587301587301589,4.3650793650793664,27.027027027027028,25.868725868725868,False,-0.13003901170351995,0.5365341302841302,1,2,1,50.0,39.90825688073395,39.90825688073395,18.41269841269841,1.587301587301589,历史1/2次成功; 当前距低点1.59%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
112,71.73022798116695,61.323433448851276,002163,海南发展,bottom_area,2026-06-09,9.44,13.15,2026-06-08,9.31,1.3963480128893555,6.3372717508055825,29.201520912547522,28.212927756654,False,0.0,2.3047383744727736,1,3,1,33.33333333333333,32.54716981132074,32.54716981132074,18.603651987110645,1.3963480128893555,历史1/3次成功; 当前距低点1.40%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
113,71.71920041155286,60.576137131343444,605369,拱东医疗,bottom_area,2026-06-09,16.45,22.68,2026-06-09,16.33,0.7348438456827986,3.674219228413971,27.99823633156967,27.469135802469136,False,-1.2012012012011963,0.5680455258442644,2,4,2,50.0,29.954737094087246,39.201877934272304,19.265156154317204,0.7348438456827986,历史2/4次成功; 当前距低点0.73%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
114,71.59542671108211,62.605866406551634,000566,海南海药,bottom_area,2026-06-09,3.9,5.57,2026-06-09,3.8,2.631578947368424,3.947368421052641,31.777378815080798,29.982046678635555,False,0.5154639175257714,1.5708290577734378,2,6,2,33.33333333333333,37.916844479668356,38.29787234042554,17.36842105263158,2.631578947368424,历史2/6次成功; 当前距低点2.63%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
115,71.59412477592552,61.12777096777955,600199,金种子酒,bottom_area,2026-06-09,6.88,9.4,2026-06-09,6.79,1.3254786450662719,4.27098674521355,27.765957446808514,26.80851063829788,False,-2.6874115983026914,1.8942932010609754,2,5,2,40.0,21.988506873820672,23.70304114490161,18.67452135493373,1.3254786450662719,历史2/5次成功; 当前距低点1.33%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
116,71.52014565418077,63.88143617021274,300436,广生堂,bottom_area,2026-06-09,87.81,119.78,2026-06-09,84.6,3.7943262411347614,4.408983451536648,29.370512606445153,26.690599432292533,False,2.3665190020983884,3.441143292805964,3,8,3,37.5,50.95154803769113,95.87945879458793,16.20567375886524,3.7943262411347614,历史3/8次成功; 当前距低点3.79%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
117,71.28236150953462,60.67321626541127,605598,上海港湾,bottom_area,2026-06-09,38.5,56.2,2026-06-09,38.06,1.1560693641618436,3.4944823962164957,32.27758007117438,31.49466192170819,False,-1.1045466221423106,1.5615381524232346,1,2,1,50.0,29.134701159678855,29.134701159678855,18.843930635838156,1.1560693641618436,历史1/2次成功; 当前距低点1.16%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
118,71.09481718699658,61.68423100181415,300981,中红医疗,bottom_area,2026-06-09,11.13,15.8,2026-06-08,10.89,2.2038567493112966,6.060606060606061,31.075949367088608,29.55696202531645,False,0.2702702702702897,0.8907183999416344,1,2,1,50.0,24.94099134539732,24.94099134539732,17.796143250688704,2.2038567493112966,历史1/2次成功; 当前距低点2.20%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
119,70.9726947486812,60.921461567060135,601515,衢州东峰,bottom_area,2026-06-09,3.77,5.2,2026-06-08,3.71,1.617250673854449,4.851752021563346,28.653846153846157,27.500000000000004,False,0.5333333333333412,0.5441756223221126,1,4,1,25.0,34.48275862068966,34.48275862068966,18.382749326145554,1.617250673854449,历史1/4次成功; 当前距低点1.62%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
120,70.81299996243807,60.1493535135718,600316,洪都航空,bottom_area,2026-06-09,27.12,38.1,2026-06-09,26.84,1.0432190760059654,2.8315946348733294,29.553805774278217,28.818897637795278,False,-1.2021857923497192,0.9920730496980847,2,6,2,33.33333333333333,27.712686416839073,30.462519936204153,18.956780923994035,1.0432190760059654,历史2/6次成功; 当前距低点1.04%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
121,70.72281392942914,63.73784465244847,688089,嘉必优,bottom_area,2026-06-09,12.41,17.33,2026-06-08,11.9,4.285714285714284,6.302521008403361,31.33294864396999,28.390075014425843,False,2.5619834710743916,1.1784270616307002,2,5,2,40.0,49.83480227890883,58.830478440637926,15.714285714285717,4.285714285714284,历史2/5次成功; 当前距低点4.29%; 最新日涨幅2.56%; 状态bottom_area; 底部未确认
122,70.29050283316984,60.522034161490666,600227,赤天化,bottom_area,2026-06-09,2.85,4.05,2026-06-09,2.8,1.7857142857142954,5.71428571428572,30.864197530864203,29.629629629629623,False,-4.040404040404044,6.154110396344414,2,5,2,40.0,34.588509316770185,44.72049689440993,18.214285714285705,1.7857142857142954,历史2/5次成功; 当前距低点1.79%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
123,69.98923534081582,59.644708508403376,603123,翠微股份,bottom_area,2026-06-09,9.11,13.39,2026-06-09,9.0,1.2222222222222159,3.333333333333341,32.78566094100075,31.964152352501873,False,-0.7625272331154731,1.5241249943182713,2,7,2,28.57142857142857,37.51123366013071,45.93749999999999,18.777777777777786,1.2222222222222159,历史2/7次成功; 当前距低点1.22%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
124,69.94974616127831,60.14694998572092,002312,川发龙蟒,bottom_area,2026-06-09,8.32,11.76,2026-06-08,8.18,1.711491442542794,5.134474327628361,30.4421768707483,29.2517006802721,False,0.6045949214026791,1.0707927703054707,2,7,2,28.57142857142857,23.735832045337464,25.833333333333343,18.288508557457206,1.711491442542794,历史2/7次成功; 当前距低点1.71%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
125,69.77002509754519,60.80018517259356,300511,雪榕生物,bottom_area,2026-06-09,5.87,8.48,2026-06-08,5.73,2.4432809773123854,5.584642233856883,32.429245283018865,30.778301886792452,False,0.0,2.636798661179536,2,6,2,33.33333333333333,25.900712191034756,29.220779220779214,17.556719022687616,2.4432809773123854,历史2/6次成功; 当前距低点2.44%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
126,69.70477473521507,59.59964467005076,600067,冠城新材,bottom_area,2026-06-09,2.89,4.2,2026-06-08,2.85,1.4035087719298258,6.315789473684201,32.142857142857146,31.19047619047619,False,-0.34482758620688614,1.3900793561686284,1,2,1,50.0,26.39593908629443,26.39593908629443,18.596491228070175,1.4035087719298258,历史1/2次成功; 当前距低点1.40%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
127,69.69219015651109,60.62525517241377,301316,慧博云通,bottom_area,2026-06-09,38.38,52.32,2026-06-08,37.5,2.346666666666674,8.50666666666666,28.325688073394495,26.643730886850147,False,-0.5699481865284906,2.873476090544935,2,5,2,40.0,31.80459770114943,43.333333333333336,17.653333333333325,2.346666666666674,历史2/5次成功; 当前距低点2.35%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
128,69.51943218449992,62.483798974234276,688062,迈威生物,bottom_area,2026-06-09,26.43,35.35,2026-06-08,25.38,4.137115839243502,7.0527974783294045,28.20367751060821,25.233380480905236,False,2.006947124662295,3.7694568251946907,2,5,2,40.0,41.27109186940569,47.1990464839094,15.862884160756499,4.137115839243502,历史2/5次成功; 当前距低点4.14%; 最新日涨幅2.01%; 状态bottom_area; 底部未确认
129,69.24974238681376,61.96119258340187,300672,国科微,bottom_area,2026-06-09,283.65,376.8,2026-06-08,273.03,3.889682452477752,6.581694319305581,27.539808917197462,24.721337579617842,False,2.5117455728225435,3.744549919261159,2,5,2,40.0,35.42832567231795,37.77477172810281,16.11031754752225,3.889682452477752,历史2/5次成功; 当前距低点3.89%; 最新日涨幅2.51%; 状态bottom_area; 底部未确认
130,69.04016441367627,60.432103201792955,001330,博纳影业,bottom_area,2026-06-09,6.88,9.79,2026-06-09,6.7,2.6865671641791002,6.716417910447764,31.56281920326863,29.724208375893763,False,-1.5736766809728242,7.618257583672082,2,5,2,40.0,34.93266847377042,35.637149028077765,17.3134328358209,2.6865671641791002,历史2/5次成功; 当前距低点2.69%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
131,68.79448432290397,60.53269348048498,300584,海辰药业,bottom_area,2026-06-09,31.52,44.31,2026-06-08,30.61,2.972884678209736,6.370467167592299,30.91852854886031,28.864816068607542,False,1.0580314203270325,2.3386947800287676,2,7,2,28.57142857142857,41.271961465147655,54.23197492163009,17.027115321790266,2.972884678209736,历史2/7次成功; 当前距低点2.97%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
132,68.70946033865803,58.84537377250116,600346,恒力石化,bottom_area,2026-06-09,16.31,23.23,2026-06-09,16.07,1.4934660858742903,3.2358431860609804,30.822212656048215,29.789065863108057,False,-1.746987951807244,0.3734397863363214,1,2,1,50.0,23.443421765024375,23.443421765024375,18.50653391412571,1.4934660858742903,历史1/2次成功; 当前距低点1.49%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
133,68.66840906056723,58.89537705943781,688185,康希诺,bottom_area,2026-06-09,50.38,68.48,2026-06-08,49.6,1.5725806451612927,3.8709677419354875,27.57009345794393,26.431074766355138,False,0.11923688394277487,0.9886083120549088,2,9,2,22.22222222222222,29.060781585215047,36.75601999091322,18.427419354838708,1.5725806451612927,历史2/9次成功; 当前距低点1.57%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
134,68.61138884914703,59.58634220324945,688221,前沿生物,bottom_area,2026-06-09,18.13,25.51,2026-06-09,17.73,2.2560631697687454,3.7225042301184437,30.497843982751867,28.929831438651515,False,-0.16519823788546661,1.963752820225639,3,8,3,37.5,30.52508725979674,34.87394957983194,17.743936830231256,2.2560631697687454,历史3/8次成功; 当前距低点2.26%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
135,68.5160714195219,59.00841708533707,000661,长春高新,bottom_area,2026-06-09,66.21,90.0,2026-06-09,65.04,1.7988929889298697,2.7982779827798168,27.733333333333327,26.43333333333334,False,0.1209738394072346,1.2192246944174925,1,3,1,33.33333333333333,25.03526756324649,25.03526756324649,18.201107011070132,1.7988929889298697,历史1/3次成功; 当前距低点1.80%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
136,68.38308830850717,60.74171864431508,600009,上海机场,bottom_area,2026-06-09,23.72,34.16,2026-06-08,22.92,3.490401396160546,3.8394415357766096,32.90398126463699,30.562060889929736,False,3.085614950021709,0.7791066546153236,2,5,2,40.0,23.97760122344691,27.704918032786885,16.509598603839454,3.490401396160546,历史2/5次成功; 当前距低点3.49%; 最新日涨幅3.09%; 状态bottom_area; 底部未确认
137,68.17180456507636,58.9538209003738,300435,中泰股份,bottom_area,2026-06-09,17.14,23.37,2026-06-09,16.8,2.023809523809523,3.273809523809528,28.11296534017972,26.658108686350023,False,0.05837711617047159,2.012015704044762,1,3,1,33.33333333333333,27.498781082398814,27.498781082398814,17.976190476190478,2.023809523809523,历史1/3次成功; 当前距低点2.02%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
138,68.06543790698507,60.770689693954886,601865,福莱特,bottom_area,2026-06-09,10.73,15.09,2026-06-09,10.34,3.771760154738884,4.255319148936165,31.477799867461897,28.89330682571239,False,1.5137180700094621,1.040559527005246,1,2,1,50.0,39.24894003634159,39.24894003634159,16.228239845261115,3.771760154738884,历史1/2次成功; 当前距低点3.77%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
139,67.84999297795692,58.27028301886794,002858,力盛体育,bottom_area,2026-06-09,12.36,17.45,2026-06-09,12.16,1.644736842105257,3.453947368421052,30.315186246418335,29.169054441260744,False,0.16207455429497752,2.694413724252287,1,4,1,25.0,20.566037735849065,20.566037735849065,18.355263157894743,1.644736842105257,历史1/4次成功; 当前距低点1.64%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
140,67.78266425809032,59.99029780564265,002121,科陆电子,bottom_area,2026-06-09,6.59,8.78,2026-06-08,6.38,3.2915360501567394,7.210031347962382,27.334851936218673,24.94305239179954,False,1.5408320493066174,1.943280955009183,1,4,1,25.0,54.0059347181009,54.0059347181009,16.70846394984326,3.2915360501567394,历史1/4次成功; 当前距低点3.29%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
141,67.63513548887491,59.71390340459226,300349,金卡智能,bottom_area,2026-06-09,11.76,16.15,2026-06-09,11.4,3.1578947368421004,4.035087719298238,29.411764705882344,27.182662538699688,False,0.3412969283276279,2.5553418754203725,1,3,1,33.33333333333333,45.48693586698337,45.48693586698337,16.8421052631579,3.1578947368421004,历史1/3次成功; 当前距低点3.16%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
142,67.57649366061699,57.76445008460236,600722,金牛化工,bottom_area,2026-06-09,9.49,13.23,2026-06-09,9.36,1.3888888888888973,7.371794871794886,29.251700680272112,28.26908541194256,False,-8.750000000000002,8.101455979105411,1,2,1,50.0,26.565143824027075,26.565143824027075,18.611111111111104,1.3888888888888973,历史1/2次成功; 当前距低点1.39%; 最新日涨幅-8.75%; 状态bottom_area; 底部未确认
143,67.52894278302429,57.99959719866023,300569,天能重工,bottom_area,2026-06-09,4.93,7.18,2026-06-09,4.85,1.6494845360824757,3.0927835051546464,32.451253481894156,31.337047353760443,False,-0.40404040404041774,1.6666536413379187,1,3,1,33.33333333333333,40.25316455696202,40.25316455696202,18.350515463917525,1.6494845360824757,历史1/3次成功; 当前距低点1.65%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
144,67.41767211959005,59.133323911207356,300505,川金诺,bottom_area,2026-06-09,18.73,26.68,2026-06-09,18.22,2.7991218441273413,4.0614709110867295,31.709145427286362,29.797601199400297,False,0.8073196986006614,3.9047908898036847,1,4,1,25.0,39.35656836461126,39.35656836461126,17.20087815587266,2.7991218441273413,历史1/4次成功; 当前距低点2.80%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
145,67.1903821002573,58.287827237092074,603300,海南华铁,bottom_area,2026-06-09,5.12,7.22,2026-06-09,5.01,2.1956087824351362,2.794411177644722,30.60941828254848,29.08587257617728,False,0.9861932938856066,1.810140713772324,1,3,1,33.33333333333333,26.024096385542165,26.024096385542165,17.804391217564863,2.1956087824351362,历史1/3次成功; 当前距低点2.20%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
146,67.14963301958241,60.03444011684519,002340,格林美,bottom_area,2026-06-09,7.02,9.69,2026-06-08,6.76,3.8461538461538427,4.881656804733729,30.237358101135193,27.55417956656347,False,2.481751824817513,2.1257759120741544,1,2,1,50.0,36.202531645569614,36.202531645569614,16.153846153846157,3.8461538461538427,历史1/2次成功; 当前距低点3.85%; 最新日涨幅2.48%; 状态bottom_area; 底部未确认
147,67.04282415455106,58.22005005005006,600620,天宸股份,bottom_area,2026-06-09,4.54,6.54,2026-06-09,4.44,2.2522522522522443,3.6036036036035863,32.11009174311926,30.58103975535168,False,-0.219780219780219,1.0143340887450856,1,2,1,50.0,29.38271604938273,29.38271604938273,17.747747747747756,2.2522522522522443,历史1/2次成功; 当前距低点2.25%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
148,67.0258151143987,58.059882260596574,002724,海洋王,bottom_area,2026-06-09,5.31,7.32,2026-06-08,5.2,2.1153846153846043,5.3846153846153895,28.96174863387978,27.45901639344263,False,0.5681818181818121,0.8375323003860395,1,4,1,25.0,25.204081632653047,25.204081632653047,17.884615384615397,2.1153846153846043,历史1/4次成功; 当前距低点2.12%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
149,66.68359053987466,57.23693801027429,688176,亚虹医药,bottom_area,2026-06-09,10.07,14.59,2026-06-09,9.91,1.6145307769929378,3.935418768920288,32.07676490747087,30.98012337217272,False,0.19900497512437276,1.3812473668718657,1,5,1,20.0,25.473484848484844,25.473484848484844,18.385469223007064,1.6145307769929378,历史1/5次成功; 当前距低点1.61%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
150,66.66886606124415,56.33988681231901,600216,浙江医药,bottom_area,2026-06-09,11.88,16.87,2026-06-09,11.79,0.7633587786259681,1.6963528413910185,30.11262596324838,29.579134558387672,False,-0.3355704697986517,1.0364103951243682,1,2,1,50.0,40.862068965517246,40.862068965517246,19.236641221374033,0.7633587786259681,历史1/2次成功; 当前距低点0.76%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
151,66.59228289191708,57.27324621899575,600328,中盐化工,bottom_area,2026-06-09,6.49,9.07,2026-06-09,6.38,1.724137931034488,2.664576802507836,29.65821389195149,28.44542447629548,False,-0.3072196620583667,1.0714586289708399,1,3,1,33.33333333333333,37.26315789473683,37.26315789473683,18.275862068965512,1.724137931034488,历史1/3次成功; 当前距低点1.72%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
152,66.42026951151875,59.71118032760154,603275,众辰科技,bottom_area,2026-06-09,41.67,55.6,2026-06-08,40.01,4.148962759310182,4.923769057735564,28.039568345323744,25.05395683453237,False,2.509225092250933,3.6763288812075086,1,2,1,50.0,38.17642698295033,38.17642698295033,15.85103724068982,4.148962759310182,历史1/2次成功; 当前距低点4.15%; 最新日涨幅2.51%; 状态bottom_area; 底部未确认
153,66.34201296895392,59.56918657033236,603322,超讯通信,bottom_area,2026-06-09,30.08,40.16,2026-06-08,28.9,4.083044982698961,5.467128027681667,28.037848605577686,25.099601593625497,False,2.104548540393747,3.05679161930107,3,8,3,37.5,30.354995327344025,39.45833333333333,15.91695501730104,4.083044982698961,历史3/8次成功; 当前距低点4.08%; 最新日涨幅2.10%; 状态bottom_area; 底部未确认
154,66.29531701997372,59.18959832394163,603716,塞力医疗,bottom_area,2026-06-09,15.96,22.0,2026-06-09,15.38,3.771131339401821,5.331599479843943,30.090909090909086,27.45454545454545,False,0.0626959247649106,2.7057346795624304,1,2,1,50.0,30.740740740740748,30.740740740740748,16.22886866059818,3.771131339401821,历史1/2次成功; 当前距低点3.77%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
155,66.29494470721674,59.01647300739873,688302,海创药业,bottom_area,2026-06-09,34.72,47.07,2026-06-08,33.51,3.6108624291256373,12.50373022978217,28.80815806246017,26.237518589335036,False,-0.4587155963302836,1.0977058636892054,2,5,2,40.0,38.6518244398128,40.24920312952768,16.38913757087436,3.6108624291256373,历史2/5次成功; 当前距低点3.61%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
156,66.23822154993618,56.722190975949125,002589,瑞康医药,bottom_area,2026-06-09,2.73,3.95,2026-06-09,2.69,1.4869888475836444,2.9739776951672887,31.898734177215193,30.886075949367093,False,-0.36496350364964014,1.5075444639033497,2,8,2,25.0,32.78239542171958,37.073170731707336,18.513011152416357,1.4869888475836444,历史2/8次成功; 当前距低点1.49%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
157,66.08187730553325,57.46250200481153,688189,南新制药,bottom_area,2026-06-09,7.48,10.4,2026-06-09,7.31,2.3255813953488484,4.3775649794801685,29.711538461538467,28.076923076923077,False,0.0,2.242893586005831,1,3,1,33.33333333333333,23.18007662835249,23.18007662835249,17.674418604651155,2.3255813953488484,历史1/3次成功; 当前距低点2.33%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
158,66.07379660890669,56.175234326231106,300577,开润股份,bottom_area,2026-06-09,15.72,22.36,2026-06-08,15.55,1.0932475884244368,4.951768488745978,30.4561717352415,29.695885509838995,False,-0.8201892744479466,1.4051297748349394,1,3,1,33.33333333333333,23.626373626373624,23.626373626373624,18.906752411575564,1.0932475884244368,历史1/3次成功; 当前距低点1.09%; 最新日涨幅-0.82%; 状态bottom_area; 底部未确认
159,65.79124607443741,58.98653034779522,300618,寒锐钴业,bottom_area,2026-06-09,35.09,50.11,2026-06-08,33.74,4.0011855364552495,6.283343212803786,32.66813011374975,29.97405707443623,False,2.6023391812865615,2.473938223592301,1,2,1,50.0,32.46899661781286,32.46899661781286,15.998814463544752,4.0011855364552495,历史1/2次成功; 当前距低点4.00%; 最新日涨幅2.60%; 状态bottom_area; 底部未确认
160,65.53937132729335,55.74815972927241,605108,同庆楼,bottom_area,2026-06-09,12.64,17.8,2026-06-09,12.5,1.1200000000000045,3.1200000000000045,29.775280898876407,28.98876404494382,False,-0.8627450980392082,0.8514230769230768,1,3,1,33.33333333333333,21.658206429780034,21.658206429780034,18.879999999999995,1.1200000000000045,历史1/3次成功; 当前距低点1.12%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
161,65.0107201759811,58.78094482681443,002108,沧州明珠,bottom_area,2026-06-09,4.68,6.44,2026-06-08,4.48,4.4642857142856975,5.8035714285714235,30.43478260869565,27.329192546583858,False,2.4070021881837933,2.1068671448727803,2,5,2,40.0,25.37374330852593,26.35135135135136,15.535714285714302,4.4642857142856975,历史2/5次成功; 当前距低点4.46%; 最新日涨幅2.41%; 状态bottom_area; 底部未确认
162,64.81545534946287,55.53710129995022,000959,首钢股份,bottom_area,2026-06-09,3.34,4.73,2026-06-09,3.29,1.5197568389057698,2.7355623100303905,30.44397463002115,29.386892177589864,False,-0.5952380952380931,0.41981411393447654,1,3,1,33.33333333333333,25.423728813559325,25.423728813559325,18.480243161094233,1.5197568389057698,历史1/3次成功; 当前距低点1.52%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
163,64.75798064690994,55.643109393826066,300601,康泰生物,bottom_area,2026-06-09,11.55,15.89,2026-06-09,11.36,1.6725352112676168,2.4647887323943762,28.508495909376975,27.312775330396473,False,0.5221932114882533,1.0825834785493216,1,6,1,16.666666666666664,24.837758112094402,24.837758112094402,18.327464788732385,1.6725352112676168,历史1/6次成功; 当前距低点1.67%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
164,64.67590079365085,57.67277777777782,000839,国安股份,bottom_area,2026-06-09,2.8,3.71,2026-06-08,2.7,3.7037037037036904,4.07407407407407,27.223719676549862,24.528301886792455,False,2.564102564102555,1.1765266381386166,1,2,1,50.0,21.75925925925925,21.75925925925925,16.296296296296312,3.7037037037036904,历史1/2次成功; 当前距低点3.70%; 最新日涨幅2.56%; 状态bottom_area; 底部未确认
165,64.45225054247501,57.9492207792208,600830,香溢融通,bottom_area,2026-06-09,8.02,10.78,2026-06-09,7.7,4.155844155844148,4.805194805194807,28.571428571428566,25.60296846011132,False,2.2959183673469274,1.8676152627954679,1,2,1,50.0,28.787878787878785,28.787878787878785,15.844155844155852,4.155844155844148,历史1/2次成功; 当前距低点4.16%; 最新日涨幅2.30%; 状态bottom_area; 底部未确认
166,64.3854965944762,57.65658504639348,300546,雄帝科技,bottom_area,2026-06-09,16.64,23.58,2026-06-08,16.01,3.935040599625227,5.933791380387253,32.10347752332484,29.431721798134003,False,1.2781497261107777,2.0356330861825063,2,6,2,33.33333333333333,27.285721936589546,33.791666666666664,16.06495940037477,3.935040599625227,历史2/6次成功; 当前距低点3.94%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
