rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.89190217538659,82.8077665871002,605198,安德利,bottom_area,2024-06-18,28.81,2024-06-17,28.27,1.9101521047046308,2.4761230986911893,29.99009410599307,False,1.2654,0.3436,1,1,1,100.0,43.241469816272954,43.241469816272954,13.089847895295371,1.9101521047046308,历史1/1次成功; 当前距低点1.91%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
17,75.11988232323232,68.91732323232323,000069,华侨城A,bottom_area,2024-06-18,2.15,2024-06-17,2.09,2.8708133971291896,5.263157894736858,32.58064516129033,False,0.0,1.1783,2,3,2,66.66666666666666,19.22640382317801,19.25925925925926,12.12918660287081,2.8708133971291896,历史2/3次成功; 当前距低点2.87%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
18,72.68959204010362,67.08430307644777,688357,建龙微纳,bottom_area,2024-06-18,26.21,2024-06-06,25.4,3.1889763779527653,8.464566929133866,32.012847965738764,True,-0.1524,0.3142,3,5,3,60.0,24.32886676440894,31.65083135391925,11.811023622047234,3.1889763779527653,历史3/5次成功; 当前距低点3.19%; 最新日涨幅-0.15%; 状态bottom_area; 底部已确认
19,71.4041153381827,64.40535781715877,688276,百克生物,bottom_area,2024-06-18,30.69,2024-06-11,30.1,1.9601328903654478,8.17275747508306,27.9559597893729,True,-1.35,1.1883,2,4,2,50.0,16.529359178451564,16.844155844155843,13.039867109634551,1.9601328903654478,历史2/4次成功; 当前距低点1.96%; 最新日涨幅-1.35%; 状态bottom_area; 底部已确认
20,69.94098851676378,65.12397843721517,002837,英维克,bottom_area,2024-06-18,23.47,2024-06-11,22.64,3.666077738515893,9.761484098939933,31.97115384615385,True,-2.4927,2.6056,2,3,2,66.66666666666666,21.860048464326542,24.517374517374524,11.333922261484105,3.666077738515893,历史2/3次成功; 当前距低点3.67%; 最新日涨幅-2.49%; 状态bottom_area; 底部已确认
21,68.66997467851749,63.12223185646588,688092,爱科科技,bottom_area,2024-06-18,22.5,2024-06-17,21.85,2.9748283752860343,3.295194508009148,32.35294117647058,False,1.9946,1.0494,1,2,1,50.0,42.12279866730127,42.12279866730127,12.025171624713964,2.9748283752860343,历史1/2次成功; 当前距低点2.97%; 最新日涨幅1.99%; 状态bottom_area; 底部未确认
22,68.39029210127866,60.598515373601934,001322,箭牌家居,bottom_area,2024-06-18,8.03,2024-06-18,7.95,1.0062893081760904,3.270440251572335,29.521276595744677,False,-1.3514,2.9676,1,2,1,50.0,26.897069872276486,26.897069872276486,13.99371069182391,1.0062893081760904,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
23,67.95781621110974,59.78512762994417,300639,凯普生物,bottom_area,2024-06-18,4.85,2024-06-18,4.82,0.6224066390041361,2.0746887966804906,29.325513196480934,False,-1.222,1.4913,2,4,2,50.0,24.323735305772022,33.27433628318583,14.377593360995863,0.6224066390041361,历史2/4次成功; 当前距低点0.62%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
24,66.74554857412635,60.42413211416191,603366,日出东方,bottom_area,2024-06-18,3.79,2024-06-06,3.71,2.156334231805932,5.39083557951483,29.198473282442748,False,1.0667,0.4431,1,2,1,50.0,17.583732057416277,17.583732057416277,12.843665768194068,2.156334231805932,历史1/2次成功; 当前距低点2.16%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
25,64.20526864264414,59.003489439853084,603217,元利科技,bottom_area,2024-06-18,14.95,2024-06-06,14.52,2.9614325068870504,6.404958677685949,29.37743190661478,False,0.0669,0.5629,1,2,1,50.0,19.81481481481482,19.81481481481482,12.038567493112948,2.9614325068870504,历史1/2次成功; 当前距低点2.96%; 最新日涨幅0.07%; 状态bottom_area; 底部未确认
26,62.79603949240399,59.72143207301174,603177,德创环保,bottom_area,2024-06-18,7.42,2024-06-06,7.08,4.802259887005648,10.59322033898305,31.791907514450873,True,0.406,1.0033,1,2,1,50.0,37.04615384615384,37.04615384615384,10.197740112994353,4.802259887005648,历史1/2次成功; 当前距低点4.80%; 最新日涨幅0.41%; 状态bottom_area; 底部已确认
27,62.128108119505455,57.578092425113724,000779,甘咨询,bottom_area,2024-06-18,7.27,2024-06-06,7.03,3.41394025604551,7.254623044096725,27.30093071354705,False,1.6783,0.9385,1,2,1,50.0,17.69825918762089,17.69825918762089,11.58605974395449,3.41394025604551,历史1/2次成功; 当前距低点3.41%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
28,61.44910880277843,54.02177034804056,603137,恒尚节能,bottom_area,2024-06-18,10.31,2024-06-18,10.25,0.5853658536585414,2.0487804878048865,31.848404255319146,False,-0.9606,1.3349,1,2,1,50.0,26.217228464419488,26.217228464419488,14.414634146341458,0.5853658536585414,历史1/2次成功; 当前距低点0.59%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
29,60.69083564593249,53.50263581259542,688105,诺唯赞,bottom_area,2024-06-18,20.61,2024-06-18,20.46,0.7331378299120165,3.519061583577707,29.811320754716974,False,-1.7167,1.0993,1,2,1,50.0,25.237580993520524,25.237580993520524,14.266862170087983,0.7331378299120165,历史1/2次成功; 当前距低点0.73%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
30,59.395814151672994,55.677963069303374,600322,津投城开,bottom_area,2024-06-18,1.55,2024-06-06,1.49,4.026845637583897,7.382550335570476,28.01932367149758,False,1.3072,1.2137,1,4,1,25.0,35.828877005347586,35.828877005347586,10.973154362416103,4.026845637583897,历史1/4次成功; 当前距低点4.03%; 最新日涨幅1.31%; 状态bottom_area; 底部未确认
31,58.22327740290226,55.48164076843849,001366,播恩集团,bottom_area,2024-06-18,11.97,2024-06-06,11.41,4.907975460122704,9.55302366345311,30.384380719951192,True,0.9275,5.6632,1,2,1,50.0,15.547445255474459,15.547445255474459,10.092024539877295,4.907975460122704,历史1/2次成功; 当前距低点4.91%; 最新日涨幅0.93%; 状态bottom_area; 底部已确认
32,57.56543389319064,54.466238585324724,000705,浙江震元,bottom_area,2024-06-18,7.39,2024-06-06,7.07,4.526166902404517,5.799151343705801,27.26337448559671,False,1.511,1.9222,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,10.473833097595483,4.526166902404517,历史1/3次成功; 当前距低点4.53%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
33,56.708362983130776,53.03815717227178,603326,我乐家居,bottom_area,2024-06-18,6.12,2024-06-06,5.89,3.9049235993208904,6.791171477079802,27.552275522755238,False,0.8237,0.7757,1,4,1,25.0,20.141843971631218,20.141843971631218,11.095076400679108,3.9049235993208904,历史1/4次成功; 当前距低点3.90%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
34,55.545870848851635,52.90552083333333,300749,顶固集创,bottom_area,2024-06-18,5.37,2024-06-06,5.12,4.8828125,9.765625,28.391608391608393,True,1.8975,1.5688,1,3,1,33.33333333333333,20.833333333333336,20.833333333333336,10.1171875,4.8828125,历史1/3次成功; 当前距低点4.88%; 最新日涨幅1.90%; 状态bottom_area; 底部已确认
35,53.54974847172696,50.172737306843274,605086,龙高股份,bottom_area,2024-06-18,17.68,2024-06-14,17.0,3.9999999999999982,8.23529411764705,31.257581884350994,True,-1.6685,2.4479,1,3,1,33.33333333333333,17.79249448123621,17.79249448123621,11.000000000000002,3.9999999999999982,历史1/3次成功; 当前距低点4.00%; 最新日涨幅-1.67%; 状态bottom_area; 底部已确认
