rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.71286955893952,81.57260447715815,605399,晨光新材,bottom_area,2025-01-03,10.73,2025-01-03,10.6,1.22641509433963,8.773584905660375,28.23290453622207,False,-5.7946,1.5003,2,2,2,100.0,44.24102630243285,52.857533497402244,18.77358490566037,1.22641509433963,历史2/2次成功; 当前距低点1.23%; 最新日涨幅-5.79%; 状态bottom_area; 底部未确认
73,61.73824917524814,51.760075687494734,603038,华立股份,bottom_area,2025-01-03,15.23,2025-01-03,15.18,0.3293807641633775,8.03689064558629,28.932584269662918,False,-6.7361,3.4731,1,2,1,50.0,21.134751773049636,21.134751773049636,19.67061923583662,0.3293807641633775,历史1/2次成功; 当前距低点0.33%; 最新日涨幅-6.74%; 状态bottom_area; 底部未确认
74,61.73039782527184,52.195476190476185,000717,中南股份,bottom_area,2025-01-03,2.54,2025-01-03,2.52,0.7936507936507943,7.936507936507943,32.800000000000004,False,-5.2239,2.7766,1,4,1,25.0,56.020942408376975,56.020942408376975,19.20634920634921,0.7936507936507943,历史1/4次成功; 当前距低点0.79%; 最新日涨幅-5.22%; 状态bottom_area; 底部未确认
75,61.64643890167046,51.65685719457013,300739,明阳电路,bottom_area,2025-01-03,13.3,2025-01-03,13.26,0.30165912518854393,9.954751131221721,28.478964401294498,False,-8.4022,6.9032,1,2,1,50.0,20.239999999999995,20.239999999999995,19.698340874811457,0.30165912518854393,历史1/2次成功; 当前距低点0.30%; 最新日涨幅-8.40%; 状态bottom_area; 底部未确认
76,61.637272275008925,51.85442680551488,600158,中体产业,bottom_area,2025-01-03,7.76,2025-01-03,7.72,0.5181347150259072,6.4766839378238465,29.109274563820026,False,-4.6683,3.8392,1,2,1,50.0,23.955773955773946,23.955773955773946,19.48186528497409,0.5181347150259072,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-4.67%; 状态bottom_area; 底部未确认
77,61.589729493122306,51.68471880479581,300648,星云股份,bottom_area,2025-01-03,21.06,2025-01-03,20.98,0.3813155386081902,8.913250714966638,29.121621621621625,False,-6.4,3.0294,2,6,2,33.33333333333333,24.14400483596314,26.78362573099414,19.618684461391812,0.3813155386081902,历史2/6次成功; 当前距低点0.38%; 最新日涨幅-6.40%; 状态bottom_area; 底部未确认
78,61.41287545955885,53.47515686274511,688062,迈威生物,bottom_area,2025-01-03,19.2,2025-01-03,18.75,2.3999999999999964,6.293333333333331,31.066176470588236,False,-3.5176,1.9403,1,3,1,33.33333333333333,35.34313725490197,35.34313725490197,17.600000000000005,2.3999999999999964,历史1/3次成功; 当前距低点2.40%; 最新日涨幅-3.52%; 状态bottom_area; 底部未确认
79,61.39974775562401,51.406879795396435,002777,久远银海,bottom_area,2025-01-03,15.68,2025-01-03,15.64,0.2557544757033194,6.649616368286439,27.154168607359097,False,-5.4282,2.4472,1,5,1,20.0,51.99999999999999,51.99999999999999,19.744245524296684,0.2557544757033194,历史1/5次成功; 当前距低点0.26%; 最新日涨幅-5.43%; 状态bottom_area; 底部未确认
80,61.38264614633045,51.98088591184096,300609,汇纳科技,bottom_area,2025-01-03,21.85,2025-01-03,21.66,0.8771929824561462,11.357340720221611,28.60909690177983,False,-9.4113,6.1402,1,4,1,25.0,49.87035436473638,49.87035436473638,19.122807017543856,0.8771929824561462,历史1/4次成功; 当前距低点0.88%; 最新日涨幅-9.41%; 状态bottom_area; 底部未确认
81,61.37853469470256,51.39431090790334,603273,天元智能,bottom_area,2025-01-03,15.35,2025-01-03,15.31,0.2612671456564281,6.792945787067282,31.03603603603603,False,-5.2469,6.0555,1,5,1,20.0,201.34228187919464,201.34228187919464,19.738732854343574,0.2612671456564281,历史1/5次成功; 当前距低点0.26%; 最新日涨幅-5.25%; 状态bottom_area; 底部未确认
82,61.18677299021093,51.39705119225337,300563,神宇股份,bottom_area,2025-01-03,50.8,2025-01-03,50.58,0.43495452748121566,8.995650454725196,30.04149377593361,False,-7.4007,15.6309,1,2,1,50.0,20.477137176938378,20.477137176938378,19.565045472518786,0.43495452748121566,历史1/2次成功; 当前距低点0.43%; 最新日涨幅-7.40%; 状态bottom_area; 底部未确认
83,60.67674343867167,50.56395286555973,300489,光智科技,bottom_area,2025-01-03,50.8,2025-01-03,50.8,0.0,9.212598425196852,29.247910863509752,False,-6.0998,3.5365,1,2,1,50.0,22.924477771826446,22.924477771826446,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-6.10%; 状态bottom_area; 底部未确认
84,60.64421546115945,51.264280539006805,600215,派斯林,bottom_area,2025-01-03,6.46,2025-01-03,6.41,0.7800312012480471,7.488299531981273,27.81531531531532,False,-5.4173,2.3043,1,2,1,50.0,23.993288590604024,23.993288590604024,19.219968798751953,0.7800312012480471,历史1/2次成功; 当前距低点0.78%; 最新日涨幅-5.42%; 状态bottom_area; 底部未确认
85,60.59262079062958,50.49385065885799,002208,合肥城建,bottom_area,2025-01-03,6.62,2025-01-03,6.62,0.0,6.948640483383685,30.753138075313807,False,-5.9659,2.1812,1,2,1,50.0,22.54758418740848,22.54758418740848,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
86,60.464668496263634,50.570190793739,300418,昆仑万维,bottom_area,2025-01-03,35.47,2025-01-03,35.4,0.1977401129943511,5.564971751412426,32.63558515699334,False,-4.5736,3.0675,1,3,1,33.33333333333333,32.568306010928964,32.568306010928964,19.80225988700565,0.1977401129943511,历史1/3次成功; 当前距低点0.20%; 最新日涨幅-4.57%; 状态bottom_area; 底部未确认
87,59.734491083061975,50.014762469330975,000676,智度股份,bottom_area,2025-01-03,7.77,2025-01-03,7.75,0.25806451612902676,7.3548387096774235,29.545454545454547,False,-5.5893,3.5109,1,3,1,33.33333333333333,30.321592649310862,30.321592649310862,19.74193548387097,0.25806451612902676,历史1/3次成功; 当前距低点0.26%; 最新日涨幅-5.59%; 状态bottom_area; 底部未确认
88,59.56764470179741,50.09134721270529,300507,苏奥传感,bottom_area,2025-01-03,6.1,2025-01-03,6.07,0.49423393739702404,7.7429983525535375,28.58823529411764,False,-5.8642,3.1077,1,3,1,33.33333333333333,33.6283185840708,33.6283185840708,19.505766062602977,0.49423393739702404,历史1/3次成功; 当前距低点0.49%; 最新日涨幅-5.86%; 状态bottom_area; 底部未确认
89,59.47388116172875,49.97805139641072,002210,飞马国际,bottom_area,2025-01-03,2.2,2025-01-03,2.19,0.4566210045662206,10.958904109589051,27.960526315789476,False,-8.3333,7.6876,1,3,1,33.33333333333333,32.558139534883715,32.558139534883715,19.54337899543378,0.4566210045662206,历史1/3次成功; 当前距低点0.46%; 最新日涨幅-8.33%; 状态bottom_area; 底部未确认
90,59.16567435359891,49.68666666666669,000868,安凯客车,bottom_area,2025-01-03,4.77,2025-01-03,4.75,0.4210526315789384,6.736842105263163,31.05950653120464,False,-4.9801,3.3531,1,6,1,16.666666666666664,69.53846153846153,69.53846153846153,19.578947368421062,0.4210526315789384,历史1/6次成功; 当前距低点0.42%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
91,59.04379861625279,49.95465364363314,688331,荣昌生物,bottom_area,2025-01-03,28.03,2025-01-03,27.8,0.8273381294964044,3.956834532374093,30.27338851266616,False,-2.3345,1.5519,1,3,1,33.33333333333333,26.761565836298917,26.761565836298917,19.172661870503596,0.8273381294964044,历史1/3次成功; 当前距低点0.83%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
92,58.78124020595911,49.0678931187552,002186,全聚德,bottom_area,2025-01-03,10.77,2025-01-03,10.76,0.09293680297397572,10.223048327137544,28.976897689768983,False,-8.1841,5.0234,1,3,1,33.33333333333333,23.20675105485231,23.20675105485231,19.907063197026027,0.09293680297397572,历史1/3次成功; 当前距低点0.09%; 最新日涨幅-8.18%; 状态bottom_area; 底部未确认
93,58.460814548229074,49.02027977004323,002324,普利特,bottom_area,2025-01-03,8.9,2025-01-03,8.87,0.33821871476889676,6.426155580608797,30.757220921155355,False,-5.1173,1.9874,1,3,1,33.33333333333333,25.957446808510653,25.957446808510653,19.661781285231104,0.33821871476889676,历史1/3次成功; 当前距低点0.34%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
94,57.80350308150724,48.560054173115866,002314,南山控股,bottom_area,2025-01-03,2.28,2025-01-03,2.27,0.4405286343612241,5.286343612334806,27.0096463022508,False,-3.3898,1.897,1,4,1,25.0,26.12612612612611,26.12612612612611,19.559471365638778,0.4405286343612241,历史1/4次成功; 当前距低点0.44%; 最新日涨幅-3.39%; 状态bottom_area; 底部未确认
95,57.7585464780716,48.38097544577609,002605,姚记科技,bottom_area,2025-01-03,24.95,2025-01-03,24.88,0.28135048231511367,6.350482315112547,30.347144456886898,False,-5.0609,3.5434,1,4,1,25.0,23.2121212121212,23.2121212121212,19.718649517684888,0.28135048231511367,历史1/4次成功; 当前距低点0.28%; 最新日涨幅-5.06%; 状态bottom_area; 底部未确认
96,57.689967682178114,48.19475216332961,300364,中文在线,bottom_area,2025-01-03,22.13,2025-01-03,22.1,0.13574660633483068,9.230769230769226,32.45721271393642,False,-7.3671,5.8254,2,8,2,25.0,20.42609906329583,20.7773851590106,19.86425339366517,0.13574660633483068,历史2/8次成功; 当前距低点0.14%; 最新日涨幅-7.37%; 状态bottom_area; 底部未确认
97,57.535812055498454,48.58271223021582,002177,御银股份,bottom_area,2025-01-03,4.2,2025-01-03,4.17,0.7194244604316606,9.832134292565952,28.839590443686014,False,-7.2848,8.0605,1,4,1,25.0,29.666666666666668,29.666666666666668,19.28057553956834,0.7194244604316606,历史1/4次成功; 当前距低点0.72%; 最新日涨幅-7.28%; 状态bottom_area; 底部未确认
98,56.7004046193164,47.669155642884846,300486,东杰智能,bottom_area,2025-01-03,6.26,2025-01-03,6.23,0.481540930979123,8.828250401284105,31.912568306010925,False,-6.8452,3.5144,1,4,1,25.0,21.839080459770123,21.839080459770123,19.518459069020878,0.481540930979123,历史1/4次成功; 当前距低点0.48%; 最新日涨幅-6.85%; 状态bottom_area; 底部未确认
99,56.60872340425532,47.17393617021277,603032,德新科技,bottom_area,2025-01-03,12.56,2025-01-03,12.56,0.0,5.812101910828014,27.77458309373203,False,-4.1221,1.806,1,4,1,25.0,25.53191489361702,25.53191489361702,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-4.12%; 状态bottom_area; 底部未确认
100,56.54317807404381,47.856601641616024,600400,红豆股份,bottom_area,2025-01-03,2.38,2025-01-03,2.36,0.8474576271186449,8.474576271186448,31.19533527696794,False,-5.9289,2.4291,1,3,1,33.33333333333333,25.943396226415082,25.943396226415082,19.152542372881356,0.8474576271186449,历史1/3次成功; 当前距低点0.85%; 最新日涨幅-5.93%; 状态bottom_area; 底部未确认
101,55.76695203180898,46.53839541413699,002312,川发龙蟒,bottom_area,2025-01-03,12.94,2025-01-03,12.93,0.07733952049497128,8.120649651972164,28.916987355689944,False,-7.0402,6.4946,1,5,1,20.0,21.638330757341585,21.638330757341585,19.92266047950503,0.07733952049497128,历史1/5次成功; 当前距低点0.08%; 最新日涨幅-7.04%; 状态bottom_area; 底部未确认
102,55.720749574068236,47.070832713754655,300334,津膜科技,bottom_area,2025-01-03,5.42,2025-01-03,5.38,0.7434944237918222,7.063197026022302,27.785234899328863,False,-4.4092,1.7557,1,3,1,33.33333333333333,20.444444444444457,20.444444444444457,19.25650557620818,0.7434944237918222,历史1/3次成功; 当前距低点0.74%; 最新日涨幅-4.41%; 状态bottom_area; 底部未确认
103,54.97093655898377,45.992416910026435,688238,和元生物,bottom_area,2025-01-03,4.6,2025-01-03,4.59,0.21786492374727207,6.753812636165589,30.24316109422493,False,-4.5643,1.8712,1,5,1,20.0,20.425531914893615,20.425531914893615,19.78213507625273,0.21786492374727207,历史1/5次成功; 当前距低点0.22%; 最新日涨幅-4.56%; 状态bottom_area; 底部未确认
104,54.90165254662845,46.16422794117649,000545,金浦钛业,bottom_area,2025-01-03,2.05,2025-01-03,2.04,0.49019607843136215,6.8627450980392215,31.313131313131315,False,-5.0926,2.2639,1,5,1,20.0,24.6875,24.6875,19.50980392156864,0.49019607843136215,历史1/5次成功; 当前距低点0.49%; 最新日涨幅-5.09%; 状态bottom_area; 底部未确认
105,54.61379410419837,46.35288407163055,300399,天利科技,bottom_area,2025-01-03,22.22,2025-01-03,22.0,0.9999999999999948,10.454545454545459,32.26600985221674,False,-7.7626,8.3829,1,5,1,20.0,31.95098963242225,31.95098963242225,19.000000000000007,0.9999999999999948,历史1/5次成功; 当前距低点1.00%; 最新日涨幅-7.76%; 状态bottom_area; 底部未确认
106,54.268984949350475,45.70502961539062,000670,盈方微,bottom_area,2025-01-03,6.97,2025-01-03,6.93,0.5772005772005777,9.523809523809526,31.386138613861387,False,-7.5597,12.3612,1,5,1,20.0,23.28519855595668,23.28519855595668,19.42279942279942,0.5772005772005777,历史1/5次成功; 当前距低点0.58%; 最新日涨幅-7.56%; 状态bottom_area; 底部未确认
107,53.57906128612403,45.393284646325796,300612,宣亚国际,bottom_area,2025-01-03,14.54,2025-01-03,14.41,0.9021512838306662,11.172796668979872,30.986590038314173,False,-8.2071,7.0969,1,5,1,20.0,25.592417061611382,25.592417061611382,19.097848716169334,0.9021512838306662,历史1/5次成功; 当前距低点0.90%; 最新日涨幅-8.21%; 状态bottom_area; 底部未确认
108,52.590201943771746,44.08310132615074,688202,美迪西,bottom_area,2025-01-03,28.2,2025-01-03,28.11,0.3201707577374595,5.122732123799365,31.102941176470583,False,-3.9837,1.7946,1,7,1,14.285714285714285,23.795418261555337,23.795418261555337,19.679829242262542,0.3201707577374595,历史1/7次成功; 当前距低点0.32%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
109,52.10303480192753,43.6976861361161,002786,银宝山新,bottom_area,2025-01-03,8.63,2025-01-03,8.6,0.3488372093023388,6.976744186046507,32.91731669266771,False,-5.1648,2.9505,1,7,1,14.285714285714285,22.074688796680498,22.074688796680498,19.65116279069766,0.3488372093023388,历史1/7次成功; 当前距低点0.35%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
