rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.42764651586955,86.54119060504442,603229,奥翔药业,bottom_area,2024-07-23,7.07,2024-07-17,6.99,1.1444921316165961,4.864091559370527,32.52895752895753,False,-2.8846,0.5731,4,4,4,100.0,26.40125088779702,43.052109181141425,6.855507868383404,1.1444921316165961,历史4/4次成功; 当前距低点1.14%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
73,69.47779204679144,69.5085140419481,002191,劲嘉股份,confirmed_rebound,2024-07-23,3.62,2024-07-09,3.48,4.02298850574713,8.62068965517241,27.348643006263053,True,-1.3624,0.7683,1,1,1,100.0,21.134020618556693,21.134020618556693,3.9770114942528703,4.02298850574713,历史1/1次成功; 当前距低点4.02%; 最新日涨幅-1.36%; 状态confirmed_rebound; 底部已确认
74,69.31221523133786,68.87833594976453,002159,三特索道,confirmed_rebound,2024-07-23,12.7,2024-06-24,12.25,3.6734693877550963,10.204081632653061,27.471876850207227,True,-2.3828,1.8512,1,1,1,100.0,13.461538461538462,13.461538461538462,4.326530612244904,3.6734693877550963,历史1/1次成功; 当前距低点3.67%; 最新日涨幅-2.38%; 状态confirmed_rebound; 底部已确认
75,67.62151960288428,62.612518150818765,600141,兴发集团,bottom_area,2024-07-23,17.01,2024-07-23,17.01,0.0,3.233392122280994,31.494160289971795,False,-2.5773,1.1094,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
76,65.78513369588153,66.43514664143804,002335,科华数据,confirmed_rebound,2024-07-23,19.46,2024-07-10,18.62,4.511278195488721,8.37808807733619,32.24163027656477,True,-2.4072,2.2878,1,1,1,100.0,10.596026490066222,10.596026490066222,3.4887218045112793,4.511278195488721,历史1/1次成功; 当前距低点4.51%; 最新日涨幅-2.41%; 状态confirmed_rebound; 底部已确认
77,64.46312718894768,59.959153236881455,002605,姚记科技,bottom_area,2024-07-23,17.04,2024-07-18,17.0,0.23529411764705382,4.70588235294118,27.257167308515196,False,-3.0165,1.9706,2,3,2,66.66666666666666,11.284715905645513,12.862318840579725,7.764705882352946,0.23529411764705382,历史2/3次成功; 当前距低点0.24%; 最新日涨幅-3.02%; 状态bottom_area; 底部未确认
78,63.966241130330914,59.412258064516145,600058,五矿发展,bottom_area,2024-07-23,6.21,2024-07-23,6.2,0.16129032258064172,2.2580645161290267,29.705215419501137,False,-1.5848,0.3085,1,2,1,50.0,99.54954954954954,99.54954954954954,7.8387096774193585,0.16129032258064172,历史1/2次成功; 当前距低点0.16%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
79,59.32812787499736,59.79070617793778,001914,招商积余,confirmed_rebound,2024-07-23,9.72,2024-07-10,9.31,4.4038668098818485,11.600429645542427,28.052550231839252,True,-2.0161,0.3925,2,3,2,66.66666666666666,12.445461493557683,16.03206412825651,3.596133190118152,4.4038668098818485,历史2/3次成功; 当前距低点4.40%; 最新日涨幅-2.02%; 状态confirmed_rebound; 底部已确认
80,59.174432214765105,54.79114093959731,002833,弘亚数控,bottom_area,2024-07-23,15.92,2024-07-23,15.92,0.0,2.9522613065326673,29.118432769367768,False,-2.3313,1.0004,1,2,1,50.0,35.43624161073825,35.43624161073825,8.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
81,54.28074519255155,50.370061633281985,002643,万润股份,bottom_area,2024-07-23,8.81,2024-07-23,8.8,0.1136363636363612,3.636363636363619,27.6910435497124,False,-3.3991,0.9948,1,2,1,50.0,11.016949152542377,11.016949152542377,7.8863636363636385,0.1136363636363612,历史1/2次成功; 当前距低点0.11%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
82,54.10988528678304,50.10174563591022,601636,旗滨集团,bottom_area,2024-07-23,5.87,2024-07-23,5.87,0.0,2.555366269165238,31.42523364485982,False,-2.6534,0.8775,1,2,1,50.0,10.224438902743147,10.224438902743147,8.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
