rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.30927653426808,80.09068376068379,300735,光弘科技,bottom_area,2024-01-22,17.63,2024-01-22,17.55,0.4558404558404461,8.660968660968658,27.178423236514526,False,-7.0148,2.988,3,3,3,100.0,50.43111523258737,93.48973607038124,19.544159544159555,0.4558404558404461,历史3/3次成功; 当前距低点0.46%; 最新日涨幅-7.01%; 状态bottom_area; 底部未确认
73,63.84098294362558,54.25715307332801,000670,盈方微,bottom_area,2024-01-22,5.65,2024-01-22,5.59,1.07334525939178,8.050089445438285,29.773869346733672,False,-5.6761,2.2509,1,3,1,33.33333333333333,23.28519855595668,23.28519855595668,18.92665474060822,1.07334525939178,历史1/3次成功; 当前距低点1.07%; 最新日涨幅-5.68%; 状态bottom_area; 底部未确认
74,63.29361376505279,53.249851371773836,300655,晶瑞电材,bottom_area,2024-01-22,7.73,2024-01-22,7.69,0.5201560468140447,9.752925877763317,27.24692526017029,False,-7.4251,1.6105,1,2,1,50.0,31.482834185536895,31.482834185536895,19.479843953185956,0.5201560468140447,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-7.43%; 状态bottom_area; 底部未确认
75,63.11595286221073,53.918553282899005,603033,三维股份,bottom_area,2024-01-22,13.46,2024-01-22,13.28,1.3554216867469993,7.605421686746987,29.80972515856238,False,-5.8083,0.3773,1,3,1,33.33333333333333,24.922480620155024,24.922480620155024,18.644578313253003,1.3554216867469993,历史1/3次成功; 当前距低点1.36%; 最新日涨幅-5.81%; 状态bottom_area; 底部未确认
76,62.965526468399275,53.167055500166185,300657,弘信电子,bottom_area,2024-01-22,15.41,2024-01-22,15.3,0.7189542483660093,10.326797385620903,31.23595505617977,False,-7.0567,2.3946,1,2,1,50.0,33.47457627118643,33.47457627118643,19.28104575163399,0.7189542483660093,历史1/2次成功; 当前距低点0.72%; 最新日涨幅-7.06%; 状态bottom_area; 底部未确认
77,62.7855103434152,53.49183593100007,002036,联创电子,bottom_area,2024-01-22,7.54,2024-01-22,7.45,1.2080536912751658,10.469798657718124,27.45861733203505,False,-8.0488,3.1571,1,4,1,25.0,22.210743801652896,22.210743801652896,18.791946308724835,1.2080536912751658,历史1/4次成功; 当前距低点1.21%; 最新日涨幅-8.05%; 状态bottom_area; 底部未确认
78,62.511692360727444,52.455520893041374,688176,亚虹医药,bottom_area,2024-01-22,7.96,2024-01-22,7.93,0.3783102143757913,11.979823455233305,27.380952380952383,False,-9.5455,3.3396,1,2,1,50.0,25.473484848484844,25.473484848484844,19.62168978562421,0.3783102143757913,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-9.55%; 状态bottom_area; 底部未确认
79,62.454555741706905,53.24066164480929,002331,皖通科技,bottom_area,2024-01-22,7.35,2024-01-22,7.26,1.2396694214876014,6.887052341597796,27.617148554336985,False,-5.1613,2.8126,1,4,1,25.0,21.247892074199,21.247892074199,18.7603305785124,1.2396694214876014,历史1/4次成功; 当前距低点1.24%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
80,62.04523644868074,52.571093364014764,300762,上海瀚讯,bottom_area,2024-01-22,11.12,2024-01-22,11.02,0.907441016333935,9.165154264972774,28.255208333333332,False,-6.7896,3.0806,1,2,1,50.0,32.580961727183514,32.580961727183514,19.092558983666066,0.907441016333935,历史1/2次成功; 当前距低点0.91%; 最新日涨幅-6.79%; 状态bottom_area; 底部未确认
81,61.979647361887544,52.09081387363608,603078,江化微,bottom_area,2024-01-22,12.99,2024-01-22,12.93,0.46403712296984145,8.043310131477192,31.87565858798736,False,-6.8149,1.6262,1,2,1,50.0,24.563540397888758,24.563540397888758,19.535962877030162,0.46403712296984145,历史1/2次成功; 当前距低点0.46%; 最新日涨幅-6.81%; 状态bottom_area; 底部未确认
82,61.95840089399012,52.255563185369446,600071,凤凰光学,bottom_area,2024-01-22,16.9,2024-01-22,16.79,0.6551518761167328,8.814770696843361,28.55319148936171,False,-7.5492,1.9056,1,2,1,50.0,27.791986359761296,27.791986359761296,19.344848123883267,0.6551518761167328,历史1/2次成功; 当前距低点0.66%; 最新日涨幅-7.55%; 状态bottom_area; 底部未确认
83,61.577788577336385,53.1010993269752,002765,蓝黛科技,bottom_area,2024-01-22,5.45,2024-01-22,5.35,1.8691588785046829,8.598130841121495,32.704402515723274,False,-6.518,2.9024,1,4,1,25.0,28.213879408418663,28.213879408418663,18.130841121495315,1.8691588785046829,历史1/4次成功; 当前距低点1.87%; 最新日涨幅-6.52%; 状态bottom_area; 底部未确认
84,61.044598187749756,51.397405724619816,603229,奥翔药业,bottom_area,2024-01-22,10.73,2024-01-22,10.67,0.5623242736644846,7.7788191190253055,32.382762991128004,False,-6.2882,0.9228,1,3,1,33.33333333333333,41.48479427549196,41.48479427549196,19.437675726335517,0.5623242736644846,历史1/3次成功; 当前距低点0.56%; 最新日涨幅-6.29%; 状态bottom_area; 底部未确认
85,61.01950108321654,51.98970944309929,002366,融发核电,bottom_area,2024-01-22,4.18,2024-01-22,4.13,1.2106537530266301,7.263922518159801,28.670120898100176,False,-4.7836,1.3158,1,5,1,20.0,25.0,25.0,18.78934624697337,1.2106537530266301,历史1/5次成功; 当前距低点1.21%; 最新日涨幅-4.78%; 状态bottom_area; 底部未确认
86,60.899907685013396,51.22685528253119,002819,东方中科,bottom_area,2024-01-22,23.63,2024-01-22,23.51,0.5104210974053485,7.698851552530832,28.627808136004845,False,-6.6746,4.4771,1,2,1,50.0,20.487179487179493,20.487179487179493,19.489578902594655,0.5104210974053485,历史1/2次成功; 当前距低点0.51%; 最新日涨幅-6.67%; 状态bottom_area; 底部未确认
87,60.52266658387548,52.180181619745895,688173,希荻微,bottom_area,2024-01-22,13.16,2024-01-22,12.92,1.8575851393188871,9.984520123839017,27.005649717514125,False,-6.0671,1.6025,1,4,1,25.0,23.120837297811605,23.120837297811605,18.142414860681114,1.8575851393188871,历史1/4次成功; 当前距低点1.86%; 最新日涨幅-6.07%; 状态bottom_area; 底部未确认
88,60.41138339470788,51.22885311871228,002279,久其软件,bottom_area,2024-01-22,5.3,2024-01-22,5.25,0.952380952380949,8.380952380952388,28.376534788540248,False,-8.4629,2.9643,1,2,1,50.0,25.915492957746476,25.915492957746476,19.04761904761905,0.952380952380949,历史1/2次成功; 当前距低点0.95%; 最新日涨幅-8.46%; 状态bottom_area; 底部未确认
89,60.002350356828266,50.6666372348444,000401,金隅冀东,bottom_area,2024-01-22,5.59,2024-01-22,5.55,0.7207207207207215,5.765765765765772,27.165354330708663,False,-4.6075,0.6811,1,2,1,50.0,20.053120849933585,20.053120849933585,19.27927927927928,0.7207207207207215,历史1/2次成功; 当前距低点0.72%; 最新日涨幅-4.61%; 状态bottom_area; 底部未确认
90,59.88310689719429,50.74839567558838,002761,浙江建投,bottom_area,2024-01-22,8.8,2024-01-22,8.72,0.9174311926605512,6.880733944954123,32.298136645962735,False,-5.5794,1.631,1,4,1,25.0,43.73730534867976,43.73730534867976,19.08256880733945,0.9174311926605512,历史1/4次成功; 当前距低点0.92%; 最新日涨幅-5.58%; 状态bottom_area; 底部未确认
91,59.78908337113902,50.63859958625445,000837,秦川机床,bottom_area,2024-01-22,7.98,2024-01-22,7.91,0.884955752212393,8.59671302149178,27.431192660550458,False,-6.8845,2.3857,1,2,1,50.0,21.915584415584412,21.915584415584412,19.11504424778761,0.884955752212393,历史1/2次成功; 当前距低点0.88%; 最新日涨幅-6.88%; 状态bottom_area; 底部未确认
92,59.617068103635525,50.205856264028625,002617,露笑科技,bottom_area,2024-01-22,5.26,2024-01-22,5.23,0.5736137667303892,8.795411089866155,28.257887517146774,False,-7.231,1.1934,1,4,1,25.0,36.60589060308556,36.60589060308556,19.426386233269614,0.5736137667303892,历史1/4次成功; 当前距低点0.57%; 最新日涨幅-7.23%; 状态bottom_area; 底部未确认
93,58.83105932987901,49.73546792032535,603158,腾龙股份,bottom_area,2024-01-22,7.71,2024-01-22,7.65,0.7843137254901908,7.058823529411754,29.622815087396496,False,-5.3988,2.9484,1,3,1,33.33333333333333,35.270805812417436,35.270805812417436,19.21568627450981,0.7843137254901908,历史1/3次成功; 当前距低点0.78%; 最新日涨幅-5.40%; 状态bottom_area; 底部未确认
94,57.04674649814,48.37032029519026,300572,安车检测,bottom_area,2024-01-22,12.8,2024-01-22,12.68,0.9463722397476418,9.936908517350156,30.634573304157552,False,-6.9091,2.4876,1,4,1,25.0,31.306715063520883,31.306715063520883,19.053627760252358,0.9463722397476418,历史1/4次成功; 当前距低点0.95%; 最新日涨幅-6.91%; 状态bottom_area; 底部未确认
95,56.692619060412504,47.8910252336818,000665,湖北广电,bottom_area,2024-01-22,4.07,2024-01-22,4.04,0.7425742574257487,7.673267326732663,28.621908127208485,False,-5.787,1.1662,1,4,1,25.0,26.231691078561926,26.231691078561926,19.257425742574252,0.7425742574257487,历史1/4次成功; 当前距低点0.74%; 最新日涨幅-5.79%; 状态bottom_area; 底部未确认
96,55.91552873907389,47.20562901484261,603160,汇顶科技,bottom_area,2024-01-22,56.81,2024-01-22,56.41,0.7090941322460658,6.860485729480597,29.487500000000004,False,-5.1586,0.6685,1,3,1,33.33333333333333,20.747474747474755,20.747474747474755,19.290905867753935,0.7090941322460658,历史1/3次成功; 当前距低点0.71%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
97,53.1562499038174,45.098035104192334,000679,大连友谊,bottom_area,2024-01-22,5.16,2024-01-22,5.11,0.9784735812133037,9.980430528375729,27.72277227722772,False,-7.5269,3.7423,1,5,1,20.0,24.94061757719715,24.94061757719715,19.021526418786696,0.9784735812133037,历史1/5次成功; 当前距低点0.98%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
