rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.01531060573481,88.26792573097487,300480,光力科技,bottom_area,2023-12-21,21.12,2023-12-21,20.62,2.424830261881668,3.6372453928225026,28.328119568995476,False,0.0948,1.4779,4,4,4,100.0,28.906122193898153,39.69465648854962,12.57516973811833,2.424830261881668,历史4/4次成功; 当前距低点2.42%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
12,83.70735243676403,74.32585408068168,603153,上海建科,bottom_area,2023-12-21,21.7,2023-12-21,21.46,1.118359739049387,12.441752096924501,28.418945963975982,False,-7.7381,40.4616,1,1,1,100.0,20.622119815668214,20.622119815668214,13.881640260950611,1.118359739049387,历史1/1次成功; 当前距低点1.12%; 最新日涨幅-7.74%; 状态bottom_area; 底部未确认
13,83.52005462906934,74.05093429966912,600358,国旅联合,bottom_area,2023-12-21,5.83,2023-12-21,5.77,1.0398613518197661,7.2790294627383165,28.322981366459636,False,-4.4262,14.4518,1,1,1,100.0,18.181818181818198,18.181818181818198,13.960138648180234,1.0398613518197661,历史1/1次成功; 当前距低点1.04%; 最新日涨幅-4.43%; 状态bottom_area; 底部未确认
14,83.24122476350617,74.51843784293663,002821,凯莱英,bottom_area,2023-12-21,117.47,2023-12-21,115.67,1.5561511195642752,2.5417134952883185,27.022082018927446,False,-0.136,1.0846,1,1,1,100.0,16.80893761044718,16.80893761044718,13.443848880435723,1.5561511195642752,历史1/1次成功; 当前距低点1.56%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
15,81.4004592799724,75.04764215527788,300683,海特生物,bottom_area,2023-12-21,36.19,2023-12-21,35.09,3.134796238244498,3.134796238244498,32.04879938032532,False,0.4441,0.9544,1,1,1,100.0,16.532137518684582,16.532137518684582,11.865203761755502,3.134796238244498,历史1/1次成功; 当前距低点3.13%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
16,80.67542201837053,74.68947827235506,002369,卓翼科技,bottom_area,2023-12-21,5.54,2023-12-21,5.36,3.358208955223875,3.731343283582076,31.193838254172015,False,1.2797,3.4608,1,1,1,100.0,17.345132743362825,17.345132743362825,11.641791044776124,3.358208955223875,历史1/1次成功; 当前距低点3.36%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
17,80.2592311743993,75.95813814059957,600199,金种子酒,bottom_area,2023-12-21,18.19,2023-12-21,17.4,4.540229885057487,4.827586206896551,27.1356783919598,False,3.9429,2.5106,2,2,2,100.0,21.988506873820672,23.70304114490161,10.459770114942513,4.540229885057487,历史2/2次成功; 当前距低点4.54%; 最新日涨幅3.94%; 状态bottom_area; 底部未确认
18,79.97419687276674,72.28477317554238,002137,实益达,bottom_area,2023-12-21,6.9,2023-12-21,6.76,2.0710059171597717,2.514792899408283,30.309278350515463,False,-0.1447,4.5788,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,12.928994082840228,2.0710059171597717,历史2/3次成功; 当前距低点2.07%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
19,79.69447884232443,74.96411389000124,002709,天赐材料,bottom_area,2023-12-21,22.02,2023-12-21,21.13,4.212020823473737,5.205868433506869,27.087646652864052,False,3.5748,1.7557,1,1,1,100.0,29.287749287749286,29.287749287749286,10.787979176526264,4.212020823473737,历史1/1次成功; 当前距低点4.21%; 最新日涨幅3.57%; 状态bottom_area; 底部未确认
20,78.83166144689787,72.19036190798663,301393,昊帆生物,bottom_area,2023-12-21,60.79,2023-12-21,59.15,2.7726120033812354,4.006762468300938,27.494483942142683,False,-1.074,5.2496,1,1,1,100.0,19.203856320945413,19.203856320945413,12.227387996618765,2.7726120033812354,历史1/1次成功; 当前距低点2.77%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
21,76.34041553109465,69.9316768589495,600152,维科技术,bottom_area,2023-12-21,7.0,2023-12-21,6.81,2.790014684287818,3.377386196769463,27.78366914103924,False,1.3025,1.5149,2,3,2,66.66666666666666,23.6894821099949,24.87644151565074,12.209985315712181,2.790014684287818,历史2/3次成功; 当前距低点2.79%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
22,75.69468537468642,69.52685282111435,000301,东方盛虹,bottom_area,2023-12-21,8.77,2023-12-21,8.52,2.9342723004694835,3.6384976525821657,30.900243309002434,False,1.2702,0.3289,3,5,3,60.0,21.059105732176175,28.337639965546952,12.065727699530516,2.9342723004694835,历史3/5次成功; 当前距低点2.93%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
23,75.4636696798805,67.59516948232825,002456,欧菲光,bottom_area,2023-12-21,8.32,2023-12-21,8.19,1.587301587301597,3.418803418803433,29.274611398963735,False,-0.716,3.9374,2,3,2,66.66666666666666,18.85779803607102,19.191919191919197,13.412698412698404,1.587301587301597,历史2/3次成功; 当前距低点1.59%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
24,64.55958424553579,59.01573414645056,002812,恩捷股份,bottom_area,2023-12-21,51.39,2023-12-21,50.05,2.6773226773226844,3.7762237762237776,30.515063168124396,False,1.321,3.3762,1,2,1,50.0,16.39800995024876,16.39800995024876,12.322677322677315,2.6773226773226844,历史1/2次成功; 当前距低点2.68%; 最新日涨幅1.32%; 状态bottom_area; 底部未确认
25,64.02487420325724,58.742523643603796,000710,贝瑞基因,bottom_area,2023-12-21,11.81,2023-12-21,11.48,2.874564459930314,3.048780487804875,29.957291031116533,False,0.2547,5.693,1,2,1,50.0,17.3469387755102,17.3469387755102,12.125435540069684,2.874564459930314,历史1/2次成功; 当前距低点2.87%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
26,63.69477669687221,58.74463242813317,300347,泰格医药,bottom_area,2023-12-21,53.64,2023-12-21,52.0,3.153846153846155,4.692307692307688,28.95204262877442,False,2.0936,1.7195,1,2,1,50.0,20.78172934893761,20.78172934893761,11.846153846153845,3.153846153846155,历史1/2次成功; 当前距低点3.15%; 最新日涨幅2.09%; 状态bottom_area; 底部未确认
27,62.41126435182745,57.681649760740015,600960,渤海汽车,bottom_area,2023-12-21,4.11,2023-12-21,3.98,3.266331658291466,4.020100502512555,28.417266187050355,False,0.9828,2.8148,1,2,1,50.0,16.445623342175058,16.445623342175058,11.733668341708533,3.266331658291466,历史1/2次成功; 当前距低点3.27%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
